game,2017,7,20171022,201710220gnb,nor,"New Orleans Saints",26,gnb,"Green Bay Packers",17
player,201710220gnb,gnb,JaniJe00,qb_hits,0,,,,,
player,201710220gnb,gnb,JaniJe00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,JaniJe00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,JaniJe00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,JaniJe00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,LowrDe00,def_int,0,,,,,
player,201710220gnb,gnb,LowrDe00,def_int_yds,0,,,,,
player,201710220gnb,gnb,LowrDe00,def_int_td,0,,,,,
player,201710220gnb,gnb,LowrDe00,def_int_long,0,,,,,
player,201710220gnb,gnb,LowrDe00,pass_defended,0,,,,,
player,201710220gnb,gnb,LowrDe00,sacks,0.0,,,,,
player,201710220gnb,gnb,LowrDe00,tackles_combined,1,,,,,
player,201710220gnb,gnb,LowrDe00,tackles_solo,1,,,,,
player,201710220gnb,gnb,LowrDe00,tackles_assists,0,,,,,
player,201710220gnb,gnb,LowrDe00,tackles_loss,1,,,,,
player,201710220gnb,gnb,LowrDe00,qb_hits,0,,,,,
player,201710220gnb,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,OdomCh00,def_int,0,,,,,
player,201710220gnb,gnb,OdomCh00,def_int_yds,0,,,,,
player,201710220gnb,gnb,OdomCh00,def_int_td,0,,,,,
player,201710220gnb,gnb,OdomCh00,def_int_long,0,,,,,
player,201710220gnb,gnb,OdomCh00,pass_defended,0,,,,,
player,201710220gnb,gnb,OdomCh00,sacks,0.0,,,,,
player,201710220gnb,gnb,OdomCh00,tackles_combined,1,,,,,
player,201710220gnb,gnb,OdomCh00,tackles_solo,0,,,,,
player,201710220gnb,gnb,OdomCh00,tackles_assists,1,,,,,
player,201710220gnb,gnb,OdomCh00,tackles_loss,0,,,,,
player,201710220gnb,gnb,OdomCh00,qb_hits,0,,,,,
player,201710220gnb,gnb,OdomCh00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,OdomCh00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,OdomCh00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,OdomCh00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,RyanJa00,def_int,0,,,,,
player,201710220gnb,gnb,RyanJa00,def_int_yds,0,,,,,
player,201710220gnb,gnb,RyanJa00,def_int_td,0,,,,,
player,201710220gnb,gnb,RyanJa00,def_int_long,0,,,,,
player,201710220gnb,gnb,RyanJa00,pass_defended,0,,,,,
player,201710220gnb,gnb,RyanJa00,sacks,0.0,,,,,
player,201710220gnb,gnb,RyanJa00,tackles_combined,1,,,,,
player,201710220gnb,gnb,RyanJa00,tackles_solo,0,,,,,
player,201710220gnb,gnb,RyanJa00,tackles_assists,1,,,,,
player,201710220gnb,gnb,RyanJa00,tackles_loss,0,,,,,
player,201710220gnb,gnb,RyanJa00,qb_hits,0,,,,,
player,201710220gnb,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,WillJa06,def_int,0,,,,,
player,201710220gnb,gnb,WillJa06,def_int_yds,0,,,,,
player,201710220gnb,gnb,WillJa06,def_int_td,0,,,,,
player,201710220gnb,gnb,WillJa06,def_int_long,0,,,,,
player,201710220gnb,gnb,WillJa06,pass_defended,0,,,,,
player,201710220gnb,gnb,WillJa06,sacks,0.0,,,,,
player,201710220gnb,gnb,WillJa06,tackles_combined,1,,,,,
player,201710220gnb,gnb,WillJa06,tackles_solo,1,,,,,
player,201710220gnb,gnb,WillJa06,tackles_assists,0,,,,,
player,201710220gnb,gnb,WillJa06,tackles_loss,0,,,,,
player,201710220gnb,gnb,WillJa06,qb_hits,0,,,,,
player,201710220gnb,gnb,WillJa06,fumbles_rec,0,,,,,
player,201710220gnb,gnb,WillJa06,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,WillJa06,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,WillJa06,fumbles_forced,0,,,,,
player,201710220gnb,gnb,McCrJu00,def_int,0,,,,,
player,201710220gnb,gnb,McCrJu00,def_int_yds,0,,,,,
player,201710220gnb,gnb,McCrJu00,def_int_td,0,,,,,
player,201710220gnb,gnb,McCrJu00,def_int_long,0,,,,,
player,201710220gnb,gnb,McCrJu00,pass_defended,0,,,,,
player,201710220gnb,gnb,McCrJu00,sacks,0.0,,,,,
player,201710220gnb,gnb,McCrJu00,tackles_combined,0,,,,,
player,201710220gnb,gnb,McCrJu00,tackles_solo,0,,,,,
player,201710220gnb,gnb,McCrJu00,tackles_assists,0,,,,,
player,201710220gnb,gnb,McCrJu00,tackles_loss,,,,,,
player,201710220gnb,gnb,McCrJu00,qb_hits,,,,,,
player,201710220gnb,gnb,McCrJu00,fumbles_rec,1,,,,,
player,201710220gnb,gnb,McCrJu00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,McCrJu00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,McCrJu00,fumbles_forced,0,,,,,
player,201710220gnb,nor,GinnTe00,kick_ret,0,,,,,
player,201710220gnb,nor,GinnTe00,kick_ret_yds,0,,,,,
player,201710220gnb,nor,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201710220gnb,nor,GinnTe00,kick_ret_td,0,,,,,
player,201710220gnb,nor,GinnTe00,kick_ret_long,0,,,,,
player,201710220gnb,nor,GinnTe00,punt_ret,1,,,,,
player,201710220gnb,nor,GinnTe00,punt_ret_yds,7,,,,,
player,201710220gnb,nor,GinnTe00,punt_ret_yds_per_ret,7.0,,,,,
player,201710220gnb,nor,GinnTe00,punt_ret_td,0,,,,,
player,201710220gnb,nor,GinnTe00,punt_ret_long,7,,,,,
player,201710220gnb,nor,LewiTo00,kick_ret,2,,,,,
player,201710220gnb,nor,LewiTo00,kick_ret_yds,57,,,,,
player,201710220gnb,nor,LewiTo00,kick_ret_yds_per_ret,28.5,,,,,
player,201710220gnb,nor,LewiTo00,kick_ret_td,0,,,,,
player,201710220gnb,nor,LewiTo00,kick_ret_long,39,,,,,
player,201710220gnb,nor,LewiTo00,punt_ret,0,,,,,
player,201710220gnb,nor,LewiTo00,punt_ret_yds,0,,,,,
player,201710220gnb,nor,LewiTo00,punt_ret_yds_per_ret,,,,,,
player,201710220gnb,nor,LewiTo00,punt_ret_td,0,,,,,
player,201710220gnb,nor,LewiTo00,punt_ret_long,0,,,,,
player,201710220gnb,gnb,DaviTr03,kick_ret,2,,,,,
player,201710220gnb,gnb,DaviTr03,kick_ret_yds,52,,,,,
player,201710220gnb,gnb,DaviTr03,kick_ret_yds_per_ret,26.0,,,,,
player,201710220gnb,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201710220gnb,gnb,DaviTr03,kick_ret_long,27,,,,,
player,201710220gnb,gnb,DaviTr03,punt_ret,0,,,,,
player,201710220gnb,gnb,DaviTr03,punt_ret_yds,0,,,,,
player,201710220gnb,gnb,DaviTr03,punt_ret_yds_per_ret,,,,,,
player,201710220gnb,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201710220gnb,gnb,DaviTr03,punt_ret_long,0,,,,,
player,201710220gnb,nor,LutzWi00,xpm,2,,,,,
player,201710220gnb,nor,LutzWi00,xpa,3,,,,,
player,201710220gnb,nor,LutzWi00,fgm,2,,,,,
player,201710220gnb,nor,LutzWi00,fga,2,,,,,
player,201710220gnb,nor,LutzWi00,punt,0,,,,,
player,201710220gnb,nor,LutzWi00,punt_yds,0,,,,,
player,201710220gnb,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201710220gnb,nor,LutzWi00,punt_long,0,,,,,
player,201710220gnb,nor,MorsTh00,xpm,,,,,,
player,201710220gnb,nor,MorsTh00,xpa,,,,,,
player,201710220gnb,nor,MorsTh00,fgm,,,,,,
player,201710220gnb,nor,MorsTh00,fga,,,,,,
player,201710220gnb,nor,MorsTh00,punt,2,,,,,
player,201710220gnb,nor,MorsTh00,punt_yds,78,,,,,
player,201710220gnb,nor,MorsTh00,punt_yds_per_punt,39.0,,,,,
player,201710220gnb,nor,MorsTh00,punt_long,43,,,,,
player,201710220gnb,gnb,CrosMa20,xpm,2,,,,,
player,201710220gnb,gnb,CrosMa20,xpa,2,,,,,
player,201710220gnb,gnb,CrosMa20,fgm,1,,,,,
player,201710220gnb,gnb,CrosMa20,fga,2,,,,,
player,201710220gnb,gnb,CrosMa20,punt,0,,,,,
player,201710220gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201710220gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201710220gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201710220gnb,gnb,VogeJu00,xpm,,,,,,
player,201710220gnb,gnb,VogeJu00,xpa,,,,,,
player,201710220gnb,gnb,VogeJu00,fgm,,,,,,
player,201710220gnb,gnb,VogeJu00,fga,,,,,,
player,201710220gnb,gnb,VogeJu00,punt,5,,,,,
player,201710220gnb,gnb,VogeJu00,punt_yds,238,,,,,
player,201710220gnb,gnb,VogeJu00,punt_yds_per_punt,47.6,,,,,
player,201710220gnb,gnb,VogeJu00,punt_long,60,,,,,
player,201710220gnb,gnb,BulaBr20,pos,T,,,,,
player,201710220gnb,gnb,BulaBr20,offense,55,,,,,
player,201710220gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201710220gnb,gnb,BulaBr20,defense,0,,,,,
player,201710220gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201710220gnb,gnb,BulaBr20,special_teams,4,,,,,
player,201710220gnb,gnb,BulaBr20,st_pct,15%,,,,,
player,201710220gnb,gnb,BakhDa00,pos,T,,,,,
player,201710220gnb,gnb,BakhDa00,offense,55,,,,,
player,201710220gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201710220gnb,gnb,BakhDa00,defense,0,,,,,
player,201710220gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201710220gnb,gnb,BakhDa00,special_teams,4,,,,,
player,201710220gnb,gnb,BakhDa00,st_pct,15%,,,,,
player,201710220gnb,gnb,EvanJa21,pos,G,,,,,
player,201710220gnb,gnb,EvanJa21,offense,55,,,,,
player,201710220gnb,gnb,EvanJa21,off_pct,100%,,,,,
player,201710220gnb,gnb,EvanJa21,defense,0,,,,,
player,201710220gnb,gnb,EvanJa21,def_pct,0%,,,,,
player,201710220gnb,gnb,EvanJa21,special_teams,4,,,,,
player,201710220gnb,gnb,EvanJa21,st_pct,15%,,,,,
player,201710220gnb,gnb,McCrJu00,pos,G,,,,,
player,201710220gnb,gnb,McCrJu00,offense,55,,,,,
player,201710220gnb,gnb,McCrJu00,off_pct,100%,,,,,
player,201710220gnb,gnb,McCrJu00,defense,0,,,,,
player,201710220gnb,gnb,McCrJu00,def_pct,0%,,,,,
player,201710220gnb,gnb,McCrJu00,special_teams,4,,,,,
player,201710220gnb,gnb,McCrJu00,st_pct,15%,,,,,
player,201710220gnb,gnb,HundBr00,pos,QB,,,,,
player,201710220gnb,gnb,HundBr00,offense,55,,,,,
player,201710220gnb,gnb,HundBr00,off_pct,100%,,,,,
player,201710220gnb,gnb,HundBr00,defense,0,,,,,
player,201710220gnb,gnb,HundBr00,def_pct,0%,,,,,
player,201710220gnb,gnb,HundBr00,special_teams,0,,,,,
player,201710220gnb,gnb,HundBr00,st_pct,0%,,,,,
player,201710220gnb,gnb,LinsCo00,pos,C,,,,,
player,201710220gnb,gnb,LinsCo00,offense,55,,,,,
player,201710220gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201710220gnb,gnb,LinsCo00,defense,0,,,,,
player,201710220gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201710220gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201710220gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201710220gnb,gnb,NelsJo00,pos,WR,,,,,
player,201710220gnb,gnb,NelsJo00,offense,51,,,,,
player,201710220gnb,gnb,NelsJo00,off_pct,93%,,,,,
player,201710220gnb,gnb,NelsJo00,defense,0,,,,,
player,201710220gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201710220gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201710220gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201710220gnb,gnb,BennMa00,pos,TE,,,,,
player,201710220gnb,gnb,BennMa00,offense,49,,,,,
player,201710220gnb,gnb,BennMa00,off_pct,89%,,,,,
player,201710220gnb,gnb,BennMa00,defense,0,,,,,
player,201710220gnb,gnb,BennMa00,def_pct,0%,,,,,
player,201710220gnb,gnb,BennMa00,special_teams,0,,,,,
player,201710220gnb,gnb,BennMa00,st_pct,0%,,,,,
player,201710220gnb,gnb,AdamDa01,pos,WR,,,,,
player,201710220gnb,gnb,AdamDa01,offense,48,,,,,
player,201710220gnb,gnb,AdamDa01,off_pct,87%,,,,,
player,201710220gnb,gnb,AdamDa01,defense,0,,,,,
player,201710220gnb,gnb,AdamDa01,def_pct,0%,,,,,
player,201710220gnb,gnb,AdamDa01,special_teams,0,,,,,
player,201710220gnb,gnb,AdamDa01,st_pct,0%,,,,,
player,201710220gnb,gnb,JoneAa00,pos,RB,,,,,
player,201710220gnb,gnb,JoneAa00,offense,44,,,,,
player,201710220gnb,gnb,JoneAa00,off_pct,80%,,,,,
player,201710220gnb,gnb,JoneAa00,defense,0,,,,,
player,201710220gnb,gnb,JoneAa00,def_pct,0%,,,,,
player,201710220gnb,gnb,JoneAa00,special_teams,0,,,,,
player,201710220gnb,gnb,JoneAa00,st_pct,0%,,,,,
player,201710220gnb,gnb,CobbRa00,pos,WR,,,,,
player,201710220gnb,gnb,CobbRa00,offense,37,,,,,
player,201710220gnb,gnb,CobbRa00,off_pct,67%,,,,,
player,201710220gnb,gnb,CobbRa00,defense,0,,,,,
player,201710220gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201710220gnb,gnb,CobbRa00,special_teams,0,,,,,
player,201710220gnb,gnb,CobbRa00,st_pct,0%,,,,,
player,201710220gnb,gnb,RipkAa00,pos,FB,,,,,
player,201710220gnb,gnb,RipkAa00,offense,14,,,,,
player,201710220gnb,gnb,RipkAa00,off_pct,25%,,,,,
player,201710220gnb,gnb,RipkAa00,defense,0,,,,,
player,201710220gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201710220gnb,gnb,RipkAa00,special_teams,11,,,,,
player,201710220gnb,gnb,RipkAa00,st_pct,42%,,,,,
player,201710220gnb,gnb,KendLa00,pos,TE,,,,,
player,201710220gnb,gnb,KendLa00,offense,14,,,,,
player,201710220gnb,gnb,KendLa00,off_pct,25%,,,,,
player,201710220gnb,gnb,KendLa00,defense,0,,,,,
player,201710220gnb,gnb,KendLa00,def_pct,0%,,,,,
player,201710220gnb,gnb,KendLa00,special_teams,11,,,,,
player,201710220gnb,gnb,KendLa00,st_pct,42%,,,,,
player,201710220gnb,gnb,MontTy01,pos,RB,,,,,
player,201710220gnb,gnb,MontTy01,offense,7,,,,,
player,201710220gnb,gnb,MontTy01,off_pct,13%,,,,,
player,201710220gnb,gnb,MontTy01,defense,0,,,,,
player,201710220gnb,gnb,MontTy01,def_pct,0%,,,,,
player,201710220gnb,gnb,MontTy01,special_teams,0,,,,,
player,201710220gnb,gnb,MontTy01,st_pct,0%,,,,,
player,201710220gnb,gnb,RodgRi00,pos,TE,,,,,
player,201710220gnb,gnb,RodgRi00,offense,6,,,,,
player,201710220gnb,gnb,RodgRi00,off_pct,11%,,,,,
player,201710220gnb,gnb,RodgRi00,defense,0,,,,,
player,201710220gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201710220gnb,gnb,RodgRi00,special_teams,7,,,,,
player,201710220gnb,gnb,RodgRi00,st_pct,27%,,,,,
player,201710220gnb,gnb,AlliGe01,pos,WR,,,,,
player,201710220gnb,gnb,AlliGe01,offense,5,,,,,
player,201710220gnb,gnb,AlliGe01,off_pct,9%,,,,,
player,201710220gnb,gnb,AlliGe01,defense,0,,,,,
player,201710220gnb,gnb,AlliGe01,def_pct,0%,,,,,
player,201710220gnb,gnb,AlliGe01,special_teams,8,,,,,
player,201710220gnb,gnb,AlliGe01,st_pct,31%,,,,,
player,201710220gnb,gnb,ClinHa00,pos,FS,,,,,
player,201710220gnb,gnb,ClinHa00,offense,0,,,,,
player,201710220gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201710220gnb,gnb,ClinHa00,defense,76,,,,,
player,201710220gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201710220gnb,gnb,ClinHa00,special_teams,5,,,,,
player,201710220gnb,gnb,ClinHa00,st_pct,19%,,,,,
player,201710220gnb,gnb,MartBl01,pos,LB,,,,,
player,201710220gnb,gnb,MartBl01,offense,0,,,,,
player,201710220gnb,gnb,MartBl01,off_pct,0%,,,,,
player,201710220gnb,gnb,MartBl01,defense,75,,,,,
player,201710220gnb,gnb,MartBl01,def_pct,99%,,,,,
player,201710220gnb,gnb,MartBl01,special_teams,12,,,,,
player,201710220gnb,gnb,MartBl01,st_pct,46%,,,,,
player,201710220gnb,gnb,BricKe00,pos,FS,,,,,
player,201710220gnb,gnb,BricKe00,offense,0,,,,,
player,201710220gnb,gnb,BricKe00,off_pct,0%,,,,,
player,201710220gnb,gnb,BricKe00,defense,73,,,,,
player,201710220gnb,gnb,BricKe00,def_pct,96%,,,,,
player,201710220gnb,gnb,BricKe00,special_teams,14,,,,,
player,201710220gnb,gnb,BricKe00,st_pct,54%,,,,,
player,201710220gnb,gnb,HousDa00,pos,CB,,,,,
player,201710220gnb,gnb,HousDa00,offense,0,,,,,
player,201710220gnb,gnb,HousDa00,off_pct,0%,,,,,
player,201710220gnb,gnb,HousDa00,defense,67,,,,,
player,201710220gnb,gnb,HousDa00,def_pct,88%,,,,,
player,201710220gnb,gnb,HousDa00,special_teams,4,,,,,
player,201710220gnb,gnb,HousDa00,st_pct,15%,,,,,
player,201710220gnb,gnb,ClarKe01,pos,NT,,,,,
player,201710220gnb,gnb,ClarKe01,offense,0,,,,,
player,201710220gnb,gnb,ClarKe01,off_pct,0%,,,,,
player,201710220gnb,gnb,ClarKe01,defense,65,,,,,
player,201710220gnb,gnb,ClarKe01,def_pct,86%,,,,,
player,201710220gnb,gnb,ClarKe01,special_teams,6,,,,,
player,201710220gnb,gnb,ClarKe01,st_pct,23%,,,,,
player,201710220gnb,gnb,MattCl99,pos,LB,,,,,
player,201710220gnb,gnb,MattCl99,offense,0,,,,,
player,201710220gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201710220gnb,gnb,MattCl99,defense,57,,,,,
player,201710220gnb,gnb,MattCl99,def_pct,75%,,,,,
player,201710220gnb,gnb,MattCl99,special_teams,4,,,,,
player,201710220gnb,gnb,MattCl99,st_pct,15%,,,,,
player,201710220gnb,gnb,DaniMi00,pos,DT,,,,,
player,201710220gnb,gnb,DaniMi00,offense,0,,,,,
player,201710220gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201710220gnb,gnb,DaniMi00,defense,54,,,,,
player,201710220gnb,gnb,DaniMi00,def_pct,71%,,,,,
player,201710220gnb,gnb,DaniMi00,special_teams,5,,,,,
player,201710220gnb,gnb,DaniMi00,st_pct,19%,,,,,
player,201710220gnb,gnb,PerrNi00,pos,LB,,,,,
player,201710220gnb,gnb,PerrNi00,offense,0,,,,,
player,201710220gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201710220gnb,gnb,PerrNi00,defense,54,,,,,
player,201710220gnb,gnb,PerrNi00,def_pct,71%,,,,,
player,201710220gnb,gnb,PerrNi00,special_teams,1,,,,,
player,201710220gnb,gnb,PerrNi00,st_pct,4%,,,,,
player,201710220gnb,gnb,JoneJo06,pos,SS,,,,,
player,201710220gnb,gnb,JoneJo06,offense,0,,,,,
player,201710220gnb,gnb,JoneJo06,off_pct,0%,,,,,
player,201710220gnb,gnb,JoneJo06,defense,52,,,,,
player,201710220gnb,gnb,JoneJo06,def_pct,68%,,,,,
player,201710220gnb,gnb,JoneJo06,special_teams,20,,,,,
player,201710220gnb,gnb,JoneJo06,st_pct,77%,,,,,
player,201710220gnb,gnb,KingKe01,pos,CB,,,,,
player,201710220gnb,gnb,KingKe01,offense,0,,,,,
player,201710220gnb,gnb,KingKe01,off_pct,0%,,,,,
player,201710220gnb,gnb,KingKe01,defense,49,,,,,
player,201710220gnb,gnb,KingKe01,def_pct,64%,,,,,
player,201710220gnb,gnb,KingKe01,special_teams,6,,,,,
player,201710220gnb,gnb,KingKe01,st_pct,23%,,,,,
player,201710220gnb,gnb,RandDa00,pos,CB,,,,,
player,201710220gnb,gnb,RandDa00,offense,0,,,,,
player,201710220gnb,gnb,RandDa00,off_pct,0%,,,,,
player,201710220gnb,gnb,RandDa00,defense,48,,,,,
player,201710220gnb,gnb,RandDa00,def_pct,63%,,,,,
player,201710220gnb,gnb,RandDa00,special_teams,7,,,,,
player,201710220gnb,gnb,RandDa00,st_pct,27%,,,,,
player,201710220gnb,gnb,DialQu00,pos,NT,,,,,
player,201710220gnb,gnb,DialQu00,offense,0,,,,,
player,201710220gnb,gnb,DialQu00,off_pct,0%,,,,,
player,201710220gnb,gnb,DialQu00,defense,31,,,,,
player,201710220gnb,gnb,DialQu00,def_pct,41%,,,,,
player,201710220gnb,gnb,DialQu00,special_teams,9,,,,,
player,201710220gnb,gnb,DialQu00,st_pct,35%,,,,,
player,201710220gnb,gnb,LowrDe00,pos,DE,,,,,
player,201710220gnb,gnb,LowrDe00,offense,0,,,,,
player,201710220gnb,gnb,LowrDe00,off_pct,0%,,,,,
player,201710220gnb,gnb,LowrDe00,defense,27,,,,,
player,201710220gnb,gnb,LowrDe00,def_pct,36%,,,,,
player,201710220gnb,gnb,LowrDe00,special_teams,10,,,,,
player,201710220gnb,gnb,LowrDe00,st_pct,38%,,,,,
player,201710220gnb,gnb,FackKy00,pos,LB,,,,,
player,201710220gnb,gnb,FackKy00,offense,0,,,,,
player,201710220gnb,gnb,FackKy00,off_pct,0%,,,,,
player,201710220gnb,gnb,FackKy00,defense,26,,,,,
player,201710220gnb,gnb,FackKy00,def_pct,34%,,,,,
player,201710220gnb,gnb,FackKy00,special_teams,21,,,,,
player,201710220gnb,gnb,FackKy00,st_pct,81%,,,,,
player,201710220gnb,gnb,RyanJa00,pos,LB,,,,,
player,201710220gnb,gnb,RyanJa00,offense,0,,,,,
player,201710220gnb,gnb,RyanJa00,off_pct,0%,,,,,
player,201710220gnb,gnb,RyanJa00,defense,24,,,,,
player,201710220gnb,gnb,RyanJa00,def_pct,32%,,,,,
player,201710220gnb,gnb,RyanJa00,special_teams,9,,,,,
player,201710220gnb,gnb,RyanJa00,st_pct,35%,,,,,
player,201710220gnb,gnb,OdomCh00,pos,LB,,,,,
player,201710220gnb,gnb,OdomCh00,offense,0,,,,,
player,201710220gnb,gnb,OdomCh00,off_pct,0%,,,,,
player,201710220gnb,gnb,OdomCh00,defense,21,,,,,
player,201710220gnb,gnb,OdomCh00,def_pct,28%,,,,,
player,201710220gnb,gnb,OdomCh00,special_teams,2,,,,,
player,201710220gnb,gnb,OdomCh00,st_pct,8%,,,,,
player,201710220gnb,gnb,HawkJo00,pos,CB,,,,,
player,201710220gnb,gnb,HawkJo00,offense,0,,,,,
player,201710220gnb,gnb,HawkJo00,off_pct,0%,,,,,
player,201710220gnb,gnb,HawkJo00,defense,17,,,,,
player,201710220gnb,gnb,HawkJo00,def_pct,22%,,,,,
player,201710220gnb,gnb,HawkJo00,special_teams,3,,,,,
player,201710220gnb,gnb,HawkJo00,st_pct,12%,,,,,
player,201710220gnb,gnb,EvanMa00,pos,SS,,,,,
player,201710220gnb,gnb,EvanMa00,offense,0,,,,,
player,201710220gnb,gnb,EvanMa00,off_pct,0%,,,,,
player,201710220gnb,gnb,EvanMa00,defense,13,,,,,
player,201710220gnb,gnb,EvanMa00,def_pct,17%,,,,,
player,201710220gnb,gnb,EvanMa00,special_teams,16,,,,,
player,201710220gnb,gnb,EvanMa00,st_pct,62%,,,,,
player,201710220gnb,gnb,JeanRi99,pos,DT,,,,,
player,201710220gnb,gnb,JeanRi99,offense,0,,,,,
player,201710220gnb,gnb,JeanRi99,off_pct,0%,,,,,
player,201710220gnb,gnb,JeanRi99,defense,5,,,,,
player,201710220gnb,gnb,JeanRi99,def_pct,7%,,,,,
player,201710220gnb,gnb,JeanRi99,special_teams,0,,,,,
player,201710220gnb,gnb,JeanRi99,st_pct,0%,,,,,
player,201710220gnb,gnb,WhitJe02,pos,FS,,,,,
player,201710220gnb,gnb,WhitJe02,offense,0,,,,,
player,201710220gnb,gnb,WhitJe02,off_pct,0%,,,,,
player,201710220gnb,gnb,WhitJe02,defense,1,,,,,
player,201710220gnb,gnb,WhitJe02,def_pct,1%,,,,,
player,201710220gnb,gnb,WhitJe02,special_teams,11,,,,,
player,201710220gnb,gnb,WhitJe02,st_pct,42%,,,,,
player,201710220gnb,gnb,DaviTr03,pos,WR,,,,,
player,201710220gnb,gnb,DaviTr03,offense,0,,,,,
player,201710220gnb,gnb,DaviTr03,off_pct,0%,,,,,
player,201710220gnb,gnb,DaviTr03,defense,0,,,,,
player,201710220gnb,gnb,DaviTr03,def_pct,0%,,,,,
player,201710220gnb,gnb,DaviTr03,special_teams,12,,,,,
player,201710220gnb,gnb,DaviTr03,st_pct,46%,,,,,
player,201710220gnb,gnb,WillJa06,pos,RB,,,,,
player,201710220gnb,gnb,WillJa06,offense,0,,,,,
player,201710220gnb,gnb,WillJa06,off_pct,0%,,,,,
player,201710220gnb,gnb,WillJa06,defense,0,,,,,
player,201710220gnb,gnb,WillJa06,def_pct,0%,,,,,
player,201710220gnb,gnb,WillJa06,special_teams,11,,,,,
player,201710220gnb,gnb,WillJa06,st_pct,42%,,,,,
player,201710220gnb,gnb,JaniJe00,pos,WR,,,,,
player,201710220gnb,gnb,JaniJe00,offense,0,,,,,
player,201710220gnb,gnb,JaniJe00,off_pct,0%,,,,,
player,201710220gnb,gnb,JaniJe00,defense,0,,,,,
player,201710220gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201710220gnb,gnb,JaniJe00,special_teams,10,,,,,
player,201710220gnb,gnb,JaniJe00,st_pct,38%,,,,,
player,201710220gnb,gnb,VogeJu00,pos,P,,,,,
player,201710220gnb,gnb,VogeJu00,offense,0,,,,,
player,201710220gnb,gnb,VogeJu00,off_pct,0%,,,,,
player,201710220gnb,gnb,VogeJu00,defense,0,,,,,
player,201710220gnb,gnb,VogeJu00,def_pct,0%,,,,,
player,201710220gnb,gnb,VogeJu00,special_teams,9,,,,,
player,201710220gnb,gnb,VogeJu00,st_pct,35%,,,,,
player,201710220gnb,gnb,PeppTa00,pos,LS,,,,,
player,201710220gnb,gnb,PeppTa00,offense,0,,,,,
player,201710220gnb,gnb,PeppTa00,off_pct,0%,,,,,
player,201710220gnb,gnb,PeppTa00,defense,0,,,,,
player,201710220gnb,gnb,PeppTa00,def_pct,0%,,,,,
player,201710220gnb,gnb,PeppTa00,special_teams,9,,,,,
player,201710220gnb,gnb,PeppTa00,st_pct,35%,,,,,
player,201710220gnb,gnb,CrosMa20,pos,K,,,,,
player,201710220gnb,gnb,CrosMa20,offense,0,,,,,
player,201710220gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201710220gnb,gnb,CrosMa20,defense,0,,,,,
player,201710220gnb,gnb,CrosMa20,def_pct,0%,,,,,
