game,2017,13,20171203,201712030sea,phi,"Philadelphia Eagles",10,sea,"Seattle Seahawks",24
player,201712030sea,sea,OttxTy00,defense,0,,,,,
player,201712030sea,sea,OttxTy00,def_pct,0%,,,,,
player,201712030sea,sea,OttxTy00,special_teams,9,,,,,
player,201712030sea,sea,OttxTy00,st_pct,41%,,,,,
player,201712030sea,sea,RyanJo21,pos,P,,,,,
player,201712030sea,sea,RyanJo21,offense,0,,,,,
player,201712030sea,sea,RyanJo21,off_pct,0%,,,,,
player,201712030sea,sea,RyanJo21,defense,0,,,,,
player,201712030sea,sea,RyanJo21,def_pct,0%,,,,,
player,201712030sea,sea,RyanJo21,special_teams,9,,,,,
player,201712030sea,sea,RyanJo21,st_pct,41%,,,,,
player,201712030sea,sea,ThomTe00,pos,SS,,,,,
player,201712030sea,sea,ThomTe00,offense,0,,,,,
player,201712030sea,sea,ThomTe00,off_pct,0%,,,,,
player,201712030sea,sea,ThomTe00,defense,0,,,,,
player,201712030sea,sea,ThomTe00,def_pct,0%,,,,,
player,201712030sea,sea,ThomTe00,special_teams,7,,,,,
player,201712030sea,sea,ThomTe00,st_pct,32%,,,,,
player,201712030sea,sea,GlowMa00,pos,G,,,,,
player,201712030sea,sea,GlowMa00,offense,0,,,,,
player,201712030sea,sea,GlowMa00,off_pct,0%,,,,,
player,201712030sea,sea,GlowMa00,defense,0,,,,,
player,201712030sea,sea,GlowMa00,def_pct,0%,,,,,
player,201712030sea,sea,GlowMa00,special_teams,7,,,,,
player,201712030sea,sea,GlowMa00,st_pct,32%,,,,,
player,201712030sea,phi,VaitHa00,pos,T,,,,,
player,201712030sea,phi,VaitHa00,offense,75,,,,,
player,201712030sea,phi,VaitHa00,off_pct,100%,,,,,
player,201712030sea,phi,VaitHa00,defense,0,,,,,
player,201712030sea,phi,VaitHa00,def_pct,0%,,,,,
player,201712030sea,phi,VaitHa00,special_teams,2,,,,,
player,201712030sea,phi,VaitHa00,st_pct,9%,,,,,
player,201712030sea,phi,WisnSt01,pos,C,,,,,
player,201712030sea,phi,WisnSt01,offense,75,,,,,
player,201712030sea,phi,WisnSt01,off_pct,100%,,,,,
player,201712030sea,phi,WisnSt01,defense,0,,,,,
player,201712030sea,phi,WisnSt01,def_pct,0%,,,,,
player,201712030sea,phi,WisnSt01,special_teams,2,,,,,
player,201712030sea,phi,WisnSt01,st_pct,9%,,,,,
player,201712030sea,phi,JohnLa01,pos,T,,,,,
player,201712030sea,phi,JohnLa01,offense,75,,,,,
player,201712030sea,phi,JohnLa01,off_pct,100%,,,,,
player,201712030sea,phi,JohnLa01,defense,0,,,,,
player,201712030sea,phi,JohnLa01,def_pct,0%,,,,,
player,201712030sea,phi,JohnLa01,special_teams,2,,,,,
player,201712030sea,phi,JohnLa01,st_pct,9%,,,,,
player,201712030sea,phi,BrooBr00,pos,G,,,,,
player,201712030sea,phi,BrooBr00,offense,75,,,,,
player,201712030sea,phi,BrooBr00,off_pct,100%,,,,,
player,201712030sea,phi,BrooBr00,defense,0,,,,,
player,201712030sea,phi,BrooBr00,def_pct,0%,,,,,
player,201712030sea,phi,BrooBr00,special_teams,2,,,,,
player,201712030sea,phi,BrooBr00,st_pct,9%,,,,,
player,201712030sea,phi,KelcJa00,pos,C,,,,,
player,201712030sea,phi,KelcJa00,offense,75,,,,,
player,201712030sea,phi,KelcJa00,off_pct,100%,,,,,
player,201712030sea,phi,KelcJa00,defense,0,,,,,
player,201712030sea,phi,KelcJa00,def_pct,0%,,,,,
player,201712030sea,phi,KelcJa00,special_teams,0,,,,,
player,201712030sea,phi,KelcJa00,st_pct,0%,,,,,
player,201712030sea,phi,WentCa00,pos,QB,,,,,
player,201712030sea,phi,WentCa00,offense,75,,,,,
player,201712030sea,phi,WentCa00,off_pct,100%,,,,,
player,201712030sea,phi,WentCa00,defense,0,,,,,
player,201712030sea,phi,WentCa00,def_pct,0%,,,,,
player,201712030sea,phi,WentCa00,special_teams,0,,,,,
player,201712030sea,phi,WentCa00,st_pct,0%,,,,,
player,201712030sea,phi,JeffAl00,pos,WR,,,,,
player,201712030sea,phi,JeffAl00,offense,70,,,,,
player,201712030sea,phi,JeffAl00,off_pct,93%,,,,,
player,201712030sea,phi,JeffAl00,defense,0,,,,,
player,201712030sea,phi,JeffAl00,def_pct,0%,,,,,
player,201712030sea,phi,JeffAl00,special_teams,0,,,,,
player,201712030sea,phi,JeffAl00,st_pct,0%,,,,,
player,201712030sea,phi,AghoNe00,pos,WR,,,,,
player,201712030sea,phi,AghoNe00,offense,66,,,,,
player,201712030sea,phi,AghoNe00,off_pct,88%,,,,,
player,201712030sea,phi,AghoNe00,defense,0,,,,,
player,201712030sea,phi,AghoNe00,def_pct,0%,,,,,
player,201712030sea,phi,AghoNe00,special_teams,0,,,,,
player,201712030sea,phi,AghoNe00,st_pct,0%,,,,,
player,201712030sea,phi,SmitTo02,pos,WR,,,,,
player,201712030sea,phi,SmitTo02,offense,58,,,,,
player,201712030sea,phi,SmitTo02,off_pct,77%,,,,,
player,201712030sea,phi,SmitTo02,defense,0,,,,,
player,201712030sea,phi,SmitTo02,def_pct,0%,,,,,
player,201712030sea,phi,SmitTo02,special_teams,0,,,,,
player,201712030sea,phi,SmitTo02,st_pct,0%,,,,,
player,201712030sea,phi,ErtzZa00,pos,TE,,,,,
player,201712030sea,phi,ErtzZa00,offense,45,,,,,
player,201712030sea,phi,ErtzZa00,off_pct,60%,,,,,
player,201712030sea,phi,ErtzZa00,defense,0,,,,,
player,201712030sea,phi,ErtzZa00,def_pct,0%,,,,,
player,201712030sea,phi,ErtzZa00,special_teams,1,,,,,
player,201712030sea,phi,ErtzZa00,st_pct,5%,,,,,
player,201712030sea,phi,AjayJa00,pos,RB,,,,,
player,201712030sea,phi,AjayJa00,offense,31,,,,,
player,201712030sea,phi,AjayJa00,off_pct,41%,,,,,
player,201712030sea,phi,AjayJa00,defense,0,,,,,
player,201712030sea,phi,AjayJa00,def_pct,0%,,,,,
player,201712030sea,phi,AjayJa00,special_teams,0,,,,,
player,201712030sea,phi,AjayJa00,st_pct,0%,,,,,
player,201712030sea,phi,ClemCo00,pos,RB,,,,,
player,201712030sea,phi,ClemCo00,offense,28,,,,,
player,201712030sea,phi,ClemCo00,off_pct,37%,,,,,
player,201712030sea,phi,ClemCo00,defense,0,,,,,
player,201712030sea,phi,ClemCo00,def_pct,0%,,,,,
player,201712030sea,phi,ClemCo00,special_teams,16,,,,,
player,201712030sea,phi,ClemCo00,st_pct,73%,,,,,
player,201712030sea,phi,CeleBr00,pos,TE,,,,,
player,201712030sea,phi,CeleBr00,offense,23,,,,,
player,201712030sea,phi,CeleBr00,off_pct,31%,,,,,
player,201712030sea,phi,CeleBr00,defense,0,,,,,
player,201712030sea,phi,CeleBr00,def_pct,0%,,,,,
player,201712030sea,phi,CeleBr00,special_teams,7,,,,,
player,201712030sea,phi,CeleBr00,st_pct,32%,,,,,
player,201712030sea,phi,BurtTr01,pos,TE,,,,,
player,201712030sea,phi,BurtTr01,offense,21,,,,,
player,201712030sea,phi,BurtTr01,off_pct,28%,,,,,
player,201712030sea,phi,BurtTr01,defense,0,,,,,
player,201712030sea,phi,BurtTr01,def_pct,0%,,,,,
player,201712030sea,phi,BurtTr01,special_teams,17,,,,,
player,201712030sea,phi,BurtTr01,st_pct,77%,,,,,
player,201712030sea,phi,HollMa00,pos,WR,,,,,
player,201712030sea,phi,HollMa00,offense,17,,,,,
player,201712030sea,phi,HollMa00,off_pct,23%,,,,,
player,201712030sea,phi,HollMa00,defense,0,,,,,
player,201712030sea,phi,HollMa00,def_pct,0%,,,,,
player,201712030sea,phi,HollMa00,special_teams,13,,,,,
player,201712030sea,phi,HollMa00,st_pct,59%,,,,,
player,201712030sea,phi,BlouLe00,pos,RB,,,,,
player,201712030sea,phi,BlouLe00,offense,14,,,,,
player,201712030sea,phi,BlouLe00,off_pct,19%,,,,,
player,201712030sea,phi,BlouLe00,defense,0,,,,,
player,201712030sea,phi,BlouLe00,def_pct,0%,,,,,
player,201712030sea,phi,BlouLe00,special_teams,0,,,,,
player,201712030sea,phi,BlouLe00,st_pct,0%,,,,,
player,201712030sea,phi,BarnKe00,pos,RB,,,,,
player,201712030sea,phi,BarnKe00,offense,2,,,,,
player,201712030sea,phi,BarnKe00,off_pct,3%,,,,,
player,201712030sea,phi,BarnKe00,defense,0,,,,,
player,201712030sea,phi,BarnKe00,def_pct,0%,,,,,
player,201712030sea,phi,BarnKe00,special_teams,10,,,,,
player,201712030sea,phi,BarnKe00,st_pct,45%,,,,,
player,201712030sea,phi,BradNi00,pos,LB,,,,,
player,201712030sea,phi,BradNi00,offense,0,,,,,
player,201712030sea,phi,BradNi00,off_pct,0%,,,,,
player,201712030sea,phi,BradNi00,defense,62,,,,,
player,201712030sea,phi,BradNi00,def_pct,100%,,,,,
player,201712030sea,phi,BradNi00,special_teams,7,,,,,
player,201712030sea,phi,BradNi00,st_pct,32%,,,,,
player,201712030sea,phi,JenkMa99,pos,SS,,,,,
player,201712030sea,phi,JenkMa99,offense,0,,,,,
player,201712030sea,phi,JenkMa99,off_pct,0%,,,,,
player,201712030sea,phi,JenkMa99,defense,62,,,,,
player,201712030sea,phi,JenkMa99,def_pct,100%,,,,,
player,201712030sea,phi,JenkMa99,special_teams,6,,,,,
player,201712030sea,phi,JenkMa99,st_pct,27%,,,,,
player,201712030sea,phi,MillJa02,pos,CB,,,,,
player,201712030sea,phi,MillJa02,offense,0,,,,,
player,201712030sea,phi,MillJa02,off_pct,0%,,,,,
player,201712030sea,phi,MillJa02,defense,60,,,,,
player,201712030sea,phi,MillJa02,def_pct,97%,,,,,
player,201712030sea,phi,MillJa02,special_teams,4,,,,,
player,201712030sea,phi,MillJa02,st_pct,18%,,,,,
player,201712030sea,phi,McLeRo00,pos,FS,,,,,
player,201712030sea,phi,McLeRo00,offense,0,,,,,
player,201712030sea,phi,McLeRo00,off_pct,0%,,,,,
player,201712030sea,phi,McLeRo00,defense,60,,,,,
player,201712030sea,phi,McLeRo00,def_pct,97%,,,,,
player,201712030sea,phi,McLeRo00,special_teams,2,,,,,
player,201712030sea,phi,McLeRo00,st_pct,9%,,,,,
player,201712030sea,phi,DarbRo00,pos,CB,,,,,
player,201712030sea,phi,DarbRo00,offense,0,,,,,
player,201712030sea,phi,DarbRo00,off_pct,0%,,,,,
player,201712030sea,phi,DarbRo00,defense,56,,,,,
player,201712030sea,phi,DarbRo00,def_pct,90%,,,,,
player,201712030sea,phi,DarbRo00,special_teams,0,,,,,
player,201712030sea,phi,DarbRo00,st_pct,0%,,,,,
player,201712030sea,phi,KendMy00,pos,LB,,,,,
player,201712030sea,phi,KendMy00,offense,0,,,,,
player,201712030sea,phi,KendMy00,off_pct,0%,,,,,
player,201712030sea,phi,KendMy00,defense,53,,,,,
player,201712030sea,phi,KendMy00,def_pct,85%,,,,,
player,201712030sea,phi,KendMy00,special_teams,3,,,,,
player,201712030sea,phi,KendMy00,st_pct,14%,,,,,
player,201712030sea,phi,CoxxFl00,pos,DT,,,,,
player,201712030sea,phi,CoxxFl00,offense,0,,,,,
player,201712030sea,phi,CoxxFl00,off_pct,0%,,,,,
player,201712030sea,phi,CoxxFl00,defense,51,,,,,
player,201712030sea,phi,CoxxFl00,def_pct,82%,,,,,
player,201712030sea,phi,CoxxFl00,special_teams,0,,,,,
player,201712030sea,phi,CoxxFl00,st_pct,0%,,,,,
player,201712030sea,phi,GrahBr99,pos,DE,,,,,
player,201712030sea,phi,GrahBr99,offense,0,,,,,
player,201712030sea,phi,GrahBr99,off_pct,0%,,,,,
player,201712030sea,phi,GrahBr99,defense,47,,,,,
player,201712030sea,phi,GrahBr99,def_pct,76%,,,,,
player,201712030sea,phi,GrahBr99,special_teams,4,,,,,
player,201712030sea,phi,GrahBr99,st_pct,18%,,,,,
player,201712030sea,phi,CurrVi00,pos,DE,,,,,
player,201712030sea,phi,CurrVi00,offense,0,,,,,
player,201712030sea,phi,CurrVi00,off_pct,0%,,,,,
player,201712030sea,phi,CurrVi00,defense,35,,,,,
player,201712030sea,phi,CurrVi00,def_pct,56%,,,,,
player,201712030sea,phi,CurrVi00,special_teams,4,,,,,
player,201712030sea,phi,CurrVi00,st_pct,18%,,,,,
player,201712030sea,phi,RobiPa99,pos,CB,,,,,
player,201712030sea,phi,RobiPa99,offense,0,,,,,
player,201712030sea,phi,RobiPa99,off_pct,0%,,,,,
player,201712030sea,phi,RobiPa99,defense,32,,,,,
player,201712030sea,phi,RobiPa99,def_pct,52%,,,,,
player,201712030sea,phi,RobiPa99,special_teams,11,,,,,
player,201712030sea,phi,RobiPa99,st_pct,50%,,,,,
player,201712030sea,phi,JernTi00,pos,DT,,,,,
player,201712030sea,phi,JernTi00,offense,0,,,,,
player,201712030sea,phi,JernTi00,off_pct,0%,,,,,
player,201712030sea,phi,JernTi00,defense,31,,,,,
player,201712030sea,phi,JernTi00,def_pct,50%,,,,,
player,201712030sea,phi,JernTi00,special_teams,4,,,,,
player,201712030sea,phi,JernTi00,st_pct,18%,,,,,
player,201712030sea,phi,BarnDe01,pos,DE,,,,,
player,201712030sea,phi,BarnDe01,offense,0,,,,,
player,201712030sea,phi,BarnDe01,off_pct,0%,,,,,
player,201712030sea,phi,BarnDe01,defense,26,,,,,
player,201712030sea,phi,BarnDe01,def_pct,42%,,,,,
player,201712030sea,phi,BarnDe01,special_teams,9,,,,,
player,201712030sea,phi,BarnDe01,st_pct,41%,,,,,
player,201712030sea,phi,LongCh99,pos,DE,,,,,
player,201712030sea,phi,LongCh99,offense,0,,,,,
player,201712030sea,phi,LongCh99,off_pct,0%,,,,,
player,201712030sea,phi,LongCh99,defense,26,,,,,
player,201712030sea,phi,LongCh99,def_pct,42%,,,,,
player,201712030sea,phi,LongCh99,special_teams,0,,,,,
player,201712030sea,phi,LongCh99,st_pct,0%,,,,,
player,201712030sea,phi,GrahCo99,pos,FS,,,,,
player,201712030sea,phi,GrahCo99,offense,0,,,,,
player,201712030sea,phi,GrahCo99,off_pct,0%,,,,,
player,201712030sea,phi,GrahCo99,defense,23,,,,,
player,201712030sea,phi,GrahCo99,def_pct,37%,,,,,
player,201712030sea,phi,GrahCo99,special_teams,11,,,,,
player,201712030sea,phi,GrahCo99,st_pct,50%,,,,,
player,201712030sea,phi,AlleBe00,pos,DT,,,,,
player,201712030sea,phi,AlleBe00,offense,0,,,,,
player,201712030sea,phi,AlleBe00,off_pct,0%,,,,,
player,201712030sea,phi,AlleBe00,defense,23,,,,,
player,201712030sea,phi,AlleBe00,def_pct,37%,,,,,
player,201712030sea,phi,AlleBe00,special_teams,6,,,,,
player,201712030sea,phi,AlleBe00,st_pct,27%,,,,,
player,201712030sea,phi,GoodNa00,pos,LB,,,,,
player,201712030sea,phi,GoodNa00,offense,0,,,,,
player,201712030sea,phi,GoodNa00,off_pct,0%,,,,,
player,201712030sea,phi,GoodNa00,defense,18,,,,,
player,201712030sea,phi,GoodNa00,def_pct,29%,,,,,
player,201712030sea,phi,GoodNa00,special_teams,16,,,,,
player,201712030sea,phi,GoodNa00,st_pct,73%,,,,,
player,201712030sea,phi,VaeaDe01,pos,DT,,,,,
player,201712030sea,phi,VaeaDe01,offense,0,,,,,
player,201712030sea,phi,VaeaDe01,off_pct,0%,,,,,
player,201712030sea,phi,VaeaDe01,defense,13,,,,,
player,201712030sea,phi,VaeaDe01,def_pct,21%,,,,,
player,201712030sea,phi,VaeaDe01,special_teams,0,,,,,
player,201712030sea,phi,VaeaDe01,st_pct,0%,,,,,
player,201712030sea,phi,GrugKa00,pos,LB,,,,,
player,201712030sea,phi,GrugKa00,offense,0,,,,,
player,201712030sea,phi,GrugKa00,off_pct,0%,,,,,
player,201712030sea,phi,GrugKa00,defense,2,,,,,
player,201712030sea,phi,GrugKa00,def_pct,3%,,,,,
player,201712030sea,phi,GrugKa00,special_teams,20,,,,,
player,201712030sea,phi,GrugKa00,st_pct,91%,,,,,
player,201712030sea,phi,DougRa00,pos,CB,,,,,
player,201712030sea,phi,DougRa00,offense,0,,,,,
player,201712030sea,phi,DougRa00,off_pct,0%,,,,,
player,201712030sea,phi,DougRa00,defense,1,,,,,
player,201712030sea,phi,DougRa00,def_pct,2%,,,,,
player,201712030sea,phi,DougRa00,special_teams,5,,,,,
player,201712030sea,phi,DougRa00,st_pct,23%,,,,,
player,201712030sea,phi,ElleDa99,pos,LB,,,,,
player,201712030sea,phi,ElleDa99,offense,0,,,,,
player,201712030sea,phi,ElleDa99,off_pct,0%,,,,,
player,201712030sea,phi,ElleDa99,defense,1,,,,,
player,201712030sea,phi,ElleDa99,def_pct,2%,,,,,
player,201712030sea,phi,ElleDa99,special_teams,4,,,,,
player,201712030sea,phi,ElleDa99,st_pct,18%,,,,,
player,201712030sea,phi,GerrNa00,pos,LB,,,,,
player,201712030sea,phi,GerrNa00,offense,0,,,,,
player,201712030sea,phi,GerrNa00,off_pct,0%,,,,,
player,201712030sea,phi,GerrNa00,defense,0,,,,,
player,201712030sea,phi,GerrNa00,def_pct,0%,,,,,
player,201712030sea,phi,GerrNa00,special_teams,16,,,,,
player,201712030sea,phi,GerrNa00,st_pct,73%,,,,,
player,201712030sea,phi,WatkJa01,pos,SS,,,,,
player,201712030sea,phi,WatkJa01,offense,0,,,,,
player,201712030sea,phi,WatkJa01,off_pct,0%,,,,,
player,201712030sea,phi,WatkJa01,defense,0,,,,,
player,201712030sea,phi,WatkJa01,def_pct,0%,,,,,
player,201712030sea,phi,WatkJa01,special_teams,13,,,,,
player,201712030sea,phi,WatkJa01,st_pct,59%,,,,,
player,201712030sea,phi,GibsSh00,pos,WR,,,,,
player,201712030sea,phi,GibsSh00,offense,0,,,,,
player,201712030sea,phi,GibsSh00,off_pct,0%,,,,,
player,201712030sea,phi,GibsSh00,defense,0,,,,,
player,201712030sea,phi,GibsSh00,def_pct,0%,,,,,
player,201712030sea,phi,GibsSh00,special_teams,8,,,,,
player,201712030sea,phi,GibsSh00,st_pct,36%,,,,,
player,201712030sea,phi,ElliJa03,pos,K,,,,,
player,201712030sea,phi,ElliJa03,offense,0,,,,,
player,201712030sea,phi,ElliJa03,off_pct,0%,,,,,
player,201712030sea,phi,ElliJa03,defense,0,,,,,
player,201712030sea,phi,ElliJa03,def_pct,0%,,,,,
player,201712030sea,phi,ElliJa03,special_teams,5,,,,,
player,201712030sea,phi,ElliJa03,st_pct,23%,,,,,
player,201712030sea,phi,JoneDo21,pos,P,,,,,
player,201712030sea,phi,JoneDo21,offense,0,,,,,
player,201712030sea,phi,JoneDo21,off_pct,0%,,,,,
player,201712030sea,phi,JoneDo21,defense,0,,,,,
player,201712030sea,phi,JoneDo21,def_pct,0%,,,,,
player,201712030sea,phi,JoneDo21,special_teams,5,,,,,
player,201712030sea,phi,JoneDo21,st_pct,23%,,,,,
player,201712030sea,phi,LovaRi00,pos,LS,,,,,
player,201712030sea,phi,LovaRi00,offense,0,,,,,
player,201712030sea,phi,LovaRi00,off_pct,0%,,,,,
player,201712030sea,phi,LovaRi00,defense,0,,,,,
player,201712030sea,phi,LovaRi00,def_pct,0%,,,,,
player,201712030sea,phi,LovaRi00,special_teams,5,,,,,
player,201712030sea,phi,LovaRi00,st_pct,23%,,,,,
player,201712030sea,phi,SeumIs00,pos,G,,,,,
player,201712030sea,phi,SeumIs00,offense,0,,,,,
player,201712030sea,phi,SeumIs00,off_pct,0%,,,,,
player,201712030sea,phi,SeumIs00,defense,0,,,,,
player,201712030sea,phi,SeumIs00,def_pct,0%,,,,,
player,201712030sea,phi,SeumIs00,special_teams,2,,,,,
player,201712030sea,phi,SeumIs00,st_pct,9%,,,,,
