game,2017,11,20171119,201711190mia,tam,"Tampa Bay Buccaneers",30,mia,"Miami Dolphins",20
player,201711190mia,mia,VernAl99,def_pct,0%,,,,,
player,201711190mia,mia,VernAl99,special_teams,18,,,,,
player,201711190mia,mia,VernAl99,st_pct,60%,,,,,
player,201711190mia,mia,GranJa00,pos,WR,,,,,
player,201711190mia,mia,GranJa00,offense,0,,,,,
player,201711190mia,mia,GranJa00,off_pct,0%,,,,,
player,201711190mia,mia,GranJa00,defense,0,,,,,
player,201711190mia,mia,GranJa00,def_pct,0%,,,,,
player,201711190mia,mia,GranJa00,special_teams,10,,,,,
player,201711190mia,mia,GranJa00,st_pct,33%,,,,,
player,201711190mia,mia,ParkCo03,pos,K,,,,,
player,201711190mia,mia,ParkCo03,offense,0,,,,,
player,201711190mia,mia,ParkCo03,off_pct,0%,,,,,
player,201711190mia,mia,ParkCo03,defense,0,,,,,
player,201711190mia,mia,ParkCo03,def_pct,0%,,,,,
player,201711190mia,mia,ParkCo03,special_teams,9,,,,,
player,201711190mia,mia,ParkCo03,st_pct,30%,,,,,
player,201711190mia,mia,HaacMa00,pos,P,,,,,
player,201711190mia,mia,HaacMa00,offense,0,,,,,
player,201711190mia,mia,HaacMa00,off_pct,0%,,,,,
player,201711190mia,mia,HaacMa00,defense,0,,,,,
player,201711190mia,mia,HaacMa00,def_pct,0%,,,,,
player,201711190mia,mia,HaacMa00,special_teams,6,,,,,
player,201711190mia,mia,HaacMa00,st_pct,20%,,,,,
player,201711190mia,mia,DennJo20,pos,LS,,,,,
player,201711190mia,mia,DennJo20,offense,0,,,,,
player,201711190mia,mia,DennJo20,off_pct,0%,,,,,
player,201711190mia,mia,DennJo20,defense,0,,,,,
player,201711190mia,mia,DennJo20,def_pct,0%,,,,,
player,201711190mia,mia,DennJo20,special_teams,6,,,,,
player,201711190mia,mia,DennJo20,st_pct,20%,,,,,
player,201711190mia,tam,SweeJ.00,pos,G,,,,,
player,201711190mia,tam,SweeJ.00,offense,66,,,,,
player,201711190mia,tam,SweeJ.00,off_pct,100%,,,,,
player,201711190mia,tam,SweeJ.00,defense,0,,,,,
player,201711190mia,tam,SweeJ.00,def_pct,0%,,,,,
player,201711190mia,tam,SweeJ.00,special_teams,7,,,,,
player,201711190mia,tam,SweeJ.00,st_pct,23%,,,,,
player,201711190mia,tam,SmitDo02,pos,T,,,,,
player,201711190mia,tam,SmitDo02,offense,66,,,,,
player,201711190mia,tam,SmitDo02,off_pct,100%,,,,,
player,201711190mia,tam,SmitDo02,defense,0,,,,,
player,201711190mia,tam,SmitDo02,def_pct,0%,,,,,
player,201711190mia,tam,SmitDo02,special_teams,7,,,,,
player,201711190mia,tam,SmitDo02,st_pct,23%,,,,,
player,201711190mia,tam,DotsDe00,pos,T,,,,,
player,201711190mia,tam,DotsDe00,offense,66,,,,,
player,201711190mia,tam,DotsDe00,off_pct,100%,,,,,
player,201711190mia,tam,DotsDe00,defense,0,,,,,
player,201711190mia,tam,DotsDe00,def_pct,0%,,,,,
player,201711190mia,tam,DotsDe00,special_teams,7,,,,,
player,201711190mia,tam,DotsDe00,st_pct,23%,,,,,
player,201711190mia,tam,MarpAl00,pos,C,,,,,
player,201711190mia,tam,MarpAl00,offense,66,,,,,
player,201711190mia,tam,MarpAl00,off_pct,100%,,,,,
player,201711190mia,tam,MarpAl00,defense,0,,,,,
player,201711190mia,tam,MarpAl00,def_pct,0%,,,,,
player,201711190mia,tam,MarpAl00,special_teams,3,,,,,
player,201711190mia,tam,MarpAl00,st_pct,10%,,,,,
player,201711190mia,tam,FitzRy00,pos,QB,,,,,
player,201711190mia,tam,FitzRy00,offense,66,,,,,
player,201711190mia,tam,FitzRy00,off_pct,100%,,,,,
player,201711190mia,tam,FitzRy00,defense,0,,,,,
player,201711190mia,tam,FitzRy00,def_pct,0%,,,,,
player,201711190mia,tam,FitzRy00,special_teams,0,,,,,
player,201711190mia,tam,FitzRy00,st_pct,0%,,,,,
player,201711190mia,tam,EvanMi00,pos,WR,,,,,
player,201711190mia,tam,EvanMi00,offense,55,,,,,
player,201711190mia,tam,EvanMi00,off_pct,83%,,,,,
player,201711190mia,tam,EvanMi00,defense,0,,,,,
player,201711190mia,tam,EvanMi00,def_pct,0%,,,,,
player,201711190mia,tam,EvanMi00,special_teams,0,,,,,
player,201711190mia,tam,EvanMi00,st_pct,0%,,,,,
player,201711190mia,tam,PampKe00,pos,G,,,,,
player,201711190mia,tam,PampKe00,offense,51,,,,,
player,201711190mia,tam,PampKe00,off_pct,77%,,,,,
player,201711190mia,tam,PampKe00,defense,0,,,,,
player,201711190mia,tam,PampKe00,def_pct,0%,,,,,
player,201711190mia,tam,PampKe00,special_teams,7,,,,,
player,201711190mia,tam,PampKe00,st_pct,23%,,,,,
player,201711190mia,tam,HowaO.00,pos,TE,,,,,
player,201711190mia,tam,HowaO.00,offense,46,,,,,
player,201711190mia,tam,HowaO.00,off_pct,70%,,,,,
player,201711190mia,tam,HowaO.00,defense,0,,,,,
player,201711190mia,tam,HowaO.00,def_pct,0%,,,,,
player,201711190mia,tam,HowaO.00,special_teams,7,,,,,
player,201711190mia,tam,HowaO.00,st_pct,23%,,,,,
player,201711190mia,tam,BratCa00,pos,TE,,,,,
player,201711190mia,tam,BratCa00,offense,41,,,,,
player,201711190mia,tam,BratCa00,off_pct,62%,,,,,
player,201711190mia,tam,BratCa00,defense,0,,,,,
player,201711190mia,tam,BratCa00,def_pct,0%,,,,,
player,201711190mia,tam,BratCa00,special_teams,0,,,,,
player,201711190mia,tam,BratCa00,st_pct,0%,,,,,
player,201711190mia,tam,JackDe00,pos,WR,,,,,
player,201711190mia,tam,JackDe00,offense,40,,,,,
player,201711190mia,tam,JackDe00,off_pct,61%,,,,,
player,201711190mia,tam,JackDe00,defense,0,,,,,
player,201711190mia,tam,JackDe00,def_pct,0%,,,,,
player,201711190mia,tam,JackDe00,special_teams,0,,,,,
player,201711190mia,tam,JackDe00,st_pct,0%,,,,,
player,201711190mia,tam,MartDo00,pos,RB,,,,,
player,201711190mia,tam,MartDo00,offense,37,,,,,
player,201711190mia,tam,MartDo00,off_pct,56%,,,,,
player,201711190mia,tam,MartDo00,defense,0,,,,,
player,201711190mia,tam,MartDo00,def_pct,0%,,,,,
player,201711190mia,tam,MartDo00,special_teams,0,,,,,
player,201711190mia,tam,MartDo00,st_pct,0%,,,,,
player,201711190mia,tam,HumpAd00,pos,WR,,,,,
player,201711190mia,tam,HumpAd00,offense,33,,,,,
player,201711190mia,tam,HumpAd00,off_pct,50%,,,,,
player,201711190mia,tam,HumpAd00,defense,0,,,,,
player,201711190mia,tam,HumpAd00,def_pct,0%,,,,,
player,201711190mia,tam,HumpAd00,special_teams,2,,,,,
player,201711190mia,tam,HumpAd00,st_pct,7%,,,,,
player,201711190mia,tam,SimsCh00,pos,RB,,,,,
player,201711190mia,tam,SimsCh00,offense,23,,,,,
player,201711190mia,tam,SimsCh00,off_pct,35%,,,,,
player,201711190mia,tam,SimsCh00,defense,0,,,,,
player,201711190mia,tam,SimsCh00,def_pct,0%,,,,,
player,201711190mia,tam,SimsCh00,special_teams,5,,,,,
player,201711190mia,tam,SimsCh00,st_pct,17%,,,,,
player,201711190mia,tam,GodwCh00,pos,WR,,,,,
player,201711190mia,tam,GodwCh00,offense,22,,,,,
player,201711190mia,tam,GodwCh00,off_pct,33%,,,,,
player,201711190mia,tam,GodwCh00,defense,0,,,,,
player,201711190mia,tam,GodwCh00,def_pct,0%,,,,,
player,201711190mia,tam,GodwCh00,special_teams,18,,,,,
player,201711190mia,tam,GodwCh00,st_pct,60%,,,,,
player,201711190mia,tam,AuclAn00,pos,TE,,,,,
player,201711190mia,tam,AuclAn00,offense,21,,,,,
player,201711190mia,tam,AuclAn00,off_pct,32%,,,,,
player,201711190mia,tam,AuclAn00,defense,0,,,,,
player,201711190mia,tam,AuclAn00,def_pct,0%,,,,,
player,201711190mia,tam,AuclAn00,special_teams,12,,,,,
player,201711190mia,tam,AuclAn00,st_pct,40%,,,,,
player,201711190mia,tam,DietEv00,pos,G,,,,,
player,201711190mia,tam,DietEv00,offense,15,,,,,
player,201711190mia,tam,DietEv00,off_pct,23%,,,,,
player,201711190mia,tam,DietEv00,defense,0,,,,,
player,201711190mia,tam,DietEv00,def_pct,0%,,,,,
player,201711190mia,tam,DietEv00,special_teams,4,,,,,
player,201711190mia,tam,DietEv00,st_pct,13%,,,,,
player,201711190mia,tam,MartFr00,pos,WR,,,,,
player,201711190mia,tam,MartFr00,offense,7,,,,,
player,201711190mia,tam,MartFr00,off_pct,11%,,,,,
player,201711190mia,tam,MartFr00,defense,0,,,,,
player,201711190mia,tam,MartFr00,def_pct,0%,,,,,
player,201711190mia,tam,MartFr00,special_teams,10,,,,,
player,201711190mia,tam,MartFr00,st_pct,33%,,,,,
player,201711190mia,tam,BarbPe01,pos,RB,,,,,
player,201711190mia,tam,BarbPe01,offense,3,,,,,
player,201711190mia,tam,BarbPe01,off_pct,5%,,,,,
player,201711190mia,tam,BarbPe01,defense,0,,,,,
player,201711190mia,tam,BarbPe01,def_pct,0%,,,,,
player,201711190mia,tam,BarbPe01,special_teams,18,,,,,
player,201711190mia,tam,BarbPe01,st_pct,60%,,,,,
player,201711190mia,tam,RodgJa00,pos,RB,,,,,
player,201711190mia,tam,RodgJa00,offense,2,,,,,
player,201711190mia,tam,RodgJa00,off_pct,3%,,,,,
player,201711190mia,tam,RodgJa00,defense,0,,,,,
player,201711190mia,tam,RodgJa00,def_pct,0%,,,,,
player,201711190mia,tam,RodgJa00,special_teams,11,,,,,
player,201711190mia,tam,RodgJa00,st_pct,37%,,,,,
player,201711190mia,tam,EvanJu00,pos,SS,,,,,
player,201711190mia,tam,EvanJu00,offense,0,,,,,
player,201711190mia,tam,EvanJu00,off_pct,0%,,,,,
player,201711190mia,tam,EvanJu00,defense,64,,,,,
player,201711190mia,tam,EvanJu00,def_pct,100%,,,,,
player,201711190mia,tam,EvanJu00,special_teams,5,,,,,
player,201711190mia,tam,EvanJu00,st_pct,17%,,,,,
player,201711190mia,tam,DaviLa00,pos,LB,,,,,
player,201711190mia,tam,DaviLa00,offense,0,,,,,
player,201711190mia,tam,DaviLa00,off_pct,0%,,,,,
player,201711190mia,tam,DaviLa00,defense,64,,,,,
player,201711190mia,tam,DaviLa00,def_pct,100%,,,,,
player,201711190mia,tam,DaviLa00,special_teams,5,,,,,
player,201711190mia,tam,DaviLa00,st_pct,17%,,,,,
player,201711190mia,tam,GrimBr20,pos,CB,,,,,
player,201711190mia,tam,GrimBr20,offense,0,,,,,
player,201711190mia,tam,GrimBr20,off_pct,0%,,,,,
player,201711190mia,tam,GrimBr20,defense,64,,,,,
player,201711190mia,tam,GrimBr20,def_pct,100%,,,,,
player,201711190mia,tam,GrimBr20,special_teams,1,,,,,
player,201711190mia,tam,GrimBr20,st_pct,3%,,,,,
player,201711190mia,tam,AlexKw00,pos,LB,,,,,
player,201711190mia,tam,AlexKw00,offense,0,,,,,
player,201711190mia,tam,AlexKw00,off_pct,0%,,,,,
player,201711190mia,tam,AlexKw00,defense,63,,,,,
player,201711190mia,tam,AlexKw00,def_pct,98%,,,,,
player,201711190mia,tam,AlexKw00,special_teams,5,,,,,
player,201711190mia,tam,AlexKw00,st_pct,17%,,,,,
player,201711190mia,tam,SmitRy00,pos,CB,,,,,
player,201711190mia,tam,SmitRy00,offense,0,,,,,
player,201711190mia,tam,SmitRy00,off_pct,0%,,,,,
player,201711190mia,tam,SmitRy00,defense,60,,,,,
player,201711190mia,tam,SmitRy00,def_pct,94%,,,,,
player,201711190mia,tam,SmitRy00,special_teams,4,,,,,
player,201711190mia,tam,SmitRy00,st_pct,13%,,,,,
player,201711190mia,tam,McCoGe99,pos,DT,,,,,
player,201711190mia,tam,McCoGe99,offense,0,,,,,
player,201711190mia,tam,McCoGe99,off_pct,0%,,,,,
player,201711190mia,tam,McCoGe99,defense,53,,,,,
player,201711190mia,tam,McCoGe99,def_pct,83%,,,,,
player,201711190mia,tam,McCoGe99,special_teams,5,,,,,
player,201711190mia,tam,McCoGe99,st_pct,17%,,,,,
player,201711190mia,tam,McClRo98,pos,CB,,,,,
player,201711190mia,tam,McClRo98,offense,0,,,,,
player,201711190mia,tam,McClRo98,off_pct,0%,,,,,
player,201711190mia,tam,McClRo98,defense,47,,,,,
player,201711190mia,tam,McClRo98,def_pct,73%,,,,,
player,201711190mia,tam,McClRo98,special_teams,12,,,,,
player,201711190mia,tam,McClRo98,st_pct,40%,,,,,
player,201711190mia,tam,RussRy00,pos,DE,,,,,
player,201711190mia,tam,RussRy00,offense,0,,,,,
player,201711190mia,tam,RussRy00,off_pct,0%,,,,,
player,201711190mia,tam,RussRy00,defense,44,,,,,
player,201711190mia,tam,RussRy00,def_pct,69%,,,,,
player,201711190mia,tam,RussRy00,special_teams,6,,,,,
player,201711190mia,tam,RussRy00,st_pct,20%,,,,,
player,201711190mia,tam,AyerRo99,pos,DE,,,,,
player,201711190mia,tam,AyerRo99,offense,0,,,,,
player,201711190mia,tam,AyerRo99,off_pct,0%,,,,,
player,201711190mia,tam,AyerRo99,defense,43,,,,,
player,201711190mia,tam,AyerRo99,def_pct,67%,,,,,
player,201711190mia,tam,AyerRo99,special_teams,4,,,,,
player,201711190mia,tam,AyerRo99,st_pct,13%,,,,,
player,201711190mia,tam,WardT.99,pos,FS,,,,,
player,201711190mia,tam,WardT.99,offense,0,,,,,
player,201711190mia,tam,WardT.99,off_pct,0%,,,,,
player,201711190mia,tam,WardT.99,defense,39,,,,,
player,201711190mia,tam,WardT.99,def_pct,61%,,,,,
player,201711190mia,tam,WardT.99,special_teams,4,,,,,
player,201711190mia,tam,WardT.99,st_pct,13%,,,,,
player,201711190mia,tam,BeckKe00,pos,LB,,,,,
player,201711190mia,tam,BeckKe00,offense,0,,,,,
player,201711190mia,tam,BeckKe00,off_pct,0%,,,,,
player,201711190mia,tam,BeckKe00,defense,35,,,,,
player,201711190mia,tam,BeckKe00,def_pct,55%,,,,,
player,201711190mia,tam,BeckKe00,special_teams,5,,,,,
player,201711190mia,tam,BeckKe00,st_pct,17%,,,,,
player,201711190mia,tam,BakeCh99,pos,DT,,,,,
player,201711190mia,tam,BakeCh99,offense,0,,,,,
player,201711190mia,tam,BakeCh99,off_pct,0%,,,,,
player,201711190mia,tam,BakeCh99,defense,32,,,,,
player,201711190mia,tam,BakeCh99,def_pct,50%,,,,,
player,201711190mia,tam,BakeCh99,special_teams,0,,,,,
player,201711190mia,tam,BakeCh99,st_pct,0%,,,,,
player,201711190mia,tam,McDoCl99,pos,DT,,,,,
player,201711190mia,tam,McDoCl99,offense,0,,,,,
player,201711190mia,tam,McDoCl99,off_pct,0%,,,,,
player,201711190mia,tam,McDoCl99,defense,27,,,,,
player,201711190mia,tam,McDoCl99,def_pct,42%,,,,,
player,201711190mia,tam,McDoCl99,special_teams,5,,,,,
player,201711190mia,tam,McDoCl99,st_pct,17%,,,,,
player,201711190mia,tam,ContCh00,pos,SS,,,,,
player,201711190mia,tam,ContCh00,offense,0,,,,,
player,201711190mia,tam,ContCh00,off_pct,0%,,,,,
player,201711190mia,tam,ContCh00,defense,25,,,,,
player,201711190mia,tam,ContCh00,def_pct,39%,,,,,
player,201711190mia,tam,ContCh00,special_teams,1,,,,,
player,201711190mia,tam,ContCh00,st_pct,3%,,,,,
player,201711190mia,tam,ClarWi00,pos,DE,,,,,
player,201711190mia,tam,ClarWi00,offense,0,,,,,
player,201711190mia,tam,ClarWi00,off_pct,0%,,,,,
player,201711190mia,tam,ClarWi00,defense,21,,,,,
player,201711190mia,tam,ClarWi00,def_pct,33%,,,,,
player,201711190mia,tam,ClarWi00,special_teams,12,,,,,
player,201711190mia,tam,ClarWi00,st_pct,40%,,,,,
player,201711190mia,tam,TappDa20,pos,DE,,,,,
player,201711190mia,tam,TappDa20,offense,0,,,,,
player,201711190mia,tam,TappDa20,off_pct,0%,,,,,
player,201711190mia,tam,TappDa20,defense,18,,,,,
player,201711190mia,tam,TappDa20,def_pct,28%,,,,,
player,201711190mia,tam,TappDa20,special_teams,5,,,,,
player,201711190mia,tam,TappDa20,st_pct,17%,,,,,
player,201711190mia,tam,ElliJa01,pos,CB,,,,,
player,201711190mia,tam,ElliJa01,offense,0,,,,,
player,201711190mia,tam,ElliJa01,off_pct,0%,,,,,
player,201711190mia,tam,ElliJa01,defense,4,,,,,
player,201711190mia,tam,ElliJa01,def_pct,6%,,,,,
player,201711190mia,tam,ElliJa01,special_teams,1,,,,,
player,201711190mia,tam,ElliJa01,st_pct,3%,,,,,
player,201711190mia,tam,GlanAd00,pos,LB,,,,,
player,201711190mia,tam,GlanAd00,offense,0,,,,,
player,201711190mia,tam,GlanAd00,off_pct,0%,,,,,
player,201711190mia,tam,GlanAd00,defense,1,,,,,
player,201711190mia,tam,GlanAd00,def_pct,2%,,,,,
player,201711190mia,tam,GlanAd00,special_teams,18,,,,,
player,201711190mia,tam,GlanAd00,st_pct,60%,,,,,
player,201711190mia,tam,BondDe00,pos,LB,,,,,
player,201711190mia,tam,BondDe00,offense,0,,,,,
player,201711190mia,tam,BondDe00,off_pct,0%,,,,,
player,201711190mia,tam,BondDe00,defense,0,,,,,
player,201711190mia,tam,BondDe00,def_pct,0%,,,,,
player,201711190mia,tam,BondDe00,special_teams,18,,,,,
player,201711190mia,tam,BondDe00,st_pct,60%,,,,,
player,201711190mia,tam,TandKe00,pos,FS,,,,,
player,201711190mia,tam,TandKe00,offense,0,,,,,
player,201711190mia,tam,TandKe00,off_pct,0%,,,,,
player,201711190mia,tam,TandKe00,defense,0,,,,,
player,201711190mia,tam,TandKe00,def_pct,0%,,,,,
player,201711190mia,tam,TandKe00,special_teams,18,,,,,
player,201711190mia,tam,TandKe00,st_pct,60%,,,,,
player,201711190mia,tam,LyncCa00,pos,LB,,,,,
player,201711190mia,tam,LyncCa00,offense,0,,,,,
player,201711190mia,tam,LyncCa00,off_pct,0%,,,,,
player,201711190mia,tam,LyncCa00,defense,0,,,,,
player,201711190mia,tam,LyncCa00,def_pct,0%,,,,,
player,201711190mia,tam,LyncCa00,special_teams,18,,,,,
player,201711190mia,tam,LyncCa00,st_pct,60%,,,,,
player,201711190mia,tam,RobiJo01,pos,FS,,,,,
player,201711190mia,tam,RobiJo01,offense,0,,,,,
player,201711190mia,tam,RobiJo01,off_pct,0%,,,,,
player,201711190mia,tam,RobiJo01,defense,0,,,,,
player,201711190mia,tam,RobiJo01,def_pct,0%,,,,,
player,201711190mia,tam,RobiJo01,special_teams,14,,,,,
player,201711190mia,tam,RobiJo01,st_pct,47%,,,,,
player,201711190mia,tam,SanbGa00,pos,LS,,,,,
player,201711190mia,tam,SanbGa00,offense,0,,,,,
player,201711190mia,tam,SanbGa00,off_pct,0%,,,,,
player,201711190mia,tam,SanbGa00,defense,0,,,,,
player,201711190mia,tam,SanbGa00,def_pct,0%,,,,,
player,201711190mia,tam,SanbGa00,special_teams,13,,,,,
player,201711190mia,tam,SanbGa00,st_pct,43%,,,,,
player,201711190mia,tam,AngeBr00,pos,P,,,,,
player,201711190mia,tam,AngeBr00,offense,0,,,,,
player,201711190mia,tam,AngeBr00,off_pct,0%,,,,,
player,201711190mia,tam,AngeBr00,defense,0,,,,,
player,201711190mia,tam,AngeBr00,def_pct,0%,,,,,
player,201711190mia,tam,AngeBr00,special_teams,13,,,,,
player,201711190mia,tam,AngeBr00,st_pct,43%,,,,,
player,201711190mia,tam,MurrPa01,pos,K,,,,,
player,201711190mia,tam,MurrPa01,offense,0,,,,,
player,201711190mia,tam,MurrPa01,off_pct,0%,,,,,
player,201711190mia,tam,MurrPa01,defense,0,,,,,
player,201711190mia,tam,MurrPa01,def_pct,0%,,,,,
player,201711190mia,tam,MurrPa01,special_teams,13,,,,,
player,201711190mia,tam,MurrPa01,st_pct,43%,,,,,
player,201711190mia,tam,WestLe00,pos,T,,,,,
player,201711190mia,tam,WestLe00,offense,0,,,,,
player,201711190mia,tam,WestLe00,off_pct,0%,,,,,
player,201711190mia,tam,WestLe00,defense,0,,,,,
player,201711190mia,tam,WestLe00,def_pct,0%,,,,,
player,201711190mia,tam,WestLe00,special_teams,7,,,,,
player,201711190mia,tam,WestLe00,st_pct,23%,,,,,
