game,2017,15,20171217,201712170was,crd,"Arizona Cardinals",15,was,"Washington Redskins",20
player,201712170was,was,RobePe01,offense,0,,,,,
player,201712170was,was,RobePe01,off_pct,0%,,,,,
player,201712170was,was,RobePe01,defense,0,,,,,
player,201712170was,was,RobePe01,def_pct,0%,,,,,
player,201712170was,was,RobePe01,special_teams,23,,,,,
player,201712170was,was,RobePe01,st_pct,74%,,,,,
player,201712170was,was,HolsJo01,pos,CB,,,,,
player,201712170was,was,HolsJo01,offense,0,,,,,
player,201712170was,was,HolsJo01,off_pct,0%,,,,,
player,201712170was,was,HolsJo01,defense,0,,,,,
player,201712170was,was,HolsJo01,def_pct,0%,,,,,
player,201712170was,was,HolsJo01,special_teams,20,,,,,
player,201712170was,was,HolsJo01,st_pct,65%,,,,,
player,201712170was,was,PeteOt00,pos,LB,,,,,
player,201712170was,was,PeteOt00,offense,0,,,,,
player,201712170was,was,PeteOt00,off_pct,0%,,,,,
player,201712170was,was,PeteOt00,defense,0,,,,,
player,201712170was,was,PeteOt00,def_pct,0%,,,,,
player,201712170was,was,PeteOt00,special_teams,15,,,,,
player,201712170was,was,PeteOt00,st_pct,48%,,,,,
player,201712170was,was,SundNi00,pos,LS,,,,,
player,201712170was,was,SundNi00,offense,0,,,,,
player,201712170was,was,SundNi00,off_pct,0%,,,,,
player,201712170was,was,SundNi00,defense,0,,,,,
player,201712170was,was,SundNi00,def_pct,0%,,,,,
player,201712170was,was,SundNi00,special_teams,10,,,,,
player,201712170was,was,SundNi00,st_pct,32%,,,,,
player,201712170was,was,WayxTr00,pos,P,,,,,
player,201712170was,was,WayxTr00,offense,0,,,,,
player,201712170was,was,WayxTr00,off_pct,0%,,,,,
player,201712170was,was,WayxTr00,defense,0,,,,,
player,201712170was,was,WayxTr00,def_pct,0%,,,,,
player,201712170was,was,WayxTr00,special_teams,10,,,,,
player,201712170was,was,WayxTr00,st_pct,32%,,,,,
player,201712170was,was,HopkDu00,pos,K,,,,,
player,201712170was,was,HopkDu00,offense,0,,,,,
player,201712170was,was,HopkDu00,off_pct,0%,,,,,
player,201712170was,was,HopkDu00,defense,0,,,,,
player,201712170was,was,HopkDu00,def_pct,0%,,,,,
player,201712170was,was,HopkDu00,special_teams,9,,,,,
player,201712170was,was,HopkDu00,st_pct,29%,,,,,
player,201712170was,was,BergTo00,pos,G,,,,,
player,201712170was,was,BergTo00,offense,0,,,,,
player,201712170was,was,BergTo00,off_pct,0%,,,,,
player,201712170was,was,BergTo00,defense,0,,,,,
player,201712170was,was,BergTo00,def_pct,0%,,,,,
player,201712170was,was,BergTo00,special_teams,7,,,,,
player,201712170was,was,BergTo00,st_pct,23%,,,,,
player,201712170was,crd,BoehEv00,pos,G,,,,,
player,201712170was,crd,BoehEv00,offense,82,,,,,
player,201712170was,crd,BoehEv00,off_pct,100%,,,,,
player,201712170was,crd,BoehEv00,defense,0,,,,,
player,201712170was,crd,BoehEv00,def_pct,0%,,,,,
player,201712170was,crd,BoehEv00,special_teams,6,,,,,
player,201712170was,crd,BoehEv00,st_pct,19%,,,,,
player,201712170was,crd,HoldWi00,pos,G,,,,,
player,201712170was,crd,HoldWi00,offense,82,,,,,
player,201712170was,crd,HoldWi00,off_pct,100%,,,,,
player,201712170was,crd,HoldWi00,defense,0,,,,,
player,201712170was,crd,HoldWi00,def_pct,0%,,,,,
player,201712170was,crd,HoldWi00,special_teams,6,,,,,
player,201712170was,crd,HoldWi00,st_pct,19%,,,,,
player,201712170was,crd,WetzJo00,pos,T,,,,,
player,201712170was,crd,WetzJo00,offense,82,,,,,
player,201712170was,crd,WetzJo00,off_pct,100%,,,,,
player,201712170was,crd,WetzJo00,defense,0,,,,,
player,201712170was,crd,WetzJo00,def_pct,0%,,,,,
player,201712170was,crd,WetzJo00,special_teams,6,,,,,
player,201712170was,crd,WetzJo00,st_pct,19%,,,,,
player,201712170was,crd,GabbBl00,pos,QB,,,,,
player,201712170was,crd,GabbBl00,offense,82,,,,,
player,201712170was,crd,GabbBl00,off_pct,100%,,,,,
player,201712170was,crd,GabbBl00,defense,0,,,,,
player,201712170was,crd,GabbBl00,def_pct,0%,,,,,
player,201712170was,crd,GabbBl00,special_teams,0,,,,,
player,201712170was,crd,GabbBl00,st_pct,0%,,,,,
player,201712170was,crd,ShipA.20,pos,C,,,,,
player,201712170was,crd,ShipA.20,offense,82,,,,,
player,201712170was,crd,ShipA.20,off_pct,100%,,,,,
player,201712170was,crd,ShipA.20,defense,0,,,,,
player,201712170was,crd,ShipA.20,def_pct,0%,,,,,
player,201712170was,crd,ShipA.20,special_teams,0,,,,,
player,201712170was,crd,ShipA.20,st_pct,0%,,,,,
player,201712170was,crd,BoonAl21,pos,G,,,,,
player,201712170was,crd,BoonAl21,offense,82,,,,,
player,201712170was,crd,BoonAl21,off_pct,100%,,,,,
player,201712170was,crd,BoonAl21,defense,0,,,,,
player,201712170was,crd,BoonAl21,def_pct,0%,,,,,
player,201712170was,crd,BoonAl21,special_teams,0,,,,,
player,201712170was,crd,BoonAl21,st_pct,0%,,,,,
player,201712170was,crd,FitzLa00,pos,WR,,,,,
player,201712170was,crd,FitzLa00,offense,81,,,,,
player,201712170was,crd,FitzLa00,off_pct,99%,,,,,
player,201712170was,crd,FitzLa00,defense,0,,,,,
player,201712170was,crd,FitzLa00,def_pct,0%,,,,,
player,201712170was,crd,FitzLa00,special_teams,0,,,,,
player,201712170was,crd,FitzLa00,st_pct,0%,,,,,
player,201712170was,crd,NiklTr00,pos,TE,,,,,
player,201712170was,crd,NiklTr00,offense,76,,,,,
player,201712170was,crd,NiklTr00,off_pct,93%,,,,,
player,201712170was,crd,NiklTr00,defense,0,,,,,
player,201712170was,crd,NiklTr00,def_pct,0%,,,,,
player,201712170was,crd,NiklTr00,special_teams,7,,,,,
player,201712170was,crd,NiklTr00,st_pct,23%,,,,,
player,201712170was,crd,BrowJa03,pos,WR,,,,,
player,201712170was,crd,BrowJa03,offense,65,,,,,
player,201712170was,crd,BrowJa03,off_pct,79%,,,,,
player,201712170was,crd,BrowJa03,defense,0,,,,,
player,201712170was,crd,BrowJa03,def_pct,0%,,,,,
player,201712170was,crd,BrowJa03,special_teams,6,,,,,
player,201712170was,crd,BrowJa03,st_pct,19%,,,,,
player,201712170was,crd,NelsJJ00,pos,WR,,,,,
player,201712170was,crd,NelsJJ00,offense,57,,,,,
player,201712170was,crd,NelsJJ00,off_pct,70%,,,,,
player,201712170was,crd,NelsJJ00,defense,0,,,,,
player,201712170was,crd,NelsJJ00,def_pct,0%,,,,,
player,201712170was,crd,NelsJJ00,special_teams,0,,,,,
player,201712170was,crd,NelsJJ00,st_pct,0%,,,,,
player,201712170was,crd,SealRi00,pos,TE,,,,,
player,201712170was,crd,SealRi00,offense,31,,,,,
player,201712170was,crd,SealRi00,off_pct,38%,,,,,
player,201712170was,crd,SealRi00,defense,0,,,,,
player,201712170was,crd,SealRi00,def_pct,0%,,,,,
player,201712170was,crd,SealRi00,special_teams,21,,,,,
player,201712170was,crd,SealRi00,st_pct,68%,,,,,
player,201712170was,crd,FostD.01,pos,RB,,,,,
player,201712170was,crd,FostD.01,offense,31,,,,,
player,201712170was,crd,FostD.01,off_pct,38%,,,,,
player,201712170was,crd,FostD.01,defense,0,,,,,
player,201712170was,crd,FostD.01,def_pct,0%,,,,,
player,201712170was,crd,FostD.01,special_teams,5,,,,,
player,201712170was,crd,FostD.01,st_pct,16%,,,,,
player,201712170was,crd,WillKe05,pos,RB,,,,,
player,201712170was,crd,WillKe05,offense,30,,,,,
player,201712170was,crd,WillKe05,off_pct,37%,,,,,
player,201712170was,crd,WillKe05,defense,0,,,,,
player,201712170was,crd,WillKe05,def_pct,0%,,,,,
player,201712170was,crd,WillKe05,special_teams,0,,,,,
player,201712170was,crd,WillKe05,st_pct,0%,,,,,
player,201712170was,crd,PennEl00,pos,RB,,,,,
player,201712170was,crd,PennEl00,offense,21,,,,,
player,201712170was,crd,PennEl00,off_pct,26%,,,,,
player,201712170was,crd,PennEl00,defense,0,,,,,
player,201712170was,crd,PennEl00,def_pct,0%,,,,,
player,201712170was,crd,PennEl00,special_teams,15,,,,,
player,201712170was,crd,PennEl00,st_pct,48%,,,,,
player,201712170was,crd,WillCh05,pos,WR,,,,,
player,201712170was,crd,WillCh05,offense,9,,,,,
player,201712170was,crd,WillCh05,off_pct,11%,,,,,
player,201712170was,crd,WillCh05,defense,0,,,,,
player,201712170was,crd,WillCh05,def_pct,0%,,,,,
player,201712170was,crd,WillCh05,special_teams,1,,,,,
player,201712170was,crd,WillCh05,st_pct,3%,,,,,
player,201712170was,crd,BarnKh20,pos,T,,,,,
player,201712170was,crd,BarnKh20,offense,5,,,,,
player,201712170was,crd,BarnKh20,off_pct,6%,,,,,
player,201712170was,crd,BarnKh20,defense,0,,,,,
player,201712170was,crd,BarnKh20,def_pct,0%,,,,,
player,201712170was,crd,BarnKh20,special_teams,6,,,,,
player,201712170was,crd,BarnKh20,st_pct,19%,,,,,
player,201712170was,crd,HolmGa00,pos,TE,,,,,
player,201712170was,crd,HolmGa00,offense,4,,,,,
player,201712170was,crd,HolmGa00,off_pct,5%,,,,,
player,201712170was,crd,HolmGa00,defense,0,,,,,
player,201712170was,crd,HolmGa00,def_pct,0%,,,,,
player,201712170was,crd,HolmGa00,special_teams,6,,,,,
player,201712170was,crd,HolmGa00,st_pct,19%,,,,,
player,201712170was,crd,BakeBu00,pos,FS,,,,,
player,201712170was,crd,BakeBu00,offense,0,,,,,
player,201712170was,crd,BakeBu00,off_pct,0%,,,,,
player,201712170was,crd,BakeBu00,defense,51,,,,,
player,201712170was,crd,BakeBu00,def_pct,100%,,,,,
player,201712170was,crd,BakeBu00,special_teams,10,,,,,
player,201712170was,crd,BakeBu00,st_pct,32%,,,,,
player,201712170was,crd,MathTy00,pos,FS,,,,,
player,201712170was,crd,MathTy00,offense,0,,,,,
player,201712170was,crd,MathTy00,off_pct,0%,,,,,
player,201712170was,crd,MathTy00,defense,51,,,,,
player,201712170was,crd,MathTy00,def_pct,100%,,,,,
player,201712170was,crd,MathTy00,special_teams,8,,,,,
player,201712170was,crd,MathTy00,st_pct,26%,,,,,
player,201712170was,crd,PetePa00,pos,CB,,,,,
player,201712170was,crd,PetePa00,offense,0,,,,,
player,201712170was,crd,PetePa00,off_pct,0%,,,,,
player,201712170was,crd,PetePa00,defense,51,,,,,
player,201712170was,crd,PetePa00,def_pct,100%,,,,,
player,201712170was,crd,PetePa00,special_teams,7,,,,,
player,201712170was,crd,PetePa00,st_pct,23%,,,,,
player,201712170was,crd,JoneCh03,pos,LB,,,,,
player,201712170was,crd,JoneCh03,offense,0,,,,,
player,201712170was,crd,JoneCh03,off_pct,0%,,,,,
player,201712170was,crd,JoneCh03,defense,51,,,,,
player,201712170was,crd,JoneCh03,def_pct,100%,,,,,
player,201712170was,crd,JoneCh03,special_teams,4,,,,,
player,201712170was,crd,JoneCh03,st_pct,13%,,,,,
player,201712170was,crd,WillTr99,pos,CB,,,,,
player,201712170was,crd,WillTr99,offense,0,,,,,
player,201712170was,crd,WillTr99,off_pct,0%,,,,,
player,201712170was,crd,WillTr99,defense,50,,,,,
player,201712170was,crd,WillTr99,def_pct,98%,,,,,
player,201712170was,crd,WillTr99,special_teams,0,,,,,
player,201712170was,crd,WillTr99,st_pct,0%,,,,,
player,201712170was,crd,BucaDe00,pos,LB,,,,,
player,201712170was,crd,BucaDe00,offense,0,,,,,
player,201712170was,crd,BucaDe00,off_pct,0%,,,,,
player,201712170was,crd,BucaDe00,defense,46,,,,,
player,201712170was,crd,BucaDe00,def_pct,90%,,,,,
player,201712170was,crd,BucaDe00,special_teams,0,,,,,
player,201712170was,crd,BucaDe00,st_pct,0%,,,,,
player,201712170was,crd,MartKa00,pos,LB,,,,,
player,201712170was,crd,MartKa00,offense,0,,,,,
player,201712170was,crd,MartKa00,off_pct,0%,,,,,
player,201712170was,crd,MartKa00,defense,43,,,,,
player,201712170was,crd,MartKa00,def_pct,84%,,,,,
player,201712170was,crd,MartKa00,special_teams,20,,,,,
player,201712170was,crd,MartKa00,st_pct,65%,,,,,
player,201712170was,crd,RuckFr99,pos,DT,,,,,
player,201712170was,crd,RuckFr99,offense,0,,,,,
player,201712170was,crd,RuckFr99,off_pct,0%,,,,,
player,201712170was,crd,RuckFr99,defense,34,,,,,
player,201712170was,crd,RuckFr99,def_pct,67%,,,,,
player,201712170was,crd,RuckFr99,special_teams,4,,,,,
player,201712170was,crd,RuckFr99,st_pct,13%,,,,,
player,201712170was,crd,BethAn20,pos,SS,,,,,
player,201712170was,crd,BethAn20,offense,0,,,,,
player,201712170was,crd,BethAn20,off_pct,0%,,,,,
player,201712170was,crd,BethAn20,defense,32,,,,,
player,201712170was,crd,BethAn20,def_pct,63%,,,,,
player,201712170was,crd,BethAn20,special_teams,0,,,,,
player,201712170was,crd,BethAn20,st_pct,0%,,,,,
player,201712170was,crd,ByneJo00,pos,LB,,,,,
player,201712170was,crd,ByneJo00,offense,0,,,,,
player,201712170was,crd,ByneJo00,off_pct,0%,,,,,
player,201712170was,crd,ByneJo00,defense,30,,,,,
player,201712170was,crd,ByneJo00,def_pct,59%,,,,,
player,201712170was,crd,ByneJo00,special_teams,15,,,,,
player,201712170was,crd,ByneJo00,st_pct,48%,,,,,
player,201712170was,crd,PeteCo00,pos,DT,,,,,
player,201712170was,crd,PeteCo00,offense,0,,,,,
player,201712170was,crd,PeteCo00,off_pct,0%,,,,,
player,201712170was,crd,PeteCo00,defense,30,,,,,
player,201712170was,crd,PeteCo00,def_pct,59%,,,,,
player,201712170was,crd,PeteCo00,special_teams,4,,,,,
player,201712170was,crd,PeteCo00,st_pct,13%,,,,,
player,201712170was,crd,PierOl00,pos,DT,,,,,
player,201712170was,crd,PierOl00,offense,0,,,,,
player,201712170was,crd,PierOl00,off_pct,0%,,,,,
player,201712170was,crd,PierOl00,defense,21,,,,,
player,201712170was,crd,PierOl00,def_pct,41%,,,,,
player,201712170was,crd,PierOl00,special_teams,4,,,,,
player,201712170was,crd,PierOl00,st_pct,13%,,,,,
player,201712170was,crd,ReddHa00,pos,LB,,,,,
player,201712170was,crd,ReddHa00,offense,0,,,,,
player,201712170was,crd,ReddHa00,off_pct,0%,,,,,
player,201712170was,crd,ReddHa00,defense,13,,,,,
player,201712170was,crd,ReddHa00,def_pct,25%,,,,,
player,201712170was,crd,ReddHa00,special_teams,6,,,,,
player,201712170was,crd,ReddHa00,st_pct,19%,,,,,
player,201712170was,crd,GuntRo00,pos,DT,,,,,
player,201712170was,crd,GuntRo00,offense,0,,,,,
player,201712170was,crd,GuntRo00,off_pct,0%,,,,,
player,201712170was,crd,GuntRo00,defense,11,,,,,
player,201712170was,crd,GuntRo00,def_pct,22%,,,,,
player,201712170was,crd,GuntRo00,special_teams,10,,,,,
player,201712170was,crd,GuntRo00,st_pct,32%,,,,,
player,201712170was,crd,DansKa20,pos,LB,,,,,
player,201712170was,crd,DansKa20,offense,0,,,,,
player,201712170was,crd,DansKa20,off_pct,0%,,,,,
player,201712170was,crd,DansKa20,defense,11,,,,,
player,201712170was,crd,DansKa20,def_pct,22%,,,,,
player,201712170was,crd,DansKa20,special_teams,2,,,,,
player,201712170was,crd,DansKa20,st_pct,6%,,,,,
player,201712170was,crd,WrigSc00,pos,LB,,,,,
player,201712170was,crd,WrigSc00,offense,0,,,,,
player,201712170was,crd,WrigSc00,off_pct,0%,,,,,
player,201712170was,crd,WrigSc00,defense,10,,,,,
player,201712170was,crd,WrigSc00,def_pct,20%,,,,,
player,201712170was,crd,WrigSc00,special_teams,23,,,,,
player,201712170was,crd,WrigSc00,st_pct,74%,,,,,
player,201712170was,crd,WillXa00,pos,DT,,,,,
player,201712170was,crd,WillXa00,offense,0,,,,,
player,201712170was,crd,WillXa00,off_pct,0%,,,,,
player,201712170was,crd,WillXa00,defense,9,,,,,
player,201712170was,crd,WillXa00,def_pct,18%,,,,,
player,201712170was,crd,WillXa00,special_teams,2,,,,,
player,201712170was,crd,WillXa00,st_pct,6%,,,,,
player,201712170was,crd,NkemRo00,pos,DT,,,,,
player,201712170was,crd,NkemRo00,offense,0,,,,,
player,201712170was,crd,NkemRo00,off_pct,0%,,,,,
player,201712170was,crd,NkemRo00,defense,8,,,,,
player,201712170was,crd,NkemRo00,def_pct,16%,,,,,
player,201712170was,crd,NkemRo00,special_teams,2,,,,,
player,201712170was,crd,NkemRo00,st_pct,6%,,,,,
player,201712170was,crd,BethJu00,pos,CB,,,,,
player,201712170was,crd,BethJu00,offense,0,,,,,
player,201712170was,crd,BethJu00,off_pct,0%,,,,,
player,201712170was,crd,BethJu00,defense,5,,,,,
player,201712170was,crd,BethJu00,def_pct,10%,,,,,
player,201712170was,crd,BethJu00,special_teams,25,,,,,
player,201712170was,crd,BethJu00,st_pct,81%,,,,,
player,201712170was,crd,MillHa00,pos,CB,,,,,
player,201712170was,crd,MillHa00,offense,0,,,,,
player,201712170was,crd,MillHa00,off_pct,0%,,,,,
player,201712170was,crd,MillHa00,defense,4,,,,,
player,201712170was,crd,MillHa00,def_pct,8%,,,,,
player,201712170was,crd,MillHa00,special_teams,16,,,,,
player,201712170was,crd,MillHa00,st_pct,52%,,,,,
player,201712170was,crd,AlbrBr00,pos,LB,,,,,
player,201712170was,crd,AlbrBr00,offense,0,,,,,
player,201712170was,crd,AlbrBr00,off_pct,0%,,,,,
player,201712170was,crd,AlbrBr00,defense,0,,,,,
player,201712170was,crd,AlbrBr00,def_pct,0%,,,,,
player,201712170was,crd,AlbrBr00,special_teams,22,,,,,
player,201712170was,crd,AlbrBr00,st_pct,71%,,,,,
player,201712170was,crd,GoldBr00,pos,WR,,,,,
player,201712170was,crd,GoldBr00,offense,0,,,,,
player,201712170was,crd,GoldBr00,off_pct,0%,,,,,
player,201712170was,crd,GoldBr00,defense,0,,,,,
player,201712170was,crd,GoldBr00,def_pct,0%,,,,,
player,201712170was,crd,GoldBr00,special_teams,21,,,,,
player,201712170was,crd,GoldBr00,st_pct,68%,,,,,
player,201712170was,crd,BrewAa00,pos,LS,,,,,
player,201712170was,crd,BrewAa00,offense,0,,,,,
player,201712170was,crd,BrewAa00,off_pct,0%,,,,,
player,201712170was,crd,BrewAa00,defense,0,,,,,
player,201712170was,crd,BrewAa00,def_pct,0%,,,,,
player,201712170was,crd,BrewAa00,special_teams,11,,,,,
player,201712170was,crd,BrewAa00,st_pct,35%,,,,,
player,201712170was,crd,WillBr07,pos,CB,,,,,
player,201712170was,crd,WillBr07,offense,0,,,,,
player,201712170was,crd,WillBr07,off_pct,0%,,,,,
player,201712170was,crd,WillBr07,defense,0,,,,,
player,201712170was,crd,WillBr07,def_pct,0%,,,,,
player,201712170was,crd,WillBr07,special_teams,11,,,,,
player,201712170was,crd,WillBr07,st_pct,35%,,,,,
player,201712170was,crd,dawsophi01,pos,K,,,,,
player,201712170was,crd,dawsophi01,offense,0,,,,,
player,201712170was,crd,dawsophi01,off_pct,0%,,,,,
player,201712170was,crd,dawsophi01,defense,0,,,,,
player,201712170was,crd,dawsophi01,def_pct,0%,,,,,
player,201712170was,crd,dawsophi01,special_teams,11,,,,,
player,201712170was,crd,dawsophi01,st_pct,35%,,,,,
player,201712170was,crd,LeexAn20,pos,P,,,,,
player,201712170was,crd,LeexAn20,offense,0,,,,,
player,201712170was,crd,LeexAn20,off_pct,0%,,,,,
player,201712170was,crd,LeexAn20,defense,0,,,,,
player,201712170was,crd,LeexAn20,def_pct,0%,,,,,
player,201712170was,crd,LeexAn20,special_teams,11,,,,,
player,201712170was,crd,LeexAn20,st_pct,35%,,,,,
player,201712170was,crd,PainVi00,pos,T,,,,,
player,201712170was,crd,PainVi00,offense,0,,,,,
player,201712170was,crd,PainVi00,off_pct,0%,,,,,
player,201712170was,crd,PainVi00,defense,0,,,,,
player,201712170was,crd,PainVi00,def_pct,0%,,,,,
player,201712170was,crd,PainVi00,special_teams,6,,,,,
player,201712170was,crd,PainVi00,st_pct,19%,,,,,
