game,2017,10,20171113,201711130car,mia,"Miami Dolphins",21,car,"Carolina Panthers",45
player,201711130car,car,LoveKy00,fumbles_rec,0,,,,,
player,201711130car,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201711130car,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201711130car,car,LoveKy00,fumbles_forced,0,,,,,
player,201711130car,car,NorrJa00,def_int,0,,,,,
player,201711130car,car,NorrJa00,def_int_yds,0,,,,,
player,201711130car,car,NorrJa00,def_int_td,0,,,,,
player,201711130car,car,NorrJa00,def_int_long,0,,,,,
player,201711130car,car,NorrJa00,pass_defended,0,,,,,
player,201711130car,car,NorrJa00,sacks,0.0,,,,,
player,201711130car,car,NorrJa00,tackles_combined,1,,,,,
player,201711130car,car,NorrJa00,tackles_solo,1,,,,,
player,201711130car,car,NorrJa00,tackles_assists,0,,,,,
player,201711130car,car,NorrJa00,tackles_loss,0,,,,,
player,201711130car,car,NorrJa00,qb_hits,0,,,,,
player,201711130car,car,NorrJa00,fumbles_rec,0,,,,,
player,201711130car,car,NorrJa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,NorrJa00,fumbles_rec_td,0,,,,,
player,201711130car,car,NorrJa00,fumbles_forced,0,,,,,
player,201711130car,car,PeppJu99,def_int,0,,,,,
player,201711130car,car,PeppJu99,def_int_yds,0,,,,,
player,201711130car,car,PeppJu99,def_int_td,0,,,,,
player,201711130car,car,PeppJu99,def_int_long,0,,,,,
player,201711130car,car,PeppJu99,pass_defended,0,,,,,
player,201711130car,car,PeppJu99,sacks,0.0,,,,,
player,201711130car,car,PeppJu99,tackles_combined,1,,,,,
player,201711130car,car,PeppJu99,tackles_solo,1,,,,,
player,201711130car,car,PeppJu99,tackles_assists,0,,,,,
player,201711130car,car,PeppJu99,tackles_loss,0,,,,,
player,201711130car,car,PeppJu99,qb_hits,0,,,,,
player,201711130car,car,PeppJu99,fumbles_rec,0,,,,,
player,201711130car,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201711130car,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201711130car,car,PeppJu99,fumbles_forced,0,,,,,
player,201711130car,car,SeymKe00,def_int,0,,,,,
player,201711130car,car,SeymKe00,def_int_yds,0,,,,,
player,201711130car,car,SeymKe00,def_int_td,0,,,,,
player,201711130car,car,SeymKe00,def_int_long,0,,,,,
player,201711130car,car,SeymKe00,pass_defended,1,,,,,
player,201711130car,car,SeymKe00,sacks,0.0,,,,,
player,201711130car,car,SeymKe00,tackles_combined,1,,,,,
player,201711130car,car,SeymKe00,tackles_solo,1,,,,,
player,201711130car,car,SeymKe00,tackles_assists,0,,,,,
player,201711130car,car,SeymKe00,tackles_loss,0,,,,,
player,201711130car,car,SeymKe00,qb_hits,0,,,,,
player,201711130car,car,SeymKe00,fumbles_rec,0,,,,,
player,201711130car,car,SeymKe00,fumbles_rec_yds,0,,,,,
player,201711130car,car,SeymKe00,fumbles_rec_td,0,,,,,
player,201711130car,car,SeymKe00,fumbles_forced,0,,,,,
player,201711130car,car,WorlDa00,def_int,0,,,,,
player,201711130car,car,WorlDa00,def_int_yds,0,,,,,
player,201711130car,car,WorlDa00,def_int_td,0,,,,,
player,201711130car,car,WorlDa00,def_int_long,0,,,,,
player,201711130car,car,WorlDa00,pass_defended,0,,,,,
player,201711130car,car,WorlDa00,sacks,0.0,,,,,
player,201711130car,car,WorlDa00,tackles_combined,1,,,,,
player,201711130car,car,WorlDa00,tackles_solo,1,,,,,
player,201711130car,car,WorlDa00,tackles_assists,0,,,,,
player,201711130car,car,WorlDa00,tackles_loss,0,,,,,
player,201711130car,car,WorlDa00,qb_hits,0,,,,,
player,201711130car,car,WorlDa00,fumbles_rec,0,,,,,
player,201711130car,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201711130car,car,WorlDa00,fumbles_forced,0,,,,,
player,201711130car,car,HortWe00,def_int,0,,,,,
player,201711130car,car,HortWe00,def_int_yds,0,,,,,
player,201711130car,car,HortWe00,def_int_td,0,,,,,
player,201711130car,car,HortWe00,def_int_long,0,,,,,
player,201711130car,car,HortWe00,pass_defended,0,,,,,
player,201711130car,car,HortWe00,sacks,0.0,,,,,
player,201711130car,car,HortWe00,tackles_combined,0,,,,,
player,201711130car,car,HortWe00,tackles_solo,0,,,,,
player,201711130car,car,HortWe00,tackles_assists,0,,,,,
player,201711130car,car,HortWe00,tackles_loss,0,,,,,
player,201711130car,car,HortWe00,qb_hits,1,,,,,
player,201711130car,car,HortWe00,fumbles_rec,0,,,,,
player,201711130car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201711130car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201711130car,car,HortWe00,fumbles_forced,0,,,,,
player,201711130car,mia,PerrSe00,kick_ret,4,,,,,
player,201711130car,mia,PerrSe00,kick_ret_yds,87,,,,,
player,201711130car,mia,PerrSe00,kick_ret_yds_per_ret,21.8,,,,,
player,201711130car,mia,PerrSe00,kick_ret_td,0,,,,,
player,201711130car,mia,PerrSe00,kick_ret_long,29,,,,,
player,201711130car,mia,PerrSe00,punt_ret,0,,,,,
player,201711130car,mia,PerrSe00,punt_ret_yds,0,,,,,
player,201711130car,mia,PerrSe00,punt_ret_yds_per_ret,,,,,,
player,201711130car,mia,PerrSe00,punt_ret_td,0,,,,,
player,201711130car,mia,PerrSe00,punt_ret_long,0,,,,,
player,201711130car,car,McCaCh01,kick_ret,0,,,,,
player,201711130car,car,McCaCh01,kick_ret_yds,0,,,,,
player,201711130car,car,McCaCh01,kick_ret_yds_per_ret,,,,,,
player,201711130car,car,McCaCh01,kick_ret_td,0,,,,,
player,201711130car,car,McCaCh01,kick_ret_long,0,,,,,
player,201711130car,car,McCaCh01,punt_ret,2,,,,,
player,201711130car,car,McCaCh01,punt_ret_yds,10,,,,,
player,201711130car,car,McCaCh01,punt_ret_yds_per_ret,5.0,,,,,
player,201711130car,car,McCaCh01,punt_ret_td,0,,,,,
player,201711130car,car,McCaCh01,punt_ret_long,8,,,,,
player,201711130car,car,ClayKa00,kick_ret,2,,,,,
player,201711130car,car,ClayKa00,kick_ret_yds,33,,,,,
player,201711130car,car,ClayKa00,kick_ret_yds_per_ret,16.5,,,,,
player,201711130car,car,ClayKa00,kick_ret_td,0,,,,,
player,201711130car,car,ClayKa00,kick_ret_long,18,,,,,
player,201711130car,car,ClayKa00,punt_ret,0,,,,,
player,201711130car,car,ClayKa00,punt_ret_yds,0,,,,,
player,201711130car,car,ClayKa00,punt_ret_yds_per_ret,,,,,,
player,201711130car,car,ClayKa00,punt_ret_td,0,,,,,
player,201711130car,car,ClayKa00,punt_ret_long,0,,,,,
player,201711130car,car,SamuCu00,kick_ret,2,,,,,
player,201711130car,car,SamuCu00,kick_ret_yds,48,,,,,
player,201711130car,car,SamuCu00,kick_ret_yds_per_ret,24.0,,,,,
player,201711130car,car,SamuCu00,kick_ret_td,0,,,,,
player,201711130car,car,SamuCu00,kick_ret_long,26,,,,,
player,201711130car,car,SamuCu00,punt_ret,0,,,,,
player,201711130car,car,SamuCu00,punt_ret_yds,0,,,,,
player,201711130car,car,SamuCu00,punt_ret_yds_per_ret,,,,,,
player,201711130car,car,SamuCu00,punt_ret_td,0,,,,,
player,201711130car,car,SamuCu00,punt_ret_long,0,,,,,
player,201711130car,mia,ParkCo03,xpm,3,,,,,
player,201711130car,mia,ParkCo03,xpa,3,,,,,
player,201711130car,mia,ParkCo03,fgm,,,,,,
player,201711130car,mia,ParkCo03,fga,,,,,,
player,201711130car,mia,ParkCo03,punt,0,,,,,
player,201711130car,mia,ParkCo03,punt_yds,0,,,,,
player,201711130car,mia,ParkCo03,punt_yds_per_punt,,,,,,
player,201711130car,mia,ParkCo03,punt_long,0,,,,,
player,201711130car,mia,HaacMa00,xpm,,,,,,
player,201711130car,mia,HaacMa00,xpa,,,,,,
player,201711130car,mia,HaacMa00,fgm,,,,,,
player,201711130car,mia,HaacMa00,fga,,,,,,
player,201711130car,mia,HaacMa00,punt,4,,,,,
player,201711130car,mia,HaacMa00,punt_yds,167,,,,,
player,201711130car,mia,HaacMa00,punt_yds_per_punt,41.8,,,,,
player,201711130car,mia,HaacMa00,punt_long,48,,,,,
player,201711130car,car,GanoGr44,xpm,6,,,,,
player,201711130car,car,GanoGr44,xpa,6,,,,,
player,201711130car,car,GanoGr44,fgm,1,,,,,
player,201711130car,car,GanoGr44,fga,1,,,,,
player,201711130car,car,GanoGr44,punt,0,,,,,
player,201711130car,car,GanoGr44,punt_yds,0,,,,,
player,201711130car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201711130car,car,GanoGr44,punt_long,0,,,,,
player,201711130car,car,PalaMi00,xpm,,,,,,
player,201711130car,car,PalaMi00,xpa,,,,,,
player,201711130car,car,PalaMi00,fgm,,,,,,
player,201711130car,car,PalaMi00,fga,,,,,,
player,201711130car,car,PalaMi00,punt,2,,,,,
player,201711130car,car,PalaMi00,punt_yds,85,,,,,
player,201711130car,car,PalaMi00,punt_yds_per_punt,42.5,,,,,
player,201711130car,car,PalaMi00,punt_long,43,,,,,
player,201711130car,car,NorwAn01,pos,G,,,,,
player,201711130car,car,NorwAn01,offense,73,,,,,
player,201711130car,car,NorwAn01,off_pct,100%,,,,,
player,201711130car,car,NorwAn01,defense,0,,,,,
player,201711130car,car,NorwAn01,def_pct,0%,,,,,
player,201711130car,car,NorwAn01,special_teams,7,,,,,
player,201711130car,car,NorwAn01,st_pct,25%,,,,,
player,201711130car,car,WillDa06,pos,T,,,,,
player,201711130car,car,WillDa06,offense,73,,,,,
player,201711130car,car,WillDa06,off_pct,100%,,,,,
player,201711130car,car,WillDa06,defense,0,,,,,
player,201711130car,car,WillDa06,def_pct,0%,,,,,
player,201711130car,car,WillDa06,special_teams,7,,,,,
player,201711130car,car,WillDa06,st_pct,25%,,,,,
player,201711130car,car,KaliMa00,pos,T,,,,,
player,201711130car,car,KaliMa00,offense,73,,,,,
player,201711130car,car,KaliMa00,off_pct,100%,,,,,
player,201711130car,car,KaliMa00,defense,0,,,,,
player,201711130car,car,KaliMa00,def_pct,0%,,,,,
player,201711130car,car,KaliMa00,special_teams,7,,,,,
player,201711130car,car,KaliMa00,st_pct,25%,,,,,
player,201711130car,car,TurnTr01,pos,G,,,,,
player,201711130car,car,TurnTr01,offense,73,,,,,
player,201711130car,car,TurnTr01,off_pct,100%,,,,,
player,201711130car,car,TurnTr01,defense,0,,,,,
player,201711130car,car,TurnTr01,def_pct,0%,,,,,
player,201711130car,car,TurnTr01,special_teams,7,,,,,
player,201711130car,car,TurnTr01,st_pct,25%,,,,,
player,201711130car,car,DickEd00,pos,TE,,,,,
player,201711130car,car,DickEd00,offense,70,,,,,
player,201711130car,car,DickEd00,off_pct,96%,,,,,
player,201711130car,car,DickEd00,defense,0,,,,,
player,201711130car,car,DickEd00,def_pct,0%,,,,,
player,201711130car,car,DickEd00,special_teams,7,,,,,
player,201711130car,car,DickEd00,st_pct,25%,,,,,
player,201711130car,car,NewtCa00,pos,QB,,,,,
player,201711130car,car,NewtCa00,offense,68,,,,,
player,201711130car,car,NewtCa00,off_pct,93%,,,,,
player,201711130car,car,NewtCa00,defense,0,,,,,
player,201711130car,car,NewtCa00,def_pct,0%,,,,,
player,201711130car,car,NewtCa00,special_teams,0,,,,,
player,201711130car,car,NewtCa00,st_pct,0%,,,,,
player,201711130car,car,LarsTy00,pos,C,,,,,
player,201711130car,car,LarsTy00,offense,64,,,,,
player,201711130car,car,LarsTy00,off_pct,88%,,,,,
player,201711130car,car,LarsTy00,defense,0,,,,,
player,201711130car,car,LarsTy00,def_pct,0%,,,,,
player,201711130car,car,LarsTy00,special_teams,0,,,,,
player,201711130car,car,LarsTy00,st_pct,0%,,,,,
player,201711130car,car,FuncDe00,pos,WR,,,,,
player,201711130car,car,FuncDe00,offense,56,,,,,
player,201711130car,car,FuncDe00,off_pct,77%,,,,,
player,201711130car,car,FuncDe00,defense,0,,,,,
player,201711130car,car,FuncDe00,def_pct,0%,,,,,
player,201711130car,car,FuncDe00,special_teams,0,,,,,
player,201711130car,car,FuncDe00,st_pct,0%,,,,,
player,201711130car,car,ShepRu00,pos,WR,,,,,
player,201711130car,car,ShepRu00,offense,42,,,,,
player,201711130car,car,ShepRu00,off_pct,58%,,,,,
player,201711130car,car,ShepRu00,defense,0,,,,,
player,201711130car,car,ShepRu00,def_pct,0%,,,,,
player,201711130car,car,ShepRu00,special_teams,12,,,,,
player,201711130car,car,ShepRu00,st_pct,43%,,,,,
player,201711130car,car,McCaCh01,pos,RB,,,,,
player,201711130car,car,McCaCh01,offense,42,,,,,
player,201711130car,car,McCaCh01,off_pct,58%,,,,,
player,201711130car,car,McCaCh01,defense,0,,,,,
player,201711130car,car,McCaCh01,def_pct,0%,,,,,
player,201711130car,car,McCaCh01,special_teams,2,,,,,
player,201711130car,car,McCaCh01,st_pct,7%,,,,,
player,201711130car,car,SamuCu00,pos,WR,,,,,
player,201711130car,car,SamuCu00,offense,40,,,,,
player,201711130car,car,SamuCu00,off_pct,55%,,,,,
player,201711130car,car,SamuCu00,defense,0,,,,,
player,201711130car,car,SamuCu00,def_pct,0%,,,,,
player,201711130car,car,SamuCu00,special_teams,7,,,,,
player,201711130car,car,SamuCu00,st_pct,25%,,,,,
player,201711130car,car,ManhCh00,pos,TE,,,,,
player,201711130car,car,ManhCh00,offense,26,,,,,
player,201711130car,car,ManhCh00,off_pct,36%,,,,,
player,201711130car,car,ManhCh00,defense,0,,,,,
player,201711130car,car,ManhCh00,def_pct,0%,,,,,
player,201711130car,car,ManhCh00,special_teams,4,,,,,
player,201711130car,car,ManhCh00,st_pct,14%,,,,,
player,201711130car,car,StewJo00,pos,RB,,,,,
player,201711130car,car,StewJo00,offense,24,,,,,
player,201711130car,car,StewJo00,off_pct,33%,,,,,
player,201711130car,car,StewJo00,defense,0,,,,,
player,201711130car,car,StewJo00,def_pct,0%,,,,,
player,201711130car,car,StewJo00,special_teams,0,,,,,
player,201711130car,car,StewJo00,st_pct,0%,,,,,
player,201711130car,car,ClayKa00,pos,WR,,,,,
player,201711130car,car,ClayKa00,offense,22,,,,,
player,201711130car,car,ClayKa00,off_pct,30%,,,,,
player,201711130car,car,ClayKa00,defense,0,,,,,
player,201711130car,car,ClayKa00,def_pct,0%,,,,,
player,201711130car,car,ClayKa00,special_teams,6,,,,,
player,201711130car,car,ClayKa00,st_pct,21%,,,,,
player,201711130car,car,ArmaAl00,pos,RB,,,,,
player,201711130car,car,ArmaAl00,offense,17,,,,,
player,201711130car,car,ArmaAl00,off_pct,23%,,,,,
player,201711130car,car,ArmaAl00,defense,0,,,,,
player,201711130car,car,ArmaAl00,def_pct,0%,,,,,
player,201711130car,car,ArmaAl00,special_teams,16,,,,,
player,201711130car,car,ArmaAl00,st_pct,57%,,,,,
player,201711130car,car,ArtiCa00,pos,RB,,,,,
player,201711130car,car,ArtiCa00,offense,11,,,,,
player,201711130car,car,ArtiCa00,off_pct,15%,,,,,
player,201711130car,car,ArtiCa00,defense,0,,,,,
player,201711130car,car,ArtiCa00,def_pct,0%,,,,,
player,201711130car,car,ArtiCa00,special_teams,16,,,,,
player,201711130car,car,ArtiCa00,st_pct,57%,,,,,
player,201711130car,car,BersBr00,pos,WR,,,,,
player,201711130car,car,BersBr00,offense,10,,,,,
player,201711130car,car,BersBr00,off_pct,14%,,,,,
player,201711130car,car,BersBr00,defense,0,,,,,
player,201711130car,car,BersBr00,def_pct,0%,,,,,
player,201711130car,car,BersBr00,special_teams,5,,,,,
player,201711130car,car,BersBr00,st_pct,18%,,,,,
player,201711130car,car,VanRGr00,pos,G,,,,,
player,201711130car,car,VanRGr00,offense,9,,,,,
player,201711130car,car,VanRGr00,off_pct,12%,,,,,
player,201711130car,car,VanRGr00,defense,0,,,,,
player,201711130car,car,VanRGr00,def_pct,0%,,,,,
player,201711130car,car,VanRGr00,special_teams,10,,,,,
player,201711130car,car,VanRGr00,st_pct,36%,,,,,
player,201711130car,car,MotoTa00,pos,T,,,,,
player,201711130car,car,MotoTa00,offense,5,,,,,
player,201711130car,car,MotoTa00,off_pct,7%,,,,,
player,201711130car,car,MotoTa00,defense,0,,,,,
player,201711130car,car,MotoTa00,def_pct,0%,,,,,
player,201711130car,car,MotoTa00,special_teams,7,,,,,
player,201711130car,car,MotoTa00,st_pct,25%,,,,,
player,201711130car,car,AndeDe00,pos,QB,,,,,
player,201711130car,car,AndeDe00,offense,5,,,,,
player,201711130car,car,AndeDe00,off_pct,7%,,,,,
player,201711130car,car,AndeDe00,defense,0,,,,,
player,201711130car,car,AndeDe00,def_pct,0%,,,,,
player,201711130car,car,AndeDe00,special_teams,0,,,,,
player,201711130car,car,AndeDe00,st_pct,0%,,,,,
player,201711130car,car,BradJa00,pos,CB,,,,,
player,201711130car,car,BradJa00,offense,0,,,,,
player,201711130car,car,BradJa00,off_pct,0%,,,,,
player,201711130car,car,BradJa00,defense,56,,,,,
player,201711130car,car,BradJa00,def_pct,100%,,,,,
player,201711130car,car,BradJa00,special_teams,7,,,,,
player,201711130car,car,BradJa00,st_pct,25%,,,,,
player,201711130car,car,AdamMi21,pos,SS,,,,,
player,201711130car,car,AdamMi21,offense,0,,,,,
player,201711130car,car,AdamMi21,off_pct,0%,,,,,
player,201711130car,car,AdamMi21,defense,56,,,,,
player,201711130car,car,AdamMi21,def_pct,100%,,,,,
player,201711130car,car,AdamMi21,special_teams,5,,,,,
player,201711130car,car,AdamMi21,st_pct,18%,,,,,
player,201711130car,car,ColeKu99,pos,FS,,,,,
player,201711130car,car,ColeKu99,offense,0,,,,,
player,201711130car,car,ColeKu99,off_pct,0%,,,,,
player,201711130car,car,ColeKu99,defense,56,,,,,
player,201711130car,car,ColeKu99,def_pct,100%,,,,,
player,201711130car,car,ColeKu99,special_teams,5,,,,,
player,201711130car,car,ColeKu99,st_pct,18%,,,,,
player,201711130car,car,KuecLu00,pos,LB,,,,,
player,201711130car,car,KuecLu00,offense,0,,,,,
player,201711130car,car,KuecLu00,off_pct,0%,,,,,
player,201711130car,car,KuecLu00,defense,45,,,,,
player,201711130car,car,KuecLu00,def_pct,80%,,,,,
player,201711130car,car,KuecLu00,special_teams,4,,,,,
player,201711130car,car,KuecLu00,st_pct,14%,,,,,
player,201711130car,car,DaviTh20,pos,LB,,,,,
player,201711130car,car,DaviTh20,offense,0,,,,,
player,201711130car,car,DaviTh20,off_pct,0%,,,,,
player,201711130car,car,DaviTh20,defense,45,,,,,
player,201711130car,car,DaviTh20,def_pct,80%,,,,,
player,201711130car,car,DaviTh20,special_teams,2,,,,,
player,201711130car,car,DaviTh20,st_pct,7%,,,,,
player,201711130car,car,ShorKa00,pos,DT,,,,,
player,201711130car,car,ShorKa00,offense,0,,,,,
player,201711130car,car,ShorKa00,off_pct,0%,,,,,
player,201711130car,car,ShorKa00,defense,40,,,,,
player,201711130car,car,ShorKa00,def_pct,71%,,,,,
player,201711130car,car,ShorKa00,special_teams,5,,,,,
player,201711130car,car,ShorKa00,st_pct,18%,,,,,
player,201711130car,car,ThomSh01,pos,LB,,,,,
player,201711130car,car,ThomSh01,offense,0,,,,,
player,201711130car,car,ThomSh01,off_pct,0%,,,,,
player,201711130car,car,ThomSh01,defense,38,,,,,
player,201711130car,car,ThomSh01,def_pct,68%,,,,,
player,201711130car,car,ThomSh01,special_teams,7,,,,,
player,201711130car,car,ThomSh01,st_pct,25%,,,,,
player,201711130car,car,AddiMa00,pos,DE,,,,,
player,201711130car,car,AddiMa00,offense,0,,,,,
player,201711130car,car,AddiMa00,off_pct,0%,,,,,
player,201711130car,car,AddiMa00,defense,38,,,,,
player,201711130car,car,AddiMa00,def_pct,68%,,,,,
player,201711130car,car,AddiMa00,special_teams,2,,,,,
player,201711130car,car,AddiMa00,st_pct,7%,,,,,
player,201711130car,car,WorlDa00,pos,CB,,,,,
player,201711130car,car,WorlDa00,offense,0,,,,,
player,201711130car,car,WorlDa00,off_pct,0%,,,,,
player,201711130car,car,WorlDa00,defense,36,,,,,
player,201711130car,car,WorlDa00,def_pct,64%,,,,,
player,201711130car,car,WorlDa00,special_teams,10,,,,,
player,201711130car,car,WorlDa00,st_pct,36%,,,,,
player,201711130car,car,LotuSt00,pos,DT,,,,,
player,201711130car,car,LotuSt00,offense,0,,,,,
player,201711130car,car,LotuSt00,off_pct,0%,,,,,
player,201711130car,car,LotuSt00,defense,35,,,,,
player,201711130car,car,LotuSt00,def_pct,62%,,,,,
player,201711130car,car,LotuSt00,special_teams,5,,,,,
player,201711130car,car,LotuSt00,st_pct,18%,,,,,
player,201711130car,car,JohnCh98,pos,DE,,,,,
player,201711130car,car,JohnCh98,offense,0,,,,,
player,201711130car,car,JohnCh98,off_pct,0%,,,,,
player,201711130car,car,JohnCh98,defense,32,,,,,
player,201711130car,car,JohnCh98,def_pct,57%,,,,,
player,201711130car,car,JohnCh98,special_teams,0,,,,,
player,201711130car,car,JohnCh98,st_pct,0%,,,,,
player,201711130car,car,MunnCa99,pos,CB,,,,,
player,201711130car,car,MunnCa99,offense,0,,,,,
player,201711130car,car,MunnCa99,off_pct,0%,,,,,
player,201711130car,car,MunnCa99,defense,31,,,,,
player,201711130car,car,MunnCa99,def_pct,55%,,,,,
player,201711130car,car,MunnCa99,special_teams,0,,,,,
player,201711130car,car,MunnCa99,st_pct,0%,,,,,
player,201711130car,car,PeppJu99,pos,DE,,,,,
player,201711130car,car,PeppJu99,offense,0,,,,,
player,201711130car,car,PeppJu99,off_pct,0%,,,,,
player,201711130car,car,PeppJu99,defense,22,,,,,
player,201711130car,car,PeppJu99,def_pct,39%,,,,,
player,201711130car,car,PeppJu99,special_teams,5,,,,,
player,201711130car,car,PeppJu99,st_pct,18%,,,,,
player,201711130car,car,HortWe00,pos,DE,,,,,
player,201711130car,car,HortWe00,offense,0,,,,,
player,201711130car,car,HortWe00,off_pct,0%,,,,,
player,201711130car,car,HortWe00,defense,22,,,,,
player,201711130car,car,HortWe00,def_pct,39%,,,,,
player,201711130car,car,HortWe00,special_teams,0,,,,,
player,201711130car,car,HortWe00,st_pct,0%,,,,,
player,201711130car,car,SeymKe00,pos,CB,,,,,
player,201711130car,car,SeymKe00,offense,0,,,,,
player,201711130car,car,SeymKe00,off_pct,0%,,,,,
player,201711130car,car,SeymKe00,defense,20,,,,,
player,201711130car,car,SeymKe00,def_pct,36%,,,,,
player,201711130car,car,SeymKe00,special_teams,13,,,,,
player,201711130car,car,SeymKe00,st_pct,46%,,,,,
player,201711130car,car,LoveKy00,pos,DT,,,,,
player,201711130car,car,LoveKy00,offense,0,,,,,
player,201711130car,car,LoveKy00,off_pct,0%,,,,,
player,201711130car,car,LoveKy00,defense,17,,,,,
player,201711130car,car,LoveKy00,def_pct,30%,,,,,
player,201711130car,car,LoveKy00,special_teams,0,,,,,
player,201711130car,car,LoveKy00,st_pct,0%,,,,,
player,201711130car,car,ButlVe00,pos,DT,,,,,
player,201711130car,car,ButlVe00,offense,0,,,,,
player,201711130car,car,ButlVe00,off_pct,0%,,,,,
player,201711130car,car,ButlVe00,defense,16,,,,,
player,201711130car,car,ButlVe00,def_pct,29%,,,,,
player,201711130car,car,ButlVe00,special_teams,3,,,,,
player,201711130car,car,ButlVe00,st_pct,11%,,,,,
player,201711130car,car,MayoDa00,pos,LB,,,,,
player,201711130car,car,MayoDa00,offense,0,,,,,
player,201711130car,car,MayoDa00,off_pct,0%,,,,,
player,201711130car,car,MayoDa00,defense,11,,,,,
player,201711130car,car,MayoDa00,def_pct,20%,,,,,
player,201711130car,car,MayoDa00,special_teams,17,,,,,
player,201711130car,car,MayoDa00,st_pct,61%,,,,,
player,201711130car,car,JacoBe00,pos,LB,,,,,
player,201711130car,car,JacoBe00,offense,0,,,,,
player,201711130car,car,JacoBe00,off_pct,0%,,,,,
player,201711130car,car,JacoBe00,defense,0,,,,,
player,201711130car,car,JacoBe00,def_pct,0%,,,,,
player,201711130car,car,JacoBe00,special_teams,17,,,,,
player,201711130car,car,JacoBe00,st_pct,61%,,,,,
player,201711130car,car,NorrJa00,pos,LB,,,,,
player,201711130car,car,NorrJa00,offense,0,,,,,
player,201711130car,car,NorrJa00,off_pct,0%,,,,,
player,201711130car,car,NorrJa00,defense,0,,,,,
player,201711130car,car,NorrJa00,def_pct,0%,,,,,
player,201711130car,car,NorrJa00,special_teams,16,,,,,
player,201711130car,car,NorrJa00,st_pct,57%,,,,,
player,201711130car,car,JoneCo01,pos,FS,,,,,
player,201711130car,car,JoneCo01,offense,0,,,,,
player,201711130car,car,JoneCo01,off_pct,0%,,,,,
player,201711130car,car,JoneCo01,defense,0,,,,,
player,201711130car,car,JoneCo01,def_pct,0%,,,,,
player,201711130car,car,JoneCo01,special_teams,16,,,,,
player,201711130car,car,JoneCo01,st_pct,57%,,,,,
player,201711130car,car,GanoGr44,pos,K,,,,,
player,201711130car,car,GanoGr44,offense,0,,,,,
player,201711130car,car,GanoGr44,off_pct,0%,,,,,
player,201711130car,car,GanoGr44,defense,0,,,,,
player,201711130car,car,GanoGr44,def_pct,0%,,,,,
player,201711130car,car,GanoGr44,special_teams,15,,,,,
player,201711130car,car,GanoGr44,st_pct,54%,,,,,
player,201711130car,car,PalaMi00,pos,P,,,,,
player,201711130car,car,PalaMi00,offense,0,,,,,
player,201711130car,car,PalaMi00,off_pct,0%,,,,,
player,201711130car,car,PalaMi00,defense,0,,,,,
player,201711130car,car,PalaMi00,def_pct,0%,,,,,
player,201711130car,car,PalaMi00,special_teams,9,,,,,
player,201711130car,car,PalaMi00,st_pct,32%,,,,,
player,201711130car,car,JansJ.00,pos,LS,,,,,
player,201711130car,car,JansJ.00,offense,0,,,,,
player,201711130car,car,JansJ.00,off_pct,0%,,,,,
player,201711130car,car,JansJ.00,defense,0,,,,,
player,201711130car,car,JansJ.00,def_pct,0%,,,,,
player,201711130car,car,JansJ.00,special_teams,9,,,,,
player,201711130car,car,JansJ.00,st_pct,32%,,,,,
player,201711130car,car,ByrdJa99,pos,FS,,,,,
player,201711130car,car,ByrdJa99,offense,0,,,,,
player,201711130car,car,ByrdJa99,off_pct,0%,,,,,
player,201711130car,car,ByrdJa99,defense,0,,,,,
player,201711130car,car,ByrdJa99,def_pct,0%,,,,,
player,201711130car,car,ByrdJa99,special_teams,8,,,,,
player,201711130car,car,ByrdJa99,st_pct,29%,,,,,
player,201711130car,car,SilaAm00,pos,T,,,,,
player,201711130car,car,SilaAm00,offense,0,,,,,
player,201711130car,car,SilaAm00,off_pct,0%,,,,,
player,201711130car,car,SilaAm00,defense,0,,,,,
player,201711130car,car,SilaAm00,def_pct,0%,,,,,
player,201711130car,car,SilaAm00,special_teams,8,,,,,
player,201711130car,car,SilaAm00,st_pct,29%,,,,,
player,201711130car,mia,BushJe20,pos,G,,,,,
player,201711130car,mia,BushJe20,offense,56,,,,,
player,201711130car,mia,BushJe20,off_pct,100%,,,,,
player,201711130car,mia,BushJe20,defense,0,,,,,
player,201711130car,mia,BushJe20,def_pct,0%,,,,,
player,201711130car,mia,BushJe20,special_teams,3,,,,,
player,201711130car,mia,BushJe20,st_pct,11%,,,,,
player,201711130car,mia,LarsTe20,pos,G,,,,,
player,201711130car,mia,LarsTe20,offense,56,,,,,
player,201711130car,mia,LarsTe20,off_pct,100%,,,,,
player,201711130car,mia,LarsTe20,defense,0,,,,,
player,201711130car,mia,LarsTe20,def_pct,0%,,,,,
player,201711130car,mia,LarsTe20,special_teams,3,,,,,
player,201711130car,mia,LarsTe20,st_pct,11%,,,,,
player,201711130car,mia,DaviJe00,pos,G,,,,,
player,201711130car,mia,DaviJe00,offense,56,,,,,
player,201711130car,mia,DaviJe00,off_pct,100%,,,,,
