game,2017,13,20171203,201712030atl,min,"Minnesota Vikings",14,atl,"Atlanta Falcons",9
player,201712030atl,min,DiggSt00,defense,0,,,,,
player,201712030atl,min,DiggSt00,def_pct,0%,,,,,
player,201712030atl,min,DiggSt00,special_teams,0,,,,,
player,201712030atl,min,DiggSt00,st_pct,0%,,,,,
player,201712030atl,min,McKiJe00,pos,RB,,,,,
player,201712030atl,min,McKiJe00,offense,36,,,,,
player,201712030atl,min,McKiJe00,off_pct,55%,,,,,
player,201712030atl,min,McKiJe00,defense,0,,,,,
player,201712030atl,min,McKiJe00,def_pct,0%,,,,,
player,201712030atl,min,McKiJe00,special_teams,6,,,,,
player,201712030atl,min,McKiJe00,st_pct,26%,,,,,
player,201712030atl,min,MurrLa00,pos,RB,,,,,
player,201712030atl,min,MurrLa00,offense,30,,,,,
player,201712030atl,min,MurrLa00,off_pct,45%,,,,,
player,201712030atl,min,MurrLa00,defense,0,,,,,
player,201712030atl,min,MurrLa00,def_pct,0%,,,,,
player,201712030atl,min,MurrLa00,special_teams,0,,,,,
player,201712030atl,min,MurrLa00,st_pct,0%,,,,,
player,201712030atl,min,BellBl00,pos,TE,,,,,
player,201712030atl,min,BellBl00,offense,27,,,,,
player,201712030atl,min,BellBl00,off_pct,41%,,,,,
player,201712030atl,min,BellBl00,defense,0,,,,,
player,201712030atl,min,BellBl00,def_pct,0%,,,,,
player,201712030atl,min,BellBl00,special_teams,16,,,,,
player,201712030atl,min,BellBl00,st_pct,70%,,,,,
player,201712030atl,min,HamxC.00,pos,FB,,,,,
player,201712030atl,min,HamxC.00,offense,25,,,,,
player,201712030atl,min,HamxC.00,off_pct,38%,,,,,
player,201712030atl,min,HamxC.00,defense,0,,,,,
player,201712030atl,min,HamxC.00,def_pct,0%,,,,,
player,201712030atl,min,HamxC.00,special_teams,17,,,,,
player,201712030atl,min,HamxC.00,st_pct,74%,,,,,
player,201712030atl,min,TreaLa00,pos,WR,,,,,
player,201712030atl,min,TreaLa00,offense,19,,,,,
player,201712030atl,min,TreaLa00,off_pct,29%,,,,,
player,201712030atl,min,TreaLa00,defense,0,,,,,
player,201712030atl,min,TreaLa00,def_pct,0%,,,,,
player,201712030atl,min,TreaLa00,special_teams,0,,,,,
player,201712030atl,min,TreaLa00,st_pct,0%,,,,,
player,201712030atl,min,WrigJa02,pos,WR,,,,,
player,201712030atl,min,WrigJa02,offense,14,,,,,
player,201712030atl,min,WrigJa02,off_pct,21%,,,,,
player,201712030atl,min,WrigJa02,defense,0,,,,,
player,201712030atl,min,WrigJa02,def_pct,0%,,,,,
player,201712030atl,min,WrigJa02,special_teams,0,,,,,
player,201712030atl,min,WrigJa02,st_pct,0%,,,,,
player,201712030atl,min,FloyMi00,pos,WR,,,,,
player,201712030atl,min,FloyMi00,offense,6,,,,,
player,201712030atl,min,FloyMi00,off_pct,9%,,,,,
player,201712030atl,min,FloyMi00,defense,0,,,,,
player,201712030atl,min,FloyMi00,def_pct,0%,,,,,
player,201712030atl,min,FloyMi00,special_teams,0,,,,,
player,201712030atl,min,FloyMi00,st_pct,0%,,,,,
player,201712030atl,min,SirlJe00,pos,G,,,,,
player,201712030atl,min,SirlJe00,offense,1,,,,,
player,201712030atl,min,SirlJe00,off_pct,2%,,,,,
player,201712030atl,min,SirlJe00,defense,0,,,,,
player,201712030atl,min,SirlJe00,def_pct,0%,,,,,
player,201712030atl,min,SirlJe00,special_teams,3,,,,,
player,201712030atl,min,SirlJe00,st_pct,13%,,,,,
player,201712030atl,min,MorgDa01,pos,TE,,,,,
player,201712030atl,min,MorgDa01,offense,1,,,,,
player,201712030atl,min,MorgDa01,off_pct,2%,,,,,
player,201712030atl,min,MorgDa01,defense,0,,,,,
player,201712030atl,min,MorgDa01,def_pct,0%,,,,,
player,201712030atl,min,MorgDa01,special_teams,1,,,,,
player,201712030atl,min,MorgDa01,st_pct,4%,,,,,
player,201712030atl,min,BarrAn00,pos,LB,,,,,
player,201712030atl,min,BarrAn00,offense,0,,,,,
player,201712030atl,min,BarrAn00,off_pct,0%,,,,,
player,201712030atl,min,BarrAn00,defense,53,,,,,
player,201712030atl,min,BarrAn00,def_pct,100%,,,,,
player,201712030atl,min,BarrAn00,special_teams,4,,,,,
player,201712030atl,min,BarrAn00,st_pct,17%,,,,,
player,201712030atl,min,KendEr00,pos,LB,,,,,
player,201712030atl,min,KendEr00,offense,0,,,,,
player,201712030atl,min,KendEr00,off_pct,0%,,,,,
player,201712030atl,min,KendEr00,defense,53,,,,,
player,201712030atl,min,KendEr00,def_pct,100%,,,,,
player,201712030atl,min,KendEr00,special_teams,4,,,,,
player,201712030atl,min,KendEr00,st_pct,17%,,,,,
player,201712030atl,min,SmitHa00,pos,FS,,,,,
player,201712030atl,min,SmitHa00,offense,0,,,,,
player,201712030atl,min,SmitHa00,off_pct,0%,,,,,
player,201712030atl,min,SmitHa00,defense,53,,,,,
player,201712030atl,min,SmitHa00,def_pct,100%,,,,,
player,201712030atl,min,SmitHa00,special_teams,4,,,,,
player,201712030atl,min,SmitHa00,st_pct,17%,,,,,
player,201712030atl,min,SendAn00,pos,SS,,,,,
player,201712030atl,min,SendAn00,offense,0,,,,,
player,201712030atl,min,SendAn00,off_pct,0%,,,,,
player,201712030atl,min,SendAn00,defense,53,,,,,
player,201712030atl,min,SendAn00,def_pct,100%,,,,,
player,201712030atl,min,SendAn00,special_teams,3,,,,,
player,201712030atl,min,SendAn00,st_pct,13%,,,,,
player,201712030atl,min,RhodXa00,pos,CB,,,,,
player,201712030atl,min,RhodXa00,offense,0,,,,,
player,201712030atl,min,RhodXa00,off_pct,0%,,,,,
player,201712030atl,min,RhodXa00,defense,53,,,,,
player,201712030atl,min,RhodXa00,def_pct,100%,,,,,
player,201712030atl,min,RhodXa00,special_teams,0,,,,,
player,201712030atl,min,RhodXa00,st_pct,0%,,,,,
player,201712030atl,min,WaynTr00,pos,CB,,,,,
player,201712030atl,min,WaynTr00,offense,0,,,,,
player,201712030atl,min,WaynTr00,off_pct,0%,,,,,
player,201712030atl,min,WaynTr00,defense,51,,,,,
player,201712030atl,min,WaynTr00,def_pct,96%,,,,,
player,201712030atl,min,WaynTr00,special_teams,4,,,,,
player,201712030atl,min,WaynTr00,st_pct,17%,,,,,
player,201712030atl,min,GrifEv99,pos,DE,,,,,
player,201712030atl,min,GrifEv99,offense,0,,,,,
player,201712030atl,min,GrifEv99,off_pct,0%,,,,,
player,201712030atl,min,GrifEv99,defense,50,,,,,
player,201712030atl,min,GrifEv99,def_pct,94%,,,,,
player,201712030atl,min,GrifEv99,special_teams,4,,,,,
player,201712030atl,min,GrifEv99,st_pct,17%,,,,,
player,201712030atl,min,HuntDa01,pos,DE,,,,,
player,201712030atl,min,HuntDa01,offense,0,,,,,
player,201712030atl,min,HuntDa01,off_pct,0%,,,,,
player,201712030atl,min,HuntDa01,defense,40,,,,,
player,201712030atl,min,HuntDa01,def_pct,75%,,,,,
player,201712030atl,min,HuntDa01,special_teams,8,,,,,
player,201712030atl,min,HuntDa01,st_pct,35%,,,,,
player,201712030atl,min,JoseLi99,pos,NT,,,,,
player,201712030atl,min,JoseLi99,offense,0,,,,,
player,201712030atl,min,JoseLi99,off_pct,0%,,,,,
player,201712030atl,min,JoseLi99,defense,40,,,,,
player,201712030atl,min,JoseLi99,def_pct,75%,,,,,
player,201712030atl,min,JoseLi99,special_teams,1,,,,,
player,201712030atl,min,JoseLi99,st_pct,4%,,,,,
player,201712030atl,min,JohnTo01,pos,DT,,,,,
player,201712030atl,min,JohnTo01,offense,0,,,,,
player,201712030atl,min,JohnTo01,off_pct,0%,,,,,
player,201712030atl,min,JohnTo01,defense,34,,,,,
player,201712030atl,min,JohnTo01,def_pct,64%,,,,,
player,201712030atl,min,JohnTo01,special_teams,4,,,,,
player,201712030atl,min,JohnTo01,st_pct,17%,,,,,
player,201712030atl,min,RobiBr98,pos,DE,,,,,
player,201712030atl,min,RobiBr98,offense,0,,,,,
player,201712030atl,min,RobiBr98,off_pct,0%,,,,,
player,201712030atl,min,RobiBr98,defense,24,,,,,
player,201712030atl,min,RobiBr98,def_pct,45%,,,,,
player,201712030atl,min,RobiBr98,special_teams,1,,,,,
player,201712030atl,min,RobiBr98,st_pct,4%,,,,,
player,201712030atl,min,GedeBe00,pos,LB,,,,,
player,201712030atl,min,GedeBe00,offense,0,,,,,
player,201712030atl,min,GedeBe00,off_pct,0%,,,,,
player,201712030atl,min,GedeBe00,defense,20,,,,,
player,201712030atl,min,GedeBe00,def_pct,38%,,,,,
player,201712030atl,min,GedeBe00,special_teams,21,,,,,
player,201712030atl,min,GedeBe00,st_pct,91%,,,,,
player,201712030atl,min,StepSh00,pos,NT,,,,,
player,201712030atl,min,StepSh00,offense,0,,,,,
player,201712030atl,min,StepSh00,off_pct,0%,,,,,
player,201712030atl,min,StepSh00,defense,20,,,,,
player,201712030atl,min,StepSh00,def_pct,38%,,,,,
player,201712030atl,min,StepSh00,special_teams,8,,,,,
player,201712030atl,min,StepSh00,st_pct,35%,,,,,
player,201712030atl,min,NewmTe20,pos,CB,,,,,
player,201712030atl,min,NewmTe20,offense,0,,,,,
player,201712030atl,min,NewmTe20,off_pct,0%,,,,,
player,201712030atl,min,NewmTe20,defense,20,,,,,
player,201712030atl,min,NewmTe20,def_pct,38%,,,,,
player,201712030atl,min,NewmTe20,special_teams,0,,,,,
player,201712030atl,min,NewmTe20,st_pct,0%,,,,,
player,201712030atl,min,AlexMa01,pos,CB,,,,,
player,201712030atl,min,AlexMa01,offense,0,,,,,
player,201712030atl,min,AlexMa01,off_pct,0%,,,,,
player,201712030atl,min,AlexMa01,defense,15,,,,,
player,201712030atl,min,AlexMa01,def_pct,28%,,,,,
player,201712030atl,min,AlexMa01,special_teams,3,,,,,
player,201712030atl,min,AlexMa01,st_pct,13%,,,,,
player,201712030atl,min,WeatSt00,pos,DE,,,,,
player,201712030atl,min,WeatSt00,offense,0,,,,,
player,201712030atl,min,WeatSt00,off_pct,0%,,,,,
player,201712030atl,min,WeatSt00,defense,3,,,,,
player,201712030atl,min,WeatSt00,def_pct,6%,,,,,
player,201712030atl,min,WeatSt00,special_teams,6,,,,,
player,201712030atl,min,WeatSt00,st_pct,26%,,,,,
player,201712030atl,min,LamuEm00,pos,LB,,,,,
player,201712030atl,min,LamuEm00,offense,0,,,,,
player,201712030atl,min,LamuEm00,off_pct,0%,,,,,
player,201712030atl,min,LamuEm00,defense,1,,,,,
player,201712030atl,min,LamuEm00,def_pct,2%,,,,,
player,201712030atl,min,LamuEm00,special_teams,5,,,,,
player,201712030atl,min,LamuEm00,st_pct,22%,,,,,
player,201712030atl,min,SherMa20,pos,CB,,,,,
player,201712030atl,min,SherMa20,offense,0,,,,,
player,201712030atl,min,SherMa20,off_pct,0%,,,,,
player,201712030atl,min,SherMa20,defense,0,,,,,
player,201712030atl,min,SherMa20,def_pct,0%,,,,,
player,201712030atl,min,SherMa20,special_teams,21,,,,,
player,201712030atl,min,SherMa20,st_pct,91%,,,,,
player,201712030atl,min,KearJa00,pos,SS,,,,,
player,201712030atl,min,KearJa00,offense,0,,,,,
player,201712030atl,min,KearJa00,off_pct,0%,,,,,
player,201712030atl,min,KearJa00,defense,0,,,,,
player,201712030atl,min,KearJa00,def_pct,0%,,,,,
player,201712030atl,min,KearJa00,special_teams,20,,,,,
player,201712030atl,min,KearJa00,st_pct,87%,,,,,
player,201712030atl,min,WilsEr00,pos,LB,,,,,
player,201712030atl,min,WilsEr00,offense,0,,,,,
player,201712030atl,min,WilsEr00,off_pct,0%,,,,,
player,201712030atl,min,WilsEr00,defense,0,,,,,
player,201712030atl,min,WilsEr00,def_pct,0%,,,,,
player,201712030atl,min,WilsEr00,special_teams,17,,,,,
player,201712030atl,min,WilsEr00,st_pct,74%,,,,,
player,201712030atl,min,BrotKe00,pos,LB,,,,,
player,201712030atl,min,BrotKe00,offense,0,,,,,
player,201712030atl,min,BrotKe00,off_pct,0%,,,,,
player,201712030atl,min,BrotKe00,defense,0,,,,,
player,201712030atl,min,BrotKe00,def_pct,0%,,,,,
player,201712030atl,min,BrotKe00,special_teams,17,,,,,
player,201712030atl,min,BrotKe00,st_pct,74%,,,,,
player,201712030atl,min,HarrAn01,pos,FS,,,,,
player,201712030atl,min,HarrAn01,offense,0,,,,,
player,201712030atl,min,HarrAn01,off_pct,0%,,,,,
player,201712030atl,min,HarrAn01,defense,0,,,,,
player,201712030atl,min,HarrAn01,def_pct,0%,,,,,
player,201712030atl,min,HarrAn01,special_teams,17,,,,,
player,201712030atl,min,HarrAn01,st_pct,74%,,,,,
player,201712030atl,min,BrocTr00,pos,CB,,,,,
player,201712030atl,min,BrocTr00,offense,0,,,,,
player,201712030atl,min,BrocTr00,off_pct,0%,,,,,
player,201712030atl,min,BrocTr00,defense,0,,,,,
player,201712030atl,min,BrocTr00,def_pct,0%,,,,,
player,201712030atl,min,BrocTr00,special_teams,9,,,,,
player,201712030atl,min,BrocTr00,st_pct,39%,,,,,
player,201712030atl,min,McDeKe00,pos,LS,,,,,
player,201712030atl,min,McDeKe00,offense,0,,,,,
player,201712030atl,min,McDeKe00,off_pct,0%,,,,,
player,201712030atl,min,McDeKe00,defense,0,,,,,
player,201712030atl,min,McDeKe00,def_pct,0%,,,,,
player,201712030atl,min,McDeKe00,special_teams,7,,,,,
player,201712030atl,min,McDeKe00,st_pct,30%,,,,,
player,201712030atl,min,QuigRy00,pos,P,,,,,
player,201712030atl,min,QuigRy00,offense,0,,,,,
player,201712030atl,min,QuigRy00,off_pct,0%,,,,,
player,201712030atl,min,QuigRy00,defense,0,,,,,
player,201712030atl,min,QuigRy00,def_pct,0%,,,,,
player,201712030atl,min,QuigRy00,special_teams,7,,,,,
player,201712030atl,min,QuigRy00,st_pct,30%,,,,,
player,201712030atl,min,ForbKa00,pos,K,,,,,
player,201712030atl,min,ForbKa00,offense,0,,,,,
player,201712030atl,min,ForbKa00,off_pct,0%,,,,,
player,201712030atl,min,ForbKa00,defense,0,,,,,
player,201712030atl,min,ForbKa00,def_pct,0%,,,,,
player,201712030atl,min,ForbKa00,special_teams,5,,,,,
player,201712030atl,min,ForbKa00,st_pct,22%,,,,,
