game,2017,2,20170917,201709170sdg,mia,"Miami Dolphins",19,sdg,"Los Angeles Chargers",17
player,201709170sdg,sdg,PullHa00,defense,42,,,,,
player,201709170sdg,sdg,PullHa00,def_pct,62%,,,,,
player,201709170sdg,sdg,PullHa00,special_teams,11,,,,,
player,201709170sdg,sdg,PullHa00,st_pct,41%,,,,,
player,201709170sdg,sdg,PhilDa01,pos,DT,,,,,
player,201709170sdg,sdg,PhilDa01,offense,0,,,,,
player,201709170sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201709170sdg,sdg,PhilDa01,defense,36,,,,,
player,201709170sdg,sdg,PhilDa01,def_pct,53%,,,,,
player,201709170sdg,sdg,PhilDa01,special_teams,11,,,,,
player,201709170sdg,sdg,PhilDa01,st_pct,41%,,,,,
player,201709170sdg,sdg,MebaBr99,pos,NT,,,,,
player,201709170sdg,sdg,MebaBr99,offense,0,,,,,
player,201709170sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201709170sdg,sdg,MebaBr99,defense,35,,,,,
player,201709170sdg,sdg,MebaBr99,def_pct,51%,,,,,
player,201709170sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201709170sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201709170sdg,sdg,LiugCo00,pos,DT,,,,,
player,201709170sdg,sdg,LiugCo00,offense,0,,,,,
player,201709170sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201709170sdg,sdg,LiugCo00,defense,32,,,,,
player,201709170sdg,sdg,LiugCo00,def_pct,47%,,,,,
player,201709170sdg,sdg,LiugCo00,special_teams,5,,,,,
player,201709170sdg,sdg,LiugCo00,st_pct,19%,,,,,
player,201709170sdg,sdg,PaleTe00,pos,DT,,,,,
player,201709170sdg,sdg,PaleTe00,offense,0,,,,,
player,201709170sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201709170sdg,sdg,PaleTe00,defense,25,,,,,
player,201709170sdg,sdg,PaleTe00,def_pct,37%,,,,,
player,201709170sdg,sdg,PaleTe00,special_teams,13,,,,,
player,201709170sdg,sdg,PaleTe00,st_pct,48%,,,,,
player,201709170sdg,sdg,SquaDa00,pos,NT,,,,,
player,201709170sdg,sdg,SquaDa00,offense,0,,,,,
player,201709170sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201709170sdg,sdg,SquaDa00,defense,23,,,,,
player,201709170sdg,sdg,SquaDa00,def_pct,34%,,,,,
player,201709170sdg,sdg,SquaDa00,special_teams,5,,,,,
player,201709170sdg,sdg,SquaDa00,st_pct,19%,,,,,
player,201709170sdg,sdg,McCaCh00,pos,DE,,,,,
player,201709170sdg,sdg,McCaCh00,offense,0,,,,,
player,201709170sdg,sdg,McCaCh00,off_pct,0%,,,,,
player,201709170sdg,sdg,McCaCh00,defense,18,,,,,
player,201709170sdg,sdg,McCaCh00,def_pct,26%,,,,,
player,201709170sdg,sdg,McCaCh00,special_teams,0,,,,,
player,201709170sdg,sdg,McCaCh00,st_pct,0%,,,,,
player,201709170sdg,sdg,EmanKy00,pos,LB,,,,,
player,201709170sdg,sdg,EmanKy00,offense,0,,,,,
player,201709170sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201709170sdg,sdg,EmanKy00,defense,12,,,,,
player,201709170sdg,sdg,EmanKy00,def_pct,18%,,,,,
player,201709170sdg,sdg,EmanKy00,special_teams,9,,,,,
player,201709170sdg,sdg,EmanKy00,st_pct,33%,,,,,
player,201709170sdg,sdg,ToomKo00,pos,LB,,,,,
player,201709170sdg,sdg,ToomKo00,offense,0,,,,,
player,201709170sdg,sdg,ToomKo00,off_pct,0%,,,,,
player,201709170sdg,sdg,ToomKo00,defense,12,,,,,
player,201709170sdg,sdg,ToomKo00,def_pct,18%,,,,,
player,201709170sdg,sdg,ToomKo00,special_teams,0,,,,,
player,201709170sdg,sdg,ToomKo00,st_pct,0%,,,,,
player,201709170sdg,sdg,HarrNi00,pos,LB,,,,,
player,201709170sdg,sdg,HarrNi00,offense,0,,,,,
player,201709170sdg,sdg,HarrNi00,off_pct,0%,,,,,
player,201709170sdg,sdg,HarrNi00,defense,11,,,,,
player,201709170sdg,sdg,HarrNi00,def_pct,16%,,,,,
player,201709170sdg,sdg,HarrNi00,special_teams,17,,,,,
player,201709170sdg,sdg,HarrNi00,st_pct,63%,,,,,
player,201709170sdg,sdg,PhilAd00,pos,SS,,,,,
player,201709170sdg,sdg,PhilAd00,offense,0,,,,,
player,201709170sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201709170sdg,sdg,PhilAd00,defense,6,,,,,
player,201709170sdg,sdg,PhilAd00,def_pct,9%,,,,,
player,201709170sdg,sdg,PhilAd00,special_teams,22,,,,,
player,201709170sdg,sdg,PhilAd00,st_pct,81%,,,,,
player,201709170sdg,sdg,McCoDe00,pos,FS,,,,,
player,201709170sdg,sdg,McCoDe00,offense,0,,,,,
player,201709170sdg,sdg,McCoDe00,off_pct,0%,,,,,
player,201709170sdg,sdg,McCoDe00,defense,0,,,,,
player,201709170sdg,sdg,McCoDe00,def_pct,0%,,,,,
player,201709170sdg,sdg,McCoDe00,special_teams,22,,,,,
player,201709170sdg,sdg,McCoDe00,st_pct,81%,,,,,
player,201709170sdg,sdg,EkelAu00,pos,RB,,,,,
player,201709170sdg,sdg,EkelAu00,offense,0,,,,,
player,201709170sdg,sdg,EkelAu00,off_pct,0%,,,,,
player,201709170sdg,sdg,EkelAu00,defense,0,,,,,
player,201709170sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201709170sdg,sdg,EkelAu00,special_teams,17,,,,,
player,201709170sdg,sdg,EkelAu00,st_pct,63%,,,,,
player,201709170sdg,sdg,OnwuJa00,pos,LB,,,,,
player,201709170sdg,sdg,OnwuJa00,offense,0,,,,,
player,201709170sdg,sdg,OnwuJa00,off_pct,0%,,,,,
player,201709170sdg,sdg,OnwuJa00,defense,0,,,,,
player,201709170sdg,sdg,OnwuJa00,def_pct,0%,,,,,
player,201709170sdg,sdg,OnwuJa00,special_teams,17,,,,,
player,201709170sdg,sdg,OnwuJa00,st_pct,63%,,,,,
player,201709170sdg,sdg,DaviMi03,pos,CB,,,,,
player,201709170sdg,sdg,DaviMi03,offense,0,,,,,
player,201709170sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201709170sdg,sdg,DaviMi03,defense,0,,,,,
player,201709170sdg,sdg,DaviMi03,def_pct,0%,,,,,
player,201709170sdg,sdg,DaviMi03,special_teams,11,,,,,
player,201709170sdg,sdg,DaviMi03,st_pct,41%,,,,,
player,201709170sdg,sdg,FeenDa00,pos,G,,,,,
player,201709170sdg,sdg,FeenDa00,offense,0,,,,,
player,201709170sdg,sdg,FeenDa00,off_pct,0%,,,,,
player,201709170sdg,sdg,FeenDa00,defense,0,,,,,
player,201709170sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201709170sdg,sdg,FeenDa00,special_teams,11,,,,,
player,201709170sdg,sdg,FeenDa00,st_pct,41%,,,,,
player,201709170sdg,sdg,KaseDr00,pos,P,,,,,
player,201709170sdg,sdg,KaseDr00,offense,0,,,,,
player,201709170sdg,sdg,KaseDr00,off_pct,0%,,,,,
player,201709170sdg,sdg,KaseDr00,defense,0,,,,,
player,201709170sdg,sdg,KaseDr00,def_pct,0%,,,,,
player,201709170sdg,sdg,KaseDr00,special_teams,9,,,,,
player,201709170sdg,sdg,KaseDr00,st_pct,33%,,,,,
player,201709170sdg,sdg,KooxYo00,pos,K,,,,,
player,201709170sdg,sdg,KooxYo00,offense,0,,,,,
player,201709170sdg,sdg,KooxYo00,off_pct,0%,,,,,
player,201709170sdg,sdg,KooxYo00,defense,0,,,,,
player,201709170sdg,sdg,KooxYo00,def_pct,0%,,,,,
player,201709170sdg,sdg,KooxYo00,special_teams,9,,,,,
player,201709170sdg,sdg,KooxYo00,st_pct,33%,,,,,
player,201709170sdg,sdg,WindMi00,pos,LS,,,,,
player,201709170sdg,sdg,WindMi00,offense,0,,,,,
player,201709170sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201709170sdg,sdg,WindMi00,defense,0,,,,,
player,201709170sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201709170sdg,sdg,WindMi00,special_teams,9,,,,,
player,201709170sdg,sdg,WindMi00,st_pct,33%,,,,,
player,201709170sdg,sdg,SchoMi00,pos,G,,,,,
player,201709170sdg,sdg,SchoMi00,offense,0,,,,,
player,201709170sdg,sdg,SchoMi00,off_pct,0%,,,,,
player,201709170sdg,sdg,SchoMi00,defense,0,,,,,
player,201709170sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201709170sdg,sdg,SchoMi00,special_teams,5,,,,,
player,201709170sdg,sdg,SchoMi00,st_pct,19%,,,,,
player,201709170sdg,mia,JameJa01,pos,T,,,,,
player,201709170sdg,mia,JameJa01,offense,68,,,,,
player,201709170sdg,mia,JameJa01,off_pct,100%,,,,,
player,201709170sdg,mia,JameJa01,defense,0,,,,,
player,201709170sdg,mia,JameJa01,def_pct,0%,,,,,
player,201709170sdg,mia,JameJa01,special_teams,5,,,,,
player,201709170sdg,mia,JameJa01,st_pct,19%,,,,,
player,201709170sdg,mia,BushJe20,pos,G,,,,,
player,201709170sdg,mia,BushJe20,offense,68,,,,,
player,201709170sdg,mia,BushJe20,off_pct,100%,,,,,
player,201709170sdg,mia,BushJe20,defense,0,,,,,
player,201709170sdg,mia,BushJe20,def_pct,0%,,,,,
player,201709170sdg,mia,BushJe20,special_teams,5,,,,,
player,201709170sdg,mia,BushJe20,st_pct,19%,,,,,
player,201709170sdg,mia,TunsLa00,pos,T,,,,,
player,201709170sdg,mia,TunsLa00,offense,68,,,,,
player,201709170sdg,mia,TunsLa00,off_pct,100%,,,,,
player,201709170sdg,mia,TunsLa00,defense,0,,,,,
player,201709170sdg,mia,TunsLa00,def_pct,0%,,,,,
player,201709170sdg,mia,TunsLa00,special_teams,5,,,,,
player,201709170sdg,mia,TunsLa00,st_pct,19%,,,,,
player,201709170sdg,mia,CutlJa00,pos,QB,,,,,
player,201709170sdg,mia,CutlJa00,offense,68,,,,,
player,201709170sdg,mia,CutlJa00,off_pct,100%,,,,,
player,201709170sdg,mia,CutlJa00,defense,0,,,,,
player,201709170sdg,mia,CutlJa00,def_pct,0%,,,,,
player,201709170sdg,mia,CutlJa00,special_teams,0,,,,,
player,201709170sdg,mia,CutlJa00,st_pct,0%,,,,,
player,201709170sdg,mia,PounMi00,pos,C,,,,,
player,201709170sdg,mia,PounMi00,offense,68,,,,,
player,201709170sdg,mia,PounMi00,off_pct,100%,,,,,
player,201709170sdg,mia,PounMi00,defense,0,,,,,
player,201709170sdg,mia,PounMi00,def_pct,0%,,,,,
player,201709170sdg,mia,PounMi00,special_teams,0,,,,,
player,201709170sdg,mia,PounMi00,st_pct,0%,,,,,
player,201709170sdg,mia,ThomJu00,pos,TE,,,,,
player,201709170sdg,mia,ThomJu00,offense,65,,,,,
player,201709170sdg,mia,ThomJu00,off_pct,96%,,,,,
player,201709170sdg,mia,ThomJu00,defense,0,,,,,
player,201709170sdg,mia,ThomJu00,def_pct,0%,,,,,
player,201709170sdg,mia,ThomJu00,special_teams,0,,,,,
player,201709170sdg,mia,ThomJu00,st_pct,0%,,,,,
player,201709170sdg,mia,AjayJa00,pos,RB,,,,,
player,201709170sdg,mia,AjayJa00,offense,64,,,,,
player,201709170sdg,mia,AjayJa00,off_pct,94%,,,,,
player,201709170sdg,mia,AjayJa00,defense,0,,,,,
player,201709170sdg,mia,AjayJa00,def_pct,0%,,,,,
player,201709170sdg,mia,AjayJa00,special_teams,0,,,,,
player,201709170sdg,mia,AjayJa00,st_pct,0%,,,,,
player,201709170sdg,mia,ParkDe01,pos,WR,,,,,
player,201709170sdg,mia,ParkDe01,offense,63,,,,,
player,201709170sdg,mia,ParkDe01,off_pct,93%,,,,,
player,201709170sdg,mia,ParkDe01,defense,0,,,,,
player,201709170sdg,mia,ParkDe01,def_pct,0%,,,,,
player,201709170sdg,mia,ParkDe01,special_teams,0,,,,,
player,201709170sdg,mia,ParkDe01,st_pct,0%,,,,,
player,201709170sdg,mia,LandJa00,pos,WR,,,,,
player,201709170sdg,mia,LandJa00,offense,62,,,,,
player,201709170sdg,mia,LandJa00,off_pct,91%,,,,,
player,201709170sdg,mia,LandJa00,defense,0,,,,,
player,201709170sdg,mia,LandJa00,def_pct,0%,,,,,
player,201709170sdg,mia,LandJa00,special_teams,1,,,,,
player,201709170sdg,mia,LandJa00,st_pct,4%,,,,,
player,201709170sdg,mia,StilKe00,pos,WR,,,,,
player,201709170sdg,mia,StilKe00,offense,60,,,,,
player,201709170sdg,mia,StilKe00,off_pct,88%,,,,,
player,201709170sdg,mia,StilKe00,defense,0,,,,,
player,201709170sdg,mia,StilKe00,def_pct,0%,,,,,
player,201709170sdg,mia,StilKe00,special_teams,0,,,,,
player,201709170sdg,mia,StilKe00,st_pct,0%,,,,,
player,201709170sdg,mia,SteeAn00,pos,G,,,,,
player,201709170sdg,mia,SteeAn00,offense,46,,,,,
player,201709170sdg,mia,SteeAn00,off_pct,68%,,,,,
player,201709170sdg,mia,SteeAn00,defense,0,,,,,
player,201709170sdg,mia,SteeAn00,def_pct,0%,,,,,
player,201709170sdg,mia,SteeAn00,special_teams,5,,,,,
player,201709170sdg,mia,SteeAn00,st_pct,19%,,,,,
player,201709170sdg,mia,DaviJe00,pos,G,,,,,
player,201709170sdg,mia,DaviJe00,offense,22,,,,,
player,201709170sdg,mia,DaviJe00,off_pct,32%,,,,,
player,201709170sdg,mia,DaviJe00,defense,0,,,,,
player,201709170sdg,mia,DaviJe00,def_pct,0%,,,,,
player,201709170sdg,mia,DaviJe00,special_teams,5,,,,,
player,201709170sdg,mia,DaviJe00,st_pct,19%,,,,,
player,201709170sdg,mia,FasaAn00,pos,TE,,,,,
player,201709170sdg,mia,FasaAn00,offense,16,,,,,
player,201709170sdg,mia,FasaAn00,off_pct,24%,,,,,
player,201709170sdg,mia,FasaAn00,defense,0,,,,,
player,201709170sdg,mia,FasaAn00,def_pct,0%,,,,,
player,201709170sdg,mia,FasaAn00,special_teams,5,,,,,
player,201709170sdg,mia,FasaAn00,st_pct,19%,,,,,
player,201709170sdg,mia,WillDa05,pos,RB,,,,,
player,201709170sdg,mia,WillDa05,offense,3,,,,,
player,201709170sdg,mia,WillDa05,off_pct,4%,,,,,
player,201709170sdg,mia,WillDa05,defense,0,,,,,
player,201709170sdg,mia,WillDa05,def_pct,0%,,,,,
player,201709170sdg,mia,WillDa05,special_teams,13,,,,,
player,201709170sdg,mia,WillDa05,st_pct,48%,,,,,
player,201709170sdg,mia,GrayMa00,pos,TE,,,,,
player,201709170sdg,mia,GrayMa00,offense,3,,,,,
player,201709170sdg,mia,GrayMa00,off_pct,4%,,,,,
player,201709170sdg,mia,GrayMa00,defense,0,,,,,
player,201709170sdg,mia,GrayMa00,def_pct,0%,,,,,
player,201709170sdg,mia,GrayMa00,special_teams,12,,,,,
player,201709170sdg,mia,GrayMa00,st_pct,44%,,,,,
player,201709170sdg,mia,CarrLe00,pos,WR,,,,,
player,201709170sdg,mia,CarrLe00,offense,2,,,,,
player,201709170sdg,mia,CarrLe00,off_pct,3%,,,,,
player,201709170sdg,mia,CarrLe00,defense,0,,,,,
player,201709170sdg,mia,CarrLe00,def_pct,0%,,,,,
player,201709170sdg,mia,CarrLe00,special_teams,11,,,,,
player,201709170sdg,mia,CarrLe00,st_pct,41%,,,,,
player,201709170sdg,mia,DrakKe00,pos,RB,,,,,
player,201709170sdg,mia,DrakKe00,offense,1,,,,,
player,201709170sdg,mia,DrakKe00,off_pct,1%,,,,,
player,201709170sdg,mia,DrakKe00,defense,0,,,,,
player,201709170sdg,mia,DrakKe00,def_pct,0%,,,,,
player,201709170sdg,mia,DrakKe00,special_teams,16,,,,,
player,201709170sdg,mia,DrakKe00,st_pct,59%,,,,,
player,201709170sdg,mia,GranJa00,pos,WR,,,,,
player,201709170sdg,mia,GranJa00,offense,1,,,,,
player,201709170sdg,mia,GranJa00,off_pct,1%,,,,,
player,201709170sdg,mia,GranJa00,defense,0,,,,,
player,201709170sdg,mia,GranJa00,def_pct,0%,,,,,
player,201709170sdg,mia,GranJa00,special_teams,7,,,,,
player,201709170sdg,mia,GranJa00,st_pct,26%,,,,,
player,201709170sdg,mia,HullMi01,pos,LB,,,,,
player,201709170sdg,mia,HullMi01,offense,0,,,,,
player,201709170sdg,mia,HullMi01,off_pct,0%,,,,,
player,201709170sdg,mia,HullMi01,defense,58,,,,,
player,201709170sdg,mia,HullMi01,def_pct,100%,,,,,
player,201709170sdg,mia,HullMi01,special_teams,8,,,,,
player,201709170sdg,mia,HullMi01,st_pct,30%,,,,,
player,201709170sdg,mia,JoneRe99,pos,SS,,,,,
player,201709170sdg,mia,JoneRe99,offense,0,,,,,
player,201709170sdg,mia,JoneRe99,off_pct,0%,,,,,
player,201709170sdg,mia,JoneRe99,defense,58,,,,,
player,201709170sdg,mia,JoneRe99,def_pct,100%,,,,,
player,201709170sdg,mia,JoneRe99,special_teams,0,,,,,
player,201709170sdg,mia,JoneRe99,st_pct,0%,,,,,
player,201709170sdg,mia,AlonKi00,pos,LB,,,,,
player,201709170sdg,mia,AlonKi00,offense,0,,,,,
player,201709170sdg,mia,AlonKi00,off_pct,0%,,,,,
player,201709170sdg,mia,AlonKi00,defense,58,,,,,
player,201709170sdg,mia,AlonKi00,def_pct,100%,,,,,
player,201709170sdg,mia,AlonKi00,special_teams,0,,,,,
player,201709170sdg,mia,AlonKi00,st_pct,0%,,,,,
player,201709170sdg,mia,AlleNa99,pos,FS,,,,,
player,201709170sdg,mia,AlleNa99,offense,0,,,,,
player,201709170sdg,mia,AlleNa99,off_pct,0%,,,,,
player,201709170sdg,mia,AlleNa99,defense,58,,,,,
player,201709170sdg,mia,AlleNa99,def_pct,100%,,,,,
player,201709170sdg,mia,AlleNa99,special_teams,0,,,,,
player,201709170sdg,mia,AlleNa99,st_pct,0%,,,,,
player,201709170sdg,mia,HowaXa00,pos,CB,,,,,
player,201709170sdg,mia,HowaXa00,offense,0,,,,,
player,201709170sdg,mia,HowaXa00,off_pct,0%,,,,,
player,201709170sdg,mia,HowaXa00,defense,55,,,,,
player,201709170sdg,mia,HowaXa00,def_pct,95%,,,,,
player,201709170sdg,mia,HowaXa00,special_teams,5,,,,,
player,201709170sdg,mia,HowaXa00,st_pct,19%,,,,,
player,201709170sdg,mia,MaxwBy00,pos,CB,,,,,
player,201709170sdg,mia,MaxwBy00,offense,0,,,,,
player,201709170sdg,mia,MaxwBy00,off_pct,0%,,,,,
player,201709170sdg,mia,MaxwBy00,defense,55,,,,,
player,201709170sdg,mia,MaxwBy00,def_pct,95%,,,,,
player,201709170sdg,mia,MaxwBy00,special_teams,0,,,,,
player,201709170sdg,mia,MaxwBy00,st_pct,0%,,,,,
player,201709170sdg,mia,SuhxNd99,pos,DT,,,,,
player,201709170sdg,mia,SuhxNd99,offense,0,,,,,
player,201709170sdg,mia,SuhxNd99,off_pct,0%,,,,,
player,201709170sdg,mia,SuhxNd99,defense,53,,,,,
player,201709170sdg,mia,SuhxNd99,def_pct,91%,,,,,
player,201709170sdg,mia,SuhxNd99,special_teams,0,,,,,
player,201709170sdg,mia,SuhxNd99,st_pct,0%,,,,,
player,201709170sdg,mia,McCaBo01,pos,CB,,,,,
player,201709170sdg,mia,McCaBo01,offense,0,,,,,
player,201709170sdg,mia,McCaBo01,off_pct,0%,,,,,
player,201709170sdg,mia,McCaBo01,defense,45,,,,,
player,201709170sdg,mia,McCaBo01,def_pct,78%,,,,,
player,201709170sdg,mia,McCaBo01,special_teams,16,,,,,
player,201709170sdg,mia,McCaBo01,st_pct,59%,,,,,
player,201709170sdg,mia,BranAn00,pos,DE,,,,,
player,201709170sdg,mia,BranAn00,offense,0,,,,,
player,201709170sdg,mia,BranAn00,off_pct,0%,,,,,
player,201709170sdg,mia,BranAn00,defense,43,,,,,
player,201709170sdg,mia,BranAn00,def_pct,74%,,,,,
player,201709170sdg,mia,BranAn00,special_teams,0,,,,,
player,201709170sdg,mia,BranAn00,st_pct,0%,,,,,
player,201709170sdg,mia,WakeCa00,pos,DE,,,,,
player,201709170sdg,mia,WakeCa00,offense,0,,,,,
player,201709170sdg,mia,WakeCa00,off_pct,0%,,,,,
player,201709170sdg,mia,WakeCa00,defense,33,,,,,
player,201709170sdg,mia,WakeCa00,def_pct,57%,,,,,
player,201709170sdg,mia,WakeCa00,special_teams,0,,,,,
player,201709170sdg,mia,WakeCa00,st_pct,0%,,,,,
player,201709170sdg,mia,GodcDa00,pos,DT,,,,,
player,201709170sdg,mia,GodcDa00,offense,0,,,,,
player,201709170sdg,mia,GodcDa00,off_pct,0%,,,,,
player,201709170sdg,mia,GodcDa00,defense,32,,,,,
player,201709170sdg,mia,GodcDa00,def_pct,55%,,,,,
player,201709170sdg,mia,GodcDa00,special_teams,5,,,,,
player,201709170sdg,mia,GodcDa00,st_pct,19%,,,,,
player,201709170sdg,mia,HarrCh03,pos,DE,,,,,
player,201709170sdg,mia,HarrCh03,offense,0,,,,,
player,201709170sdg,mia,HarrCh03,off_pct,0%,,,,,
player,201709170sdg,mia,HarrCh03,defense,28,,,,,
player,201709170sdg,mia,HarrCh03,def_pct,48%,,,,,
player,201709170sdg,mia,HarrCh03,special_teams,0,,,,,
player,201709170sdg,mia,HarrCh03,st_pct,0%,,,,,
player,201709170sdg,mia,HayeWi99,pos,DE,,,,,
player,201709170sdg,mia,HayeWi99,offense,0,,,,,
player,201709170sdg,mia,HayeWi99,off_pct,0%,,,,,
player,201709170sdg,mia,HayeWi99,defense,25,,,,,
player,201709170sdg,mia,HayeWi99,def_pct,43%,,,,,
player,201709170sdg,mia,HayeWi99,special_teams,5,,,,,
player,201709170sdg,mia,HayeWi99,st_pct,19%,,,,,
player,201709170sdg,mia,PhilJo01,pos,DT,,,,,
player,201709170sdg,mia,PhilJo01,offense,0,,,,,
player,201709170sdg,mia,PhilJo01,off_pct,0%,,,,,
player,201709170sdg,mia,PhilJo01,defense,21,,,,,
player,201709170sdg,mia,PhilJo01,def_pct,36%,,,,,
player,201709170sdg,mia,PhilJo01,special_teams,5,,,,,
player,201709170sdg,mia,PhilJo01,st_pct,19%,,,,,
player,201709170sdg,mia,AlleCh02,pos,LB,,,,,
player,201709170sdg,mia,AlleCh02,offense,0,,,,,
player,201709170sdg,mia,AlleCh02,off_pct,0%,,,,,
player,201709170sdg,mia,AlleCh02,defense,13,,,,,
player,201709170sdg,mia,AlleCh02,def_pct,22%,,,,,
player,201709170sdg,mia,AlleCh02,special_teams,15,,,,,
player,201709170sdg,mia,AlleCh02,st_pct,56%,,,,,
player,201709170sdg,mia,TaylVi00,pos,DT,,,,,
player,201709170sdg,mia,TaylVi00,offense,0,,,,,
player,201709170sdg,mia,TaylVi00,off_pct,0%,,,,,
player,201709170sdg,mia,TaylVi00,defense,3,,,,,
player,201709170sdg,mia,TaylVi00,def_pct,5%,,,,,
player,201709170sdg,mia,TaylVi00,special_teams,5,,,,,
player,201709170sdg,mia,TaylVi00,st_pct,19%,,,,,
player,201709170sdg,mia,AikeWa00,pos,CB,,,,,
player,201709170sdg,mia,AikeWa00,offense,0,,,,,
player,201709170sdg,mia,AikeWa00,off_pct,0%,,,,,
player,201709170sdg,mia,AikeWa00,defense,0,,,,,
player,201709170sdg,mia,AikeWa00,def_pct,0%,,,,,
player,201709170sdg,mia,AikeWa00,special_teams,22,,,,,
player,201709170sdg,mia,AikeWa00,st_pct,81%,,,,,
player,201709170sdg,mia,ThomMi02,pos,SS,,,,,
player,201709170sdg,mia,ThomMi02,offense,0,,,,,
player,201709170sdg,mia,ThomMi02,off_pct,0%,,,,,
player,201709170sdg,mia,ThomMi02,defense,0,,,,,
player,201709170sdg,mia,ThomMi02,def_pct,0%,,,,,
player,201709170sdg,mia,ThomMi02,special_teams,22,,,,,
player,201709170sdg,mia,ThomMi02,st_pct,81%,,,,,
player,201709170sdg,mia,MarcJu00,pos,LB,,,,,
player,201709170sdg,mia,MarcJu00,offense,0,,,,,
player,201709170sdg,mia,MarcJu00,off_pct,0%,,,,,
player,201709170sdg,mia,MarcJu00,defense,0,,,,,
player,201709170sdg,mia,MarcJu00,def_pct,0%,,,,,
player,201709170sdg,mia,MarcJu00,special_teams,17,,,,,
player,201709170sdg,mia,MarcJu00,st_pct,63%,,,,,
player,201709170sdg,mia,FedeTe00,pos,DE,,,,,
player,201709170sdg,mia,FedeTe00,offense,0,,,,,
player,201709170sdg,mia,FedeTe00,off_pct,0%,,,,,
player,201709170sdg,mia,FedeTe00,defense,0,,,,,
player,201709170sdg,mia,FedeTe00,def_pct,0%,,,,,
player,201709170sdg,mia,FedeTe00,special_teams,16,,,,,
player,201709170sdg,mia,FedeTe00,st_pct,59%,,,,,
player,201709170sdg,mia,SmitMa04,pos,FS,,,,,
player,201709170sdg,mia,SmitMa04,offense,0,,,,,
player,201709170sdg,mia,SmitMa04,off_pct,0%,,,,,
player,201709170sdg,mia,SmitMa04,defense,0,,,,,
player,201709170sdg,mia,SmitMa04,def_pct,0%,,,,,
player,201709170sdg,mia,SmitMa04,special_teams,14,,,,,
player,201709170sdg,mia,SmitMa04,st_pct,52%,,,,,
player,201709170sdg,mia,PerrSe00,pos,RB,,,,,
player,201709170sdg,mia,PerrSe00,offense,0,,,,,
player,201709170sdg,mia,PerrSe00,off_pct,0%,,,,,
player,201709170sdg,mia,PerrSe00,defense,0,,,,,
player,201709170sdg,mia,PerrSe00,def_pct,0%,,,,,
player,201709170sdg,mia,PerrSe00,special_teams,13,,,,,
player,201709170sdg,mia,PerrSe00,st_pct,48%,,,,,
player,201709170sdg,mia,ParkCo03,pos,K,,,,,
player,201709170sdg,mia,ParkCo03,offense,0,,,,,
player,201709170sdg,mia,ParkCo03,off_pct,0%,,,,,
player,201709170sdg,mia,ParkCo03,defense,0,,,,,
player,201709170sdg,mia,ParkCo03,def_pct,0%,,,,,
player,201709170sdg,mia,ParkCo03,special_teams,11,,,,,
player,201709170sdg,mia,ParkCo03,st_pct,41%,,,,,
player,201709170sdg,mia,BrenJa01,pos,C,,,,,
player,201709170sdg,mia,BrenJa01,offense,0,,,,,
player,201709170sdg,mia,BrenJa01,off_pct,0%,,,,,
player,201709170sdg,mia,BrenJa01,defense,0,,,,,
player,201709170sdg,mia,BrenJa01,def_pct,0%,,,,,
player,201709170sdg,mia,BrenJa01,special_teams,9,,,,,
player,201709170sdg,mia,BrenJa01,st_pct,33%,,,,,
player,201709170sdg,mia,DennJo20,pos,LS,,,,,
player,201709170sdg,mia,DennJo20,offense,0,,,,,
player,201709170sdg,mia,DennJo20,off_pct,0%,,,,,
player,201709170sdg,mia,DennJo20,defense,0,,,,,
player,201709170sdg,mia,DennJo20,def_pct,0%,,,,,
player,201709170sdg,mia,DennJo20,special_teams,8,,,,,
player,201709170sdg,mia,DennJo20,st_pct,30%,,,,,
player,201709170sdg,mia,HaacMa00,pos,P,,,,,
player,201709170sdg,mia,HaacMa00,offense,0,,,,,
player,201709170sdg,mia,HaacMa00,off_pct,0%,,,,,
player,201709170sdg,mia,HaacMa00,defense,0,,,,,
player,201709170sdg,mia,HaacMa00,def_pct,0%,,,,,
player,201709170sdg,mia,HaacMa00,special_teams,8,,,,,
player,201709170sdg,mia,HaacMa00,st_pct,30%,,,,,
player,201709170sdg,mia,VernAl99,pos,CB,,,,,
player,201709170sdg,mia,VernAl99,offense,0,,,,,
player,201709170sdg,mia,VernAl99,off_pct,0%,,,,,
player,201709170sdg,mia,VernAl99,defense,0,,,,,
player,201709170sdg,mia,VernAl99,def_pct,0%,,,,,
player,201709170sdg,mia,VernAl99,special_teams,3,,,,,
player,201709170sdg,mia,VernAl99,st_pct,11%,,,,,
