game,2017,8,20171029,201710290cle,min,"Minnesota Vikings",33,cle,"Cleveland Browns",16
player,201710290cle,min,ThieAd00,st_pct,0%,,,,,
player,201710290cle,min,DiggSt00,pos,WR,,,,,
player,201710290cle,min,DiggSt00,offense,65,,,,,
player,201710290cle,min,DiggSt00,off_pct,76%,,,,,
player,201710290cle,min,DiggSt00,defense,0,,,,,
player,201710290cle,min,DiggSt00,def_pct,0%,,,,,
player,201710290cle,min,DiggSt00,special_teams,0,,,,,
player,201710290cle,min,DiggSt00,st_pct,0%,,,,,
player,201710290cle,min,McKiJe00,pos,RB,,,,,
player,201710290cle,min,McKiJe00,offense,54,,,,,
player,201710290cle,min,McKiJe00,off_pct,64%,,,,,
player,201710290cle,min,McKiJe00,defense,0,,,,,
player,201710290cle,min,McKiJe00,def_pct,0%,,,,,
player,201710290cle,min,McKiJe00,special_teams,0,,,,,
player,201710290cle,min,McKiJe00,st_pct,0%,,,,,
player,201710290cle,min,MorgDa01,pos,TE,,,,,
player,201710290cle,min,MorgDa01,offense,36,,,,,
player,201710290cle,min,MorgDa01,off_pct,42%,,,,,
player,201710290cle,min,MorgDa01,defense,0,,,,,
player,201710290cle,min,MorgDa01,def_pct,0%,,,,,
player,201710290cle,min,MorgDa01,special_teams,9,,,,,
player,201710290cle,min,MorgDa01,st_pct,27%,,,,,
player,201710290cle,min,TreaLa00,pos,WR,,,,,
player,201710290cle,min,TreaLa00,offense,31,,,,,
player,201710290cle,min,TreaLa00,off_pct,36%,,,,,
player,201710290cle,min,TreaLa00,defense,0,,,,,
player,201710290cle,min,TreaLa00,def_pct,0%,,,,,
player,201710290cle,min,TreaLa00,special_teams,0,,,,,
player,201710290cle,min,TreaLa00,st_pct,0%,,,,,
player,201710290cle,min,MurrLa00,pos,RB,,,,,
player,201710290cle,min,MurrLa00,offense,31,,,,,
player,201710290cle,min,MurrLa00,off_pct,36%,,,,,
player,201710290cle,min,MurrLa00,defense,0,,,,,
player,201710290cle,min,MurrLa00,def_pct,0%,,,,,
player,201710290cle,min,MurrLa00,special_teams,0,,,,,
player,201710290cle,min,MurrLa00,st_pct,0%,,,,,
player,201710290cle,min,HamxC.00,pos,FB,,,,,
player,201710290cle,min,HamxC.00,offense,17,,,,,
player,201710290cle,min,HamxC.00,off_pct,20%,,,,,
player,201710290cle,min,HamxC.00,defense,0,,,,,
player,201710290cle,min,HamxC.00,def_pct,0%,,,,,
player,201710290cle,min,HamxC.00,special_teams,22,,,,,
player,201710290cle,min,HamxC.00,st_pct,67%,,,,,
player,201710290cle,min,WrigJa02,pos,WR,,,,,
player,201710290cle,min,WrigJa02,offense,13,,,,,
player,201710290cle,min,WrigJa02,off_pct,15%,,,,,
player,201710290cle,min,WrigJa02,defense,0,,,,,
player,201710290cle,min,WrigJa02,def_pct,0%,,,,,
player,201710290cle,min,WrigJa02,special_teams,0,,,,,
player,201710290cle,min,WrigJa02,st_pct,0%,,,,,
player,201710290cle,min,BellBl00,pos,TE,,,,,
player,201710290cle,min,BellBl00,offense,12,,,,,
player,201710290cle,min,BellBl00,off_pct,14%,,,,,
player,201710290cle,min,BellBl00,defense,0,,,,,
player,201710290cle,min,BellBl00,def_pct,0%,,,,,
player,201710290cle,min,BellBl00,special_teams,27,,,,,
player,201710290cle,min,BellBl00,st_pct,82%,,,,,
player,201710290cle,min,FloyMi00,pos,WR,,,,,
player,201710290cle,min,FloyMi00,offense,6,,,,,
player,201710290cle,min,FloyMi00,off_pct,7%,,,,,
player,201710290cle,min,FloyMi00,defense,0,,,,,
player,201710290cle,min,FloyMi00,def_pct,0%,,,,,
player,201710290cle,min,FloyMi00,special_teams,0,,,,,
player,201710290cle,min,FloyMi00,st_pct,0%,,,,,
player,201710290cle,min,RemmMi00,pos,T,,,,,
player,201710290cle,min,RemmMi00,offense,6,,,,,
player,201710290cle,min,RemmMi00,off_pct,7%,,,,,
player,201710290cle,min,RemmMi00,defense,0,,,,,
player,201710290cle,min,RemmMi00,def_pct,0%,,,,,
player,201710290cle,min,RemmMi00,special_teams,0,,,,,
player,201710290cle,min,RemmMi00,st_pct,0%,,,,,
player,201710290cle,min,KendEr00,pos,LB,,,,,
player,201710290cle,min,KendEr00,offense,0,,,,,
player,201710290cle,min,KendEr00,off_pct,0%,,,,,
player,201710290cle,min,KendEr00,defense,59,,,,,
player,201710290cle,min,KendEr00,def_pct,100%,,,,,
player,201710290cle,min,KendEr00,special_teams,5,,,,,
player,201710290cle,min,KendEr00,st_pct,15%,,,,,
player,201710290cle,min,SmitHa00,pos,FS,,,,,
player,201710290cle,min,SmitHa00,offense,0,,,,,
player,201710290cle,min,SmitHa00,off_pct,0%,,,,,
player,201710290cle,min,SmitHa00,defense,59,,,,,
player,201710290cle,min,SmitHa00,def_pct,100%,,,,,
player,201710290cle,min,SmitHa00,special_teams,5,,,,,
player,201710290cle,min,SmitHa00,st_pct,15%,,,,,
player,201710290cle,min,RhodXa00,pos,CB,,,,,
player,201710290cle,min,RhodXa00,offense,0,,,,,
player,201710290cle,min,RhodXa00,off_pct,0%,,,,,
player,201710290cle,min,RhodXa00,defense,59,,,,,
player,201710290cle,min,RhodXa00,def_pct,100%,,,,,
player,201710290cle,min,RhodXa00,special_teams,5,,,,,
player,201710290cle,min,RhodXa00,st_pct,15%,,,,,
player,201710290cle,min,HarrAn01,pos,FS,,,,,
player,201710290cle,min,HarrAn01,offense,0,,,,,
player,201710290cle,min,HarrAn01,off_pct,0%,,,,,
player,201710290cle,min,HarrAn01,defense,57,,,,,
player,201710290cle,min,HarrAn01,def_pct,97%,,,,,
player,201710290cle,min,HarrAn01,special_teams,15,,,,,
player,201710290cle,min,HarrAn01,st_pct,45%,,,,,
player,201710290cle,min,WaynTr00,pos,CB,,,,,
player,201710290cle,min,WaynTr00,offense,0,,,,,
player,201710290cle,min,WaynTr00,off_pct,0%,,,,,
player,201710290cle,min,WaynTr00,defense,57,,,,,
player,201710290cle,min,WaynTr00,def_pct,97%,,,,,
player,201710290cle,min,WaynTr00,special_teams,4,,,,,
player,201710290cle,min,WaynTr00,st_pct,12%,,,,,
player,201710290cle,min,BarrAn00,pos,LB,,,,,
player,201710290cle,min,BarrAn00,offense,0,,,,,
player,201710290cle,min,BarrAn00,off_pct,0%,,,,,
player,201710290cle,min,BarrAn00,defense,56,,,,,
player,201710290cle,min,BarrAn00,def_pct,95%,,,,,
player,201710290cle,min,BarrAn00,special_teams,5,,,,,
player,201710290cle,min,BarrAn00,st_pct,15%,,,,,
player,201710290cle,min,GrifEv99,pos,DE,,,,,
player,201710290cle,min,GrifEv99,offense,0,,,,,
player,201710290cle,min,GrifEv99,off_pct,0%,,,,,
player,201710290cle,min,GrifEv99,defense,54,,,,,
player,201710290cle,min,GrifEv99,def_pct,92%,,,,,
player,201710290cle,min,GrifEv99,special_teams,5,,,,,
player,201710290cle,min,GrifEv99,st_pct,15%,,,,,
player,201710290cle,min,HuntDa01,pos,DE,,,,,
player,201710290cle,min,HuntDa01,offense,0,,,,,
player,201710290cle,min,HuntDa01,off_pct,0%,,,,,
player,201710290cle,min,HuntDa01,defense,47,,,,,
player,201710290cle,min,HuntDa01,def_pct,80%,,,,,
player,201710290cle,min,HuntDa01,special_teams,5,,,,,
player,201710290cle,min,HuntDa01,st_pct,15%,,,,,
player,201710290cle,min,JohnTo01,pos,DT,,,,,
player,201710290cle,min,JohnTo01,offense,0,,,,,
player,201710290cle,min,JohnTo01,off_pct,0%,,,,,
player,201710290cle,min,JohnTo01,defense,42,,,,,
player,201710290cle,min,JohnTo01,def_pct,71%,,,,,
player,201710290cle,min,JohnTo01,special_teams,4,,,,,
player,201710290cle,min,JohnTo01,st_pct,12%,,,,,
player,201710290cle,min,RobiBr98,pos,DE,,,,,
player,201710290cle,min,RobiBr98,offense,0,,,,,
player,201710290cle,min,RobiBr98,off_pct,0%,,,,,
player,201710290cle,min,RobiBr98,defense,40,,,,,
player,201710290cle,min,RobiBr98,def_pct,68%,,,,,
player,201710290cle,min,RobiBr98,special_teams,1,,,,,
player,201710290cle,min,RobiBr98,st_pct,3%,,,,,
player,201710290cle,min,JoseLi99,pos,NT,,,,,
player,201710290cle,min,JoseLi99,offense,0,,,,,
player,201710290cle,min,JoseLi99,off_pct,0%,,,,,
player,201710290cle,min,JoseLi99,defense,36,,,,,
player,201710290cle,min,JoseLi99,def_pct,61%,,,,,
player,201710290cle,min,JoseLi99,special_teams,2,,,,,
player,201710290cle,min,JoseLi99,st_pct,6%,,,,,
player,201710290cle,min,AlexMa01,pos,CB,,,,,
player,201710290cle,min,AlexMa01,offense,0,,,,,
player,201710290cle,min,AlexMa01,off_pct,0%,,,,,
player,201710290cle,min,AlexMa01,defense,26,,,,,
player,201710290cle,min,AlexMa01,def_pct,44%,,,,,
player,201710290cle,min,AlexMa01,special_teams,7,,,,,
player,201710290cle,min,AlexMa01,st_pct,21%,,,,,
player,201710290cle,min,NewmTe20,pos,CB,,,,,
player,201710290cle,min,NewmTe20,offense,0,,,,,
player,201710290cle,min,NewmTe20,off_pct,0%,,,,,
player,201710290cle,min,NewmTe20,defense,22,,,,,
player,201710290cle,min,NewmTe20,def_pct,37%,,,,,
player,201710290cle,min,NewmTe20,special_teams,1,,,,,
player,201710290cle,min,NewmTe20,st_pct,3%,,,,,
player,201710290cle,min,StepSh00,pos,NT,,,,,
player,201710290cle,min,StepSh00,offense,0,,,,,
player,201710290cle,min,StepSh00,off_pct,0%,,,,,
player,201710290cle,min,StepSh00,defense,19,,,,,
player,201710290cle,min,StepSh00,def_pct,32%,,,,,
player,201710290cle,min,StepSh00,special_teams,13,,,,,
player,201710290cle,min,StepSh00,st_pct,39%,,,,,
player,201710290cle,min,GedeBe00,pos,LB,,,,,
player,201710290cle,min,GedeBe00,offense,0,,,,,
player,201710290cle,min,GedeBe00,off_pct,0%,,,,,
player,201710290cle,min,GedeBe00,defense,11,,,,,
player,201710290cle,min,GedeBe00,def_pct,19%,,,,,
player,201710290cle,min,GedeBe00,special_teams,27,,,,,
player,201710290cle,min,GedeBe00,st_pct,82%,,,,,
player,201710290cle,min,LamuEm00,pos,LB,,,,,
player,201710290cle,min,LamuEm00,offense,0,,,,,
player,201710290cle,min,LamuEm00,off_pct,0%,,,,,
player,201710290cle,min,LamuEm00,defense,3,,,,,
player,201710290cle,min,LamuEm00,def_pct,5%,,,,,
player,201710290cle,min,LamuEm00,special_teams,17,,,,,
player,201710290cle,min,LamuEm00,st_pct,52%,,,,,
player,201710290cle,min,KearJa00,pos,SS,,,,,
player,201710290cle,min,KearJa00,offense,0,,,,,
player,201710290cle,min,KearJa00,off_pct,0%,,,,,
player,201710290cle,min,KearJa00,defense,2,,,,,
player,201710290cle,min,KearJa00,def_pct,3%,,,,,
player,201710290cle,min,KearJa00,special_teams,22,,,,,
player,201710290cle,min,KearJa00,st_pct,67%,,,,,
player,201710290cle,min,SherMa20,pos,CB,,,,,
player,201710290cle,min,SherMa20,offense,0,,,,,
player,201710290cle,min,SherMa20,off_pct,0%,,,,,
player,201710290cle,min,SherMa20,defense,0,,,,,
player,201710290cle,min,SherMa20,def_pct,0%,,,,,
player,201710290cle,min,SherMa20,special_teams,23,,,,,
player,201710290cle,min,SherMa20,st_pct,70%,,,,,
player,201710290cle,min,BrotKe00,pos,LB,,,,,
player,201710290cle,min,BrotKe00,offense,0,,,,,
player,201710290cle,min,BrotKe00,off_pct,0%,,,,,
player,201710290cle,min,BrotKe00,defense,0,,,,,
player,201710290cle,min,BrotKe00,def_pct,0%,,,,,
player,201710290cle,min,BrotKe00,special_teams,22,,,,,
player,201710290cle,min,BrotKe00,st_pct,67%,,,,,
player,201710290cle,min,WilsEr00,pos,LB,,,,,
player,201710290cle,min,WilsEr00,offense,0,,,,,
player,201710290cle,min,WilsEr00,off_pct,0%,,,,,
player,201710290cle,min,WilsEr00,defense,0,,,,,
player,201710290cle,min,WilsEr00,def_pct,0%,,,,,
player,201710290cle,min,WilsEr00,special_teams,22,,,,,
player,201710290cle,min,WilsEr00,st_pct,67%,,,,,
player,201710290cle,min,ForbKa00,pos,K,,,,,
player,201710290cle,min,ForbKa00,offense,0,,,,,
player,201710290cle,min,ForbKa00,off_pct,0%,,,,,
player,201710290cle,min,ForbKa00,defense,0,,,,,
player,201710290cle,min,ForbKa00,def_pct,0%,,,,,
player,201710290cle,min,ForbKa00,special_teams,13,,,,,
player,201710290cle,min,ForbKa00,st_pct,39%,,,,,
player,201710290cle,min,McDeKe00,pos,LS,,,,,
player,201710290cle,min,McDeKe00,offense,0,,,,,
player,201710290cle,min,McDeKe00,off_pct,0%,,,,,
player,201710290cle,min,McDeKe00,defense,0,,,,,
player,201710290cle,min,McDeKe00,def_pct,0%,,,,,
player,201710290cle,min,McDeKe00,special_teams,12,,,,,
player,201710290cle,min,McDeKe00,st_pct,36%,,,,,
player,201710290cle,min,QuigRy00,pos,P,,,,,
player,201710290cle,min,QuigRy00,offense,0,,,,,
player,201710290cle,min,QuigRy00,off_pct,0%,,,,,
player,201710290cle,min,QuigRy00,defense,0,,,,,
player,201710290cle,min,QuigRy00,def_pct,0%,,,,,
player,201710290cle,min,QuigRy00,special_teams,12,,,,,
player,201710290cle,min,QuigRy00,st_pct,36%,,,,,
player,201710290cle,min,BrocTr00,pos,CB,,,,,
player,201710290cle,min,BrocTr00,offense,0,,,,,
player,201710290cle,min,BrocTr00,off_pct,0%,,,,,
player,201710290cle,min,BrocTr00,defense,0,,,,,
player,201710290cle,min,BrocTr00,def_pct,0%,,,,,
player,201710290cle,min,BrocTr00,special_teams,12,,,,,
player,201710290cle,min,BrocTr00,st_pct,36%,,,,,
player,201710290cle,min,ColeSt00,pos,WR,,,,,
player,201710290cle,min,ColeSt00,offense,0,,,,,
player,201710290cle,min,ColeSt00,off_pct,0%,,,,,
player,201710290cle,min,ColeSt00,defense,0,,,,,
player,201710290cle,min,ColeSt00,def_pct,0%,,,,,
player,201710290cle,min,ColeSt00,special_teams,5,,,,,
player,201710290cle,min,ColeSt00,st_pct,15%,,,,,
player,201710290cle,min,BoweTa00,pos,DE,,,,,
player,201710290cle,min,BoweTa00,offense,0,,,,,
player,201710290cle,min,BoweTa00,off_pct,0%,,,,,
player,201710290cle,min,BoweTa00,defense,0,,,,,
player,201710290cle,min,BoweTa00,def_pct,0%,,,,,
player,201710290cle,min,BoweTa00,special_teams,5,,,,,
player,201710290cle,min,BoweTa00,st_pct,15%,,,,,
player,201710290cle,min,CollAv00,pos,T,,,,,
player,201710290cle,min,CollAv00,offense,0,,,,,
player,201710290cle,min,CollAv00,off_pct,0%,,,,,
player,201710290cle,min,CollAv00,defense,0,,,,,
player,201710290cle,min,CollAv00,def_pct,0%,,,,,
player,201710290cle,min,CollAv00,special_teams,2,,,,,
player,201710290cle,min,CollAv00,st_pct,6%,,,,,
