game,2017,12,20171123,201711230dal,sdg,"Los Angeles Chargers",28,dal,"Dallas Cowboys",6
player,201711230dal,dal,MayoBe00,pass_defended,0,,,,,
player,201711230dal,dal,MayoBe00,sacks,0.0,,,,,
player,201711230dal,dal,MayoBe00,tackles_combined,1,,,,,
player,201711230dal,dal,MayoBe00,tackles_solo,0,,,,,
player,201711230dal,dal,MayoBe00,tackles_assists,1,,,,,
player,201711230dal,dal,MayoBe00,tackles_loss,0,,,,,
player,201711230dal,dal,MayoBe00,qb_hits,0,,,,,
player,201711230dal,dal,MayoBe00,fumbles_rec,0,,,,,
player,201711230dal,dal,MayoBe00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,MayoBe00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,MayoBe00,fumbles_forced,0,,,,,
player,201711230dal,dal,WilbKy00,def_int,0,,,,,
player,201711230dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201711230dal,dal,WilbKy00,def_int_td,0,,,,,
player,201711230dal,dal,WilbKy00,def_int_long,0,,,,,
player,201711230dal,dal,WilbKy00,pass_defended,0,,,,,
player,201711230dal,dal,WilbKy00,sacks,0.0,,,,,
player,201711230dal,dal,WilbKy00,tackles_combined,1,,,,,
player,201711230dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201711230dal,dal,WilbKy00,tackles_assists,0,,,,,
player,201711230dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201711230dal,dal,WilbKy00,qb_hits,0,,,,,
player,201711230dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201711230dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201711230dal,dal,PresDa01,def_int,0,,,,,
player,201711230dal,dal,PresDa01,def_int_yds,0,,,,,
player,201711230dal,dal,PresDa01,def_int_td,0,,,,,
player,201711230dal,dal,PresDa01,def_int_long,0,,,,,
player,201711230dal,dal,PresDa01,pass_defended,0,,,,,
player,201711230dal,dal,PresDa01,sacks,0.0,,,,,
player,201711230dal,dal,PresDa01,tackles_combined,0,,,,,
player,201711230dal,dal,PresDa01,tackles_solo,0,,,,,
player,201711230dal,dal,PresDa01,tackles_assists,0,,,,,
player,201711230dal,dal,PresDa01,tackles_loss,,,,,,
player,201711230dal,dal,PresDa01,qb_hits,,,,,,
player,201711230dal,dal,PresDa01,fumbles_rec,1,,,,,
player,201711230dal,dal,PresDa01,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,PresDa01,fumbles_rec_td,0,,,,,
player,201711230dal,dal,PresDa01,fumbles_forced,0,,,,,
player,201711230dal,sdg,KingDe01,kick_ret,1,,,,,
player,201711230dal,sdg,KingDe01,kick_ret_yds,16,,,,,
player,201711230dal,sdg,KingDe01,kick_ret_yds_per_ret,16.0,,,,,
player,201711230dal,sdg,KingDe01,kick_ret_td,0,,,,,
player,201711230dal,sdg,KingDe01,kick_ret_long,16,,,,,
player,201711230dal,sdg,KingDe01,punt_ret,0,,,,,
player,201711230dal,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201711230dal,sdg,KingDe01,punt_ret_yds_per_ret,,,,,,
player,201711230dal,sdg,KingDe01,punt_ret_td,0,,,,,
player,201711230dal,sdg,KingDe01,punt_ret_long,0,,,,,
player,201711230dal,dal,SwitRy00,kick_ret,4,,,,,
player,201711230dal,dal,SwitRy00,kick_ret_yds,102,,,,,
player,201711230dal,dal,SwitRy00,kick_ret_yds_per_ret,25.5,,,,,
player,201711230dal,dal,SwitRy00,kick_ret_td,0,,,,,
player,201711230dal,dal,SwitRy00,kick_ret_long,33,,,,,
player,201711230dal,dal,SwitRy00,punt_ret,0,,,,,
player,201711230dal,dal,SwitRy00,punt_ret_yds,0,,,,,
player,201711230dal,dal,SwitRy00,punt_ret_yds_per_ret,,,,,,
player,201711230dal,dal,SwitRy00,punt_ret_td,0,,,,,
player,201711230dal,dal,SwitRy00,punt_ret_long,0,,,,,
player,201711230dal,sdg,KaseDr00,xpm,1,,,,,
player,201711230dal,sdg,KaseDr00,xpa,3,,,,,
player,201711230dal,sdg,KaseDr00,fgm,,,,,,
player,201711230dal,sdg,KaseDr00,fga,,,,,,
player,201711230dal,sdg,KaseDr00,punt,0,,,,,
player,201711230dal,sdg,KaseDr00,punt_yds,0,,,,,
player,201711230dal,sdg,KaseDr00,punt_yds_per_punt,,,,,,
player,201711230dal,sdg,KaseDr00,punt_long,0,,,,,
player,201711230dal,sdg,novaknic01,xpm,,,,,,
player,201711230dal,sdg,novaknic01,xpa,1,,,,,
player,201711230dal,sdg,novaknic01,fgm,1,,,,,
player,201711230dal,sdg,novaknic01,fga,2,,,,,
player,201711230dal,sdg,novaknic01,punt,0,,,,,
player,201711230dal,sdg,novaknic01,punt_yds,0,,,,,
player,201711230dal,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201711230dal,sdg,novaknic01,punt_long,0,,,,,
player,201711230dal,dal,JoneCh02,xpm,,,,,,
player,201711230dal,dal,JoneCh02,xpa,,,,,,
player,201711230dal,dal,JoneCh02,fgm,,,,,,
player,201711230dal,dal,JoneCh02,fga,,,,,,
player,201711230dal,dal,JoneCh02,punt,5,,,,,
player,201711230dal,dal,JoneCh02,punt_yds,208,,,,,
player,201711230dal,dal,JoneCh02,punt_yds_per_punt,41.6,,,,,
player,201711230dal,dal,JoneCh02,punt_long,57,,,,,
player,201711230dal,dal,FredTr00,pos,C,,,,,
player,201711230dal,dal,FredTr00,offense,55,,,,,
player,201711230dal,dal,FredTr00,off_pct,100%,,,,,
player,201711230dal,dal,FredTr00,defense,0,,,,,
player,201711230dal,dal,FredTr00,def_pct,0%,,,,,
player,201711230dal,dal,FredTr00,special_teams,0,,,,,
player,201711230dal,dal,FredTr00,st_pct,0%,,,,,
player,201711230dal,dal,WittJa00,pos,TE,,,,,
player,201711230dal,dal,WittJa00,offense,55,,,,,
player,201711230dal,dal,WittJa00,off_pct,100%,,,,,
player,201711230dal,dal,WittJa00,defense,0,,,,,
player,201711230dal,dal,WittJa00,def_pct,0%,,,,,
player,201711230dal,dal,WittJa00,special_teams,0,,,,,
player,201711230dal,dal,WittJa00,st_pct,0%,,,,,
player,201711230dal,dal,PresDa01,pos,QB,,,,,
player,201711230dal,dal,PresDa01,offense,55,,,,,
player,201711230dal,dal,PresDa01,off_pct,100%,,,,,
player,201711230dal,dal,PresDa01,defense,0,,,,,
player,201711230dal,dal,PresDa01,def_pct,0%,,,,,
player,201711230dal,dal,PresDa01,special_teams,0,,,,,
player,201711230dal,dal,PresDa01,st_pct,0%,,,,,
player,201711230dal,dal,CoopJo01,pos,G,,,,,
player,201711230dal,dal,CoopJo01,offense,55,,,,,
player,201711230dal,dal,CoopJo01,off_pct,100%,,,,,
player,201711230dal,dal,CoopJo01,defense,0,,,,,
player,201711230dal,dal,CoopJo01,def_pct,0%,,,,,
player,201711230dal,dal,CoopJo01,special_teams,0,,,,,
player,201711230dal,dal,CoopJo01,st_pct,0%,,,,,
player,201711230dal,dal,SmitTy00,pos,T,,,,,
player,201711230dal,dal,SmitTy00,offense,55,,,,,
player,201711230dal,dal,SmitTy00,off_pct,100%,,,,,
player,201711230dal,dal,SmitTy00,defense,0,,,,,
player,201711230dal,dal,SmitTy00,def_pct,0%,,,,,
player,201711230dal,dal,SmitTy00,special_teams,0,,,,,
player,201711230dal,dal,SmitTy00,st_pct,0%,,,,,
player,201711230dal,dal,CollLa01,pos,T,,,,,
player,201711230dal,dal,CollLa01,offense,55,,,,,
player,201711230dal,dal,CollLa01,off_pct,100%,,,,,
player,201711230dal,dal,CollLa01,defense,0,,,,,
player,201711230dal,dal,CollLa01,def_pct,0%,,,,,
player,201711230dal,dal,CollLa01,special_teams,0,,,,,
player,201711230dal,dal,CollLa01,st_pct,0%,,,,,
player,201711230dal,dal,BryaDe01,pos,WR,,,,,
player,201711230dal,dal,BryaDe01,offense,49,,,,,
player,201711230dal,dal,BryaDe01,off_pct,89%,,,,,
player,201711230dal,dal,BryaDe01,defense,0,,,,,
player,201711230dal,dal,BryaDe01,def_pct,0%,,,,,
player,201711230dal,dal,BryaDe01,special_teams,0,,,,,
player,201711230dal,dal,BryaDe01,st_pct,0%,,,,,
player,201711230dal,dal,BeasCo00,pos,WR,,,,,
player,201711230dal,dal,BeasCo00,offense,42,,,,,
player,201711230dal,dal,BeasCo00,off_pct,76%,,,,,
player,201711230dal,dal,BeasCo00,defense,0,,,,,
player,201711230dal,dal,BeasCo00,def_pct,0%,,,,,
player,201711230dal,dal,BeasCo00,special_teams,0,,,,,
player,201711230dal,dal,BeasCo00,st_pct,0%,,,,,
player,201711230dal,dal,LoonJo01,pos,C,,,,,
player,201711230dal,dal,LoonJo01,offense,36,,,,,
player,201711230dal,dal,LoonJo01,off_pct,65%,,,,,
player,201711230dal,dal,LoonJo01,defense,0,,,,,
player,201711230dal,dal,LoonJo01,def_pct,0%,,,,,
player,201711230dal,dal,LoonJo01,special_teams,0,,,,,
player,201711230dal,dal,LoonJo01,st_pct,0%,,,,,
player,201711230dal,dal,SmitRo06,pos,FB,,,,,
player,201711230dal,dal,SmitRo06,offense,33,,,,,
player,201711230dal,dal,SmitRo06,off_pct,60%,,,,,
player,201711230dal,dal,SmitRo06,defense,0,,,,,
player,201711230dal,dal,SmitRo06,def_pct,0%,,,,,
player,201711230dal,dal,SmitRo06,special_teams,13,,,,,
player,201711230dal,dal,SmitRo06,st_pct,68%,,,,,
player,201711230dal,dal,WillTe01,pos,WR,,,,,
player,201711230dal,dal,WillTe01,offense,32,,,,,
player,201711230dal,dal,WillTe01,off_pct,58%,,,,,
player,201711230dal,dal,WillTe01,defense,0,,,,,
player,201711230dal,dal,WillTe01,def_pct,0%,,,,,
player,201711230dal,dal,WillTe01,special_teams,0,,,,,
player,201711230dal,dal,WillTe01,st_pct,0%,,,,,
player,201711230dal,dal,MorrAl00,pos,RB,,,,,
player,201711230dal,dal,MorrAl00,offense,21,,,,,
player,201711230dal,dal,MorrAl00,off_pct,38%,,,,,
player,201711230dal,dal,MorrAl00,defense,0,,,,,
player,201711230dal,dal,MorrAl00,def_pct,0%,,,,,
player,201711230dal,dal,MorrAl00,special_teams,0,,,,,
player,201711230dal,dal,MorrAl00,st_pct,0%,,,,,
player,201711230dal,dal,MartZa00,pos,G,,,,,
player,201711230dal,dal,MartZa00,offense,20,,,,,
player,201711230dal,dal,MartZa00,off_pct,36%,,,,,
player,201711230dal,dal,MartZa00,defense,0,,,,,
player,201711230dal,dal,MartZa00,def_pct,0%,,,,,
player,201711230dal,dal,MartZa00,special_teams,0,,,,,
player,201711230dal,dal,MartZa00,st_pct,0%,,,,,
player,201711230dal,dal,ButlBr00,pos,WR,,,,,
player,201711230dal,dal,ButlBr00,offense,16,,,,,
player,201711230dal,dal,ButlBr00,off_pct,29%,,,,,
player,201711230dal,dal,ButlBr00,defense,0,,,,,
player,201711230dal,dal,ButlBr00,def_pct,0%,,,,,
player,201711230dal,dal,ButlBr00,special_teams,0,,,,,
player,201711230dal,dal,ButlBr00,st_pct,0%,,,,,
player,201711230dal,dal,HannJa00,pos,TE,,,,,
player,201711230dal,dal,HannJa00,offense,7,,,,,
player,201711230dal,dal,HannJa00,off_pct,13%,,,,,
player,201711230dal,dal,HannJa00,defense,0,,,,,
player,201711230dal,dal,HannJa00,def_pct,0%,,,,,
player,201711230dal,dal,HannJa00,special_teams,11,,,,,
player,201711230dal,dal,HannJa00,st_pct,58%,,,,,
player,201711230dal,dal,SwaiGe00,pos,TE,,,,,
player,201711230dal,dal,SwaiGe00,offense,7,,,,,
player,201711230dal,dal,SwaiGe00,off_pct,13%,,,,,
player,201711230dal,dal,SwaiGe00,defense,0,,,,,
player,201711230dal,dal,SwaiGe00,def_pct,0%,,,,,
player,201711230dal,dal,SwaiGe00,special_teams,11,,,,,
player,201711230dal,dal,SwaiGe00,st_pct,58%,,,,,
player,201711230dal,dal,BrowNo00,pos,WR,,,,,
player,201711230dal,dal,BrowNo00,offense,7,,,,,
player,201711230dal,dal,BrowNo00,off_pct,13%,,,,,
player,201711230dal,dal,BrowNo00,defense,0,,,,,
player,201711230dal,dal,BrowNo00,def_pct,0%,,,,,
player,201711230dal,dal,BrowNo00,special_teams,6,,,,,
player,201711230dal,dal,BrowNo00,st_pct,32%,,,,,
player,201711230dal,dal,SmitKe03,pos,FB,,,,,
player,201711230dal,dal,SmitKe03,offense,3,,,,,
player,201711230dal,dal,SmitKe03,off_pct,5%,,,,,
player,201711230dal,dal,SmitKe03,defense,0,,,,,
player,201711230dal,dal,SmitKe03,def_pct,0%,,,,,
player,201711230dal,dal,SmitKe03,special_teams,13,,,,,
player,201711230dal,dal,SmitKe03,st_pct,68%,,,,,
player,201711230dal,dal,SwitRy00,pos,WR,,,,,
player,201711230dal,dal,SwitRy00,offense,2,,,,,
player,201711230dal,dal,SwitRy00,off_pct,4%,,,,,
player,201711230dal,dal,SwitRy00,defense,0,,,,,
player,201711230dal,dal,SwitRy00,def_pct,0%,,,,,
player,201711230dal,dal,SwitRy00,special_teams,6,,,,,
player,201711230dal,dal,SwitRy00,st_pct,32%,,,,,
player,201711230dal,dal,ScanOr99,pos,CB,,,,,
player,201711230dal,dal,ScanOr99,offense,0,,,,,
player,201711230dal,dal,ScanOr99,off_pct,0%,,,,,
player,201711230dal,dal,ScanOr99,defense,67,,,,,
player,201711230dal,dal,ScanOr99,def_pct,99%,,,,,
player,201711230dal,dal,ScanOr99,special_teams,6,,,,,
player,201711230dal,dal,ScanOr99,st_pct,32%,,,,,
player,201711230dal,dal,HitcAn00,pos,LB,,,,,
player,201711230dal,dal,HitcAn00,offense,0,,,,,
player,201711230dal,dal,HitcAn00,off_pct,0%,,,,,
player,201711230dal,dal,HitcAn00,defense,66,,,,,
player,201711230dal,dal,HitcAn00,def_pct,97%,,,,,
player,201711230dal,dal,HitcAn00,special_teams,6,,,,,
player,201711230dal,dal,HitcAn00,st_pct,32%,,,,,
player,201711230dal,dal,BrowAn02,pos,CB,,,,,
player,201711230dal,dal,BrowAn02,offense,0,,,,,
player,201711230dal,dal,BrowAn02,off_pct,0%,,,,,
player,201711230dal,dal,BrowAn02,defense,63,,,,,
player,201711230dal,dal,BrowAn02,def_pct,93%,,,,,
player,201711230dal,dal,BrowAn02,special_teams,8,,,,,
player,201711230dal,dal,BrowAn02,st_pct,42%,,,,,
player,201711230dal,dal,HeatJe00,pos,SS,,,,,
player,201711230dal,dal,HeatJe00,offense,0,,,,,
player,201711230dal,dal,HeatJe00,off_pct,0%,,,,,
player,201711230dal,dal,HeatJe00,defense,62,,,,,
player,201711230dal,dal,HeatJe00,def_pct,91%,,,,,
player,201711230dal,dal,HeatJe00,special_teams,13,,,,,
player,201711230dal,dal,HeatJe00,st_pct,68%,,,,,
player,201711230dal,dal,JoneBy00,pos,FS,,,,,
player,201711230dal,dal,JoneBy00,offense,0,,,,,
player,201711230dal,dal,JoneBy00,off_pct,0%,,,,,
player,201711230dal,dal,JoneBy00,defense,56,,,,,
player,201711230dal,dal,JoneBy00,def_pct,82%,,,,,
player,201711230dal,dal,JoneBy00,special_teams,8,,,,,
player,201711230dal,dal,JoneBy00,st_pct,42%,,,,,
player,201711230dal,dal,IrviDa00,pos,DE,,,,,
player,201711230dal,dal,IrviDa00,offense,0,,,,,
player,201711230dal,dal,IrviDa00,off_pct,0%,,,,,
player,201711230dal,dal,IrviDa00,defense,48,,,,,
player,201711230dal,dal,IrviDa00,def_pct,71%,,,,,
player,201711230dal,dal,IrviDa00,special_teams,6,,,,,
player,201711230dal,dal,IrviDa00,st_pct,32%,,,,,
player,201711230dal,dal,LawrDe00,pos,DE,,,,,
player,201711230dal,dal,LawrDe00,offense,0,,,,,
player,201711230dal,dal,LawrDe00,off_pct,0%,,,,,
player,201711230dal,dal,LawrDe00,defense,46,,,,,
player,201711230dal,dal,LawrDe00,def_pct,68%,,,,,
player,201711230dal,dal,LawrDe00,special_teams,6,,,,,
player,201711230dal,dal,LawrDe00,st_pct,32%,,,,,
player,201711230dal,dal,CollMa00,pos,DT,,,,,
player,201711230dal,dal,CollMa00,offense,0,,,,,
player,201711230dal,dal,CollMa00,off_pct,0%,,,,,
player,201711230dal,dal,CollMa00,defense,39,,,,,
player,201711230dal,dal,CollMa00,def_pct,57%,,,,,
player,201711230dal,dal,CollMa00,special_teams,6,,,,,
player,201711230dal,dal,CollMa00,st_pct,32%,,,,,
player,201711230dal,dal,LewiJo01,pos,CB,,,,,
player,201711230dal,dal,LewiJo01,offense,0,,,,,
player,201711230dal,dal,LewiJo01,off_pct,0%,,,,,
player,201711230dal,dal,LewiJo01,defense,39,,,,,
player,201711230dal,dal,LewiJo01,def_pct,57%,,,,,
player,201711230dal,dal,LewiJo01,special_teams,0,,,,,
player,201711230dal,dal,LewiJo01,st_pct,0%,,,,,
player,201711230dal,dal,SmitJa05,pos,LB,,,,,
player,201711230dal,dal,SmitJa05,offense,0,,,,,
player,201711230dal,dal,SmitJa05,off_pct,0%,,,,,
player,201711230dal,dal,SmitJa05,defense,38,,,,,
player,201711230dal,dal,SmitJa05,def_pct,56%,,,,,
player,201711230dal,dal,SmitJa05,special_teams,0,,,,,
player,201711230dal,dal,SmitJa05,st_pct,0%,,,,,
player,201711230dal,dal,MayoBe00,pos,DE,,,,,
player,201711230dal,dal,MayoBe00,offense,0,,,,,
player,201711230dal,dal,MayoBe00,off_pct,0%,,,,,
player,201711230dal,dal,MayoBe00,defense,36,,,,,
player,201711230dal,dal,MayoBe00,def_pct,53%,,,,,
player,201711230dal,dal,MayoBe00,special_teams,0,,,,,
player,201711230dal,dal,MayoBe00,st_pct,0%,,,,,
player,201711230dal,dal,WilsDa02,pos,LB,,,,,
player,201711230dal,dal,WilsDa02,offense,0,,,,,
player,201711230dal,dal,WilsDa02,off_pct,0%,,,,,
player,201711230dal,dal,WilsDa02,defense,34,,,,,
player,201711230dal,dal,WilsDa02,def_pct,50%,,,,,
player,201711230dal,dal,WilsDa02,special_teams,19,,,,,
player,201711230dal,dal,WilsDa02,st_pct,100%,,,,,
player,201711230dal,dal,CrawTy00,pos,DE,,,,,
player,201711230dal,dal,CrawTy00,offense,0,,,,,
player,201711230dal,dal,CrawTy00,off_pct,0%,,,,,
player,201711230dal,dal,CrawTy00,defense,32,,,,,
player,201711230dal,dal,CrawTy00,def_pct,47%,,,,,
player,201711230dal,dal,CrawTy00,special_teams,6,,,,,
player,201711230dal,dal,CrawTy00,st_pct,32%,,,,,
player,201711230dal,dal,WoodXa00,pos,FS,,,,,
player,201711230dal,dal,WoodXa00,offense,0,,,,,
player,201711230dal,dal,WoodXa00,off_pct,0%,,,,,
player,201711230dal,dal,WoodXa00,defense,27,,,,,
player,201711230dal,dal,WoodXa00,def_pct,40%,,,,,
player,201711230dal,dal,WoodXa00,special_teams,12,,,,,
player,201711230dal,dal,WoodXa00,st_pct,63%,,,,,
player,201711230dal,dal,AshxRi00,pos,DT,,,,,
player,201711230dal,dal,AshxRi00,offense,0,,,,,
player,201711230dal,dal,AshxRi00,off_pct,0%,,,,,
player,201711230dal,dal,AshxRi00,defense,26,,,,,
player,201711230dal,dal,AshxRi00,def_pct,38%,,,,,
player,201711230dal,dal,AshxRi00,special_teams,0,,,,,
player,201711230dal,dal,AshxRi00,st_pct,0%,,,,,
player,201711230dal,dal,DuraJu99,pos,LB,,,,,
player,201711230dal,dal,DuraJu99,offense,0,,,,,
player,201711230dal,dal,DuraJu99,off_pct,0%,,,,,
player,201711230dal,dal,DuraJu99,defense,23,,,,,
player,201711230dal,dal,DuraJu99,def_pct,34%,,,,,
player,201711230dal,dal,DuraJu99,special_teams,0,,,,,
player,201711230dal,dal,DuraJu99,st_pct,0%,,,,,
player,201711230dal,dal,CharTa00,pos,DE,,,,,
player,201711230dal,dal,CharTa00,offense,0,,,,,
player,201711230dal,dal,CharTa00,off_pct,0%,,,,,
player,201711230dal,dal,CharTa00,defense,22,,,,,
player,201711230dal,dal,CharTa00,def_pct,32%,,,,,
player,201711230dal,dal,CharTa00,special_teams,0,,,,,
player,201711230dal,dal,CharTa00,st_pct,0%,,,,,
player,201711230dal,dal,NealLe00,pos,DT,,,,,
player,201711230dal,dal,NealLe00,offense,0,,,,,
player,201711230dal,dal,NealLe00,off_pct,0%,,,,,
player,201711230dal,dal,NealLe00,defense,19,,,,,
player,201711230dal,dal,NealLe00,def_pct,28%,,,,,
player,201711230dal,dal,NealLe00,special_teams,0,,,,,
player,201711230dal,dal,NealLe00,st_pct,0%,,,,,
player,201711230dal,dal,AwuzCh00,pos,CB,,,,,
player,201711230dal,dal,AwuzCh00,offense,0,,,,,
player,201711230dal,dal,AwuzCh00,off_pct,0%,,,,,
player,201711230dal,dal,AwuzCh00,defense,5,,,,,
player,201711230dal,dal,AwuzCh00,def_pct,7%,,,,,
player,201711230dal,dal,AwuzCh00,special_teams,9,,,,,
player,201711230dal,dal,AwuzCh00,st_pct,47%,,,,,
player,201711230dal,dal,WilbKy00,pos,LB,,,,,
player,201711230dal,dal,WilbKy00,offense,0,,,,,
player,201711230dal,dal,WilbKy00,off_pct,0%,,,,,
player,201711230dal,dal,WilbKy00,defense,0,,,,,
player,201711230dal,dal,WilbKy00,def_pct,0%,,,,,
player,201711230dal,dal,WilbKy00,special_teams,19,,,,,
player,201711230dal,dal,WilbKy00,st_pct,100%,,,,,
player,201711230dal,dal,FrazKa00,pos,SS,,,,,
player,201711230dal,dal,FrazKa00,offense,0,,,,,
player,201711230dal,dal,FrazKa00,off_pct,0%,,,,,
player,201711230dal,dal,FrazKa00,defense,0,,,,,
player,201711230dal,dal,FrazKa00,def_pct,0%,,,,,
player,201711230dal,dal,FrazKa00,special_teams,13,,,,,
player,201711230dal,dal,FrazKa00,st_pct,68%,,,,,
player,201711230dal,dal,LadoL.20,pos,LS,,,,,
player,201711230dal,dal,LadoL.20,offense,0,,,,,
player,201711230dal,dal,LadoL.20,off_pct,0%,,,,,
player,201711230dal,dal,LadoL.20,defense,0,,,,,
player,201711230dal,dal,LadoL.20,def_pct,0%,,,,,
player,201711230dal,dal,LadoL.20,special_teams,5,,,,,
player,201711230dal,dal,LadoL.20,st_pct,26%,,,,,
player,201711230dal,dal,JoneCh02,pos,P,,,,,
player,201711230dal,dal,JoneCh02,offense,0,,,,,
player,201711230dal,dal,JoneCh02,off_pct,0%,,,,,
player,201711230dal,dal,JoneCh02,defense,0,,,,,
player,201711230dal,dal,JoneCh02,def_pct,0%,,,,,
player,201711230dal,dal,JoneCh02,special_teams,5,,,,,
player,201711230dal,dal,JoneCh02,st_pct,26%,,,,,
player,201711230dal,dal,BailDa00,pos,K,,,,,
player,201711230dal,dal,BailDa00,offense,0,,,,,
player,201711230dal,dal,BailDa00,off_pct,0%,,,,,
player,201711230dal,dal,BailDa00,defense,0,,,,,
player,201711230dal,dal,BailDa00,def_pct,0%,,,,,
player,201711230dal,dal,BailDa00,special_teams,2,,,,,
player,201711230dal,dal,BailDa00,st_pct,11%,,,,,
player,201711230dal,sdg,FeenDa00,pos,G,,,,,
player,201711230dal,sdg,FeenDa00,offense,68,,,,,
player,201711230dal,sdg,FeenDa00,off_pct,100%,,,,,
player,201711230dal,sdg,FeenDa00,defense,0,,,,,
player,201711230dal,sdg,FeenDa00,def_pct,0%,,,,,
player,201711230dal,sdg,FeenDa00,special_teams,6,,,,,
player,201711230dal,sdg,FeenDa00,st_pct,32%,,,,,
player,201711230dal,sdg,BarkJo00,pos,T,,,,,
player,201711230dal,sdg,BarkJo00,offense,68,,,,,
player,201711230dal,sdg,BarkJo00,off_pct,100%,,,,,
player,201711230dal,sdg,BarkJo00,defense,0,,,,,
player,201711230dal,sdg,BarkJo00,def_pct,0%,,,,,
player,201711230dal,sdg,BarkJo00,special_teams,6,,,,,
player,201711230dal,sdg,BarkJo00,st_pct,32%,,,,,
player,201711230dal,sdg,OkunRu20,pos,T,,,,,
player,201711230dal,sdg,OkunRu20,offense,68,,,,,
player,201711230dal,sdg,OkunRu20,off_pct,100%,,,,,
player,201711230dal,sdg,OkunRu20,defense,0,,,,,
player,201711230dal,sdg,OkunRu20,def_pct,0%,,,,,
player,201711230dal,sdg,OkunRu20,special_teams,6,,,,,
player,201711230dal,sdg,OkunRu20,st_pct,32%,,,,,
player,201711230dal,sdg,WiggKe00,pos,G,,,,,
player,201711230dal,sdg,WiggKe00,offense,68,,,,,
player,201711230dal,sdg,WiggKe00,off_pct,100%,,,,,
player,201711230dal,sdg,WiggKe00,defense,0,,,,,
player,201711230dal,sdg,WiggKe00,def_pct,0%,,,,,
player,201711230dal,sdg,WiggKe00,special_teams,6,,,,,
player,201711230dal,sdg,WiggKe00,st_pct,32%,,,,,
player,201711230dal,sdg,RivePh00,pos,QB,,,,,
player,201711230dal,sdg,RivePh00,offense,68,,,,,
player,201711230dal,sdg,RivePh00,off_pct,100%,,,,,
player,201711230dal,sdg,RivePh00,defense,0,,,,,
player,201711230dal,sdg,RivePh00,def_pct,0%,,,,,
player,201711230dal,sdg,RivePh00,special_teams,0,,,,,
player,201711230dal,sdg,RivePh00,st_pct,0%,,,,,
player,201711230dal,sdg,PullSp00,pos,C,,,,,
player,201711230dal,sdg,PullSp00,offense,68,,,,,
player,201711230dal,sdg,PullSp00,off_pct,100%,,,,,
player,201711230dal,sdg,PullSp00,defense,0,,,,,
player,201711230dal,sdg,PullSp00,def_pct,0%,,,,,
player,201711230dal,sdg,PullSp00,special_teams,0,,,,,
player,201711230dal,sdg,PullSp00,st_pct,0%,,,,,
player,201711230dal,sdg,WillTy00,pos,WR,,,,,
player,201711230dal,sdg,WillTy00,offense,60,,,,,
player,201711230dal,sdg,WillTy00,off_pct,88%,,,,,
player,201711230dal,sdg,WillTy00,defense,0,,,,,
player,201711230dal,sdg,WillTy00,def_pct,0%,,,,,
player,201711230dal,sdg,WillTy00,special_teams,1,,,,,
player,201711230dal,sdg,WillTy00,st_pct,5%,,,,,
player,201711230dal,sdg,AlleKe00,pos,WR,,,,,
player,201711230dal,sdg,AlleKe00,offense,59,,,,,
player,201711230dal,sdg,AlleKe00,off_pct,87%,,,,,
player,201711230dal,sdg,AlleKe00,defense,0,,,,,
player,201711230dal,sdg,AlleKe00,def_pct,0%,,,,,
player,201711230dal,sdg,AlleKe00,special_teams,0,,,,,
player,201711230dal,sdg,AlleKe00,st_pct,0%,,,,,
player,201711230dal,sdg,HenrHu00,pos,TE,,,,,
player,201711230dal,sdg,HenrHu00,offense,52,,,,,
player,201711230dal,sdg,HenrHu00,off_pct,76%,,,,,
player,201711230dal,sdg,HenrHu00,defense,0,,,,,
player,201711230dal,sdg,HenrHu00,def_pct,0%,,,,,
player,201711230dal,sdg,HenrHu00,special_teams,0,,,,,
player,201711230dal,sdg,HenrHu00,st_pct,0%,,,,,
player,201711230dal,sdg,BenjTr00,pos,WR,,,,,
player,201711230dal,sdg,BenjTr00,offense,44,,,,,
player,201711230dal,sdg,BenjTr00,off_pct,65%,,,,,
player,201711230dal,sdg,BenjTr00,defense,0,,,,,
player,201711230dal,sdg,BenjTr00,def_pct,0%,,,,,
player,201711230dal,sdg,BenjTr00,special_teams,5,,,,,
player,201711230dal,sdg,BenjTr00,st_pct,26%,,,,,
player,201711230dal,sdg,GordMe00,pos,RB,,,,,
player,201711230dal,sdg,GordMe00,offense,42,,,,,
player,201711230dal,sdg,GordMe00,off_pct,62%,,,,,
player,201711230dal,sdg,GordMe00,defense,0,,,,,
player,201711230dal,sdg,GordMe00,def_pct,0%,,,,,
player,201711230dal,sdg,GordMe00,special_teams,0,,,,,
player,201711230dal,sdg,GordMe00,st_pct,0%,,,,,
player,201711230dal,sdg,EkelAu00,pos,RB,,,,,
