game,2017,14,20171210,201712100cle,gnb,"Green Bay Packers",27,cle,"Cleveland Browns",21
player,201712100cle,cle,OrchNa00,off_pct,0%,,,,,
player,201712100cle,cle,OrchNa00,defense,22,,,,,
player,201712100cle,cle,OrchNa00,def_pct,29%,,,,,
player,201712100cle,cle,OrchNa00,special_teams,3,,,,,
player,201712100cle,cle,OrchNa00,st_pct,12%,,,,,
player,201712100cle,cle,BranCa00,pos,DT,,,,,
player,201712100cle,cle,BranCa00,offense,0,,,,,
player,201712100cle,cle,BranCa00,off_pct,0%,,,,,
player,201712100cle,cle,BranCa00,defense,16,,,,,
player,201712100cle,cle,BranCa00,def_pct,21%,,,,,
player,201712100cle,cle,BranCa00,special_teams,0,,,,,
player,201712100cle,cle,BranCa00,st_pct,0%,,,,,
player,201712100cle,cle,McGiT.00,pos,NT,,,,,
player,201712100cle,cle,McGiT.00,offense,0,,,,,
player,201712100cle,cle,McGiT.00,off_pct,0%,,,,,
player,201712100cle,cle,McGiT.00,defense,10,,,,,
player,201712100cle,cle,McGiT.00,def_pct,13%,,,,,
player,201712100cle,cle,McGiT.00,special_teams,0,,,,,
player,201712100cle,cle,McGiT.00,st_pct,0%,,,,,
player,201712100cle,cle,HolmTy01,pos,LB,,,,,
player,201712100cle,cle,HolmTy01,offense,0,,,,,
player,201712100cle,cle,HolmTy01,off_pct,0%,,,,,
player,201712100cle,cle,HolmTy01,defense,9,,,,,
player,201712100cle,cle,HolmTy01,def_pct,12%,,,,,
player,201712100cle,cle,HolmTy01,special_teams,3,,,,,
player,201712100cle,cle,HolmTy01,st_pct,12%,,,,,
player,201712100cle,cle,BellB.00,pos,LB,,,,,
player,201712100cle,cle,BellB.00,offense,0,,,,,
player,201712100cle,cle,BellB.00,off_pct,0%,,,,,
player,201712100cle,cle,BellB.00,defense,2,,,,,
player,201712100cle,cle,BellB.00,def_pct,3%,,,,,
player,201712100cle,cle,BellB.00,special_teams,17,,,,,
player,201712100cle,cle,BellB.00,st_pct,71%,,,,,
player,201712100cle,cle,DayeMa00,pos,RB,,,,,
player,201712100cle,cle,DayeMa00,offense,0,,,,,
player,201712100cle,cle,DayeMa00,off_pct,0%,,,,,
player,201712100cle,cle,DayeMa00,defense,0,,,,,
player,201712100cle,cle,DayeMa00,def_pct,0%,,,,,
player,201712100cle,cle,DayeMa00,special_teams,17,,,,,
player,201712100cle,cle,DayeMa00,st_pct,71%,,,,,
player,201712100cle,cle,KingDe00,pos,LB,,,,,
player,201712100cle,cle,KingDe00,offense,0,,,,,
player,201712100cle,cle,KingDe00,off_pct,0%,,,,,
player,201712100cle,cle,KingDe00,defense,0,,,,,
player,201712100cle,cle,KingDe00,def_pct,0%,,,,,
player,201712100cle,cle,KingDe00,special_teams,17,,,,,
player,201712100cle,cle,KingDe00,st_pct,71%,,,,,
player,201712100cle,cle,KeyeJo00,pos,LB,,,,,
player,201712100cle,cle,KeyeJo00,offense,0,,,,,
player,201712100cle,cle,KeyeJo00,off_pct,0%,,,,,
player,201712100cle,cle,KeyeJo00,defense,0,,,,,
player,201712100cle,cle,KeyeJo00,def_pct,0%,,,,,
player,201712100cle,cle,KeyeJo00,special_teams,17,,,,,
player,201712100cle,cle,KeyeJo00,st_pct,71%,,,,,
player,201712100cle,cle,SmitDe05,pos,SS,,,,,
player,201712100cle,cle,SmitDe05,offense,0,,,,,
player,201712100cle,cle,SmitDe05,off_pct,0%,,,,,
player,201712100cle,cle,SmitDe05,defense,0,,,,,
player,201712100cle,cle,SmitDe05,def_pct,0%,,,,,
player,201712100cle,cle,SmitDe05,special_teams,13,,,,,
player,201712100cle,cle,SmitDe05,st_pct,54%,,,,,
player,201712100cle,cle,CoatSa00,pos,WR,,,,,
player,201712100cle,cle,CoatSa00,offense,0,,,,,
player,201712100cle,cle,CoatSa00,off_pct,0%,,,,,
player,201712100cle,cle,CoatSa00,defense,0,,,,,
player,201712100cle,cle,CoatSa00,def_pct,0%,,,,,
player,201712100cle,cle,CoatSa00,special_teams,12,,,,,
player,201712100cle,cle,CoatSa00,st_pct,50%,,,,,
player,201712100cle,cle,GonzZa00,pos,K,,,,,
player,201712100cle,cle,GonzZa00,offense,0,,,,,
player,201712100cle,cle,GonzZa00,off_pct,0%,,,,,
player,201712100cle,cle,GonzZa00,defense,0,,,,,
player,201712100cle,cle,GonzZa00,def_pct,0%,,,,,
player,201712100cle,cle,GonzZa00,special_teams,7,,,,,
player,201712100cle,cle,GonzZa00,st_pct,29%,,,,,
player,201712100cle,cle,HughCh01,pos,LS,,,,,
player,201712100cle,cle,HughCh01,offense,0,,,,,
player,201712100cle,cle,HughCh01,off_pct,0%,,,,,
player,201712100cle,cle,HughCh01,defense,0,,,,,
player,201712100cle,cle,HughCh01,def_pct,0%,,,,,
player,201712100cle,cle,HughCh01,special_teams,7,,,,,
player,201712100cle,cle,HughCh01,st_pct,29%,,,,,
player,201712100cle,cle,HillDa02,pos,CB,,,,,
player,201712100cle,cle,HillDa02,offense,0,,,,,
player,201712100cle,cle,HillDa02,off_pct,0%,,,,,
player,201712100cle,cle,HillDa02,defense,0,,,,,
player,201712100cle,cle,HillDa02,def_pct,0%,,,,,
player,201712100cle,cle,HillDa02,special_teams,7,,,,,
player,201712100cle,cle,HillDa02,st_pct,29%,,,,,
player,201712100cle,cle,ColqBr00,pos,P,,,,,
player,201712100cle,cle,ColqBr00,offense,0,,,,,
player,201712100cle,cle,ColqBr00,off_pct,0%,,,,,
player,201712100cle,cle,ColqBr00,defense,0,,,,,
player,201712100cle,cle,ColqBr00,def_pct,0%,,,,,
player,201712100cle,cle,ColqBr00,special_teams,7,,,,,
player,201712100cle,cle,ColqBr00,st_pct,29%,,,,,
player,201712100cle,cle,BannZa00,pos,T,,,,,
player,201712100cle,cle,BannZa00,offense,0,,,,,
player,201712100cle,cle,BannZa00,off_pct,0%,,,,,
player,201712100cle,cle,BannZa00,defense,0,,,,,
player,201712100cle,cle,BannZa00,def_pct,0%,,,,,
player,201712100cle,cle,BannZa00,special_teams,3,,,,,
player,201712100cle,cle,BannZa00,st_pct,12%,,,,,
player,201712100cle,gnb,EvanJa21,pos,G,,,,,
player,201712100cle,gnb,EvanJa21,offense,76,,,,,
player,201712100cle,gnb,EvanJa21,off_pct,100%,,,,,
player,201712100cle,gnb,EvanJa21,defense,0,,,,,
player,201712100cle,gnb,EvanJa21,def_pct,0%,,,,,
player,201712100cle,gnb,EvanJa21,special_teams,3,,,,,
player,201712100cle,gnb,EvanJa21,st_pct,12%,,,,,
player,201712100cle,gnb,TaylLa01,pos,G,,,,,
player,201712100cle,gnb,TaylLa01,offense,76,,,,,
player,201712100cle,gnb,TaylLa01,off_pct,100%,,,,,
player,201712100cle,gnb,TaylLa01,defense,0,,,,,
player,201712100cle,gnb,TaylLa01,def_pct,0%,,,,,
player,201712100cle,gnb,TaylLa01,special_teams,3,,,,,
player,201712100cle,gnb,TaylLa01,st_pct,12%,,,,,
player,201712100cle,gnb,SpriJa00,pos,T,,,,,
player,201712100cle,gnb,SpriJa00,offense,76,,,,,
player,201712100cle,gnb,SpriJa00,off_pct,100%,,,,,
player,201712100cle,gnb,SpriJa00,defense,0,,,,,
player,201712100cle,gnb,SpriJa00,def_pct,0%,,,,,
player,201712100cle,gnb,SpriJa00,special_teams,3,,,,,
player,201712100cle,gnb,SpriJa00,st_pct,12%,,,,,
player,201712100cle,gnb,BakhDa00,pos,T,,,,,
player,201712100cle,gnb,BakhDa00,offense,76,,,,,
player,201712100cle,gnb,BakhDa00,off_pct,100%,,,,,
player,201712100cle,gnb,BakhDa00,defense,0,,,,,
player,201712100cle,gnb,BakhDa00,def_pct,0%,,,,,
player,201712100cle,gnb,BakhDa00,special_teams,3,,,,,
player,201712100cle,gnb,BakhDa00,st_pct,12%,,,,,
player,201712100cle,gnb,LinsCo00,pos,C,,,,,
player,201712100cle,gnb,LinsCo00,offense,76,,,,,
player,201712100cle,gnb,LinsCo00,off_pct,100%,,,,,
player,201712100cle,gnb,LinsCo00,defense,0,,,,,
player,201712100cle,gnb,LinsCo00,def_pct,0%,,,,,
player,201712100cle,gnb,LinsCo00,special_teams,0,,,,,
player,201712100cle,gnb,LinsCo00,st_pct,0%,,,,,
player,201712100cle,gnb,HundBr00,pos,QB,,,,,
player,201712100cle,gnb,HundBr00,offense,76,,,,,
player,201712100cle,gnb,HundBr00,off_pct,100%,,,,,
player,201712100cle,gnb,HundBr00,defense,0,,,,,
player,201712100cle,gnb,HundBr00,def_pct,0%,,,,,
player,201712100cle,gnb,HundBr00,special_teams,0,,,,,
player,201712100cle,gnb,HundBr00,st_pct,0%,,,,,
player,201712100cle,gnb,NelsJo00,pos,WR,,,,,
player,201712100cle,gnb,NelsJo00,offense,70,,,,,
player,201712100cle,gnb,NelsJo00,off_pct,92%,,,,,
player,201712100cle,gnb,NelsJo00,defense,0,,,,,
player,201712100cle,gnb,NelsJo00,def_pct,0%,,,,,
player,201712100cle,gnb,NelsJo00,special_teams,0,,,,,
player,201712100cle,gnb,NelsJo00,st_pct,0%,,,,,
player,201712100cle,gnb,AdamDa01,pos,WR,,,,,
player,201712100cle,gnb,AdamDa01,offense,64,,,,,
player,201712100cle,gnb,AdamDa01,off_pct,84%,,,,,
player,201712100cle,gnb,AdamDa01,defense,0,,,,,
player,201712100cle,gnb,AdamDa01,def_pct,0%,,,,,
player,201712100cle,gnb,AdamDa01,special_teams,0,,,,,
player,201712100cle,gnb,AdamDa01,st_pct,0%,,,,,
player,201712100cle,gnb,CobbRa00,pos,WR,,,,,
player,201712100cle,gnb,CobbRa00,offense,57,,,,,
player,201712100cle,gnb,CobbRa00,off_pct,75%,,,,,
player,201712100cle,gnb,CobbRa00,defense,0,,,,,
player,201712100cle,gnb,CobbRa00,def_pct,0%,,,,,
player,201712100cle,gnb,CobbRa00,special_teams,0,,,,,
player,201712100cle,gnb,CobbRa00,st_pct,0%,,,,,
player,201712100cle,gnb,WillJa06,pos,RB,,,,,
player,201712100cle,gnb,WillJa06,offense,50,,,,,
player,201712100cle,gnb,WillJa06,off_pct,66%,,,,,
player,201712100cle,gnb,WillJa06,defense,0,,,,,
player,201712100cle,gnb,WillJa06,def_pct,0%,,,,,
player,201712100cle,gnb,WillJa06,special_teams,0,,,,,
player,201712100cle,gnb,WillJa06,st_pct,0%,,,,,
player,201712100cle,gnb,KendLa00,pos,TE,,,,,
player,201712100cle,gnb,KendLa00,offense,49,,,,,
player,201712100cle,gnb,KendLa00,off_pct,64%,,,,,
player,201712100cle,gnb,KendLa00,defense,0,,,,,
player,201712100cle,gnb,KendLa00,def_pct,0%,,,,,
player,201712100cle,gnb,KendLa00,special_teams,0,,,,,
player,201712100cle,gnb,KendLa00,st_pct,0%,,,,,
player,201712100cle,gnb,RodgRi00,pos,TE,,,,,
player,201712100cle,gnb,RodgRi00,offense,40,,,,,
player,201712100cle,gnb,RodgRi00,off_pct,53%,,,,,
player,201712100cle,gnb,RodgRi00,defense,0,,,,,
player,201712100cle,gnb,RodgRi00,def_pct,0%,,,,,
player,201712100cle,gnb,RodgRi00,special_teams,7,,,,,
player,201712100cle,gnb,RodgRi00,st_pct,29%,,,,,
player,201712100cle,gnb,AlliGe01,pos,WR,,,,,
player,201712100cle,gnb,AlliGe01,offense,19,,,,,
player,201712100cle,gnb,AlliGe01,off_pct,25%,,,,,
player,201712100cle,gnb,AlliGe01,defense,0,,,,,
player,201712100cle,gnb,AlliGe01,def_pct,0%,,,,,
player,201712100cle,gnb,AlliGe01,special_teams,13,,,,,
player,201712100cle,gnb,AlliGe01,st_pct,54%,,,,,
player,201712100cle,gnb,RipkAa00,pos,FB,,,,,
player,201712100cle,gnb,RipkAa00,offense,11,,,,,
player,201712100cle,gnb,RipkAa00,off_pct,14%,,,,,
player,201712100cle,gnb,RipkAa00,defense,0,,,,,
player,201712100cle,gnb,RipkAa00,def_pct,0%,,,,,
player,201712100cle,gnb,RipkAa00,special_teams,9,,,,,
player,201712100cle,gnb,RipkAa00,st_pct,38%,,,,,
player,201712100cle,gnb,McCrJu00,pos,G,,,,,
player,201712100cle,gnb,McCrJu00,offense,9,,,,,
player,201712100cle,gnb,McCrJu00,off_pct,12%,,,,,
player,201712100cle,gnb,McCrJu00,defense,0,,,,,
player,201712100cle,gnb,McCrJu00,def_pct,0%,,,,,
player,201712100cle,gnb,McCrJu00,special_teams,3,,,,,
player,201712100cle,gnb,McCrJu00,st_pct,12%,,,,,
player,201712100cle,gnb,JoneAa00,pos,RB,,,,,
player,201712100cle,gnb,JoneAa00,offense,8,,,,,
player,201712100cle,gnb,JoneAa00,off_pct,11%,,,,,
player,201712100cle,gnb,JoneAa00,defense,0,,,,,
player,201712100cle,gnb,JoneAa00,def_pct,0%,,,,,
player,201712100cle,gnb,JoneAa00,special_teams,0,,,,,
player,201712100cle,gnb,JoneAa00,st_pct,0%,,,,,
player,201712100cle,gnb,DaviTr03,pos,WR,,,,,
player,201712100cle,gnb,DaviTr03,offense,3,,,,,
player,201712100cle,gnb,DaviTr03,off_pct,4%,,,,,
player,201712100cle,gnb,DaviTr03,defense,0,,,,,
player,201712100cle,gnb,DaviTr03,def_pct,0%,,,,,
player,201712100cle,gnb,DaviTr03,special_teams,13,,,,,
player,201712100cle,gnb,DaviTr03,st_pct,54%,,,,,
player,201712100cle,gnb,MartBl01,pos,LB,,,,,
player,201712100cle,gnb,MartBl01,offense,0,,,,,
player,201712100cle,gnb,MartBl01,off_pct,0%,,,,,
player,201712100cle,gnb,MartBl01,defense,58,,,,,
player,201712100cle,gnb,MartBl01,def_pct,100%,,,,,
player,201712100cle,gnb,MartBl01,special_teams,5,,,,,
player,201712100cle,gnb,MartBl01,st_pct,21%,,,,,
player,201712100cle,gnb,ClinHa00,pos,FS,,,,,
player,201712100cle,gnb,ClinHa00,offense,0,,,,,
player,201712100cle,gnb,ClinHa00,off_pct,0%,,,,,
player,201712100cle,gnb,ClinHa00,defense,58,,,,,
player,201712100cle,gnb,ClinHa00,def_pct,100%,,,,,
player,201712100cle,gnb,ClinHa00,special_teams,3,,,,,
player,201712100cle,gnb,ClinHa00,st_pct,12%,,,,,
player,201712100cle,gnb,BurnMo99,pos,SS,,,,,
player,201712100cle,gnb,BurnMo99,offense,0,,,,,
player,201712100cle,gnb,BurnMo99,off_pct,0%,,,,,
player,201712100cle,gnb,BurnMo99,defense,58,,,,,
player,201712100cle,gnb,BurnMo99,def_pct,100%,,,,,
player,201712100cle,gnb,BurnMo99,special_teams,0,,,,,
player,201712100cle,gnb,BurnMo99,st_pct,0%,,,,,
player,201712100cle,gnb,RandDa00,pos,CB,,,,,
player,201712100cle,gnb,RandDa00,offense,0,,,,,
player,201712100cle,gnb,RandDa00,off_pct,0%,,,,,
player,201712100cle,gnb,RandDa00,defense,57,,,,,
player,201712100cle,gnb,RandDa00,def_pct,98%,,,,,
player,201712100cle,gnb,RandDa00,special_teams,3,,,,,
player,201712100cle,gnb,RandDa00,st_pct,12%,,,,,
player,201712100cle,gnb,DaniMi00,pos,DT,,,,,
player,201712100cle,gnb,DaniMi00,offense,0,,,,,
player,201712100cle,gnb,DaniMi00,off_pct,0%,,,,,
player,201712100cle,gnb,DaniMi00,defense,53,,,,,
player,201712100cle,gnb,DaniMi00,def_pct,91%,,,,,
player,201712100cle,gnb,DaniMi00,special_teams,3,,,,,
player,201712100cle,gnb,DaniMi00,st_pct,12%,,,,,
player,201712100cle,gnb,JoneJo06,pos,SS,,,,,
player,201712100cle,gnb,JoneJo06,offense,0,,,,,
player,201712100cle,gnb,JoneJo06,off_pct,0%,,,,,
player,201712100cle,gnb,JoneJo06,defense,49,,,,,
player,201712100cle,gnb,JoneJo06,def_pct,84%,,,,,
player,201712100cle,gnb,JoneJo06,special_teams,5,,,,,
player,201712100cle,gnb,JoneJo06,st_pct,21%,,,,,
player,201712100cle,gnb,MattCl99,pos,LB,,,,,
player,201712100cle,gnb,MattCl99,offense,0,,,,,
player,201712100cle,gnb,MattCl99,off_pct,0%,,,,,
player,201712100cle,gnb,MattCl99,defense,49,,,,,
player,201712100cle,gnb,MattCl99,def_pct,84%,,,,,
player,201712100cle,gnb,MattCl99,special_teams,1,,,,,
player,201712100cle,gnb,MattCl99,st_pct,4%,,,,,
player,201712100cle,gnb,RyanJa00,pos,LB,,,,,
player,201712100cle,gnb,RyanJa00,offense,0,,,,,
player,201712100cle,gnb,RyanJa00,off_pct,0%,,,,,
player,201712100cle,gnb,RyanJa00,defense,44,,,,,
player,201712100cle,gnb,RyanJa00,def_pct,76%,,,,,
player,201712100cle,gnb,RyanJa00,special_teams,13,,,,,
player,201712100cle,gnb,RyanJa00,st_pct,54%,,,,,
player,201712100cle,gnb,ClarKe01,pos,NT,,,,,
player,201712100cle,gnb,ClarKe01,offense,0,,,,,
player,201712100cle,gnb,ClarKe01,off_pct,0%,,,,,
player,201712100cle,gnb,ClarKe01,defense,40,,,,,
player,201712100cle,gnb,ClarKe01,def_pct,69%,,,,,
player,201712100cle,gnb,ClarKe01,special_teams,3,,,,,
player,201712100cle,gnb,ClarKe01,st_pct,12%,,,,,
player,201712100cle,gnb,BrooAh21,pos,LB,,,,,
player,201712100cle,gnb,BrooAh21,offense,0,,,,,
player,201712100cle,gnb,BrooAh21,off_pct,0%,,,,,
player,201712100cle,gnb,BrooAh21,defense,33,,,,,
player,201712100cle,gnb,BrooAh21,def_pct,57%,,,,,
player,201712100cle,gnb,BrooAh21,special_teams,0,,,,,
player,201712100cle,gnb,BrooAh21,st_pct,0%,,,,,
player,201712100cle,gnb,FackKy00,pos,LB,,,,,
player,201712100cle,gnb,FackKy00,offense,0,,,,,
player,201712100cle,gnb,FackKy00,off_pct,0%,,,,,
player,201712100cle,gnb,FackKy00,defense,30,,,,,
player,201712100cle,gnb,FackKy00,def_pct,52%,,,,,
player,201712100cle,gnb,FackKy00,special_teams,20,,,,,
player,201712100cle,gnb,FackKy00,st_pct,83%,,,,,
player,201712100cle,gnb,HousDa00,pos,CB,,,,,
player,201712100cle,gnb,HousDa00,offense,0,,,,,
player,201712100cle,gnb,HousDa00,off_pct,0%,,,,,
player,201712100cle,gnb,HousDa00,defense,30,,,,,
player,201712100cle,gnb,HousDa00,def_pct,52%,,,,,
player,201712100cle,gnb,HousDa00,special_teams,0,,,,,
player,201712100cle,gnb,HousDa00,st_pct,0%,,,,,
player,201712100cle,gnb,LowrDe00,pos,DE,,,,,
player,201712100cle,gnb,LowrDe00,offense,0,,,,,
player,201712100cle,gnb,LowrDe00,off_pct,0%,,,,,
player,201712100cle,gnb,LowrDe00,defense,27,,,,,
player,201712100cle,gnb,LowrDe00,def_pct,47%,,,,,
player,201712100cle,gnb,LowrDe00,special_teams,6,,,,,
player,201712100cle,gnb,LowrDe00,st_pct,25%,,,,,
player,201712100cle,gnb,BiegVi00,pos,LB,,,,,
player,201712100cle,gnb,BiegVi00,offense,0,,,,,
player,201712100cle,gnb,BiegVi00,off_pct,0%,,,,,
player,201712100cle,gnb,BiegVi00,defense,15,,,,,
player,201712100cle,gnb,BiegVi00,def_pct,26%,,,,,
player,201712100cle,gnb,BiegVi00,special_teams,16,,,,,
player,201712100cle,gnb,BiegVi00,st_pct,67%,,,,,
player,201712100cle,gnb,WhitJe02,pos,FS,,,,,
player,201712100cle,gnb,WhitJe02,offense,0,,,,,
player,201712100cle,gnb,WhitJe02,off_pct,0%,,,,,
player,201712100cle,gnb,WhitJe02,defense,14,,,,,
player,201712100cle,gnb,WhitJe02,def_pct,24%,,,,,
player,201712100cle,gnb,WhitJe02,special_teams,18,,,,,
player,201712100cle,gnb,WhitJe02,st_pct,75%,,,,,
player,201712100cle,gnb,HawkJo00,pos,CB,,,,,
player,201712100cle,gnb,HawkJo00,offense,0,,,,,
player,201712100cle,gnb,HawkJo00,off_pct,0%,,,,,
player,201712100cle,gnb,HawkJo00,defense,11,,,,,
player,201712100cle,gnb,HawkJo00,def_pct,19%,,,,,
player,201712100cle,gnb,HawkJo00,special_teams,7,,,,,
player,201712100cle,gnb,HawkJo00,st_pct,29%,,,,,
player,201712100cle,gnb,DialQu00,pos,NT,,,,,
player,201712100cle,gnb,DialQu00,offense,0,,,,,
player,201712100cle,gnb,DialQu00,off_pct,0%,,,,,
player,201712100cle,gnb,DialQu00,defense,8,,,,,
player,201712100cle,gnb,DialQu00,def_pct,14%,,,,,
player,201712100cle,gnb,DialQu00,special_teams,6,,,,,
player,201712100cle,gnb,DialQu00,st_pct,25%,,,,,
player,201712100cle,gnb,AdamMo00,pos,DT,,,,,
player,201712100cle,gnb,AdamMo00,offense,0,,,,,
player,201712100cle,gnb,AdamMo00,off_pct,0%,,,,,
player,201712100cle,gnb,AdamMo00,defense,3,,,,,
player,201712100cle,gnb,AdamMo00,def_pct,5%,,,,,
player,201712100cle,gnb,AdamMo00,special_teams,0,,,,,
player,201712100cle,gnb,AdamMo00,st_pct,0%,,,,,
player,201712100cle,gnb,EvanMa00,pos,SS,,,,,
player,201712100cle,gnb,EvanMa00,offense,0,,,,,
player,201712100cle,gnb,EvanMa00,off_pct,0%,,,,,
player,201712100cle,gnb,EvanMa00,defense,0,,,,,
player,201712100cle,gnb,EvanMa00,def_pct,0%,,,,,
player,201712100cle,gnb,EvanMa00,special_teams,21,,,,,
player,201712100cle,gnb,EvanMa00,st_pct,88%,,,,,
player,201712100cle,gnb,ThomJo04,pos,LB,,,,,
player,201712100cle,gnb,ThomJo04,offense,0,,,,,
player,201712100cle,gnb,ThomJo04,off_pct,0%,,,,,
player,201712100cle,gnb,ThomJo04,defense,0,,,,,
player,201712100cle,gnb,ThomJo04,def_pct,0%,,,,,
player,201712100cle,gnb,ThomJo04,special_teams,18,,,,,
player,201712100cle,gnb,ThomJo04,st_pct,75%,,,,,
player,201712100cle,gnb,JaniJe00,pos,WR,,,,,
player,201712100cle,gnb,JaniJe00,offense,0,,,,,
player,201712100cle,gnb,JaniJe00,off_pct,0%,,,,,
player,201712100cle,gnb,JaniJe00,defense,0,,,,,
player,201712100cle,gnb,JaniJe00,def_pct,0%,,,,,
player,201712100cle,gnb,JaniJe00,special_teams,14,,,,,
player,201712100cle,gnb,JaniJe00,st_pct,58%,,,,,
player,201712100cle,gnb,PipkLe00,pos,CB,,,,,
player,201712100cle,gnb,PipkLe00,offense,0,,,,,
player,201712100cle,gnb,PipkLe00,off_pct,0%,,,,,
player,201712100cle,gnb,PipkLe00,defense,0,,,,,
player,201712100cle,gnb,PipkLe00,def_pct,0%,,,,,
player,201712100cle,gnb,PipkLe00,special_teams,9,,,,,
player,201712100cle,gnb,PipkLe00,st_pct,38%,,,,,
player,201712100cle,gnb,KerrJo00,pos,FB,,,,,
player,201712100cle,gnb,KerrJo00,offense,0,,,,,
player,201712100cle,gnb,KerrJo00,off_pct,0%,,,,,
player,201712100cle,gnb,KerrJo00,defense,0,,,,,
player,201712100cle,gnb,KerrJo00,def_pct,0%,,,,,
player,201712100cle,gnb,KerrJo00,special_teams,8,,,,,
player,201712100cle,gnb,KerrJo00,st_pct,33%,,,,,
player,201712100cle,gnb,GoodBr99,pos,LS,,,,,
player,201712100cle,gnb,GoodBr99,offense,0,,,,,
player,201712100cle,gnb,GoodBr99,off_pct,0%,,,,,
player,201712100cle,gnb,GoodBr99,defense,0,,,,,
player,201712100cle,gnb,GoodBr99,def_pct,0%,,,,,
player,201712100cle,gnb,GoodBr99,special_teams,8,,,,,
player,201712100cle,gnb,GoodBr99,st_pct,33%,,,,,
player,201712100cle,gnb,VogeJu00,pos,P,,,,,
player,201712100cle,gnb,VogeJu00,offense,0,,,,,
player,201712100cle,gnb,VogeJu00,off_pct,0%,,,,,
player,201712100cle,gnb,VogeJu00,defense,0,,,,,
player,201712100cle,gnb,VogeJu00,def_pct,0%,,,,,
player,201712100cle,gnb,VogeJu00,special_teams,8,,,,,
player,201712100cle,gnb,VogeJu00,st_pct,33%,,,,,
player,201712100cle,gnb,CrosMa20,pos,K,,,,,
player,201712100cle,gnb,CrosMa20,offense,0,,,,,
player,201712100cle,gnb,CrosMa20,off_pct,0%,,,,,
player,201712100cle,gnb,CrosMa20,defense,0,,,,,
player,201712100cle,gnb,CrosMa20,def_pct,0%,,,,,
player,201712100cle,gnb,CrosMa20,special_teams,8,,,,,
player,201712100cle,gnb,CrosMa20,st_pct,33%,,,,,
player,201712100cle,gnb,BrowDo02,pos,CB,,,,,
player,201712100cle,gnb,BrowDo02,offense,0,,,,,
player,201712100cle,gnb,BrowDo02,off_pct,0%,,,,,
player,201712100cle,gnb,BrowDo02,defense,0,,,,,
player,201712100cle,gnb,BrowDo02,def_pct,0%,,,,,
player,201712100cle,gnb,BrowDo02,special_teams,3,,,,,
player,201712100cle,gnb,BrowDo02,st_pct,12%,,,,,
