game,2017,16,20171225,201712250phi,rai,"Oakland Raiders",10,phi,"Philadelphia Eagles",19
player,201712250phi,rai,NewhMa20,special_teams,0,,,,,
player,201712250phi,rai,NewhMa20,st_pct,0%,,,,,
player,201712250phi,rai,OsemKe00,pos,G,,,,,
player,201712250phi,rai,OsemKe00,offense,66,,,,,
player,201712250phi,rai,OsemKe00,off_pct,99%,,,,,
player,201712250phi,rai,OsemKe00,defense,0,,,,,
player,201712250phi,rai,OsemKe00,def_pct,0%,,,,,
player,201712250phi,rai,OsemKe00,special_teams,3,,,,,
player,201712250phi,rai,OsemKe00,st_pct,11%,,,,,
player,201712250phi,rai,JackGa00,pos,G,,,,,
player,201712250phi,rai,JackGa00,offense,66,,,,,
player,201712250phi,rai,JackGa00,off_pct,99%,,,,,
player,201712250phi,rai,JackGa00,defense,0,,,,,
player,201712250phi,rai,JackGa00,def_pct,0%,,,,,
player,201712250phi,rai,JackGa00,special_teams,3,,,,,
player,201712250phi,rai,JackGa00,st_pct,11%,,,,,
player,201712250phi,rai,CookJa02,pos,TE,,,,,
player,201712250phi,rai,CookJa02,offense,51,,,,,
player,201712250phi,rai,CookJa02,off_pct,76%,,,,,
player,201712250phi,rai,CookJa02,defense,0,,,,,
player,201712250phi,rai,CookJa02,def_pct,0%,,,,,
player,201712250phi,rai,CookJa02,special_teams,0,,,,,
player,201712250phi,rai,CookJa02,st_pct,0%,,,,,
player,201712250phi,rai,RobeSe00,pos,WR,,,,,
player,201712250phi,rai,RobeSe00,offense,51,,,,,
player,201712250phi,rai,RobeSe00,off_pct,76%,,,,,
player,201712250phi,rai,RobeSe00,defense,0,,,,,
player,201712250phi,rai,RobeSe00,def_pct,0%,,,,,
player,201712250phi,rai,RobeSe00,special_teams,0,,,,,
player,201712250phi,rai,RobeSe00,st_pct,0%,,,,,
player,201712250phi,rai,CoopAm00,pos,WR,,,,,
player,201712250phi,rai,CoopAm00,offense,43,,,,,
player,201712250phi,rai,CoopAm00,off_pct,64%,,,,,
player,201712250phi,rai,CoopAm00,defense,0,,,,,
player,201712250phi,rai,CoopAm00,def_pct,0%,,,,,
player,201712250phi,rai,CoopAm00,special_teams,0,,,,,
player,201712250phi,rai,CoopAm00,st_pct,0%,,,,,
player,201712250phi,rai,LyncMa00,pos,RB,,,,,
player,201712250phi,rai,LyncMa00,offense,43,,,,,
player,201712250phi,rai,LyncMa00,off_pct,64%,,,,,
player,201712250phi,rai,LyncMa00,defense,0,,,,,
player,201712250phi,rai,LyncMa00,def_pct,0%,,,,,
player,201712250phi,rai,LyncMa00,special_teams,0,,,,,
player,201712250phi,rai,LyncMa00,st_pct,0%,,,,,
player,201712250phi,rai,SmitLe00,pos,TE,,,,,
player,201712250phi,rai,SmitLe00,offense,42,,,,,
player,201712250phi,rai,SmitLe00,off_pct,63%,,,,,
player,201712250phi,rai,SmitLe00,defense,0,,,,,
player,201712250phi,rai,SmitLe00,def_pct,0%,,,,,
player,201712250phi,rai,SmitLe00,special_teams,7,,,,,
player,201712250phi,rai,SmitLe00,st_pct,26%,,,,,
player,201712250phi,rai,CrabMi00,pos,WR,,,,,
player,201712250phi,rai,CrabMi00,offense,29,,,,,
player,201712250phi,rai,CrabMi00,off_pct,43%,,,,,
player,201712250phi,rai,CrabMi00,defense,0,,,,,
player,201712250phi,rai,CrabMi00,def_pct,0%,,,,,
player,201712250phi,rai,CrabMi00,special_teams,0,,,,,
player,201712250phi,rai,CrabMi00,st_pct,0%,,,,,
player,201712250phi,rai,BrowPh01,pos,TE,,,,,
player,201712250phi,rai,BrowPh01,offense,22,,,,,
player,201712250phi,rai,BrowPh01,off_pct,33%,,,,,
player,201712250phi,rai,BrowPh01,defense,0,,,,,
player,201712250phi,rai,BrowPh01,def_pct,0%,,,,,
player,201712250phi,rai,BrowPh01,special_teams,3,,,,,
player,201712250phi,rai,BrowPh01,st_pct,11%,,,,,
player,201712250phi,rai,WashDe00,pos,RB,,,,,
player,201712250phi,rai,WashDe00,offense,16,,,,,
player,201712250phi,rai,WashDe00,off_pct,24%,,,,,
player,201712250phi,rai,WashDe00,defense,0,,,,,
player,201712250phi,rai,WashDe00,def_pct,0%,,,,,
player,201712250phi,rai,WashDe00,special_teams,9,,,,,
player,201712250phi,rai,WashDe00,st_pct,33%,,,,,
player,201712250phi,rai,PattCo00,pos,WR,,,,,
player,201712250phi,rai,PattCo00,offense,13,,,,,
player,201712250phi,rai,PattCo00,off_pct,19%,,,,,
player,201712250phi,rai,PattCo00,defense,0,,,,,
player,201712250phi,rai,PattCo00,def_pct,0%,,,,,
player,201712250phi,rai,PattCo00,special_teams,9,,,,,
player,201712250phi,rai,PattCo00,st_pct,33%,,,,,
player,201712250phi,rai,HoltJo00,pos,WR,,,,,
player,201712250phi,rai,HoltJo00,offense,11,,,,,
player,201712250phi,rai,HoltJo00,off_pct,16%,,,,,
player,201712250phi,rai,HoltJo00,defense,0,,,,,
player,201712250phi,rai,HoltJo00,def_pct,0%,,,,,
player,201712250phi,rai,HoltJo00,special_teams,16,,,,,
player,201712250phi,rai,HoltJo00,st_pct,59%,,,,,
player,201712250phi,rai,RichJa01,pos,RB,,,,,
player,201712250phi,rai,RichJa01,offense,9,,,,,
player,201712250phi,rai,RichJa01,off_pct,13%,,,,,
player,201712250phi,rai,RichJa01,defense,0,,,,,
player,201712250phi,rai,RichJa01,def_pct,0%,,,,,
player,201712250phi,rai,RichJa01,special_teams,12,,,,,
player,201712250phi,rai,RichJa01,st_pct,44%,,,,,
player,201712250phi,rai,AlexVa00,pos,T,,,,,
player,201712250phi,rai,AlexVa00,offense,4,,,,,
player,201712250phi,rai,AlexVa00,off_pct,6%,,,,,
player,201712250phi,rai,AlexVa00,defense,0,,,,,
player,201712250phi,rai,AlexVa00,def_pct,0%,,,,,
player,201712250phi,rai,AlexVa00,special_teams,0,,,,,
player,201712250phi,rai,AlexVa00,st_pct,0%,,,,,
player,201712250phi,rai,OlawJa00,pos,FB,,,,,
player,201712250phi,rai,OlawJa00,offense,3,,,,,
player,201712250phi,rai,OlawJa00,off_pct,4%,,,,,
player,201712250phi,rai,OlawJa00,defense,0,,,,,
player,201712250phi,rai,OlawJa00,def_pct,0%,,,,,
player,201712250phi,rai,OlawJa00,special_teams,20,,,,,
player,201712250phi,rai,OlawJa00,st_pct,74%,,,,,
player,201712250phi,rai,CarrTr00,pos,CB,,,,,
player,201712250phi,rai,CarrTr00,offense,0,,,,,
player,201712250phi,rai,CarrTr00,off_pct,0%,,,,,
player,201712250phi,rai,CarrTr00,defense,67,,,,,
player,201712250phi,rai,CarrTr00,def_pct,100%,,,,,
player,201712250phi,rai,CarrTr00,special_teams,11,,,,,
player,201712250phi,rai,CarrTr00,st_pct,41%,,,,,
player,201712250phi,rai,MackKh00,pos,DE,,,,,
player,201712250phi,rai,MackKh00,offense,0,,,,,
player,201712250phi,rai,MackKh00,off_pct,0%,,,,,
player,201712250phi,rai,MackKh00,defense,67,,,,,
player,201712250phi,rai,MackKh00,def_pct,100%,,,,,
player,201712250phi,rai,MackKh00,special_teams,4,,,,,
player,201712250phi,rai,MackKh00,st_pct,15%,,,,,
player,201712250phi,rai,BowmNa99,pos,LB,,,,,
player,201712250phi,rai,BowmNa99,offense,0,,,,,
player,201712250phi,rai,BowmNa99,off_pct,0%,,,,,
player,201712250phi,rai,BowmNa99,defense,66,,,,,
player,201712250phi,rai,BowmNa99,def_pct,99%,,,,,
player,201712250phi,rai,BowmNa99,special_teams,0,,,,,
player,201712250phi,rai,BowmNa99,st_pct,0%,,,,,
player,201712250phi,rai,SmitSe99,pos,CB,,,,,
player,201712250phi,rai,SmitSe99,offense,0,,,,,
player,201712250phi,rai,SmitSe99,off_pct,0%,,,,,
player,201712250phi,rai,SmitSe99,defense,66,,,,,
player,201712250phi,rai,SmitSe99,def_pct,99%,,,,,
player,201712250phi,rai,SmitSe99,special_teams,0,,,,,
player,201712250phi,rai,SmitSe99,st_pct,0%,,,,,
player,201712250phi,rai,NelsRe99,pos,FS,,,,,
player,201712250phi,rai,NelsRe99,offense,0,,,,,
player,201712250phi,rai,NelsRe99,off_pct,0%,,,,,
player,201712250phi,rai,NelsRe99,defense,66,,,,,
player,201712250phi,rai,NelsRe99,def_pct,99%,,,,,
player,201712250phi,rai,NelsRe99,special_teams,0,,,,,
player,201712250phi,rai,NelsRe99,st_pct,0%,,,,,
player,201712250phi,rai,IrviBr00,pos,LB,,,,,
player,201712250phi,rai,IrviBr00,offense,0,,,,,
player,201712250phi,rai,IrviBr00,off_pct,0%,,,,,
player,201712250phi,rai,IrviBr00,defense,61,,,,,
player,201712250phi,rai,IrviBr00,def_pct,91%,,,,,
player,201712250phi,rai,IrviBr00,special_teams,0,,,,,
player,201712250phi,rai,IrviBr00,st_pct,0%,,,,,
player,201712250phi,rai,McDoDe02,pos,CB,,,,,
player,201712250phi,rai,McDoDe02,offense,0,,,,,
player,201712250phi,rai,McDoDe02,off_pct,0%,,,,,
player,201712250phi,rai,McDoDe02,defense,56,,,,,
player,201712250phi,rai,McDoDe02,def_pct,84%,,,,,
player,201712250phi,rai,McDoDe02,special_teams,4,,,,,
player,201712250phi,rai,McDoDe02,st_pct,15%,,,,,
player,201712250phi,rai,JoseKa00,pos,SS,,,,,
player,201712250phi,rai,JoseKa00,offense,0,,,,,
player,201712250phi,rai,JoseKa00,off_pct,0%,,,,,
player,201712250phi,rai,JoseKa00,defense,54,,,,,
player,201712250phi,rai,JoseKa00,def_pct,81%,,,,,
player,201712250phi,rai,JoseKa00,special_teams,3,,,,,
player,201712250phi,rai,JoseKa00,st_pct,11%,,,,,
player,201712250phi,rai,MorrNi00,pos,LB,,,,,
player,201712250phi,rai,MorrNi00,offense,0,,,,,
player,201712250phi,rai,MorrNi00,off_pct,0%,,,,,
player,201712250phi,rai,MorrNi00,defense,50,,,,,
player,201712250phi,rai,MorrNi00,def_pct,75%,,,,,
player,201712250phi,rai,MorrNi00,special_teams,9,,,,,
player,201712250phi,rai,MorrNi00,st_pct,33%,,,,,
player,201712250phi,rai,AutrDe00,pos,DE,,,,,
player,201712250phi,rai,AutrDe00,offense,0,,,,,
player,201712250phi,rai,AutrDe00,off_pct,0%,,,,,
player,201712250phi,rai,AutrDe00,defense,40,,,,,
player,201712250phi,rai,AutrDe00,def_pct,60%,,,,,
player,201712250phi,rai,AutrDe00,special_teams,4,,,,,
player,201712250phi,rai,AutrDe00,st_pct,15%,,,,,
player,201712250phi,rai,WardJi02,pos,DE,,,,,
player,201712250phi,rai,WardJi02,offense,0,,,,,
player,201712250phi,rai,WardJi02,off_pct,0%,,,,,
player,201712250phi,rai,WardJi02,defense,27,,,,,
player,201712250phi,rai,WardJi02,def_pct,40%,,,,,
player,201712250phi,rai,WardJi02,special_teams,0,,,,,
player,201712250phi,rai,WardJi02,st_pct,0%,,,,,
player,201712250phi,rai,VandEd00,pos,DT,,,,,
player,201712250phi,rai,VandEd00,offense,0,,,,,
player,201712250phi,rai,VandEd00,off_pct,0%,,,,,
player,201712250phi,rai,VandEd00,defense,26,,,,,
player,201712250phi,rai,VandEd00,def_pct,39%,,,,,
player,201712250phi,rai,VandEd00,special_teams,4,,,,,
player,201712250phi,rai,VandEd00,st_pct,15%,,,,,
player,201712250phi,rai,CalhSh00,pos,LB,,,,,
player,201712250phi,rai,CalhSh00,offense,0,,,,,
player,201712250phi,rai,CalhSh00,off_pct,0%,,,,,
player,201712250phi,rai,CalhSh00,defense,23,,,,,
player,201712250phi,rai,CalhSh00,def_pct,34%,,,,,
player,201712250phi,rai,CalhSh00,special_teams,20,,,,,
player,201712250phi,rai,CalhSh00,st_pct,74%,,,,,
player,201712250phi,rai,LathDa01,pos,NT,,,,,
player,201712250phi,rai,LathDa01,offense,0,,,,,
player,201712250phi,rai,LathDa01,off_pct,0%,,,,,
player,201712250phi,rai,LathDa01,defense,18,,,,,
player,201712250phi,rai,LathDa01,def_pct,27%,,,,,
player,201712250phi,rai,LathDa01,special_teams,8,,,,,
player,201712250phi,rai,LathDa01,st_pct,30%,,,,,
player,201712250phi,rai,ElliJu01,pos,NT,,,,,
player,201712250phi,rai,ElliJu01,offense,0,,,,,
player,201712250phi,rai,ElliJu01,off_pct,0%,,,,,
player,201712250phi,rai,ElliJu01,defense,15,,,,,
player,201712250phi,rai,ElliJu01,def_pct,22%,,,,,
player,201712250phi,rai,ElliJu01,special_teams,7,,,,,
player,201712250phi,rai,ElliJu01,st_pct,26%,,,,,
player,201712250phi,rai,LuanSh00,pos,FS,,,,,
player,201712250phi,rai,LuanSh00,offense,0,,,,,
player,201712250phi,rai,LuanSh00,off_pct,0%,,,,,
player,201712250phi,rai,LuanSh00,defense,14,,,,,
player,201712250phi,rai,LuanSh00,def_pct,21%,,,,,
player,201712250phi,rai,LuanSh00,special_teams,19,,,,,
player,201712250phi,rai,LuanSh00,st_pct,70%,,,,,
player,201712250phi,rai,LeexMa01,pos,LB,,,,,
player,201712250phi,rai,LeexMa01,offense,0,,,,,
player,201712250phi,rai,LeexMa01,off_pct,0%,,,,,
player,201712250phi,rai,LeexMa01,defense,6,,,,,
player,201712250phi,rai,LeexMa01,def_pct,9%,,,,,
player,201712250phi,rai,LeexMa01,special_teams,20,,,,,
player,201712250phi,rai,LeexMa01,st_pct,74%,,,,,
player,201712250phi,rai,CowsJa00,pos,LB,,,,,
player,201712250phi,rai,CowsJa00,offense,0,,,,,
player,201712250phi,rai,CowsJa00,off_pct,0%,,,,,
player,201712250phi,rai,CowsJa00,defense,6,,,,,
player,201712250phi,rai,CowsJa00,def_pct,9%,,,,,
player,201712250phi,rai,CowsJa00,special_teams,12,,,,,
player,201712250phi,rai,CowsJa00,st_pct,44%,,,,,
player,201712250phi,rai,HamiAn01,pos,CB,,,,,
player,201712250phi,rai,HamiAn01,offense,0,,,,,
player,201712250phi,rai,HamiAn01,off_pct,0%,,,,,
player,201712250phi,rai,HamiAn01,defense,5,,,,,
player,201712250phi,rai,HamiAn01,def_pct,7%,,,,,
player,201712250phi,rai,HamiAn01,special_teams,11,,,,,
player,201712250phi,rai,HamiAn01,st_pct,41%,,,,,
player,201712250phi,rai,McGiKe00,pos,FS,,,,,
player,201712250phi,rai,McGiKe00,offense,0,,,,,
player,201712250phi,rai,McGiKe00,off_pct,0%,,,,,
player,201712250phi,rai,McGiKe00,defense,4,,,,,
player,201712250phi,rai,McGiKe00,def_pct,6%,,,,,
player,201712250phi,rai,McGiKe00,special_teams,17,,,,,
player,201712250phi,rai,McGiKe00,st_pct,63%,,,,,
player,201712250phi,rai,HarrEr00,pos,SS,,,,,
player,201712250phi,rai,HarrEr00,offense,0,,,,,
player,201712250phi,rai,HarrEr00,off_pct,0%,,,,,
player,201712250phi,rai,HarrEr00,defense,0,,,,,
player,201712250phi,rai,HarrEr00,def_pct,0%,,,,,
player,201712250phi,rai,HarrEr00,special_teams,20,,,,,
player,201712250phi,rai,HarrEr00,st_pct,74%,,,,,
player,201712250phi,rai,ShelBr01,pos,LB,,,,,
player,201712250phi,rai,ShelBr01,offense,0,,,,,
player,201712250phi,rai,ShelBr01,off_pct,0%,,,,,
player,201712250phi,rai,ShelBr01,defense,0,,,,,
player,201712250phi,rai,ShelBr01,def_pct,0%,,,,,
player,201712250phi,rai,ShelBr01,special_teams,11,,,,,
player,201712250phi,rai,ShelBr01,st_pct,41%,,,,,
player,201712250phi,rai,CondJo20,pos,LS,,,,,
player,201712250phi,rai,CondJo20,offense,0,,,,,
player,201712250phi,rai,CondJo20,off_pct,0%,,,,,
player,201712250phi,rai,CondJo20,defense,0,,,,,
player,201712250phi,rai,CondJo20,def_pct,0%,,,,,
player,201712250phi,rai,CondJo20,special_teams,8,,,,,
player,201712250phi,rai,CondJo20,st_pct,30%,,,,,
player,201712250phi,rai,KingMa00,pos,P,,,,,
player,201712250phi,rai,KingMa00,offense,0,,,,,
player,201712250phi,rai,KingMa00,off_pct,0%,,,,,
player,201712250phi,rai,KingMa00,defense,0,,,,,
player,201712250phi,rai,KingMa00,def_pct,0%,,,,,
player,201712250phi,rai,KingMa00,special_teams,8,,,,,
player,201712250phi,rai,KingMa00,st_pct,30%,,,,,
player,201712250phi,rai,TaveGi00,pos,K,,,,,
player,201712250phi,rai,TaveGi00,offense,0,,,,,
player,201712250phi,rai,TaveGi00,off_pct,0%,,,,,
player,201712250phi,rai,TaveGi00,defense,0,,,,,
player,201712250phi,rai,TaveGi00,def_pct,0%,,,,,
player,201712250phi,rai,TaveGi00,special_teams,6,,,,,
player,201712250phi,rai,TaveGi00,st_pct,22%,,,,,
player,201712250phi,rai,StonJa02,pos,C,,,,,
player,201712250phi,rai,StonJa02,offense,0,,,,,
player,201712250phi,rai,StonJa02,off_pct,0%,,,,,
player,201712250phi,rai,StonJa02,defense,0,,,,,
player,201712250phi,rai,StonJa02,def_pct,0%,,,,,
player,201712250phi,rai,StonJa02,special_teams,3,,,,,
player,201712250phi,rai,StonJa02,st_pct,11%,,,,,
