game,2017,13,20171203,201712030rav,det,"Detroit Lions",20,rav,"Baltimore Ravens",44
player,201712030rav,rav,PierMi00,defense,22,,,,,
player,201712030rav,rav,PierMi00,def_pct,35%,,,,,
player,201712030rav,rav,PierMi00,special_teams,1,,,,,
player,201712030rav,rav,PierMi00,st_pct,3%,,,,,
player,201712030rav,rav,SmitJi03,pos,CB,,,,,
player,201712030rav,rav,SmitJi03,offense,0,,,,,
player,201712030rav,rav,SmitJi03,off_pct,0%,,,,,
player,201712030rav,rav,SmitJi03,defense,22,,,,,
player,201712030rav,rav,SmitJi03,def_pct,35%,,,,,
player,201712030rav,rav,SmitJi03,special_teams,0,,,,,
player,201712030rav,rav,SmitJi03,st_pct,0%,,,,,
player,201712030rav,rav,LeviAn00,pos,SS,,,,,
player,201712030rav,rav,LeviAn00,offense,0,,,,,
player,201712030rav,rav,LeviAn00,off_pct,0%,,,,,
player,201712030rav,rav,LeviAn00,defense,17,,,,,
player,201712030rav,rav,LeviAn00,def_pct,27%,,,,,
player,201712030rav,rav,LeviAn00,special_teams,26,,,,,
player,201712030rav,rav,LeviAn00,st_pct,74%,,,,,
player,201712030rav,rav,WebbLa99,pos,FS,,,,,
player,201712030rav,rav,WebbLa99,offense,0,,,,,
player,201712030rav,rav,WebbLa99,off_pct,0%,,,,,
player,201712030rav,rav,WebbLa99,defense,15,,,,,
player,201712030rav,rav,WebbLa99,def_pct,24%,,,,,
player,201712030rav,rav,WebbLa99,special_teams,8,,,,,
player,201712030rav,rav,WebbLa99,st_pct,23%,,,,,
player,201712030rav,rav,WillTi00,pos,LB,,,,,
player,201712030rav,rav,WillTi00,offense,0,,,,,
player,201712030rav,rav,WillTi00,off_pct,0%,,,,,
player,201712030rav,rav,WillTi00,defense,12,,,,,
player,201712030rav,rav,WillTi00,def_pct,19%,,,,,
player,201712030rav,rav,WillTi00,special_teams,6,,,,,
player,201712030rav,rav,WillTi00,st_pct,17%,,,,,
player,201712030rav,rav,ClarCh00,pos,FS,,,,,
player,201712030rav,rav,ClarCh00,offense,0,,,,,
player,201712030rav,rav,ClarCh00,off_pct,0%,,,,,
player,201712030rav,rav,ClarCh00,defense,10,,,,,
player,201712030rav,rav,ClarCh00,def_pct,16%,,,,,
player,201712030rav,rav,ClarCh00,special_teams,27,,,,,
player,201712030rav,rav,ClarCh00,st_pct,77%,,,,,
player,201712030rav,rav,BowsTy00,pos,LB,,,,,
player,201712030rav,rav,BowsTy00,offense,0,,,,,
player,201712030rav,rav,BowsTy00,off_pct,0%,,,,,
player,201712030rav,rav,BowsTy00,defense,10,,,,,
player,201712030rav,rav,BowsTy00,def_pct,16%,,,,,
player,201712030rav,rav,BowsTy00,special_teams,23,,,,,
player,201712030rav,rav,BowsTy00,st_pct,66%,,,,,
player,201712030rav,rav,CorrKa00,pos,LB,,,,,
player,201712030rav,rav,CorrKa00,offense,0,,,,,
player,201712030rav,rav,CorrKa00,off_pct,0%,,,,,
player,201712030rav,rav,CorrKa00,defense,8,,,,,
player,201712030rav,rav,CorrKa00,def_pct,13%,,,,,
player,201712030rav,rav,CorrKa00,special_teams,27,,,,,
player,201712030rav,rav,CorrKa00,st_pct,77%,,,,,
player,201712030rav,rav,JohnSt02,pos,LB,,,,,
player,201712030rav,rav,JohnSt02,offense,0,,,,,
player,201712030rav,rav,JohnSt02,off_pct,0%,,,,,
player,201712030rav,rav,JohnSt02,defense,0,,,,,
player,201712030rav,rav,JohnSt02,def_pct,0%,,,,,
player,201712030rav,rav,JohnSt02,special_teams,26,,,,,
player,201712030rav,rav,JohnSt02,st_pct,74%,,,,,
player,201712030rav,rav,MaylVi00,pos,TE,,,,,
player,201712030rav,rav,MaylVi00,offense,0,,,,,
player,201712030rav,rav,MaylVi00,off_pct,0%,,,,,
player,201712030rav,rav,MaylVi00,defense,0,,,,,
player,201712030rav,rav,MaylVi00,def_pct,0%,,,,,
player,201712030rav,rav,MaylVi00,special_teams,22,,,,,
player,201712030rav,rav,MaylVi00,st_pct,63%,,,,,
player,201712030rav,rav,TuckJu00,pos,K,,,,,
player,201712030rav,rav,TuckJu00,offense,0,,,,,
player,201712030rav,rav,TuckJu00,off_pct,0%,,,,,
player,201712030rav,rav,TuckJu00,defense,0,,,,,
player,201712030rav,rav,TuckJu00,def_pct,0%,,,,,
player,201712030rav,rav,TuckJu00,special_teams,16,,,,,
player,201712030rav,rav,TuckJu00,st_pct,46%,,,,,
player,201712030rav,rav,CoxxMo00,pos,LS,,,,,
player,201712030rav,rav,CoxxMo00,offense,0,,,,,
player,201712030rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201712030rav,rav,CoxxMo00,defense,0,,,,,
player,201712030rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201712030rav,rav,CoxxMo00,special_teams,13,,,,,
player,201712030rav,rav,CoxxMo00,st_pct,37%,,,,,
player,201712030rav,rav,KochSa20,pos,P,,,,,
player,201712030rav,rav,KochSa20,offense,0,,,,,
player,201712030rav,rav,KochSa20,off_pct,0%,,,,,
player,201712030rav,rav,KochSa20,defense,0,,,,,
player,201712030rav,rav,KochSa20,def_pct,0%,,,,,
player,201712030rav,rav,KochSa20,special_teams,13,,,,,
player,201712030rav,rav,KochSa20,st_pct,37%,,,,,
player,201712030rav,rav,BowaLu00,pos,C,,,,,
player,201712030rav,rav,BowaLu00,offense,0,,,,,
player,201712030rav,rav,BowaLu00,off_pct,0%,,,,,
player,201712030rav,rav,BowaLu00,defense,0,,,,,
player,201712030rav,rav,BowaLu00,def_pct,0%,,,,,
player,201712030rav,rav,BowaLu00,special_teams,8,,,,,
player,201712030rav,rav,BowaLu00,st_pct,23%,,,,,
player,201712030rav,rav,DonnAn00,pos,T,,,,,
player,201712030rav,rav,DonnAn00,offense,0,,,,,
player,201712030rav,rav,DonnAn00,off_pct,0%,,,,,
player,201712030rav,rav,DonnAn00,defense,0,,,,,
player,201712030rav,rav,DonnAn00,def_pct,0%,,,,,
player,201712030rav,rav,DonnAn00,special_teams,8,,,,,
player,201712030rav,rav,DonnAn00,st_pct,23%,,,,,
player,201712030rav,det,GlasGr00,pos,G,,,,,
player,201712030rav,det,GlasGr00,offense,63,,,,,
player,201712030rav,det,GlasGr00,off_pct,100%,,,,,
player,201712030rav,det,GlasGr00,defense,0,,,,,
player,201712030rav,det,GlasGr00,def_pct,0%,,,,,
player,201712030rav,det,GlasGr00,special_teams,4,,,,,
player,201712030rav,det,GlasGr00,st_pct,11%,,,,,
player,201712030rav,det,RobiCo00,pos,T,,,,,
player,201712030rav,det,RobiCo00,offense,63,,,,,
player,201712030rav,det,RobiCo00,off_pct,100%,,,,,
player,201712030rav,det,RobiCo00,defense,0,,,,,
player,201712030rav,det,RobiCo00,def_pct,0%,,,,,
player,201712030rav,det,RobiCo00,special_teams,4,,,,,
player,201712030rav,det,RobiCo00,st_pct,11%,,,,,
player,201712030rav,det,DeckTa00,pos,T,,,,,
player,201712030rav,det,DeckTa00,offense,63,,,,,
player,201712030rav,det,DeckTa00,off_pct,100%,,,,,
player,201712030rav,det,DeckTa00,defense,0,,,,,
player,201712030rav,det,DeckTa00,def_pct,0%,,,,,
player,201712030rav,det,DeckTa00,special_teams,3,,,,,
player,201712030rav,det,DeckTa00,st_pct,9%,,,,,
player,201712030rav,det,JoneMa02,pos,WR,,,,,
player,201712030rav,det,JoneMa02,offense,59,,,,,
player,201712030rav,det,JoneMa02,off_pct,94%,,,,,
player,201712030rav,det,JoneMa02,defense,0,,,,,
player,201712030rav,det,JoneMa02,def_pct,0%,,,,,
player,201712030rav,det,JoneMa02,special_teams,0,,,,,
player,201712030rav,det,JoneMa02,st_pct,0%,,,,,
player,201712030rav,det,LangT.20,pos,G,,,,,
player,201712030rav,det,LangT.20,offense,56,,,,,
player,201712030rav,det,LangT.20,off_pct,89%,,,,,
player,201712030rav,det,LangT.20,defense,0,,,,,
player,201712030rav,det,LangT.20,def_pct,0%,,,,,
player,201712030rav,det,LangT.20,special_teams,1,,,,,
player,201712030rav,det,LangT.20,st_pct,3%,,,,,
player,201712030rav,det,StafMa00,pos,QB,,,,,
player,201712030rav,det,StafMa00,offense,54,,,,,
player,201712030rav,det,StafMa00,off_pct,86%,,,,,
player,201712030rav,det,StafMa00,defense,0,,,,,
player,201712030rav,det,StafMa00,def_pct,0%,,,,,
player,201712030rav,det,StafMa00,special_teams,0,,,,,
player,201712030rav,det,StafMa00,st_pct,0%,,,,,
player,201712030rav,det,TateGo00,pos,WR,,,,,
player,201712030rav,det,TateGo00,offense,51,,,,,
player,201712030rav,det,TateGo00,off_pct,81%,,,,,
player,201712030rav,det,TateGo00,defense,0,,,,,
player,201712030rav,det,TateGo00,def_pct,0%,,,,,
player,201712030rav,det,TateGo00,special_teams,0,,,,,
player,201712030rav,det,TateGo00,st_pct,0%,,,,,
player,201712030rav,det,GollKe00,pos,WR,,,,,
player,201712030rav,det,GollKe00,offense,48,,,,,
player,201712030rav,det,GollKe00,off_pct,76%,,,,,
player,201712030rav,det,GollKe00,defense,0,,,,,
player,201712030rav,det,GollKe00,def_pct,0%,,,,,
player,201712030rav,det,GollKe00,special_teams,0,,,,,
player,201712030rav,det,GollKe00,st_pct,0%,,,,,
player,201712030rav,det,RiddTh00,pos,RB,,,,,
player,201712030rav,det,RiddTh00,offense,40,,,,,
player,201712030rav,det,RiddTh00,off_pct,63%,,,,,
player,201712030rav,det,RiddTh00,defense,0,,,,,
player,201712030rav,det,RiddTh00,def_pct,0%,,,,,
player,201712030rav,det,RiddTh00,special_teams,0,,,,,
player,201712030rav,det,RiddTh00,st_pct,0%,,,,,
player,201712030rav,det,BarcDo00,pos,G,,,,,
player,201712030rav,det,BarcDo00,offense,34,,,,,
player,201712030rav,det,BarcDo00,off_pct,54%,,,,,
player,201712030rav,det,BarcDo00,defense,0,,,,,
player,201712030rav,det,BarcDo00,def_pct,0%,,,,,
player,201712030rav,det,BarcDo00,special_teams,5,,,,,
player,201712030rav,det,BarcDo00,st_pct,14%,,,,,
player,201712030rav,det,FellDa01,pos,TE,,,,,
player,201712030rav,det,FellDa01,offense,31,,,,,
player,201712030rav,det,FellDa01,off_pct,49%,,,,,
player,201712030rav,det,FellDa01,defense,0,,,,,
player,201712030rav,det,FellDa01,def_pct,0%,,,,,
player,201712030rav,det,FellDa01,special_teams,12,,,,,
player,201712030rav,det,FellDa01,st_pct,34%,,,,,
player,201712030rav,det,EbroEr00,pos,TE,,,,,
player,201712030rav,det,EbroEr00,offense,29,,,,,
player,201712030rav,det,EbroEr00,off_pct,46%,,,,,
player,201712030rav,det,EbroEr00,defense,0,,,,,
player,201712030rav,det,EbroEr00,def_pct,0%,,,,,
player,201712030rav,det,EbroEr00,special_teams,0,,,,,
player,201712030rav,det,EbroEr00,st_pct,0%,,,,,
player,201712030rav,det,GreeTi00,pos,RB,,,,,
player,201712030rav,det,GreeTi00,offense,21,,,,,
player,201712030rav,det,GreeTi00,off_pct,33%,,,,,
player,201712030rav,det,GreeTi00,defense,0,,,,,
player,201712030rav,det,GreeTi00,def_pct,0%,,,,,
player,201712030rav,det,GreeTi00,special_teams,4,,,,,
player,201712030rav,det,GreeTi00,st_pct,11%,,,,,
player,201712030rav,det,WagnRi00,pos,T,,,,,
player,201712030rav,det,WagnRi00,offense,21,,,,,
player,201712030rav,det,WagnRi00,off_pct,33%,,,,,
player,201712030rav,det,WagnRi00,defense,0,,,,,
player,201712030rav,det,WagnRi00,def_pct,0%,,,,,
player,201712030rav,det,WagnRi00,special_teams,1,,,,,
player,201712030rav,det,WagnRi00,st_pct,3%,,,,,
player,201712030rav,det,RobeMi01,pos,TE,,,,,
player,201712030rav,det,RobeMi01,offense,20,,,,,
player,201712030rav,det,RobeMi01,off_pct,32%,,,,,
player,201712030rav,det,RobeMi01,defense,0,,,,,
player,201712030rav,det,RobeMi01,def_pct,0%,,,,,
player,201712030rav,det,RobeMi01,special_teams,4,,,,,
player,201712030rav,det,RobeMi01,st_pct,11%,,,,,
player,201712030rav,det,MihaBr00,pos,T,,,,,
player,201712030rav,det,MihaBr00,offense,15,,,,,
player,201712030rav,det,MihaBr00,off_pct,24%,,,,,
player,201712030rav,det,MihaBr00,defense,0,,,,,
player,201712030rav,det,MihaBr00,def_pct,0%,,,,,
player,201712030rav,det,MihaBr00,special_teams,12,,,,,
player,201712030rav,det,MihaBr00,st_pct,34%,,,,,
player,201712030rav,det,JoneT.00,pos,WR,,,,,
player,201712030rav,det,JoneT.00,offense,9,,,,,
player,201712030rav,det,JoneT.00,off_pct,14%,,,,,
player,201712030rav,det,JoneT.00,defense,0,,,,,
player,201712030rav,det,JoneT.00,def_pct,0%,,,,,
player,201712030rav,det,JoneT.00,special_teams,17,,,,,
player,201712030rav,det,JoneT.00,st_pct,49%,,,,,
player,201712030rav,det,RudoJa00,pos,QB,,,,,
player,201712030rav,det,RudoJa00,offense,9,,,,,
player,201712030rav,det,RudoJa00,off_pct,14%,,,,,
player,201712030rav,det,RudoJa00,defense,0,,,,,
player,201712030rav,det,RudoJa00,def_pct,0%,,,,,
player,201712030rav,det,RudoJa00,special_teams,0,,,,,
player,201712030rav,det,RudoJa00,st_pct,0%,,,,,
player,201712030rav,det,ZennZa00,pos,RB,,,,,
player,201712030rav,det,ZennZa00,offense,4,,,,,
player,201712030rav,det,ZennZa00,off_pct,6%,,,,,
player,201712030rav,det,ZennZa00,defense,0,,,,,
player,201712030rav,det,ZennZa00,def_pct,0%,,,,,
player,201712030rav,det,ZennZa00,special_teams,22,,,,,
player,201712030rav,det,ZennZa00,st_pct,63%,,,,,
player,201712030rav,det,BellNi01,pos,LB,,,,,
player,201712030rav,det,BellNi01,offense,3,,,,,
player,201712030rav,det,BellNi01,off_pct,5%,,,,,
player,201712030rav,det,BellNi01,defense,0,,,,,
player,201712030rav,det,BellNi01,def_pct,0%,,,,,
player,201712030rav,det,BellNi01,special_teams,31,,,,,
player,201712030rav,det,BellNi01,st_pct,89%,,,,,
player,201712030rav,det,QuinGl99,pos,FS,,,,,
player,201712030rav,det,QuinGl99,offense,0,,,,,
player,201712030rav,det,QuinGl99,off_pct,0%,,,,,
player,201712030rav,det,QuinGl99,defense,64,,,,,
player,201712030rav,det,QuinGl99,def_pct,100%,,,,,
player,201712030rav,det,QuinGl99,special_teams,8,,,,,
player,201712030rav,det,QuinGl99,st_pct,23%,,,,,
player,201712030rav,det,WhitTa00,pos,LB,,,,,
player,201712030rav,det,WhitTa00,offense,0,,,,,
player,201712030rav,det,WhitTa00,off_pct,0%,,,,,
player,201712030rav,det,WhitTa00,defense,64,,,,,
player,201712030rav,det,WhitTa00,def_pct,100%,,,,,
player,201712030rav,det,WhitTa00,special_teams,8,,,,,
player,201712030rav,det,WhitTa00,st_pct,23%,,,,,
player,201712030rav,det,SlayDa00,pos,CB,,,,,
player,201712030rav,det,SlayDa00,offense,0,,,,,
player,201712030rav,det,SlayDa00,off_pct,0%,,,,,
player,201712030rav,det,SlayDa00,defense,63,,,,,
player,201712030rav,det,SlayDa00,def_pct,98%,,,,,
player,201712030rav,det,SlayDa00,special_teams,8,,,,,
player,201712030rav,det,SlayDa00,st_pct,23%,,,,,
player,201712030rav,det,DiggQu00,pos,CB,,,,,
player,201712030rav,det,DiggQu00,offense,0,,,,,
player,201712030rav,det,DiggQu00,off_pct,0%,,,,,
player,201712030rav,det,DiggQu00,defense,59,,,,,
player,201712030rav,det,DiggQu00,def_pct,92%,,,,,
player,201712030rav,det,DiggQu00,special_teams,4,,,,,
player,201712030rav,det,DiggQu00,st_pct,11%,,,,,
player,201712030rav,det,ZettAn00,pos,DE,,,,,
player,201712030rav,det,ZettAn00,offense,0,,,,,
player,201712030rav,det,ZettAn00,off_pct,0%,,,,,
player,201712030rav,det,ZettAn00,defense,58,,,,,
player,201712030rav,det,ZettAn00,def_pct,91%,,,,,
player,201712030rav,det,ZettAn00,special_teams,3,,,,,
player,201712030rav,det,ZettAn00,st_pct,9%,,,,,
player,201712030rav,det,DaviJa01,pos,LB,,,,,
player,201712030rav,det,DaviJa01,offense,0,,,,,
player,201712030rav,det,DaviJa01,off_pct,0%,,,,,
player,201712030rav,det,DaviJa01,defense,51,,,,,
player,201712030rav,det,DaviJa01,def_pct,80%,,,,,
player,201712030rav,det,DaviJa01,special_teams,8,,,,,
player,201712030rav,det,DaviJa01,st_pct,23%,,,,,
player,201712030rav,det,RobiAS00,pos,DT,,,,,
player,201712030rav,det,RobiAS00,offense,0,,,,,
player,201712030rav,det,RobiAS00,off_pct,0%,,,,,
player,201712030rav,det,RobiAS00,defense,42,,,,,
player,201712030rav,det,RobiAS00,def_pct,66%,,,,,
player,201712030rav,det,RobiAS00,special_teams,11,,,,,
player,201712030rav,det,RobiAS00,st_pct,31%,,,,,
player,201712030rav,det,SpenAk00,pos,DT,,,,,
player,201712030rav,det,SpenAk00,offense,0,,,,,
player,201712030rav,det,SpenAk00,off_pct,0%,,,,,
player,201712030rav,det,SpenAk00,defense,37,,,,,
player,201712030rav,det,SpenAk00,def_pct,58%,,,,,
player,201712030rav,det,SpenAk00,special_teams,0,,,,,
player,201712030rav,det,SpenAk00,st_pct,0%,,,,,
player,201712030rav,det,WorrPa00,pos,LB,,,,,
player,201712030rav,det,WorrPa00,offense,0,,,,,
player,201712030rav,det,WorrPa00,off_pct,0%,,,,,
player,201712030rav,det,WorrPa00,defense,34,,,,,
player,201712030rav,det,WorrPa00,def_pct,53%,,,,,
player,201712030rav,det,WorrPa00,special_teams,20,,,,,
player,201712030rav,det,WorrPa00,st_pct,57%,,,,,
player,201712030rav,det,ReevJa00,pos,LB,,,,,
player,201712030rav,det,ReevJa00,offense,0,,,,,
player,201712030rav,det,ReevJa00,off_pct,0%,,,,,
player,201712030rav,det,ReevJa00,defense,32,,,,,
player,201712030rav,det,ReevJa00,def_pct,50%,,,,,
player,201712030rav,det,ReevJa00,special_teams,17,,,,,
player,201712030rav,det,ReevJa00,st_pct,49%,,,,,
player,201712030rav,det,LawsNe00,pos,CB,,,,,
player,201712030rav,det,LawsNe00,offense,0,,,,,
player,201712030rav,det,LawsNe00,off_pct,0%,,,,,
player,201712030rav,det,LawsNe00,defense,32,,,,,
player,201712030rav,det,LawsNe00,def_pct,50%,,,,,
player,201712030rav,det,LawsNe00,special_teams,11,,,,,
player,201712030rav,det,LawsNe00,st_pct,31%,,,,,
player,201712030rav,det,AnsaEz00,pos,DE,,,,,
player,201712030rav,det,AnsaEz00,offense,0,,,,,
player,201712030rav,det,AnsaEz00,off_pct,0%,,,,,
player,201712030rav,det,AnsaEz00,defense,31,,,,,
player,201712030rav,det,AnsaEz00,def_pct,48%,,,,,
player,201712030rav,det,AnsaEz00,special_teams,0,,,,,
player,201712030rav,det,AnsaEz00,st_pct,0%,,,,,
player,201712030rav,det,WashCo00,pos,DE,,,,,
player,201712030rav,det,WashCo00,offense,0,,,,,
player,201712030rav,det,WashCo00,off_pct,0%,,,,,
player,201712030rav,det,WashCo00,defense,26,,,,,
player,201712030rav,det,WashCo00,def_pct,41%,,,,,
player,201712030rav,det,WashCo00,special_teams,5,,,,,
player,201712030rav,det,WashCo00,st_pct,14%,,,,,
player,201712030rav,det,HaydDJ00,pos,CB,,,,,
player,201712030rav,det,HaydDJ00,offense,0,,,,,
player,201712030rav,det,HaydDJ00,off_pct,0%,,,,,
player,201712030rav,det,HaydDJ00,defense,22,,,,,
player,201712030rav,det,HaydDJ00,def_pct,34%,,,,,
player,201712030rav,det,HaydDJ00,special_teams,9,,,,,
player,201712030rav,det,HaydDJ00,st_pct,26%,,,,,
player,201712030rav,det,RingCh00,pos,DT,,,,,
player,201712030rav,det,RingCh00,offense,0,,,,,
player,201712030rav,det,RingCh00,off_pct,0%,,,,,
player,201712030rav,det,RingCh00,defense,19,,,,,
player,201712030rav,det,RingCh00,def_pct,30%,,,,,
player,201712030rav,det,RingCh00,special_teams,0,,,,,
player,201712030rav,det,RingCh00,st_pct,0%,,,,,
player,201712030rav,det,LedbJe00,pos,DT,,,,,
player,201712030rav,det,LedbJe00,offense,0,,,,,
player,201712030rav,det,LedbJe00,off_pct,0%,,,,,
player,201712030rav,det,LedbJe00,defense,18,,,,,
player,201712030rav,det,LedbJe00,def_pct,28%,,,,,
player,201712030rav,det,LedbJe00,special_teams,15,,,,,
player,201712030rav,det,LedbJe00,st_pct,43%,,,,,
player,201712030rav,det,TaboTe00,pos,CB,,,,,
player,201712030rav,det,TaboTe00,offense,0,,,,,
player,201712030rav,det,TaboTe00,off_pct,0%,,,,,
player,201712030rav,det,TaboTe00,defense,17,,,,,
player,201712030rav,det,TaboTe00,def_pct,27%,,,,,
player,201712030rav,det,TaboTe00,special_teams,9,,,,,
player,201712030rav,det,TaboTe00,st_pct,26%,,,,,
player,201712030rav,det,FreeDw00,pos,DE,,,,,
player,201712030rav,det,FreeDw00,offense,0,,,,,
player,201712030rav,det,FreeDw00,off_pct,0%,,,,,
player,201712030rav,det,FreeDw00,defense,17,,,,,
player,201712030rav,det,FreeDw00,def_pct,27%,,,,,
player,201712030rav,det,FreeDw00,special_teams,0,,,,,
player,201712030rav,det,FreeDw00,st_pct,0%,,,,,
player,201712030rav,det,KillMi00,pos,SS,,,,,
player,201712030rav,det,KillMi00,offense,0,,,,,
player,201712030rav,det,KillMi00,off_pct,0%,,,,,
player,201712030rav,det,KillMi00,defense,7,,,,,
player,201712030rav,det,KillMi00,def_pct,11%,,,,,
player,201712030rav,det,KillMi00,special_teams,23,,,,,
player,201712030rav,det,KillMi00,st_pct,66%,,,,,
player,201712030rav,det,EdebKa00,pos,DE,,,,,
player,201712030rav,det,EdebKa00,offense,0,,,,,
player,201712030rav,det,EdebKa00,off_pct,0%,,,,,
player,201712030rav,det,EdebKa00,defense,7,,,,,
player,201712030rav,det,EdebKa00,def_pct,11%,,,,,
player,201712030rav,det,EdebKa00,special_teams,1,,,,,
player,201712030rav,det,EdebKa00,st_pct,3%,,,,,
player,201712030rav,det,WashCh01,pos,FS,,,,,
player,201712030rav,det,WashCh01,offense,0,,,,,
player,201712030rav,det,WashCh01,off_pct,0%,,,,,
player,201712030rav,det,WashCh01,defense,2,,,,,
player,201712030rav,det,WashCh01,def_pct,3%,,,,,
player,201712030rav,det,WashCh01,special_teams,23,,,,,
player,201712030rav,det,WashCh01,st_pct,66%,,,,,
player,201712030rav,det,CareDo00,pos,FS,,,,,
player,201712030rav,det,CareDo00,offense,0,,,,,
player,201712030rav,det,CareDo00,off_pct,0%,,,,,
player,201712030rav,det,CareDo00,defense,0,,,,,
player,201712030rav,det,CareDo00,def_pct,0%,,,,,
player,201712030rav,det,CareDo00,special_teams,31,,,,,
player,201712030rav,det,CareDo00,st_pct,89%,,,,,
player,201712030rav,det,LongSt00,pos,LB,,,,,
player,201712030rav,det,LongSt00,offense,0,,,,,
player,201712030rav,det,LongSt00,off_pct,0%,,,,,
player,201712030rav,det,LongSt00,defense,0,,,,,
player,201712030rav,det,LongSt00,def_pct,0%,,,,,
player,201712030rav,det,LongSt00,special_teams,23,,,,,
player,201712030rav,det,LongSt00,st_pct,66%,,,,,
player,201712030rav,det,MartSa01,pos,P,,,,,
player,201712030rav,det,MartSa01,offense,0,,,,,
player,201712030rav,det,MartSa01,off_pct,0%,,,,,
player,201712030rav,det,MartSa01,defense,0,,,,,
player,201712030rav,det,MartSa01,def_pct,0%,,,,,
player,201712030rav,det,MartSa01,special_teams,14,,,,,
player,201712030rav,det,MartSa01,st_pct,40%,,,,,
player,201712030rav,det,MuhlDo20,pos,LS,,,,,
player,201712030rav,det,MuhlDo20,offense,0,,,,,
player,201712030rav,det,MuhlDo20,off_pct,0%,,,,,
player,201712030rav,det,MuhlDo20,defense,0,,,,,
player,201712030rav,det,MuhlDo20,def_pct,0%,,,,,
player,201712030rav,det,MuhlDo20,special_teams,10,,,,,
player,201712030rav,det,MuhlDo20,st_pct,29%,,,,,
player,201712030rav,det,PratMa20,pos,K,,,,,
player,201712030rav,det,PratMa20,offense,0,,,,,
player,201712030rav,det,PratMa20,off_pct,0%,,,,,
player,201712030rav,det,PratMa20,defense,0,,,,,
player,201712030rav,det,PratMa20,def_pct,0%,,,,,
player,201712030rav,det,PratMa20,special_teams,4,,,,,
player,201712030rav,det,PratMa20,st_pct,11%,,,,,
