game,2017,5,20171008,201710080det,car,"Carolina Panthers",27,det,"Detroit Lions",24
player,201710080det,car,WorlDa00,st_pct,22%,,,,,
player,201710080det,car,ShorKa00,pos,DT,,,,,
player,201710080det,car,ShorKa00,offense,0,,,,,
player,201710080det,car,ShorKa00,off_pct,0%,,,,,
player,201710080det,car,ShorKa00,defense,44,,,,,
player,201710080det,car,ShorKa00,def_pct,72%,,,,,
player,201710080det,car,ShorKa00,special_teams,5,,,,,
player,201710080det,car,ShorKa00,st_pct,16%,,,,,
player,201710080det,car,LotuSt00,pos,DT,,,,,
player,201710080det,car,LotuSt00,offense,0,,,,,
player,201710080det,car,LotuSt00,off_pct,0%,,,,,
player,201710080det,car,LotuSt00,defense,42,,,,,
player,201710080det,car,LotuSt00,def_pct,69%,,,,,
player,201710080det,car,LotuSt00,special_teams,5,,,,,
player,201710080det,car,LotuSt00,st_pct,16%,,,,,
player,201710080det,car,JoneCo01,pos,FS,,,,,
player,201710080det,car,JoneCo01,offense,0,,,,,
player,201710080det,car,JoneCo01,off_pct,0%,,,,,
player,201710080det,car,JoneCo01,defense,36,,,,,
player,201710080det,car,JoneCo01,def_pct,59%,,,,,
player,201710080det,car,JoneCo01,special_teams,15,,,,,
player,201710080det,car,JoneCo01,st_pct,47%,,,,,
player,201710080det,car,JohnCh98,pos,DE,,,,,
player,201710080det,car,JohnCh98,offense,0,,,,,
player,201710080det,car,JohnCh98,off_pct,0%,,,,,
player,201710080det,car,JohnCh98,defense,36,,,,,
player,201710080det,car,JohnCh98,def_pct,59%,,,,,
player,201710080det,car,JohnCh98,special_teams,0,,,,,
player,201710080det,car,JohnCh98,st_pct,0%,,,,,
player,201710080det,car,DaviTh20,pos,LB,,,,,
player,201710080det,car,DaviTh20,offense,0,,,,,
player,201710080det,car,DaviTh20,off_pct,0%,,,,,
player,201710080det,car,DaviTh20,defense,31,,,,,
player,201710080det,car,DaviTh20,def_pct,51%,,,,,
player,201710080det,car,DaviTh20,special_teams,5,,,,,
player,201710080det,car,DaviTh20,st_pct,16%,,,,,
player,201710080det,car,AddiMa00,pos,DE,,,,,
player,201710080det,car,AddiMa00,offense,0,,,,,
player,201710080det,car,AddiMa00,off_pct,0%,,,,,
player,201710080det,car,AddiMa00,defense,31,,,,,
player,201710080det,car,AddiMa00,def_pct,51%,,,,,
player,201710080det,car,AddiMa00,special_teams,1,,,,,
player,201710080det,car,AddiMa00,st_pct,3%,,,,,
player,201710080det,car,MunnCa99,pos,CB,,,,,
player,201710080det,car,MunnCa99,offense,0,,,,,
player,201710080det,car,MunnCa99,off_pct,0%,,,,,
player,201710080det,car,MunnCa99,defense,30,,,,,
player,201710080det,car,MunnCa99,def_pct,49%,,,,,
player,201710080det,car,MunnCa99,special_teams,0,,,,,
player,201710080det,car,MunnCa99,st_pct,0%,,,,,
player,201710080det,car,PeppJu99,pos,DE,,,,,
player,201710080det,car,PeppJu99,offense,0,,,,,
player,201710080det,car,PeppJu99,off_pct,0%,,,,,
player,201710080det,car,PeppJu99,defense,29,,,,,
player,201710080det,car,PeppJu99,def_pct,48%,,,,,
player,201710080det,car,PeppJu99,special_teams,5,,,,,
player,201710080det,car,PeppJu99,st_pct,16%,,,,,
player,201710080det,car,LoveKy00,pos,DT,,,,,
player,201710080det,car,LoveKy00,offense,0,,,,,
player,201710080det,car,LoveKy00,off_pct,0%,,,,,
player,201710080det,car,LoveKy00,defense,28,,,,,
player,201710080det,car,LoveKy00,def_pct,46%,,,,,
player,201710080det,car,LoveKy00,special_teams,0,,,,,
player,201710080det,car,LoveKy00,st_pct,0%,,,,,
player,201710080det,car,ByrdJa99,pos,FS,,,,,
player,201710080det,car,ByrdJa99,offense,0,,,,,
player,201710080det,car,ByrdJa99,off_pct,0%,,,,,
player,201710080det,car,ByrdJa99,defense,24,,,,,
player,201710080det,car,ByrdJa99,def_pct,39%,,,,,
player,201710080det,car,ByrdJa99,special_teams,1,,,,,
player,201710080det,car,ByrdJa99,st_pct,3%,,,,,
player,201710080det,car,HortWe00,pos,DE,,,,,
player,201710080det,car,HortWe00,offense,0,,,,,
player,201710080det,car,HortWe00,off_pct,0%,,,,,
player,201710080det,car,HortWe00,defense,20,,,,,
player,201710080det,car,HortWe00,def_pct,33%,,,,,
player,201710080det,car,HortWe00,special_teams,4,,,,,
player,201710080det,car,HortWe00,st_pct,12%,,,,,
player,201710080det,car,CoxxBr01,pos,DE,,,,,
player,201710080det,car,CoxxBr01,offense,0,,,,,
player,201710080det,car,CoxxBr01,off_pct,0%,,,,,
player,201710080det,car,CoxxBr01,defense,16,,,,,
player,201710080det,car,CoxxBr01,def_pct,26%,,,,,
player,201710080det,car,CoxxBr01,special_teams,2,,,,,
player,201710080det,car,CoxxBr01,st_pct,6%,,,,,
player,201710080det,car,SeymKe00,pos,CB,,,,,
player,201710080det,car,SeymKe00,offense,0,,,,,
player,201710080det,car,SeymKe00,off_pct,0%,,,,,
player,201710080det,car,SeymKe00,defense,15,,,,,
player,201710080det,car,SeymKe00,def_pct,25%,,,,,
player,201710080det,car,SeymKe00,special_teams,12,,,,,
player,201710080det,car,SeymKe00,st_pct,38%,,,,,
player,201710080det,car,MayoDa00,pos,LB,,,,,
player,201710080det,car,MayoDa00,offense,0,,,,,
player,201710080det,car,MayoDa00,off_pct,0%,,,,,
player,201710080det,car,MayoDa00,defense,1,,,,,
player,201710080det,car,MayoDa00,def_pct,2%,,,,,
player,201710080det,car,MayoDa00,special_teams,21,,,,,
player,201710080det,car,MayoDa00,st_pct,66%,,,,,
player,201710080det,car,JacoBe00,pos,LB,,,,,
player,201710080det,car,JacoBe00,offense,0,,,,,
player,201710080det,car,JacoBe00,off_pct,0%,,,,,
player,201710080det,car,JacoBe00,defense,0,,,,,
player,201710080det,car,JacoBe00,def_pct,0%,,,,,
player,201710080det,car,JacoBe00,special_teams,21,,,,,
player,201710080det,car,JacoBe00,st_pct,66%,,,,,
player,201710080det,car,ArtiCa00,pos,RB,,,,,
player,201710080det,car,ArtiCa00,offense,0,,,,,
player,201710080det,car,ArtiCa00,off_pct,0%,,,,,
player,201710080det,car,ArtiCa00,defense,0,,,,,
player,201710080det,car,ArtiCa00,def_pct,0%,,,,,
player,201710080det,car,ArtiCa00,special_teams,21,,,,,
player,201710080det,car,ArtiCa00,st_pct,66%,,,,,
player,201710080det,car,NorrJa00,pos,LB,,,,,
player,201710080det,car,NorrJa00,offense,0,,,,,
player,201710080det,car,NorrJa00,off_pct,0%,,,,,
player,201710080det,car,NorrJa00,defense,0,,,,,
player,201710080det,car,NorrJa00,def_pct,0%,,,,,
player,201710080det,car,NorrJa00,special_teams,19,,,,,
player,201710080det,car,NorrJa00,st_pct,59%,,,,,
player,201710080det,car,JansJ.00,pos,LS,,,,,
player,201710080det,car,JansJ.00,offense,0,,,,,
player,201710080det,car,JansJ.00,off_pct,0%,,,,,
player,201710080det,car,JansJ.00,defense,0,,,,,
player,201710080det,car,JansJ.00,def_pct,0%,,,,,
player,201710080det,car,JansJ.00,special_teams,12,,,,,
player,201710080det,car,JansJ.00,st_pct,38%,,,,,
player,201710080det,car,PalaMi00,pos,P,,,,,
player,201710080det,car,PalaMi00,offense,0,,,,,
player,201710080det,car,PalaMi00,off_pct,0%,,,,,
player,201710080det,car,PalaMi00,defense,0,,,,,
player,201710080det,car,PalaMi00,def_pct,0%,,,,,
player,201710080det,car,PalaMi00,special_teams,12,,,,,
player,201710080det,car,PalaMi00,st_pct,38%,,,,,
player,201710080det,car,GanoGr44,pos,K,,,,,
player,201710080det,car,GanoGr44,offense,0,,,,,
player,201710080det,car,GanoGr44,off_pct,0%,,,,,
player,201710080det,car,GanoGr44,defense,0,,,,,
player,201710080det,car,GanoGr44,def_pct,0%,,,,,
player,201710080det,car,GanoGr44,special_teams,12,,,,,
player,201710080det,car,GanoGr44,st_pct,38%,,,,,
player,201710080det,car,SoutDe00,pos,CB,,,,,
player,201710080det,car,SoutDe00,offense,0,,,,,
player,201710080det,car,SoutDe00,off_pct,0%,,,,,
player,201710080det,car,SoutDe00,defense,0,,,,,
player,201710080det,car,SoutDe00,def_pct,0%,,,,,
player,201710080det,car,SoutDe00,special_teams,11,,,,,
player,201710080det,car,SoutDe00,st_pct,34%,,,,,
player,201710080det,car,VanRGr00,pos,G,,,,,
player,201710080det,car,VanRGr00,offense,0,,,,,
player,201710080det,car,VanRGr00,off_pct,0%,,,,,
player,201710080det,car,VanRGr00,defense,0,,,,,
player,201710080det,car,VanRGr00,def_pct,0%,,,,,
player,201710080det,car,VanRGr00,special_teams,9,,,,,
player,201710080det,car,VanRGr00,st_pct,28%,,,,,
player,201710080det,car,MotoTa00,pos,T,,,,,
player,201710080det,car,MotoTa00,offense,0,,,,,
player,201710080det,car,MotoTa00,off_pct,0%,,,,,
player,201710080det,car,MotoTa00,defense,0,,,,,
player,201710080det,car,MotoTa00,def_pct,0%,,,,,
player,201710080det,car,MotoTa00,special_teams,6,,,,,
player,201710080det,car,MotoTa00,st_pct,19%,,,,,
