game,2017,7,20171022,201710220sfo,dal,"Dallas Cowboys",40,sfo,"San Francisco 49ers",10
player,201710220sfo,sfo,PaulLo00,special_teams,6,,,,,
player,201710220sfo,sfo,PaulLo00,st_pct,25%,,,,,
player,201710220sfo,sfo,TartJa00,pos,SS,,,,,
player,201710220sfo,sfo,TartJa00,offense,0,,,,,
player,201710220sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201710220sfo,sfo,TartJa00,defense,75,,,,,
player,201710220sfo,sfo,TartJa00,def_pct,100%,,,,,
player,201710220sfo,sfo,TartJa00,special_teams,10,,,,,
player,201710220sfo,sfo,TartJa00,st_pct,42%,,,,,
player,201710220sfo,sfo,WardJi01,pos,FS,,,,,
player,201710220sfo,sfo,WardJi01,offense,0,,,,,
player,201710220sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201710220sfo,sfo,WardJi01,defense,75,,,,,
player,201710220sfo,sfo,WardJi01,def_pct,100%,,,,,
player,201710220sfo,sfo,WardJi01,special_teams,8,,,,,
player,201710220sfo,sfo,WardJi01,st_pct,33%,,,,,
player,201710220sfo,sfo,JohnDo02,pos,CB,,,,,
player,201710220sfo,sfo,JohnDo02,offense,0,,,,,
player,201710220sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201710220sfo,sfo,JohnDo02,defense,64,,,,,
player,201710220sfo,sfo,JohnDo02,def_pct,85%,,,,,
player,201710220sfo,sfo,JohnDo02,special_teams,7,,,,,
player,201710220sfo,sfo,JohnDo02,st_pct,29%,,,,,
player,201710220sfo,sfo,ThomSo00,pos,DE,,,,,
player,201710220sfo,sfo,ThomSo00,offense,0,,,,,
player,201710220sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201710220sfo,sfo,ThomSo00,defense,61,,,,,
player,201710220sfo,sfo,ThomSo00,def_pct,81%,,,,,
player,201710220sfo,sfo,ThomSo00,special_teams,6,,,,,
player,201710220sfo,sfo,ThomSo00,st_pct,25%,,,,,
player,201710220sfo,sfo,FostRe00,pos,LB,,,,,
player,201710220sfo,sfo,FostRe00,offense,0,,,,,
player,201710220sfo,sfo,FostRe00,off_pct,0%,,,,,
player,201710220sfo,sfo,FostRe00,defense,53,,,,,
player,201710220sfo,sfo,FostRe00,def_pct,71%,,,,,
player,201710220sfo,sfo,FostRe00,special_teams,2,,,,,
player,201710220sfo,sfo,FostRe00,st_pct,8%,,,,,
player,201710220sfo,sfo,RobiRa00,pos,CB,,,,,
player,201710220sfo,sfo,RobiRa00,offense,0,,,,,
player,201710220sfo,sfo,RobiRa00,off_pct,0%,,,,,
player,201710220sfo,sfo,RobiRa00,defense,51,,,,,
player,201710220sfo,sfo,RobiRa00,def_pct,68%,,,,,
player,201710220sfo,sfo,RobiRa00,special_teams,8,,,,,
player,201710220sfo,sfo,RobiRa00,st_pct,33%,,,,,
player,201710220sfo,sfo,BuckDe00,pos,DT,,,,,
player,201710220sfo,sfo,BuckDe00,offense,0,,,,,
player,201710220sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201710220sfo,sfo,BuckDe00,defense,50,,,,,
player,201710220sfo,sfo,BuckDe00,def_pct,67%,,,,,
player,201710220sfo,sfo,BuckDe00,special_teams,6,,,,,
player,201710220sfo,sfo,BuckDe00,st_pct,25%,,,,,
player,201710220sfo,sfo,ReidEr00,pos,SS,,,,,
player,201710220sfo,sfo,ReidEr00,offense,0,,,,,
player,201710220sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201710220sfo,sfo,ReidEr00,defense,48,,,,,
player,201710220sfo,sfo,ReidEr00,def_pct,64%,,,,,
player,201710220sfo,sfo,ReidEr00,special_teams,5,,,,,
player,201710220sfo,sfo,ReidEr00,st_pct,21%,,,,,
player,201710220sfo,sfo,DouzLe00,pos,DE,,,,,
player,201710220sfo,sfo,DouzLe00,offense,0,,,,,
player,201710220sfo,sfo,DouzLe00,off_pct,0%,,,,,
player,201710220sfo,sfo,DouzLe00,defense,47,,,,,
player,201710220sfo,sfo,DouzLe00,def_pct,63%,,,,,
player,201710220sfo,sfo,DouzLe00,special_teams,4,,,,,
player,201710220sfo,sfo,DouzLe00,st_pct,17%,,,,,
player,201710220sfo,sfo,MitcEa99,pos,DT,,,,,
player,201710220sfo,sfo,MitcEa99,offense,0,,,,,
player,201710220sfo,sfo,MitcEa99,off_pct,0%,,,,,
player,201710220sfo,sfo,MitcEa99,defense,38,,,,,
player,201710220sfo,sfo,MitcEa99,def_pct,51%,,,,,
player,201710220sfo,sfo,MitcEa99,special_teams,5,,,,,
player,201710220sfo,sfo,MitcEa99,st_pct,21%,,,,,
player,201710220sfo,sfo,WithAh00,pos,CB,,,,,
player,201710220sfo,sfo,WithAh00,offense,0,,,,,
player,201710220sfo,sfo,WithAh00,off_pct,0%,,,,,
player,201710220sfo,sfo,WithAh00,defense,35,,,,,
player,201710220sfo,sfo,WithAh00,def_pct,47%,,,,,
player,201710220sfo,sfo,WithAh00,special_teams,15,,,,,
player,201710220sfo,sfo,WithAh00,st_pct,62%,,,,,
player,201710220sfo,sfo,HaroEl00,pos,LB,,,,,
player,201710220sfo,sfo,HaroEl00,offense,0,,,,,
player,201710220sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201710220sfo,sfo,HaroEl00,defense,31,,,,,
player,201710220sfo,sfo,HaroEl00,def_pct,41%,,,,,
player,201710220sfo,sfo,HaroEl00,special_teams,12,,,,,
player,201710220sfo,sfo,HaroEl00,st_pct,50%,,,,,
player,201710220sfo,sfo,ColbAd00,pos,FS,,,,,
player,201710220sfo,sfo,ColbAd00,offense,0,,,,,
player,201710220sfo,sfo,ColbAd00,off_pct,0%,,,,,
player,201710220sfo,sfo,ColbAd00,defense,28,,,,,
player,201710220sfo,sfo,ColbAd00,def_pct,37%,,,,,
player,201710220sfo,sfo,ColbAd00,special_teams,16,,,,,
player,201710220sfo,sfo,ColbAd00,st_pct,67%,,,,,
player,201710220sfo,sfo,ArmsRa01,pos,LB,,,,,
player,201710220sfo,sfo,ArmsRa01,offense,0,,,,,
player,201710220sfo,sfo,ArmsRa01,off_pct,0%,,,,,
player,201710220sfo,sfo,ArmsRa01,defense,27,,,,,
player,201710220sfo,sfo,ArmsRa01,def_pct,36%,,,,,
player,201710220sfo,sfo,ArmsRa01,special_teams,10,,,,,
player,201710220sfo,sfo,ArmsRa01,st_pct,42%,,,,,
player,201710220sfo,sfo,CoopXa00,pos,DT,,,,,
player,201710220sfo,sfo,CoopXa00,offense,0,,,,,
player,201710220sfo,sfo,CoopXa00,off_pct,0%,,,,,
player,201710220sfo,sfo,CoopXa00,defense,26,,,,,
player,201710220sfo,sfo,CoopXa00,def_pct,35%,,,,,
player,201710220sfo,sfo,CoopXa00,special_teams,0,,,,,
player,201710220sfo,sfo,CoopXa00,st_pct,0%,,,,,
player,201710220sfo,sfo,JoneD.01,pos,DT,,,,,
player,201710220sfo,sfo,JoneD.01,offense,0,,,,,
player,201710220sfo,sfo,JoneD.01,off_pct,0%,,,,,
player,201710220sfo,sfo,JoneD.01,defense,25,,,,,
player,201710220sfo,sfo,JoneD.01,def_pct,33%,,,,,
player,201710220sfo,sfo,JoneD.01,special_teams,8,,,,,
player,201710220sfo,sfo,JoneD.01,st_pct,33%,,,,,
player,201710220sfo,sfo,McDaTo20,pos,DT,,,,,
player,201710220sfo,sfo,McDaTo20,offense,0,,,,,
player,201710220sfo,sfo,McDaTo20,off_pct,0%,,,,,
player,201710220sfo,sfo,McDaTo20,defense,25,,,,,
player,201710220sfo,sfo,McDaTo20,def_pct,33%,,,,,
player,201710220sfo,sfo,McDaTo20,special_teams,0,,,,,
player,201710220sfo,sfo,McDaTo20,st_pct,0%,,,,,
player,201710220sfo,sfo,CoylBr00,pos,LB,,,,,
player,201710220sfo,sfo,CoylBr00,offense,0,,,,,
player,201710220sfo,sfo,CoylBr00,off_pct,0%,,,,,
player,201710220sfo,sfo,CoylBr00,defense,22,,,,,
player,201710220sfo,sfo,CoylBr00,def_pct,29%,,,,,
player,201710220sfo,sfo,CoylBr00,special_teams,21,,,,,
player,201710220sfo,sfo,CoylBr00,st_pct,88%,,,,,
player,201710220sfo,sfo,WillKW00,pos,CB,,,,,
player,201710220sfo,sfo,WillKW00,offense,0,,,,,
player,201710220sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201710220sfo,sfo,WillKW00,defense,20,,,,,
player,201710220sfo,sfo,WillKW00,def_pct,27%,,,,,
player,201710220sfo,sfo,WillKW00,special_teams,1,,,,,
player,201710220sfo,sfo,WillKW00,st_pct,4%,,,,,
player,201710220sfo,sfo,DumeEl20,pos,DE,,,,,
player,201710220sfo,sfo,DumeEl20,offense,0,,,,,
player,201710220sfo,sfo,DumeEl20,off_pct,0%,,,,,
player,201710220sfo,sfo,DumeEl20,defense,15,,,,,
player,201710220sfo,sfo,DumeEl20,def_pct,20%,,,,,
player,201710220sfo,sfo,DumeEl20,special_teams,1,,,,,
player,201710220sfo,sfo,DumeEl20,st_pct,4%,,,,,
player,201710220sfo,sfo,WatsDe99,pos,LB,,,,,
player,201710220sfo,sfo,WatsDe99,offense,0,,,,,
player,201710220sfo,sfo,WatsDe99,off_pct,0%,,,,,
player,201710220sfo,sfo,WatsDe99,defense,9,,,,,
player,201710220sfo,sfo,WatsDe99,def_pct,12%,,,,,
player,201710220sfo,sfo,WatsDe99,special_teams,1,,,,,
player,201710220sfo,sfo,WatsDe99,st_pct,4%,,,,,
player,201710220sfo,sfo,LeexEl00,pos,LB,,,,,
player,201710220sfo,sfo,LeexEl00,offense,0,,,,,
player,201710220sfo,sfo,LeexEl00,off_pct,0%,,,,,
player,201710220sfo,sfo,LeexEl00,defense,0,,,,,
player,201710220sfo,sfo,LeexEl00,def_pct,0%,,,,,
player,201710220sfo,sfo,LeexEl00,special_teams,21,,,,,
player,201710220sfo,sfo,LeexEl00,st_pct,88%,,,,,
player,201710220sfo,sfo,MostRa00,pos,RB,,,,,
player,201710220sfo,sfo,MostRa00,offense,0,,,,,
player,201710220sfo,sfo,MostRa00,off_pct,0%,,,,,
player,201710220sfo,sfo,MostRa00,defense,0,,,,,
player,201710220sfo,sfo,MostRa00,def_pct,0%,,,,,
player,201710220sfo,sfo,MostRa00,special_teams,16,,,,,
player,201710220sfo,sfo,MostRa00,st_pct,67%,,,,,
player,201710220sfo,sfo,PiniBr00,pos,P,,,,,
player,201710220sfo,sfo,PiniBr00,offense,0,,,,,
player,201710220sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201710220sfo,sfo,PiniBr00,defense,0,,,,,
player,201710220sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201710220sfo,sfo,PiniBr00,special_teams,9,,,,,
player,201710220sfo,sfo,PiniBr00,st_pct,38%,,,,,
player,201710220sfo,sfo,NelsKy00,pos,LS,,,,,
player,201710220sfo,sfo,NelsKy00,offense,0,,,,,
player,201710220sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201710220sfo,sfo,NelsKy00,defense,0,,,,,
player,201710220sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201710220sfo,sfo,NelsKy00,special_teams,6,,,,,
player,201710220sfo,sfo,NelsKy00,st_pct,25%,,,,,
player,201710220sfo,sfo,gouldrob01,pos,K,,,,,
player,201710220sfo,sfo,gouldrob01,offense,0,,,,,
player,201710220sfo,sfo,gouldrob01,off_pct,0%,,,,,
player,201710220sfo,sfo,gouldrob01,defense,0,,,,,
player,201710220sfo,sfo,gouldrob01,def_pct,0%,,,,,
player,201710220sfo,sfo,gouldrob01,special_teams,2,,,,,
player,201710220sfo,sfo,gouldrob01,st_pct,8%,,,,,
player,201710220sfo,dal,CoopJo01,pos,G,,,,,
player,201710220sfo,dal,CoopJo01,offense,75,,,,,
player,201710220sfo,dal,CoopJo01,off_pct,100%,,,,,
player,201710220sfo,dal,CoopJo01,defense,0,,,,,
player,201710220sfo,dal,CoopJo01,def_pct,0%,,,,,
player,201710220sfo,dal,CoopJo01,special_teams,5,,,,,
player,201710220sfo,dal,CoopJo01,st_pct,21%,,,,,
player,201710220sfo,dal,CollLa01,pos,T,,,,,
player,201710220sfo,dal,CollLa01,offense,75,,,,,
player,201710220sfo,dal,CollLa01,off_pct,100%,,,,,
player,201710220sfo,dal,CollLa01,defense,0,,,,,
player,201710220sfo,dal,CollLa01,def_pct,0%,,,,,
player,201710220sfo,dal,CollLa01,special_teams,5,,,,,
player,201710220sfo,dal,CollLa01,st_pct,21%,,,,,
player,201710220sfo,dal,FredTr00,pos,C,,,,,
player,201710220sfo,dal,FredTr00,offense,75,,,,,
player,201710220sfo,dal,FredTr00,off_pct,100%,,,,,
player,201710220sfo,dal,FredTr00,defense,0,,,,,
player,201710220sfo,dal,FredTr00,def_pct,0%,,,,,
player,201710220sfo,dal,FredTr00,special_teams,5,,,,,
player,201710220sfo,dal,FredTr00,st_pct,21%,,,,,
player,201710220sfo,dal,WittJa00,pos,TE,,,,,
player,201710220sfo,dal,WittJa00,offense,63,,,,,
player,201710220sfo,dal,WittJa00,off_pct,84%,,,,,
player,201710220sfo,dal,WittJa00,defense,0,,,,,
player,201710220sfo,dal,WittJa00,def_pct,0%,,,,,
player,201710220sfo,dal,WittJa00,special_teams,6,,,,,
player,201710220sfo,dal,WittJa00,st_pct,25%,,,,,
player,201710220sfo,dal,MartZa00,pos,G,,,,,
player,201710220sfo,dal,MartZa00,offense,63,,,,,
player,201710220sfo,dal,MartZa00,off_pct,84%,,,,,
player,201710220sfo,dal,MartZa00,defense,0,,,,,
player,201710220sfo,dal,MartZa00,def_pct,0%,,,,,
player,201710220sfo,dal,MartZa00,special_teams,5,,,,,
player,201710220sfo,dal,MartZa00,st_pct,21%,,,,,
player,201710220sfo,dal,SmitTy00,pos,T,,,,,
player,201710220sfo,dal,SmitTy00,offense,63,,,,,
player,201710220sfo,dal,SmitTy00,off_pct,84%,,,,,
player,201710220sfo,dal,SmitTy00,defense,0,,,,,
player,201710220sfo,dal,SmitTy00,def_pct,0%,,,,,
player,201710220sfo,dal,SmitTy00,special_teams,5,,,,,
player,201710220sfo,dal,SmitTy00,st_pct,21%,,,,,
player,201710220sfo,dal,PresDa01,pos,QB,,,,,
player,201710220sfo,dal,PresDa01,offense,63,,,,,
player,201710220sfo,dal,PresDa01,off_pct,84%,,,,,
player,201710220sfo,dal,PresDa01,defense,0,,,,,
player,201710220sfo,dal,PresDa01,def_pct,0%,,,,,
player,201710220sfo,dal,PresDa01,special_teams,0,,,,,
player,201710220sfo,dal,PresDa01,st_pct,0%,,,,,
player,201710220sfo,dal,BryaDe01,pos,WR,,,,,
player,201710220sfo,dal,BryaDe01,offense,54,,,,,
player,201710220sfo,dal,BryaDe01,off_pct,72%,,,,,
player,201710220sfo,dal,BryaDe01,defense,0,,,,,
player,201710220sfo,dal,BryaDe01,def_pct,0%,,,,,
player,201710220sfo,dal,BryaDe01,special_teams,1,,,,,
player,201710220sfo,dal,BryaDe01,st_pct,4%,,,,,
player,201710220sfo,dal,ElliEz00,pos,RB,,,,,
player,201710220sfo,dal,ElliEz00,offense,50,,,,,
player,201710220sfo,dal,ElliEz00,off_pct,67%,,,,,
player,201710220sfo,dal,ElliEz00,defense,0,,,,,
player,201710220sfo,dal,ElliEz00,def_pct,0%,,,,,
player,201710220sfo,dal,ElliEz00,special_teams,1,,,,,
player,201710220sfo,dal,ElliEz00,st_pct,4%,,,,,
player,201710220sfo,dal,WillTe01,pos,WR,,,,,
player,201710220sfo,dal,WillTe01,offense,41,,,,,
player,201710220sfo,dal,WillTe01,off_pct,55%,,,,,
player,201710220sfo,dal,WillTe01,defense,0,,,,,
player,201710220sfo,dal,WillTe01,def_pct,0%,,,,,
player,201710220sfo,dal,WillTe01,special_teams,0,,,,,
player,201710220sfo,dal,WillTe01,st_pct,0%,,,,,
player,201710220sfo,dal,BeasCo00,pos,WR,,,,,
player,201710220sfo,dal,BeasCo00,offense,34,,,,,
player,201710220sfo,dal,BeasCo00,off_pct,45%,,,,,
player,201710220sfo,dal,BeasCo00,defense,0,,,,,
player,201710220sfo,dal,BeasCo00,def_pct,0%,,,,,
player,201710220sfo,dal,BeasCo00,special_teams,1,,,,,
player,201710220sfo,dal,BeasCo00,st_pct,4%,,,,,
player,201710220sfo,dal,HannJa00,pos,TE,,,,,
player,201710220sfo,dal,HannJa00,offense,23,,,,,
player,201710220sfo,dal,HannJa00,off_pct,31%,,,,,
player,201710220sfo,dal,HannJa00,defense,0,,,,,
player,201710220sfo,dal,HannJa00,def_pct,0%,,,,,
player,201710220sfo,dal,HannJa00,special_teams,6,,,,,
player,201710220sfo,dal,HannJa00,st_pct,25%,,,,,
player,201710220sfo,dal,ButlBr00,pos,WR,,,,,
player,201710220sfo,dal,ButlBr00,offense,23,,,,,
player,201710220sfo,dal,ButlBr00,off_pct,31%,,,,,
player,201710220sfo,dal,ButlBr00,defense,0,,,,,
player,201710220sfo,dal,ButlBr00,def_pct,0%,,,,,
player,201710220sfo,dal,ButlBr00,special_teams,1,,,,,
player,201710220sfo,dal,ButlBr00,st_pct,4%,,,,,
player,201710220sfo,dal,SwaiGe00,pos,TE,,,,,
player,201710220sfo,dal,SwaiGe00,offense,22,,,,,
player,201710220sfo,dal,SwaiGe00,off_pct,29%,,,,,
player,201710220sfo,dal,SwaiGe00,defense,0,,,,,
player,201710220sfo,dal,SwaiGe00,def_pct,0%,,,,,
player,201710220sfo,dal,SwaiGe00,special_teams,10,,,,,
player,201710220sfo,dal,SwaiGe00,st_pct,42%,,,,,
player,201710220sfo,dal,BrowNo00,pos,WR,,,,,
player,201710220sfo,dal,BrowNo00,offense,19,,,,,
player,201710220sfo,dal,BrowNo00,off_pct,25%,,,,,
player,201710220sfo,dal,BrowNo00,defense,0,,,,,
player,201710220sfo,dal,BrowNo00,def_pct,0%,,,,,
player,201710220sfo,dal,BrowNo00,special_teams,7,,,,,
player,201710220sfo,dal,BrowNo00,st_pct,29%,,,,,
player,201710220sfo,dal,SmitRo06,pos,FB,,,,,
player,201710220sfo,dal,SmitRo06,offense,13,,,,,
player,201710220sfo,dal,SmitRo06,off_pct,17%,,,,,
player,201710220sfo,dal,SmitRo06,defense,0,,,,,
player,201710220sfo,dal,SmitRo06,def_pct,0%,,,,,
player,201710220sfo,dal,SmitRo06,special_teams,16,,,,,
player,201710220sfo,dal,SmitRo06,st_pct,67%,,,,,
player,201710220sfo,dal,SmitKe03,pos,FB,,,,,
player,201710220sfo,dal,SmitKe03,offense,13,,,,,
player,201710220sfo,dal,SmitKe03,off_pct,17%,,,,,
player,201710220sfo,dal,SmitKe03,defense,0,,,,,
player,201710220sfo,dal,SmitKe03,def_pct,0%,,,,,
player,201710220sfo,dal,SmitKe03,special_teams,14,,,,,
player,201710220sfo,dal,SmitKe03,st_pct,58%,,,,,
player,201710220sfo,dal,GreeCh02,pos,G,,,,,
player,201710220sfo,dal,GreeCh02,offense,12,,,,,
player,201710220sfo,dal,GreeCh02,off_pct,16%,,,,,
player,201710220sfo,dal,GreeCh02,defense,0,,,,,
player,201710220sfo,dal,GreeCh02,def_pct,0%,,,,,
player,201710220sfo,dal,GreeCh02,special_teams,5,,,,,
player,201710220sfo,dal,GreeCh02,st_pct,21%,,,,,
player,201710220sfo,dal,LoonJo01,pos,C,,,,,
player,201710220sfo,dal,LoonJo01,offense,12,,,,,
player,201710220sfo,dal,LoonJo01,off_pct,16%,,,,,
player,201710220sfo,dal,LoonJo01,defense,0,,,,,
player,201710220sfo,dal,LoonJo01,def_pct,0%,,,,,
player,201710220sfo,dal,LoonJo01,special_teams,5,,,,,
player,201710220sfo,dal,LoonJo01,st_pct,21%,,,,,
player,201710220sfo,dal,RushCo00,pos,QB,,,,,
player,201710220sfo,dal,RushCo00,offense,12,,,,,
player,201710220sfo,dal,RushCo00,off_pct,16%,,,,,
player,201710220sfo,dal,RushCo00,defense,0,,,,,
player,201710220sfo,dal,RushCo00,def_pct,0%,,,,,
player,201710220sfo,dal,RushCo00,special_teams,0,,,,,
player,201710220sfo,dal,RushCo00,st_pct,0%,,,,,
player,201710220sfo,dal,SwitRy00,pos,WR,,,,,
player,201710220sfo,dal,SwitRy00,offense,11,,,,,
player,201710220sfo,dal,SwitRy00,off_pct,15%,,,,,
player,201710220sfo,dal,SwitRy00,defense,0,,,,,
player,201710220sfo,dal,SwitRy00,def_pct,0%,,,,,
player,201710220sfo,dal,SwitRy00,special_teams,6,,,,,
player,201710220sfo,dal,SwitRy00,st_pct,25%,,,,,
player,201710220sfo,dal,MorrAl00,pos,RB,,,,,
player,201710220sfo,dal,MorrAl00,offense,9,,,,,
player,201710220sfo,dal,MorrAl00,off_pct,12%,,,,,
player,201710220sfo,dal,MorrAl00,defense,0,,,,,
player,201710220sfo,dal,MorrAl00,def_pct,0%,,,,,
player,201710220sfo,dal,MorrAl00,special_teams,0,,,,,
player,201710220sfo,dal,MorrAl00,st_pct,0%,,,,,
player,201710220sfo,dal,JoneBy00,pos,FS,,,,,
player,201710220sfo,dal,JoneBy00,offense,0,,,,,
player,201710220sfo,dal,JoneBy00,off_pct,0%,,,,,
player,201710220sfo,dal,JoneBy00,defense,62,,,,,
player,201710220sfo,dal,JoneBy00,def_pct,94%,,,,,
player,201710220sfo,dal,JoneBy00,special_teams,14,,,,,
player,201710220sfo,dal,JoneBy00,st_pct,58%,,,,,
player,201710220sfo,dal,BrowAn02,pos,CB,,,,,
player,201710220sfo,dal,BrowAn02,offense,0,,,,,
player,201710220sfo,dal,BrowAn02,off_pct,0%,,,,,
player,201710220sfo,dal,BrowAn02,defense,61,,,,,
player,201710220sfo,dal,BrowAn02,def_pct,92%,,,,,
player,201710220sfo,dal,BrowAn02,special_teams,8,,,,,
player,201710220sfo,dal,BrowAn02,st_pct,33%,,,,,
player,201710220sfo,dal,HeatJe00,pos,SS,,,,,
player,201710220sfo,dal,HeatJe00,offense,0,,,,,
player,201710220sfo,dal,HeatJe00,off_pct,0%,,,,,
player,201710220sfo,dal,HeatJe00,defense,59,,,,,
player,201710220sfo,dal,HeatJe00,def_pct,89%,,,,,
player,201710220sfo,dal,HeatJe00,special_teams,19,,,,,
player,201710220sfo,dal,HeatJe00,st_pct,79%,,,,,
player,201710220sfo,dal,LewiJo01,pos,CB,,,,,
player,201710220sfo,dal,LewiJo01,offense,0,,,,,
player,201710220sfo,dal,LewiJo01,off_pct,0%,,,,,
player,201710220sfo,dal,LewiJo01,defense,58,,,,,
player,201710220sfo,dal,LewiJo01,def_pct,88%,,,,,
player,201710220sfo,dal,LewiJo01,special_teams,5,,,,,
player,201710220sfo,dal,LewiJo01,st_pct,21%,,,,,
player,201710220sfo,dal,ScanOr99,pos,CB,,,,,
player,201710220sfo,dal,ScanOr99,offense,0,,,,,
player,201710220sfo,dal,ScanOr99,off_pct,0%,,,,,
player,201710220sfo,dal,ScanOr99,defense,58,,,,,
player,201710220sfo,dal,ScanOr99,def_pct,88%,,,,,
player,201710220sfo,dal,ScanOr99,special_teams,2,,,,,
player,201710220sfo,dal,ScanOr99,st_pct,8%,,,,,
player,201710220sfo,dal,LawrDe00,pos,DE,,,,,
player,201710220sfo,dal,LawrDe00,offense,0,,,,,
player,201710220sfo,dal,LawrDe00,off_pct,0%,,,,,
player,201710220sfo,dal,LawrDe00,defense,52,,,,,
player,201710220sfo,dal,LawrDe00,def_pct,79%,,,,,
player,201710220sfo,dal,LawrDe00,special_teams,2,,,,,
player,201710220sfo,dal,LawrDe00,st_pct,8%,,,,,
player,201710220sfo,dal,LeexSe99,pos,LB,,,,,
player,201710220sfo,dal,LeexSe99,offense,0,,,,,
player,201710220sfo,dal,LeexSe99,off_pct,0%,,,,,
player,201710220sfo,dal,LeexSe99,defense,49,,,,,
player,201710220sfo,dal,LeexSe99,def_pct,74%,,,,,
player,201710220sfo,dal,LeexSe99,special_teams,1,,,,,
player,201710220sfo,dal,LeexSe99,st_pct,4%,,,,,
player,201710220sfo,dal,HitcAn00,pos,LB,,,,,
player,201710220sfo,dal,HitcAn00,offense,0,,,,,
player,201710220sfo,dal,HitcAn00,off_pct,0%,,,,,
player,201710220sfo,dal,HitcAn00,defense,41,,,,,
player,201710220sfo,dal,HitcAn00,def_pct,62%,,,,,
player,201710220sfo,dal,HitcAn00,special_teams,1,,,,,
player,201710220sfo,dal,HitcAn00,st_pct,4%,,,,,
player,201710220sfo,dal,CollMa00,pos,DT,,,,,
player,201710220sfo,dal,CollMa00,offense,0,,,,,
player,201710220sfo,dal,CollMa00,off_pct,0%,,,,,
player,201710220sfo,dal,CollMa00,defense,39,,,,,
player,201710220sfo,dal,CollMa00,def_pct,59%,,,,,
player,201710220sfo,dal,CollMa00,special_teams,2,,,,,
player,201710220sfo,dal,CollMa00,st_pct,8%,,,,,
player,201710220sfo,dal,CrawTy00,pos,DE,,,,,
player,201710220sfo,dal,CrawTy00,offense,0,,,,,
player,201710220sfo,dal,CrawTy00,off_pct,0%,,,,,
player,201710220sfo,dal,CrawTy00,defense,38,,,,,
player,201710220sfo,dal,CrawTy00,def_pct,58%,,,,,
player,201710220sfo,dal,CrawTy00,special_teams,2,,,,,
player,201710220sfo,dal,CrawTy00,st_pct,8%,,,,,
player,201710220sfo,dal,CharTa00,pos,DE,,,,,
player,201710220sfo,dal,CharTa00,offense,0,,,,,
player,201710220sfo,dal,CharTa00,off_pct,0%,,,,,
player,201710220sfo,dal,CharTa00,defense,38,,,,,
player,201710220sfo,dal,CharTa00,def_pct,58%,,,,,
player,201710220sfo,dal,CharTa00,special_teams,0,,,,,
player,201710220sfo,dal,CharTa00,st_pct,0%,,,,,
player,201710220sfo,dal,IrviDa00,pos,DE,,,,,
player,201710220sfo,dal,IrviDa00,offense,0,,,,,
player,201710220sfo,dal,IrviDa00,off_pct,0%,,,,,
player,201710220sfo,dal,IrviDa00,defense,37,,,,,
player,201710220sfo,dal,IrviDa00,def_pct,56%,,,,,
player,201710220sfo,dal,IrviDa00,special_teams,2,,,,,
player,201710220sfo,dal,IrviDa00,st_pct,8%,,,,,
player,201710220sfo,dal,SmitJa05,pos,LB,,,,,
player,201710220sfo,dal,SmitJa05,offense,0,,,,,
player,201710220sfo,dal,SmitJa05,off_pct,0%,,,,,
player,201710220sfo,dal,SmitJa05,defense,32,,,,,
player,201710220sfo,dal,SmitJa05,def_pct,48%,,,,,
player,201710220sfo,dal,SmitJa05,special_teams,0,,,,,
player,201710220sfo,dal,SmitJa05,st_pct,0%,,,,,
player,201710220sfo,dal,AshxRi00,pos,DT,,,,,
player,201710220sfo,dal,AshxRi00,offense,0,,,,,
player,201710220sfo,dal,AshxRi00,off_pct,0%,,,,,
player,201710220sfo,dal,AshxRi00,defense,27,,,,,
player,201710220sfo,dal,AshxRi00,def_pct,41%,,,,,
player,201710220sfo,dal,AshxRi00,special_teams,0,,,,,
player,201710220sfo,dal,AshxRi00,st_pct,0%,,,,,
player,201710220sfo,dal,PricBr00,pos,DT,,,,,
player,201710220sfo,dal,PricBr00,offense,0,,,,,
player,201710220sfo,dal,PricBr00,off_pct,0%,,,,,
player,201710220sfo,dal,PricBr00,defense,25,,,,,
player,201710220sfo,dal,PricBr00,def_pct,38%,,,,,
player,201710220sfo,dal,PricBr00,special_teams,0,,,,,
player,201710220sfo,dal,PricBr00,st_pct,0%,,,,,
player,201710220sfo,dal,WilsDa02,pos,LB,,,,,
player,201710220sfo,dal,WilsDa02,offense,0,,,,,
player,201710220sfo,dal,WilsDa02,off_pct,0%,,,,,
player,201710220sfo,dal,WilsDa02,defense,18,,,,,
player,201710220sfo,dal,WilsDa02,def_pct,27%,,,,,
player,201710220sfo,dal,WilsDa02,special_teams,19,,,,,
player,201710220sfo,dal,WilsDa02,st_pct,79%,,,,,
player,201710220sfo,dal,WoodXa00,pos,FS,,,,,
