game,2017,7,20171022,201710220chi,car,"Carolina Panthers",3,chi,"Chicago Bears",17
player,201710220chi,car,SeymKe00,pos,CB,,,,,
player,201710220chi,car,SeymKe00,offense,0,,,,,
player,201710220chi,car,SeymKe00,off_pct,0%,,,,,
player,201710220chi,car,SeymKe00,defense,3,,,,,
player,201710220chi,car,SeymKe00,def_pct,8%,,,,,
player,201710220chi,car,SeymKe00,special_teams,18,,,,,
player,201710220chi,car,SeymKe00,st_pct,82%,,,,,
player,201710220chi,car,JacoBe00,pos,LB,,,,,
player,201710220chi,car,JacoBe00,offense,0,,,,,
player,201710220chi,car,JacoBe00,off_pct,0%,,,,,
player,201710220chi,car,JacoBe00,defense,1,,,,,
player,201710220chi,car,JacoBe00,def_pct,3%,,,,,
player,201710220chi,car,JacoBe00,special_teams,17,,,,,
player,201710220chi,car,JacoBe00,st_pct,77%,,,,,
player,201710220chi,car,NorrJa00,pos,LB,,,,,
player,201710220chi,car,NorrJa00,offense,0,,,,,
player,201710220chi,car,NorrJa00,off_pct,0%,,,,,
player,201710220chi,car,NorrJa00,defense,0,,,,,
player,201710220chi,car,NorrJa00,def_pct,0%,,,,,
player,201710220chi,car,NorrJa00,special_teams,17,,,,,
player,201710220chi,car,NorrJa00,st_pct,77%,,,,,
player,201710220chi,car,GachAn00,pos,LB,,,,,
player,201710220chi,car,GachAn00,offense,0,,,,,
player,201710220chi,car,GachAn00,off_pct,0%,,,,,
player,201710220chi,car,GachAn00,defense,0,,,,,
player,201710220chi,car,GachAn00,def_pct,0%,,,,,
player,201710220chi,car,GachAn00,special_teams,17,,,,,
player,201710220chi,car,GachAn00,st_pct,77%,,,,,
player,201710220chi,car,ArtiCa00,pos,RB,,,,,
player,201710220chi,car,ArtiCa00,offense,0,,,,,
player,201710220chi,car,ArtiCa00,off_pct,0%,,,,,
player,201710220chi,car,ArtiCa00,defense,0,,,,,
player,201710220chi,car,ArtiCa00,def_pct,0%,,,,,
player,201710220chi,car,ArtiCa00,special_teams,17,,,,,
player,201710220chi,car,ArtiCa00,st_pct,77%,,,,,
player,201710220chi,car,GuntLa00,pos,CB,,,,,
player,201710220chi,car,GuntLa00,offense,0,,,,,
player,201710220chi,car,GuntLa00,off_pct,0%,,,,,
player,201710220chi,car,GuntLa00,defense,0,,,,,
player,201710220chi,car,GuntLa00,def_pct,0%,,,,,
player,201710220chi,car,GuntLa00,special_teams,12,,,,,
player,201710220chi,car,GuntLa00,st_pct,55%,,,,,
player,201710220chi,car,PalaMi00,pos,P,,,,,
player,201710220chi,car,PalaMi00,offense,0,,,,,
player,201710220chi,car,PalaMi00,off_pct,0%,,,,,
player,201710220chi,car,PalaMi00,defense,0,,,,,
player,201710220chi,car,PalaMi00,def_pct,0%,,,,,
player,201710220chi,car,PalaMi00,special_teams,6,,,,,
player,201710220chi,car,PalaMi00,st_pct,27%,,,,,
player,201710220chi,car,JansJ.00,pos,LS,,,,,
player,201710220chi,car,JansJ.00,offense,0,,,,,
player,201710220chi,car,JansJ.00,off_pct,0%,,,,,
player,201710220chi,car,JansJ.00,defense,0,,,,,
player,201710220chi,car,JansJ.00,def_pct,0%,,,,,
player,201710220chi,car,JansJ.00,special_teams,6,,,,,
player,201710220chi,car,JansJ.00,st_pct,27%,,,,,
player,201710220chi,car,GanoGr44,pos,K,,,,,
player,201710220chi,car,GanoGr44,offense,0,,,,,
player,201710220chi,car,GanoGr44,off_pct,0%,,,,,
player,201710220chi,car,GanoGr44,defense,0,,,,,
player,201710220chi,car,GanoGr44,def_pct,0%,,,,,
player,201710220chi,car,GanoGr44,special_teams,3,,,,,
player,201710220chi,car,GanoGr44,st_pct,14%,,,,,
