game,2017,3,20170924,201709240chi,pit,"Pittsburgh Steelers",17,chi,"Chicago Bears",23
player,201709240chi,pit,HubbCh00,special_teams,4,,,,,
player,201709240chi,pit,HubbCh00,st_pct,15%,,,,,
player,201709240chi,pit,VillAl00,pos,T,,,,,
player,201709240chi,pit,VillAl00,offense,64,,,,,
player,201709240chi,pit,VillAl00,off_pct,100%,,,,,
player,201709240chi,pit,VillAl00,defense,0,,,,,
player,201709240chi,pit,VillAl00,def_pct,0%,,,,,
player,201709240chi,pit,VillAl00,special_teams,4,,,,,
player,201709240chi,pit,VillAl00,st_pct,15%,,,,,
player,201709240chi,pit,PounMa20,pos,C,,,,,
player,201709240chi,pit,PounMa20,offense,64,,,,,
player,201709240chi,pit,PounMa20,off_pct,100%,,,,,
player,201709240chi,pit,PounMa20,defense,0,,,,,
player,201709240chi,pit,PounMa20,def_pct,0%,,,,,
player,201709240chi,pit,PounMa20,special_teams,0,,,,,
player,201709240chi,pit,PounMa20,st_pct,0%,,,,,
player,201709240chi,pit,RoetBe00,pos,QB,,,,,
player,201709240chi,pit,RoetBe00,offense,64,,,,,
player,201709240chi,pit,RoetBe00,off_pct,100%,,,,,
player,201709240chi,pit,RoetBe00,defense,0,,,,,
player,201709240chi,pit,RoetBe00,def_pct,0%,,,,,
player,201709240chi,pit,RoetBe00,special_teams,0,,,,,
player,201709240chi,pit,RoetBe00,st_pct,0%,,,,,
player,201709240chi,pit,BrowAn04,pos,WR,,,,,
player,201709240chi,pit,BrowAn04,offense,64,,,,,
player,201709240chi,pit,BrowAn04,off_pct,100%,,,,,
player,201709240chi,pit,BrowAn04,defense,0,,,,,
player,201709240chi,pit,BrowAn04,def_pct,0%,,,,,
player,201709240chi,pit,BrowAn04,special_teams,0,,,,,
player,201709240chi,pit,BrowAn04,st_pct,0%,,,,,
player,201709240chi,pit,BellLe00,pos,RB,,,,,
player,201709240chi,pit,BellLe00,offense,62,,,,,
player,201709240chi,pit,BellLe00,off_pct,97%,,,,,
player,201709240chi,pit,BellLe00,defense,0,,,,,
player,201709240chi,pit,BellLe00,def_pct,0%,,,,,
player,201709240chi,pit,BellLe00,special_teams,0,,,,,
player,201709240chi,pit,BellLe00,st_pct,0%,,,,,
player,201709240chi,pit,FinnB.01,pos,C,,,,,
player,201709240chi,pit,FinnB.01,offense,54,,,,,
player,201709240chi,pit,FinnB.01,off_pct,84%,,,,,
player,201709240chi,pit,FinnB.01,defense,0,,,,,
player,201709240chi,pit,FinnB.01,def_pct,0%,,,,,
player,201709240chi,pit,FinnB.01,special_teams,7,,,,,
player,201709240chi,pit,FinnB.01,st_pct,26%,,,,,
player,201709240chi,pit,SmitJu00,pos,WR,,,,,
player,201709240chi,pit,SmitJu00,offense,51,,,,,
player,201709240chi,pit,SmitJu00,off_pct,80%,,,,,
player,201709240chi,pit,SmitJu00,defense,0,,,,,
player,201709240chi,pit,SmitJu00,def_pct,0%,,,,,
player,201709240chi,pit,SmitJu00,special_teams,3,,,,,
player,201709240chi,pit,SmitJu00,st_pct,11%,,,,,
player,201709240chi,pit,JameJe00,pos,TE,,,,,
player,201709240chi,pit,JameJe00,offense,46,,,,,
player,201709240chi,pit,JameJe00,off_pct,72%,,,,,
player,201709240chi,pit,JameJe00,defense,0,,,,,
player,201709240chi,pit,JameJe00,def_pct,0%,,,,,
player,201709240chi,pit,JameJe00,special_teams,1,,,,,
player,201709240chi,pit,JameJe00,st_pct,4%,,,,,
player,201709240chi,pit,BryaMa00,pos,WR,,,,,
player,201709240chi,pit,BryaMa00,offense,45,,,,,
player,201709240chi,pit,BryaMa00,off_pct,70%,,,,,
player,201709240chi,pit,BryaMa00,defense,0,,,,,
player,201709240chi,pit,BryaMa00,def_pct,0%,,,,,
player,201709240chi,pit,BryaMa00,special_teams,0,,,,,
player,201709240chi,pit,BryaMa00,st_pct,0%,,,,,
player,201709240chi,pit,RogeEl00,pos,WR,,,,,
player,201709240chi,pit,RogeEl00,offense,21,,,,,
player,201709240chi,pit,RogeEl00,off_pct,33%,,,,,
player,201709240chi,pit,RogeEl00,defense,0,,,,,
player,201709240chi,pit,RogeEl00,def_pct,0%,,,,,
player,201709240chi,pit,RogeEl00,special_teams,6,,,,,
player,201709240chi,pit,RogeEl00,st_pct,22%,,,,,
player,201709240chi,pit,McDoVa00,pos,TE,,,,,
player,201709240chi,pit,McDoVa00,offense,16,,,,,
player,201709240chi,pit,McDoVa00,off_pct,25%,,,,,
player,201709240chi,pit,McDoVa00,defense,0,,,,,
player,201709240chi,pit,McDoVa00,def_pct,0%,,,,,
player,201709240chi,pit,McDoVa00,special_teams,7,,,,,
player,201709240chi,pit,McDoVa00,st_pct,26%,,,,,
player,201709240chi,pit,FostRa21,pos,G,,,,,
player,201709240chi,pit,FostRa21,offense,10,,,,,
player,201709240chi,pit,FostRa21,off_pct,16%,,,,,
player,201709240chi,pit,FostRa21,defense,0,,,,,
player,201709240chi,pit,FostRa21,def_pct,0%,,,,,
player,201709240chi,pit,FostRa21,special_teams,0,,,,,
player,201709240chi,pit,FostRa21,st_pct,0%,,,,,
player,201709240chi,pit,GrimXa00,pos,TE,,,,,
player,201709240chi,pit,GrimXa00,offense,8,,,,,
player,201709240chi,pit,GrimXa00,off_pct,12%,,,,,
player,201709240chi,pit,GrimXa00,defense,0,,,,,
player,201709240chi,pit,GrimXa00,def_pct,0%,,,,,
player,201709240chi,pit,GrimXa00,special_teams,5,,,,,
player,201709240chi,pit,GrimXa00,st_pct,19%,,,,,
player,201709240chi,pit,NixxRo01,pos,FB,,,,,
player,201709240chi,pit,NixxRo01,offense,4,,,,,
player,201709240chi,pit,NixxRo01,off_pct,6%,,,,,
player,201709240chi,pit,NixxRo01,defense,0,,,,,
player,201709240chi,pit,NixxRo01,def_pct,0%,,,,,
player,201709240chi,pit,NixxRo01,special_teams,19,,,,,
player,201709240chi,pit,NixxRo01,st_pct,70%,,,,,
player,201709240chi,pit,HeywDa00,pos,WR,,,,,
player,201709240chi,pit,HeywDa00,offense,2,,,,,
player,201709240chi,pit,HeywDa00,off_pct,3%,,,,,
player,201709240chi,pit,HeywDa00,defense,0,,,,,
player,201709240chi,pit,HeywDa00,def_pct,0%,,,,,
player,201709240chi,pit,HeywDa00,special_teams,16,,,,,
player,201709240chi,pit,HeywDa00,st_pct,59%,,,,,
player,201709240chi,pit,WatsTe00,pos,RB,,,,,
player,201709240chi,pit,WatsTe00,offense,1,,,,,
player,201709240chi,pit,WatsTe00,off_pct,2%,,,,,
player,201709240chi,pit,WatsTe00,defense,0,,,,,
player,201709240chi,pit,WatsTe00,def_pct,0%,,,,,
player,201709240chi,pit,WatsTe00,special_teams,14,,,,,
player,201709240chi,pit,WatsTe00,st_pct,52%,,,,,
player,201709240chi,pit,ShazRy00,pos,LB,,,,,
player,201709240chi,pit,ShazRy00,offense,0,,,,,
player,201709240chi,pit,ShazRy00,off_pct,0%,,,,,
player,201709240chi,pit,ShazRy00,defense,65,,,,,
player,201709240chi,pit,ShazRy00,def_pct,100%,,,,,
player,201709240chi,pit,ShazRy00,special_teams,4,,,,,
player,201709240chi,pit,ShazRy00,st_pct,15%,,,,,
player,201709240chi,pit,BurnAr00,pos,CB,,,,,
player,201709240chi,pit,BurnAr00,offense,0,,,,,
player,201709240chi,pit,BurnAr00,off_pct,0%,,,,,
player,201709240chi,pit,BurnAr00,defense,64,,,,,
player,201709240chi,pit,BurnAr00,def_pct,98%,,,,,
player,201709240chi,pit,BurnAr00,special_teams,10,,,,,
player,201709240chi,pit,BurnAr00,st_pct,37%,,,,,
player,201709240chi,pit,HadeJo99,pos,CB,,,,,
player,201709240chi,pit,HadeJo99,offense,0,,,,,
player,201709240chi,pit,HadeJo99,off_pct,0%,,,,,
player,201709240chi,pit,HadeJo99,defense,64,,,,,
player,201709240chi,pit,HadeJo99,def_pct,98%,,,,,
player,201709240chi,pit,HadeJo99,special_teams,4,,,,,
player,201709240chi,pit,HadeJo99,st_pct,15%,,,,,
player,201709240chi,pit,ChicAn00,pos,LB,,,,,
player,201709240chi,pit,ChicAn00,offense,0,,,,,
player,201709240chi,pit,ChicAn00,off_pct,0%,,,,,
player,201709240chi,pit,ChicAn00,defense,62,,,,,
player,201709240chi,pit,ChicAn00,def_pct,95%,,,,,
player,201709240chi,pit,ChicAn00,special_teams,23,,,,,
player,201709240chi,pit,ChicAn00,st_pct,85%,,,,,
player,201709240chi,pit,DuprAl00,pos,LB,,,,,
player,201709240chi,pit,DuprAl00,offense,0,,,,,
player,201709240chi,pit,DuprAl00,off_pct,0%,,,,,
player,201709240chi,pit,DuprAl00,defense,62,,,,,
player,201709240chi,pit,DuprAl00,def_pct,95%,,,,,
player,201709240chi,pit,DuprAl00,special_teams,4,,,,,
player,201709240chi,pit,DuprAl00,st_pct,15%,,,,,
player,201709240chi,pit,AluaTy99,pos,DE,,,,,
player,201709240chi,pit,AluaTy99,offense,0,,,,,
player,201709240chi,pit,AluaTy99,off_pct,0%,,,,,
player,201709240chi,pit,AluaTy99,defense,57,,,,,
player,201709240chi,pit,AluaTy99,def_pct,88%,,,,,
player,201709240chi,pit,AluaTy99,special_teams,4,,,,,
player,201709240chi,pit,AluaTy99,st_pct,15%,,,,,
player,201709240chi,pit,HeywCa01,pos,DE,,,,,
player,201709240chi,pit,HeywCa01,offense,0,,,,,
player,201709240chi,pit,HeywCa01,off_pct,0%,,,,,
player,201709240chi,pit,HeywCa01,defense,56,,,,,
player,201709240chi,pit,HeywCa01,def_pct,86%,,,,,
player,201709240chi,pit,HeywCa01,special_teams,7,,,,,
player,201709240chi,pit,HeywCa01,st_pct,26%,,,,,
player,201709240chi,pit,WillVi01,pos,LB,,,,,
player,201709240chi,pit,WillVi01,offense,0,,,,,
player,201709240chi,pit,WillVi01,off_pct,0%,,,,,
player,201709240chi,pit,WillVi01,defense,55,,,,,
player,201709240chi,pit,WillVi01,def_pct,85%,,,,,
player,201709240chi,pit,WillVi01,special_teams,9,,,,,
player,201709240chi,pit,WillVi01,st_pct,33%,,,,,
player,201709240chi,pit,MitcMi99,pos,FS,,,,,
player,201709240chi,pit,MitcMi99,offense,0,,,,,
player,201709240chi,pit,MitcMi99,off_pct,0%,,,,,
player,201709240chi,pit,MitcMi99,defense,55,,,,,
player,201709240chi,pit,MitcMi99,def_pct,85%,,,,,
player,201709240chi,pit,MitcMi99,special_teams,2,,,,,
player,201709240chi,pit,MitcMi99,st_pct,7%,,,,,
player,201709240chi,pit,DaviSe00,pos,SS,,,,,
player,201709240chi,pit,DaviSe00,offense,0,,,,,
player,201709240chi,pit,DaviSe00,off_pct,0%,,,,,
player,201709240chi,pit,DaviSe00,defense,39,,,,,
player,201709240chi,pit,DaviSe00,def_pct,60%,,,,,
player,201709240chi,pit,DaviSe00,special_teams,7,,,,,
player,201709240chi,pit,DaviSe00,st_pct,26%,,,,,
player,201709240chi,pit,HargJa00,pos,NT,,,,,
player,201709240chi,pit,HargJa00,offense,0,,,,,
player,201709240chi,pit,HargJa00,off_pct,0%,,,,,
player,201709240chi,pit,HargJa00,defense,38,,,,,
player,201709240chi,pit,HargJa00,def_pct,58%,,,,,
player,201709240chi,pit,HargJa00,special_teams,3,,,,,
player,201709240chi,pit,HargJa00,st_pct,11%,,,,,
player,201709240chi,pit,WilcJ.00,pos,FS,,,,,
player,201709240chi,pit,WilcJ.00,offense,0,,,,,
player,201709240chi,pit,WilcJ.00,off_pct,0%,,,,,
player,201709240chi,pit,WilcJ.00,defense,35,,,,,
player,201709240chi,pit,WilcJ.00,def_pct,54%,,,,,
player,201709240chi,pit,WilcJ.00,special_teams,5,,,,,
player,201709240chi,pit,WilcJ.00,st_pct,19%,,,,,
player,201709240chi,pit,HiltMi01,pos,CB,,,,,
player,201709240chi,pit,HiltMi01,offense,0,,,,,
player,201709240chi,pit,HiltMi01,off_pct,0%,,,,,
player,201709240chi,pit,HiltMi01,defense,20,,,,,
player,201709240chi,pit,HiltMi01,def_pct,31%,,,,,
player,201709240chi,pit,HiltMi01,special_teams,14,,,,,
player,201709240chi,pit,HiltMi01,st_pct,52%,,,,,
player,201709240chi,pit,WaltLe00,pos,DE,,,,,
player,201709240chi,pit,WaltLe00,offense,0,,,,,
player,201709240chi,pit,WaltLe00,off_pct,0%,,,,,
player,201709240chi,pit,WaltLe00,defense,18,,,,,
player,201709240chi,pit,WaltLe00,def_pct,28%,,,,,
player,201709240chi,pit,WaltLe00,special_teams,2,,,,,
player,201709240chi,pit,WaltLe00,st_pct,7%,,,,,
player,201709240chi,pit,GayxWi99,pos,CB,,,,,
player,201709240chi,pit,GayxWi99,offense,0,,,,,
player,201709240chi,pit,GayxWi99,off_pct,0%,,,,,
player,201709240chi,pit,GayxWi99,defense,10,,,,,
player,201709240chi,pit,GayxWi99,def_pct,15%,,,,,
player,201709240chi,pit,GayxWi99,special_teams,0,,,,,
player,201709240chi,pit,GayxWi99,st_pct,0%,,,,,
player,201709240chi,pit,McCuDa00,pos,NT,,,,,
player,201709240chi,pit,McCuDa00,offense,0,,,,,
player,201709240chi,pit,McCuDa00,off_pct,0%,,,,,
player,201709240chi,pit,McCuDa00,defense,7,,,,,
player,201709240chi,pit,McCuDa00,def_pct,11%,,,,,
player,201709240chi,pit,McCuDa00,special_teams,0,,,,,
player,201709240chi,pit,McCuDa00,st_pct,0%,,,,,
player,201709240chi,pit,MoatAr00,pos,LB,,,,,
player,201709240chi,pit,MoatAr00,offense,0,,,,,
player,201709240chi,pit,MoatAr00,off_pct,0%,,,,,
player,201709240chi,pit,MoatAr00,defense,3,,,,,
player,201709240chi,pit,MoatAr00,def_pct,5%,,,,,
player,201709240chi,pit,MoatAr00,special_teams,8,,,,,
player,201709240chi,pit,MoatAr00,st_pct,30%,,,,,
player,201709240chi,pit,HarrJa23,pos,LB,,,,,
player,201709240chi,pit,HarrJa23,offense,0,,,,,
player,201709240chi,pit,HarrJa23,off_pct,0%,,,,,
player,201709240chi,pit,HarrJa23,defense,3,,,,,
player,201709240chi,pit,HarrJa23,def_pct,5%,,,,,
player,201709240chi,pit,HarrJa23,special_teams,0,,,,,
player,201709240chi,pit,HarrJa23,st_pct,0%,,,,,
player,201709240chi,pit,FortL.00,pos,LB,,,,,
player,201709240chi,pit,FortL.00,offense,0,,,,,
player,201709240chi,pit,FortL.00,off_pct,0%,,,,,
player,201709240chi,pit,FortL.00,defense,1,,,,,
player,201709240chi,pit,FortL.00,def_pct,2%,,,,,
player,201709240chi,pit,FortL.00,special_teams,19,,,,,
player,201709240chi,pit,FortL.00,st_pct,70%,,,,,
player,201709240chi,pit,MataTy00,pos,LB,,,,,
player,201709240chi,pit,MataTy00,offense,0,,,,,
player,201709240chi,pit,MataTy00,off_pct,0%,,,,,
player,201709240chi,pit,MataTy00,defense,1,,,,,
player,201709240chi,pit,MataTy00,def_pct,2%,,,,,
player,201709240chi,pit,MataTy00,special_teams,17,,,,,
player,201709240chi,pit,MataTy00,st_pct,63%,,,,,
player,201709240chi,pit,GoldRo00,pos,SS,,,,,
player,201709240chi,pit,GoldRo00,offense,0,,,,,
player,201709240chi,pit,GoldRo00,off_pct,0%,,,,,
player,201709240chi,pit,GoldRo00,defense,0,,,,,
player,201709240chi,pit,GoldRo00,def_pct,0%,,,,,
player,201709240chi,pit,GoldRo00,special_teams,19,,,,,
player,201709240chi,pit,GoldRo00,st_pct,70%,,,,,
player,201709240chi,pit,SensCo00,pos,CB,,,,,
player,201709240chi,pit,SensCo00,offense,0,,,,,
player,201709240chi,pit,SensCo00,off_pct,0%,,,,,
player,201709240chi,pit,SensCo00,defense,0,,,,,
player,201709240chi,pit,SensCo00,def_pct,0%,,,,,
player,201709240chi,pit,SensCo00,special_teams,11,,,,,
player,201709240chi,pit,SensCo00,st_pct,41%,,,,,
player,201709240chi,pit,CanaKa00,pos,LS,,,,,
player,201709240chi,pit,CanaKa00,offense,0,,,,,
player,201709240chi,pit,CanaKa00,off_pct,0%,,,,,
player,201709240chi,pit,CanaKa00,defense,0,,,,,
player,201709240chi,pit,CanaKa00,def_pct,0%,,,,,
player,201709240chi,pit,CanaKa00,special_teams,9,,,,,
player,201709240chi,pit,CanaKa00,st_pct,33%,,,,,
player,201709240chi,pit,BoswCh00,pos,K,,,,,
player,201709240chi,pit,BoswCh00,offense,0,,,,,
player,201709240chi,pit,BoswCh00,off_pct,0%,,,,,
player,201709240chi,pit,BoswCh00,defense,0,,,,,
player,201709240chi,pit,BoswCh00,def_pct,0%,,,,,
player,201709240chi,pit,BoswCh00,special_teams,9,,,,,
player,201709240chi,pit,BoswCh00,st_pct,33%,,,,,
player,201709240chi,pit,BerrJo00,pos,P,,,,,
player,201709240chi,pit,BerrJo00,offense,0,,,,,
player,201709240chi,pit,BerrJo00,off_pct,0%,,,,,
player,201709240chi,pit,BerrJo00,defense,0,,,,,
player,201709240chi,pit,BerrJo00,def_pct,0%,,,,,
player,201709240chi,pit,BerrJo00,special_teams,9,,,,,
player,201709240chi,pit,BerrJo00,st_pct,33%,,,,,
player,201709240chi,pit,FeilMa00,pos,T,,,,,
player,201709240chi,pit,FeilMa00,offense,0,,,,,
player,201709240chi,pit,FeilMa00,off_pct,0%,,,,,
player,201709240chi,pit,FeilMa00,defense,0,,,,,
player,201709240chi,pit,FeilMa00,def_pct,0%,,,,,
player,201709240chi,pit,FeilMa00,special_teams,4,,,,,
player,201709240chi,pit,FeilMa00,st_pct,15%,,,,,
player,201709240chi,pit,ConnJa00,pos,RB,,,,,
player,201709240chi,pit,ConnJa00,offense,0,,,,,
player,201709240chi,pit,ConnJa00,off_pct,0%,,,,,
player,201709240chi,pit,ConnJa00,defense,0,,,,,
player,201709240chi,pit,ConnJa00,def_pct,0%,,,,,
player,201709240chi,pit,ConnJa00,special_teams,3,,,,,
player,201709240chi,pit,ConnJa00,st_pct,11%,,,,,
