game,2017,3,20170925,201709250crd,dal,"Dallas Cowboys",28,crd,"Arizona Cardinals",17
player,201709250crd,crd,BrewAa00,tackles_combined,1,,,,,
player,201709250crd,crd,BrewAa00,tackles_solo,1,,,,,
player,201709250crd,crd,BrewAa00,tackles_assists,0,,,,,
player,201709250crd,crd,BrewAa00,tackles_loss,0,,,,,
player,201709250crd,crd,BrewAa00,qb_hits,0,,,,,
player,201709250crd,crd,BrewAa00,fumbles_rec,0,,,,,
player,201709250crd,crd,BrewAa00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,BrewAa00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,BrewAa00,fumbles_forced,0,,,,,
player,201709250crd,crd,ByneJo00,def_int,0,,,,,
player,201709250crd,crd,ByneJo00,def_int_yds,0,,,,,
player,201709250crd,crd,ByneJo00,def_int_td,0,,,,,
player,201709250crd,crd,ByneJo00,def_int_long,0,,,,,
player,201709250crd,crd,ByneJo00,pass_defended,0,,,,,
player,201709250crd,crd,ByneJo00,sacks,0.0,,,,,
player,201709250crd,crd,ByneJo00,tackles_combined,1,,,,,
player,201709250crd,crd,ByneJo00,tackles_solo,1,,,,,
player,201709250crd,crd,ByneJo00,tackles_assists,0,,,,,
player,201709250crd,crd,ByneJo00,tackles_loss,0,,,,,
player,201709250crd,crd,ByneJo00,qb_hits,0,,,,,
player,201709250crd,crd,ByneJo00,fumbles_rec,0,,,,,
player,201709250crd,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,ByneJo00,fumbles_forced,0,,,,,
player,201709250crd,crd,NkemRo00,def_int,0,,,,,
player,201709250crd,crd,NkemRo00,def_int_yds,0,,,,,
player,201709250crd,crd,NkemRo00,def_int_td,0,,,,,
player,201709250crd,crd,NkemRo00,def_int_long,0,,,,,
player,201709250crd,crd,NkemRo00,pass_defended,0,,,,,
player,201709250crd,crd,NkemRo00,sacks,0.0,,,,,
player,201709250crd,crd,NkemRo00,tackles_combined,1,,,,,
player,201709250crd,crd,NkemRo00,tackles_solo,0,,,,,
player,201709250crd,crd,NkemRo00,tackles_assists,1,,,,,
player,201709250crd,crd,NkemRo00,tackles_loss,0,,,,,
player,201709250crd,crd,NkemRo00,qb_hits,0,,,,,
player,201709250crd,crd,NkemRo00,fumbles_rec,0,,,,,
player,201709250crd,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,NkemRo00,fumbles_forced,0,,,,,
player,201709250crd,crd,PierOl00,def_int,0,,,,,
player,201709250crd,crd,PierOl00,def_int_yds,0,,,,,
player,201709250crd,crd,PierOl00,def_int_td,0,,,,,
player,201709250crd,crd,PierOl00,def_int_long,0,,,,,
player,201709250crd,crd,PierOl00,pass_defended,0,,,,,
player,201709250crd,crd,PierOl00,sacks,0.0,,,,,
player,201709250crd,crd,PierOl00,tackles_combined,1,,,,,
player,201709250crd,crd,PierOl00,tackles_solo,1,,,,,
player,201709250crd,crd,PierOl00,tackles_assists,0,,,,,
player,201709250crd,crd,PierOl00,tackles_loss,0,,,,,
player,201709250crd,crd,PierOl00,qb_hits,0,,,,,
player,201709250crd,crd,PierOl00,fumbles_rec,0,,,,,
player,201709250crd,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,PierOl00,fumbles_forced,0,,,,,
player,201709250crd,crd,ReddHa00,def_int,0,,,,,
player,201709250crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201709250crd,crd,ReddHa00,def_int_td,0,,,,,
player,201709250crd,crd,ReddHa00,def_int_long,0,,,,,
player,201709250crd,crd,ReddHa00,pass_defended,0,,,,,
player,201709250crd,crd,ReddHa00,sacks,0.0,,,,,
player,201709250crd,crd,ReddHa00,tackles_combined,1,,,,,
player,201709250crd,crd,ReddHa00,tackles_solo,1,,,,,
player,201709250crd,crd,ReddHa00,tackles_assists,0,,,,,
player,201709250crd,crd,ReddHa00,tackles_loss,1,,,,,
player,201709250crd,crd,ReddHa00,qb_hits,0,,,,,
player,201709250crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201709250crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201709250crd,dal,SwitRy00,kick_ret,1,,,,,
player,201709250crd,dal,SwitRy00,kick_ret_yds,18,,,,,
player,201709250crd,dal,SwitRy00,kick_ret_yds_per_ret,18.0,,,,,
player,201709250crd,dal,SwitRy00,kick_ret_td,0,,,,,
player,201709250crd,dal,SwitRy00,kick_ret_long,18,,,,,
player,201709250crd,dal,SwitRy00,punt_ret,4,,,,,
player,201709250crd,dal,SwitRy00,punt_ret_yds,43,,,,,
player,201709250crd,dal,SwitRy00,punt_ret_yds_per_ret,10.8,,,,,
player,201709250crd,dal,SwitRy00,punt_ret_td,0,,,,,
player,201709250crd,dal,SwitRy00,punt_ret_long,21,,,,,
player,201709250crd,crd,WillKe05,kick_ret,2,,,,,
player,201709250crd,crd,WillKe05,kick_ret_yds,40,,,,,
player,201709250crd,crd,WillKe05,kick_ret_yds_per_ret,20.0,,,,,
player,201709250crd,crd,WillKe05,kick_ret_td,0,,,,,
player,201709250crd,crd,WillKe05,kick_ret_long,21,,,,,
player,201709250crd,crd,WillKe05,punt_ret,1,,,,,
player,201709250crd,crd,WillKe05,punt_ret_yds,4,,,,,
player,201709250crd,crd,WillKe05,punt_ret_yds_per_ret,4.0,,,,,
player,201709250crd,crd,WillKe05,punt_ret_td,0,,,,,
player,201709250crd,crd,WillKe05,punt_ret_long,4,,,,,
player,201709250crd,crd,PetePa00,kick_ret,0,,,,,
player,201709250crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201709250crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201709250crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201709250crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201709250crd,crd,PetePa00,punt_ret,1,,,,,
player,201709250crd,crd,PetePa00,punt_ret_yds,0,,,,,
player,201709250crd,crd,PetePa00,punt_ret_yds_per_ret,0.0,,,,,
player,201709250crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201709250crd,crd,PetePa00,punt_ret_long,0,,,,,
player,201709250crd,dal,BailDa00,xpm,4,,,,,
player,201709250crd,dal,BailDa00,xpa,4,,,,,
player,201709250crd,dal,BailDa00,fgm,,,,,,
player,201709250crd,dal,BailDa00,fga,,,,,,
player,201709250crd,dal,BailDa00,punt,0,,,,,
player,201709250crd,dal,BailDa00,punt_yds,0,,,,,
player,201709250crd,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201709250crd,dal,BailDa00,punt_long,0,,,,,
player,201709250crd,dal,JoneCh02,xpm,,,,,,
player,201709250crd,dal,JoneCh02,xpa,,,,,,
player,201709250crd,dal,JoneCh02,fgm,,,,,,
player,201709250crd,dal,JoneCh02,fga,,,,,,
player,201709250crd,dal,JoneCh02,punt,7,,,,,
player,201709250crd,dal,JoneCh02,punt_yds,311,,,,,
player,201709250crd,dal,JoneCh02,punt_yds_per_punt,44.4,,,,,
player,201709250crd,dal,JoneCh02,punt_long,56,,,,,
player,201709250crd,crd,dawsophi01,xpm,2,,,,,
player,201709250crd,crd,dawsophi01,xpa,2,,,,,
player,201709250crd,crd,dawsophi01,fgm,1,,,,,
player,201709250crd,crd,dawsophi01,fga,2,,,,,
player,201709250crd,crd,dawsophi01,punt,0,,,,,
player,201709250crd,crd,dawsophi01,punt_yds,0,,,,,
player,201709250crd,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201709250crd,crd,dawsophi01,punt_long,0,,,,,
player,201709250crd,crd,LeexAn20,xpm,,,,,,
player,201709250crd,crd,LeexAn20,xpa,,,,,,
player,201709250crd,crd,LeexAn20,fgm,,,,,,
player,201709250crd,crd,LeexAn20,fga,,,,,,
player,201709250crd,crd,LeexAn20,punt,6,,,,,
player,201709250crd,crd,LeexAn20,punt_yds,271,,,,,
player,201709250crd,crd,LeexAn20,punt_yds_per_punt,45.2,,,,,
player,201709250crd,crd,LeexAn20,punt_long,58,,,,,
player,201709250crd,crd,VeldJa20,pos,T,,,,,
player,201709250crd,crd,VeldJa20,offense,81,,,,,
player,201709250crd,crd,VeldJa20,off_pct,100%,,,,,
player,201709250crd,crd,VeldJa20,defense,0,,,,,
player,201709250crd,crd,VeldJa20,def_pct,0%,,,,,
player,201709250crd,crd,VeldJa20,special_teams,4,,,,,
player,201709250crd,crd,VeldJa20,st_pct,13%,,,,,
player,201709250crd,crd,WetzJo00,pos,T,,,,,
player,201709250crd,crd,WetzJo00,offense,81,,,,,
player,201709250crd,crd,WetzJo00,off_pct,100%,,,,,
player,201709250crd,crd,WetzJo00,defense,0,,,,,
player,201709250crd,crd,WetzJo00,def_pct,0%,,,,,
player,201709250crd,crd,WetzJo00,special_teams,4,,,,,
player,201709250crd,crd,WetzJo00,st_pct,13%,,,,,
player,201709250crd,crd,BoehEv00,pos,G,,,,,
player,201709250crd,crd,BoehEv00,offense,81,,,,,
player,201709250crd,crd,BoehEv00,off_pct,100%,,,,,
player,201709250crd,crd,BoehEv00,defense,0,,,,,
player,201709250crd,crd,BoehEv00,def_pct,0%,,,,,
player,201709250crd,crd,BoehEv00,special_teams,4,,,,,
player,201709250crd,crd,BoehEv00,st_pct,13%,,,,,
player,201709250crd,crd,ShipA.20,pos,C,,,,,
player,201709250crd,crd,ShipA.20,offense,81,,,,,
player,201709250crd,crd,ShipA.20,off_pct,100%,,,,,
player,201709250crd,crd,ShipA.20,defense,0,,,,,
player,201709250crd,crd,ShipA.20,def_pct,0%,,,,,
player,201709250crd,crd,ShipA.20,special_teams,1,,,,,
player,201709250crd,crd,ShipA.20,st_pct,3%,,,,,
player,201709250crd,crd,PalmCa00,pos,QB,,,,,
player,201709250crd,crd,PalmCa00,offense,81,,,,,
player,201709250crd,crd,PalmCa00,off_pct,100%,,,,,
player,201709250crd,crd,PalmCa00,defense,0,,,,,
player,201709250crd,crd,PalmCa00,def_pct,0%,,,,,
player,201709250crd,crd,PalmCa00,special_teams,0,,,,,
player,201709250crd,crd,PalmCa00,st_pct,0%,,,,,
player,201709250crd,crd,FitzLa00,pos,WR,,,,,
player,201709250crd,crd,FitzLa00,offense,77,,,,,
player,201709250crd,crd,FitzLa00,off_pct,95%,,,,,
player,201709250crd,crd,FitzLa00,defense,0,,,,,
player,201709250crd,crd,FitzLa00,def_pct,0%,,,,,
player,201709250crd,crd,FitzLa00,special_teams,0,,,,,
player,201709250crd,crd,FitzLa00,st_pct,0%,,,,,
player,201709250crd,crd,BrowJa03,pos,WR,,,,,
player,201709250crd,crd,BrowJa03,offense,76,,,,,
player,201709250crd,crd,BrowJa03,off_pct,94%,,,,,
player,201709250crd,crd,BrowJa03,defense,0,,,,,
player,201709250crd,crd,BrowJa03,def_pct,0%,,,,,
player,201709250crd,crd,BrowJa03,special_teams,15,,,,,
player,201709250crd,crd,BrowJa03,st_pct,48%,,,,,
player,201709250crd,crd,BoonAl21,pos,G,,,,,
player,201709250crd,crd,BoonAl21,offense,71,,,,,
player,201709250crd,crd,BoonAl21,off_pct,88%,,,,,
player,201709250crd,crd,BoonAl21,defense,0,,,,,
player,201709250crd,crd,BoonAl21,def_pct,0%,,,,,
player,201709250crd,crd,BoonAl21,special_teams,3,,,,,
player,201709250crd,crd,BoonAl21,st_pct,10%,,,,,
player,201709250crd,crd,GresJe00,pos,TE,,,,,
player,201709250crd,crd,GresJe00,offense,55,,,,,
player,201709250crd,crd,GresJe00,off_pct,68%,,,,,
player,201709250crd,crd,GresJe00,defense,0,,,,,
player,201709250crd,crd,GresJe00,def_pct,0%,,,,,
player,201709250crd,crd,GresJe00,special_teams,0,,,,,
player,201709250crd,crd,GresJe00,st_pct,0%,,,,,
player,201709250crd,crd,NelsJJ00,pos,WR,,,,,
player,201709250crd,crd,NelsJJ00,offense,52,,,,,
player,201709250crd,crd,NelsJJ00,off_pct,64%,,,,,
player,201709250crd,crd,NelsJJ00,defense,0,,,,,
player,201709250crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201709250crd,crd,NelsJJ00,special_teams,0,,,,,
player,201709250crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201709250crd,crd,ElliAn00,pos,RB,,,,,
player,201709250crd,crd,ElliAn00,offense,49,,,,,
player,201709250crd,crd,ElliAn00,off_pct,60%,,,,,
player,201709250crd,crd,ElliAn00,defense,0,,,,,
player,201709250crd,crd,ElliAn00,def_pct,0%,,,,,
player,201709250crd,crd,ElliAn00,special_teams,0,,,,,
player,201709250crd,crd,ElliAn00,st_pct,0%,,,,,
player,201709250crd,crd,JohnCh04,pos,RB,,,,,
player,201709250crd,crd,JohnCh04,offense,31,,,,,
player,201709250crd,crd,JohnCh04,off_pct,38%,,,,,
player,201709250crd,crd,JohnCh04,defense,0,,,,,
player,201709250crd,crd,JohnCh04,def_pct,0%,,,,,
player,201709250crd,crd,JohnCh04,special_teams,0,,,,,
player,201709250crd,crd,JohnCh04,st_pct,0%,,,,,
player,201709250crd,crd,GoldBr00,pos,WR,,,,,
player,201709250crd,crd,GoldBr00,offense,27,,,,,
player,201709250crd,crd,GoldBr00,off_pct,33%,,,,,
player,201709250crd,crd,GoldBr00,defense,0,,,,,
player,201709250crd,crd,GoldBr00,def_pct,0%,,,,,
player,201709250crd,crd,GoldBr00,special_teams,20,,,,,
player,201709250crd,crd,GoldBr00,st_pct,65%,,,,,
player,201709250crd,crd,NiklTr00,pos,TE,,,,,
player,201709250crd,crd,NiklTr00,offense,19,,,,,
player,201709250crd,crd,NiklTr00,off_pct,23%,,,,,
player,201709250crd,crd,NiklTr00,defense,0,,,,,
player,201709250crd,crd,NiklTr00,def_pct,0%,,,,,
player,201709250crd,crd,NiklTr00,special_teams,0,,,,,
player,201709250crd,crd,NiklTr00,st_pct,0%,,,,,
player,201709250crd,crd,WillCh05,pos,WR,,,,,
player,201709250crd,crd,WillCh05,offense,13,,,,,
player,201709250crd,crd,WillCh05,off_pct,16%,,,,,
player,201709250crd,crd,WillCh05,defense,0,,,,,
player,201709250crd,crd,WillCh05,def_pct,0%,,,,,
player,201709250crd,crd,WillCh05,special_teams,0,,,,,
player,201709250crd,crd,WillCh05,st_pct,0%,,,,,
player,201709250crd,crd,MunyDa00,pos,C,,,,,
player,201709250crd,crd,MunyDa00,offense,10,,,,,
player,201709250crd,crd,MunyDa00,off_pct,12%,,,,,
player,201709250crd,crd,MunyDa00,defense,0,,,,,
player,201709250crd,crd,MunyDa00,def_pct,0%,,,,,
player,201709250crd,crd,MunyDa00,special_teams,0,,,,,
player,201709250crd,crd,MunyDa00,st_pct,0%,,,,,
player,201709250crd,crd,PennEl00,pos,RB,,,,,
player,201709250crd,crd,PennEl00,offense,2,,,,,
player,201709250crd,crd,PennEl00,off_pct,2%,,,,,
player,201709250crd,crd,PennEl00,defense,0,,,,,
player,201709250crd,crd,PennEl00,def_pct,0%,,,,,
player,201709250crd,crd,PennEl00,special_teams,23,,,,,
player,201709250crd,crd,PennEl00,st_pct,74%,,,,,
player,201709250crd,crd,MomaIf00,pos,TE,,,,,
player,201709250crd,crd,MomaIf00,offense,2,,,,,
player,201709250crd,crd,MomaIf00,off_pct,2%,,,,,
player,201709250crd,crd,MomaIf00,defense,0,,,,,
player,201709250crd,crd,MomaIf00,def_pct,0%,,,,,
player,201709250crd,crd,MomaIf00,special_teams,23,,,,,
player,201709250crd,crd,MomaIf00,st_pct,74%,,,,,
player,201709250crd,crd,WillKe05,pos,RB,,,,,
player,201709250crd,crd,WillKe05,offense,1,,,,,
player,201709250crd,crd,WillKe05,off_pct,1%,,,,,
player,201709250crd,crd,WillKe05,defense,0,,,,,
player,201709250crd,crd,WillKe05,def_pct,0%,,,,,
player,201709250crd,crd,WillKe05,special_teams,9,,,,,
player,201709250crd,crd,WillKe05,st_pct,29%,,,,,
player,201709250crd,crd,HoldWi00,pos,G,,,,,
player,201709250crd,crd,HoldWi00,offense,1,,,,,
player,201709250crd,crd,HoldWi00,off_pct,1%,,,,,
player,201709250crd,crd,HoldWi00,defense,0,,,,,
player,201709250crd,crd,HoldWi00,def_pct,0%,,,,,
player,201709250crd,crd,HoldWi00,special_teams,4,,,,,
player,201709250crd,crd,HoldWi00,st_pct,13%,,,,,
player,201709250crd,crd,MathTy00,pos,FS,,,,,
player,201709250crd,crd,MathTy00,offense,0,,,,,
player,201709250crd,crd,MathTy00,off_pct,0%,,,,,
player,201709250crd,crd,MathTy00,defense,47,,,,,
player,201709250crd,crd,MathTy00,def_pct,100%,,,,,
player,201709250crd,crd,MathTy00,special_teams,15,,,,,
player,201709250crd,crd,MathTy00,st_pct,48%,,,,,
player,201709250crd,crd,BranTy99,pos,SS,,,,,
player,201709250crd,crd,BranTy99,offense,0,,,,,
player,201709250crd,crd,BranTy99,off_pct,0%,,,,,
player,201709250crd,crd,BranTy99,defense,47,,,,,
player,201709250crd,crd,BranTy99,def_pct,100%,,,,,
player,201709250crd,crd,BranTy99,special_teams,10,,,,,
player,201709250crd,crd,BranTy99,st_pct,32%,,,,,
player,201709250crd,crd,PetePa00,pos,CB,,,,,
player,201709250crd,crd,PetePa00,offense,0,,,,,
player,201709250crd,crd,PetePa00,off_pct,0%,,,,,
player,201709250crd,crd,PetePa00,defense,47,,,,,
player,201709250crd,crd,PetePa00,def_pct,100%,,,,,
player,201709250crd,crd,PetePa00,special_teams,7,,,,,
player,201709250crd,crd,PetePa00,st_pct,23%,,,,,
player,201709250crd,crd,JoneCh03,pos,LB,,,,,
player,201709250crd,crd,JoneCh03,offense,0,,,,,
player,201709250crd,crd,JoneCh03,off_pct,0%,,,,,
player,201709250crd,crd,JoneCh03,defense,45,,,,,
player,201709250crd,crd,JoneCh03,def_pct,96%,,,,,
player,201709250crd,crd,JoneCh03,special_teams,4,,,,,
player,201709250crd,crd,JoneCh03,st_pct,13%,,,,,
player,201709250crd,crd,GoldMa00,pos,LB,,,,,
player,201709250crd,crd,GoldMa00,offense,0,,,,,
player,201709250crd,crd,GoldMa00,off_pct,0%,,,,,
player,201709250crd,crd,GoldMa00,defense,45,,,,,
player,201709250crd,crd,GoldMa00,def_pct,96%,,,,,
player,201709250crd,crd,GoldMa00,special_teams,3,,,,,
player,201709250crd,crd,GoldMa00,st_pct,10%,,,,,
player,201709250crd,crd,BethJu00,pos,CB,,,,,
player,201709250crd,crd,BethJu00,offense,0,,,,,
player,201709250crd,crd,BethJu00,off_pct,0%,,,,,
player,201709250crd,crd,BethJu00,defense,44,,,,,
player,201709250crd,crd,BethJu00,def_pct,94%,,,,,
player,201709250crd,crd,BethJu00,special_teams,16,,,,,
player,201709250crd,crd,BethJu00,st_pct,52%,,,,,
player,201709250crd,crd,DansKa20,pos,LB,,,,,
player,201709250crd,crd,DansKa20,offense,0,,,,,
player,201709250crd,crd,DansKa20,off_pct,0%,,,,,
player,201709250crd,crd,DansKa20,defense,43,,,,,
player,201709250crd,crd,DansKa20,def_pct,91%,,,,,
player,201709250crd,crd,DansKa20,special_teams,4,,,,,
player,201709250crd,crd,DansKa20,st_pct,13%,,,,,
player,201709250crd,crd,ReddHa00,pos,LB,,,,,
player,201709250crd,crd,ReddHa00,offense,0,,,,,
player,201709250crd,crd,ReddHa00,off_pct,0%,,,,,
player,201709250crd,crd,ReddHa00,defense,39,,,,,
player,201709250crd,crd,ReddHa00,def_pct,83%,,,,,
player,201709250crd,crd,ReddHa00,special_teams,5,,,,,
player,201709250crd,crd,ReddHa00,st_pct,16%,,,,,
player,201709250crd,crd,PeteCo00,pos,DT,,,,,
player,201709250crd,crd,PeteCo00,offense,0,,,,,
player,201709250crd,crd,PeteCo00,off_pct,0%,,,,,
player,201709250crd,crd,PeteCo00,defense,34,,,,,
player,201709250crd,crd,PeteCo00,def_pct,72%,,,,,
player,201709250crd,crd,PeteCo00,special_teams,8,,,,,
player,201709250crd,crd,PeteCo00,st_pct,26%,,,,,
player,201709250crd,crd,RuckFr99,pos,DT,,,,,
player,201709250crd,crd,RuckFr99,offense,0,,,,,
player,201709250crd,crd,RuckFr99,off_pct,0%,,,,,
player,201709250crd,crd,RuckFr99,defense,31,,,,,
player,201709250crd,crd,RuckFr99,def_pct,66%,,,,,
player,201709250crd,crd,RuckFr99,special_teams,4,,,,,
player,201709250crd,crd,RuckFr99,st_pct,13%,,,,,
player,201709250crd,crd,BethAn20,pos,SS,,,,,
player,201709250crd,crd,BethAn20,offense,0,,,,,
player,201709250crd,crd,BethAn20,off_pct,0%,,,,,
player,201709250crd,crd,BethAn20,defense,30,,,,,
player,201709250crd,crd,BethAn20,def_pct,64%,,,,,
player,201709250crd,crd,BethAn20,special_teams,1,,,,,
player,201709250crd,crd,BethAn20,st_pct,3%,,,,,
player,201709250crd,crd,MaurJo00,pos,DT,,,,,
player,201709250crd,crd,MaurJo00,offense,0,,,,,
player,201709250crd,crd,MaurJo00,off_pct,0%,,,,,
player,201709250crd,crd,MaurJo00,defense,19,,,,,
player,201709250crd,crd,MaurJo00,def_pct,40%,,,,,
player,201709250crd,crd,MaurJo00,special_teams,4,,,,,
player,201709250crd,crd,MaurJo00,st_pct,13%,,,,,
player,201709250crd,crd,NkemRo00,pos,DT,,,,,
player,201709250crd,crd,NkemRo00,offense,0,,,,,
player,201709250crd,crd,NkemRo00,off_pct,0%,,,,,
player,201709250crd,crd,NkemRo00,defense,15,,,,,
player,201709250crd,crd,NkemRo00,def_pct,32%,,,,,
player,201709250crd,crd,NkemRo00,special_teams,0,,,,,
player,201709250crd,crd,NkemRo00,st_pct,0%,,,,,
player,201709250crd,crd,PierOl00,pos,DT,,,,,
player,201709250crd,crd,PierOl00,offense,0,,,,,
player,201709250crd,crd,PierOl00,off_pct,0%,,,,,
player,201709250crd,crd,PierOl00,defense,10,,,,,
player,201709250crd,crd,PierOl00,def_pct,21%,,,,,
player,201709250crd,crd,PierOl00,special_teams,2,,,,,
player,201709250crd,crd,PierOl00,st_pct,6%,,,,,
player,201709250crd,crd,ByneJo00,pos,LB,,,,,
player,201709250crd,crd,ByneJo00,offense,0,,,,,
player,201709250crd,crd,ByneJo00,off_pct,0%,,,,,
player,201709250crd,crd,ByneJo00,defense,9,,,,,
player,201709250crd,crd,ByneJo00,def_pct,19%,,,,,
player,201709250crd,crd,ByneJo00,special_teams,23,,,,,
player,201709250crd,crd,ByneJo00,st_pct,74%,,,,,
player,201709250crd,crd,GuntRo00,pos,DT,,,,,
player,201709250crd,crd,GuntRo00,offense,0,,,,,
player,201709250crd,crd,GuntRo00,off_pct,0%,,,,,
player,201709250crd,crd,GuntRo00,defense,7,,,,,
player,201709250crd,crd,GuntRo00,def_pct,15%,,,,,
player,201709250crd,crd,GuntRo00,special_teams,8,,,,,
player,201709250crd,crd,GuntRo00,st_pct,26%,,,,,
player,201709250crd,crd,BakeBu00,pos,FS,,,,,
player,201709250crd,crd,BakeBu00,offense,0,,,,,
player,201709250crd,crd,BakeBu00,off_pct,0%,,,,,
player,201709250crd,crd,BakeBu00,defense,4,,,,,
player,201709250crd,crd,BakeBu00,def_pct,9%,,,,,
player,201709250crd,crd,BakeBu00,special_teams,23,,,,,
player,201709250crd,crd,BakeBu00,st_pct,74%,,,,,
player,201709250crd,crd,MartKa00,pos,LB,,,,,
player,201709250crd,crd,MartKa00,offense,0,,,,,
player,201709250crd,crd,MartKa00,off_pct,0%,,,,,
player,201709250crd,crd,MartKa00,defense,1,,,,,
player,201709250crd,crd,MartKa00,def_pct,2%,,,,,
player,201709250crd,crd,MartKa00,special_teams,19,,,,,
player,201709250crd,crd,MartKa00,st_pct,61%,,,,,
player,201709250crd,crd,WillBr07,pos,CB,,,,,
player,201709250crd,crd,WillBr07,offense,0,,,,,
player,201709250crd,crd,WillBr07,off_pct,0%,,,,,
player,201709250crd,crd,WillBr07,defense,0,,,,,
player,201709250crd,crd,WillBr07,def_pct,0%,,,,,
player,201709250crd,crd,WillBr07,special_teams,22,,,,,
player,201709250crd,crd,WillBr07,st_pct,71%,,,,,
player,201709250crd,crd,FordRu00,pos,FS,,,,,
player,201709250crd,crd,FordRu00,offense,0,,,,,
player,201709250crd,crd,FordRu00,off_pct,0%,,,,,
player,201709250crd,crd,FordRu00,defense,0,,,,,
player,201709250crd,crd,FordRu00,def_pct,0%,,,,,
player,201709250crd,crd,FordRu00,special_teams,16,,,,,
player,201709250crd,crd,FordRu00,st_pct,52%,,,,,
player,201709250crd,crd,LeexAn20,pos,P,,,,,
player,201709250crd,crd,LeexAn20,offense,0,,,,,
player,201709250crd,crd,LeexAn20,off_pct,0%,,,,,
player,201709250crd,crd,LeexAn20,defense,0,,,,,
player,201709250crd,crd,LeexAn20,def_pct,0%,,,,,
player,201709250crd,crd,LeexAn20,special_teams,11,,,,,
player,201709250crd,crd,LeexAn20,st_pct,35%,,,,,
player,201709250crd,crd,BrewAa00,pos,LS,,,,,
player,201709250crd,crd,BrewAa00,offense,0,,,,,
player,201709250crd,crd,BrewAa00,off_pct,0%,,,,,
player,201709250crd,crd,BrewAa00,defense,0,,,,,
player,201709250crd,crd,BrewAa00,def_pct,0%,,,,,
player,201709250crd,crd,BrewAa00,special_teams,11,,,,,
player,201709250crd,crd,BrewAa00,st_pct,35%,,,,,
player,201709250crd,crd,dawsophi01,pos,K,,,,,
player,201709250crd,crd,dawsophi01,offense,0,,,,,
player,201709250crd,crd,dawsophi01,off_pct,0%,,,,,
player,201709250crd,crd,dawsophi01,defense,0,,,,,
player,201709250crd,crd,dawsophi01,def_pct,0%,,,,,
player,201709250crd,crd,dawsophi01,special_teams,8,,,,,
player,201709250crd,crd,dawsophi01,st_pct,26%,,,,,
player,201709250crd,crd,SealRi00,pos,TE,,,,,
player,201709250crd,crd,SealRi00,offense,0,,,,,
player,201709250crd,crd,SealRi00,off_pct,0%,,,,,
player,201709250crd,crd,SealRi00,defense,0,,,,,
player,201709250crd,crd,SealRi00,def_pct,0%,,,,,
player,201709250crd,crd,SealRi00,special_teams,7,,,,,
player,201709250crd,crd,SealRi00,st_pct,23%,,,,,
player,201709250crd,dal,FredTr00,pos,C,,,,,
player,201709250crd,dal,FredTr00,offense,47,,,,,
player,201709250crd,dal,FredTr00,off_pct,100%,,,,,
player,201709250crd,dal,FredTr00,defense,0,,,,,
player,201709250crd,dal,FredTr00,def_pct,0%,,,,,
player,201709250crd,dal,FredTr00,special_teams,4,,,,,
player,201709250crd,dal,FredTr00,st_pct,13%,,,,,
player,201709250crd,dal,SmitTy00,pos,T,,,,,
player,201709250crd,dal,SmitTy00,offense,47,,,,,
player,201709250crd,dal,SmitTy00,off_pct,100%,,,,,
player,201709250crd,dal,SmitTy00,defense,0,,,,,
player,201709250crd,dal,SmitTy00,def_pct,0%,,,,,
player,201709250crd,dal,SmitTy00,special_teams,4,,,,,
player,201709250crd,dal,SmitTy00,st_pct,13%,,,,,
player,201709250crd,dal,WittJa00,pos,TE,,,,,
player,201709250crd,dal,WittJa00,offense,47,,,,,
player,201709250crd,dal,WittJa00,off_pct,100%,,,,,
player,201709250crd,dal,WittJa00,defense,0,,,,,
player,201709250crd,dal,WittJa00,def_pct,0%,,,,,
player,201709250crd,dal,WittJa00,special_teams,4,,,,,
player,201709250crd,dal,WittJa00,st_pct,13%,,,,,
player,201709250crd,dal,CollLa01,pos,T,,,,,
player,201709250crd,dal,CollLa01,offense,47,,,,,
player,201709250crd,dal,CollLa01,off_pct,100%,,,,,
player,201709250crd,dal,CollLa01,defense,0,,,,,
