game,2017,4,20171001,201710010tam,nyg,"New York Giants",23,tam,"Tampa Bay Buccaneers",25
player,201710010tam,nyg,LewiRo03,special_teams,19,,,,,
player,201710010tam,nyg,LewiRo03,st_pct,66%,,,,,
player,201710010tam,nyg,AdamJe01,pos,TE,,,,,
player,201710010tam,nyg,AdamJe01,offense,6,,,,,
player,201710010tam,nyg,AdamJe01,off_pct,8%,,,,,
player,201710010tam,nyg,AdamJe01,defense,0,,,,,
player,201710010tam,nyg,AdamJe01,def_pct,0%,,,,,
player,201710010tam,nyg,AdamJe01,special_teams,9,,,,,
player,201710010tam,nyg,AdamJe01,st_pct,31%,,,,,
player,201710010tam,nyg,WheeCh00,pos,T,,,,,
player,201710010tam,nyg,WheeCh00,offense,2,,,,,
player,201710010tam,nyg,WheeCh00,off_pct,2%,,,,,
player,201710010tam,nyg,WheeCh00,defense,0,,,,,
player,201710010tam,nyg,WheeCh00,def_pct,0%,,,,,
player,201710010tam,nyg,WheeCh00,special_teams,4,,,,,
player,201710010tam,nyg,WheeCh00,st_pct,14%,,,,,
player,201710010tam,nyg,WynnKe00,pos,DE,,,,,
player,201710010tam,nyg,WynnKe00,offense,1,,,,,
player,201710010tam,nyg,WynnKe00,off_pct,1%,,,,,
player,201710010tam,nyg,WynnKe00,defense,27,,,,,
player,201710010tam,nyg,WynnKe00,def_pct,42%,,,,,
player,201710010tam,nyg,WynnKe00,special_teams,16,,,,,
player,201710010tam,nyg,WynnKe00,st_pct,55%,,,,,
player,201710010tam,nyg,CollLa00,pos,SS,,,,,
player,201710010tam,nyg,CollLa00,offense,0,,,,,
player,201710010tam,nyg,CollLa00,off_pct,0%,,,,,
player,201710010tam,nyg,CollLa00,defense,64,,,,,
player,201710010tam,nyg,CollLa00,def_pct,100%,,,,,
player,201710010tam,nyg,CollLa00,special_teams,10,,,,,
player,201710010tam,nyg,CollLa00,st_pct,34%,,,,,
player,201710010tam,nyg,PierJa99,pos,DE,,,,,
player,201710010tam,nyg,PierJa99,offense,0,,,,,
player,201710010tam,nyg,PierJa99,off_pct,0%,,,,,
player,201710010tam,nyg,PierJa99,defense,64,,,,,
player,201710010tam,nyg,PierJa99,def_pct,100%,,,,,
player,201710010tam,nyg,PierJa99,special_teams,6,,,,,
player,201710010tam,nyg,PierJa99,st_pct,21%,,,,,
player,201710010tam,nyg,JenkJa03,pos,CB,,,,,
player,201710010tam,nyg,JenkJa03,offense,0,,,,,
player,201710010tam,nyg,JenkJa03,off_pct,0%,,,,,
player,201710010tam,nyg,JenkJa03,defense,64,,,,,
player,201710010tam,nyg,JenkJa03,def_pct,100%,,,,,
player,201710010tam,nyg,JenkJa03,special_teams,1,,,,,
player,201710010tam,nyg,JenkJa03,st_pct,3%,,,,,
player,201710010tam,nyg,CasiJo99,pos,LB,,,,,
player,201710010tam,nyg,CasiJo99,offense,0,,,,,
player,201710010tam,nyg,CasiJo99,off_pct,0%,,,,,
player,201710010tam,nyg,CasiJo99,defense,62,,,,,
player,201710010tam,nyg,CasiJo99,def_pct,97%,,,,,
player,201710010tam,nyg,CasiJo99,special_teams,0,,,,,
player,201710010tam,nyg,CasiJo99,st_pct,0%,,,,,
player,201710010tam,nyg,ApplEl00,pos,CB,,,,,
player,201710010tam,nyg,ApplEl00,offense,0,,,,,
player,201710010tam,nyg,ApplEl00,off_pct,0%,,,,,
player,201710010tam,nyg,ApplEl00,defense,55,,,,,
player,201710010tam,nyg,ApplEl00,def_pct,86%,,,,,
player,201710010tam,nyg,ApplEl00,special_teams,9,,,,,
player,201710010tam,nyg,ApplEl00,st_pct,31%,,,,,
player,201710010tam,nyg,RodgDo99,pos,CB,,,,,
player,201710010tam,nyg,RodgDo99,offense,0,,,,,
player,201710010tam,nyg,RodgDo99,off_pct,0%,,,,,
player,201710010tam,nyg,RodgDo99,defense,52,,,,,
player,201710010tam,nyg,RodgDo99,def_pct,81%,,,,,
player,201710010tam,nyg,RodgDo99,special_teams,6,,,,,
player,201710010tam,nyg,RodgDo99,st_pct,21%,,,,,
player,201710010tam,nyg,GoodB.00,pos,LB,,,,,
player,201710010tam,nyg,GoodB.00,offense,0,,,,,
player,201710010tam,nyg,GoodB.00,off_pct,0%,,,,,
player,201710010tam,nyg,GoodB.00,defense,45,,,,,
player,201710010tam,nyg,GoodB.00,def_pct,70%,,,,,
player,201710010tam,nyg,GoodB.00,special_teams,0,,,,,
player,201710010tam,nyg,GoodB.00,st_pct,0%,,,,,
player,201710010tam,nyg,HarrDa03,pos,DT,,,,,
player,201710010tam,nyg,HarrDa03,offense,0,,,,,
player,201710010tam,nyg,HarrDa03,off_pct,0%,,,,,
player,201710010tam,nyg,HarrDa03,defense,40,,,,,
player,201710010tam,nyg,HarrDa03,def_pct,62%,,,,,
player,201710010tam,nyg,HarrDa03,special_teams,4,,,,,
player,201710010tam,nyg,HarrDa03,st_pct,14%,,,,,
player,201710010tam,nyg,KennDe00,pos,LB,,,,,
player,201710010tam,nyg,KennDe00,offense,0,,,,,
player,201710010tam,nyg,KennDe00,off_pct,0%,,,,,
player,201710010tam,nyg,KennDe00,defense,36,,,,,
player,201710010tam,nyg,KennDe00,def_pct,56%,,,,,
player,201710010tam,nyg,KennDe00,special_teams,11,,,,,
player,201710010tam,nyg,KennDe00,st_pct,38%,,,,,
player,201710010tam,nyg,ThomDa05,pos,FS,,,,,
player,201710010tam,nyg,ThomDa05,offense,0,,,,,
player,201710010tam,nyg,ThomDa05,off_pct,0%,,,,,
player,201710010tam,nyg,ThomDa05,defense,36,,,,,
player,201710010tam,nyg,ThomDa05,def_pct,56%,,,,,
player,201710010tam,nyg,ThomDa05,special_teams,9,,,,,
player,201710010tam,nyg,ThomDa05,st_pct,31%,,,,,
player,201710010tam,nyg,TomlDa00,pos,DT,,,,,
player,201710010tam,nyg,TomlDa00,offense,0,,,,,
player,201710010tam,nyg,TomlDa00,off_pct,0%,,,,,
player,201710010tam,nyg,TomlDa00,defense,36,,,,,
player,201710010tam,nyg,TomlDa00,def_pct,56%,,,,,
player,201710010tam,nyg,TomlDa00,special_teams,9,,,,,
player,201710010tam,nyg,TomlDa00,st_pct,31%,,,,,
player,201710010tam,nyg,BromJa00,pos,DT,,,,,
player,201710010tam,nyg,BromJa00,offense,0,,,,,
player,201710010tam,nyg,BromJa00,off_pct,0%,,,,,
player,201710010tam,nyg,BromJa00,defense,33,,,,,
player,201710010tam,nyg,BromJa00,def_pct,52%,,,,,
player,201710010tam,nyg,BromJa00,special_teams,3,,,,,
player,201710010tam,nyg,BromJa00,st_pct,10%,,,,,
player,201710010tam,nyg,VernOl00,pos,DE,,,,,
player,201710010tam,nyg,VernOl00,offense,0,,,,,
player,201710010tam,nyg,VernOl00,off_pct,0%,,,,,
player,201710010tam,nyg,VernOl00,defense,22,,,,,
player,201710010tam,nyg,VernOl00,def_pct,34%,,,,,
player,201710010tam,nyg,VernOl00,special_teams,0,,,,,
player,201710010tam,nyg,VernOl00,st_pct,0%,,,,,
player,201710010tam,nyg,AdamAn00,pos,FS,,,,,
player,201710010tam,nyg,AdamAn00,offense,0,,,,,
player,201710010tam,nyg,AdamAn00,off_pct,0%,,,,,
player,201710010tam,nyg,AdamAn00,defense,19,,,,,
player,201710010tam,nyg,AdamAn00,def_pct,30%,,,,,
player,201710010tam,nyg,AdamAn00,special_teams,21,,,,,
player,201710010tam,nyg,AdamAn00,st_pct,72%,,,,,
player,201710010tam,nyg,RobiKe01,pos,LB,,,,,
player,201710010tam,nyg,RobiKe01,offense,0,,,,,
player,201710010tam,nyg,RobiKe01,off_pct,0%,,,,,
player,201710010tam,nyg,RobiKe01,defense,19,,,,,
player,201710010tam,nyg,RobiKe01,def_pct,30%,,,,,
player,201710010tam,nyg,RobiKe01,special_teams,0,,,,,
player,201710010tam,nyg,RobiKe01,st_pct,0%,,,,,
player,201710010tam,nyg,OkwaRo01,pos,DE,,,,,
player,201710010tam,nyg,OkwaRo01,offense,0,,,,,
player,201710010tam,nyg,OkwaRo01,off_pct,0%,,,,,
player,201710010tam,nyg,OkwaRo01,defense,17,,,,,
player,201710010tam,nyg,OkwaRo01,def_pct,27%,,,,,
player,201710010tam,nyg,OkwaRo01,special_teams,6,,,,,
player,201710010tam,nyg,OkwaRo01,st_pct,21%,,,,,
player,201710010tam,nyg,BerhNa00,pos,SS,,,,,
player,201710010tam,nyg,BerhNa00,offense,0,,,,,
player,201710010tam,nyg,BerhNa00,off_pct,0%,,,,,
player,201710010tam,nyg,BerhNa00,defense,7,,,,,
player,201710010tam,nyg,BerhNa00,def_pct,11%,,,,,
player,201710010tam,nyg,BerhNa00,special_teams,19,,,,,
player,201710010tam,nyg,BerhNa00,st_pct,66%,,,,,
player,201710010tam,nyg,ThomRo04,pos,DT,,,,,
player,201710010tam,nyg,ThomRo04,offense,0,,,,,
player,201710010tam,nyg,ThomRo04,off_pct,0%,,,,,
player,201710010tam,nyg,ThomRo04,defense,5,,,,,
player,201710010tam,nyg,ThomRo04,def_pct,8%,,,,,
player,201710010tam,nyg,ThomRo04,special_teams,0,,,,,
player,201710010tam,nyg,ThomRo04,st_pct,0%,,,,,
player,201710010tam,nyg,MunsCa00,pos,LB,,,,,
player,201710010tam,nyg,MunsCa00,offense,0,,,,,
player,201710010tam,nyg,MunsCa00,off_pct,0%,,,,,
player,201710010tam,nyg,MunsCa00,defense,1,,,,,
player,201710010tam,nyg,MunsCa00,def_pct,2%,,,,,
player,201710010tam,nyg,MunsCa00,special_teams,18,,,,,
player,201710010tam,nyg,MunsCa00,st_pct,62%,,,,,
player,201710010tam,nyg,GranCu01,pos,LB,,,,,
player,201710010tam,nyg,GranCu01,offense,0,,,,,
player,201710010tam,nyg,GranCu01,off_pct,0%,,,,,
player,201710010tam,nyg,GranCu01,defense,0,,,,,
player,201710010tam,nyg,GranCu01,def_pct,0%,,,,,
player,201710010tam,nyg,GranCu01,special_teams,25,,,,,
player,201710010tam,nyg,GranCu01,st_pct,86%,,,,,
player,201710010tam,nyg,HarrDw00,pos,WR,,,,,
player,201710010tam,nyg,HarrDw00,offense,0,,,,,
player,201710010tam,nyg,HarrDw00,off_pct,0%,,,,,
player,201710010tam,nyg,HarrDw00,defense,0,,,,,
player,201710010tam,nyg,HarrDw00,def_pct,0%,,,,,
player,201710010tam,nyg,HarrDw00,special_teams,19,,,,,
player,201710010tam,nyg,HarrDw00,st_pct,66%,,,,,
player,201710010tam,nyg,CapiNo00,pos,DE,,,,,
player,201710010tam,nyg,CapiNo00,offense,0,,,,,
player,201710010tam,nyg,CapiNo00,off_pct,0%,,,,,
player,201710010tam,nyg,CapiNo00,defense,0,,,,,
player,201710010tam,nyg,CapiNo00,def_pct,0%,,,,,
player,201710010tam,nyg,CapiNo00,special_teams,19,,,,,
player,201710010tam,nyg,CapiNo00,st_pct,66%,,,,,
player,201710010tam,nyg,RosaAl00,pos,K,,,,,
player,201710010tam,nyg,RosaAl00,offense,0,,,,,
player,201710010tam,nyg,RosaAl00,off_pct,0%,,,,,
player,201710010tam,nyg,RosaAl00,defense,0,,,,,
player,201710010tam,nyg,RosaAl00,def_pct,0%,,,,,
player,201710010tam,nyg,RosaAl00,special_teams,9,,,,,
player,201710010tam,nyg,RosaAl00,st_pct,31%,,,,,
player,201710010tam,nyg,DeOsZa99,pos,LS,,,,,
player,201710010tam,nyg,DeOsZa99,offense,0,,,,,
player,201710010tam,nyg,DeOsZa99,off_pct,0%,,,,,
player,201710010tam,nyg,DeOsZa99,defense,0,,,,,
player,201710010tam,nyg,DeOsZa99,def_pct,0%,,,,,
player,201710010tam,nyg,DeOsZa99,special_teams,9,,,,,
player,201710010tam,nyg,DeOsZa99,st_pct,31%,,,,,
player,201710010tam,nyg,WingBr00,pos,P,,,,,
player,201710010tam,nyg,WingBr00,offense,0,,,,,
player,201710010tam,nyg,WingBr00,off_pct,0%,,,,,
player,201710010tam,nyg,WingBr00,defense,0,,,,,
player,201710010tam,nyg,WingBr00,def_pct,0%,,,,,
player,201710010tam,nyg,WingBr00,special_teams,9,,,,,
player,201710010tam,nyg,WingBr00,st_pct,31%,,,,,
player,201710010tam,nyg,CockRo00,pos,CB,,,,,
player,201710010tam,nyg,CockRo00,offense,0,,,,,
player,201710010tam,nyg,CockRo00,off_pct,0%,,,,,
player,201710010tam,nyg,CockRo00,defense,0,,,,,
player,201710010tam,nyg,CockRo00,def_pct,0%,,,,,
player,201710010tam,nyg,CockRo00,special_teams,5,,,,,
player,201710010tam,nyg,CockRo00,st_pct,17%,,,,,
