game,2017,3,20170924,201709240oti,sea,"Seattle Seahawks",27,oti,"Tennessee Titans",33
player,201709240oti,sea,JoecLu00,off_pct,100%,,,,,
player,201709240oti,sea,JoecLu00,defense,0,,,,,
player,201709240oti,sea,JoecLu00,def_pct,0%,,,,,
player,201709240oti,sea,JoecLu00,special_teams,3,,,,,
player,201709240oti,sea,JoecLu00,st_pct,8%,,,,,
player,201709240oti,sea,IfedGe00,pos,T,,,,,
player,201709240oti,sea,IfedGe00,offense,73,,,,,
player,201709240oti,sea,IfedGe00,off_pct,100%,,,,,
player,201709240oti,sea,IfedGe00,defense,0,,,,,
player,201709240oti,sea,IfedGe00,def_pct,0%,,,,,
player,201709240oti,sea,IfedGe00,special_teams,3,,,,,
player,201709240oti,sea,IfedGe00,st_pct,8%,,,,,
player,201709240oti,sea,BritJu00,pos,C,,,,,
player,201709240oti,sea,BritJu00,offense,73,,,,,
player,201709240oti,sea,BritJu00,off_pct,100%,,,,,
player,201709240oti,sea,BritJu00,defense,0,,,,,
player,201709240oti,sea,BritJu00,def_pct,0%,,,,,
player,201709240oti,sea,BritJu00,special_teams,3,,,,,
player,201709240oti,sea,BritJu00,st_pct,8%,,,,,
player,201709240oti,sea,WilsRu00,pos,QB,,,,,
player,201709240oti,sea,WilsRu00,offense,73,,,,,
player,201709240oti,sea,WilsRu00,off_pct,100%,,,,,
player,201709240oti,sea,WilsRu00,defense,0,,,,,
player,201709240oti,sea,WilsRu00,def_pct,0%,,,,,
player,201709240oti,sea,WilsRu00,special_teams,0,,,,,
player,201709240oti,sea,WilsRu00,st_pct,0%,,,,,
player,201709240oti,sea,OdhiRe00,pos,T,,,,,
player,201709240oti,sea,OdhiRe00,offense,72,,,,,
player,201709240oti,sea,OdhiRe00,off_pct,99%,,,,,
player,201709240oti,sea,OdhiRe00,defense,0,,,,,
player,201709240oti,sea,OdhiRe00,def_pct,0%,,,,,
player,201709240oti,sea,OdhiRe00,special_teams,2,,,,,
player,201709240oti,sea,OdhiRe00,st_pct,6%,,,,,
player,201709240oti,sea,LockTy00,pos,WR,,,,,
player,201709240oti,sea,LockTy00,offense,66,,,,,
player,201709240oti,sea,LockTy00,off_pct,90%,,,,,
player,201709240oti,sea,LockTy00,defense,0,,,,,
player,201709240oti,sea,LockTy00,def_pct,0%,,,,,
player,201709240oti,sea,LockTy00,special_teams,13,,,,,
player,201709240oti,sea,LockTy00,st_pct,36%,,,,,
player,201709240oti,sea,RichPa01,pos,WR,,,,,
player,201709240oti,sea,RichPa01,offense,62,,,,,
player,201709240oti,sea,RichPa01,off_pct,85%,,,,,
player,201709240oti,sea,RichPa01,defense,0,,,,,
player,201709240oti,sea,RichPa01,def_pct,0%,,,,,
player,201709240oti,sea,RichPa01,special_teams,0,,,,,
player,201709240oti,sea,RichPa01,st_pct,0%,,,,,
player,201709240oti,sea,BaldDo00,pos,WR,,,,,
player,201709240oti,sea,BaldDo00,offense,51,,,,,
player,201709240oti,sea,BaldDo00,off_pct,70%,,,,,
player,201709240oti,sea,BaldDo00,defense,0,,,,,
player,201709240oti,sea,BaldDo00,def_pct,0%,,,,,
player,201709240oti,sea,BaldDo00,special_teams,4,,,,,
player,201709240oti,sea,BaldDo00,st_pct,11%,,,,,
player,201709240oti,sea,GrahJi00,pos,TE,,,,,
player,201709240oti,sea,GrahJi00,offense,48,,,,,
player,201709240oti,sea,GrahJi00,off_pct,66%,,,,,
player,201709240oti,sea,GrahJi00,defense,0,,,,,
player,201709240oti,sea,GrahJi00,def_pct,0%,,,,,
player,201709240oti,sea,GrahJi00,special_teams,0,,,,,
player,201709240oti,sea,GrahJi00,st_pct,0%,,,,,
player,201709240oti,sea,CarsCh00,pos,RB,,,,,
player,201709240oti,sea,CarsCh00,offense,41,,,,,
player,201709240oti,sea,CarsCh00,off_pct,56%,,,,,
player,201709240oti,sea,CarsCh00,defense,0,,,,,
player,201709240oti,sea,CarsCh00,def_pct,0%,,,,,
player,201709240oti,sea,CarsCh00,special_teams,4,,,,,
player,201709240oti,sea,CarsCh00,st_pct,11%,,,,,
player,201709240oti,sea,ProsC.00,pos,RB,,,,,
player,201709240oti,sea,ProsC.00,offense,27,,,,,
player,201709240oti,sea,ProsC.00,off_pct,37%,,,,,
player,201709240oti,sea,ProsC.00,defense,0,,,,,
player,201709240oti,sea,ProsC.00,def_pct,0%,,,,,
player,201709240oti,sea,ProsC.00,special_teams,5,,,,,
player,201709240oti,sea,ProsC.00,st_pct,14%,,,,,
player,201709240oti,sea,WillLu00,pos,TE,,,,,
player,201709240oti,sea,WillLu00,offense,25,,,,,
player,201709240oti,sea,WillLu00,off_pct,34%,,,,,
player,201709240oti,sea,WillLu00,defense,0,,,,,
player,201709240oti,sea,WillLu00,def_pct,0%,,,,,
player,201709240oti,sea,WillLu00,special_teams,18,,,,,
player,201709240oti,sea,WillLu00,st_pct,50%,,,,,
player,201709240oti,sea,McEvTa01,pos,WR,,,,,
player,201709240oti,sea,McEvTa01,offense,24,,,,,
player,201709240oti,sea,McEvTa01,off_pct,33%,,,,,
player,201709240oti,sea,McEvTa01,defense,0,,,,,
player,201709240oti,sea,McEvTa01,def_pct,0%,,,,,
player,201709240oti,sea,McEvTa01,special_teams,26,,,,,
player,201709240oti,sea,McEvTa01,st_pct,72%,,,,,
player,201709240oti,sea,DarbAm00,pos,WR,,,,,
player,201709240oti,sea,DarbAm00,offense,11,,,,,
player,201709240oti,sea,DarbAm00,off_pct,15%,,,,,
player,201709240oti,sea,DarbAm00,defense,0,,,,,
player,201709240oti,sea,DarbAm00,def_pct,0%,,,,,
player,201709240oti,sea,DarbAm00,special_teams,18,,,,,
player,201709240oti,sea,DarbAm00,st_pct,50%,,,,,
player,201709240oti,sea,VannNi00,pos,TE,,,,,
player,201709240oti,sea,VannNi00,offense,6,,,,,
player,201709240oti,sea,VannNi00,off_pct,8%,,,,,
player,201709240oti,sea,VannNi00,defense,0,,,,,
player,201709240oti,sea,VannNi00,def_pct,0%,,,,,
player,201709240oti,sea,VannNi00,special_teams,18,,,,,
player,201709240oti,sea,VannNi00,st_pct,50%,,,,,
player,201709240oti,sea,TobiMa00,pos,T,,,,,
player,201709240oti,sea,TobiMa00,offense,3,,,,,
player,201709240oti,sea,TobiMa00,off_pct,4%,,,,,
player,201709240oti,sea,TobiMa00,defense,0,,,,,
player,201709240oti,sea,TobiMa00,def_pct,0%,,,,,
player,201709240oti,sea,TobiMa00,special_teams,5,,,,,
player,201709240oti,sea,TobiMa00,st_pct,14%,,,,,
player,201709240oti,sea,MaddTr01,pos,FB,,,,,
player,201709240oti,sea,MaddTr01,offense,1,,,,,
player,201709240oti,sea,MaddTr01,off_pct,1%,,,,,
player,201709240oti,sea,MaddTr01,defense,0,,,,,
player,201709240oti,sea,MaddTr01,def_pct,0%,,,,,
player,201709240oti,sea,MaddTr01,special_teams,26,,,,,
player,201709240oti,sea,MaddTr01,st_pct,72%,,,,,
player,201709240oti,sea,RawlTh00,pos,RB,,,,,
player,201709240oti,sea,RawlTh00,offense,1,,,,,
player,201709240oti,sea,RawlTh00,off_pct,1%,,,,,
player,201709240oti,sea,RawlTh00,defense,0,,,,,
player,201709240oti,sea,RawlTh00,def_pct,0%,,,,,
player,201709240oti,sea,RawlTh00,special_teams,0,,,,,
player,201709240oti,sea,RawlTh00,st_pct,0%,,,,,
player,201709240oti,sea,SherRi00,pos,CB,,,,,
player,201709240oti,sea,SherRi00,offense,0,,,,,
player,201709240oti,sea,SherRi00,off_pct,0%,,,,,
player,201709240oti,sea,SherRi00,defense,73,,,,,
player,201709240oti,sea,SherRi00,def_pct,100%,,,,,
player,201709240oti,sea,SherRi00,special_teams,11,,,,,
player,201709240oti,sea,SherRi00,st_pct,31%,,,,,
player,201709240oti,sea,ChanKa99,pos,SS,,,,,
player,201709240oti,sea,ChanKa99,offense,0,,,,,
player,201709240oti,sea,ChanKa99,off_pct,0%,,,,,
player,201709240oti,sea,ChanKa99,defense,73,,,,,
player,201709240oti,sea,ChanKa99,def_pct,100%,,,,,
player,201709240oti,sea,ChanKa99,special_teams,9,,,,,
player,201709240oti,sea,ChanKa99,st_pct,25%,,,,,
player,201709240oti,sea,WrigK.00,pos,LB,,,,,
player,201709240oti,sea,WrigK.00,offense,0,,,,,
player,201709240oti,sea,WrigK.00,off_pct,0%,,,,,
player,201709240oti,sea,WrigK.00,defense,73,,,,,
player,201709240oti,sea,WrigK.00,def_pct,100%,,,,,
player,201709240oti,sea,WrigK.00,special_teams,7,,,,,
player,201709240oti,sea,WrigK.00,st_pct,19%,,,,,
player,201709240oti,sea,WagnBo00,pos,LB,,,,,
player,201709240oti,sea,WagnBo00,offense,0,,,,,
player,201709240oti,sea,WagnBo00,off_pct,0%,,,,,
player,201709240oti,sea,WagnBo00,defense,73,,,,,
player,201709240oti,sea,WagnBo00,def_pct,100%,,,,,
player,201709240oti,sea,WagnBo00,special_teams,7,,,,,
player,201709240oti,sea,WagnBo00,st_pct,19%,,,,,
player,201709240oti,sea,ThomEa99,pos,FS,,,,,
player,201709240oti,sea,ThomEa99,offense,0,,,,,
player,201709240oti,sea,ThomEa99,off_pct,0%,,,,,
player,201709240oti,sea,ThomEa99,defense,73,,,,,
player,201709240oti,sea,ThomEa99,def_pct,100%,,,,,
player,201709240oti,sea,ThomEa99,special_teams,0,,,,,
player,201709240oti,sea,ThomEa99,st_pct,0%,,,,,
player,201709240oti,sea,LaneJe00,pos,CB,,,,,
player,201709240oti,sea,LaneJe00,offense,0,,,,,
player,201709240oti,sea,LaneJe00,off_pct,0%,,,,,
player,201709240oti,sea,LaneJe00,defense,72,,,,,
player,201709240oti,sea,LaneJe00,def_pct,99%,,,,,
player,201709240oti,sea,LaneJe00,special_teams,10,,,,,
player,201709240oti,sea,LaneJe00,st_pct,28%,,,,,
player,201709240oti,sea,BennMi99,pos,DE,,,,,
player,201709240oti,sea,BennMi99,offense,0,,,,,
player,201709240oti,sea,BennMi99,off_pct,0%,,,,,
player,201709240oti,sea,BennMi99,defense,64,,,,,
player,201709240oti,sea,BennMi99,def_pct,88%,,,,,
player,201709240oti,sea,BennMi99,special_teams,0,,,,,
player,201709240oti,sea,BennMi99,st_pct,0%,,,,,
player,201709240oti,sea,AvriCl99,pos,DE,,,,,
player,201709240oti,sea,AvriCl99,offense,0,,,,,
player,201709240oti,sea,AvriCl99,off_pct,0%,,,,,
player,201709240oti,sea,AvriCl99,defense,53,,,,,
player,201709240oti,sea,AvriCl99,def_pct,73%,,,,,
player,201709240oti,sea,AvriCl99,special_teams,0,,,,,
player,201709240oti,sea,AvriCl99,st_pct,0%,,,,,
player,201709240oti,sea,RichSh00,pos,DT,,,,,
player,201709240oti,sea,RichSh00,offense,0,,,,,
player,201709240oti,sea,RichSh00,off_pct,0%,,,,,
player,201709240oti,sea,RichSh00,defense,51,,,,,
player,201709240oti,sea,RichSh00,def_pct,70%,,,,,
player,201709240oti,sea,RichSh00,special_teams,5,,,,,
player,201709240oti,sea,RichSh00,st_pct,14%,,,,,
player,201709240oti,sea,ReedJa02,pos,DT,,,,,
player,201709240oti,sea,ReedJa02,offense,0,,,,,
player,201709240oti,sea,ReedJa02,off_pct,0%,,,,,
player,201709240oti,sea,ReedJa02,defense,50,,,,,
player,201709240oti,sea,ReedJa02,def_pct,68%,,,,,
player,201709240oti,sea,ReedJa02,special_teams,7,,,,,
player,201709240oti,sea,ReedJa02,st_pct,19%,,,,,
player,201709240oti,sea,WilhMi00,pos,LB,,,,,
player,201709240oti,sea,WilhMi00,offense,0,,,,,
player,201709240oti,sea,WilhMi00,off_pct,0%,,,,,
player,201709240oti,sea,WilhMi00,defense,41,,,,,
player,201709240oti,sea,WilhMi00,def_pct,56%,,,,,
player,201709240oti,sea,WilhMi00,special_teams,33,,,,,
player,201709240oti,sea,WilhMi00,st_pct,92%,,,,,
player,201709240oti,sea,ClarFr01,pos,DE,,,,,
player,201709240oti,sea,ClarFr01,offense,0,,,,,
player,201709240oti,sea,ClarFr01,off_pct,0%,,,,,
player,201709240oti,sea,ClarFr01,defense,32,,,,,
player,201709240oti,sea,ClarFr01,def_pct,44%,,,,,
player,201709240oti,sea,ClarFr01,special_teams,7,,,,,
player,201709240oti,sea,ClarFr01,st_pct,19%,,,,,
player,201709240oti,sea,GrifSh00,pos,CB,,,,,
player,201709240oti,sea,GrifSh00,offense,0,,,,,
player,201709240oti,sea,GrifSh00,off_pct,0%,,,,,
player,201709240oti,sea,GrifSh00,defense,30,,,,,
player,201709240oti,sea,GrifSh00,def_pct,41%,,,,,
player,201709240oti,sea,GrifSh00,special_teams,13,,,,,
player,201709240oti,sea,GrifSh00,st_pct,36%,,,,,
player,201709240oti,sea,JoneNa00,pos,DT,,,,,
player,201709240oti,sea,JoneNa00,offense,0,,,,,
player,201709240oti,sea,JoneNa00,off_pct,0%,,,,,
player,201709240oti,sea,JoneNa00,defense,21,,,,,
player,201709240oti,sea,JoneNa00,def_pct,29%,,,,,
player,201709240oti,sea,JoneNa00,special_teams,7,,,,,
player,201709240oti,sea,JoneNa00,st_pct,19%,,,,,
player,201709240oti,sea,SmitMa03,pos,DE,,,,,
player,201709240oti,sea,SmitMa03,offense,0,,,,,
player,201709240oti,sea,SmitMa03,off_pct,0%,,,,,
player,201709240oti,sea,SmitMa03,defense,16,,,,,
player,201709240oti,sea,SmitMa03,def_pct,22%,,,,,
player,201709240oti,sea,SmitMa03,special_teams,8,,,,,
player,201709240oti,sea,SmitMa03,st_pct,22%,,,,,
player,201709240oti,sea,SmitGa01,pos,DT,,,,,
player,201709240oti,sea,SmitGa01,offense,0,,,,,
player,201709240oti,sea,SmitGa01,off_pct,0%,,,,,
player,201709240oti,sea,SmitGa01,defense,5,,,,,
player,201709240oti,sea,SmitGa01,def_pct,7%,,,,,
player,201709240oti,sea,SmitGa01,special_teams,1,,,,,
player,201709240oti,sea,SmitGa01,st_pct,3%,,,,,
player,201709240oti,sea,McDoBr01,pos,FS,,,,,
player,201709240oti,sea,McDoBr01,offense,0,,,,,
player,201709240oti,sea,McDoBr01,off_pct,0%,,,,,
player,201709240oti,sea,McDoBr01,defense,2,,,,,
player,201709240oti,sea,McDoBr01,def_pct,3%,,,,,
player,201709240oti,sea,McDoBr01,special_teams,33,,,,,
player,201709240oti,sea,McDoBr01,st_pct,92%,,,,,
player,201709240oti,sea,ColeJu01,pos,CB,,,,,
player,201709240oti,sea,ColeJu01,offense,0,,,,,
player,201709240oti,sea,ColeJu01,off_pct,0%,,,,,
player,201709240oti,sea,ColeJu01,defense,1,,,,,
player,201709240oti,sea,ColeJu01,def_pct,1%,,,,,
player,201709240oti,sea,ColeJu01,special_teams,19,,,,,
player,201709240oti,sea,ColeJu01,st_pct,53%,,,,,
player,201709240oti,sea,GarvTe00,pos,LB,,,,,
player,201709240oti,sea,GarvTe00,offense,0,,,,,
player,201709240oti,sea,GarvTe00,off_pct,0%,,,,,
player,201709240oti,sea,GarvTe00,defense,0,,,,,
player,201709240oti,sea,GarvTe00,def_pct,0%,,,,,
player,201709240oti,sea,GarvTe00,special_teams,14,,,,,
player,201709240oti,sea,GarvTe00,st_pct,39%,,,,,
player,201709240oti,sea,HillDe02,pos,SS,,,,,
player,201709240oti,sea,HillDe02,offense,0,,,,,
player,201709240oti,sea,HillDe02,off_pct,0%,,,,,
player,201709240oti,sea,HillDe02,defense,0,,,,,
player,201709240oti,sea,HillDe02,def_pct,0%,,,,,
player,201709240oti,sea,HillDe02,special_teams,14,,,,,
player,201709240oti,sea,HillDe02,st_pct,39%,,,,,
player,201709240oti,sea,RyanJo21,pos,P,,,,,
player,201709240oti,sea,RyanJo21,offense,0,,,,,
player,201709240oti,sea,RyanJo21,off_pct,0%,,,,,
player,201709240oti,sea,RyanJo21,defense,0,,,,,
player,201709240oti,sea,RyanJo21,def_pct,0%,,,,,
player,201709240oti,sea,RyanJo21,special_teams,11,,,,,
player,201709240oti,sea,RyanJo21,st_pct,31%,,,,,
player,201709240oti,sea,OttxTy00,pos,LS,,,,,
player,201709240oti,sea,OttxTy00,offense,0,,,,,
player,201709240oti,sea,OttxTy00,off_pct,0%,,,,,
player,201709240oti,sea,OttxTy00,defense,0,,,,,
player,201709240oti,sea,OttxTy00,def_pct,0%,,,,,
player,201709240oti,sea,OttxTy00,special_teams,11,,,,,
player,201709240oti,sea,OttxTy00,st_pct,31%,,,,,
player,201709240oti,sea,WalsBl00,pos,K,,,,,
player,201709240oti,sea,WalsBl00,offense,0,,,,,
player,201709240oti,sea,WalsBl00,off_pct,0%,,,,,
player,201709240oti,sea,WalsBl00,defense,0,,,,,
player,201709240oti,sea,WalsBl00,def_pct,0%,,,,,
player,201709240oti,sea,WalsBl00,special_teams,8,,,,,
player,201709240oti,sea,WalsBl00,st_pct,22%,,,,,
player,201709240oti,sea,PociEt00,pos,C,,,,,
player,201709240oti,sea,PociEt00,offense,0,,,,,
player,201709240oti,sea,PociEt00,off_pct,0%,,,,,
player,201709240oti,sea,PociEt00,defense,0,,,,,
player,201709240oti,sea,PociEt00,def_pct,0%,,,,,
player,201709240oti,sea,PociEt00,special_teams,7,,,,,
player,201709240oti,sea,PociEt00,st_pct,19%,,,,,
player,201709240oti,sea,McDoDe01,pos,LB,,,,,
player,201709240oti,sea,McDoDe01,offense,0,,,,,
player,201709240oti,sea,McDoDe01,off_pct,0%,,,,,
player,201709240oti,sea,McDoDe01,defense,0,,,,,
player,201709240oti,sea,McDoDe01,def_pct,0%,,,,,
player,201709240oti,sea,McDoDe01,special_teams,1,,,,,
player,201709240oti,sea,McDoDe01,st_pct,3%,,,,,
