game,2017,10,20171112,201711120clt,pit,"Pittsburgh Steelers",20,clt,"Indianapolis Colts",17
player,201711120clt,clt,StewGr00,def_int_yds,0,,,,,
player,201711120clt,clt,StewGr00,def_int_td,0,,,,,
player,201711120clt,clt,StewGr00,def_int_long,0,,,,,
player,201711120clt,clt,StewGr00,pass_defended,0,,,,,
player,201711120clt,clt,StewGr00,sacks,0.0,,,,,
player,201711120clt,clt,StewGr00,tackles_combined,1,,,,,
player,201711120clt,clt,StewGr00,tackles_solo,0,,,,,
player,201711120clt,clt,StewGr00,tackles_assists,1,,,,,
player,201711120clt,clt,StewGr00,tackles_loss,0,,,,,
player,201711120clt,clt,StewGr00,qb_hits,0,,,,,
player,201711120clt,clt,StewGr00,fumbles_rec,0,,,,,
player,201711120clt,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,StewGr00,fumbles_forced,0,,,,,
player,201711120clt,clt,WalkAn01,def_int,0,,,,,
player,201711120clt,clt,WalkAn01,def_int_yds,0,,,,,
player,201711120clt,clt,WalkAn01,def_int_td,0,,,,,
player,201711120clt,clt,WalkAn01,def_int_long,0,,,,,
player,201711120clt,clt,WalkAn01,pass_defended,0,,,,,
player,201711120clt,clt,WalkAn01,sacks,0.0,,,,,
player,201711120clt,clt,WalkAn01,tackles_combined,1,,,,,
player,201711120clt,clt,WalkAn01,tackles_solo,1,,,,,
player,201711120clt,clt,WalkAn01,tackles_assists,0,,,,,
player,201711120clt,clt,WalkAn01,tackles_loss,0,,,,,
player,201711120clt,clt,WalkAn01,qb_hits,0,,,,,
player,201711120clt,clt,WalkAn01,fumbles_rec,0,,,,,
player,201711120clt,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201711120clt,clt,WalkAn01,fumbles_forced,0,,,,,
player,201711120clt,pit,BrowAn04,kick_ret,0,,,,,
player,201711120clt,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201711120clt,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201711120clt,pit,BrowAn04,kick_ret_td,0,,,,,
player,201711120clt,pit,BrowAn04,kick_ret_long,0,,,,,
player,201711120clt,pit,BrowAn04,punt_ret,1,,,,,
player,201711120clt,pit,BrowAn04,punt_ret_yds,7,,,,,
player,201711120clt,pit,BrowAn04,punt_ret_yds_per_ret,7.0,,,,,
player,201711120clt,pit,BrowAn04,punt_ret_td,0,,,,,
player,201711120clt,pit,BrowAn04,punt_ret_long,7,,,,,
player,201711120clt,pit,SmitJu00,kick_ret,1,,,,,
player,201711120clt,pit,SmitJu00,kick_ret_yds,25,,,,,
player,201711120clt,pit,SmitJu00,kick_ret_yds_per_ret,25.0,,,,,
player,201711120clt,pit,SmitJu00,kick_ret_td,0,,,,,
player,201711120clt,pit,SmitJu00,kick_ret_long,25,,,,,
player,201711120clt,pit,SmitJu00,punt_ret,0,,,,,
player,201711120clt,pit,SmitJu00,punt_ret_yds,0,,,,,
player,201711120clt,pit,SmitJu00,punt_ret_yds_per_ret,,,,,,
player,201711120clt,pit,SmitJu00,punt_ret_td,0,,,,,
player,201711120clt,pit,SmitJu00,punt_ret_long,0,,,,,
player,201711120clt,pit,WatsTe00,kick_ret,1,,,,,
player,201711120clt,pit,WatsTe00,kick_ret_yds,18,,,,,
player,201711120clt,pit,WatsTe00,kick_ret_yds_per_ret,18.0,,,,,
player,201711120clt,pit,WatsTe00,kick_ret_td,0,,,,,
player,201711120clt,pit,WatsTe00,kick_ret_long,18,,,,,
player,201711120clt,pit,WatsTe00,punt_ret,0,,,,,
player,201711120clt,pit,WatsTe00,punt_ret_yds,0,,,,,
player,201711120clt,pit,WatsTe00,punt_ret_yds_per_ret,,,,,,
player,201711120clt,pit,WatsTe00,punt_ret_td,0,,,,,
player,201711120clt,pit,WatsTe00,punt_ret_long,0,,,,,
player,201711120clt,clt,RogeCh02,kick_ret,0,,,,,
player,201711120clt,clt,RogeCh02,kick_ret_yds,0,,,,,
player,201711120clt,clt,RogeCh02,kick_ret_yds_per_ret,,,,,,
player,201711120clt,clt,RogeCh02,kick_ret_td,0,,,,,
player,201711120clt,clt,RogeCh02,kick_ret_long,0,,,,,
player,201711120clt,clt,RogeCh02,punt_ret,4,,,,,
player,201711120clt,clt,RogeCh02,punt_ret_yds,17,,,,,
player,201711120clt,clt,RogeCh02,punt_ret_yds_per_ret,4.3,,,,,
player,201711120clt,clt,RogeCh02,punt_ret_td,0,,,,,
player,201711120clt,clt,RogeCh02,punt_ret_long,17,,,,,
player,201711120clt,pit,BoswCh00,xpm,,,,,,
player,201711120clt,pit,BoswCh00,xpa,1,,,,,
player,201711120clt,pit,BoswCh00,fgm,2,,,,,
player,201711120clt,pit,BoswCh00,fga,3,,,,,
player,201711120clt,pit,BoswCh00,punt,0,,,,,
player,201711120clt,pit,BoswCh00,punt_yds,0,,,,,
player,201711120clt,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201711120clt,pit,BoswCh00,punt_long,0,,,,,
player,201711120clt,pit,BerrJo00,xpm,,,,,,
player,201711120clt,pit,BerrJo00,xpa,,,,,,
player,201711120clt,pit,BerrJo00,fgm,,,,,,
player,201711120clt,pit,BerrJo00,fga,,,,,,
player,201711120clt,pit,BerrJo00,punt,6,,,,,
player,201711120clt,pit,BerrJo00,punt_yds,297,,,,,
player,201711120clt,pit,BerrJo00,punt_yds_per_punt,49.5,,,,,
player,201711120clt,pit,BerrJo00,punt_long,58,,,,,
player,201711120clt,clt,vinatada01,xpm,2,,,,,
player,201711120clt,clt,vinatada01,xpa,2,,,,,
player,201711120clt,clt,vinatada01,fgm,1,,,,,
player,201711120clt,clt,vinatada01,fga,1,,,,,
player,201711120clt,clt,vinatada01,punt,0,,,,,
player,201711120clt,clt,vinatada01,punt_yds,0,,,,,
player,201711120clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201711120clt,clt,vinatada01,punt_long,0,,,,,
player,201711120clt,clt,SancRi00,xpm,,,,,,
player,201711120clt,clt,SancRi00,xpa,,,,,,
player,201711120clt,clt,SancRi00,fgm,,,,,,
player,201711120clt,clt,SancRi00,fga,,,,,,
player,201711120clt,clt,SancRi00,punt,7,,,,,
player,201711120clt,clt,SancRi00,punt_yds,328,,,,,
player,201711120clt,clt,SancRi00,punt_yds_per_punt,46.9,,,,,
player,201711120clt,clt,SancRi00,punt_long,59,,,,,
player,201711120clt,clt,HaegJo00,pos,G,,,,,
player,201711120clt,clt,HaegJo00,offense,59,,,,,
player,201711120clt,clt,HaegJo00,off_pct,100%,,,,,
player,201711120clt,clt,HaegJo00,defense,0,,,,,
player,201711120clt,clt,HaegJo00,def_pct,0%,,,,,
player,201711120clt,clt,HaegJo00,special_teams,3,,,,,
player,201711120clt,clt,HaegJo00,st_pct,10%,,,,,
player,201711120clt,clt,VujnJe00,pos,G,,,,,
player,201711120clt,clt,VujnJe00,offense,59,,,,,
player,201711120clt,clt,VujnJe00,off_pct,100%,,,,,
player,201711120clt,clt,VujnJe00,defense,0,,,,,
player,201711120clt,clt,VujnJe00,def_pct,0%,,,,,
player,201711120clt,clt,VujnJe00,special_teams,3,,,,,
player,201711120clt,clt,VujnJe00,st_pct,10%,,,,,
player,201711120clt,clt,CastAn00,pos,T,,,,,
player,201711120clt,clt,CastAn00,offense,59,,,,,
player,201711120clt,clt,CastAn00,off_pct,100%,,,,,
player,201711120clt,clt,CastAn00,defense,0,,,,,
player,201711120clt,clt,CastAn00,def_pct,0%,,,,,
player,201711120clt,clt,CastAn00,special_teams,2,,,,,
player,201711120clt,clt,CastAn00,st_pct,7%,,,,,
player,201711120clt,clt,BrisJa00,pos,QB,,,,,
player,201711120clt,clt,BrisJa00,offense,59,,,,,
player,201711120clt,clt,BrisJa00,off_pct,100%,,,,,
player,201711120clt,clt,BrisJa00,defense,0,,,,,
player,201711120clt,clt,BrisJa00,def_pct,0%,,,,,
player,201711120clt,clt,BrisJa00,special_teams,0,,,,,
player,201711120clt,clt,BrisJa00,st_pct,0%,,,,,
player,201711120clt,clt,KellRy00,pos,C,,,,,
player,201711120clt,clt,KellRy00,offense,59,,,,,
player,201711120clt,clt,KellRy00,off_pct,100%,,,,,
player,201711120clt,clt,KellRy00,defense,0,,,,,
player,201711120clt,clt,KellRy00,def_pct,0%,,,,,
player,201711120clt,clt,KellRy00,special_teams,0,,,,,
player,201711120clt,clt,KellRy00,st_pct,0%,,,,,
player,201711120clt,clt,DoylJa00,pos,TE,,,,,
player,201711120clt,clt,DoylJa00,offense,58,,,,,
player,201711120clt,clt,DoylJa00,off_pct,98%,,,,,
player,201711120clt,clt,DoylJa00,defense,0,,,,,
player,201711120clt,clt,DoylJa00,def_pct,0%,,,,,
player,201711120clt,clt,DoylJa00,special_teams,3,,,,,
player,201711120clt,clt,DoylJa00,st_pct,10%,,,,,
player,201711120clt,clt,MoncDo00,pos,WR,,,,,
player,201711120clt,clt,MoncDo00,offense,51,,,,,
player,201711120clt,clt,MoncDo00,off_pct,86%,,,,,
player,201711120clt,clt,MoncDo00,defense,0,,,,,
player,201711120clt,clt,MoncDo00,def_pct,0%,,,,,
player,201711120clt,clt,MoncDo00,special_teams,0,,,,,
player,201711120clt,clt,MoncDo00,st_pct,0%,,,,,
player,201711120clt,clt,KaliKy00,pos,G,,,,,
player,201711120clt,clt,KaliKy00,offense,50,,,,,
player,201711120clt,clt,KaliKy00,off_pct,85%,,,,,
player,201711120clt,clt,KaliKy00,defense,0,,,,,
player,201711120clt,clt,KaliKy00,def_pct,0%,,,,,
player,201711120clt,clt,KaliKy00,special_teams,3,,,,,
player,201711120clt,clt,KaliKy00,st_pct,10%,,,,,
player,201711120clt,clt,HiltT.00,pos,WR,,,,,
player,201711120clt,clt,HiltT.00,offense,49,,,,,
player,201711120clt,clt,HiltT.00,off_pct,83%,,,,,
player,201711120clt,clt,HiltT.00,defense,0,,,,,
player,201711120clt,clt,HiltT.00,def_pct,0%,,,,,
player,201711120clt,clt,HiltT.00,special_teams,0,,,,,
player,201711120clt,clt,HiltT.00,st_pct,0%,,,,,
player,201711120clt,clt,RogeCh02,pos,WR,,,,,
player,201711120clt,clt,RogeCh02,offense,42,,,,,
player,201711120clt,clt,RogeCh02,off_pct,71%,,,,,
player,201711120clt,clt,RogeCh02,defense,0,,,,,
player,201711120clt,clt,RogeCh02,def_pct,0%,,,,,
player,201711120clt,clt,RogeCh02,special_teams,8,,,,,
player,201711120clt,clt,RogeCh02,st_pct,27%,,,,,
player,201711120clt,clt,GoreFr00,pos,RB,,,,,
player,201711120clt,clt,GoreFr00,offense,34,,,,,
player,201711120clt,clt,GoreFr00,off_pct,58%,,,,,
player,201711120clt,clt,GoreFr00,defense,0,,,,,
player,201711120clt,clt,GoreFr00,def_pct,0%,,,,,
player,201711120clt,clt,GoreFr00,special_teams,0,,,,,
player,201711120clt,clt,GoreFr00,st_pct,0%,,,,,
player,201711120clt,clt,MackMa00,pos,RB,,,,,
player,201711120clt,clt,MackMa00,offense,25,,,,,
player,201711120clt,clt,MackMa00,off_pct,42%,,,,,
player,201711120clt,clt,MackMa00,defense,0,,,,,
player,201711120clt,clt,MackMa00,def_pct,0%,,,,,
player,201711120clt,clt,MackMa00,special_teams,0,,,,,
player,201711120clt,clt,MackMa00,st_pct,0%,,,,,
player,201711120clt,clt,WillBr04,pos,TE,,,,,
player,201711120clt,clt,WillBr04,offense,20,,,,,
player,201711120clt,clt,WillBr04,off_pct,34%,,,,,
player,201711120clt,clt,WillBr04,defense,0,,,,,
player,201711120clt,clt,WillBr04,def_pct,0%,,,,,
player,201711120clt,clt,WillBr04,special_teams,17,,,,,
player,201711120clt,clt,WillBr04,st_pct,57%,,,,,
player,201711120clt,clt,DaniDa02,pos,TE,,,,,
player,201711120clt,clt,DaniDa02,offense,12,,,,,
player,201711120clt,clt,DaniDa02,off_pct,20%,,,,,
player,201711120clt,clt,DaniDa02,defense,0,,,,,
player,201711120clt,clt,DaniDa02,def_pct,0%,,,,,
player,201711120clt,clt,DaniDa02,special_teams,15,,,,,
player,201711120clt,clt,DaniDa02,st_pct,50%,,,,,
player,201711120clt,clt,GoodDe01,pos,T,,,,,
player,201711120clt,clt,GoodDe01,offense,9,,,,,
player,201711120clt,clt,GoodDe01,off_pct,15%,,,,,
player,201711120clt,clt,GoodDe01,defense,0,,,,,
player,201711120clt,clt,GoodDe01,def_pct,0%,,,,,
player,201711120clt,clt,GoodDe01,special_teams,3,,,,,
player,201711120clt,clt,GoodDe01,st_pct,10%,,,,,
player,201711120clt,clt,HazeMa01,pos,WR,,,,,
player,201711120clt,clt,HazeMa01,offense,4,,,,,
player,201711120clt,clt,HazeMa01,off_pct,7%,,,,,
player,201711120clt,clt,HazeMa01,defense,0,,,,,
player,201711120clt,clt,HazeMa01,def_pct,0%,,,,,
player,201711120clt,clt,HazeMa01,special_teams,14,,,,,
player,201711120clt,clt,HazeMa01,st_pct,47%,,,,,
player,201711120clt,clt,FarlMa00,pos,SS,,,,,
player,201711120clt,clt,FarlMa00,offense,0,,,,,
player,201711120clt,clt,FarlMa00,off_pct,0%,,,,,
player,201711120clt,clt,FarlMa00,defense,66,,,,,
player,201711120clt,clt,FarlMa00,def_pct,100%,,,,,
player,201711120clt,clt,FarlMa00,special_teams,6,,,,,
player,201711120clt,clt,FarlMa00,st_pct,20%,,,,,
player,201711120clt,clt,BostJo00,pos,LB,,,,,
player,201711120clt,clt,BostJo00,offense,0,,,,,
player,201711120clt,clt,BostJo00,off_pct,0%,,,,,
player,201711120clt,clt,BostJo00,defense,66,,,,,
player,201711120clt,clt,BostJo00,def_pct,100%,,,,,
player,201711120clt,clt,BostJo00,special_teams,1,,,,,
player,201711120clt,clt,BostJo00,st_pct,3%,,,,,
player,201711120clt,clt,MelvRa00,pos,CB,,,,,
player,201711120clt,clt,MelvRa00,offense,0,,,,,
player,201711120clt,clt,MelvRa00,off_pct,0%,,,,,
player,201711120clt,clt,MelvRa00,defense,66,,,,,
player,201711120clt,clt,MelvRa00,def_pct,100%,,,,,
player,201711120clt,clt,MelvRa00,special_teams,0,,,,,
player,201711120clt,clt,MelvRa00,st_pct,0%,,,,,
player,201711120clt,clt,DesiPi00,pos,CB,,,,,
player,201711120clt,clt,DesiPi00,offense,0,,,,,
player,201711120clt,clt,DesiPi00,off_pct,0%,,,,,
player,201711120clt,clt,DesiPi00,defense,59,,,,,
player,201711120clt,clt,DesiPi00,def_pct,89%,,,,,
player,201711120clt,clt,DesiPi00,special_teams,0,,,,,
player,201711120clt,clt,DesiPi00,st_pct,0%,,,,,
player,201711120clt,clt,SheaJa00,pos,LB,,,,,
player,201711120clt,clt,SheaJa00,offense,0,,,,,
player,201711120clt,clt,SheaJa00,off_pct,0%,,,,,
player,201711120clt,clt,SheaJa00,defense,55,,,,,
player,201711120clt,clt,SheaJa00,def_pct,83%,,,,,
player,201711120clt,clt,SheaJa00,special_teams,0,,,,,
player,201711120clt,clt,SheaJa00,st_pct,0%,,,,,
player,201711120clt,clt,HankJo00,pos,DT,,,,,
player,201711120clt,clt,HankJo00,offense,0,,,,,
player,201711120clt,clt,HankJo00,off_pct,0%,,,,,
player,201711120clt,clt,HankJo00,defense,53,,,,,
player,201711120clt,clt,HankJo00,def_pct,80%,,,,,
player,201711120clt,clt,HankJo00,special_teams,3,,,,,
player,201711120clt,clt,HankJo00,st_pct,10%,,,,,
player,201711120clt,clt,HuntMa00,pos,DE,,,,,
player,201711120clt,clt,HuntMa00,offense,0,,,,,
player,201711120clt,clt,HuntMa00,off_pct,0%,,,,,
player,201711120clt,clt,HuntMa00,defense,51,,,,,
player,201711120clt,clt,HuntMa00,def_pct,77%,,,,,
player,201711120clt,clt,HuntMa00,special_teams,6,,,,,
player,201711120clt,clt,HuntMa00,st_pct,20%,,,,,
player,201711120clt,clt,ButlDa99,pos,FS,,,,,
player,201711120clt,clt,ButlDa99,offense,0,,,,,
player,201711120clt,clt,ButlDa99,off_pct,0%,,,,,
player,201711120clt,clt,ButlDa99,defense,51,,,,,
player,201711120clt,clt,ButlDa99,def_pct,77%,,,,,
player,201711120clt,clt,ButlDa99,special_teams,4,,,,,
player,201711120clt,clt,ButlDa99,st_pct,13%,,,,,
player,201711120clt,clt,HairNa00,pos,CB,,,,,
player,201711120clt,clt,HairNa00,offense,0,,,,,
player,201711120clt,clt,HairNa00,off_pct,0%,,,,,
player,201711120clt,clt,HairNa00,defense,47,,,,,
player,201711120clt,clt,HairNa00,def_pct,71%,,,,,
player,201711120clt,clt,HairNa00,special_teams,9,,,,,
player,201711120clt,clt,HairNa00,st_pct,30%,,,,,
player,201711120clt,clt,MingBa00,pos,LB,,,,,
player,201711120clt,clt,MingBa00,offense,0,,,,,
player,201711120clt,clt,MingBa00,off_pct,0%,,,,,
player,201711120clt,clt,MingBa00,defense,43,,,,,
player,201711120clt,clt,MingBa00,def_pct,65%,,,,,
player,201711120clt,clt,MingBa00,special_teams,19,,,,,
player,201711120clt,clt,MingBa00,st_pct,63%,,,,,
player,201711120clt,clt,MorrAn01,pos,LB,,,,,
player,201711120clt,clt,MorrAn01,offense,0,,,,,
player,201711120clt,clt,MorrAn01,off_pct,0%,,,,,
player,201711120clt,clt,MorrAn01,defense,39,,,,,
player,201711120clt,clt,MorrAn01,def_pct,59%,,,,,
player,201711120clt,clt,MorrAn01,special_teams,12,,,,,
player,201711120clt,clt,MorrAn01,st_pct,40%,,,,,
player,201711120clt,clt,WoodAl99,pos,NT,,,,,
player,201711120clt,clt,WoodAl99,offense,0,,,,,
player,201711120clt,clt,WoodAl99,off_pct,0%,,,,,
player,201711120clt,clt,WoodAl99,defense,34,,,,,
player,201711120clt,clt,WoodAl99,def_pct,52%,,,,,
player,201711120clt,clt,WoodAl99,special_teams,4,,,,,
player,201711120clt,clt,WoodAl99,st_pct,13%,,,,,
player,201711120clt,clt,GreeT.00,pos,SS,,,,,
player,201711120clt,clt,GreeT.00,offense,0,,,,,
player,201711120clt,clt,GreeT.00,off_pct,0%,,,,,
player,201711120clt,clt,GreeT.00,defense,29,,,,,
player,201711120clt,clt,GreeT.00,def_pct,44%,,,,,
player,201711120clt,clt,GreeT.00,special_teams,7,,,,,
player,201711120clt,clt,GreeT.00,st_pct,23%,,,,,
player,201711120clt,clt,RidgHa00,pos,DT,,,,,
player,201711120clt,clt,RidgHa00,offense,0,,,,,
player,201711120clt,clt,RidgHa00,off_pct,0%,,,,,
player,201711120clt,clt,RidgHa00,defense,19,,,,,
player,201711120clt,clt,RidgHa00,def_pct,29%,,,,,
player,201711120clt,clt,RidgHa00,special_teams,6,,,,,
player,201711120clt,clt,RidgHa00,st_pct,20%,,,,,
player,201711120clt,clt,BashTa00,pos,LB,,,,,
player,201711120clt,clt,BashTa00,offense,0,,,,,
player,201711120clt,clt,BashTa00,off_pct,0%,,,,,
player,201711120clt,clt,BashTa00,defense,16,,,,,
player,201711120clt,clt,BashTa00,def_pct,24%,,,,,
player,201711120clt,clt,BashTa00,special_teams,10,,,,,
player,201711120clt,clt,BashTa00,st_pct,33%,,,,,
player,201711120clt,clt,GeorJe01,pos,LB,,,,,
player,201711120clt,clt,GeorJe01,offense,0,,,,,
player,201711120clt,clt,GeorJe01,off_pct,0%,,,,,
player,201711120clt,clt,GeorJe01,defense,15,,,,,
player,201711120clt,clt,GeorJe01,def_pct,23%,,,,,
player,201711120clt,clt,GeorJe01,special_teams,21,,,,,
player,201711120clt,clt,GeorJe01,st_pct,70%,,,,,
player,201711120clt,clt,StewGr00,pos,NT,,,,,
player,201711120clt,clt,StewGr00,offense,0,,,,,
player,201711120clt,clt,StewGr00,off_pct,0%,,,,,
player,201711120clt,clt,StewGr00,defense,7,,,,,
player,201711120clt,clt,StewGr00,def_pct,11%,,,,,
player,201711120clt,clt,StewGr00,special_teams,9,,,,,
player,201711120clt,clt,StewGr00,st_pct,30%,,,,,
player,201711120clt,clt,MbuxJo01,pos,DT,,,,,
player,201711120clt,clt,MbuxJo01,offense,0,,,,,
player,201711120clt,clt,MbuxJo01,off_pct,0%,,,,,
player,201711120clt,clt,MbuxJo01,defense,6,,,,,
player,201711120clt,clt,MbuxJo01,def_pct,9%,,,,,
player,201711120clt,clt,MbuxJo01,special_teams,1,,,,,
player,201711120clt,clt,MbuxJo01,st_pct,3%,,,,,
player,201711120clt,clt,PerrJo01,pos,LB,,,,,
player,201711120clt,clt,PerrJo01,offense,0,,,,,
player,201711120clt,clt,PerrJo01,off_pct,0%,,,,,
player,201711120clt,clt,PerrJo01,defense,4,,,,,
player,201711120clt,clt,PerrJo01,def_pct,6%,,,,,
player,201711120clt,clt,PerrJo01,special_teams,15,,,,,
player,201711120clt,clt,PerrJo01,st_pct,50%,,,,,
player,201711120clt,clt,MiltCh00,pos,CB,,,,,
player,201711120clt,clt,MiltCh00,offense,0,,,,,
player,201711120clt,clt,MiltCh00,off_pct,0%,,,,,
player,201711120clt,clt,MiltCh00,defense,0,,,,,
player,201711120clt,clt,MiltCh00,def_pct,0%,,,,,
player,201711120clt,clt,MiltCh00,special_teams,27,,,,,
player,201711120clt,clt,MiltCh00,st_pct,90%,,,,,
player,201711120clt,clt,WalkAn01,pos,LB,,,,,
player,201711120clt,clt,WalkAn01,offense,0,,,,,
player,201711120clt,clt,WalkAn01,off_pct,0%,,,,,
player,201711120clt,clt,WalkAn01,defense,0,,,,,
player,201711120clt,clt,WalkAn01,def_pct,0%,,,,,
player,201711120clt,clt,WalkAn01,special_teams,21,,,,,
player,201711120clt,clt,WalkAn01,st_pct,70%,,,,,
player,201711120clt,clt,SankDa00,pos,LB,,,,,
player,201711120clt,clt,SankDa00,offense,0,,,,,
player,201711120clt,clt,SankDa00,off_pct,0%,,,,,
player,201711120clt,clt,SankDa00,defense,0,,,,,
player,201711120clt,clt,SankDa00,def_pct,0%,,,,,
player,201711120clt,clt,SankDa00,special_teams,20,,,,,
player,201711120clt,clt,SankDa00,st_pct,67%,,,,,
player,201711120clt,clt,MoorKe03,pos,CB,,,,,
player,201711120clt,clt,MoorKe03,offense,0,,,,,
player,201711120clt,clt,MoorKe03,off_pct,0%,,,,,
player,201711120clt,clt,MoorKe03,defense,0,,,,,
player,201711120clt,clt,MoorKe03,def_pct,0%,,,,,
player,201711120clt,clt,MoorKe03,special_teams,16,,,,,
player,201711120clt,clt,MoorKe03,st_pct,53%,,,,,
player,201711120clt,clt,SancRi00,pos,P,,,,,
player,201711120clt,clt,SancRi00,offense,0,,,,,
player,201711120clt,clt,SancRi00,off_pct,0%,,,,,
player,201711120clt,clt,SancRi00,defense,0,,,,,
player,201711120clt,clt,SancRi00,def_pct,0%,,,,,
player,201711120clt,clt,SancRi00,special_teams,14,,,,,
player,201711120clt,clt,SancRi00,st_pct,47%,,,,,
player,201711120clt,clt,FergJo02,pos,RB,,,,,
player,201711120clt,clt,FergJo02,offense,0,,,,,
player,201711120clt,clt,FergJo02,off_pct,0%,,,,,
player,201711120clt,clt,FergJo02,defense,0,,,,,
player,201711120clt,clt,FergJo02,def_pct,0%,,,,,
player,201711120clt,clt,FergJo02,special_teams,12,,,,,
player,201711120clt,clt,FergJo02,st_pct,40%,,,,,
player,201711120clt,clt,RhodLu00,pos,LS,,,,,
player,201711120clt,clt,RhodLu00,offense,0,,,,,
player,201711120clt,clt,RhodLu00,off_pct,0%,,,,,
player,201711120clt,clt,RhodLu00,defense,0,,,,,
player,201711120clt,clt,RhodLu00,def_pct,0%,,,,,
player,201711120clt,clt,RhodLu00,special_teams,10,,,,,
player,201711120clt,clt,RhodLu00,st_pct,33%,,,,,
player,201711120clt,clt,vinatada01,pos,K,,,,,
player,201711120clt,clt,vinatada01,offense,0,,,,,
player,201711120clt,clt,vinatada01,off_pct,0%,,,,,
player,201711120clt,clt,vinatada01,defense,0,,,,,
player,201711120clt,clt,vinatada01,def_pct,0%,,,,,
player,201711120clt,clt,vinatada01,special_teams,3,,,,,
player,201711120clt,clt,vinatada01,st_pct,10%,,,,,
player,201711120clt,clt,PersMi00,pos,C,,,,,
player,201711120clt,clt,PersMi00,offense,0,,,,,
player,201711120clt,clt,PersMi00,off_pct,0%,,,,,
player,201711120clt,clt,PersMi00,defense,0,,,,,
player,201711120clt,clt,PersMi00,def_pct,0%,,,,,
player,201711120clt,clt,PersMi00,special_teams,3,,,,,
player,201711120clt,clt,PersMi00,st_pct,10%,,,,,
player,201711120clt,pit,GilbMa00,pos,T,,,,,
player,201711120clt,pit,GilbMa00,offense,66,,,,,
player,201711120clt,pit,GilbMa00,off_pct,100%,,,,,
player,201711120clt,pit,GilbMa00,defense,0,,,,,
player,201711120clt,pit,GilbMa00,def_pct,0%,,,,,
player,201711120clt,pit,GilbMa00,special_teams,4,,,,,
player,201711120clt,pit,GilbMa00,st_pct,13%,,,,,
player,201711120clt,pit,VillAl00,pos,T,,,,,
player,201711120clt,pit,VillAl00,offense,66,,,,,
player,201711120clt,pit,VillAl00,off_pct,100%,,,,,
player,201711120clt,pit,VillAl00,defense,0,,,,,
player,201711120clt,pit,VillAl00,def_pct,0%,,,,,
player,201711120clt,pit,VillAl00,special_teams,4,,,,,
player,201711120clt,pit,VillAl00,st_pct,13%,,,,,
player,201711120clt,pit,DeCaDa00,pos,G,,,,,
player,201711120clt,pit,DeCaDa00,offense,66,,,,,
player,201711120clt,pit,DeCaDa00,off_pct,100%,,,,,
player,201711120clt,pit,DeCaDa00,defense,0,,,,,
player,201711120clt,pit,DeCaDa00,def_pct,0%,,,,,
player,201711120clt,pit,DeCaDa00,special_teams,4,,,,,
player,201711120clt,pit,DeCaDa00,st_pct,13%,,,,,
player,201711120clt,pit,FostRa21,pos,G,,,,,
player,201711120clt,pit,FostRa21,offense,66,,,,,
player,201711120clt,pit,FostRa21,off_pct,100%,,,,,
player,201711120clt,pit,FostRa21,defense,0,,,,,
player,201711120clt,pit,FostRa21,def_pct,0%,,,,,
player,201711120clt,pit,FostRa21,special_teams,4,,,,,
player,201711120clt,pit,FostRa21,st_pct,13%,,,,,
player,201711120clt,pit,RoetBe00,pos,QB,,,,,
player,201711120clt,pit,RoetBe00,offense,66,,,,,
player,201711120clt,pit,RoetBe00,off_pct,100%,,,,,
player,201711120clt,pit,RoetBe00,defense,0,,,,,
player,201711120clt,pit,RoetBe00,def_pct,0%,,,,,
player,201711120clt,pit,RoetBe00,special_teams,0,,,,,
player,201711120clt,pit,RoetBe00,st_pct,0%,,,,,
player,201711120clt,pit,PounMa20,pos,C,,,,,
player,201711120clt,pit,PounMa20,offense,66,,,,,
player,201711120clt,pit,PounMa20,off_pct,100%,,,,,
player,201711120clt,pit,PounMa20,defense,0,,,,,
player,201711120clt,pit,PounMa20,def_pct,0%,,,,,
player,201711120clt,pit,PounMa20,special_teams,0,,,,,
player,201711120clt,pit,PounMa20,st_pct,0%,,,,,
player,201711120clt,pit,BellLe00,pos,RB,,,,,
player,201711120clt,pit,BellLe00,offense,65,,,,,
player,201711120clt,pit,BellLe00,off_pct,98%,,,,,
player,201711120clt,pit,BellLe00,defense,0,,,,,
player,201711120clt,pit,BellLe00,def_pct,0%,,,,,
player,201711120clt,pit,BellLe00,special_teams,0,,,,,
player,201711120clt,pit,BellLe00,st_pct,0%,,,,,
player,201711120clt,pit,BrowAn04,pos,WR,,,,,
player,201711120clt,pit,BrowAn04,offense,63,,,,,
player,201711120clt,pit,BrowAn04,off_pct,95%,,,,,
player,201711120clt,pit,BrowAn04,defense,0,,,,,
player,201711120clt,pit,BrowAn04,def_pct,0%,,,,,
player,201711120clt,pit,BrowAn04,special_teams,7,,,,,
player,201711120clt,pit,BrowAn04,st_pct,23%,,,,,
player,201711120clt,pit,SmitJu00,pos,WR,,,,,
