game,2017,6,20171015,201710150atl,mia,"Miami Dolphins",20,atl,"Atlanta Falcons",17
player,201710150atl,mia,LandJa00,offense,65,,,,,
player,201710150atl,mia,LandJa00,off_pct,97%,,,,,
player,201710150atl,mia,LandJa00,defense,0,,,,,
player,201710150atl,mia,LandJa00,def_pct,0%,,,,,
player,201710150atl,mia,LandJa00,special_teams,2,,,,,
player,201710150atl,mia,LandJa00,st_pct,9%,,,,,
player,201710150atl,mia,JameJa01,pos,T,,,,,
player,201710150atl,mia,JameJa01,offense,63,,,,,
player,201710150atl,mia,JameJa01,off_pct,94%,,,,,
player,201710150atl,mia,JameJa01,defense,0,,,,,
player,201710150atl,mia,JameJa01,def_pct,0%,,,,,
player,201710150atl,mia,JameJa01,special_teams,4,,,,,
player,201710150atl,mia,JameJa01,st_pct,17%,,,,,
player,201710150atl,mia,StilKe00,pos,WR,,,,,
player,201710150atl,mia,StilKe00,offense,60,,,,,
player,201710150atl,mia,StilKe00,off_pct,90%,,,,,
player,201710150atl,mia,StilKe00,defense,0,,,,,
player,201710150atl,mia,StilKe00,def_pct,0%,,,,,
player,201710150atl,mia,StilKe00,special_teams,0,,,,,
player,201710150atl,mia,StilKe00,st_pct,0%,,,,,
player,201710150atl,mia,ThomJu00,pos,TE,,,,,
player,201710150atl,mia,ThomJu00,offense,54,,,,,
player,201710150atl,mia,ThomJu00,off_pct,81%,,,,,
player,201710150atl,mia,ThomJu00,defense,0,,,,,
player,201710150atl,mia,ThomJu00,def_pct,0%,,,,,
player,201710150atl,mia,ThomJu00,special_teams,0,,,,,
player,201710150atl,mia,ThomJu00,st_pct,0%,,,,,
player,201710150atl,mia,AjayJa00,pos,RB,,,,,
player,201710150atl,mia,AjayJa00,offense,48,,,,,
player,201710150atl,mia,AjayJa00,off_pct,72%,,,,,
player,201710150atl,mia,AjayJa00,defense,0,,,,,
player,201710150atl,mia,AjayJa00,def_pct,0%,,,,,
player,201710150atl,mia,AjayJa00,special_teams,0,,,,,
player,201710150atl,mia,AjayJa00,st_pct,0%,,,,,
player,201710150atl,mia,FasaAn00,pos,TE,,,,,
player,201710150atl,mia,FasaAn00,offense,47,,,,,
player,201710150atl,mia,FasaAn00,off_pct,70%,,,,,
player,201710150atl,mia,FasaAn00,defense,0,,,,,
player,201710150atl,mia,FasaAn00,def_pct,0%,,,,,
player,201710150atl,mia,FasaAn00,special_teams,4,,,,,
player,201710150atl,mia,FasaAn00,st_pct,17%,,,,,
player,201710150atl,mia,BrenJa01,pos,C,,,,,
player,201710150atl,mia,BrenJa01,offense,39,,,,,
player,201710150atl,mia,BrenJa01,off_pct,58%,,,,,
player,201710150atl,mia,BrenJa01,defense,0,,,,,
player,201710150atl,mia,BrenJa01,def_pct,0%,,,,,
player,201710150atl,mia,BrenJa01,special_teams,7,,,,,
player,201710150atl,mia,BrenJa01,st_pct,30%,,,,,
player,201710150atl,mia,PounMi00,pos,C,,,,,
player,201710150atl,mia,PounMi00,offense,28,,,,,
player,201710150atl,mia,PounMi00,off_pct,42%,,,,,
player,201710150atl,mia,PounMi00,defense,0,,,,,
player,201710150atl,mia,PounMi00,def_pct,0%,,,,,
player,201710150atl,mia,PounMi00,special_teams,0,,,,,
player,201710150atl,mia,PounMi00,st_pct,0%,,,,,
player,201710150atl,mia,CarrLe00,pos,WR,,,,,
player,201710150atl,mia,CarrLe00,offense,24,,,,,
player,201710150atl,mia,CarrLe00,off_pct,36%,,,,,
player,201710150atl,mia,CarrLe00,defense,0,,,,,
player,201710150atl,mia,CarrLe00,def_pct,0%,,,,,
player,201710150atl,mia,CarrLe00,special_teams,0,,,,,
player,201710150atl,mia,CarrLe00,st_pct,0%,,,,,
player,201710150atl,mia,WillDa05,pos,RB,,,,,
player,201710150atl,mia,WillDa05,offense,18,,,,,
player,201710150atl,mia,WillDa05,off_pct,27%,,,,,
player,201710150atl,mia,WillDa05,defense,0,,,,,
player,201710150atl,mia,WillDa05,def_pct,0%,,,,,
player,201710150atl,mia,WillDa05,special_teams,11,,,,,
player,201710150atl,mia,WillDa05,st_pct,48%,,,,,
player,201710150atl,mia,GrayMa00,pos,TE,,,,,
player,201710150atl,mia,GrayMa00,offense,12,,,,,
player,201710150atl,mia,GrayMa00,off_pct,18%,,,,,
player,201710150atl,mia,GrayMa00,defense,0,,,,,
player,201710150atl,mia,GrayMa00,def_pct,0%,,,,,
player,201710150atl,mia,GrayMa00,special_teams,10,,,,,
player,201710150atl,mia,GrayMa00,st_pct,43%,,,,,
player,201710150atl,mia,GranJa00,pos,WR,,,,,
player,201710150atl,mia,GranJa00,offense,6,,,,,
player,201710150atl,mia,GranJa00,off_pct,9%,,,,,
player,201710150atl,mia,GranJa00,defense,0,,,,,
player,201710150atl,mia,GranJa00,def_pct,0%,,,,,
player,201710150atl,mia,GranJa00,special_teams,7,,,,,
player,201710150atl,mia,GranJa00,st_pct,30%,,,,,
player,201710150atl,mia,DaviJe00,pos,G,,,,,
player,201710150atl,mia,DaviJe00,offense,4,,,,,
player,201710150atl,mia,DaviJe00,off_pct,6%,,,,,
player,201710150atl,mia,DaviJe00,defense,0,,,,,
player,201710150atl,mia,DaviJe00,def_pct,0%,,,,,
player,201710150atl,mia,DaviJe00,special_teams,4,,,,,
player,201710150atl,mia,DaviJe00,st_pct,17%,,,,,
player,201710150atl,mia,DrakKe00,pos,RB,,,,,
player,201710150atl,mia,DrakKe00,offense,1,,,,,
player,201710150atl,mia,DrakKe00,off_pct,1%,,,,,
player,201710150atl,mia,DrakKe00,defense,0,,,,,
player,201710150atl,mia,DrakKe00,def_pct,0%,,,,,
player,201710150atl,mia,DrakKe00,special_teams,15,,,,,
player,201710150atl,mia,DrakKe00,st_pct,65%,,,,,
player,201710150atl,mia,TankCo00,pos,CB,,,,,
player,201710150atl,mia,TankCo00,offense,0,,,,,
player,201710150atl,mia,TankCo00,off_pct,0%,,,,,
player,201710150atl,mia,TankCo00,defense,57,,,,,
player,201710150atl,mia,TankCo00,def_pct,100%,,,,,
player,201710150atl,mia,TankCo00,special_teams,4,,,,,
player,201710150atl,mia,TankCo00,st_pct,17%,,,,,
player,201710150atl,mia,TimmLa99,pos,LB,,,,,
player,201710150atl,mia,TimmLa99,offense,0,,,,,
player,201710150atl,mia,TimmLa99,off_pct,0%,,,,,
player,201710150atl,mia,TimmLa99,defense,57,,,,,
player,201710150atl,mia,TimmLa99,def_pct,100%,,,,,
player,201710150atl,mia,TimmLa99,special_teams,0,,,,,
player,201710150atl,mia,TimmLa99,st_pct,0%,,,,,
player,201710150atl,mia,HowaXa00,pos,CB,,,,,
player,201710150atl,mia,HowaXa00,offense,0,,,,,
player,201710150atl,mia,HowaXa00,off_pct,0%,,,,,
player,201710150atl,mia,HowaXa00,defense,57,,,,,
player,201710150atl,mia,HowaXa00,def_pct,100%,,,,,
player,201710150atl,mia,HowaXa00,special_teams,0,,,,,
player,201710150atl,mia,HowaXa00,st_pct,0%,,,,,
player,201710150atl,mia,AlonKi00,pos,LB,,,,,
player,201710150atl,mia,AlonKi00,offense,0,,,,,
player,201710150atl,mia,AlonKi00,off_pct,0%,,,,,
player,201710150atl,mia,AlonKi00,defense,57,,,,,
player,201710150atl,mia,AlonKi00,def_pct,100%,,,,,
player,201710150atl,mia,AlonKi00,special_teams,0,,,,,
player,201710150atl,mia,AlonKi00,st_pct,0%,,,,,
player,201710150atl,mia,AlleNa99,pos,FS,,,,,
player,201710150atl,mia,AlleNa99,offense,0,,,,,
player,201710150atl,mia,AlleNa99,off_pct,0%,,,,,
player,201710150atl,mia,AlleNa99,defense,57,,,,,
player,201710150atl,mia,AlleNa99,def_pct,100%,,,,,
player,201710150atl,mia,AlleNa99,special_teams,0,,,,,
player,201710150atl,mia,AlleNa99,st_pct,0%,,,,,
player,201710150atl,mia,JoneRe99,pos,SS,,,,,
player,201710150atl,mia,JoneRe99,offense,0,,,,,
player,201710150atl,mia,JoneRe99,off_pct,0%,,,,,
player,201710150atl,mia,JoneRe99,defense,57,,,,,
player,201710150atl,mia,JoneRe99,def_pct,100%,,,,,
player,201710150atl,mia,JoneRe99,special_teams,0,,,,,
player,201710150atl,mia,JoneRe99,st_pct,0%,,,,,
player,201710150atl,mia,SuhxNd99,pos,DT,,,,,
player,201710150atl,mia,SuhxNd99,offense,0,,,,,
player,201710150atl,mia,SuhxNd99,off_pct,0%,,,,,
player,201710150atl,mia,SuhxNd99,defense,48,,,,,
player,201710150atl,mia,SuhxNd99,def_pct,84%,,,,,
player,201710150atl,mia,SuhxNd99,special_teams,0,,,,,
player,201710150atl,mia,SuhxNd99,st_pct,0%,,,,,
player,201710150atl,mia,BranAn00,pos,DE,,,,,
player,201710150atl,mia,BranAn00,offense,0,,,,,
player,201710150atl,mia,BranAn00,off_pct,0%,,,,,
player,201710150atl,mia,BranAn00,defense,48,,,,,
player,201710150atl,mia,BranAn00,def_pct,84%,,,,,
player,201710150atl,mia,BranAn00,special_teams,0,,,,,
player,201710150atl,mia,BranAn00,st_pct,0%,,,,,
player,201710150atl,mia,WakeCa00,pos,DE,,,,,
player,201710150atl,mia,WakeCa00,offense,0,,,,,
player,201710150atl,mia,WakeCa00,off_pct,0%,,,,,
player,201710150atl,mia,WakeCa00,defense,43,,,,,
player,201710150atl,mia,WakeCa00,def_pct,75%,,,,,
player,201710150atl,mia,WakeCa00,special_teams,0,,,,,
player,201710150atl,mia,WakeCa00,st_pct,0%,,,,,
player,201710150atl,mia,McCaBo01,pos,CB,,,,,
player,201710150atl,mia,McCaBo01,offense,0,,,,,
player,201710150atl,mia,McCaBo01,off_pct,0%,,,,,
player,201710150atl,mia,McCaBo01,defense,38,,,,,
player,201710150atl,mia,McCaBo01,def_pct,67%,,,,,
player,201710150atl,mia,McCaBo01,special_teams,11,,,,,
player,201710150atl,mia,McCaBo01,st_pct,48%,,,,,
player,201710150atl,mia,HarrCh03,pos,DE,,,,,
player,201710150atl,mia,HarrCh03,offense,0,,,,,
player,201710150atl,mia,HarrCh03,off_pct,0%,,,,,
player,201710150atl,mia,HarrCh03,defense,24,,,,,
player,201710150atl,mia,HarrCh03,def_pct,42%,,,,,
player,201710150atl,mia,HarrCh03,special_teams,0,,,,,
player,201710150atl,mia,HarrCh03,st_pct,0%,,,,,
player,201710150atl,mia,GodcDa00,pos,DT,,,,,
player,201710150atl,mia,GodcDa00,offense,0,,,,,
player,201710150atl,mia,GodcDa00,off_pct,0%,,,,,
player,201710150atl,mia,GodcDa00,defense,21,,,,,
player,201710150atl,mia,GodcDa00,def_pct,37%,,,,,
player,201710150atl,mia,GodcDa00,special_teams,4,,,,,
player,201710150atl,mia,GodcDa00,st_pct,17%,,,,,
player,201710150atl,mia,PhilJo01,pos,DT,,,,,
player,201710150atl,mia,PhilJo01,offense,0,,,,,
player,201710150atl,mia,PhilJo01,off_pct,0%,,,,,
player,201710150atl,mia,PhilJo01,defense,21,,,,,
player,201710150atl,mia,PhilJo01,def_pct,37%,,,,,
player,201710150atl,mia,PhilJo01,special_teams,4,,,,,
player,201710150atl,mia,PhilJo01,st_pct,17%,,,,,
player,201710150atl,mia,MauaRe99,pos,LB,,,,,
player,201710150atl,mia,MauaRe99,offense,0,,,,,
player,201710150atl,mia,MauaRe99,off_pct,0%,,,,,
player,201710150atl,mia,MauaRe99,defense,16,,,,,
player,201710150atl,mia,MauaRe99,def_pct,28%,,,,,
player,201710150atl,mia,MauaRe99,special_teams,0,,,,,
player,201710150atl,mia,MauaRe99,st_pct,0%,,,,,
player,201710150atl,mia,HayeWi99,pos,DE,,,,,
player,201710150atl,mia,HayeWi99,offense,0,,,,,
player,201710150atl,mia,HayeWi99,off_pct,0%,,,,,
player,201710150atl,mia,HayeWi99,defense,14,,,,,
player,201710150atl,mia,HayeWi99,def_pct,25%,,,,,
player,201710150atl,mia,HayeWi99,special_teams,4,,,,,
player,201710150atl,mia,HayeWi99,st_pct,17%,,,,,
player,201710150atl,mia,TaylVi00,pos,DT,,,,,
player,201710150atl,mia,TaylVi00,offense,0,,,,,
player,201710150atl,mia,TaylVi00,off_pct,0%,,,,,
player,201710150atl,mia,TaylVi00,defense,9,,,,,
player,201710150atl,mia,TaylVi00,def_pct,16%,,,,,
player,201710150atl,mia,TaylVi00,special_teams,5,,,,,
player,201710150atl,mia,TaylVi00,st_pct,22%,,,,,
player,201710150atl,mia,ThomMi02,pos,SS,,,,,
player,201710150atl,mia,ThomMi02,offense,0,,,,,
player,201710150atl,mia,ThomMi02,off_pct,0%,,,,,
player,201710150atl,mia,ThomMi02,defense,3,,,,,
player,201710150atl,mia,ThomMi02,def_pct,5%,,,,,
player,201710150atl,mia,ThomMi02,special_teams,19,,,,,
player,201710150atl,mia,ThomMi02,st_pct,83%,,,,,
player,201710150atl,mia,AlleCh02,pos,LB,,,,,
player,201710150atl,mia,AlleCh02,offense,0,,,,,
player,201710150atl,mia,AlleCh02,off_pct,0%,,,,,
player,201710150atl,mia,AlleCh02,defense,0,,,,,
player,201710150atl,mia,AlleCh02,def_pct,0%,,,,,
player,201710150atl,mia,AlleCh02,special_teams,19,,,,,
player,201710150atl,mia,AlleCh02,st_pct,83%,,,,,
player,201710150atl,mia,AikeWa00,pos,CB,,,,,
player,201710150atl,mia,AikeWa00,offense,0,,,,,
player,201710150atl,mia,AikeWa00,off_pct,0%,,,,,
player,201710150atl,mia,AikeWa00,defense,0,,,,,
player,201710150atl,mia,AikeWa00,def_pct,0%,,,,,
player,201710150atl,mia,AikeWa00,special_teams,19,,,,,
player,201710150atl,mia,AikeWa00,st_pct,83%,,,,,
player,201710150atl,mia,HullMi01,pos,LB,,,,,
player,201710150atl,mia,HullMi01,offense,0,,,,,
player,201710150atl,mia,HullMi01,off_pct,0%,,,,,
player,201710150atl,mia,HullMi01,defense,0,,,,,
player,201710150atl,mia,HullMi01,def_pct,0%,,,,,
player,201710150atl,mia,HullMi01,special_teams,19,,,,,
player,201710150atl,mia,HullMi01,st_pct,83%,,,,,
player,201710150atl,mia,PerrSe00,pos,RB,,,,,
player,201710150atl,mia,PerrSe00,offense,0,,,,,
player,201710150atl,mia,PerrSe00,off_pct,0%,,,,,
player,201710150atl,mia,PerrSe00,defense,0,,,,,
player,201710150atl,mia,PerrSe00,def_pct,0%,,,,,
player,201710150atl,mia,PerrSe00,special_teams,15,,,,,
player,201710150atl,mia,PerrSe00,st_pct,65%,,,,,
player,201710150atl,mia,FedeTe00,pos,DE,,,,,
player,201710150atl,mia,FedeTe00,offense,0,,,,,
player,201710150atl,mia,FedeTe00,off_pct,0%,,,,,
player,201710150atl,mia,FedeTe00,defense,0,,,,,
player,201710150atl,mia,FedeTe00,def_pct,0%,,,,,
player,201710150atl,mia,FedeTe00,special_teams,14,,,,,
player,201710150atl,mia,FedeTe00,st_pct,61%,,,,,
player,201710150atl,mia,LucaJo00,pos,CB,,,,,
player,201710150atl,mia,LucaJo00,offense,0,,,,,
player,201710150atl,mia,LucaJo00,off_pct,0%,,,,,
player,201710150atl,mia,LucaJo00,defense,0,,,,,
player,201710150atl,mia,LucaJo00,def_pct,0%,,,,,
player,201710150atl,mia,LucaJo00,special_teams,12,,,,,
player,201710150atl,mia,LucaJo00,st_pct,52%,,,,,
player,201710150atl,mia,ParkCo03,pos,K,,,,,
player,201710150atl,mia,ParkCo03,offense,0,,,,,
player,201710150atl,mia,ParkCo03,off_pct,0%,,,,,
player,201710150atl,mia,ParkCo03,defense,0,,,,,
player,201710150atl,mia,ParkCo03,def_pct,0%,,,,,
player,201710150atl,mia,ParkCo03,special_teams,9,,,,,
player,201710150atl,mia,ParkCo03,st_pct,39%,,,,,
player,201710150atl,mia,VernAl99,pos,CB,,,,,
player,201710150atl,mia,VernAl99,offense,0,,,,,
player,201710150atl,mia,VernAl99,off_pct,0%,,,,,
player,201710150atl,mia,VernAl99,defense,0,,,,,
player,201710150atl,mia,VernAl99,def_pct,0%,,,,,
player,201710150atl,mia,VernAl99,special_teams,7,,,,,
player,201710150atl,mia,VernAl99,st_pct,30%,,,,,
player,201710150atl,mia,HaacMa00,pos,P,,,,,
player,201710150atl,mia,HaacMa00,offense,0,,,,,
player,201710150atl,mia,HaacMa00,off_pct,0%,,,,,
player,201710150atl,mia,HaacMa00,defense,0,,,,,
player,201710150atl,mia,HaacMa00,def_pct,0%,,,,,
player,201710150atl,mia,HaacMa00,special_teams,6,,,,,
player,201710150atl,mia,HaacMa00,st_pct,26%,,,,,
player,201710150atl,mia,DennJo20,pos,LS,,,,,
player,201710150atl,mia,DennJo20,offense,0,,,,,
player,201710150atl,mia,DennJo20,off_pct,0%,,,,,
player,201710150atl,mia,DennJo20,defense,0,,,,,
player,201710150atl,mia,DennJo20,def_pct,0%,,,,,
player,201710150atl,mia,DennJo20,special_teams,6,,,,,
player,201710150atl,mia,DennJo20,st_pct,26%,,,,,
