game,2017,11,20171119,201711190gnb,rav,"Baltimore Ravens",23,gnb,"Green Bay Packers",0
player,201711190gnb,gnb,FackKy00,off_pct,0%,,,,,
player,201711190gnb,gnb,FackKy00,defense,34,,,,,
player,201711190gnb,gnb,FackKy00,def_pct,58%,,,,,
player,201711190gnb,gnb,FackKy00,special_teams,23,,,,,
player,201711190gnb,gnb,FackKy00,st_pct,100%,,,,,
player,201711190gnb,gnb,LowrDe00,pos,DE,,,,,
player,201711190gnb,gnb,LowrDe00,offense,0,,,,,
player,201711190gnb,gnb,LowrDe00,off_pct,0%,,,,,
player,201711190gnb,gnb,LowrDe00,defense,29,,,,,
player,201711190gnb,gnb,LowrDe00,def_pct,49%,,,,,
player,201711190gnb,gnb,LowrDe00,special_teams,5,,,,,
player,201711190gnb,gnb,LowrDe00,st_pct,22%,,,,,
player,201711190gnb,gnb,HawkJo00,pos,CB,,,,,
player,201711190gnb,gnb,HawkJo00,offense,0,,,,,
player,201711190gnb,gnb,HawkJo00,off_pct,0%,,,,,
player,201711190gnb,gnb,HawkJo00,defense,28,,,,,
player,201711190gnb,gnb,HawkJo00,def_pct,47%,,,,,
player,201711190gnb,gnb,HawkJo00,special_teams,13,,,,,
player,201711190gnb,gnb,HawkJo00,st_pct,57%,,,,,
player,201711190gnb,gnb,BrooAh21,pos,LB,,,,,
player,201711190gnb,gnb,BrooAh21,offense,0,,,,,
player,201711190gnb,gnb,BrooAh21,off_pct,0%,,,,,
player,201711190gnb,gnb,BrooAh21,defense,26,,,,,
player,201711190gnb,gnb,BrooAh21,def_pct,44%,,,,,
player,201711190gnb,gnb,BrooAh21,special_teams,1,,,,,
player,201711190gnb,gnb,BrooAh21,st_pct,4%,,,,,
player,201711190gnb,gnb,DialQu00,pos,NT,,,,,
player,201711190gnb,gnb,DialQu00,offense,0,,,,,
player,201711190gnb,gnb,DialQu00,off_pct,0%,,,,,
player,201711190gnb,gnb,DialQu00,defense,25,,,,,
player,201711190gnb,gnb,DialQu00,def_pct,42%,,,,,
player,201711190gnb,gnb,DialQu00,special_teams,5,,,,,
player,201711190gnb,gnb,DialQu00,st_pct,22%,,,,,
player,201711190gnb,gnb,BiegVi00,pos,LB,,,,,
player,201711190gnb,gnb,BiegVi00,offense,0,,,,,
player,201711190gnb,gnb,BiegVi00,off_pct,0%,,,,,
player,201711190gnb,gnb,BiegVi00,defense,16,,,,,
player,201711190gnb,gnb,BiegVi00,def_pct,27%,,,,,
player,201711190gnb,gnb,BiegVi00,special_teams,11,,,,,
player,201711190gnb,gnb,BiegVi00,st_pct,48%,,,,,
player,201711190gnb,gnb,EvanMa00,pos,SS,,,,,
player,201711190gnb,gnb,EvanMa00,offense,0,,,,,
player,201711190gnb,gnb,EvanMa00,off_pct,0%,,,,,
player,201711190gnb,gnb,EvanMa00,defense,15,,,,,
player,201711190gnb,gnb,EvanMa00,def_pct,25%,,,,,
player,201711190gnb,gnb,EvanMa00,special_teams,23,,,,,
player,201711190gnb,gnb,EvanMa00,st_pct,100%,,,,,
player,201711190gnb,gnb,MattCl99,pos,LB,,,,,
player,201711190gnb,gnb,MattCl99,offense,0,,,,,
player,201711190gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201711190gnb,gnb,MattCl99,defense,13,,,,,
player,201711190gnb,gnb,MattCl99,def_pct,22%,,,,,
player,201711190gnb,gnb,MattCl99,special_teams,0,,,,,
player,201711190gnb,gnb,MattCl99,st_pct,0%,,,,,
player,201711190gnb,gnb,WhitJe02,pos,FS,,,,,
player,201711190gnb,gnb,WhitJe02,offense,0,,,,,
player,201711190gnb,gnb,WhitJe02,off_pct,0%,,,,,
player,201711190gnb,gnb,WhitJe02,defense,11,,,,,
player,201711190gnb,gnb,WhitJe02,def_pct,19%,,,,,
player,201711190gnb,gnb,WhitJe02,special_teams,23,,,,,
player,201711190gnb,gnb,WhitJe02,st_pct,100%,,,,,
player,201711190gnb,gnb,PatrLu00,pos,G,,,,,
player,201711190gnb,gnb,PatrLu00,offense,0,,,,,
player,201711190gnb,gnb,PatrLu00,off_pct,0%,,,,,
player,201711190gnb,gnb,PatrLu00,defense,1,,,,,
player,201711190gnb,gnb,PatrLu00,def_pct,2%,,,,,
player,201711190gnb,gnb,PatrLu00,special_teams,5,,,,,
player,201711190gnb,gnb,PatrLu00,st_pct,22%,,,,,
player,201711190gnb,gnb,ThomJo04,pos,LB,,,,,
player,201711190gnb,gnb,ThomJo04,offense,0,,,,,
player,201711190gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201711190gnb,gnb,ThomJo04,defense,0,,,,,
player,201711190gnb,gnb,ThomJo04,def_pct,0%,,,,,
player,201711190gnb,gnb,ThomJo04,special_teams,18,,,,,
player,201711190gnb,gnb,ThomJo04,st_pct,78%,,,,,
player,201711190gnb,gnb,JaniJe00,pos,WR,,,,,
player,201711190gnb,gnb,JaniJe00,offense,0,,,,,
player,201711190gnb,gnb,JaniJe00,off_pct,0%,,,,,
player,201711190gnb,gnb,JaniJe00,defense,0,,,,,
player,201711190gnb,gnb,JaniJe00,def_pct,0%,,,,,
player,201711190gnb,gnb,JaniJe00,special_teams,9,,,,,
player,201711190gnb,gnb,JaniJe00,st_pct,39%,,,,,
player,201711190gnb,gnb,PipkLe00,pos,CB,,,,,
player,201711190gnb,gnb,PipkLe00,offense,0,,,,,
player,201711190gnb,gnb,PipkLe00,off_pct,0%,,,,,
player,201711190gnb,gnb,PipkLe00,defense,0,,,,,
player,201711190gnb,gnb,PipkLe00,def_pct,0%,,,,,
player,201711190gnb,gnb,PipkLe00,special_teams,8,,,,,
player,201711190gnb,gnb,PipkLe00,st_pct,35%,,,,,
player,201711190gnb,gnb,GoodBr99,pos,LS,,,,,
player,201711190gnb,gnb,GoodBr99,offense,0,,,,,
player,201711190gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201711190gnb,gnb,GoodBr99,defense,0,,,,,
player,201711190gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201711190gnb,gnb,GoodBr99,special_teams,5,,,,,
player,201711190gnb,gnb,GoodBr99,st_pct,22%,,,,,
player,201711190gnb,gnb,VogeJu00,pos,P,,,,,
player,201711190gnb,gnb,VogeJu00,offense,0,,,,,
player,201711190gnb,gnb,VogeJu00,off_pct,0%,,,,,
player,201711190gnb,gnb,VogeJu00,defense,0,,,,,
player,201711190gnb,gnb,VogeJu00,def_pct,0%,,,,,
player,201711190gnb,gnb,VogeJu00,special_teams,5,,,,,
player,201711190gnb,gnb,VogeJu00,st_pct,22%,,,,,
player,201711190gnb,gnb,CrosMa20,pos,K,,,,,
player,201711190gnb,gnb,CrosMa20,offense,0,,,,,
player,201711190gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201711190gnb,gnb,CrosMa20,defense,0,,,,,
player,201711190gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201711190gnb,gnb,CrosMa20,special_teams,1,,,,,
player,201711190gnb,gnb,CrosMa20,st_pct,4%,,,,,
player,201711190gnb,rav,JensRy00,pos,C,,,,,
player,201711190gnb,rav,JensRy00,offense,59,,,,,
player,201711190gnb,rav,JensRy00,off_pct,100%,,,,,
player,201711190gnb,rav,JensRy00,defense,0,,,,,
player,201711190gnb,rav,JensRy00,def_pct,0%,,,,,
player,201711190gnb,rav,JensRy00,special_teams,5,,,,,
player,201711190gnb,rav,JensRy00,st_pct,22%,,,,,
player,201711190gnb,rav,BowaLu00,pos,C,,,,,
player,201711190gnb,rav,BowaLu00,offense,59,,,,,
player,201711190gnb,rav,BowaLu00,off_pct,100%,,,,,
player,201711190gnb,rav,BowaLu00,defense,0,,,,,
player,201711190gnb,rav,BowaLu00,def_pct,0%,,,,,
player,201711190gnb,rav,BowaLu00,special_teams,5,,,,,
player,201711190gnb,rav,BowaLu00,st_pct,22%,,,,,
player,201711190gnb,rav,HowaAu20,pos,T,,,,,
player,201711190gnb,rav,HowaAu20,offense,59,,,,,
player,201711190gnb,rav,HowaAu20,off_pct,100%,,,,,
player,201711190gnb,rav,HowaAu20,defense,0,,,,,
player,201711190gnb,rav,HowaAu20,def_pct,0%,,,,,
player,201711190gnb,rav,HowaAu20,special_teams,5,,,,,
player,201711190gnb,rav,HowaAu20,st_pct,22%,,,,,
player,201711190gnb,rav,HursJa00,pos,G,,,,,
player,201711190gnb,rav,HursJa00,offense,59,,,,,
player,201711190gnb,rav,HursJa00,off_pct,100%,,,,,
player,201711190gnb,rav,HursJa00,defense,0,,,,,
player,201711190gnb,rav,HursJa00,def_pct,0%,,,,,
player,201711190gnb,rav,HursJa00,special_teams,5,,,,,
player,201711190gnb,rav,HursJa00,st_pct,22%,,,,,
player,201711190gnb,rav,SkurMa01,pos,C,,,,,
player,201711190gnb,rav,SkurMa01,offense,59,,,,,
player,201711190gnb,rav,SkurMa01,off_pct,100%,,,,,
player,201711190gnb,rav,SkurMa01,defense,0,,,,,
player,201711190gnb,rav,SkurMa01,def_pct,0%,,,,,
player,201711190gnb,rav,SkurMa01,special_teams,5,,,,,
player,201711190gnb,rav,SkurMa01,st_pct,22%,,,,,
player,201711190gnb,rav,FlacJo00,pos,QB,,,,,
player,201711190gnb,rav,FlacJo00,offense,59,,,,,
player,201711190gnb,rav,FlacJo00,off_pct,100%,,,,,
player,201711190gnb,rav,FlacJo00,defense,0,,,,,
player,201711190gnb,rav,FlacJo00,def_pct,0%,,,,,
player,201711190gnb,rav,FlacJo00,special_teams,0,,,,,
player,201711190gnb,rav,FlacJo00,st_pct,0%,,,,,
player,201711190gnb,rav,MaclJe00,pos,WR,,,,,
player,201711190gnb,rav,MaclJe00,offense,44,,,,,
player,201711190gnb,rav,MaclJe00,off_pct,75%,,,,,
player,201711190gnb,rav,MaclJe00,defense,0,,,,,
player,201711190gnb,rav,MaclJe00,def_pct,0%,,,,,
player,201711190gnb,rav,MaclJe00,special_teams,0,,,,,
player,201711190gnb,rav,MaclJe00,st_pct,0%,,,,,
player,201711190gnb,rav,BoylNi00,pos,TE,,,,,
player,201711190gnb,rav,BoylNi00,offense,43,,,,,
player,201711190gnb,rav,BoylNi00,off_pct,73%,,,,,
player,201711190gnb,rav,BoylNi00,defense,0,,,,,
player,201711190gnb,rav,BoylNi00,def_pct,0%,,,,,
player,201711190gnb,rav,BoylNi00,special_teams,5,,,,,
player,201711190gnb,rav,BoylNi00,st_pct,22%,,,,,
player,201711190gnb,rav,WallMi00,pos,WR,,,,,
player,201711190gnb,rav,WallMi00,offense,41,,,,,
player,201711190gnb,rav,WallMi00,off_pct,69%,,,,,
player,201711190gnb,rav,WallMi00,defense,0,,,,,
player,201711190gnb,rav,WallMi00,def_pct,0%,,,,,
player,201711190gnb,rav,WallMi00,special_teams,0,,,,,
player,201711190gnb,rav,WallMi00,st_pct,0%,,,,,
player,201711190gnb,rav,CollAl00,pos,RB,,,,,
player,201711190gnb,rav,CollAl00,offense,38,,,,,
player,201711190gnb,rav,CollAl00,off_pct,64%,,,,,
player,201711190gnb,rav,CollAl00,defense,0,,,,,
player,201711190gnb,rav,CollAl00,def_pct,0%,,,,,
player,201711190gnb,rav,CollAl00,special_teams,0,,,,,
player,201711190gnb,rav,CollAl00,st_pct,0%,,,,,
player,201711190gnb,rav,WillMa04,pos,TE,,,,,
player,201711190gnb,rav,WillMa04,offense,34,,,,,
player,201711190gnb,rav,WillMa04,off_pct,58%,,,,,
player,201711190gnb,rav,WillMa04,defense,0,,,,,
player,201711190gnb,rav,WillMa04,def_pct,0%,,,,,
player,201711190gnb,rav,WillMa04,special_teams,6,,,,,
player,201711190gnb,rav,WillMa04,st_pct,26%,,,,,
player,201711190gnb,rav,MoorCh00,pos,WR,,,,,
player,201711190gnb,rav,MoorCh00,offense,33,,,,,
player,201711190gnb,rav,MoorCh00,off_pct,56%,,,,,
player,201711190gnb,rav,MoorCh00,defense,0,,,,,
player,201711190gnb,rav,MoorCh00,def_pct,0%,,,,,
player,201711190gnb,rav,MoorCh00,special_teams,16,,,,,
player,201711190gnb,rav,MoorCh00,st_pct,70%,,,,,
player,201711190gnb,rav,WatsBe00,pos,TE,,,,,
player,201711190gnb,rav,WatsBe00,offense,26,,,,,
player,201711190gnb,rav,WatsBe00,off_pct,44%,,,,,
player,201711190gnb,rav,WatsBe00,defense,0,,,,,
player,201711190gnb,rav,WatsBe00,def_pct,0%,,,,,
player,201711190gnb,rav,WatsBe00,special_teams,0,,,,,
player,201711190gnb,rav,WatsBe00,st_pct,0%,,,,,
player,201711190gnb,rav,WoodDa02,pos,RB,,,,,
player,201711190gnb,rav,WoodDa02,offense,13,,,,,
player,201711190gnb,rav,WoodDa02,off_pct,22%,,,,,
player,201711190gnb,rav,WoodDa02,defense,0,,,,,
player,201711190gnb,rav,WoodDa02,def_pct,0%,,,,,
player,201711190gnb,rav,WoodDa02,special_teams,0,,,,,
player,201711190gnb,rav,WoodDa02,st_pct,0%,,,,,
player,201711190gnb,rav,AlleJa01,pos,RB,,,,,
player,201711190gnb,rav,AlleJa01,offense,10,,,,,
player,201711190gnb,rav,AlleJa01,off_pct,17%,,,,,
player,201711190gnb,rav,AlleJa01,defense,0,,,,,
player,201711190gnb,rav,AlleJa01,def_pct,0%,,,,,
player,201711190gnb,rav,AlleJa01,special_teams,7,,,,,
player,201711190gnb,rav,AlleJa01,st_pct,30%,,,,,
player,201711190gnb,rav,RicaPa00,pos,NT,,,,,
player,201711190gnb,rav,RicaPa00,offense,7,,,,,
player,201711190gnb,rav,RicaPa00,off_pct,12%,,,,,
player,201711190gnb,rav,RicaPa00,defense,0,,,,,
player,201711190gnb,rav,RicaPa00,def_pct,0%,,,,,
player,201711190gnb,rav,RicaPa00,special_teams,2,,,,,
player,201711190gnb,rav,RicaPa00,st_pct,9%,,,,,
player,201711190gnb,rav,CampMi02,pos,WR,,,,,
player,201711190gnb,rav,CampMi02,offense,6,,,,,
player,201711190gnb,rav,CampMi02,off_pct,10%,,,,,
player,201711190gnb,rav,CampMi02,defense,0,,,,,
player,201711190gnb,rav,CampMi02,def_pct,0%,,,,,
player,201711190gnb,rav,CampMi02,special_teams,5,,,,,
player,201711190gnb,rav,CampMi02,st_pct,22%,,,,,
player,201711190gnb,rav,JeffTo00,pos,SS,,,,,
player,201711190gnb,rav,JeffTo00,offense,0,,,,,
player,201711190gnb,rav,JeffTo00,off_pct,0%,,,,,
player,201711190gnb,rav,JeffTo00,defense,68,,,,,
player,201711190gnb,rav,JeffTo00,def_pct,100%,,,,,
player,201711190gnb,rav,JeffTo00,special_teams,0,,,,,
player,201711190gnb,rav,JeffTo00,st_pct,0%,,,,,
player,201711190gnb,rav,WeddEr99,pos,FS,,,,,
player,201711190gnb,rav,WeddEr99,offense,0,,,,,
player,201711190gnb,rav,WeddEr99,off_pct,0%,,,,,
player,201711190gnb,rav,WeddEr99,defense,66,,,,,
player,201711190gnb,rav,WeddEr99,def_pct,97%,,,,,
player,201711190gnb,rav,WeddEr99,special_teams,0,,,,,
player,201711190gnb,rav,WeddEr99,st_pct,0%,,,,,
player,201711190gnb,rav,MoslC.00,pos,LB,,,,,
player,201711190gnb,rav,MoslC.00,offense,0,,,,,
player,201711190gnb,rav,MoslC.00,off_pct,0%,,,,,
player,201711190gnb,rav,MoslC.00,defense,66,,,,,
player,201711190gnb,rav,MoslC.00,def_pct,97%,,,,,
player,201711190gnb,rav,MoslC.00,special_teams,0,,,,,
player,201711190gnb,rav,MoslC.00,st_pct,0%,,,,,
player,201711190gnb,rav,SmitJi03,pos,CB,,,,,
player,201711190gnb,rav,SmitJi03,offense,0,,,,,
player,201711190gnb,rav,SmitJi03,off_pct,0%,,,,,
player,201711190gnb,rav,SmitJi03,defense,58,,,,,
player,201711190gnb,rav,SmitJi03,def_pct,85%,,,,,
player,201711190gnb,rav,SmitJi03,special_teams,0,,,,,
player,201711190gnb,rav,SmitJi03,st_pct,0%,,,,,
player,201711190gnb,rav,HenrWi00,pos,DT,,,,,
player,201711190gnb,rav,HenrWi00,offense,0,,,,,
player,201711190gnb,rav,HenrWi00,off_pct,0%,,,,,
player,201711190gnb,rav,HenrWi00,defense,52,,,,,
player,201711190gnb,rav,HenrWi00,def_pct,76%,,,,,
player,201711190gnb,rav,HenrWi00,special_teams,0,,,,,
player,201711190gnb,rav,HenrWi00,st_pct,0%,,,,,
player,201711190gnb,rav,HumpMa00,pos,CB,,,,,
player,201711190gnb,rav,HumpMa00,offense,0,,,,,
player,201711190gnb,rav,HumpMa00,off_pct,0%,,,,,
player,201711190gnb,rav,HumpMa00,defense,49,,,,,
player,201711190gnb,rav,HumpMa00,def_pct,72%,,,,,
player,201711190gnb,rav,HumpMa00,special_teams,10,,,,,
player,201711190gnb,rav,HumpMa00,st_pct,43%,,,,,
player,201711190gnb,rav,SuggTe99,pos,LB,,,,,
player,201711190gnb,rav,SuggTe99,offense,0,,,,,
player,201711190gnb,rav,SuggTe99,off_pct,0%,,,,,
player,201711190gnb,rav,SuggTe99,defense,49,,,,,
player,201711190gnb,rav,SuggTe99,def_pct,72%,,,,,
player,201711190gnb,rav,SuggTe99,special_teams,0,,,,,
player,201711190gnb,rav,SuggTe99,st_pct,0%,,,,,
player,201711190gnb,rav,OnwuPa00,pos,LB,,,,,
player,201711190gnb,rav,OnwuPa00,offense,0,,,,,
player,201711190gnb,rav,OnwuPa00,off_pct,0%,,,,,
player,201711190gnb,rav,OnwuPa00,defense,47,,,,,
player,201711190gnb,rav,OnwuPa00,def_pct,69%,,,,,
player,201711190gnb,rav,OnwuPa00,special_teams,7,,,,,
player,201711190gnb,rav,OnwuPa00,st_pct,30%,,,,,
player,201711190gnb,rav,WillBr02,pos,DT,,,,,
player,201711190gnb,rav,WillBr02,offense,0,,,,,
player,201711190gnb,rav,WillBr02,off_pct,0%,,,,,
player,201711190gnb,rav,WillBr02,defense,44,,,,,
player,201711190gnb,rav,WillBr02,def_pct,65%,,,,,
player,201711190gnb,rav,WillBr02,special_teams,1,,,,,
player,201711190gnb,rav,WillBr02,st_pct,4%,,,,,
player,201711190gnb,rav,SmitZa00,pos,LB,,,,,
player,201711190gnb,rav,SmitZa00,offense,0,,,,,
player,201711190gnb,rav,SmitZa00,off_pct,0%,,,,,
player,201711190gnb,rav,SmitZa00,defense,41,,,,,
player,201711190gnb,rav,SmitZa00,def_pct,60%,,,,,
player,201711190gnb,rav,SmitZa00,special_teams,0,,,,,
player,201711190gnb,rav,SmitZa00,st_pct,0%,,,,,
player,201711190gnb,rav,JudoMa00,pos,LB,,,,,
player,201711190gnb,rav,JudoMa00,offense,0,,,,,
player,201711190gnb,rav,JudoMa00,off_pct,0%,,,,,
player,201711190gnb,rav,JudoMa00,defense,38,,,,,
player,201711190gnb,rav,JudoMa00,def_pct,56%,,,,,
player,201711190gnb,rav,JudoMa00,special_teams,2,,,,,
player,201711190gnb,rav,JudoMa00,st_pct,9%,,,,,
player,201711190gnb,rav,CanaMa00,pos,CB,,,,,
player,201711190gnb,rav,CanaMa00,offense,0,,,,,
player,201711190gnb,rav,CanaMa00,off_pct,0%,,,,,
player,201711190gnb,rav,CanaMa00,defense,34,,,,,
player,201711190gnb,rav,CanaMa00,def_pct,50%,,,,,
player,201711190gnb,rav,CanaMa00,special_teams,12,,,,,
player,201711190gnb,rav,CanaMa00,st_pct,52%,,,,,
player,201711190gnb,rav,CarrBr99,pos,CB,,,,,
player,201711190gnb,rav,CarrBr99,offense,0,,,,,
player,201711190gnb,rav,CarrBr99,off_pct,0%,,,,,
player,201711190gnb,rav,CarrBr99,defense,27,,,,,
player,201711190gnb,rav,CarrBr99,def_pct,40%,,,,,
player,201711190gnb,rav,CarrBr99,special_teams,0,,,,,
player,201711190gnb,rav,CarrBr99,st_pct,0%,,,,,
player,201711190gnb,rav,PierMi00,pos,NT,,,,,
player,201711190gnb,rav,PierMi00,offense,0,,,,,
player,201711190gnb,rav,PierMi00,off_pct,0%,,,,,
player,201711190gnb,rav,PierMi00,defense,21,,,,,
player,201711190gnb,rav,PierMi00,def_pct,31%,,,,,
player,201711190gnb,rav,PierMi00,special_teams,1,,,,,
player,201711190gnb,rav,PierMi00,st_pct,4%,,,,,
player,201711190gnb,rav,DaviCa01,pos,NT,,,,,
player,201711190gnb,rav,DaviCa01,offense,0,,,,,
player,201711190gnb,rav,DaviCa01,off_pct,0%,,,,,
player,201711190gnb,rav,DaviCa01,defense,20,,,,,
player,201711190gnb,rav,DaviCa01,def_pct,29%,,,,,
player,201711190gnb,rav,DaviCa01,special_teams,0,,,,,
player,201711190gnb,rav,DaviCa01,st_pct,0%,,,,,
player,201711190gnb,rav,WillTi00,pos,LB,,,,,
player,201711190gnb,rav,WillTi00,offense,0,,,,,
player,201711190gnb,rav,WillTi00,off_pct,0%,,,,,
player,201711190gnb,rav,WillTi00,defense,19,,,,,
player,201711190gnb,rav,WillTi00,def_pct,28%,,,,,
player,201711190gnb,rav,WillTi00,special_teams,4,,,,,
player,201711190gnb,rav,WillTi00,st_pct,17%,,,,,
player,201711190gnb,rav,LeviAn00,pos,SS,,,,,
player,201711190gnb,rav,LeviAn00,offense,0,,,,,
player,201711190gnb,rav,LeviAn00,off_pct,0%,,,,,
player,201711190gnb,rav,LeviAn00,defense,18,,,,,
player,201711190gnb,rav,LeviAn00,def_pct,26%,,,,,
player,201711190gnb,rav,LeviAn00,special_teams,18,,,,,
player,201711190gnb,rav,LeviAn00,st_pct,78%,,,,,
player,201711190gnb,rav,WebbLa99,pos,FS,,,,,
player,201711190gnb,rav,WebbLa99,offense,0,,,,,
player,201711190gnb,rav,WebbLa99,off_pct,0%,,,,,
player,201711190gnb,rav,WebbLa99,defense,18,,,,,
player,201711190gnb,rav,WebbLa99,def_pct,26%,,,,,
player,201711190gnb,rav,WebbLa99,special_teams,5,,,,,
player,201711190gnb,rav,WebbLa99,st_pct,22%,,,,,
player,201711190gnb,rav,BowsTy00,pos,LB,,,,,
player,201711190gnb,rav,BowsTy00,offense,0,,,,,
player,201711190gnb,rav,BowsTy00,off_pct,0%,,,,,
player,201711190gnb,rav,BowsTy00,defense,6,,,,,
player,201711190gnb,rav,BowsTy00,def_pct,9%,,,,,
player,201711190gnb,rav,BowsTy00,special_teams,18,,,,,
player,201711190gnb,rav,BowsTy00,st_pct,78%,,,,,
player,201711190gnb,rav,ClarCh00,pos,FS,,,,,
player,201711190gnb,rav,ClarCh00,offense,0,,,,,
player,201711190gnb,rav,ClarCh00,off_pct,0%,,,,,
player,201711190gnb,rav,ClarCh00,defense,3,,,,,
player,201711190gnb,rav,ClarCh00,def_pct,4%,,,,,
player,201711190gnb,rav,ClarCh00,special_teams,18,,,,,
player,201711190gnb,rav,ClarCh00,st_pct,78%,,,,,
player,201711190gnb,rav,CorrKa00,pos,LB,,,,,
player,201711190gnb,rav,CorrKa00,offense,0,,,,,
player,201711190gnb,rav,CorrKa00,off_pct,0%,,,,,
player,201711190gnb,rav,CorrKa00,defense,3,,,,,
player,201711190gnb,rav,CorrKa00,def_pct,4%,,,,,
player,201711190gnb,rav,CorrKa00,special_teams,18,,,,,
player,201711190gnb,rav,CorrKa00,st_pct,78%,,,,,
player,201711190gnb,rav,MaylVi00,pos,TE,,,,,
player,201711190gnb,rav,MaylVi00,offense,0,,,,,
player,201711190gnb,rav,MaylVi00,off_pct,0%,,,,,
player,201711190gnb,rav,MaylVi00,defense,0,,,,,
player,201711190gnb,rav,MaylVi00,def_pct,0%,,,,,
player,201711190gnb,rav,MaylVi00,special_teams,17,,,,,
player,201711190gnb,rav,MaylVi00,st_pct,74%,,,,,
player,201711190gnb,rav,JohnSt02,pos,LB,,,,,
player,201711190gnb,rav,JohnSt02,offense,0,,,,,
player,201711190gnb,rav,JohnSt02,off_pct,0%,,,,,
player,201711190gnb,rav,JohnSt02,defense,0,,,,,
player,201711190gnb,rav,JohnSt02,def_pct,0%,,,,,
player,201711190gnb,rav,JohnSt02,special_teams,17,,,,,
player,201711190gnb,rav,JohnSt02,st_pct,74%,,,,,
player,201711190gnb,rav,CoxxMo00,pos,LS,,,,,
player,201711190gnb,rav,CoxxMo00,offense,0,,,,,
player,201711190gnb,rav,CoxxMo00,off_pct,0%,,,,,
player,201711190gnb,rav,CoxxMo00,defense,0,,,,,
player,201711190gnb,rav,CoxxMo00,def_pct,0%,,,,,
player,201711190gnb,rav,CoxxMo00,special_teams,12,,,,,
player,201711190gnb,rav,CoxxMo00,st_pct,52%,,,,,
player,201711190gnb,rav,KochSa20,pos,P,,,,,
player,201711190gnb,rav,KochSa20,offense,0,,,,,
player,201711190gnb,rav,KochSa20,off_pct,0%,,,,,
player,201711190gnb,rav,KochSa20,defense,0,,,,,
player,201711190gnb,rav,KochSa20,def_pct,0%,,,,,
player,201711190gnb,rav,KochSa20,special_teams,12,,,,,
player,201711190gnb,rav,KochSa20,st_pct,52%,,,,,
player,201711190gnb,rav,TuckJu00,pos,K,,,,,
player,201711190gnb,rav,TuckJu00,offense,0,,,,,
player,201711190gnb,rav,TuckJu00,off_pct,0%,,,,,
player,201711190gnb,rav,TuckJu00,defense,0,,,,,
player,201711190gnb,rav,TuckJu00,def_pct,0%,,,,,
player,201711190gnb,rav,TuckJu00,special_teams,10,,,,,
player,201711190gnb,rav,TuckJu00,st_pct,43%,,,,,
player,201711190gnb,rav,ElueJe00,pos,G,,,,,
player,201711190gnb,rav,ElueJe00,offense,0,,,,,
player,201711190gnb,rav,ElueJe00,off_pct,0%,,,,,
player,201711190gnb,rav,ElueJe00,defense,0,,,,,
player,201711190gnb,rav,ElueJe00,def_pct,0%,,,,,
player,201711190gnb,rav,ElueJe00,special_teams,5,,,,,
player,201711190gnb,rav,ElueJe00,st_pct,22%,,,,,
