game,2017,16,20171224,201712240crd,nyg,"New York Giants",0,crd,"Arizona Cardinals",23
player,201712240crd,crd,BrewAa00,st_pct,46%,,,,,
player,201712240crd,crd,LeexAn20,pos,P,,,,,
player,201712240crd,crd,LeexAn20,offense,0,,,,,
player,201712240crd,crd,LeexAn20,off_pct,0%,,,,,
player,201712240crd,crd,LeexAn20,defense,0,,,,,
player,201712240crd,crd,LeexAn20,def_pct,0%,,,,,
player,201712240crd,crd,LeexAn20,special_teams,11,,,,,
player,201712240crd,crd,LeexAn20,st_pct,46%,,,,,
player,201712240crd,crd,dawsophi01,pos,K,,,,,
player,201712240crd,crd,dawsophi01,offense,0,,,,,
player,201712240crd,crd,dawsophi01,off_pct,0%,,,,,
player,201712240crd,crd,dawsophi01,defense,0,,,,,
player,201712240crd,crd,dawsophi01,def_pct,0%,,,,,
player,201712240crd,crd,dawsophi01,special_teams,9,,,,,
player,201712240crd,crd,dawsophi01,st_pct,38%,,,,,
player,201712240crd,crd,WillBr07,pos,CB,,,,,
player,201712240crd,crd,WillBr07,offense,0,,,,,
player,201712240crd,crd,WillBr07,off_pct,0%,,,,,
player,201712240crd,crd,WillBr07,defense,0,,,,,
player,201712240crd,crd,WillBr07,def_pct,0%,,,,,
player,201712240crd,crd,WillBr07,special_teams,9,,,,,
player,201712240crd,crd,WillBr07,st_pct,38%,,,,,
player,201712240crd,crd,BarnKh20,pos,T,,,,,
player,201712240crd,crd,BarnKh20,offense,0,,,,,
player,201712240crd,crd,BarnKh20,off_pct,0%,,,,,
player,201712240crd,crd,BarnKh20,defense,0,,,,,
player,201712240crd,crd,BarnKh20,def_pct,0%,,,,,
player,201712240crd,crd,BarnKh20,special_teams,4,,,,,
player,201712240crd,crd,BarnKh20,st_pct,17%,,,,,
player,201712240crd,crd,PainVi00,pos,T,,,,,
player,201712240crd,crd,PainVi00,offense,0,,,,,
player,201712240crd,crd,PainVi00,off_pct,0%,,,,,
player,201712240crd,crd,PainVi00,defense,0,,,,,
player,201712240crd,crd,PainVi00,def_pct,0%,,,,,
player,201712240crd,crd,PainVi00,special_teams,4,,,,,
player,201712240crd,crd,PainVi00,st_pct,17%,,,,,
player,201712240crd,nyg,JerrJo20,pos,G,,,,,
player,201712240crd,nyg,JerrJo20,offense,71,,,,,
player,201712240crd,nyg,JerrJo20,off_pct,100%,,,,,
player,201712240crd,nyg,JerrJo20,defense,0,,,,,
player,201712240crd,nyg,JerrJo20,def_pct,0%,,,,,
player,201712240crd,nyg,JerrJo20,special_teams,1,,,,,
player,201712240crd,nyg,JerrJo20,st_pct,4%,,,,,
player,201712240crd,nyg,HartBo00,pos,T,,,,,
player,201712240crd,nyg,HartBo00,offense,71,,,,,
player,201712240crd,nyg,HartBo00,off_pct,100%,,,,,
player,201712240crd,nyg,HartBo00,defense,0,,,,,
player,201712240crd,nyg,HartBo00,def_pct,0%,,,,,
player,201712240crd,nyg,HartBo00,special_teams,1,,,,,
player,201712240crd,nyg,HartBo00,st_pct,4%,,,,,
player,201712240crd,nyg,MannEl00,pos,QB,,,,,
player,201712240crd,nyg,MannEl00,offense,71,,,,,
player,201712240crd,nyg,MannEl00,off_pct,100%,,,,,
player,201712240crd,nyg,MannEl00,defense,0,,,,,
player,201712240crd,nyg,MannEl00,def_pct,0%,,,,,
player,201712240crd,nyg,MannEl00,special_teams,0,,,,,
player,201712240crd,nyg,MannEl00,st_pct,0%,,,,,
player,201712240crd,nyg,JoneBr04,pos,C,,,,,
player,201712240crd,nyg,JoneBr04,offense,71,,,,,
player,201712240crd,nyg,JoneBr04,off_pct,100%,,,,,
player,201712240crd,nyg,JoneBr04,defense,0,,,,,
player,201712240crd,nyg,JoneBr04,def_pct,0%,,,,,
player,201712240crd,nyg,JoneBr04,special_teams,0,,,,,
player,201712240crd,nyg,JoneBr04,st_pct,0%,,,,,
player,201712240crd,nyg,FlowEr00,pos,T,,,,,
player,201712240crd,nyg,FlowEr00,offense,71,,,,,
player,201712240crd,nyg,FlowEr00,off_pct,100%,,,,,
player,201712240crd,nyg,FlowEr00,defense,0,,,,,
player,201712240crd,nyg,FlowEr00,def_pct,0%,,,,,
player,201712240crd,nyg,FlowEr00,special_teams,0,,,,,
player,201712240crd,nyg,FlowEr00,st_pct,0%,,,,,
player,201712240crd,nyg,ShepSt00,pos,WR,,,,,
player,201712240crd,nyg,ShepSt00,offense,64,,,,,
player,201712240crd,nyg,ShepSt00,off_pct,90%,,,,,
player,201712240crd,nyg,ShepSt00,defense,0,,,,,
player,201712240crd,nyg,ShepSt00,def_pct,0%,,,,,
player,201712240crd,nyg,ShepSt00,special_teams,0,,,,,
player,201712240crd,nyg,ShepSt00,st_pct,0%,,,,,
player,201712240crd,nyg,LewiRo03,pos,WR,,,,,
player,201712240crd,nyg,LewiRo03,offense,59,,,,,
player,201712240crd,nyg,LewiRo03,off_pct,83%,,,,,
player,201712240crd,nyg,LewiRo03,defense,0,,,,,
player,201712240crd,nyg,LewiRo03,def_pct,0%,,,,,
player,201712240crd,nyg,LewiRo03,special_teams,0,,,,,
player,201712240crd,nyg,LewiRo03,st_pct,0%,,,,,
player,201712240crd,nyg,RudoTr00,pos,WR,,,,,
player,201712240crd,nyg,RudoTr00,offense,57,,,,,
player,201712240crd,nyg,RudoTr00,off_pct,80%,,,,,
player,201712240crd,nyg,RudoTr00,defense,0,,,,,
player,201712240crd,nyg,RudoTr00,def_pct,0%,,,,,
player,201712240crd,nyg,RudoTr00,special_teams,0,,,,,
player,201712240crd,nyg,RudoTr00,st_pct,0%,,,,,
player,201712240crd,nyg,GallWa00,pos,RB,,,,,
player,201712240crd,nyg,GallWa00,offense,51,,,,,
player,201712240crd,nyg,GallWa00,off_pct,72%,,,,,
player,201712240crd,nyg,GallWa00,defense,0,,,,,
player,201712240crd,nyg,GallWa00,def_pct,0%,,,,,
player,201712240crd,nyg,GallWa00,special_teams,14,,,,,
player,201712240crd,nyg,GallWa00,st_pct,58%,,,,,
player,201712240crd,nyg,HalaJo00,pos,G,,,,,
player,201712240crd,nyg,HalaJo00,offense,48,,,,,
player,201712240crd,nyg,HalaJo00,off_pct,68%,,,,,
player,201712240crd,nyg,HalaJo00,defense,0,,,,,
player,201712240crd,nyg,HalaJo00,def_pct,0%,,,,,
player,201712240crd,nyg,HalaJo00,special_teams,1,,,,,
player,201712240crd,nyg,HalaJo00,st_pct,4%,,,,,
player,201712240crd,nyg,ElliRh00,pos,TE,,,,,
player,201712240crd,nyg,ElliRh00,offense,41,,,,,
player,201712240crd,nyg,ElliRh00,off_pct,58%,,,,,
player,201712240crd,nyg,ElliRh00,defense,0,,,,,
player,201712240crd,nyg,ElliRh00,def_pct,0%,,,,,
player,201712240crd,nyg,ElliRh00,special_teams,10,,,,,
player,201712240crd,nyg,ElliRh00,st_pct,42%,,,,,
player,201712240crd,nyg,AdamJe01,pos,TE,,,,,
player,201712240crd,nyg,AdamJe01,offense,27,,,,,
player,201712240crd,nyg,AdamJe01,off_pct,38%,,,,,
player,201712240crd,nyg,AdamJe01,defense,0,,,,,
player,201712240crd,nyg,AdamJe01,def_pct,0%,,,,,
player,201712240crd,nyg,AdamJe01,special_teams,15,,,,,
player,201712240crd,nyg,AdamJe01,st_pct,62%,,,,,
player,201712240crd,nyg,GrecJo20,pos,G,,,,,
player,201712240crd,nyg,GrecJo20,offense,23,,,,,
player,201712240crd,nyg,GrecJo20,off_pct,32%,,,,,
player,201712240crd,nyg,GrecJo20,defense,0,,,,,
player,201712240crd,nyg,GrecJo20,def_pct,0%,,,,,
player,201712240crd,nyg,GrecJo20,special_teams,1,,,,,
player,201712240crd,nyg,GrecJo20,st_pct,4%,,,,,
player,201712240crd,nyg,SharHu01,pos,WR,,,,,
player,201712240crd,nyg,SharHu01,offense,14,,,,,
player,201712240crd,nyg,SharHu01,off_pct,20%,,,,,
player,201712240crd,nyg,SharHu01,defense,0,,,,,
player,201712240crd,nyg,SharHu01,def_pct,0%,,,,,
player,201712240crd,nyg,SharHu01,special_teams,17,,,,,
player,201712240crd,nyg,SharHu01,st_pct,71%,,,,,
player,201712240crd,nyg,EngrEv00,pos,TE,,,,,
player,201712240crd,nyg,EngrEv00,offense,13,,,,,
player,201712240crd,nyg,EngrEv00,off_pct,18%,,,,,
player,201712240crd,nyg,EngrEv00,defense,0,,,,,
player,201712240crd,nyg,EngrEv00,def_pct,0%,,,,,
player,201712240crd,nyg,EngrEv00,special_teams,0,,,,,
player,201712240crd,nyg,EngrEv00,st_pct,0%,,,,,
player,201712240crd,nyg,DarkOr00,pos,RB,,,,,
player,201712240crd,nyg,DarkOr00,offense,11,,,,,
player,201712240crd,nyg,DarkOr00,off_pct,15%,,,,,
player,201712240crd,nyg,DarkOr00,defense,0,,,,,
player,201712240crd,nyg,DarkOr00,def_pct,0%,,,,,
player,201712240crd,nyg,DarkOr00,special_teams,0,,,,,
player,201712240crd,nyg,DarkOr00,st_pct,0%,,,,,
player,201712240crd,nyg,WheeCh00,pos,T,,,,,
player,201712240crd,nyg,WheeCh00,offense,7,,,,,
player,201712240crd,nyg,WheeCh00,off_pct,10%,,,,,
player,201712240crd,nyg,WheeCh00,defense,0,,,,,
player,201712240crd,nyg,WheeCh00,def_pct,0%,,,,,
player,201712240crd,nyg,WheeCh00,special_teams,1,,,,,
player,201712240crd,nyg,WheeCh00,st_pct,4%,,,,,
player,201712240crd,nyg,VereSh00,pos,RB,,,,,
player,201712240crd,nyg,VereSh00,offense,6,,,,,
player,201712240crd,nyg,VereSh00,off_pct,8%,,,,,
player,201712240crd,nyg,VereSh00,defense,0,,,,,
player,201712240crd,nyg,VereSh00,def_pct,0%,,,,,
player,201712240crd,nyg,VereSh00,special_teams,5,,,,,
player,201712240crd,nyg,VereSh00,st_pct,21%,,,,,
player,201712240crd,nyg,PerkPa00,pos,RB,,,,,
player,201712240crd,nyg,PerkPa00,offense,3,,,,,
player,201712240crd,nyg,PerkPa00,off_pct,4%,,,,,
player,201712240crd,nyg,PerkPa00,defense,0,,,,,
player,201712240crd,nyg,PerkPa00,def_pct,0%,,,,,
player,201712240crd,nyg,PerkPa00,special_teams,13,,,,,
player,201712240crd,nyg,PerkPa00,st_pct,54%,,,,,
player,201712240crd,nyg,SmitSh02,pos,FB,,,,,
player,201712240crd,nyg,SmitSh02,offense,2,,,,,
player,201712240crd,nyg,SmitSh02,off_pct,3%,,,,,
player,201712240crd,nyg,SmitSh02,defense,0,,,,,
player,201712240crd,nyg,SmitSh02,def_pct,0%,,,,,
player,201712240crd,nyg,SmitSh02,special_teams,19,,,,,
player,201712240crd,nyg,SmitSh02,st_pct,79%,,,,,
player,201712240crd,nyg,ThomDa05,pos,FS,,,,,
player,201712240crd,nyg,ThomDa05,offense,0,,,,,
player,201712240crd,nyg,ThomDa05,off_pct,0%,,,,,
player,201712240crd,nyg,ThomDa05,defense,68,,,,,
player,201712240crd,nyg,ThomDa05,def_pct,100%,,,,,
player,201712240crd,nyg,ThomDa05,special_teams,5,,,,,
player,201712240crd,nyg,ThomDa05,st_pct,21%,,,,,
player,201712240crd,nyg,ShepKe00,pos,LB,,,,,
player,201712240crd,nyg,ShepKe00,offense,0,,,,,
player,201712240crd,nyg,ShepKe00,off_pct,0%,,,,,
player,201712240crd,nyg,ShepKe00,defense,68,,,,,
player,201712240crd,nyg,ShepKe00,def_pct,100%,,,,,
player,201712240crd,nyg,ShepKe00,special_teams,0,,,,,
player,201712240crd,nyg,ShepKe00,st_pct,0%,,,,,
player,201712240crd,nyg,CockRo00,pos,CB,,,,,
player,201712240crd,nyg,CockRo00,offense,0,,,,,
player,201712240crd,nyg,CockRo00,off_pct,0%,,,,,
player,201712240crd,nyg,CockRo00,defense,68,,,,,
player,201712240crd,nyg,CockRo00,def_pct,100%,,,,,
player,201712240crd,nyg,CockRo00,special_teams,0,,,,,
player,201712240crd,nyg,CockRo00,st_pct,0%,,,,,
player,201712240crd,nyg,DixoBr00,pos,CB,,,,,
player,201712240crd,nyg,DixoBr00,offense,0,,,,,
player,201712240crd,nyg,DixoBr00,off_pct,0%,,,,,
player,201712240crd,nyg,DixoBr00,defense,68,,,,,
player,201712240crd,nyg,DixoBr00,def_pct,100%,,,,,
player,201712240crd,nyg,DixoBr00,special_teams,0,,,,,
player,201712240crd,nyg,DixoBr00,st_pct,0%,,,,,
player,201712240crd,nyg,VernOl00,pos,DE,,,,,
player,201712240crd,nyg,VernOl00,offense,0,,,,,
player,201712240crd,nyg,VernOl00,off_pct,0%,,,,,
player,201712240crd,nyg,VernOl00,defense,66,,,,,
player,201712240crd,nyg,VernOl00,def_pct,97%,,,,,
player,201712240crd,nyg,VernOl00,special_teams,4,,,,,
player,201712240crd,nyg,VernOl00,st_pct,17%,,,,,
player,201712240crd,nyg,PierJa99,pos,DE,,,,,
player,201712240crd,nyg,PierJa99,offense,0,,,,,
player,201712240crd,nyg,PierJa99,off_pct,0%,,,,,
player,201712240crd,nyg,PierJa99,defense,65,,,,,
player,201712240crd,nyg,PierJa99,def_pct,96%,,,,,
player,201712240crd,nyg,PierJa99,special_teams,0,,,,,
player,201712240crd,nyg,PierJa99,st_pct,0%,,,,,
player,201712240crd,nyg,HarrDa03,pos,DT,,,,,
player,201712240crd,nyg,HarrDa03,offense,0,,,,,
player,201712240crd,nyg,HarrDa03,off_pct,0%,,,,,
player,201712240crd,nyg,HarrDa03,defense,48,,,,,
player,201712240crd,nyg,HarrDa03,def_pct,71%,,,,,
player,201712240crd,nyg,HarrDa03,special_teams,0,,,,,
player,201712240crd,nyg,HarrDa03,st_pct,0%,,,,,
player,201712240crd,nyg,AdamAn00,pos,FS,,,,,
player,201712240crd,nyg,AdamAn00,offense,0,,,,,
player,201712240crd,nyg,AdamAn00,off_pct,0%,,,,,
player,201712240crd,nyg,AdamAn00,defense,39,,,,,
player,201712240crd,nyg,AdamAn00,def_pct,57%,,,,,
player,201712240crd,nyg,AdamAn00,special_teams,17,,,,,
player,201712240crd,nyg,AdamAn00,st_pct,71%,,,,,
player,201712240crd,nyg,CollLa00,pos,SS,,,,,
player,201712240crd,nyg,CollLa00,offense,0,,,,,
player,201712240crd,nyg,CollLa00,off_pct,0%,,,,,
player,201712240crd,nyg,CollLa00,defense,35,,,,,
player,201712240crd,nyg,CollLa00,def_pct,51%,,,,,
player,201712240crd,nyg,CollLa00,special_teams,0,,,,,
player,201712240crd,nyg,CollLa00,st_pct,0%,,,,,
player,201712240crd,nyg,KennDe00,pos,LB,,,,,
player,201712240crd,nyg,KennDe00,offense,0,,,,,
player,201712240crd,nyg,KennDe00,off_pct,0%,,,,,
player,201712240crd,nyg,KennDe00,defense,34,,,,,
player,201712240crd,nyg,KennDe00,def_pct,50%,,,,,
player,201712240crd,nyg,KennDe00,special_teams,9,,,,,
player,201712240crd,nyg,KennDe00,st_pct,38%,,,,,
player,201712240crd,nyg,TomlDa00,pos,DT,,,,,
player,201712240crd,nyg,TomlDa00,offense,0,,,,,
player,201712240crd,nyg,TomlDa00,off_pct,0%,,,,,
player,201712240crd,nyg,TomlDa00,defense,32,,,,,
player,201712240crd,nyg,TomlDa00,def_pct,47%,,,,,
player,201712240crd,nyg,TomlDa00,special_teams,3,,,,,
player,201712240crd,nyg,TomlDa00,st_pct,12%,,,,,
player,201712240crd,nyg,ArmsRa01,pos,LB,,,,,
player,201712240crd,nyg,ArmsRa01,offense,0,,,,,
player,201712240crd,nyg,ArmsRa01,off_pct,0%,,,,,
player,201712240crd,nyg,ArmsRa01,defense,27,,,,,
player,201712240crd,nyg,ArmsRa01,def_pct,40%,,,,,
player,201712240crd,nyg,ArmsRa01,special_teams,13,,,,,
player,201712240crd,nyg,ArmsRa01,st_pct,54%,,,,,
player,201712240crd,nyg,MorrDa01,pos,CB,,,,,
player,201712240crd,nyg,MorrDa01,offense,0,,,,,
player,201712240crd,nyg,MorrDa01,off_pct,0%,,,,,
player,201712240crd,nyg,MorrDa01,defense,27,,,,,
player,201712240crd,nyg,MorrDa01,def_pct,40%,,,,,
player,201712240crd,nyg,MorrDa01,special_teams,11,,,,,
player,201712240crd,nyg,MorrDa01,st_pct,46%,,,,,
player,201712240crd,nyg,RodgDo99,pos,CB,,,,,
player,201712240crd,nyg,RodgDo99,offense,0,,,,,
player,201712240crd,nyg,RodgDo99,off_pct,0%,,,,,
player,201712240crd,nyg,RodgDo99,defense,26,,,,,
player,201712240crd,nyg,RodgDo99,def_pct,38%,,,,,
player,201712240crd,nyg,RodgDo99,special_teams,11,,,,,
player,201712240crd,nyg,RodgDo99,st_pct,46%,,,,,
player,201712240crd,nyg,MunsCa00,pos,LB,,,,,
player,201712240crd,nyg,MunsCa00,offense,0,,,,,
player,201712240crd,nyg,MunsCa00,off_pct,0%,,,,,
player,201712240crd,nyg,MunsCa00,defense,26,,,,,
player,201712240crd,nyg,MunsCa00,def_pct,38%,,,,,
player,201712240crd,nyg,MunsCa00,special_teams,11,,,,,
player,201712240crd,nyg,MunsCa00,st_pct,46%,,,,,
player,201712240crd,nyg,BromJa00,pos,DT,,,,,
player,201712240crd,nyg,BromJa00,offense,0,,,,,
player,201712240crd,nyg,BromJa00,off_pct,0%,,,,,
player,201712240crd,nyg,BromJa00,defense,23,,,,,
player,201712240crd,nyg,BromJa00,def_pct,34%,,,,,
player,201712240crd,nyg,BromJa00,special_teams,2,,,,,
player,201712240crd,nyg,BromJa00,st_pct,8%,,,,,
player,201712240crd,nyg,ThomRo04,pos,DT,,,,,
player,201712240crd,nyg,ThomRo04,offense,0,,,,,
player,201712240crd,nyg,ThomRo04,off_pct,0%,,,,,
player,201712240crd,nyg,ThomRo04,defense,20,,,,,
player,201712240crd,nyg,ThomRo04,def_pct,29%,,,,,
player,201712240crd,nyg,ThomRo04,special_teams,4,,,,,
player,201712240crd,nyg,ThomRo04,st_pct,17%,,,,,
player,201712240crd,nyg,WynnKe00,pos,DE,,,,,
player,201712240crd,nyg,WynnKe00,offense,0,,,,,
player,201712240crd,nyg,WynnKe00,off_pct,0%,,,,,
player,201712240crd,nyg,WynnKe00,defense,6,,,,,
player,201712240crd,nyg,WynnKe00,def_pct,9%,,,,,
player,201712240crd,nyg,WynnKe00,special_teams,11,,,,,
player,201712240crd,nyg,WynnKe00,st_pct,46%,,,,,
player,201712240crd,nyg,AyerAk00,pos,LB,,,,,
player,201712240crd,nyg,AyerAk00,offense,0,,,,,
player,201712240crd,nyg,AyerAk00,off_pct,0%,,,,,
player,201712240crd,nyg,AyerAk00,defense,1,,,,,
player,201712240crd,nyg,AyerAk00,def_pct,1%,,,,,
player,201712240crd,nyg,AyerAk00,special_teams,18,,,,,
player,201712240crd,nyg,AyerAk00,st_pct,75%,,,,,
player,201712240crd,nyg,MurpRy00,pos,SS,,,,,
player,201712240crd,nyg,MurpRy00,offense,0,,,,,
player,201712240crd,nyg,MurpRy00,off_pct,0%,,,,,
player,201712240crd,nyg,MurpRy00,defense,1,,,,,
player,201712240crd,nyg,MurpRy00,def_pct,1%,,,,,
player,201712240crd,nyg,MurpRy00,special_teams,11,,,,,
player,201712240crd,nyg,MurpRy00,st_pct,46%,,,,,
player,201712240crd,nyg,BerhNa00,pos,SS,,,,,
player,201712240crd,nyg,BerhNa00,offense,0,,,,,
player,201712240crd,nyg,BerhNa00,off_pct,0%,,,,,
player,201712240crd,nyg,BerhNa00,defense,0,,,,,
player,201712240crd,nyg,BerhNa00,def_pct,0%,,,,,
player,201712240crd,nyg,BerhNa00,special_teams,12,,,,,
player,201712240crd,nyg,BerhNa00,st_pct,50%,,,,,
player,201712240crd,nyg,DeOsZa99,pos,LS,,,,,
player,201712240crd,nyg,DeOsZa99,offense,0,,,,,
player,201712240crd,nyg,DeOsZa99,off_pct,0%,,,,,
player,201712240crd,nyg,DeOsZa99,defense,0,,,,,
player,201712240crd,nyg,DeOsZa99,def_pct,0%,,,,,
player,201712240crd,nyg,DeOsZa99,special_teams,7,,,,,
player,201712240crd,nyg,DeOsZa99,st_pct,29%,,,,,
player,201712240crd,nyg,ApplEl00,pos,CB,,,,,
player,201712240crd,nyg,ApplEl00,offense,0,,,,,
player,201712240crd,nyg,ApplEl00,off_pct,0%,,,,,
player,201712240crd,nyg,ApplEl00,defense,0,,,,,
player,201712240crd,nyg,ApplEl00,def_pct,0%,,,,,
player,201712240crd,nyg,ApplEl00,special_teams,7,,,,,
player,201712240crd,nyg,ApplEl00,st_pct,29%,,,,,
player,201712240crd,nyg,WingBr00,pos,P,,,,,
player,201712240crd,nyg,WingBr00,offense,0,,,,,
player,201712240crd,nyg,WingBr00,off_pct,0%,,,,,
player,201712240crd,nyg,WingBr00,defense,0,,,,,
player,201712240crd,nyg,WingBr00,def_pct,0%,,,,,
player,201712240crd,nyg,WingBr00,special_teams,7,,,,,
player,201712240crd,nyg,WingBr00,st_pct,29%,,,,,
player,201712240crd,nyg,RosaAl00,pos,K,,,,,
player,201712240crd,nyg,RosaAl00,offense,0,,,,,
player,201712240crd,nyg,RosaAl00,off_pct,0%,,,,,
player,201712240crd,nyg,RosaAl00,defense,0,,,,,
player,201712240crd,nyg,RosaAl00,def_pct,0%,,,,,
player,201712240crd,nyg,RosaAl00,special_teams,2,,,,,
player,201712240crd,nyg,RosaAl00,st_pct,8%,,,,,
