game,2017,9,20171105,201711050sea,was,"Washington Redskins",17,sea,"Seattle Seahawks",14
player,201711050sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201711050sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201711050sea,sea,ChanKa99,qb_hits,0,,,,,
player,201711050sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201711050sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201711050sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201711050sea,sea,ClarFr01,def_int,0,,,,,
player,201711050sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201711050sea,sea,ClarFr01,def_int_td,0,,,,,
player,201711050sea,sea,ClarFr01,def_int_long,0,,,,,
player,201711050sea,sea,ClarFr01,pass_defended,0,,,,,
player,201711050sea,sea,ClarFr01,sacks,0.0,,,,,
player,201711050sea,sea,ClarFr01,tackles_combined,2,,,,,
player,201711050sea,sea,ClarFr01,tackles_solo,0,,,,,
player,201711050sea,sea,ClarFr01,tackles_assists,2,,,,,
player,201711050sea,sea,ClarFr01,tackles_loss,0,,,,,
player,201711050sea,sea,ClarFr01,qb_hits,1,,,,,
player,201711050sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201711050sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201711050sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201711050sea,sea,GrifSh00,def_int,0,,,,,
player,201711050sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201711050sea,sea,GrifSh00,def_int_td,0,,,,,
player,201711050sea,sea,GrifSh00,def_int_long,0,,,,,
player,201711050sea,sea,GrifSh00,pass_defended,0,,,,,
player,201711050sea,sea,GrifSh00,sacks,0.0,,,,,
player,201711050sea,sea,GrifSh00,tackles_combined,2,,,,,
player,201711050sea,sea,GrifSh00,tackles_solo,2,,,,,
player,201711050sea,sea,GrifSh00,tackles_assists,0,,,,,
player,201711050sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201711050sea,sea,GrifSh00,qb_hits,0,,,,,
player,201711050sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201711050sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201711050sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201711050sea,sea,SmitMa03,def_int,0,,,,,
player,201711050sea,sea,SmitMa03,def_int_yds,0,,,,,
player,201711050sea,sea,SmitMa03,def_int_td,0,,,,,
player,201711050sea,sea,SmitMa03,def_int_long,0,,,,,
player,201711050sea,sea,SmitMa03,pass_defended,0,,,,,
player,201711050sea,sea,SmitMa03,sacks,0.0,,,,,
player,201711050sea,sea,SmitMa03,tackles_combined,2,,,,,
player,201711050sea,sea,SmitMa03,tackles_solo,1,,,,,
player,201711050sea,sea,SmitMa03,tackles_assists,1,,,,,
player,201711050sea,sea,SmitMa03,tackles_loss,0,,,,,
player,201711050sea,sea,SmitMa03,qb_hits,0,,,,,
player,201711050sea,sea,SmitMa03,fumbles_rec,0,,,,,
player,201711050sea,sea,SmitMa03,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,SmitMa03,fumbles_rec_td,0,,,,,
player,201711050sea,sea,SmitMa03,fumbles_forced,0,,,,,
player,201711050sea,sea,ThorNe00,def_int,0,,,,,
player,201711050sea,sea,ThorNe00,def_int_yds,0,,,,,
player,201711050sea,sea,ThorNe00,def_int_td,0,,,,,
player,201711050sea,sea,ThorNe00,def_int_long,0,,,,,
player,201711050sea,sea,ThorNe00,pass_defended,0,,,,,
player,201711050sea,sea,ThorNe00,sacks,0.0,,,,,
player,201711050sea,sea,ThorNe00,tackles_combined,2,,,,,
player,201711050sea,sea,ThorNe00,tackles_solo,1,,,,,
player,201711050sea,sea,ThorNe00,tackles_assists,1,,,,,
player,201711050sea,sea,ThorNe00,tackles_loss,0,,,,,
player,201711050sea,sea,ThorNe00,qb_hits,0,,,,,
player,201711050sea,sea,ThorNe00,fumbles_rec,0,,,,,
player,201711050sea,sea,ThorNe00,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,ThorNe00,fumbles_rec_td,0,,,,,
player,201711050sea,sea,ThorNe00,fumbles_forced,0,,,,,
player,201711050sea,sea,GarvTe00,def_int,0,,,,,
player,201711050sea,sea,GarvTe00,def_int_yds,0,,,,,
player,201711050sea,sea,GarvTe00,def_int_td,0,,,,,
player,201711050sea,sea,GarvTe00,def_int_long,0,,,,,
player,201711050sea,sea,GarvTe00,pass_defended,0,,,,,
player,201711050sea,sea,GarvTe00,sacks,0.0,,,,,
player,201711050sea,sea,GarvTe00,tackles_combined,1,,,,,
player,201711050sea,sea,GarvTe00,tackles_solo,1,,,,,
player,201711050sea,sea,GarvTe00,tackles_assists,0,,,,,
player,201711050sea,sea,GarvTe00,tackles_loss,0,,,,,
player,201711050sea,sea,GarvTe00,qb_hits,0,,,,,
player,201711050sea,sea,GarvTe00,fumbles_rec,0,,,,,
player,201711050sea,sea,GarvTe00,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,GarvTe00,fumbles_rec_td,0,,,,,
player,201711050sea,sea,GarvTe00,fumbles_forced,0,,,,,
player,201711050sea,sea,ThomTe00,def_int,0,,,,,
player,201711050sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201711050sea,sea,ThomTe00,def_int_td,0,,,,,
player,201711050sea,sea,ThomTe00,def_int_long,0,,,,,
player,201711050sea,sea,ThomTe00,pass_defended,0,,,,,
player,201711050sea,sea,ThomTe00,sacks,0.0,,,,,
player,201711050sea,sea,ThomTe00,tackles_combined,1,,,,,
player,201711050sea,sea,ThomTe00,tackles_solo,0,,,,,
player,201711050sea,sea,ThomTe00,tackles_assists,1,,,,,
player,201711050sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201711050sea,sea,ThomTe00,qb_hits,0,,,,,
player,201711050sea,sea,ThomTe00,fumbles_rec,0,,,,,
player,201711050sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201711050sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201711050sea,sea,WilhMi00,def_int,0,,,,,
player,201711050sea,sea,WilhMi00,def_int_yds,0,,,,,
player,201711050sea,sea,WilhMi00,def_int_td,0,,,,,
player,201711050sea,sea,WilhMi00,def_int_long,0,,,,,
player,201711050sea,sea,WilhMi00,pass_defended,0,,,,,
player,201711050sea,sea,WilhMi00,sacks,0.0,,,,,
player,201711050sea,sea,WilhMi00,tackles_combined,1,,,,,
player,201711050sea,sea,WilhMi00,tackles_solo,0,,,,,
player,201711050sea,sea,WilhMi00,tackles_assists,1,,,,,
player,201711050sea,sea,WilhMi00,tackles_loss,0,,,,,
player,201711050sea,sea,WilhMi00,qb_hits,0,,,,,
player,201711050sea,sea,WilhMi00,fumbles_rec,0,,,,,
player,201711050sea,sea,WilhMi00,fumbles_rec_yds,0,,,,,
player,201711050sea,sea,WilhMi00,fumbles_rec_td,0,,,,,
player,201711050sea,sea,WilhMi00,fumbles_forced,0,,,,,
player,201711050sea,was,HallDe99,kick_ret,0,,,,,
player,201711050sea,was,HallDe99,kick_ret_yds,0,,,,,
player,201711050sea,was,HallDe99,kick_ret_yds_per_ret,,,,,,
player,201711050sea,was,HallDe99,kick_ret_td,0,,,,,
player,201711050sea,was,HallDe99,kick_ret_long,0,,,,,
player,201711050sea,was,HallDe99,punt_ret,2,,,,,
player,201711050sea,was,HallDe99,punt_ret_yds,7,,,,,
player,201711050sea,was,HallDe99,punt_ret_yds_per_ret,3.5,,,,,
player,201711050sea,was,HallDe99,punt_ret_td,0,,,,,
player,201711050sea,was,HallDe99,punt_ret_long,7,,,,,
player,201711050sea,was,KellRo00,kick_ret,1,,,,,
player,201711050sea,was,KellRo00,kick_ret_yds,16,,,,,
player,201711050sea,was,KellRo00,kick_ret_yds_per_ret,16.0,,,,,
player,201711050sea,was,KellRo00,kick_ret_td,0,,,,,
player,201711050sea,was,KellRo00,kick_ret_long,16,,,,,
player,201711050sea,was,KellRo00,punt_ret,0,,,,,
player,201711050sea,was,KellRo00,punt_ret_yds,0,,,,,
player,201711050sea,was,KellRo00,punt_ret_yds_per_ret,,,,,,
player,201711050sea,was,KellRo00,punt_ret_td,0,,,,,
player,201711050sea,was,KellRo00,punt_ret_long,0,,,,,
player,201711050sea,was,PeriSa00,kick_ret,1,,,,,
player,201711050sea,was,PeriSa00,kick_ret_yds,20,,,,,
player,201711050sea,was,PeriSa00,kick_ret_yds_per_ret,20.0,,,,,
player,201711050sea,was,PeriSa00,kick_ret_td,0,,,,,
player,201711050sea,was,PeriSa00,kick_ret_long,20,,,,,
player,201711050sea,was,PeriSa00,punt_ret,0,,,,,
player,201711050sea,was,PeriSa00,punt_ret_yds,0,,,,,
player,201711050sea,was,PeriSa00,punt_ret_yds_per_ret,,,,,,
player,201711050sea,was,PeriSa00,punt_ret_td,0,,,,,
player,201711050sea,was,PeriSa00,punt_ret_long,0,,,,,
player,201711050sea,sea,LockTy00,kick_ret,2,,,,,
player,201711050sea,sea,LockTy00,kick_ret_yds,33,,,,,
player,201711050sea,sea,LockTy00,kick_ret_yds_per_ret,16.5,,,,,
player,201711050sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201711050sea,sea,LockTy00,kick_ret_long,21,,,,,
player,201711050sea,sea,LockTy00,punt_ret,5,,,,,
player,201711050sea,sea,LockTy00,punt_ret_yds,45,,,,,
player,201711050sea,sea,LockTy00,punt_ret_yds_per_ret,9.0,,,,,
player,201711050sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201711050sea,sea,LockTy00,punt_ret_long,21,,,,,
player,201711050sea,was,RoseNi00,xpm,2,,,,,
player,201711050sea,was,RoseNi00,xpa,2,,,,,
player,201711050sea,was,RoseNi00,fgm,1,,,,,
player,201711050sea,was,RoseNi00,fga,1,,,,,
player,201711050sea,was,RoseNi00,punt,0,,,,,
player,201711050sea,was,RoseNi00,punt_yds,0,,,,,
player,201711050sea,was,RoseNi00,punt_yds_per_punt,,,,,,
player,201711050sea,was,RoseNi00,punt_long,0,,,,,
player,201711050sea,was,WayxTr00,xpm,,,,,,
player,201711050sea,was,WayxTr00,xpa,,,,,,
player,201711050sea,was,WayxTr00,fgm,,,,,,
player,201711050sea,was,WayxTr00,fga,,,,,,
player,201711050sea,was,WayxTr00,punt,8,,,,,
player,201711050sea,was,WayxTr00,punt_yds,320,,,,,
player,201711050sea,was,WayxTr00,punt_yds_per_punt,40.0,,,,,
player,201711050sea,was,WayxTr00,punt_long,53,,,,,
player,201711050sea,sea,RyanJo21,xpm,,,,,,
player,201711050sea,sea,RyanJo21,xpa,,,,,,
player,201711050sea,sea,RyanJo21,fgm,,,,,,
player,201711050sea,sea,RyanJo21,fga,,,,,,
player,201711050sea,sea,RyanJo21,punt,6,,,,,
player,201711050sea,sea,RyanJo21,punt_yds,263,,,,,
player,201711050sea,sea,RyanJo21,punt_yds_per_punt,43.8,,,,,
player,201711050sea,sea,RyanJo21,punt_long,59,,,,,
player,201711050sea,sea,WalsBl00,xpm,,,,,,
player,201711050sea,sea,WalsBl00,xpa,,,,,,
player,201711050sea,sea,WalsBl00,fgm,,,,,,
player,201711050sea,sea,WalsBl00,fga,3,,,,,
player,201711050sea,sea,WalsBl00,punt,0,,,,,
player,201711050sea,sea,WalsBl00,punt_yds,0,,,,,
player,201711050sea,sea,WalsBl00,punt_yds_per_punt,,,,,,
player,201711050sea,sea,WalsBl00,punt_long,0,,,,,
player,201711050sea,sea,AbouOd00,pos,G,,,,,
player,201711050sea,sea,AbouOd00,offense,83,,,,,
player,201711050sea,sea,AbouOd00,off_pct,100%,,,,,
player,201711050sea,sea,AbouOd00,defense,0,,,,,
player,201711050sea,sea,AbouOd00,def_pct,0%,,,,,
player,201711050sea,sea,AbouOd00,special_teams,3,,,,,
player,201711050sea,sea,AbouOd00,st_pct,11%,,,,,
player,201711050sea,sea,IfedGe00,pos,T,,,,,
player,201711050sea,sea,IfedGe00,offense,83,,,,,
player,201711050sea,sea,IfedGe00,off_pct,100%,,,,,
player,201711050sea,sea,IfedGe00,defense,0,,,,,
player,201711050sea,sea,IfedGe00,def_pct,0%,,,,,
player,201711050sea,sea,IfedGe00,special_teams,3,,,,,
player,201711050sea,sea,IfedGe00,st_pct,11%,,,,,
player,201711050sea,sea,PociEt00,pos,C,,,,,
player,201711050sea,sea,PociEt00,offense,83,,,,,
player,201711050sea,sea,PociEt00,off_pct,100%,,,,,
player,201711050sea,sea,PociEt00,defense,0,,,,,
player,201711050sea,sea,PociEt00,def_pct,0%,,,,,
player,201711050sea,sea,PociEt00,special_teams,3,,,,,
player,201711050sea,sea,PociEt00,st_pct,11%,,,,,
player,201711050sea,sea,BrowDu20,pos,T,,,,,
player,201711050sea,sea,BrowDu20,offense,83,,,,,
player,201711050sea,sea,BrowDu20,off_pct,100%,,,,,
player,201711050sea,sea,BrowDu20,defense,0,,,,,
player,201711050sea,sea,BrowDu20,def_pct,0%,,,,,
player,201711050sea,sea,BrowDu20,special_teams,3,,,,,
player,201711050sea,sea,BrowDu20,st_pct,11%,,,,,
player,201711050sea,sea,BritJu00,pos,C,,,,,
player,201711050sea,sea,BritJu00,offense,83,,,,,
player,201711050sea,sea,BritJu00,off_pct,100%,,,,,
player,201711050sea,sea,BritJu00,defense,0,,,,,
player,201711050sea,sea,BritJu00,def_pct,0%,,,,,
player,201711050sea,sea,BritJu00,special_teams,0,,,,,
player,201711050sea,sea,BritJu00,st_pct,0%,,,,,
player,201711050sea,sea,WilsRu00,pos,QB,,,,,
player,201711050sea,sea,WilsRu00,offense,83,,,,,
player,201711050sea,sea,WilsRu00,off_pct,100%,,,,,
player,201711050sea,sea,WilsRu00,defense,0,,,,,
player,201711050sea,sea,WilsRu00,def_pct,0%,,,,,
player,201711050sea,sea,WilsRu00,special_teams,0,,,,,
player,201711050sea,sea,WilsRu00,st_pct,0%,,,,,
player,201711050sea,sea,BaldDo00,pos,WR,,,,,
player,201711050sea,sea,BaldDo00,offense,70,,,,,
player,201711050sea,sea,BaldDo00,off_pct,84%,,,,,
player,201711050sea,sea,BaldDo00,defense,0,,,,,
player,201711050sea,sea,BaldDo00,def_pct,0%,,,,,
player,201711050sea,sea,BaldDo00,special_teams,0,,,,,
player,201711050sea,sea,BaldDo00,st_pct,0%,,,,,
player,201711050sea,sea,RichPa01,pos,WR,,,,,
player,201711050sea,sea,RichPa01,offense,68,,,,,
player,201711050sea,sea,RichPa01,off_pct,82%,,,,,
player,201711050sea,sea,RichPa01,defense,0,,,,,
player,201711050sea,sea,RichPa01,def_pct,0%,,,,,
player,201711050sea,sea,RichPa01,special_teams,0,,,,,
player,201711050sea,sea,RichPa01,st_pct,0%,,,,,
player,201711050sea,sea,GrahJi00,pos,TE,,,,,
player,201711050sea,sea,GrahJi00,offense,57,,,,,
player,201711050sea,sea,GrahJi00,off_pct,69%,,,,,
player,201711050sea,sea,GrahJi00,defense,0,,,,,
player,201711050sea,sea,GrahJi00,def_pct,0%,,,,,
player,201711050sea,sea,GrahJi00,special_teams,0,,,,,
player,201711050sea,sea,GrahJi00,st_pct,0%,,,,,
player,201711050sea,sea,LockTy00,pos,WR,,,,,
player,201711050sea,sea,LockTy00,offense,55,,,,,
player,201711050sea,sea,LockTy00,off_pct,66%,,,,,
player,201711050sea,sea,LockTy00,defense,0,,,,,
player,201711050sea,sea,LockTy00,def_pct,0%,,,,,
player,201711050sea,sea,LockTy00,special_teams,12,,,,,
player,201711050sea,sea,LockTy00,st_pct,43%,,,,,
player,201711050sea,sea,RawlTh00,pos,RB,,,,,
player,201711050sea,sea,RawlTh00,offense,42,,,,,
player,201711050sea,sea,RawlTh00,off_pct,51%,,,,,
player,201711050sea,sea,RawlTh00,defense,0,,,,,
player,201711050sea,sea,RawlTh00,def_pct,0%,,,,,
player,201711050sea,sea,RawlTh00,special_teams,0,,,,,
player,201711050sea,sea,RawlTh00,st_pct,0%,,,,,
player,201711050sea,sea,McKiJ.00,pos,WR,,,,,
player,201711050sea,sea,McKiJ.00,offense,30,,,,,
player,201711050sea,sea,McKiJ.00,off_pct,36%,,,,,
player,201711050sea,sea,McKiJ.00,defense,0,,,,,
player,201711050sea,sea,McKiJ.00,def_pct,0%,,,,,
player,201711050sea,sea,McKiJ.00,special_teams,12,,,,,
player,201711050sea,sea,McKiJ.00,st_pct,43%,,,,,
player,201711050sea,sea,WillLu00,pos,TE,,,,,
player,201711050sea,sea,WillLu00,offense,24,,,,,
player,201711050sea,sea,WillLu00,off_pct,29%,,,,,
player,201711050sea,sea,WillLu00,defense,0,,,,,
player,201711050sea,sea,WillLu00,def_pct,0%,,,,,
player,201711050sea,sea,WillLu00,special_teams,14,,,,,
player,201711050sea,sea,WillLu00,st_pct,50%,,,,,
player,201711050sea,sea,McEvTa01,pos,WR,,,,,
player,201711050sea,sea,McEvTa01,offense,17,,,,,
player,201711050sea,sea,McEvTa01,off_pct,20%,,,,,
player,201711050sea,sea,McEvTa01,defense,0,,,,,
player,201711050sea,sea,McEvTa01,def_pct,0%,,,,,
player,201711050sea,sea,McEvTa01,special_teams,15,,,,,
player,201711050sea,sea,McEvTa01,st_pct,54%,,,,,
player,201711050sea,sea,VannNi00,pos,TE,,,,,
player,201711050sea,sea,VannNi00,offense,15,,,,,
player,201711050sea,sea,VannNi00,off_pct,18%,,,,,
player,201711050sea,sea,VannNi00,defense,0,,,,,
player,201711050sea,sea,VannNi00,def_pct,0%,,,,,
player,201711050sea,sea,VannNi00,special_teams,20,,,,,
player,201711050sea,sea,VannNi00,st_pct,71%,,,,,
player,201711050sea,sea,DarbAm00,pos,WR,,,,,
player,201711050sea,sea,DarbAm00,offense,14,,,,,
player,201711050sea,sea,DarbAm00,off_pct,17%,,,,,
player,201711050sea,sea,DarbAm00,defense,0,,,,,
player,201711050sea,sea,DarbAm00,def_pct,0%,,,,,
player,201711050sea,sea,DarbAm00,special_teams,10,,,,,
player,201711050sea,sea,DarbAm00,st_pct,36%,,,,,
player,201711050sea,sea,LacyEd00,pos,RB,,,,,
player,201711050sea,sea,LacyEd00,offense,11,,,,,
player,201711050sea,sea,LacyEd00,off_pct,13%,,,,,
player,201711050sea,sea,LacyEd00,defense,0,,,,,
player,201711050sea,sea,LacyEd00,def_pct,0%,,,,,
player,201711050sea,sea,LacyEd00,special_teams,0,,,,,
player,201711050sea,sea,LacyEd00,st_pct,0%,,,,,
player,201711050sea,sea,MaddTr01,pos,FB,,,,,
player,201711050sea,sea,MaddTr01,offense,8,,,,,
player,201711050sea,sea,MaddTr01,off_pct,10%,,,,,
player,201711050sea,sea,MaddTr01,defense,0,,,,,
player,201711050sea,sea,MaddTr01,def_pct,0%,,,,,
player,201711050sea,sea,MaddTr01,special_teams,10,,,,,
player,201711050sea,sea,MaddTr01,st_pct,36%,,,,,
player,201711050sea,sea,TobiMa00,pos,T,,,,,
player,201711050sea,sea,TobiMa00,offense,4,,,,,
player,201711050sea,sea,TobiMa00,off_pct,5%,,,,,
player,201711050sea,sea,TobiMa00,defense,0,,,,,
player,201711050sea,sea,TobiMa00,def_pct,0%,,,,,
player,201711050sea,sea,TobiMa00,special_teams,8,,,,,
player,201711050sea,sea,TobiMa00,st_pct,29%,,,,,
player,201711050sea,sea,McDoBr01,pos,FS,,,,,
player,201711050sea,sea,McDoBr01,offense,0,,,,,
player,201711050sea,sea,McDoBr01,off_pct,0%,,,,,
player,201711050sea,sea,McDoBr01,defense,63,,,,,
player,201711050sea,sea,McDoBr01,def_pct,100%,,,,,
player,201711050sea,sea,McDoBr01,special_teams,6,,,,,
player,201711050sea,sea,McDoBr01,st_pct,21%,,,,,
player,201711050sea,sea,WagnBo00,pos,LB,,,,,
player,201711050sea,sea,WagnBo00,offense,0,,,,,
player,201711050sea,sea,WagnBo00,off_pct,0%,,,,,
player,201711050sea,sea,WagnBo00,defense,63,,,,,
player,201711050sea,sea,WagnBo00,def_pct,100%,,,,,
player,201711050sea,sea,WagnBo00,special_teams,3,,,,,
player,201711050sea,sea,WagnBo00,st_pct,11%,,,,,
player,201711050sea,sea,ChanKa99,pos,SS,,,,,
player,201711050sea,sea,ChanKa99,offense,0,,,,,
player,201711050sea,sea,ChanKa99,off_pct,0%,,,,,
player,201711050sea,sea,ChanKa99,defense,63,,,,,
player,201711050sea,sea,ChanKa99,def_pct,100%,,,,,
player,201711050sea,sea,ChanKa99,special_teams,0,,,,,
player,201711050sea,sea,ChanKa99,st_pct,0%,,,,,
player,201711050sea,sea,WrigK.00,pos,LB,,,,,
player,201711050sea,sea,WrigK.00,offense,0,,,,,
player,201711050sea,sea,WrigK.00,off_pct,0%,,,,,
player,201711050sea,sea,WrigK.00,defense,61,,,,,
player,201711050sea,sea,WrigK.00,def_pct,97%,,,,,
player,201711050sea,sea,WrigK.00,special_teams,5,,,,,
player,201711050sea,sea,WrigK.00,st_pct,18%,,,,,
player,201711050sea,sea,SherRi00,pos,CB,,,,,
player,201711050sea,sea,SherRi00,offense,0,,,,,
player,201711050sea,sea,SherRi00,off_pct,0%,,,,,
player,201711050sea,sea,SherRi00,defense,60,,,,,
player,201711050sea,sea,SherRi00,def_pct,95%,,,,,
player,201711050sea,sea,SherRi00,special_teams,3,,,,,
player,201711050sea,sea,SherRi00,st_pct,11%,,,,,
player,201711050sea,sea,GrifSh00,pos,CB,,,,,
player,201711050sea,sea,GrifSh00,offense,0,,,,,
player,201711050sea,sea,GrifSh00,off_pct,0%,,,,,
player,201711050sea,sea,GrifSh00,defense,60,,,,,
player,201711050sea,sea,GrifSh00,def_pct,95%,,,,,
player,201711050sea,sea,GrifSh00,special_teams,0,,,,,
player,201711050sea,sea,GrifSh00,st_pct,0%,,,,,
player,201711050sea,sea,ClarFr01,pos,DE,,,,,
player,201711050sea,sea,ClarFr01,offense,0,,,,,
player,201711050sea,sea,ClarFr01,off_pct,0%,,,,,
player,201711050sea,sea,ClarFr01,defense,58,,,,,
player,201711050sea,sea,ClarFr01,def_pct,92%,,,,,
player,201711050sea,sea,ClarFr01,special_teams,1,,,,,
player,201711050sea,sea,ClarFr01,st_pct,4%,,,,,
player,201711050sea,sea,BennMi99,pos,DE,,,,,
player,201711050sea,sea,BennMi99,offense,0,,,,,
player,201711050sea,sea,BennMi99,off_pct,0%,,,,,
player,201711050sea,sea,BennMi99,defense,58,,,,,
player,201711050sea,sea,BennMi99,def_pct,92%,,,,,
player,201711050sea,sea,BennMi99,special_teams,0,,,,,
player,201711050sea,sea,BennMi99,st_pct,0%,,,,,
player,201711050sea,sea,ColeJu01,pos,CB,,,,,
player,201711050sea,sea,ColeJu01,offense,0,,,,,
player,201711050sea,sea,ColeJu01,off_pct,0%,,,,,
player,201711050sea,sea,ColeJu01,defense,53,,,,,
player,201711050sea,sea,ColeJu01,def_pct,84%,,,,,
player,201711050sea,sea,ColeJu01,special_teams,17,,,,,
player,201711050sea,sea,ColeJu01,st_pct,61%,,,,,
player,201711050sea,sea,ReedJa02,pos,DT,,,,,
player,201711050sea,sea,ReedJa02,offense,0,,,,,
player,201711050sea,sea,ReedJa02,off_pct,0%,,,,,
player,201711050sea,sea,ReedJa02,defense,46,,,,,
player,201711050sea,sea,ReedJa02,def_pct,73%,,,,,
player,201711050sea,sea,ReedJa02,special_teams,3,,,,,
player,201711050sea,sea,ReedJa02,st_pct,11%,,,,,
player,201711050sea,sea,JoneNa00,pos,DT,,,,,
player,201711050sea,sea,JoneNa00,offense,0,,,,,
player,201711050sea,sea,JoneNa00,off_pct,0%,,,,,
player,201711050sea,sea,JoneNa00,defense,31,,,,,
player,201711050sea,sea,JoneNa00,def_pct,49%,,,,,
player,201711050sea,sea,JoneNa00,special_teams,3,,,,,
player,201711050sea,sea,JoneNa00,st_pct,11%,,,,,
player,201711050sea,sea,FreeDw00,pos,DE,,,,,
player,201711050sea,sea,FreeDw00,offense,0,,,,,
player,201711050sea,sea,FreeDw00,off_pct,0%,,,,,
player,201711050sea,sea,FreeDw00,defense,25,,,,,
player,201711050sea,sea,FreeDw00,def_pct,40%,,,,,
player,201711050sea,sea,FreeDw00,special_teams,0,,,,,
player,201711050sea,sea,FreeDw00,st_pct,0%,,,,,
player,201711050sea,sea,SmitMa03,pos,DE,,,,,
player,201711050sea,sea,SmitMa03,offense,0,,,,,
player,201711050sea,sea,SmitMa03,off_pct,0%,,,,,
player,201711050sea,sea,SmitMa03,defense,11,,,,,
player,201711050sea,sea,SmitMa03,def_pct,17%,,,,,
player,201711050sea,sea,SmitMa03,special_teams,2,,,,,
player,201711050sea,sea,SmitMa03,st_pct,7%,,,,,
player,201711050sea,sea,WilhMi00,pos,LB,,,,,
player,201711050sea,sea,WilhMi00,offense,0,,,,,
player,201711050sea,sea,WilhMi00,off_pct,0%,,,,,
player,201711050sea,sea,WilhMi00,defense,10,,,,,
player,201711050sea,sea,WilhMi00,def_pct,16%,,,,,
player,201711050sea,sea,WilhMi00,special_teams,17,,,,,
player,201711050sea,sea,WilhMi00,st_pct,61%,,,,,
player,201711050sea,sea,JackBr04,pos,DE,,,,,
player,201711050sea,sea,JackBr04,offense,0,,,,,
player,201711050sea,sea,JackBr04,off_pct,0%,,,,,
player,201711050sea,sea,JackBr04,defense,10,,,,,
player,201711050sea,sea,JackBr04,def_pct,16%,,,,,
player,201711050sea,sea,JackBr04,special_teams,3,,,,,
player,201711050sea,sea,JackBr04,st_pct,11%,,,,,
player,201711050sea,sea,SmitGa01,pos,DT,,,,,
player,201711050sea,sea,SmitGa01,offense,0,,,,,
player,201711050sea,sea,SmitGa01,off_pct,0%,,,,,
player,201711050sea,sea,SmitGa01,defense,9,,,,,
player,201711050sea,sea,SmitGa01,def_pct,14%,,,,,
player,201711050sea,sea,SmitGa01,special_teams,0,,,,,
player,201711050sea,sea,SmitGa01,st_pct,0%,,,,,
player,201711050sea,sea,JeffQu00,pos,DT,,,,,
player,201711050sea,sea,JeffQu00,offense,0,,,,,
player,201711050sea,sea,JeffQu00,off_pct,0%,,,,,
player,201711050sea,sea,JeffQu00,defense,7,,,,,
player,201711050sea,sea,JeffQu00,def_pct,11%,,,,,
player,201711050sea,sea,JeffQu00,special_teams,0,,,,,
player,201711050sea,sea,JeffQu00,st_pct,0%,,,,,
player,201711050sea,sea,GarvTe00,pos,LB,,,,,
player,201711050sea,sea,GarvTe00,offense,0,,,,,
player,201711050sea,sea,GarvTe00,off_pct,0%,,,,,
player,201711050sea,sea,GarvTe00,defense,3,,,,,
player,201711050sea,sea,GarvTe00,def_pct,5%,,,,,
player,201711050sea,sea,GarvTe00,special_teams,25,,,,,
player,201711050sea,sea,GarvTe00,st_pct,89%,,,,,
player,201711050sea,sea,HillDe02,pos,SS,,,,,
player,201711050sea,sea,HillDe02,offense,0,,,,,
player,201711050sea,sea,HillDe02,off_pct,0%,,,,,
player,201711050sea,sea,HillDe02,defense,2,,,,,
player,201711050sea,sea,HillDe02,def_pct,3%,,,,,
player,201711050sea,sea,HillDe02,special_teams,22,,,,,
player,201711050sea,sea,HillDe02,st_pct,79%,,,,,
player,201711050sea,sea,ThorNe00,pos,CB,,,,,
player,201711050sea,sea,ThorNe00,offense,0,,,,,
player,201711050sea,sea,ThorNe00,off_pct,0%,,,,,
player,201711050sea,sea,ThorNe00,defense,0,,,,,
player,201711050sea,sea,ThorNe00,def_pct,0%,,,,,
player,201711050sea,sea,ThorNe00,special_teams,25,,,,,
player,201711050sea,sea,ThorNe00,st_pct,89%,,,,,
player,201711050sea,sea,ThomTe00,pos,SS,,,,,
player,201711050sea,sea,ThomTe00,offense,0,,,,,
