game,2017,4,20171002,201710020kan,was,"Washington Redskins",20,kan,"Kansas City Chiefs",29
player,201710020kan,was,WillTr21,def_pct,0%,,,,,
player,201710020kan,was,WillTr21,special_teams,0,,,,,
player,201710020kan,was,WillTr21,st_pct,0%,,,,,
player,201710020kan,was,PryoTe00,pos,WR,,,,,
player,201710020kan,was,PryoTe00,offense,43,,,,,
player,201710020kan,was,PryoTe00,off_pct,86%,,,,,
player,201710020kan,was,PryoTe00,defense,0,,,,,
player,201710020kan,was,PryoTe00,def_pct,0%,,,,,
player,201710020kan,was,PryoTe00,special_teams,0,,,,,
player,201710020kan,was,PryoTe00,st_pct,0%,,,,,
player,201710020kan,was,CrowJa00,pos,WR,,,,,
player,201710020kan,was,CrowJa00,offense,36,,,,,
player,201710020kan,was,CrowJa00,off_pct,72%,,,,,
player,201710020kan,was,CrowJa00,defense,0,,,,,
player,201710020kan,was,CrowJa00,def_pct,0%,,,,,
player,201710020kan,was,CrowJa00,special_teams,3,,,,,
player,201710020kan,was,CrowJa00,st_pct,11%,,,,,
player,201710020kan,was,DaviVe00,pos,TE,,,,,
player,201710020kan,was,DaviVe00,offense,35,,,,,
player,201710020kan,was,DaviVe00,off_pct,70%,,,,,
player,201710020kan,was,DaviVe00,defense,0,,,,,
player,201710020kan,was,DaviVe00,def_pct,0%,,,,,
player,201710020kan,was,DaviVe00,special_teams,0,,,,,
player,201710020kan,was,DaviVe00,st_pct,0%,,,,,
player,201710020kan,was,ThomCh03,pos,RB,,,,,
player,201710020kan,was,ThomCh03,offense,26,,,,,
player,201710020kan,was,ThomCh03,off_pct,52%,,,,,
player,201710020kan,was,ThomCh03,defense,0,,,,,
player,201710020kan,was,ThomCh03,def_pct,0%,,,,,
player,201710020kan,was,ThomCh03,special_teams,6,,,,,
player,201710020kan,was,ThomCh03,st_pct,21%,,,,,
player,201710020kan,was,PaulNi00,pos,TE,,,,,
player,201710020kan,was,PaulNi00,offense,24,,,,,
player,201710020kan,was,PaulNi00,off_pct,48%,,,,,
player,201710020kan,was,PaulNi00,defense,0,,,,,
player,201710020kan,was,PaulNi00,def_pct,0%,,,,,
player,201710020kan,was,PaulNi00,special_teams,14,,,,,
player,201710020kan,was,PaulNi00,st_pct,50%,,,,,
player,201710020kan,was,GranRy01,pos,WR,,,,,
player,201710020kan,was,GranRy01,offense,22,,,,,
player,201710020kan,was,GranRy01,off_pct,44%,,,,,
player,201710020kan,was,GranRy01,defense,0,,,,,
player,201710020kan,was,GranRy01,def_pct,0%,,,,,
player,201710020kan,was,GranRy01,special_teams,5,,,,,
player,201710020kan,was,GranRy01,st_pct,18%,,,,,
player,201710020kan,was,DoctJo00,pos,WR,,,,,
player,201710020kan,was,DoctJo00,offense,17,,,,,
player,201710020kan,was,DoctJo00,off_pct,34%,,,,,
player,201710020kan,was,DoctJo00,defense,0,,,,,
player,201710020kan,was,DoctJo00,def_pct,0%,,,,,
player,201710020kan,was,DoctJo00,special_teams,0,,,,,
player,201710020kan,was,DoctJo00,st_pct,0%,,,,,
player,201710020kan,was,ReedJo02,pos,TE,,,,,
player,201710020kan,was,ReedJo02,offense,14,,,,,
player,201710020kan,was,ReedJo02,off_pct,28%,,,,,
player,201710020kan,was,ReedJo02,defense,0,,,,,
player,201710020kan,was,ReedJo02,def_pct,0%,,,,,
player,201710020kan,was,ReedJo02,special_teams,0,,,,,
player,201710020kan,was,ReedJo02,st_pct,0%,,,,,
player,201710020kan,was,PeriSa00,pos,RB,,,,,
player,201710020kan,was,PeriSa00,offense,12,,,,,
player,201710020kan,was,PeriSa00,off_pct,24%,,,,,
player,201710020kan,was,PeriSa00,defense,0,,,,,
player,201710020kan,was,PeriSa00,def_pct,0%,,,,,
player,201710020kan,was,PeriSa00,special_teams,6,,,,,
player,201710020kan,was,PeriSa00,st_pct,21%,,,,,
player,201710020kan,was,KellRo00,pos,RB,,,,,
player,201710020kan,was,KellRo00,offense,12,,,,,
player,201710020kan,was,KellRo00,off_pct,24%,,,,,
player,201710020kan,was,KellRo00,defense,0,,,,,
player,201710020kan,was,KellRo00,def_pct,0%,,,,,
player,201710020kan,was,KellRo00,special_teams,0,,,,,
player,201710020kan,was,KellRo00,st_pct,0%,,,,,
player,201710020kan,was,SpriJe00,pos,TE,,,,,
player,201710020kan,was,SpriJe00,offense,7,,,,,
player,201710020kan,was,SpriJe00,off_pct,14%,,,,,
player,201710020kan,was,SpriJe00,defense,0,,,,,
player,201710020kan,was,SpriJe00,def_pct,0%,,,,,
player,201710020kan,was,SpriJe00,special_teams,2,,,,,
player,201710020kan,was,SpriJe00,st_pct,7%,,,,,
player,201710020kan,was,ClemT.00,pos,T,,,,,
player,201710020kan,was,ClemT.00,offense,6,,,,,
player,201710020kan,was,ClemT.00,off_pct,12%,,,,,
player,201710020kan,was,ClemT.00,defense,0,,,,,
player,201710020kan,was,ClemT.00,def_pct,0%,,,,,
player,201710020kan,was,ClemT.00,special_teams,4,,,,,
player,201710020kan,was,ClemT.00,st_pct,14%,,,,,
player,201710020kan,was,BreeBa00,pos,CB,,,,,
player,201710020kan,was,BreeBa00,offense,0,,,,,
player,201710020kan,was,BreeBa00,off_pct,0%,,,,,
player,201710020kan,was,BreeBa00,defense,76,,,,,
player,201710020kan,was,BreeBa00,def_pct,100%,,,,,
player,201710020kan,was,BreeBa00,special_teams,15,,,,,
player,201710020kan,was,BreeBa00,st_pct,54%,,,,,
player,201710020kan,was,SweaDJ00,pos,FS,,,,,
player,201710020kan,was,SweaDJ00,offense,0,,,,,
player,201710020kan,was,SweaDJ00,off_pct,0%,,,,,
player,201710020kan,was,SweaDJ00,defense,76,,,,,
player,201710020kan,was,SweaDJ00,def_pct,100%,,,,,
player,201710020kan,was,SweaDJ00,special_teams,6,,,,,
player,201710020kan,was,SweaDJ00,st_pct,21%,,,,,
player,201710020kan,was,BrowZa00,pos,LB,,,,,
player,201710020kan,was,BrowZa00,offense,0,,,,,
player,201710020kan,was,BrowZa00,off_pct,0%,,,,,
player,201710020kan,was,BrowZa00,defense,74,,,,,
player,201710020kan,was,BrowZa00,def_pct,97%,,,,,
player,201710020kan,was,BrowZa00,special_teams,6,,,,,
player,201710020kan,was,BrowZa00,st_pct,21%,,,,,
player,201710020kan,was,SmitPr00,pos,LB,,,,,
player,201710020kan,was,SmitPr00,offense,0,,,,,
player,201710020kan,was,SmitPr00,off_pct,0%,,,,,
player,201710020kan,was,SmitPr00,defense,61,,,,,
player,201710020kan,was,SmitPr00,def_pct,80%,,,,,
player,201710020kan,was,SmitPr00,special_teams,6,,,,,
player,201710020kan,was,SmitPr00,st_pct,21%,,,,,
player,201710020kan,was,KerrRy00,pos,LB,,,,,
player,201710020kan,was,KerrRy00,offense,0,,,,,
player,201710020kan,was,KerrRy00,off_pct,0%,,,,,
player,201710020kan,was,KerrRy00,defense,57,,,,,
player,201710020kan,was,KerrRy00,def_pct,75%,,,,,
player,201710020kan,was,KerrRy00,special_teams,6,,,,,
player,201710020kan,was,KerrRy00,st_pct,21%,,,,,
player,201710020kan,was,NichMo00,pos,FS,,,,,
player,201710020kan,was,NichMo00,offense,0,,,,,
player,201710020kan,was,NichMo00,off_pct,0%,,,,,
player,201710020kan,was,NichMo00,defense,46,,,,,
player,201710020kan,was,NichMo00,def_pct,61%,,,,,
player,201710020kan,was,NichMo00,special_teams,6,,,,,
player,201710020kan,was,NichMo00,st_pct,21%,,,,,
player,201710020kan,was,HoodEv99,pos,NT,,,,,
player,201710020kan,was,HoodEv99,offense,0,,,,,
player,201710020kan,was,HoodEv99,off_pct,0%,,,,,
player,201710020kan,was,HoodEv99,defense,44,,,,,
player,201710020kan,was,HoodEv99,def_pct,58%,,,,,
player,201710020kan,was,HoodEv99,special_teams,4,,,,,
player,201710020kan,was,HoodEv99,st_pct,14%,,,,,
player,201710020kan,was,SpaiMa00,pos,LB,,,,,
player,201710020kan,was,SpaiMa00,offense,0,,,,,
player,201710020kan,was,SpaiMa00,off_pct,0%,,,,,
player,201710020kan,was,SpaiMa00,defense,43,,,,,
player,201710020kan,was,SpaiMa00,def_pct,57%,,,,,
player,201710020kan,was,SpaiMa00,special_teams,9,,,,,
player,201710020kan,was,SpaiMa00,st_pct,32%,,,,,
player,201710020kan,was,FullKe00,pos,CB,,,,,
player,201710020kan,was,FullKe00,offense,0,,,,,
player,201710020kan,was,FullKe00,off_pct,0%,,,,,
player,201710020kan,was,FullKe00,defense,42,,,,,
player,201710020kan,was,FullKe00,def_pct,55%,,,,,
player,201710020kan,was,FullKe00,special_teams,4,,,,,
player,201710020kan,was,FullKe00,st_pct,14%,,,,,
player,201710020kan,was,IoanMa01,pos,DE,,,,,
player,201710020kan,was,IoanMa01,offense,0,,,,,
player,201710020kan,was,IoanMa01,off_pct,0%,,,,,
player,201710020kan,was,IoanMa01,defense,40,,,,,
player,201710020kan,was,IoanMa01,def_pct,53%,,,,,
player,201710020kan,was,IoanMa01,special_teams,17,,,,,
player,201710020kan,was,IoanMa01,st_pct,61%,,,,,
player,201710020kan,was,DunbQu00,pos,CB,,,,,
player,201710020kan,was,DunbQu00,offense,0,,,,,
player,201710020kan,was,DunbQu00,off_pct,0%,,,,,
player,201710020kan,was,DunbQu00,defense,37,,,,,
player,201710020kan,was,DunbQu00,def_pct,49%,,,,,
player,201710020kan,was,DunbQu00,special_teams,12,,,,,
player,201710020kan,was,DunbQu00,st_pct,43%,,,,,
player,201710020kan,was,AlleJo01,pos,DE,,,,,
player,201710020kan,was,AlleJo01,offense,0,,,,,
player,201710020kan,was,AlleJo01,off_pct,0%,,,,,
player,201710020kan,was,AlleJo01,defense,37,,,,,
player,201710020kan,was,AlleJo01,def_pct,49%,,,,,
player,201710020kan,was,AlleJo01,special_teams,8,,,,,
player,201710020kan,was,AlleJo01,st_pct,29%,,,,,
player,201710020kan,was,McClTe00,pos,DE,,,,,
player,201710020kan,was,McClTe00,offense,0,,,,,
player,201710020kan,was,McClTe00,off_pct,0%,,,,,
player,201710020kan,was,McClTe00,defense,33,,,,,
player,201710020kan,was,McClTe00,def_pct,43%,,,,,
player,201710020kan,was,McClTe00,special_teams,6,,,,,
player,201710020kan,was,McClTe00,st_pct,21%,,,,,
player,201710020kan,was,FostMa00,pos,LB,,,,,
player,201710020kan,was,FostMa00,offense,0,,,,,
player,201710020kan,was,FostMa00,off_pct,0%,,,,,
player,201710020kan,was,FostMa00,defense,32,,,,,
player,201710020kan,was,FostMa00,def_pct,42%,,,,,
player,201710020kan,was,FostMa00,special_teams,4,,,,,
player,201710020kan,was,FostMa00,st_pct,14%,,,,,
player,201710020kan,was,McGeSt01,pos,DE,,,,,
player,201710020kan,was,McGeSt01,offense,0,,,,,
player,201710020kan,was,McGeSt01,off_pct,0%,,,,,
player,201710020kan,was,McGeSt01,defense,32,,,,,
player,201710020kan,was,McGeSt01,def_pct,42%,,,,,
player,201710020kan,was,McGeSt01,special_teams,0,,,,,
player,201710020kan,was,McGeSt01,st_pct,0%,,,,,
player,201710020kan,was,NormJo01,pos,CB,,,,,
player,201710020kan,was,NormJo01,offense,0,,,,,
player,201710020kan,was,NormJo01,off_pct,0%,,,,,
player,201710020kan,was,NormJo01,defense,26,,,,,
player,201710020kan,was,NormJo01,def_pct,34%,,,,,
player,201710020kan,was,NormJo01,special_teams,0,,,,,
player,201710020kan,was,NormJo01,st_pct,0%,,,,,
player,201710020kan,was,GaleJu00,pos,LB,,,,,
player,201710020kan,was,GaleJu00,offense,0,,,,,
player,201710020kan,was,GaleJu00,off_pct,0%,,,,,
player,201710020kan,was,GaleJu00,defense,26,,,,,
player,201710020kan,was,GaleJu00,def_pct,34%,,,,,
player,201710020kan,was,GaleJu00,special_teams,0,,,,,
player,201710020kan,was,GaleJu00,st_pct,0%,,,,,
player,201710020kan,was,EverDe01,pos,SS,,,,,
player,201710020kan,was,EverDe01,offense,0,,,,,
player,201710020kan,was,EverDe01,off_pct,0%,,,,,
player,201710020kan,was,EverDe01,defense,18,,,,,
player,201710020kan,was,EverDe01,def_pct,24%,,,,,
player,201710020kan,was,EverDe01,special_teams,13,,,,,
player,201710020kan,was,EverDe01,st_pct,46%,,,,,
player,201710020kan,was,MoreFa00,pos,CB,,,,,
player,201710020kan,was,MoreFa00,offense,0,,,,,
player,201710020kan,was,MoreFa00,off_pct,0%,,,,,
player,201710020kan,was,MoreFa00,defense,13,,,,,
player,201710020kan,was,MoreFa00,def_pct,17%,,,,,
player,201710020kan,was,MoreFa00,special_teams,24,,,,,
player,201710020kan,was,MoreFa00,st_pct,86%,,,,,
player,201710020kan,was,McClSt01,pos,SS,,,,,
player,201710020kan,was,McClSt01,offense,0,,,,,
player,201710020kan,was,McClSt01,off_pct,0%,,,,,
player,201710020kan,was,McClSt01,defense,12,,,,,
player,201710020kan,was,McClSt01,def_pct,16%,,,,,
player,201710020kan,was,McClSt01,special_teams,22,,,,,
player,201710020kan,was,McClSt01,st_pct,79%,,,,,
player,201710020kan,was,AndeRy00,pos,LB,,,,,
player,201710020kan,was,AndeRy00,offense,0,,,,,
player,201710020kan,was,AndeRy00,off_pct,0%,,,,,
player,201710020kan,was,AndeRy00,defense,8,,,,,
player,201710020kan,was,AndeRy00,def_pct,11%,,,,,
player,201710020kan,was,AndeRy00,special_teams,8,,,,,
player,201710020kan,was,AndeRy00,st_pct,29%,,,,,
player,201710020kan,was,CompWi00,pos,LB,,,,,
player,201710020kan,was,CompWi00,offense,0,,,,,
player,201710020kan,was,CompWi00,off_pct,0%,,,,,
player,201710020kan,was,CompWi00,defense,2,,,,,
player,201710020kan,was,CompWi00,def_pct,3%,,,,,
player,201710020kan,was,CompWi00,special_teams,18,,,,,
player,201710020kan,was,CompWi00,st_pct,64%,,,,,
player,201710020kan,was,CartCh00,pos,LB,,,,,
player,201710020kan,was,CartCh00,offense,0,,,,,
player,201710020kan,was,CartCh00,off_pct,0%,,,,,
player,201710020kan,was,CartCh00,defense,1,,,,,
player,201710020kan,was,CartCh00,def_pct,1%,,,,,
player,201710020kan,was,CartCh00,special_teams,24,,,,,
player,201710020kan,was,CartCh00,st_pct,86%,,,,,
player,201710020kan,was,RoulCh00,pos,C,,,,,
player,201710020kan,was,RoulCh00,offense,0,,,,,
player,201710020kan,was,RoulCh00,off_pct,0%,,,,,
player,201710020kan,was,RoulCh00,defense,0,,,,,
player,201710020kan,was,RoulCh00,def_pct,0%,,,,,
player,201710020kan,was,RoulCh00,special_teams,9,,,,,
player,201710020kan,was,RoulCh00,st_pct,32%,,,,,
player,201710020kan,was,HopkDu00,pos,K,,,,,
player,201710020kan,was,HopkDu00,offense,0,,,,,
player,201710020kan,was,HopkDu00,off_pct,0%,,,,,
player,201710020kan,was,HopkDu00,defense,0,,,,,
player,201710020kan,was,HopkDu00,def_pct,0%,,,,,
player,201710020kan,was,HopkDu00,special_teams,9,,,,,
player,201710020kan,was,HopkDu00,st_pct,32%,,,,,
player,201710020kan,was,SundNi00,pos,LS,,,,,
player,201710020kan,was,SundNi00,offense,0,,,,,
player,201710020kan,was,SundNi00,off_pct,0%,,,,,
player,201710020kan,was,SundNi00,defense,0,,,,,
player,201710020kan,was,SundNi00,def_pct,0%,,,,,
player,201710020kan,was,SundNi00,special_teams,8,,,,,
player,201710020kan,was,SundNi00,st_pct,29%,,,,,
player,201710020kan,was,WayxTr00,pos,P,,,,,
player,201710020kan,was,WayxTr00,offense,0,,,,,
player,201710020kan,was,WayxTr00,off_pct,0%,,,,,
player,201710020kan,was,WayxTr00,defense,0,,,,,
player,201710020kan,was,WayxTr00,def_pct,0%,,,,,
player,201710020kan,was,WayxTr00,special_teams,8,,,,,
player,201710020kan,was,WayxTr00,st_pct,29%,,,,,
