game,2017,1,20170910,201709100chi,atl,"Atlanta Falcons",23,chi,"Chicago Bears",17
player,201709100chi,atl,LeviAn20,st_pct,19%,,,,,
player,201709100chi,atl,SchwWe00,pos,G,,,,,
player,201709100chi,atl,SchwWe00,offense,59,,,,,
player,201709100chi,atl,SchwWe00,off_pct,100%,,,,,
player,201709100chi,atl,SchwWe00,defense,0,,,,,
player,201709100chi,atl,SchwWe00,def_pct,0%,,,,,
player,201709100chi,atl,SchwWe00,special_teams,5,,,,,
player,201709100chi,atl,SchwWe00,st_pct,19%,,,,,
player,201709100chi,atl,MattJa00,pos,T,,,,,
player,201709100chi,atl,MattJa00,offense,59,,,,,
player,201709100chi,atl,MattJa00,off_pct,100%,,,,,
player,201709100chi,atl,MattJa00,defense,0,,,,,
player,201709100chi,atl,MattJa00,def_pct,0%,,,,,
player,201709100chi,atl,MattJa00,special_teams,5,,,,,
player,201709100chi,atl,MattJa00,st_pct,19%,,,,,
player,201709100chi,atl,RyanMa00,pos,QB,,,,,
player,201709100chi,atl,RyanMa00,offense,59,,,,,
player,201709100chi,atl,RyanMa00,off_pct,100%,,,,,
player,201709100chi,atl,RyanMa00,defense,0,,,,,
player,201709100chi,atl,RyanMa00,def_pct,0%,,,,,
player,201709100chi,atl,RyanMa00,special_teams,0,,,,,
player,201709100chi,atl,RyanMa00,st_pct,0%,,,,,
player,201709100chi,atl,MackAl20,pos,C,,,,,
player,201709100chi,atl,MackAl20,offense,59,,,,,
player,201709100chi,atl,MackAl20,off_pct,100%,,,,,
player,201709100chi,atl,MackAl20,defense,0,,,,,
player,201709100chi,atl,MackAl20,def_pct,0%,,,,,
player,201709100chi,atl,MackAl20,special_teams,0,,,,,
player,201709100chi,atl,MackAl20,st_pct,0%,,,,,
player,201709100chi,atl,JoneJu02,pos,WR,,,,,
player,201709100chi,atl,JoneJu02,offense,48,,,,,
player,201709100chi,atl,JoneJu02,off_pct,81%,,,,,
player,201709100chi,atl,JoneJu02,defense,0,,,,,
player,201709100chi,atl,JoneJu02,def_pct,0%,,,,,
player,201709100chi,atl,JoneJu02,special_teams,0,,,,,
player,201709100chi,atl,JoneJu02,st_pct,0%,,,,,
player,201709100chi,atl,SanuMo00,pos,WR,,,,,
player,201709100chi,atl,SanuMo00,offense,48,,,,,
player,201709100chi,atl,SanuMo00,off_pct,81%,,,,,
player,201709100chi,atl,SanuMo00,defense,0,,,,,
player,201709100chi,atl,SanuMo00,def_pct,0%,,,,,
player,201709100chi,atl,SanuMo00,special_teams,0,,,,,
player,201709100chi,atl,SanuMo00,st_pct,0%,,,,,
player,201709100chi,atl,HoopAu00,pos,TE,,,,,
player,201709100chi,atl,HoopAu00,offense,47,,,,,
player,201709100chi,atl,HoopAu00,off_pct,80%,,,,,
player,201709100chi,atl,HoopAu00,defense,0,,,,,
player,201709100chi,atl,HoopAu00,def_pct,0%,,,,,
player,201709100chi,atl,HoopAu00,special_teams,5,,,,,
player,201709100chi,atl,HoopAu00,st_pct,19%,,,,,
player,201709100chi,atl,FreeDe00,pos,RB,,,,,
player,201709100chi,atl,FreeDe00,offense,36,,,,,
player,201709100chi,atl,FreeDe00,off_pct,61%,,,,,
player,201709100chi,atl,FreeDe00,defense,0,,,,,
player,201709100chi,atl,FreeDe00,def_pct,0%,,,,,
player,201709100chi,atl,FreeDe00,special_teams,0,,,,,
player,201709100chi,atl,FreeDe00,st_pct,0%,,,,,
player,201709100chi,atl,GabrTa00,pos,WR,,,,,
player,201709100chi,atl,GabrTa00,offense,31,,,,,
player,201709100chi,atl,GabrTa00,off_pct,53%,,,,,
player,201709100chi,atl,GabrTa00,defense,0,,,,,
player,201709100chi,atl,GabrTa00,def_pct,0%,,,,,
player,201709100chi,atl,GabrTa00,special_teams,0,,,,,
player,201709100chi,atl,GabrTa00,st_pct,0%,,,,,
player,201709100chi,atl,ToilLe00,pos,TE,,,,,
player,201709100chi,atl,ToilLe00,offense,29,,,,,
player,201709100chi,atl,ToilLe00,off_pct,49%,,,,,
player,201709100chi,atl,ToilLe00,defense,0,,,,,
player,201709100chi,atl,ToilLe00,def_pct,0%,,,,,
player,201709100chi,atl,ToilLe00,special_teams,8,,,,,
player,201709100chi,atl,ToilLe00,st_pct,31%,,,,,
player,201709100chi,atl,ColeTe01,pos,RB,,,,,
player,201709100chi,atl,ColeTe01,offense,24,,,,,
player,201709100chi,atl,ColeTe01,off_pct,41%,,,,,
player,201709100chi,atl,ColeTe01,defense,0,,,,,
player,201709100chi,atl,ColeTe01,def_pct,0%,,,,,
player,201709100chi,atl,ColeTe01,special_teams,0,,,,,
player,201709100chi,atl,ColeTe01,st_pct,0%,,,,,
player,201709100chi,atl,HardJu00,pos,WR,,,,,
player,201709100chi,atl,HardJu00,offense,15,,,,,
player,201709100chi,atl,HardJu00,off_pct,25%,,,,,
player,201709100chi,atl,HardJu00,defense,0,,,,,
player,201709100chi,atl,HardJu00,def_pct,0%,,,,,
player,201709100chi,atl,HardJu00,special_teams,16,,,,,
player,201709100chi,atl,HardJu00,st_pct,62%,,,,,
player,201709100chi,atl,ColeDe00,pos,FB,,,,,
player,201709100chi,atl,ColeDe00,offense,13,,,,,
player,201709100chi,atl,ColeDe00,off_pct,22%,,,,,
player,201709100chi,atl,ColeDe00,defense,0,,,,,
player,201709100chi,atl,ColeDe00,def_pct,0%,,,,,
player,201709100chi,atl,ColeDe00,special_teams,16,,,,,
player,201709100chi,atl,ColeDe00,st_pct,62%,,,,,
player,201709100chi,atl,SaubEr00,pos,TE,,,,,
player,201709100chi,atl,SaubEr00,offense,2,,,,,
player,201709100chi,atl,SaubEr00,off_pct,3%,,,,,
player,201709100chi,atl,SaubEr00,defense,0,,,,,
player,201709100chi,atl,SaubEr00,def_pct,0%,,,,,
player,201709100chi,atl,SaubEr00,special_teams,16,,,,,
player,201709100chi,atl,SaubEr00,st_pct,62%,,,,,
player,201709100chi,atl,RobeAn00,pos,WR,,,,,
player,201709100chi,atl,RobeAn00,offense,2,,,,,
player,201709100chi,atl,RobeAn00,off_pct,3%,,,,,
player,201709100chi,atl,RobeAn00,defense,0,,,,,
player,201709100chi,atl,RobeAn00,def_pct,0%,,,,,
player,201709100chi,atl,RobeAn00,special_teams,9,,,,,
player,201709100chi,atl,RobeAn00,st_pct,35%,,,,,
player,201709100chi,atl,AlfoRo00,pos,CB,,,,,
player,201709100chi,atl,AlfoRo00,offense,0,,,,,
player,201709100chi,atl,AlfoRo00,off_pct,0%,,,,,
player,201709100chi,atl,AlfoRo00,defense,67,,,,,
player,201709100chi,atl,AlfoRo00,def_pct,100%,,,,,
player,201709100chi,atl,AlfoRo00,special_teams,11,,,,,
player,201709100chi,atl,AlfoRo00,st_pct,42%,,,,,
player,201709100chi,atl,JoneDe01,pos,LB,,,,,
player,201709100chi,atl,JoneDe01,offense,0,,,,,
player,201709100chi,atl,JoneDe01,off_pct,0%,,,,,
player,201709100chi,atl,JoneDe01,defense,67,,,,,
player,201709100chi,atl,JoneDe01,def_pct,100%,,,,,
player,201709100chi,atl,JoneDe01,special_teams,5,,,,,
player,201709100chi,atl,JoneDe01,st_pct,19%,,,,,
player,201709100chi,atl,NealKe01,pos,FS,,,,,
player,201709100chi,atl,NealKe01,offense,0,,,,,
player,201709100chi,atl,NealKe01,off_pct,0%,,,,,
player,201709100chi,atl,NealKe01,defense,67,,,,,
player,201709100chi,atl,NealKe01,def_pct,100%,,,,,
player,201709100chi,atl,NealKe01,special_teams,5,,,,,
player,201709100chi,atl,NealKe01,st_pct,19%,,,,,
player,201709100chi,atl,AlleRi00,pos,SS,,,,,
player,201709100chi,atl,AlleRi00,offense,0,,,,,
player,201709100chi,atl,AlleRi00,off_pct,0%,,,,,
player,201709100chi,atl,AlleRi00,defense,67,,,,,
player,201709100chi,atl,AlleRi00,def_pct,100%,,,,,
player,201709100chi,atl,AlleRi00,special_teams,3,,,,,
player,201709100chi,atl,AlleRi00,st_pct,12%,,,,,
player,201709100chi,atl,TrufDe00,pos,CB,,,,,
player,201709100chi,atl,TrufDe00,offense,0,,,,,
player,201709100chi,atl,TrufDe00,off_pct,0%,,,,,
player,201709100chi,atl,TrufDe00,defense,65,,,,,
player,201709100chi,atl,TrufDe00,def_pct,97%,,,,,
player,201709100chi,atl,TrufDe00,special_teams,8,,,,,
player,201709100chi,atl,TrufDe00,st_pct,31%,,,,,
player,201709100chi,atl,JarrGr00,pos,DT,,,,,
player,201709100chi,atl,JarrGr00,offense,0,,,,,
player,201709100chi,atl,JarrGr00,off_pct,0%,,,,,
player,201709100chi,atl,JarrGr00,defense,51,,,,,
player,201709100chi,atl,JarrGr00,def_pct,76%,,,,,
player,201709100chi,atl,JarrGr00,special_teams,5,,,,,
player,201709100chi,atl,JarrGr00,st_pct,19%,,,,,
player,201709100chi,atl,RileDu00,pos,LB,,,,,
player,201709100chi,atl,RileDu00,offense,0,,,,,
player,201709100chi,atl,RileDu00,off_pct,0%,,,,,
player,201709100chi,atl,RileDu00,defense,49,,,,,
player,201709100chi,atl,RileDu00,def_pct,73%,,,,,
player,201709100chi,atl,RileDu00,special_teams,6,,,,,
player,201709100chi,atl,RileDu00,st_pct,23%,,,,,
player,201709100chi,atl,CampDe00,pos,LB,,,,,
player,201709100chi,atl,CampDe00,offense,0,,,,,
player,201709100chi,atl,CampDe00,off_pct,0%,,,,,
player,201709100chi,atl,CampDe00,defense,47,,,,,
player,201709100chi,atl,CampDe00,def_pct,70%,,,,,
player,201709100chi,atl,CampDe00,special_teams,2,,,,,
player,201709100chi,atl,CampDe00,st_pct,8%,,,,,
player,201709100chi,atl,PoexDo00,pos,DT,,,,,
player,201709100chi,atl,PoexDo00,offense,0,,,,,
player,201709100chi,atl,PoexDo00,off_pct,0%,,,,,
player,201709100chi,atl,PoexDo00,defense,43,,,,,
player,201709100chi,atl,PoexDo00,def_pct,64%,,,,,
player,201709100chi,atl,PoexDo00,special_teams,2,,,,,
player,201709100chi,atl,PoexDo00,st_pct,8%,,,,,
player,201709100chi,atl,PoolBr01,pos,CB,,,,,
player,201709100chi,atl,PoolBr01,offense,0,,,,,
player,201709100chi,atl,PoolBr01,off_pct,0%,,,,,
player,201709100chi,atl,PoolBr01,defense,36,,,,,
player,201709100chi,atl,PoolBr01,def_pct,54%,,,,,
player,201709100chi,atl,PoolBr01,special_teams,5,,,,,
player,201709100chi,atl,PoolBr01,st_pct,19%,,,,,
player,201709100chi,atl,ReedBr00,pos,DE,,,,,
player,201709100chi,atl,ReedBr00,offense,0,,,,,
player,201709100chi,atl,ReedBr00,off_pct,0%,,,,,
player,201709100chi,atl,ReedBr00,defense,32,,,,,
player,201709100chi,atl,ReedBr00,def_pct,48%,,,,,
player,201709100chi,atl,ReedBr00,special_teams,6,,,,,
player,201709100chi,atl,ReedBr00,st_pct,23%,,,,,
player,201709100chi,atl,CrawJa00,pos,DT,,,,,
player,201709100chi,atl,CrawJa00,offense,0,,,,,
player,201709100chi,atl,CrawJa00,off_pct,0%,,,,,
player,201709100chi,atl,CrawJa00,defense,31,,,,,
player,201709100chi,atl,CrawJa00,def_pct,46%,,,,,
player,201709100chi,atl,CrawJa00,special_teams,7,,,,,
player,201709100chi,atl,CrawJa00,st_pct,27%,,,,,
player,201709100chi,atl,BeasVi00,pos,LB,,,,,
player,201709100chi,atl,BeasVi00,offense,0,,,,,
player,201709100chi,atl,BeasVi00,off_pct,0%,,,,,
player,201709100chi,atl,BeasVi00,defense,30,,,,,
player,201709100chi,atl,BeasVi00,def_pct,45%,,,,,
player,201709100chi,atl,BeasVi00,special_teams,2,,,,,
player,201709100chi,atl,BeasVi00,st_pct,8%,,,,,
player,201709100chi,atl,ShelDe00,pos,LB,,,,,
player,201709100chi,atl,ShelDe00,offense,0,,,,,
player,201709100chi,atl,ShelDe00,off_pct,0%,,,,,
player,201709100chi,atl,ShelDe00,defense,26,,,,,
player,201709100chi,atl,ShelDe00,def_pct,39%,,,,,
player,201709100chi,atl,ShelDe00,special_teams,3,,,,,
player,201709100chi,atl,ShelDe00,st_pct,12%,,,,,
player,201709100chi,atl,ClayAd00,pos,DE,,,,,
player,201709100chi,atl,ClayAd00,offense,0,,,,,
player,201709100chi,atl,ClayAd00,off_pct,0%,,,,,
player,201709100chi,atl,ClayAd00,defense,25,,,,,
player,201709100chi,atl,ClayAd00,def_pct,37%,,,,,
player,201709100chi,atl,ClayAd00,special_teams,2,,,,,
player,201709100chi,atl,ClayAd00,st_pct,8%,,,,,
player,201709100chi,atl,UpshCo00,pos,DE,,,,,
player,201709100chi,atl,UpshCo00,offense,0,,,,,
player,201709100chi,atl,UpshCo00,off_pct,0%,,,,,
player,201709100chi,atl,UpshCo00,defense,18,,,,,
player,201709100chi,atl,UpshCo00,def_pct,27%,,,,,
player,201709100chi,atl,UpshCo00,special_teams,0,,,,,
player,201709100chi,atl,UpshCo00,st_pct,0%,,,,,
player,201709100chi,atl,McKiTa00,pos,DE,,,,,
player,201709100chi,atl,McKiTa00,offense,0,,,,,
player,201709100chi,atl,McKiTa00,off_pct,0%,,,,,
player,201709100chi,atl,McKiTa00,defense,14,,,,,
player,201709100chi,atl,McKiTa00,def_pct,21%,,,,,
player,201709100chi,atl,McKiTa00,special_teams,0,,,,,
player,201709100chi,atl,McKiTa00,st_pct,0%,,,,,
player,201709100chi,atl,KazeDa00,pos,SS,,,,,
player,201709100chi,atl,KazeDa00,offense,0,,,,,
player,201709100chi,atl,KazeDa00,off_pct,0%,,,,,
player,201709100chi,atl,KazeDa00,defense,2,,,,,
player,201709100chi,atl,KazeDa00,def_pct,3%,,,,,
player,201709100chi,atl,KazeDa00,special_teams,13,,,,,
player,201709100chi,atl,KazeDa00,st_pct,50%,,,,,
player,201709100chi,atl,IshmKe00,pos,FS,,,,,
player,201709100chi,atl,IshmKe00,offense,0,,,,,
player,201709100chi,atl,IshmKe00,off_pct,0%,,,,,
player,201709100chi,atl,IshmKe00,defense,0,,,,,
player,201709100chi,atl,IshmKe00,def_pct,0%,,,,,
player,201709100chi,atl,IshmKe00,special_teams,19,,,,,
player,201709100chi,atl,IshmKe00,st_pct,73%,,,,,
player,201709100chi,atl,GoodC.00,pos,CB,,,,,
player,201709100chi,atl,GoodC.00,offense,0,,,,,
player,201709100chi,atl,GoodC.00,off_pct,0%,,,,,
player,201709100chi,atl,GoodC.00,defense,0,,,,,
player,201709100chi,atl,GoodC.00,def_pct,0%,,,,,
player,201709100chi,atl,GoodC.00,special_teams,19,,,,,
player,201709100chi,atl,GoodC.00,st_pct,73%,,,,,
player,201709100chi,atl,WardTe00,pos,RB,,,,,
player,201709100chi,atl,WardTe00,offense,0,,,,,
player,201709100chi,atl,WardTe00,off_pct,0%,,,,,
player,201709100chi,atl,WardTe00,defense,0,,,,,
player,201709100chi,atl,WardTe00,def_pct,0%,,,,,
player,201709100chi,atl,WardTe00,special_teams,16,,,,,
player,201709100chi,atl,WardTe00,st_pct,62%,,,,,
player,201709100chi,atl,BoshMa00,pos,P,,,,,
player,201709100chi,atl,BoshMa00,offense,0,,,,,
player,201709100chi,atl,BoshMa00,off_pct,0%,,,,,
player,201709100chi,atl,BoshMa00,defense,0,,,,,
player,201709100chi,atl,BoshMa00,def_pct,0%,,,,,
player,201709100chi,atl,BoshMa00,special_teams,14,,,,,
player,201709100chi,atl,BoshMa00,st_pct,54%,,,,,
player,201709100chi,atl,GracJe00,pos,LB,,,,,
player,201709100chi,atl,GracJe00,offense,0,,,,,
player,201709100chi,atl,GracJe00,off_pct,0%,,,,,
player,201709100chi,atl,GracJe00,defense,0,,,,,
player,201709100chi,atl,GracJe00,def_pct,0%,,,,,
player,201709100chi,atl,GracJe00,special_teams,13,,,,,
player,201709100chi,atl,GracJe00,st_pct,50%,,,,,
player,201709100chi,atl,GarlBe00,pos,G,,,,,
player,201709100chi,atl,GarlBe00,offense,0,,,,,
player,201709100chi,atl,GarlBe00,off_pct,0%,,,,,
player,201709100chi,atl,GarlBe00,defense,0,,,,,
player,201709100chi,atl,GarlBe00,def_pct,0%,,,,,
player,201709100chi,atl,GarlBe00,special_teams,9,,,,,
player,201709100chi,atl,GarlBe00,st_pct,35%,,,,,
player,201709100chi,atl,HarrJo02,pos,LS,,,,,
player,201709100chi,atl,HarrJo02,offense,0,,,,,
player,201709100chi,atl,HarrJo02,off_pct,0%,,,,,
player,201709100chi,atl,HarrJo02,defense,0,,,,,
player,201709100chi,atl,HarrJo02,def_pct,0%,,,,,
player,201709100chi,atl,HarrJo02,special_teams,8,,,,,
player,201709100chi,atl,HarrJo02,st_pct,31%,,,,,
player,201709100chi,atl,bryanmat01,pos,K,,,,,
player,201709100chi,atl,bryanmat01,offense,0,,,,,
player,201709100chi,atl,bryanmat01,off_pct,0%,,,,,
player,201709100chi,atl,bryanmat01,defense,0,,,,,
player,201709100chi,atl,bryanmat01,def_pct,0%,,,,,
player,201709100chi,atl,bryanmat01,special_teams,5,,,,,
player,201709100chi,atl,bryanmat01,st_pct,19%,,,,,
player,201709100chi,atl,SambTy00,pos,T,,,,,
player,201709100chi,atl,SambTy00,offense,0,,,,,
player,201709100chi,atl,SambTy00,off_pct,0%,,,,,
player,201709100chi,atl,SambTy00,defense,0,,,,,
player,201709100chi,atl,SambTy00,def_pct,0%,,,,,
player,201709100chi,atl,SambTy00,special_teams,5,,,,,
player,201709100chi,atl,SambTy00,st_pct,19%,,,,,
player,201709100chi,atl,OlatAy00,pos,CB,,,,,
player,201709100chi,atl,OlatAy00,offense,0,,,,,
player,201709100chi,atl,OlatAy00,off_pct,0%,,,,,
player,201709100chi,atl,OlatAy00,defense,0,,,,,
player,201709100chi,atl,OlatAy00,def_pct,0%,,,,,
player,201709100chi,atl,OlatAy00,special_teams,3,,,,,
player,201709100chi,atl,OlatAy00,st_pct,12%,,,,,
