game,2017,15,20171217,201712170sfo,oti,"Tennessee Titans",23,sfo,"San Francisco 49ers",25
player,201712170sfo,sfo,LeexEl00,off_pct,0%,,,,,
player,201712170sfo,sfo,LeexEl00,defense,1,,,,,
player,201712170sfo,sfo,LeexEl00,def_pct,2%,,,,,
player,201712170sfo,sfo,LeexEl00,special_teams,16,,,,,
player,201712170sfo,sfo,LeexEl00,st_pct,57%,,,,,
player,201712170sfo,sfo,WatsDe99,pos,LB,,,,,
player,201712170sfo,sfo,WatsDe99,offense,0,,,,,
player,201712170sfo,sfo,WatsDe99,off_pct,0%,,,,,
player,201712170sfo,sfo,WatsDe99,defense,0,,,,,
player,201712170sfo,sfo,WatsDe99,def_pct,0%,,,,,
player,201712170sfo,sfo,WatsDe99,special_teams,21,,,,,
player,201712170sfo,sfo,WatsDe99,st_pct,75%,,,,,
player,201712170sfo,sfo,McCoDe00,pos,FS,,,,,
player,201712170sfo,sfo,McCoDe00,offense,0,,,,,
player,201712170sfo,sfo,McCoDe00,off_pct,0%,,,,,
player,201712170sfo,sfo,McCoDe00,defense,0,,,,,
player,201712170sfo,sfo,McCoDe00,def_pct,0%,,,,,
player,201712170sfo,sfo,McCoDe00,special_teams,16,,,,,
player,201712170sfo,sfo,McCoDe00,st_pct,57%,,,,,
player,201712170sfo,sfo,NzeoMa00,pos,LB,,,,,
player,201712170sfo,sfo,NzeoMa00,offense,0,,,,,
player,201712170sfo,sfo,NzeoMa00,off_pct,0%,,,,,
player,201712170sfo,sfo,NzeoMa00,defense,0,,,,,
player,201712170sfo,sfo,NzeoMa00,def_pct,0%,,,,,
player,201712170sfo,sfo,NzeoMa00,special_teams,16,,,,,
player,201712170sfo,sfo,NzeoMa00,st_pct,57%,,,,,
player,201712170sfo,sfo,PiniBr00,pos,P,,,,,
player,201712170sfo,sfo,PiniBr00,offense,0,,,,,
player,201712170sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201712170sfo,sfo,PiniBr00,defense,0,,,,,
player,201712170sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201712170sfo,sfo,PiniBr00,special_teams,15,,,,,
player,201712170sfo,sfo,PiniBr00,st_pct,54%,,,,,
player,201712170sfo,sfo,McNiJe00,pos,RB,,,,,
player,201712170sfo,sfo,McNiJe00,offense,0,,,,,
player,201712170sfo,sfo,McNiJe00,off_pct,0%,,,,,
player,201712170sfo,sfo,McNiJe00,defense,0,,,,,
player,201712170sfo,sfo,McNiJe00,def_pct,0%,,,,,
player,201712170sfo,sfo,McNiJe00,special_teams,15,,,,,
player,201712170sfo,sfo,McNiJe00,st_pct,54%,,,,,
player,201712170sfo,sfo,PoweTy01,pos,FS,,,,,
player,201712170sfo,sfo,PoweTy01,offense,0,,,,,
player,201712170sfo,sfo,PoweTy01,off_pct,0%,,,,,
player,201712170sfo,sfo,PoweTy01,defense,0,,,,,
player,201712170sfo,sfo,PoweTy01,def_pct,0%,,,,,
player,201712170sfo,sfo,PoweTy01,special_teams,15,,,,,
player,201712170sfo,sfo,PoweTy01,st_pct,54%,,,,,
player,201712170sfo,sfo,NelsKy00,pos,LS,,,,,
player,201712170sfo,sfo,NelsKy00,offense,0,,,,,
player,201712170sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201712170sfo,sfo,NelsKy00,defense,0,,,,,
player,201712170sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201712170sfo,sfo,NelsKy00,special_teams,8,,,,,
player,201712170sfo,sfo,NelsKy00,st_pct,29%,,,,,
player,201712170sfo,sfo,WillDa08,pos,T,,,,,
player,201712170sfo,sfo,WillDa08,offense,0,,,,,
player,201712170sfo,sfo,WillDa08,off_pct,0%,,,,,
player,201712170sfo,sfo,WillDa08,defense,0,,,,,
player,201712170sfo,sfo,WillDa08,def_pct,0%,,,,,
player,201712170sfo,sfo,WillDa08,special_teams,8,,,,,
player,201712170sfo,sfo,WillDa08,st_pct,29%,,,,,
player,201712170sfo,sfo,gouldrob01,pos,K,,,,,
player,201712170sfo,sfo,gouldrob01,offense,0,,,,,
player,201712170sfo,sfo,gouldrob01,off_pct,0%,,,,,
player,201712170sfo,sfo,gouldrob01,defense,0,,,,,
player,201712170sfo,sfo,gouldrob01,def_pct,0%,,,,,
player,201712170sfo,sfo,gouldrob01,special_teams,7,,,,,
player,201712170sfo,sfo,gouldrob01,st_pct,25%,,,,,
player,201712170sfo,oti,ConkJa00,pos,T,,,,,
player,201712170sfo,oti,ConkJa00,offense,63,,,,,
player,201712170sfo,oti,ConkJa00,off_pct,100%,,,,,
player,201712170sfo,oti,ConkJa00,defense,0,,,,,
player,201712170sfo,oti,ConkJa00,def_pct,0%,,,,,
player,201712170sfo,oti,ConkJa00,special_teams,5,,,,,
player,201712170sfo,oti,ConkJa00,st_pct,18%,,,,,
player,201712170sfo,oti,KlinJo01,pos,G,,,,,
player,201712170sfo,oti,KlinJo01,offense,63,,,,,
player,201712170sfo,oti,KlinJo01,off_pct,100%,,,,,
player,201712170sfo,oti,KlinJo01,defense,0,,,,,
player,201712170sfo,oti,KlinJo01,def_pct,0%,,,,,
player,201712170sfo,oti,KlinJo01,special_teams,5,,,,,
player,201712170sfo,oti,KlinJo01,st_pct,18%,,,,,
player,201712170sfo,oti,LewaTa00,pos,T,,,,,
player,201712170sfo,oti,LewaTa00,offense,63,,,,,
player,201712170sfo,oti,LewaTa00,off_pct,100%,,,,,
player,201712170sfo,oti,LewaTa00,defense,0,,,,,
player,201712170sfo,oti,LewaTa00,def_pct,0%,,,,,
player,201712170sfo,oti,LewaTa00,special_teams,5,,,,,
player,201712170sfo,oti,LewaTa00,st_pct,18%,,,,,
player,201712170sfo,oti,SpaiQu00,pos,G,,,,,
player,201712170sfo,oti,SpaiQu00,offense,63,,,,,
player,201712170sfo,oti,SpaiQu00,off_pct,100%,,,,,
player,201712170sfo,oti,SpaiQu00,defense,0,,,,,
player,201712170sfo,oti,SpaiQu00,def_pct,0%,,,,,
player,201712170sfo,oti,SpaiQu00,special_teams,3,,,,,
player,201712170sfo,oti,SpaiQu00,st_pct,11%,,,,,
player,201712170sfo,oti,JoneBe01,pos,C,,,,,
player,201712170sfo,oti,JoneBe01,offense,63,,,,,
player,201712170sfo,oti,JoneBe01,off_pct,100%,,,,,
player,201712170sfo,oti,JoneBe01,defense,0,,,,,
player,201712170sfo,oti,JoneBe01,def_pct,0%,,,,,
player,201712170sfo,oti,JoneBe01,special_teams,2,,,,,
player,201712170sfo,oti,JoneBe01,st_pct,7%,,,,,
player,201712170sfo,oti,MariMa01,pos,QB,,,,,
player,201712170sfo,oti,MariMa01,offense,63,,,,,
player,201712170sfo,oti,MariMa01,off_pct,100%,,,,,
player,201712170sfo,oti,MariMa01,defense,0,,,,,
player,201712170sfo,oti,MariMa01,def_pct,0%,,,,,
player,201712170sfo,oti,MariMa01,special_teams,0,,,,,
player,201712170sfo,oti,MariMa01,st_pct,0%,,,,,
player,201712170sfo,oti,MattRi00,pos,WR,,,,,
player,201712170sfo,oti,MattRi00,offense,57,,,,,
player,201712170sfo,oti,MattRi00,off_pct,90%,,,,,
player,201712170sfo,oti,MattRi00,defense,0,,,,,
player,201712170sfo,oti,MattRi00,def_pct,0%,,,,,
player,201712170sfo,oti,MattRi00,special_teams,0,,,,,
player,201712170sfo,oti,MattRi00,st_pct,0%,,,,,
player,201712170sfo,oti,WalkHu00,pos,TE,,,,,
player,201712170sfo,oti,WalkHu00,offense,55,,,,,
player,201712170sfo,oti,WalkHu00,off_pct,87%,,,,,
player,201712170sfo,oti,WalkHu00,defense,0,,,,,
player,201712170sfo,oti,WalkHu00,def_pct,0%,,,,,
player,201712170sfo,oti,WalkHu00,special_teams,0,,,,,
player,201712170sfo,oti,WalkHu00,st_pct,0%,,,,,
player,201712170sfo,oti,DaviCo03,pos,WR,,,,,
player,201712170sfo,oti,DaviCo03,offense,54,,,,,
player,201712170sfo,oti,DaviCo03,off_pct,86%,,,,,
player,201712170sfo,oti,DaviCo03,defense,0,,,,,
player,201712170sfo,oti,DaviCo03,def_pct,0%,,,,,
player,201712170sfo,oti,DaviCo03,special_teams,0,,,,,
player,201712170sfo,oti,DaviCo03,st_pct,0%,,,,,
player,201712170sfo,oti,DeckEr00,pos,WR,,,,,
player,201712170sfo,oti,DeckEr00,offense,54,,,,,
player,201712170sfo,oti,DeckEr00,off_pct,86%,,,,,
player,201712170sfo,oti,DeckEr00,defense,0,,,,,
player,201712170sfo,oti,DeckEr00,def_pct,0%,,,,,
player,201712170sfo,oti,DeckEr00,special_teams,0,,,,,
player,201712170sfo,oti,DeckEr00,st_pct,0%,,,,,
player,201712170sfo,oti,MurrDe00,pos,RB,,,,,
player,201712170sfo,oti,MurrDe00,offense,48,,,,,
player,201712170sfo,oti,MurrDe00,off_pct,76%,,,,,
player,201712170sfo,oti,MurrDe00,defense,0,,,,,
player,201712170sfo,oti,MurrDe00,def_pct,0%,,,,,
player,201712170sfo,oti,MurrDe00,special_teams,0,,,,,
player,201712170sfo,oti,MurrDe00,st_pct,0%,,,,,
player,201712170sfo,oti,SmitJo01,pos,TE,,,,,
player,201712170sfo,oti,SmitJo01,offense,16,,,,,
player,201712170sfo,oti,SmitJo01,off_pct,25%,,,,,
player,201712170sfo,oti,SmitJo01,defense,0,,,,,
player,201712170sfo,oti,SmitJo01,def_pct,0%,,,,,
player,201712170sfo,oti,SmitJo01,special_teams,7,,,,,
player,201712170sfo,oti,SmitJo01,st_pct,25%,,,,,
player,201712170sfo,oti,HenrDe00,pos,RB,,,,,
player,201712170sfo,oti,HenrDe00,offense,15,,,,,
player,201712170sfo,oti,HenrDe00,off_pct,24%,,,,,
player,201712170sfo,oti,HenrDe00,defense,0,,,,,
player,201712170sfo,oti,HenrDe00,def_pct,0%,,,,,
player,201712170sfo,oti,HenrDe00,special_teams,0,,,,,
player,201712170sfo,oti,HenrDe00,st_pct,0%,,,,,
player,201712170sfo,oti,StocLu00,pos,TE,,,,,
player,201712170sfo,oti,StocLu00,offense,10,,,,,
player,201712170sfo,oti,StocLu00,off_pct,16%,,,,,
player,201712170sfo,oti,StocLu00,defense,0,,,,,
player,201712170sfo,oti,StocLu00,def_pct,0%,,,,,
player,201712170sfo,oti,StocLu00,special_teams,8,,,,,
player,201712170sfo,oti,StocLu00,st_pct,29%,,,,,
player,201712170sfo,oti,TaylTa00,pos,WR,,,,,
player,201712170sfo,oti,TaylTa00,offense,4,,,,,
player,201712170sfo,oti,TaylTa00,off_pct,6%,,,,,
player,201712170sfo,oti,TaylTa00,defense,0,,,,,
player,201712170sfo,oti,TaylTa00,def_pct,0%,,,,,
player,201712170sfo,oti,TaylTa00,special_teams,8,,,,,
player,201712170sfo,oti,TaylTa00,st_pct,29%,,,,,
player,201712170sfo,oti,KellDe00,pos,T,,,,,
player,201712170sfo,oti,KellDe00,offense,2,,,,,
player,201712170sfo,oti,KellDe00,off_pct,3%,,,,,
player,201712170sfo,oti,KellDe00,defense,0,,,,,
player,201712170sfo,oti,KellDe00,def_pct,0%,,,,,
player,201712170sfo,oti,KellDe00,special_teams,5,,,,,
player,201712170sfo,oti,KellDe00,st_pct,18%,,,,,
player,201712170sfo,oti,WoodWe20,pos,LB,,,,,
player,201712170sfo,oti,WoodWe20,offense,0,,,,,
player,201712170sfo,oti,WoodWe20,off_pct,0%,,,,,
player,201712170sfo,oti,WoodWe20,defense,70,,,,,
player,201712170sfo,oti,WoodWe20,def_pct,100%,,,,,
player,201712170sfo,oti,WoodWe20,special_teams,2,,,,,
player,201712170sfo,oti,WoodWe20,st_pct,7%,,,,,
player,201712170sfo,oti,ByarKe01,pos,FS,,,,,
player,201712170sfo,oti,ByarKe01,offense,0,,,,,
player,201712170sfo,oti,ByarKe01,off_pct,0%,,,,,
player,201712170sfo,oti,ByarKe01,defense,70,,,,,
player,201712170sfo,oti,ByarKe01,def_pct,100%,,,,,
player,201712170sfo,oti,ByarKe01,special_teams,0,,,,,
player,201712170sfo,oti,ByarKe01,st_pct,0%,,,,,
player,201712170sfo,oti,CaseJu00,pos,DT,,,,,
player,201712170sfo,oti,CaseJu00,offense,0,,,,,
player,201712170sfo,oti,CaseJu00,off_pct,0%,,,,,
player,201712170sfo,oti,CaseJu00,defense,68,,,,,
player,201712170sfo,oti,CaseJu00,def_pct,97%,,,,,
player,201712170sfo,oti,CaseJu00,special_teams,7,,,,,
player,201712170sfo,oti,CaseJu00,st_pct,25%,,,,,
player,201712170sfo,oti,JackAd00,pos,CB,,,,,
player,201712170sfo,oti,JackAd00,offense,0,,,,,
player,201712170sfo,oti,JackAd00,off_pct,0%,,,,,
player,201712170sfo,oti,JackAd00,defense,66,,,,,
player,201712170sfo,oti,JackAd00,def_pct,94%,,,,,
player,201712170sfo,oti,JackAd00,special_teams,15,,,,,
player,201712170sfo,oti,JackAd00,st_pct,54%,,,,,
player,201712170sfo,oti,WaldEr99,pos,LB,,,,,
player,201712170sfo,oti,WaldEr99,offense,0,,,,,
player,201712170sfo,oti,WaldEr99,off_pct,0%,,,,,
player,201712170sfo,oti,WaldEr99,defense,64,,,,,
player,201712170sfo,oti,WaldEr99,def_pct,91%,,,,,
player,201712170sfo,oti,WaldEr99,special_teams,7,,,,,
player,201712170sfo,oti,WaldEr99,st_pct,25%,,,,,
player,201712170sfo,oti,OrakBr99,pos,LB,,,,,
player,201712170sfo,oti,OrakBr99,offense,0,,,,,
player,201712170sfo,oti,OrakBr99,off_pct,0%,,,,,
player,201712170sfo,oti,OrakBr99,defense,63,,,,,
player,201712170sfo,oti,OrakBr99,def_pct,90%,,,,,
player,201712170sfo,oti,OrakBr99,special_teams,0,,,,,
player,201712170sfo,oti,OrakBr99,st_pct,0%,,,,,
player,201712170sfo,oti,CyprJo00,pos,SS,,,,,
player,201712170sfo,oti,CyprJo00,offense,0,,,,,
player,201712170sfo,oti,CyprJo00,off_pct,0%,,,,,
player,201712170sfo,oti,CyprJo00,defense,58,,,,,
player,201712170sfo,oti,CyprJo00,def_pct,83%,,,,,
player,201712170sfo,oti,CyprJo00,special_teams,0,,,,,
player,201712170sfo,oti,CyprJo00,st_pct,0%,,,,,
player,201712170sfo,oti,SimsLe00,pos,CB,,,,,
player,201712170sfo,oti,SimsLe00,offense,0,,,,,
player,201712170sfo,oti,SimsLe00,off_pct,0%,,,,,
player,201712170sfo,oti,SimsLe00,defense,47,,,,,
player,201712170sfo,oti,SimsLe00,def_pct,67%,,,,,
player,201712170sfo,oti,SimsLe00,special_teams,1,,,,,
player,201712170sfo,oti,SimsLe00,st_pct,4%,,,,,
player,201712170sfo,oti,WillAv00,pos,LB,,,,,
player,201712170sfo,oti,WillAv00,offense,0,,,,,
player,201712170sfo,oti,WillAv00,off_pct,0%,,,,,
player,201712170sfo,oti,WillAv00,defense,42,,,,,
player,201712170sfo,oti,WillAv00,def_pct,60%,,,,,
player,201712170sfo,oti,WillAv00,special_teams,0,,,,,
player,201712170sfo,oti,WillAv00,st_pct,0%,,,,,
player,201712170sfo,oti,WillSy00,pos,NT,,,,,
player,201712170sfo,oti,WillSy00,offense,0,,,,,
player,201712170sfo,oti,WillSy00,off_pct,0%,,,,,
player,201712170sfo,oti,WillSy00,defense,33,,,,,
player,201712170sfo,oti,WillSy00,def_pct,47%,,,,,
player,201712170sfo,oti,WillSy00,special_teams,7,,,,,
player,201712170sfo,oti,WillSy00,st_pct,25%,,,,,
player,201712170sfo,oti,JohnAu01,pos,NT,,,,,
player,201712170sfo,oti,JohnAu01,offense,0,,,,,
player,201712170sfo,oti,JohnAu01,off_pct,0%,,,,,
player,201712170sfo,oti,JohnAu01,defense,31,,,,,
player,201712170sfo,oti,JohnAu01,def_pct,44%,,,,,
player,201712170sfo,oti,JohnAu01,special_teams,12,,,,,
player,201712170sfo,oti,JohnAu01,st_pct,43%,,,,,
player,201712170sfo,oti,KlugKa00,pos,DT,,,,,
player,201712170sfo,oti,KlugKa00,offense,0,,,,,
player,201712170sfo,oti,KlugKa00,off_pct,0%,,,,,
player,201712170sfo,oti,KlugKa00,defense,28,,,,,
player,201712170sfo,oti,KlugKa00,def_pct,40%,,,,,
player,201712170sfo,oti,KlugKa00,special_teams,9,,,,,
player,201712170sfo,oti,KlugKa00,st_pct,32%,,,,,
player,201712170sfo,oti,BrowJa06,pos,LB,,,,,
player,201712170sfo,oti,BrowJa06,offense,0,,,,,
player,201712170sfo,oti,BrowJa06,off_pct,0%,,,,,
player,201712170sfo,oti,BrowJa06,defense,28,,,,,
player,201712170sfo,oti,BrowJa06,def_pct,40%,,,,,
player,201712170sfo,oti,BrowJa06,special_teams,8,,,,,
player,201712170sfo,oti,BrowJa06,st_pct,29%,,,,,
player,201712170sfo,oti,McCaBr99,pos,CB,,,,,
player,201712170sfo,oti,McCaBr99,offense,0,,,,,
player,201712170sfo,oti,McCaBr99,off_pct,0%,,,,,
player,201712170sfo,oti,McCaBr99,defense,26,,,,,
player,201712170sfo,oti,McCaBr99,def_pct,37%,,,,,
player,201712170sfo,oti,McCaBr99,special_teams,7,,,,,
player,201712170sfo,oti,McCaBr99,st_pct,25%,,,,,
player,201712170sfo,oti,RyanLo00,pos,CB,,,,,
player,201712170sfo,oti,RyanLo00,offense,0,,,,,
player,201712170sfo,oti,RyanLo00,off_pct,0%,,,,,
player,201712170sfo,oti,RyanLo00,defense,24,,,,,
player,201712170sfo,oti,RyanLo00,def_pct,34%,,,,,
player,201712170sfo,oti,RyanLo00,special_teams,0,,,,,
player,201712170sfo,oti,RyanLo00,st_pct,0%,,,,,
player,201712170sfo,oti,KingDa00,pos,DE,,,,,
player,201712170sfo,oti,KingDa00,offense,0,,,,,
player,201712170sfo,oti,KingDa00,off_pct,0%,,,,,
player,201712170sfo,oti,KingDa00,defense,23,,,,,
player,201712170sfo,oti,KingDa00,def_pct,33%,,,,,
player,201712170sfo,oti,KingDa00,special_teams,7,,,,,
player,201712170sfo,oti,KingDa00,st_pct,25%,,,,,
player,201712170sfo,oti,SearDa00,pos,SS,,,,,
player,201712170sfo,oti,SearDa00,offense,0,,,,,
player,201712170sfo,oti,SearDa00,off_pct,0%,,,,,
player,201712170sfo,oti,SearDa00,defense,16,,,,,
player,201712170sfo,oti,SearDa00,def_pct,23%,,,,,
player,201712170sfo,oti,SearDa00,special_teams,20,,,,,
player,201712170sfo,oti,SearDa00,st_pct,71%,,,,,
player,201712170sfo,oti,DoddKe00,pos,LB,,,,,
player,201712170sfo,oti,DoddKe00,offense,0,,,,,
player,201712170sfo,oti,DoddKe00,off_pct,0%,,,,,
player,201712170sfo,oti,DoddKe00,defense,11,,,,,
player,201712170sfo,oti,DoddKe00,def_pct,16%,,,,,
player,201712170sfo,oti,DoddKe00,special_teams,0,,,,,
player,201712170sfo,oti,DoddKe00,st_pct,0%,,,,,
player,201712170sfo,oti,PalmNa01,pos,LB,,,,,
player,201712170sfo,oti,PalmNa01,offense,0,,,,,
player,201712170sfo,oti,PalmNa01,off_pct,0%,,,,,
player,201712170sfo,oti,PalmNa01,defense,2,,,,,
player,201712170sfo,oti,PalmNa01,def_pct,3%,,,,,
player,201712170sfo,oti,PalmNa01,special_teams,18,,,,,
player,201712170sfo,oti,PalmNa01,st_pct,64%,,,,,
player,201712170sfo,oti,BateDa00,pos,LB,,,,,
player,201712170sfo,oti,BateDa00,offense,0,,,,,
player,201712170sfo,oti,BateDa00,off_pct,0%,,,,,
player,201712170sfo,oti,BateDa00,defense,0,,,,,
player,201712170sfo,oti,BateDa00,def_pct,0%,,,,,
player,201712170sfo,oti,BateDa00,special_teams,23,,,,,
player,201712170sfo,oti,BateDa00,st_pct,82%,,,,,
player,201712170sfo,oti,TrawBr00,pos,FS,,,,,
player,201712170sfo,oti,TrawBr00,offense,0,,,,,
player,201712170sfo,oti,TrawBr00,off_pct,0%,,,,,
player,201712170sfo,oti,TrawBr00,defense,0,,,,,
player,201712170sfo,oti,TrawBr00,def_pct,0%,,,,,
player,201712170sfo,oti,TrawBr00,special_teams,23,,,,,
player,201712170sfo,oti,TrawBr00,st_pct,82%,,,,,
player,201712170sfo,oti,FlueDa00,pos,RB,,,,,
player,201712170sfo,oti,FlueDa00,offense,0,,,,,
player,201712170sfo,oti,FlueDa00,off_pct,0%,,,,,
player,201712170sfo,oti,FlueDa00,defense,0,,,,,
player,201712170sfo,oti,FlueDa00,def_pct,0%,,,,,
player,201712170sfo,oti,FlueDa00,special_teams,16,,,,,
player,201712170sfo,oti,FlueDa00,st_pct,57%,,,,,
player,201712170sfo,oti,WeemEr00,pos,WR,,,,,
player,201712170sfo,oti,WeemEr00,offense,0,,,,,
player,201712170sfo,oti,WeemEr00,off_pct,0%,,,,,
player,201712170sfo,oti,WeemEr00,defense,0,,,,,
player,201712170sfo,oti,WeemEr00,def_pct,0%,,,,,
player,201712170sfo,oti,WeemEr00,special_teams,16,,,,,
player,201712170sfo,oti,WeemEr00,st_pct,57%,,,,,
player,201712170sfo,oti,SmitTy01,pos,CB,,,,,
player,201712170sfo,oti,SmitTy01,offense,0,,,,,
player,201712170sfo,oti,SmitTy01,off_pct,0%,,,,,
player,201712170sfo,oti,SmitTy01,defense,0,,,,,
player,201712170sfo,oti,SmitTy01,def_pct,0%,,,,,
player,201712170sfo,oti,SmitTy01,special_teams,16,,,,,
player,201712170sfo,oti,SmitTy01,st_pct,57%,,,,,
player,201712170sfo,oti,SupePh00,pos,TE,,,,,
player,201712170sfo,oti,SupePh00,offense,0,,,,,
player,201712170sfo,oti,SupePh00,off_pct,0%,,,,,
player,201712170sfo,oti,SupePh00,defense,0,,,,,
player,201712170sfo,oti,SupePh00,def_pct,0%,,,,,
player,201712170sfo,oti,SupePh00,special_teams,16,,,,,
player,201712170sfo,oti,SupePh00,st_pct,57%,,,,,
player,201712170sfo,oti,SuccRy44,pos,K,,,,,
player,201712170sfo,oti,SuccRy44,offense,0,,,,,
player,201712170sfo,oti,SuccRy44,off_pct,0%,,,,,
player,201712170sfo,oti,SuccRy44,defense,0,,,,,
player,201712170sfo,oti,SuccRy44,def_pct,0%,,,,,
player,201712170sfo,oti,SuccRy44,special_teams,11,,,,,
player,201712170sfo,oti,SuccRy44,st_pct,39%,,,,,
player,201712170sfo,oti,KernBr20,pos,P,,,,,
player,201712170sfo,oti,KernBr20,offense,0,,,,,
player,201712170sfo,oti,KernBr20,off_pct,0%,,,,,
player,201712170sfo,oti,KernBr20,defense,0,,,,,
player,201712170sfo,oti,KernBr20,def_pct,0%,,,,,
player,201712170sfo,oti,KernBr20,special_teams,7,,,,,
player,201712170sfo,oti,KernBr20,st_pct,25%,,,,,
player,201712170sfo,oti,BrinBe00,pos,LS,,,,,
player,201712170sfo,oti,BrinBe00,offense,0,,,,,
player,201712170sfo,oti,BrinBe00,off_pct,0%,,,,,
player,201712170sfo,oti,BrinBe00,defense,0,,,,,
player,201712170sfo,oti,BrinBe00,def_pct,0%,,,,,
player,201712170sfo,oti,BrinBe00,special_teams,7,,,,,
player,201712170sfo,oti,BrinBe00,st_pct,25%,,,,,
player,201712170sfo,oti,SchwBr00,pos,C,,,,,
player,201712170sfo,oti,SchwBr00,offense,0,,,,,
player,201712170sfo,oti,SchwBr00,off_pct,0%,,,,,
player,201712170sfo,oti,SchwBr00,defense,0,,,,,
player,201712170sfo,oti,SchwBr00,def_pct,0%,,,,,
player,201712170sfo,oti,SchwBr00,special_teams,5,,,,,
player,201712170sfo,oti,SchwBr00,st_pct,18%,,,,,
