game,2017,15,20171217,201712170car,gnb,"Green Bay Packers",24,car,"Carolina Panthers",31
player,201712170car,car,ByrdDa00,punt_ret,0,,,,,
player,201712170car,car,ByrdDa00,punt_ret_yds,0,,,,,
player,201712170car,car,ByrdDa00,punt_ret_yds_per_ret,,,,,,
player,201712170car,car,ByrdDa00,punt_ret_td,0,,,,,
player,201712170car,car,ByrdDa00,punt_ret_long,0,,,,,
player,201712170car,gnb,CrosMa20,xpm,3,,,,,
player,201712170car,gnb,CrosMa20,xpa,3,,,,,
player,201712170car,gnb,CrosMa20,fgm,1,,,,,
player,201712170car,gnb,CrosMa20,fga,1,,,,,
player,201712170car,gnb,CrosMa20,punt,0,,,,,
player,201712170car,gnb,CrosMa20,punt_yds,0,,,,,
player,201712170car,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201712170car,gnb,CrosMa20,punt_long,0,,,,,
player,201712170car,gnb,VogeJu00,xpm,,,,,,
player,201712170car,gnb,VogeJu00,xpa,,,,,,
player,201712170car,gnb,VogeJu00,fgm,,,,,,
player,201712170car,gnb,VogeJu00,fga,,,,,,
player,201712170car,gnb,VogeJu00,punt,2,,,,,
player,201712170car,gnb,VogeJu00,punt_yds,82,,,,,
player,201712170car,gnb,VogeJu00,punt_yds_per_punt,41.0,,,,,
player,201712170car,gnb,VogeJu00,punt_long,50,,,,,
player,201712170car,car,GanoGr44,xpm,4,,,,,
player,201712170car,car,GanoGr44,xpa,4,,,,,
player,201712170car,car,GanoGr44,fgm,1,,,,,
player,201712170car,car,GanoGr44,fga,1,,,,,
player,201712170car,car,GanoGr44,punt,0,,,,,
player,201712170car,car,GanoGr44,punt_yds,0,,,,,
player,201712170car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201712170car,car,GanoGr44,punt_long,0,,,,,
player,201712170car,car,PalaMi00,xpm,,,,,,
player,201712170car,car,PalaMi00,xpa,,,,,,
player,201712170car,car,PalaMi00,fgm,,,,,,
player,201712170car,car,PalaMi00,fga,,,,,,
player,201712170car,car,PalaMi00,punt,4,,,,,
player,201712170car,car,PalaMi00,punt_yds,174,,,,,
player,201712170car,car,PalaMi00,punt_yds_per_punt,43.5,,,,,
player,201712170car,car,PalaMi00,punt_long,55,,,,,
player,201712170car,car,NorwAn01,pos,G,,,,,
player,201712170car,car,NorwAn01,offense,71,,,,,
player,201712170car,car,NorwAn01,off_pct,100%,,,,,
player,201712170car,car,NorwAn01,defense,0,,,,,
player,201712170car,car,NorwAn01,def_pct,0%,,,,,
player,201712170car,car,NorwAn01,special_teams,5,,,,,
player,201712170car,car,NorwAn01,st_pct,19%,,,,,
player,201712170car,car,KaliMa00,pos,T,,,,,
player,201712170car,car,KaliMa00,offense,71,,,,,
player,201712170car,car,KaliMa00,off_pct,100%,,,,,
player,201712170car,car,KaliMa00,defense,0,,,,,
player,201712170car,car,KaliMa00,def_pct,0%,,,,,
player,201712170car,car,KaliMa00,special_teams,5,,,,,
player,201712170car,car,KaliMa00,st_pct,19%,,,,,
player,201712170car,car,WillDa06,pos,T,,,,,
player,201712170car,car,WillDa06,offense,71,,,,,
player,201712170car,car,WillDa06,off_pct,100%,,,,,
player,201712170car,car,WillDa06,defense,0,,,,,
player,201712170car,car,WillDa06,def_pct,0%,,,,,
player,201712170car,car,WillDa06,special_teams,5,,,,,
player,201712170car,car,WillDa06,st_pct,19%,,,,,
player,201712170car,car,SilaAm00,pos,T,,,,,
player,201712170car,car,SilaAm00,offense,71,,,,,
player,201712170car,car,SilaAm00,off_pct,100%,,,,,
player,201712170car,car,SilaAm00,defense,0,,,,,
player,201712170car,car,SilaAm00,def_pct,0%,,,,,
player,201712170car,car,SilaAm00,special_teams,5,,,,,
player,201712170car,car,SilaAm00,st_pct,19%,,,,,
player,201712170car,car,KaliRy20,pos,C,,,,,
player,201712170car,car,KaliRy20,offense,71,,,,,
player,201712170car,car,KaliRy20,off_pct,100%,,,,,
player,201712170car,car,KaliRy20,defense,0,,,,,
player,201712170car,car,KaliRy20,def_pct,0%,,,,,
player,201712170car,car,KaliRy20,special_teams,0,,,,,
player,201712170car,car,KaliRy20,st_pct,0%,,,,,
player,201712170car,car,NewtCa00,pos,QB,,,,,
player,201712170car,car,NewtCa00,offense,71,,,,,
player,201712170car,car,NewtCa00,off_pct,100%,,,,,
player,201712170car,car,NewtCa00,defense,0,,,,,
player,201712170car,car,NewtCa00,def_pct,0%,,,,,
player,201712170car,car,NewtCa00,special_teams,0,,,,,
player,201712170car,car,NewtCa00,st_pct,0%,,,,,
player,201712170car,car,OlseGr00,pos,TE,,,,,
player,201712170car,car,OlseGr00,offense,69,,,,,
player,201712170car,car,OlseGr00,off_pct,97%,,,,,
player,201712170car,car,OlseGr00,defense,0,,,,,
player,201712170car,car,OlseGr00,def_pct,0%,,,,,
player,201712170car,car,OlseGr00,special_teams,1,,,,,
player,201712170car,car,OlseGr00,st_pct,4%,,,,,
player,201712170car,car,FuncDe00,pos,WR,,,,,
player,201712170car,car,FuncDe00,offense,60,,,,,
player,201712170car,car,FuncDe00,off_pct,85%,,,,,
player,201712170car,car,FuncDe00,defense,0,,,,,
player,201712170car,car,FuncDe00,def_pct,0%,,,,,
player,201712170car,car,FuncDe00,special_teams,1,,,,,
player,201712170car,car,FuncDe00,st_pct,4%,,,,,
player,201712170car,car,McCaCh01,pos,RB,,,,,
player,201712170car,car,McCaCh01,offense,49,,,,,
player,201712170car,car,McCaCh01,off_pct,69%,,,,,
player,201712170car,car,McCaCh01,defense,0,,,,,
player,201712170car,car,McCaCh01,def_pct,0%,,,,,
player,201712170car,car,McCaCh01,special_teams,1,,,,,
player,201712170car,car,McCaCh01,st_pct,4%,,,,,
player,201712170car,car,ByrdDa00,pos,WR,,,,,
player,201712170car,car,ByrdDa00,offense,47,,,,,
player,201712170car,car,ByrdDa00,off_pct,66%,,,,,
player,201712170car,car,ByrdDa00,defense,0,,,,,
player,201712170car,car,ByrdDa00,def_pct,0%,,,,,
player,201712170car,car,ByrdDa00,special_teams,5,,,,,
player,201712170car,car,ByrdDa00,st_pct,19%,,,,,
player,201712170car,car,DickEd00,pos,TE,,,,,
player,201712170car,car,DickEd00,offense,32,,,,,
player,201712170car,car,DickEd00,off_pct,45%,,,,,
player,201712170car,car,DickEd00,defense,0,,,,,
player,201712170car,car,DickEd00,def_pct,0%,,,,,
player,201712170car,car,DickEd00,special_teams,14,,,,,
player,201712170car,car,DickEd00,st_pct,54%,,,,,
player,201712170car,car,StewJo00,pos,RB,,,,,
player,201712170car,car,StewJo00,offense,29,,,,,
player,201712170car,car,StewJo00,off_pct,41%,,,,,
player,201712170car,car,StewJo00,defense,0,,,,,
player,201712170car,car,StewJo00,def_pct,0%,,,,,
player,201712170car,car,StewJo00,special_teams,0,,,,,
player,201712170car,car,StewJo00,st_pct,0%,,,,,
player,201712170car,car,ShepRu00,pos,WR,,,,,
player,201712170car,car,ShepRu00,offense,22,,,,,
player,201712170car,car,ShepRu00,off_pct,31%,,,,,
player,201712170car,car,ShepRu00,defense,0,,,,,
player,201712170car,car,ShepRu00,def_pct,0%,,,,,
player,201712170car,car,ShepRu00,special_teams,1,,,,,
player,201712170car,car,ShepRu00,st_pct,4%,,,,,
player,201712170car,car,BersBr00,pos,WR,,,,,
player,201712170car,car,BersBr00,offense,17,,,,,
player,201712170car,car,BersBr00,off_pct,24%,,,,,
player,201712170car,car,BersBr00,defense,0,,,,,
player,201712170car,car,BersBr00,def_pct,0%,,,,,
player,201712170car,car,BersBr00,special_teams,5,,,,,
player,201712170car,car,BersBr00,st_pct,19%,,,,,
player,201712170car,car,ManhCh00,pos,TE,,,,,
player,201712170car,car,ManhCh00,offense,15,,,,,
player,201712170car,car,ManhCh00,off_pct,21%,,,,,
player,201712170car,car,ManhCh00,defense,0,,,,,
player,201712170car,car,ManhCh00,def_pct,0%,,,,,
player,201712170car,car,ManhCh00,special_teams,9,,,,,
player,201712170car,car,ManhCh00,st_pct,35%,,,,,
player,201712170car,car,WhitFo00,pos,RB,,,,,
player,201712170car,car,WhitFo00,offense,7,,,,,
player,201712170car,car,WhitFo00,off_pct,10%,,,,,
player,201712170car,car,WhitFo00,defense,0,,,,,
player,201712170car,car,WhitFo00,def_pct,0%,,,,,
player,201712170car,car,WhitFo00,special_teams,14,,,,,
player,201712170car,car,WhitFo00,st_pct,54%,,,,,
player,201712170car,car,ClayKa00,pos,WR,,,,,
player,201712170car,car,ClayKa00,offense,5,,,,,
player,201712170car,car,ClayKa00,off_pct,7%,,,,,
player,201712170car,car,ClayKa00,defense,0,,,,,
player,201712170car,car,ClayKa00,def_pct,0%,,,,,
player,201712170car,car,ClayKa00,special_teams,4,,,,,
player,201712170car,car,ClayKa00,st_pct,15%,,,,,
player,201712170car,car,MotoTa00,pos,T,,,,,
player,201712170car,car,MotoTa00,offense,3,,,,,
player,201712170car,car,MotoTa00,off_pct,4%,,,,,
player,201712170car,car,MotoTa00,defense,0,,,,,
player,201712170car,car,MotoTa00,def_pct,0%,,,,,
player,201712170car,car,MotoTa00,special_teams,5,,,,,
player,201712170car,car,MotoTa00,st_pct,19%,,,,,
player,201712170car,car,BradJa00,pos,CB,,,,,
player,201712170car,car,BradJa00,offense,0,,,,,
player,201712170car,car,BradJa00,off_pct,0%,,,,,
player,201712170car,car,BradJa00,defense,69,,,,,
player,201712170car,car,BradJa00,def_pct,100%,,,,,
player,201712170car,car,BradJa00,special_teams,6,,,,,
player,201712170car,car,BradJa00,st_pct,23%,,,,,
player,201712170car,car,WorlDa00,pos,CB,,,,,
player,201712170car,car,WorlDa00,offense,0,,,,,
player,201712170car,car,WorlDa00,off_pct,0%,,,,,
player,201712170car,car,WorlDa00,defense,69,,,,,
player,201712170car,car,WorlDa00,def_pct,100%,,,,,
player,201712170car,car,WorlDa00,special_teams,6,,,,,
player,201712170car,car,WorlDa00,st_pct,23%,,,,,
player,201712170car,car,ColeKu99,pos,FS,,,,,
player,201712170car,car,ColeKu99,offense,0,,,,,
player,201712170car,car,ColeKu99,off_pct,0%,,,,,
player,201712170car,car,ColeKu99,defense,69,,,,,
player,201712170car,car,ColeKu99,def_pct,100%,,,,,
player,201712170car,car,ColeKu99,special_teams,6,,,,,
player,201712170car,car,ColeKu99,st_pct,23%,,,,,
player,201712170car,car,KuecLu00,pos,LB,,,,,
player,201712170car,car,KuecLu00,offense,0,,,,,
player,201712170car,car,KuecLu00,off_pct,0%,,,,,
player,201712170car,car,KuecLu00,defense,69,,,,,
player,201712170car,car,KuecLu00,def_pct,100%,,,,,
player,201712170car,car,KuecLu00,special_teams,5,,,,,
player,201712170car,car,KuecLu00,st_pct,19%,,,,,
player,201712170car,car,DaviTh20,pos,LB,,,,,
player,201712170car,car,DaviTh20,offense,0,,,,,
player,201712170car,car,DaviTh20,off_pct,0%,,,,,
player,201712170car,car,DaviTh20,defense,69,,,,,
player,201712170car,car,DaviTh20,def_pct,100%,,,,,
player,201712170car,car,DaviTh20,special_teams,4,,,,,
player,201712170car,car,DaviTh20,st_pct,15%,,,,,
player,201712170car,car,AdamMi21,pos,SS,,,,,
player,201712170car,car,AdamMi21,offense,0,,,,,
player,201712170car,car,AdamMi21,off_pct,0%,,,,,
player,201712170car,car,AdamMi21,defense,63,,,,,
player,201712170car,car,AdamMi21,def_pct,91%,,,,,
player,201712170car,car,AdamMi21,special_teams,4,,,,,
player,201712170car,car,AdamMi21,st_pct,15%,,,,,
player,201712170car,car,ShorKa00,pos,DT,,,,,
player,201712170car,car,ShorKa00,offense,0,,,,,
player,201712170car,car,ShorKa00,off_pct,0%,,,,,
player,201712170car,car,ShorKa00,defense,48,,,,,
player,201712170car,car,ShorKa00,def_pct,70%,,,,,
player,201712170car,car,ShorKa00,special_teams,5,,,,,
player,201712170car,car,ShorKa00,st_pct,19%,,,,,
player,201712170car,car,AddiMa00,pos,DE,,,,,
player,201712170car,car,AddiMa00,offense,0,,,,,
player,201712170car,car,AddiMa00,off_pct,0%,,,,,
player,201712170car,car,AddiMa00,defense,47,,,,,
player,201712170car,car,AddiMa00,def_pct,68%,,,,,
player,201712170car,car,AddiMa00,special_teams,1,,,,,
player,201712170car,car,AddiMa00,st_pct,4%,,,,,
player,201712170car,car,LotuSt00,pos,DT,,,,,
player,201712170car,car,LotuSt00,offense,0,,,,,
player,201712170car,car,LotuSt00,off_pct,0%,,,,,
player,201712170car,car,LotuSt00,defense,43,,,,,
player,201712170car,car,LotuSt00,def_pct,62%,,,,,
player,201712170car,car,LotuSt00,special_teams,5,,,,,
player,201712170car,car,LotuSt00,st_pct,19%,,,,,
player,201712170car,car,PeppJu99,pos,DE,,,,,
player,201712170car,car,PeppJu99,offense,0,,,,,
player,201712170car,car,PeppJu99,off_pct,0%,,,,,
player,201712170car,car,PeppJu99,defense,37,,,,,
player,201712170car,car,PeppJu99,def_pct,54%,,,,,
player,201712170car,car,PeppJu99,special_teams,5,,,,,
player,201712170car,car,PeppJu99,st_pct,19%,,,,,
player,201712170car,car,SeymKe00,pos,CB,,,,,
player,201712170car,car,SeymKe00,offense,0,,,,,
player,201712170car,car,SeymKe00,off_pct,0%,,,,,
player,201712170car,car,SeymKe00,defense,36,,,,,
player,201712170car,car,SeymKe00,def_pct,52%,,,,,
player,201712170car,car,SeymKe00,special_teams,8,,,,,
player,201712170car,car,SeymKe00,st_pct,31%,,,,,
player,201712170car,car,HortWe00,pos,DE,,,,,
player,201712170car,car,HortWe00,offense,0,,,,,
player,201712170car,car,HortWe00,off_pct,0%,,,,,
player,201712170car,car,HortWe00,defense,30,,,,,
player,201712170car,car,HortWe00,def_pct,43%,,,,,
player,201712170car,car,HortWe00,special_teams,0,,,,,
player,201712170car,car,HortWe00,st_pct,0%,,,,,
player,201712170car,car,JoneCo01,pos,FS,,,,,
player,201712170car,car,JoneCo01,offense,0,,,,,
player,201712170car,car,JoneCo01,off_pct,0%,,,,,
player,201712170car,car,JoneCo01,defense,28,,,,,
player,201712170car,car,JoneCo01,def_pct,41%,,,,,
player,201712170car,car,JoneCo01,special_teams,6,,,,,
player,201712170car,car,JoneCo01,st_pct,23%,,,,,
player,201712170car,car,CoxxBr01,pos,DE,,,,,
player,201712170car,car,CoxxBr01,offense,0,,,,,
player,201712170car,car,CoxxBr01,off_pct,0%,,,,,
player,201712170car,car,CoxxBr01,defense,24,,,,,
player,201712170car,car,CoxxBr01,def_pct,35%,,,,,
player,201712170car,car,CoxxBr01,special_teams,11,,,,,
player,201712170car,car,CoxxBr01,st_pct,42%,,,,,
player,201712170car,car,ButlVe00,pos,DT,,,,,
player,201712170car,car,ButlVe00,offense,0,,,,,
player,201712170car,car,ButlVe00,off_pct,0%,,,,,
player,201712170car,car,ButlVe00,defense,24,,,,,
player,201712170car,car,ButlVe00,def_pct,35%,,,,,
player,201712170car,car,ButlVe00,special_teams,4,,,,,
player,201712170car,car,ButlVe00,st_pct,15%,,,,,
player,201712170car,car,LoveKy00,pos,DT,,,,,
player,201712170car,car,LoveKy00,offense,0,,,,,
player,201712170car,car,LoveKy00,off_pct,0%,,,,,
player,201712170car,car,LoveKy00,defense,22,,,,,
player,201712170car,car,LoveKy00,def_pct,32%,,,,,
player,201712170car,car,LoveKy00,special_teams,0,,,,,
player,201712170car,car,LoveKy00,st_pct,0%,,,,,
player,201712170car,car,ByrdJa99,pos,FS,,,,,
player,201712170car,car,ByrdJa99,offense,0,,,,,
player,201712170car,car,ByrdJa99,off_pct,0%,,,,,
player,201712170car,car,ByrdJa99,defense,12,,,,,
player,201712170car,car,ByrdJa99,def_pct,17%,,,,,
player,201712170car,car,ByrdJa99,special_teams,7,,,,,
player,201712170car,car,ByrdJa99,st_pct,27%,,,,,
player,201712170car,car,MayoDa00,pos,LB,,,,,
player,201712170car,car,MayoDa00,offense,0,,,,,
player,201712170car,car,MayoDa00,off_pct,0%,,,,,
player,201712170car,car,MayoDa00,defense,0,,,,,
player,201712170car,car,MayoDa00,def_pct,0%,,,,,
player,201712170car,car,MayoDa00,special_teams,21,,,,,
player,201712170car,car,MayoDa00,st_pct,81%,,,,,
player,201712170car,car,PaysSp00,pos,LB,,,,,
player,201712170car,car,PaysSp00,offense,0,,,,,
player,201712170car,car,PaysSp00,off_pct,0%,,,,,
player,201712170car,car,PaysSp00,defense,0,,,,,
player,201712170car,car,PaysSp00,def_pct,0%,,,,,
player,201712170car,car,PaysSp00,special_teams,16,,,,,
player,201712170car,car,PaysSp00,st_pct,62%,,,,,
player,201712170car,car,JacoBe00,pos,LB,,,,,
player,201712170car,car,JacoBe00,offense,0,,,,,
player,201712170car,car,JacoBe00,off_pct,0%,,,,,
player,201712170car,car,JacoBe00,defense,0,,,,,
player,201712170car,car,JacoBe00,def_pct,0%,,,,,
player,201712170car,car,JacoBe00,special_teams,16,,,,,
player,201712170car,car,JacoBe00,st_pct,62%,,,,,
player,201712170car,car,GachAn00,pos,LB,,,,,
player,201712170car,car,GachAn00,offense,0,,,,,
player,201712170car,car,GachAn00,off_pct,0%,,,,,
player,201712170car,car,GachAn00,defense,0,,,,,
player,201712170car,car,GachAn00,def_pct,0%,,,,,
player,201712170car,car,GachAn00,special_teams,15,,,,,
player,201712170car,car,GachAn00,st_pct,58%,,,,,
player,201712170car,car,ArtiCa00,pos,RB,,,,,
player,201712170car,car,ArtiCa00,offense,0,,,,,
player,201712170car,car,ArtiCa00,off_pct,0%,,,,,
player,201712170car,car,ArtiCa00,defense,0,,,,,
player,201712170car,car,ArtiCa00,def_pct,0%,,,,,
player,201712170car,car,ArtiCa00,special_teams,14,,,,,
player,201712170car,car,ArtiCa00,st_pct,54%,,,,,
player,201712170car,car,GanoGr44,pos,K,,,,,
player,201712170car,car,GanoGr44,offense,0,,,,,
player,201712170car,car,GanoGr44,off_pct,0%,,,,,
player,201712170car,car,GanoGr44,defense,0,,,,,
player,201712170car,car,GanoGr44,def_pct,0%,,,,,
player,201712170car,car,GanoGr44,special_teams,11,,,,,
player,201712170car,car,GanoGr44,st_pct,42%,,,,,
player,201712170car,car,JansJ.00,pos,LS,,,,,
player,201712170car,car,JansJ.00,offense,0,,,,,
player,201712170car,car,JansJ.00,off_pct,0%,,,,,
player,201712170car,car,JansJ.00,defense,0,,,,,
player,201712170car,car,JansJ.00,def_pct,0%,,,,,
player,201712170car,car,JansJ.00,special_teams,9,,,,,
player,201712170car,car,JansJ.00,st_pct,35%,,,,,
player,201712170car,car,PalaMi00,pos,P,,,,,
player,201712170car,car,PalaMi00,offense,0,,,,,
player,201712170car,car,PalaMi00,off_pct,0%,,,,,
player,201712170car,car,PalaMi00,defense,0,,,,,
player,201712170car,car,PalaMi00,def_pct,0%,,,,,
player,201712170car,car,PalaMi00,special_teams,9,,,,,
player,201712170car,car,PalaMi00,st_pct,35%,,,,,
player,201712170car,car,GuntLa00,pos,CB,,,,,
player,201712170car,car,GuntLa00,offense,0,,,,,
player,201712170car,car,GuntLa00,off_pct,0%,,,,,
player,201712170car,car,GuntLa00,defense,0,,,,,
player,201712170car,car,GuntLa00,def_pct,0%,,,,,
player,201712170car,car,GuntLa00,special_teams,7,,,,,
player,201712170car,car,GuntLa00,st_pct,27%,,,,,
player,201712170car,car,VanRGr00,pos,G,,,,,
player,201712170car,car,VanRGr00,offense,0,,,,,
player,201712170car,car,VanRGr00,off_pct,0%,,,,,
player,201712170car,car,VanRGr00,defense,0,,,,,
player,201712170car,car,VanRGr00,def_pct,0%,,,,,
player,201712170car,car,VanRGr00,special_teams,5,,,,,
player,201712170car,car,VanRGr00,st_pct,19%,,,,,
player,201712170car,gnb,TaylLa01,pos,G,,,,,
player,201712170car,gnb,TaylLa01,offense,69,,,,,
player,201712170car,gnb,TaylLa01,off_pct,100%,,,,,
player,201712170car,gnb,TaylLa01,defense,0,,,,,
player,201712170car,gnb,TaylLa01,def_pct,0%,,,,,
player,201712170car,gnb,TaylLa01,special_teams,4,,,,,
player,201712170car,gnb,TaylLa01,st_pct,15%,,,,,
player,201712170car,gnb,EvanJa21,pos,G,,,,,
player,201712170car,gnb,EvanJa21,offense,69,,,,,
player,201712170car,gnb,EvanJa21,off_pct,100%,,,,,
player,201712170car,gnb,EvanJa21,defense,0,,,,,
player,201712170car,gnb,EvanJa21,def_pct,0%,,,,,
player,201712170car,gnb,EvanJa21,special_teams,4,,,,,
player,201712170car,gnb,EvanJa21,st_pct,15%,,,,,
player,201712170car,gnb,SpriJa00,pos,T,,,,,
player,201712170car,gnb,SpriJa00,offense,69,,,,,
player,201712170car,gnb,SpriJa00,off_pct,100%,,,,,
player,201712170car,gnb,SpriJa00,defense,0,,,,,
player,201712170car,gnb,SpriJa00,def_pct,0%,,,,,
player,201712170car,gnb,SpriJa00,special_teams,4,,,,,
player,201712170car,gnb,SpriJa00,st_pct,15%,,,,,
player,201712170car,gnb,BakhDa00,pos,T,,,,,
player,201712170car,gnb,BakhDa00,offense,69,,,,,
player,201712170car,gnb,BakhDa00,off_pct,100%,,,,,
player,201712170car,gnb,BakhDa00,defense,0,,,,,
player,201712170car,gnb,BakhDa00,def_pct,0%,,,,,
player,201712170car,gnb,BakhDa00,special_teams,4,,,,,
player,201712170car,gnb,BakhDa00,st_pct,15%,,,,,
player,201712170car,gnb,NelsJo00,pos,WR,,,,,
player,201712170car,gnb,NelsJo00,offense,69,,,,,
player,201712170car,gnb,NelsJo00,off_pct,100%,,,,,
player,201712170car,gnb,NelsJo00,defense,0,,,,,
player,201712170car,gnb,NelsJo00,def_pct,0%,,,,,
player,201712170car,gnb,NelsJo00,special_teams,0,,,,,
player,201712170car,gnb,NelsJo00,st_pct,0%,,,,,
player,201712170car,gnb,LinsCo00,pos,C,,,,,
player,201712170car,gnb,LinsCo00,offense,69,,,,,
player,201712170car,gnb,LinsCo00,off_pct,100%,,,,,
player,201712170car,gnb,LinsCo00,defense,0,,,,,
player,201712170car,gnb,LinsCo00,def_pct,0%,,,,,
player,201712170car,gnb,LinsCo00,special_teams,0,,,,,
player,201712170car,gnb,LinsCo00,st_pct,0%,,,,,
player,201712170car,gnb,RodgAa00,pos,QB,,,,,
player,201712170car,gnb,RodgAa00,offense,69,,,,,
player,201712170car,gnb,RodgAa00,off_pct,100%,,,,,
player,201712170car,gnb,RodgAa00,defense,0,,,,,
player,201712170car,gnb,RodgAa00,def_pct,0%,,,,,
player,201712170car,gnb,RodgAa00,special_teams,0,,,,,
player,201712170car,gnb,RodgAa00,st_pct,0%,,,,,
player,201712170car,gnb,CobbRa00,pos,WR,,,,,
player,201712170car,gnb,CobbRa00,offense,67,,,,,
player,201712170car,gnb,CobbRa00,off_pct,97%,,,,,
player,201712170car,gnb,CobbRa00,defense,0,,,,,
player,201712170car,gnb,CobbRa00,def_pct,0%,,,,,
player,201712170car,gnb,CobbRa00,special_teams,0,,,,,
player,201712170car,gnb,CobbRa00,st_pct,0%,,,,,
player,201712170car,gnb,AlliGe01,pos,WR,,,,,
player,201712170car,gnb,AlliGe01,offense,45,,,,,
player,201712170car,gnb,AlliGe01,off_pct,65%,,,,,
player,201712170car,gnb,AlliGe01,defense,0,,,,,
player,201712170car,gnb,AlliGe01,def_pct,0%,,,,,
player,201712170car,gnb,AlliGe01,special_teams,14,,,,,
player,201712170car,gnb,AlliGe01,st_pct,54%,,,,,
player,201712170car,gnb,WillJa06,pos,RB,,,,,
player,201712170car,gnb,WillJa06,offense,42,,,,,
player,201712170car,gnb,WillJa06,off_pct,61%,,,,,
player,201712170car,gnb,WillJa06,defense,0,,,,,
player,201712170car,gnb,WillJa06,def_pct,0%,,,,,
player,201712170car,gnb,WillJa06,special_teams,0,,,,,
player,201712170car,gnb,WillJa06,st_pct,0%,,,,,
player,201712170car,gnb,RodgRi00,pos,TE,,,,,
player,201712170car,gnb,RodgRi00,offense,37,,,,,
player,201712170car,gnb,RodgRi00,off_pct,54%,,,,,
player,201712170car,gnb,RodgRi00,defense,0,,,,,
player,201712170car,gnb,RodgRi00,def_pct,0%,,,,,
player,201712170car,gnb,RodgRi00,special_teams,10,,,,,
player,201712170car,gnb,RodgRi00,st_pct,38%,,,,,
player,201712170car,gnb,AdamDa01,pos,WR,,,,,
player,201712170car,gnb,AdamDa01,offense,27,,,,,
player,201712170car,gnb,AdamDa01,off_pct,39%,,,,,
player,201712170car,gnb,AdamDa01,defense,0,,,,,
player,201712170car,gnb,AdamDa01,def_pct,0%,,,,,
player,201712170car,gnb,AdamDa01,special_teams,0,,,,,
player,201712170car,gnb,AdamDa01,st_pct,0%,,,,,
player,201712170car,gnb,JoneAa00,pos,RB,,,,,
player,201712170car,gnb,JoneAa00,offense,26,,,,,
player,201712170car,gnb,JoneAa00,off_pct,38%,,,,,
player,201712170car,gnb,JoneAa00,defense,0,,,,,
player,201712170car,gnb,JoneAa00,def_pct,0%,,,,,
player,201712170car,gnb,JoneAa00,special_teams,1,,,,,
player,201712170car,gnb,JoneAa00,st_pct,4%,,,,,
player,201712170car,gnb,KendLa00,pos,TE,,,,,
player,201712170car,gnb,KendLa00,offense,22,,,,,
player,201712170car,gnb,KendLa00,off_pct,32%,,,,,
player,201712170car,gnb,KendLa00,defense,0,,,,,
player,201712170car,gnb,KendLa00,def_pct,0%,,,,,
player,201712170car,gnb,KendLa00,special_teams,0,,,,,
player,201712170car,gnb,KendLa00,st_pct,0%,,,,,
player,201712170car,gnb,RipkAa00,pos,FB,,,,,
player,201712170car,gnb,RipkAa00,offense,9,,,,,
player,201712170car,gnb,RipkAa00,off_pct,13%,,,,,
player,201712170car,gnb,RipkAa00,defense,0,,,,,
player,201712170car,gnb,RipkAa00,def_pct,0%,,,,,
player,201712170car,gnb,RipkAa00,special_teams,12,,,,,
player,201712170car,gnb,RipkAa00,st_pct,46%,,,,,
player,201712170car,gnb,DaviTr03,pos,WR,,,,,
player,201712170car,gnb,DaviTr03,offense,1,,,,,
player,201712170car,gnb,DaviTr03,off_pct,1%,,,,,
player,201712170car,gnb,DaviTr03,defense,0,,,,,
player,201712170car,gnb,DaviTr03,def_pct,0%,,,,,
player,201712170car,gnb,DaviTr03,special_teams,12,,,,,
player,201712170car,gnb,DaviTr03,st_pct,46%,,,,,
player,201712170car,gnb,ClinHa00,pos,FS,,,,,
player,201712170car,gnb,ClinHa00,offense,0,,,,,
player,201712170car,gnb,ClinHa00,off_pct,0%,,,,,
player,201712170car,gnb,ClinHa00,defense,71,,,,,
player,201712170car,gnb,ClinHa00,def_pct,100%,,,,,
player,201712170car,gnb,ClinHa00,special_teams,5,,,,,
player,201712170car,gnb,ClinHa00,st_pct,19%,,,,,
player,201712170car,gnb,RandDa00,pos,CB,,,,,
player,201712170car,gnb,RandDa00,offense,0,,,,,
player,201712170car,gnb,RandDa00,off_pct,0%,,,,,
player,201712170car,gnb,RandDa00,defense,71,,,,,
player,201712170car,gnb,RandDa00,def_pct,100%,,,,,
player,201712170car,gnb,RandDa00,special_teams,1,,,,,
player,201712170car,gnb,RandDa00,st_pct,4%,,,,,
player,201712170car,gnb,BurnMo99,pos,SS,,,,,
player,201712170car,gnb,BurnMo99,offense,0,,,,,
player,201712170car,gnb,BurnMo99,off_pct,0%,,,,,
player,201712170car,gnb,BurnMo99,defense,71,,,,,
player,201712170car,gnb,BurnMo99,def_pct,100%,,,,,
player,201712170car,gnb,BurnMo99,special_teams,0,,,,,
player,201712170car,gnb,BurnMo99,st_pct,0%,,,,,
player,201712170car,gnb,MartBl01,pos,LB,,,,,
player,201712170car,gnb,MartBl01,offense,0,,,,,
player,201712170car,gnb,MartBl01,off_pct,0%,,,,,
player,201712170car,gnb,MartBl01,defense,67,,,,,
player,201712170car,gnb,MartBl01,def_pct,94%,,,,,
player,201712170car,gnb,MartBl01,special_teams,0,,,,,
player,201712170car,gnb,MartBl01,st_pct,0%,,,,,
player,201712170car,gnb,JoneJo06,pos,SS,,,,,
