game,2017,7,20171022,201710220nwe,atl,"Atlanta Falcons",7,nwe,"New England Patriots",23
player,201710220nwe,nwe,BoldBr00,pass_defended,0,,,,,
player,201710220nwe,nwe,BoldBr00,sacks,0.0,,,,,
player,201710220nwe,nwe,BoldBr00,tackles_combined,1,,,,,
player,201710220nwe,nwe,BoldBr00,tackles_solo,1,,,,,
player,201710220nwe,nwe,BoldBr00,tackles_assists,0,,,,,
player,201710220nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201710220nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201710220nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201710220nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201710220nwe,nwe,BrowMa01,def_int,0,,,,,
player,201710220nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201710220nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201710220nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201710220nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201710220nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201710220nwe,nwe,BrowMa01,tackles_combined,1,,,,,
player,201710220nwe,nwe,BrowMa01,tackles_solo,0,,,,,
player,201710220nwe,nwe,BrowMa01,tackles_assists,1,,,,,
player,201710220nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201710220nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201710220nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201710220nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201710220nwe,nwe,EbneNa00,def_int,0,,,,,
player,201710220nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201710220nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201710220nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201710220nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201710220nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201710220nwe,nwe,EbneNa00,tackles_combined,1,,,,,
player,201710220nwe,nwe,EbneNa00,tackles_solo,0,,,,,
player,201710220nwe,nwe,EbneNa00,tackles_assists,1,,,,,
player,201710220nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201710220nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201710220nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201710220nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201710220nwe,nwe,HighDo01,def_int,0,,,,,
player,201710220nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201710220nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201710220nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201710220nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201710220nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201710220nwe,nwe,HighDo01,tackles_combined,1,,,,,
player,201710220nwe,nwe,HighDo01,tackles_solo,1,,,,,
player,201710220nwe,nwe,HighDo01,tackles_assists,0,,,,,
player,201710220nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201710220nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201710220nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201710220nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201710220nwe,nwe,JoneJo03,def_int,0,,,,,
player,201710220nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201710220nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201710220nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201710220nwe,nwe,JoneJo03,pass_defended,1,,,,,
player,201710220nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201710220nwe,nwe,JoneJo03,tackles_combined,1,,,,,
player,201710220nwe,nwe,JoneJo03,tackles_solo,0,,,,,
player,201710220nwe,nwe,JoneJo03,tackles_assists,1,,,,,
player,201710220nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201710220nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201710220nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201710220nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201710220nwe,nwe,KingBr02,def_int,0,,,,,
player,201710220nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201710220nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201710220nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201710220nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201710220nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201710220nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201710220nwe,nwe,KingBr02,tackles_solo,1,,,,,
player,201710220nwe,nwe,KingBr02,tackles_assists,0,,,,,
player,201710220nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201710220nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201710220nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201710220nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201710220nwe,nwe,SlatMa00,def_int,0,,,,,
player,201710220nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201710220nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201710220nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201710220nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201710220nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201710220nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201710220nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201710220nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201710220nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201710220nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201710220nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201710220nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201710220nwe,nwe,BradTo00,def_int,0,,,,,
player,201710220nwe,nwe,BradTo00,def_int_yds,0,,,,,
player,201710220nwe,nwe,BradTo00,def_int_td,0,,,,,
player,201710220nwe,nwe,BradTo00,def_int_long,0,,,,,
player,201710220nwe,nwe,BradTo00,pass_defended,0,,,,,
player,201710220nwe,nwe,BradTo00,sacks,0.0,,,,,
player,201710220nwe,nwe,BradTo00,tackles_combined,0,,,,,
player,201710220nwe,nwe,BradTo00,tackles_solo,0,,,,,
player,201710220nwe,nwe,BradTo00,tackles_assists,0,,,,,
player,201710220nwe,nwe,BradTo00,tackles_loss,,,,,,
player,201710220nwe,nwe,BradTo00,qb_hits,,,,,,
player,201710220nwe,nwe,BradTo00,fumbles_rec,1,,,,,
player,201710220nwe,nwe,BradTo00,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,BradTo00,fumbles_forced,0,,,,,
player,201710220nwe,nwe,MarsCa00,def_int,0,,,,,
player,201710220nwe,nwe,MarsCa00,def_int_yds,0,,,,,
player,201710220nwe,nwe,MarsCa00,def_int_td,0,,,,,
player,201710220nwe,nwe,MarsCa00,def_int_long,0,,,,,
player,201710220nwe,nwe,MarsCa00,pass_defended,0,,,,,
player,201710220nwe,nwe,MarsCa00,sacks,0.0,,,,,
player,201710220nwe,nwe,MarsCa00,tackles_combined,0,,,,,
player,201710220nwe,nwe,MarsCa00,tackles_solo,0,,,,,
player,201710220nwe,nwe,MarsCa00,tackles_assists,0,,,,,
player,201710220nwe,nwe,MarsCa00,tackles_loss,0,,,,,
player,201710220nwe,nwe,MarsCa00,qb_hits,1,,,,,
player,201710220nwe,nwe,MarsCa00,fumbles_rec,0,,,,,
player,201710220nwe,nwe,MarsCa00,fumbles_rec_yds,0,,,,,
player,201710220nwe,nwe,MarsCa00,fumbles_rec_td,0,,,,,
player,201710220nwe,nwe,MarsCa00,fumbles_forced,0,,,,,
player,201710220nwe,atl,RobeAn00,kick_ret,5,,,,,
player,201710220nwe,atl,RobeAn00,kick_ret_yds,82,,,,,
player,201710220nwe,atl,RobeAn00,kick_ret_yds_per_ret,16.4,,,,,
player,201710220nwe,atl,RobeAn00,kick_ret_td,0,,,,,
player,201710220nwe,atl,RobeAn00,kick_ret_long,25,,,,,
player,201710220nwe,atl,RobeAn00,punt_ret,0,,,,,
player,201710220nwe,atl,RobeAn00,punt_ret_yds,0,,,,,
player,201710220nwe,atl,RobeAn00,punt_ret_yds_per_ret,,,,,,
player,201710220nwe,atl,RobeAn00,punt_ret_td,0,,,,,
player,201710220nwe,atl,RobeAn00,punt_ret_long,0,,,,,
player,201710220nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201710220nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201710220nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201710220nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201710220nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201710220nwe,nwe,AmenDa00,punt_ret,1,,,,,
player,201710220nwe,nwe,AmenDa00,punt_ret_yds,-1,,,,,
player,201710220nwe,nwe,AmenDa00,punt_ret_yds_per_ret,-1.0,,,,,
player,201710220nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201710220nwe,nwe,AmenDa00,punt_ret_long,-1,,,,,
player,201710220nwe,nwe,LewiDi00,kick_ret,1,,,,,
player,201710220nwe,nwe,LewiDi00,kick_ret_yds,14,,,,,
player,201710220nwe,nwe,LewiDi00,kick_ret_yds_per_ret,14.0,,,,,
player,201710220nwe,nwe,LewiDi00,kick_ret_td,0,,,,,
player,201710220nwe,nwe,LewiDi00,kick_ret_long,14,,,,,
player,201710220nwe,nwe,LewiDi00,punt_ret,0,,,,,
player,201710220nwe,nwe,LewiDi00,punt_ret_yds,0,,,,,
player,201710220nwe,nwe,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201710220nwe,nwe,LewiDi00,punt_ret_td,0,,,,,
player,201710220nwe,nwe,LewiDi00,punt_ret_long,0,,,,,
player,201710220nwe,atl,bryanmat01,xpm,1,,,,,
player,201710220nwe,atl,bryanmat01,xpa,1,,,,,
player,201710220nwe,atl,bryanmat01,fgm,,,,,,
player,201710220nwe,atl,bryanmat01,fga,2,,,,,
player,201710220nwe,atl,bryanmat01,punt,0,,,,,
player,201710220nwe,atl,bryanmat01,punt_yds,0,,,,,
player,201710220nwe,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201710220nwe,atl,bryanmat01,punt_long,0,,,,,
player,201710220nwe,atl,BoshMa00,xpm,,,,,,
player,201710220nwe,atl,BoshMa00,xpa,,,,,,
player,201710220nwe,atl,BoshMa00,fgm,,,,,,
player,201710220nwe,atl,BoshMa00,fga,,,,,,
player,201710220nwe,atl,BoshMa00,punt,2,,,,,
player,201710220nwe,atl,BoshMa00,punt_yds,84,,,,,
player,201710220nwe,atl,BoshMa00,punt_yds_per_punt,42.0,,,,,
player,201710220nwe,atl,BoshMa00,punt_long,49,,,,,
player,201710220nwe,nwe,GostSt20,xpm,2,,,,,
player,201710220nwe,nwe,GostSt20,xpa,2,,,,,
player,201710220nwe,nwe,GostSt20,fgm,3,,,,,
player,201710220nwe,nwe,GostSt20,fga,3,,,,,
player,201710220nwe,nwe,GostSt20,punt,0,,,,,
player,201710220nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201710220nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201710220nwe,nwe,GostSt20,punt_long,0,,,,,
player,201710220nwe,nwe,AlleRy01,xpm,,,,,,
player,201710220nwe,nwe,AlleRy01,xpa,,,,,,
player,201710220nwe,nwe,AlleRy01,fgm,,,,,,
player,201710220nwe,nwe,AlleRy01,fga,,,,,,
player,201710220nwe,nwe,AlleRy01,punt,2,,,,,
player,201710220nwe,nwe,AlleRy01,punt_yds,100,,,,,
player,201710220nwe,nwe,AlleRy01,punt_yds_per_punt,50.0,,,,,
player,201710220nwe,nwe,AlleRy01,punt_long,57,,,,,
player,201710220nwe,nwe,ThunJo00,pos,G,,,,,
player,201710220nwe,nwe,ThunJo00,offense,74,,,,,
player,201710220nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201710220nwe,nwe,ThunJo00,defense,0,,,,,
player,201710220nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201710220nwe,nwe,ThunJo00,special_teams,5,,,,,
player,201710220nwe,nwe,ThunJo00,st_pct,25%,,,,,
player,201710220nwe,nwe,MasoSh01,pos,G,,,,,
player,201710220nwe,nwe,MasoSh01,offense,74,,,,,
player,201710220nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201710220nwe,nwe,MasoSh01,defense,0,,,,,
player,201710220nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201710220nwe,nwe,MasoSh01,special_teams,5,,,,,
player,201710220nwe,nwe,MasoSh01,st_pct,25%,,,,,
player,201710220nwe,nwe,SoldNa00,pos,T,,,,,
player,201710220nwe,nwe,SoldNa00,offense,74,,,,,
player,201710220nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201710220nwe,nwe,SoldNa00,defense,0,,,,,
player,201710220nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201710220nwe,nwe,SoldNa00,special_teams,5,,,,,
player,201710220nwe,nwe,SoldNa00,st_pct,25%,,,,,
player,201710220nwe,nwe,CannMa00,pos,T,,,,,
player,201710220nwe,nwe,CannMa00,offense,74,,,,,
player,201710220nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201710220nwe,nwe,CannMa00,defense,0,,,,,
player,201710220nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201710220nwe,nwe,CannMa00,special_teams,5,,,,,
player,201710220nwe,nwe,CannMa00,st_pct,25%,,,,,
player,201710220nwe,nwe,BradTo00,pos,QB,,,,,
player,201710220nwe,nwe,BradTo00,offense,74,,,,,
player,201710220nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201710220nwe,nwe,BradTo00,defense,0,,,,,
player,201710220nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201710220nwe,nwe,BradTo00,special_teams,0,,,,,
player,201710220nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201710220nwe,nwe,AndrDa00,pos,C,,,,,
player,201710220nwe,nwe,AndrDa00,offense,74,,,,,
player,201710220nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201710220nwe,nwe,AndrDa00,defense,0,,,,,
player,201710220nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201710220nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201710220nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201710220nwe,nwe,GronRo00,pos,TE,,,,,
player,201710220nwe,nwe,GronRo00,offense,71,,,,,
player,201710220nwe,nwe,GronRo00,off_pct,96%,,,,,
player,201710220nwe,nwe,GronRo00,defense,0,,,,,
player,201710220nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201710220nwe,nwe,GronRo00,special_teams,1,,,,,
player,201710220nwe,nwe,GronRo00,st_pct,5%,,,,,
player,201710220nwe,nwe,CookBr00,pos,WR,,,,,
player,201710220nwe,nwe,CookBr00,offense,70,,,,,
player,201710220nwe,nwe,CookBr00,off_pct,95%,,,,,
player,201710220nwe,nwe,CookBr00,defense,0,,,,,
player,201710220nwe,nwe,CookBr00,def_pct,0%,,,,,
player,201710220nwe,nwe,CookBr00,special_teams,0,,,,,
player,201710220nwe,nwe,CookBr00,st_pct,0%,,,,,
player,201710220nwe,nwe,HogaCh00,pos,WR,,,,,
player,201710220nwe,nwe,HogaCh00,offense,60,,,,,
player,201710220nwe,nwe,HogaCh00,off_pct,81%,,,,,
player,201710220nwe,nwe,HogaCh00,defense,0,,,,,
player,201710220nwe,nwe,HogaCh00,def_pct,0%,,,,,
player,201710220nwe,nwe,HogaCh00,special_teams,6,,,,,
player,201710220nwe,nwe,HogaCh00,st_pct,30%,,,,,
player,201710220nwe,nwe,AmenDa00,pos,WR,,,,,
player,201710220nwe,nwe,AmenDa00,offense,38,,,,,
player,201710220nwe,nwe,AmenDa00,off_pct,51%,,,,,
player,201710220nwe,nwe,AmenDa00,defense,0,,,,,
player,201710220nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201710220nwe,nwe,AmenDa00,special_teams,3,,,,,
player,201710220nwe,nwe,AmenDa00,st_pct,15%,,,,,
player,201710220nwe,nwe,LewiDi00,pos,RB,,,,,
player,201710220nwe,nwe,LewiDi00,offense,26,,,,,
player,201710220nwe,nwe,LewiDi00,off_pct,35%,,,,,
player,201710220nwe,nwe,LewiDi00,defense,0,,,,,
player,201710220nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201710220nwe,nwe,LewiDi00,special_teams,1,,,,,
player,201710220nwe,nwe,LewiDi00,st_pct,5%,,,,,
player,201710220nwe,nwe,DeveJa00,pos,FB,,,,,
player,201710220nwe,nwe,DeveJa00,offense,24,,,,,
player,201710220nwe,nwe,DeveJa00,off_pct,32%,,,,,
player,201710220nwe,nwe,DeveJa00,defense,0,,,,,
player,201710220nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201710220nwe,nwe,DeveJa00,special_teams,4,,,,,
player,201710220nwe,nwe,DeveJa00,st_pct,20%,,,,,
player,201710220nwe,nwe,WhitJa02,pos,RB,,,,,
player,201710220nwe,nwe,WhitJa02,offense,23,,,,,
player,201710220nwe,nwe,WhitJa02,off_pct,31%,,,,,
player,201710220nwe,nwe,WhitJa02,defense,0,,,,,
player,201710220nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201710220nwe,nwe,WhitJa02,special_teams,1,,,,,
player,201710220nwe,nwe,WhitJa02,st_pct,5%,,,,,
player,201710220nwe,nwe,AlleDw00,pos,TE,,,,,
player,201710220nwe,nwe,AlleDw00,offense,20,,,,,
player,201710220nwe,nwe,AlleDw00,off_pct,27%,,,,,
player,201710220nwe,nwe,AlleDw00,defense,0,,,,,
player,201710220nwe,nwe,AlleDw00,def_pct,0%,,,,,
player,201710220nwe,nwe,AlleDw00,special_teams,1,,,,,
player,201710220nwe,nwe,AlleDw00,st_pct,5%,,,,,
player,201710220nwe,nwe,BurkRe00,pos,RB,,,,,
player,201710220nwe,nwe,BurkRe00,offense,13,,,,,
player,201710220nwe,nwe,BurkRe00,off_pct,18%,,,,,
player,201710220nwe,nwe,BurkRe00,defense,0,,,,,
player,201710220nwe,nwe,BurkRe00,def_pct,0%,,,,,
player,201710220nwe,nwe,BurkRe00,special_teams,9,,,,,
player,201710220nwe,nwe,BurkRe00,st_pct,45%,,,,,
player,201710220nwe,nwe,GillMi00,pos,RB,,,,,
player,201710220nwe,nwe,GillMi00,offense,13,,,,,
player,201710220nwe,nwe,GillMi00,off_pct,18%,,,,,
player,201710220nwe,nwe,GillMi00,defense,0,,,,,
player,201710220nwe,nwe,GillMi00,def_pct,0%,,,,,
player,201710220nwe,nwe,GillMi00,special_teams,0,,,,,
player,201710220nwe,nwe,GillMi00,st_pct,0%,,,,,
player,201710220nwe,nwe,DorsPh00,pos,WR,,,,,
player,201710220nwe,nwe,DorsPh00,offense,8,,,,,
player,201710220nwe,nwe,DorsPh00,off_pct,11%,,,,,
player,201710220nwe,nwe,DorsPh00,defense,0,,,,,
player,201710220nwe,nwe,DorsPh00,def_pct,0%,,,,,
player,201710220nwe,nwe,DorsPh00,special_teams,0,,,,,
player,201710220nwe,nwe,DorsPh00,st_pct,0%,,,,,
player,201710220nwe,nwe,SlatMa00,pos,WR,,,,,
player,201710220nwe,nwe,SlatMa00,offense,3,,,,,
player,201710220nwe,nwe,SlatMa00,off_pct,4%,,,,,
player,201710220nwe,nwe,SlatMa00,defense,0,,,,,
player,201710220nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201710220nwe,nwe,SlatMa00,special_teams,11,,,,,
player,201710220nwe,nwe,SlatMa00,st_pct,55%,,,,,
player,201710220nwe,nwe,HollJa03,pos,TE,,,,,
player,201710220nwe,nwe,HollJa03,offense,1,,,,,
player,201710220nwe,nwe,HollJa03,off_pct,1%,,,,,
player,201710220nwe,nwe,HollJa03,defense,0,,,,,
player,201710220nwe,nwe,HollJa03,def_pct,0%,,,,,
player,201710220nwe,nwe,HollJa03,special_teams,10,,,,,
player,201710220nwe,nwe,HollJa03,st_pct,50%,,,,,
player,201710220nwe,nwe,McCoDe99,pos,FS,,,,,
player,201710220nwe,nwe,McCoDe99,offense,0,,,,,
player,201710220nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201710220nwe,nwe,McCoDe99,defense,57,,,,,
player,201710220nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201710220nwe,nwe,McCoDe99,special_teams,6,,,,,
player,201710220nwe,nwe,McCoDe99,st_pct,30%,,,,,
player,201710220nwe,nwe,ButlMa01,pos,CB,,,,,
player,201710220nwe,nwe,ButlMa01,offense,0,,,,,
player,201710220nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201710220nwe,nwe,ButlMa01,defense,57,,,,,
player,201710220nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201710220nwe,nwe,ButlMa01,special_teams,0,,,,,
player,201710220nwe,nwe,ButlMa01,st_pct,0%,,,,,
player,201710220nwe,nwe,ChunPa99,pos,SS,,,,,
player,201710220nwe,nwe,ChunPa99,offense,0,,,,,
player,201710220nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201710220nwe,nwe,ChunPa99,defense,55,,,,,
player,201710220nwe,nwe,ChunPa99,def_pct,96%,,,,,
player,201710220nwe,nwe,ChunPa99,special_teams,9,,,,,
player,201710220nwe,nwe,ChunPa99,st_pct,45%,,,,,
player,201710220nwe,nwe,BadeJo00,pos,CB,,,,,
player,201710220nwe,nwe,BadeJo00,offense,0,,,,,
player,201710220nwe,nwe,BadeJo00,off_pct,0%,,,,,
player,201710220nwe,nwe,BadeJo00,defense,55,,,,,
player,201710220nwe,nwe,BadeJo00,def_pct,96%,,,,,
player,201710220nwe,nwe,BadeJo00,special_teams,5,,,,,
player,201710220nwe,nwe,BadeJo00,st_pct,25%,,,,,
player,201710220nwe,nwe,VanNKy00,pos,LB,,,,,
player,201710220nwe,nwe,VanNKy00,offense,0,,,,,
player,201710220nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201710220nwe,nwe,VanNKy00,defense,52,,,,,
player,201710220nwe,nwe,VanNKy00,def_pct,91%,,,,,
player,201710220nwe,nwe,VanNKy00,special_teams,4,,,,,
player,201710220nwe,nwe,VanNKy00,st_pct,20%,,,,,
player,201710220nwe,nwe,HarmDu00,pos,FS,,,,,
player,201710220nwe,nwe,HarmDu00,offense,0,,,,,
player,201710220nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201710220nwe,nwe,HarmDu00,defense,50,,,,,
player,201710220nwe,nwe,HarmDu00,def_pct,88%,,,,,
player,201710220nwe,nwe,HarmDu00,special_teams,0,,,,,
player,201710220nwe,nwe,HarmDu00,st_pct,0%,,,,,
player,201710220nwe,nwe,WiseDe00,pos,DE,,,,,
player,201710220nwe,nwe,WiseDe00,offense,0,,,,,
player,201710220nwe,nwe,WiseDe00,off_pct,0%,,,,,
player,201710220nwe,nwe,WiseDe00,defense,45,,,,,
player,201710220nwe,nwe,WiseDe00,def_pct,79%,,,,,
player,201710220nwe,nwe,WiseDe00,special_teams,0,,,,,
player,201710220nwe,nwe,WiseDe00,st_pct,0%,,,,,
player,201710220nwe,nwe,MarsCa00,pos,DE,,,,,
player,201710220nwe,nwe,MarsCa00,offense,0,,,,,
player,201710220nwe,nwe,MarsCa00,off_pct,0%,,,,,
player,201710220nwe,nwe,MarsCa00,defense,44,,,,,
player,201710220nwe,nwe,MarsCa00,def_pct,77%,,,,,
player,201710220nwe,nwe,MarsCa00,special_teams,5,,,,,
player,201710220nwe,nwe,MarsCa00,st_pct,25%,,,,,
player,201710220nwe,nwe,FlowTr00,pos,DE,,,,,
player,201710220nwe,nwe,FlowTr00,offense,0,,,,,
player,201710220nwe,nwe,FlowTr00,off_pct,0%,,,,,
player,201710220nwe,nwe,FlowTr00,defense,41,,,,,
player,201710220nwe,nwe,FlowTr00,def_pct,72%,,,,,
player,201710220nwe,nwe,FlowTr00,special_teams,0,,,,,
player,201710220nwe,nwe,FlowTr00,st_pct,0%,,,,,
player,201710220nwe,nwe,HighDo01,pos,LB,,,,,
player,201710220nwe,nwe,HighDo01,offense,0,,,,,
player,201710220nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201710220nwe,nwe,HighDo01,defense,34,,,,,
player,201710220nwe,nwe,HighDo01,def_pct,60%,,,,,
player,201710220nwe,nwe,HighDo01,special_teams,2,,,,,
player,201710220nwe,nwe,HighDo01,st_pct,10%,,,,,
player,201710220nwe,nwe,ButlAd00,pos,DT,,,,,
player,201710220nwe,nwe,ButlAd00,offense,0,,,,,
player,201710220nwe,nwe,ButlAd00,off_pct,0%,,,,,
player,201710220nwe,nwe,ButlAd00,defense,28,,,,,
player,201710220nwe,nwe,ButlAd00,def_pct,49%,,,,,
player,201710220nwe,nwe,ButlAd00,special_teams,2,,,,,
player,201710220nwe,nwe,ButlAd00,st_pct,10%,,,,,
player,201710220nwe,nwe,GuyxLa00,pos,DE,,,,,
player,201710220nwe,nwe,GuyxLa00,offense,0,,,,,
player,201710220nwe,nwe,GuyxLa00,off_pct,0%,,,,,
player,201710220nwe,nwe,GuyxLa00,defense,26,,,,,
player,201710220nwe,nwe,GuyxLa00,def_pct,46%,,,,,
player,201710220nwe,nwe,GuyxLa00,special_teams,8,,,,,
player,201710220nwe,nwe,GuyxLa00,st_pct,40%,,,,,
player,201710220nwe,nwe,BranAl99,pos,DT,,,,,
player,201710220nwe,nwe,BranAl99,offense,0,,,,,
player,201710220nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201710220nwe,nwe,BranAl99,defense,23,,,,,
player,201710220nwe,nwe,BranAl99,def_pct,40%,,,,,
player,201710220nwe,nwe,BranAl99,special_teams,8,,,,,
player,201710220nwe,nwe,BranAl99,st_pct,40%,,,,,
player,201710220nwe,nwe,JoneJo03,pos,CB,,,,,
player,201710220nwe,nwe,JoneJo03,offense,0,,,,,
player,201710220nwe,nwe,JoneJo03,off_pct,0%,,,,,
player,201710220nwe,nwe,JoneJo03,defense,19,,,,,
player,201710220nwe,nwe,JoneJo03,def_pct,33%,,,,,
player,201710220nwe,nwe,JoneJo03,special_teams,13,,,,,
player,201710220nwe,nwe,JoneJo03,st_pct,65%,,,,,
player,201710220nwe,nwe,HarrDa99,pos,LB,,,,,
player,201710220nwe,nwe,HarrDa99,offense,0,,,,,
player,201710220nwe,nwe,HarrDa99,off_pct,0%,,,,,
player,201710220nwe,nwe,HarrDa99,defense,19,,,,,
player,201710220nwe,nwe,HarrDa99,def_pct,33%,,,,,
player,201710220nwe,nwe,HarrDa99,special_teams,3,,,,,
