game,2017,2,20170917,201709170nor,nwe,"New England Patriots",36,nor,"New Orleans Saints",20
player,201709170nor,nor,BushRa00,pos,SS,,,,,
player,201709170nor,nor,BushRa00,offense,0,,,,,
player,201709170nor,nor,BushRa00,off_pct,0%,,,,,
player,201709170nor,nor,BushRa00,defense,2,,,,,
player,201709170nor,nor,BushRa00,def_pct,3%,,,,,
player,201709170nor,nor,BushRa00,special_teams,13,,,,,
player,201709170nor,nor,BushRa00,st_pct,42%,,,,,
player,201709170nor,nor,BanjCh00,pos,SS,,,,,
player,201709170nor,nor,BanjCh00,offense,0,,,,,
player,201709170nor,nor,BanjCh00,off_pct,0%,,,,,
player,201709170nor,nor,BanjCh00,defense,0,,,,,
player,201709170nor,nor,BanjCh00,def_pct,0%,,,,,
player,201709170nor,nor,BanjCh00,special_teams,23,,,,,
player,201709170nor,nor,BanjCh00,st_pct,74%,,,,,
player,201709170nor,nor,StupNa01,pos,LB,,,,,
player,201709170nor,nor,StupNa01,offense,0,,,,,
player,201709170nor,nor,StupNa01,off_pct,0%,,,,,
player,201709170nor,nor,StupNa01,defense,0,,,,,
player,201709170nor,nor,StupNa01,def_pct,0%,,,,,
player,201709170nor,nor,StupNa01,special_teams,17,,,,,
player,201709170nor,nor,StupNa01,st_pct,55%,,,,,
player,201709170nor,nor,EdmuTr00,pos,RB,,,,,
player,201709170nor,nor,EdmuTr00,offense,0,,,,,
player,201709170nor,nor,EdmuTr00,off_pct,0%,,,,,
player,201709170nor,nor,EdmuTr00,defense,0,,,,,
player,201709170nor,nor,EdmuTr00,def_pct,0%,,,,,
player,201709170nor,nor,EdmuTr00,special_teams,17,,,,,
player,201709170nor,nor,EdmuTr00,st_pct,55%,,,,,
player,201709170nor,nor,LutzWi00,pos,K,,,,,
player,201709170nor,nor,LutzWi00,offense,0,,,,,
player,201709170nor,nor,LutzWi00,off_pct,0%,,,,,
player,201709170nor,nor,LutzWi00,defense,0,,,,,
player,201709170nor,nor,LutzWi00,def_pct,0%,,,,,
player,201709170nor,nor,LutzWi00,special_teams,11,,,,,
player,201709170nor,nor,LutzWi00,st_pct,35%,,,,,
player,201709170nor,nor,WoodZa00,pos,LS,,,,,
player,201709170nor,nor,WoodZa00,offense,0,,,,,
player,201709170nor,nor,WoodZa00,off_pct,0%,,,,,
player,201709170nor,nor,WoodZa00,defense,0,,,,,
player,201709170nor,nor,WoodZa00,def_pct,0%,,,,,
player,201709170nor,nor,WoodZa00,special_teams,9,,,,,
player,201709170nor,nor,WoodZa00,st_pct,29%,,,,,
player,201709170nor,nor,MorsTh00,pos,P,,,,,
player,201709170nor,nor,MorsTh00,offense,0,,,,,
player,201709170nor,nor,MorsTh00,off_pct,0%,,,,,
player,201709170nor,nor,MorsTh00,defense,0,,,,,
player,201709170nor,nor,MorsTh00,def_pct,0%,,,,,
player,201709170nor,nor,MorsTh00,special_teams,9,,,,,
player,201709170nor,nor,MorsTh00,st_pct,29%,,,,,
player,201709170nor,nor,HarrBr01,pos,T,,,,,
player,201709170nor,nor,HarrBr01,offense,0,,,,,
player,201709170nor,nor,HarrBr01,off_pct,0%,,,,,
player,201709170nor,nor,HarrBr01,defense,0,,,,,
player,201709170nor,nor,HarrBr01,def_pct,0%,,,,,
player,201709170nor,nor,HarrBr01,special_teams,6,,,,,
player,201709170nor,nor,HarrBr01,st_pct,19%,,,,,
player,201709170nor,nor,LeRiJo00,pos,C,,,,,
player,201709170nor,nor,LeRiJo00,offense,0,,,,,
player,201709170nor,nor,LeRiJo00,off_pct,0%,,,,,
player,201709170nor,nor,LeRiJo00,defense,0,,,,,
player,201709170nor,nor,LeRiJo00,def_pct,0%,,,,,
player,201709170nor,nor,LeRiJo00,special_teams,6,,,,,
player,201709170nor,nor,LeRiJo00,st_pct,19%,,,,,
player,201709170nor,nwe,ThunJo00,pos,G,,,,,
player,201709170nor,nwe,ThunJo00,offense,76,,,,,
player,201709170nor,nwe,ThunJo00,off_pct,100%,,,,,
player,201709170nor,nwe,ThunJo00,defense,0,,,,,
player,201709170nor,nwe,ThunJo00,def_pct,0%,,,,,
player,201709170nor,nwe,ThunJo00,special_teams,7,,,,,
player,201709170nor,nwe,ThunJo00,st_pct,23%,,,,,
player,201709170nor,nwe,SoldNa00,pos,T,,,,,
player,201709170nor,nwe,SoldNa00,offense,76,,,,,
player,201709170nor,nwe,SoldNa00,off_pct,100%,,,,,
player,201709170nor,nwe,SoldNa00,defense,0,,,,,
player,201709170nor,nwe,SoldNa00,def_pct,0%,,,,,
player,201709170nor,nwe,SoldNa00,special_teams,7,,,,,
player,201709170nor,nwe,SoldNa00,st_pct,23%,,,,,
player,201709170nor,nwe,CannMa00,pos,T,,,,,
player,201709170nor,nwe,CannMa00,offense,76,,,,,
player,201709170nor,nwe,CannMa00,off_pct,100%,,,,,
player,201709170nor,nwe,CannMa00,defense,0,,,,,
player,201709170nor,nwe,CannMa00,def_pct,0%,,,,,
player,201709170nor,nwe,CannMa00,special_teams,7,,,,,
player,201709170nor,nwe,CannMa00,st_pct,23%,,,,,
player,201709170nor,nwe,MasoSh01,pos,G,,,,,
player,201709170nor,nwe,MasoSh01,offense,76,,,,,
player,201709170nor,nwe,MasoSh01,off_pct,100%,,,,,
player,201709170nor,nwe,MasoSh01,defense,0,,,,,
player,201709170nor,nwe,MasoSh01,def_pct,0%,,,,,
player,201709170nor,nwe,MasoSh01,special_teams,7,,,,,
player,201709170nor,nwe,MasoSh01,st_pct,23%,,,,,
player,201709170nor,nwe,BradTo00,pos,QB,,,,,
player,201709170nor,nwe,BradTo00,offense,76,,,,,
player,201709170nor,nwe,BradTo00,off_pct,100%,,,,,
player,201709170nor,nwe,BradTo00,defense,0,,,,,
player,201709170nor,nwe,BradTo00,def_pct,0%,,,,,
player,201709170nor,nwe,BradTo00,special_teams,0,,,,,
player,201709170nor,nwe,BradTo00,st_pct,0%,,,,,
player,201709170nor,nwe,AndrDa00,pos,C,,,,,
player,201709170nor,nwe,AndrDa00,offense,76,,,,,
player,201709170nor,nwe,AndrDa00,off_pct,100%,,,,,
player,201709170nor,nwe,AndrDa00,defense,0,,,,,
player,201709170nor,nwe,AndrDa00,def_pct,0%,,,,,
player,201709170nor,nwe,AndrDa00,special_teams,0,,,,,
player,201709170nor,nwe,AndrDa00,st_pct,0%,,,,,
player,201709170nor,nwe,CookBr00,pos,WR,,,,,
player,201709170nor,nwe,CookBr00,offense,65,,,,,
player,201709170nor,nwe,CookBr00,off_pct,86%,,,,,
player,201709170nor,nwe,CookBr00,defense,0,,,,,
player,201709170nor,nwe,CookBr00,def_pct,0%,,,,,
player,201709170nor,nwe,CookBr00,special_teams,1,,,,,
player,201709170nor,nwe,CookBr00,st_pct,3%,,,,,
player,201709170nor,nwe,HogaCh00,pos,WR,,,,,
player,201709170nor,nwe,HogaCh00,offense,65,,,,,
player,201709170nor,nwe,HogaCh00,off_pct,86%,,,,,
player,201709170nor,nwe,HogaCh00,defense,0,,,,,
player,201709170nor,nwe,HogaCh00,def_pct,0%,,,,,
player,201709170nor,nwe,HogaCh00,special_teams,1,,,,,
player,201709170nor,nwe,HogaCh00,st_pct,3%,,,,,
player,201709170nor,nwe,AlleDw00,pos,TE,,,,,
player,201709170nor,nwe,AlleDw00,offense,46,,,,,
player,201709170nor,nwe,AlleDw00,off_pct,61%,,,,,
player,201709170nor,nwe,AlleDw00,defense,0,,,,,
player,201709170nor,nwe,AlleDw00,def_pct,0%,,,,,
player,201709170nor,nwe,AlleDw00,special_teams,6,,,,,
player,201709170nor,nwe,AlleDw00,st_pct,19%,,,,,
player,201709170nor,nwe,GronRo00,pos,TE,,,,,
player,201709170nor,nwe,GronRo00,offense,46,,,,,
player,201709170nor,nwe,GronRo00,off_pct,61%,,,,,
player,201709170nor,nwe,GronRo00,defense,0,,,,,
player,201709170nor,nwe,GronRo00,def_pct,0%,,,,,
player,201709170nor,nwe,GronRo00,special_teams,0,,,,,
player,201709170nor,nwe,GronRo00,st_pct,0%,,,,,
player,201709170nor,nwe,DorsPh00,pos,WR,,,,,
player,201709170nor,nwe,DorsPh00,offense,32,,,,,
player,201709170nor,nwe,DorsPh00,off_pct,42%,,,,,
player,201709170nor,nwe,DorsPh00,defense,0,,,,,
player,201709170nor,nwe,DorsPh00,def_pct,0%,,,,,
player,201709170nor,nwe,DorsPh00,special_teams,0,,,,,
player,201709170nor,nwe,DorsPh00,st_pct,0%,,,,,
player,201709170nor,nwe,WhitJa02,pos,RB,,,,,
player,201709170nor,nwe,WhitJa02,offense,30,,,,,
player,201709170nor,nwe,WhitJa02,off_pct,39%,,,,,
player,201709170nor,nwe,WhitJa02,defense,0,,,,,
player,201709170nor,nwe,WhitJa02,def_pct,0%,,,,,
player,201709170nor,nwe,WhitJa02,special_teams,1,,,,,
player,201709170nor,nwe,WhitJa02,st_pct,3%,,,,,
player,201709170nor,nwe,GillMi00,pos,RB,,,,,
player,201709170nor,nwe,GillMi00,offense,30,,,,,
player,201709170nor,nwe,GillMi00,off_pct,39%,,,,,
player,201709170nor,nwe,GillMi00,defense,0,,,,,
player,201709170nor,nwe,GillMi00,def_pct,0%,,,,,
player,201709170nor,nwe,GillMi00,special_teams,0,,,,,
player,201709170nor,nwe,GillMi00,st_pct,0%,,,,,
player,201709170nor,nwe,DeveJa00,pos,FB,,,,,
player,201709170nor,nwe,DeveJa00,offense,24,,,,,
player,201709170nor,nwe,DeveJa00,off_pct,32%,,,,,
player,201709170nor,nwe,DeveJa00,defense,0,,,,,
player,201709170nor,nwe,DeveJa00,def_pct,0%,,,,,
player,201709170nor,nwe,DeveJa00,special_teams,8,,,,,
player,201709170nor,nwe,DeveJa00,st_pct,26%,,,,,
player,201709170nor,nwe,HollJa03,pos,TE,,,,,
player,201709170nor,nwe,HollJa03,offense,16,,,,,
player,201709170nor,nwe,HollJa03,off_pct,21%,,,,,
player,201709170nor,nwe,HollJa03,defense,0,,,,,
player,201709170nor,nwe,HollJa03,def_pct,0%,,,,,
player,201709170nor,nwe,HollJa03,special_teams,4,,,,,
player,201709170nor,nwe,HollJa03,st_pct,13%,,,,,
player,201709170nor,nwe,LewiDi00,pos,RB,,,,,
player,201709170nor,nwe,LewiDi00,offense,14,,,,,
player,201709170nor,nwe,LewiDi00,off_pct,18%,,,,,
player,201709170nor,nwe,LewiDi00,defense,0,,,,,
player,201709170nor,nwe,LewiDi00,def_pct,0%,,,,,
player,201709170nor,nwe,LewiDi00,special_teams,4,,,,,
player,201709170nor,nwe,LewiDi00,st_pct,13%,,,,,
player,201709170nor,nwe,BurkRe00,pos,RB,,,,,
player,201709170nor,nwe,BurkRe00,offense,8,,,,,
player,201709170nor,nwe,BurkRe00,off_pct,11%,,,,,
player,201709170nor,nwe,BurkRe00,defense,0,,,,,
player,201709170nor,nwe,BurkRe00,def_pct,0%,,,,,
player,201709170nor,nwe,BurkRe00,special_teams,3,,,,,
player,201709170nor,nwe,BurkRe00,st_pct,10%,,,,,
player,201709170nor,nwe,FlemCa00,pos,T,,,,,
player,201709170nor,nwe,FlemCa00,offense,4,,,,,
player,201709170nor,nwe,FlemCa00,off_pct,5%,,,,,
player,201709170nor,nwe,FlemCa00,defense,0,,,,,
player,201709170nor,nwe,FlemCa00,def_pct,0%,,,,,
player,201709170nor,nwe,FlemCa00,special_teams,7,,,,,
player,201709170nor,nwe,FlemCa00,st_pct,23%,,,,,
player,201709170nor,nwe,VanNKy00,pos,LB,,,,,
player,201709170nor,nwe,VanNKy00,offense,0,,,,,
player,201709170nor,nwe,VanNKy00,off_pct,0%,,,,,
player,201709170nor,nwe,VanNKy00,defense,65,,,,,
player,201709170nor,nwe,VanNKy00,def_pct,100%,,,,,
player,201709170nor,nwe,VanNKy00,special_teams,12,,,,,
player,201709170nor,nwe,VanNKy00,st_pct,39%,,,,,
player,201709170nor,nwe,McCoDe99,pos,FS,,,,,
player,201709170nor,nwe,McCoDe99,offense,0,,,,,
player,201709170nor,nwe,McCoDe99,off_pct,0%,,,,,
player,201709170nor,nwe,McCoDe99,defense,65,,,,,
player,201709170nor,nwe,McCoDe99,def_pct,100%,,,,,
player,201709170nor,nwe,McCoDe99,special_teams,9,,,,,
player,201709170nor,nwe,McCoDe99,st_pct,29%,,,,,
player,201709170nor,nwe,GilmSt00,pos,CB,,,,,
player,201709170nor,nwe,GilmSt00,offense,0,,,,,
player,201709170nor,nwe,GilmSt00,off_pct,0%,,,,,
player,201709170nor,nwe,GilmSt00,defense,65,,,,,
player,201709170nor,nwe,GilmSt00,def_pct,100%,,,,,
player,201709170nor,nwe,GilmSt00,special_teams,6,,,,,
player,201709170nor,nwe,GilmSt00,st_pct,19%,,,,,
player,201709170nor,nwe,ChunPa99,pos,SS,,,,,
player,201709170nor,nwe,ChunPa99,offense,0,,,,,
player,201709170nor,nwe,ChunPa99,off_pct,0%,,,,,
player,201709170nor,nwe,ChunPa99,defense,63,,,,,
player,201709170nor,nwe,ChunPa99,def_pct,97%,,,,,
player,201709170nor,nwe,ChunPa99,special_teams,11,,,,,
player,201709170nor,nwe,ChunPa99,st_pct,35%,,,,,
player,201709170nor,nwe,FlowTr00,pos,DE,,,,,
player,201709170nor,nwe,FlowTr00,offense,0,,,,,
player,201709170nor,nwe,FlowTr00,off_pct,0%,,,,,
player,201709170nor,nwe,FlowTr00,defense,62,,,,,
player,201709170nor,nwe,FlowTr00,def_pct,95%,,,,,
player,201709170nor,nwe,FlowTr00,special_teams,0,,,,,
player,201709170nor,nwe,FlowTr00,st_pct,0%,,,,,
player,201709170nor,nwe,HarmDu00,pos,FS,,,,,
player,201709170nor,nwe,HarmDu00,offense,0,,,,,
player,201709170nor,nwe,HarmDu00,off_pct,0%,,,,,
player,201709170nor,nwe,HarmDu00,defense,52,,,,,
player,201709170nor,nwe,HarmDu00,def_pct,80%,,,,,
player,201709170nor,nwe,HarmDu00,special_teams,1,,,,,
player,201709170nor,nwe,HarmDu00,st_pct,3%,,,,,
player,201709170nor,nwe,ButlMa01,pos,CB,,,,,
player,201709170nor,nwe,ButlMa01,offense,0,,,,,
player,201709170nor,nwe,ButlMa01,off_pct,0%,,,,,
player,201709170nor,nwe,ButlMa01,defense,49,,,,,
player,201709170nor,nwe,ButlMa01,def_pct,75%,,,,,
player,201709170nor,nwe,ButlMa01,special_teams,0,,,,,
player,201709170nor,nwe,ButlMa01,st_pct,0%,,,,,
player,201709170nor,nwe,ButlAd00,pos,DT,,,,,
player,201709170nor,nwe,ButlAd00,offense,0,,,,,
player,201709170nor,nwe,ButlAd00,off_pct,0%,,,,,
player,201709170nor,nwe,ButlAd00,defense,45,,,,,
player,201709170nor,nwe,ButlAd00,def_pct,69%,,,,,
player,201709170nor,nwe,ButlAd00,special_teams,0,,,,,
player,201709170nor,nwe,ButlAd00,st_pct,0%,,,,,
player,201709170nor,nwe,RobeEl00,pos,LB,,,,,
player,201709170nor,nwe,RobeEl00,offense,0,,,,,
player,201709170nor,nwe,RobeEl00,off_pct,0%,,,,,
player,201709170nor,nwe,RobeEl00,defense,36,,,,,
player,201709170nor,nwe,RobeEl00,def_pct,55%,,,,,
player,201709170nor,nwe,RobeEl00,special_teams,6,,,,,
player,201709170nor,nwe,RobeEl00,st_pct,19%,,,,,
player,201709170nor,nwe,BrowMa01,pos,DT,,,,,
player,201709170nor,nwe,BrowMa01,offense,0,,,,,
player,201709170nor,nwe,BrowMa01,off_pct,0%,,,,,
player,201709170nor,nwe,BrowMa01,defense,34,,,,,
player,201709170nor,nwe,BrowMa01,def_pct,52%,,,,,
player,201709170nor,nwe,BrowMa01,special_teams,6,,,,,
player,201709170nor,nwe,BrowMa01,st_pct,19%,,,,,
player,201709170nor,nwe,RoweEr00,pos,CB,,,,,
player,201709170nor,nwe,RoweEr00,offense,0,,,,,
player,201709170nor,nwe,RoweEr00,off_pct,0%,,,,,
player,201709170nor,nwe,RoweEr00,defense,34,,,,,
player,201709170nor,nwe,RoweEr00,def_pct,52%,,,,,
player,201709170nor,nwe,RoweEr00,special_teams,5,,,,,
player,201709170nor,nwe,RoweEr00,st_pct,16%,,,,,
player,201709170nor,nwe,MarsCa00,pos,DE,,,,,
player,201709170nor,nwe,MarsCa00,offense,0,,,,,
player,201709170nor,nwe,MarsCa00,off_pct,0%,,,,,
player,201709170nor,nwe,MarsCa00,defense,31,,,,,
player,201709170nor,nwe,MarsCa00,def_pct,48%,,,,,
player,201709170nor,nwe,MarsCa00,special_teams,23,,,,,
player,201709170nor,nwe,MarsCa00,st_pct,74%,,,,,
player,201709170nor,nwe,GuyxLa00,pos,DE,,,,,
player,201709170nor,nwe,GuyxLa00,offense,0,,,,,
player,201709170nor,nwe,GuyxLa00,off_pct,0%,,,,,
player,201709170nor,nwe,GuyxLa00,defense,30,,,,,
player,201709170nor,nwe,GuyxLa00,def_pct,46%,,,,,
player,201709170nor,nwe,GuyxLa00,special_teams,15,,,,,
player,201709170nor,nwe,GuyxLa00,st_pct,48%,,,,,
player,201709170nor,nwe,WiseDe00,pos,DE,,,,,
player,201709170nor,nwe,WiseDe00,offense,0,,,,,
player,201709170nor,nwe,WiseDe00,off_pct,0%,,,,,
player,201709170nor,nwe,WiseDe00,defense,28,,,,,
player,201709170nor,nwe,WiseDe00,def_pct,43%,,,,,
player,201709170nor,nwe,WiseDe00,special_teams,3,,,,,
player,201709170nor,nwe,WiseDe00,st_pct,10%,,,,,
player,201709170nor,nwe,JoneJo03,pos,CB,,,,,
player,201709170nor,nwe,JoneJo03,offense,0,,,,,
player,201709170nor,nwe,JoneJo03,off_pct,0%,,,,,
player,201709170nor,nwe,JoneJo03,defense,27,,,,,
player,201709170nor,nwe,JoneJo03,def_pct,42%,,,,,
player,201709170nor,nwe,JoneJo03,special_teams,19,,,,,
player,201709170nor,nwe,JoneJo03,st_pct,61%,,,,,
player,201709170nor,nwe,RichJo00,pos,SS,,,,,
player,201709170nor,nwe,RichJo00,offense,0,,,,,
player,201709170nor,nwe,RichJo00,off_pct,0%,,,,,
player,201709170nor,nwe,RichJo00,defense,16,,,,,
player,201709170nor,nwe,RichJo00,def_pct,25%,,,,,
player,201709170nor,nwe,RichJo00,special_teams,24,,,,,
player,201709170nor,nwe,RichJo00,st_pct,77%,,,,,
player,201709170nor,nwe,BranAl99,pos,DT,,,,,
player,201709170nor,nwe,BranAl99,offense,0,,,,,
player,201709170nor,nwe,BranAl99,off_pct,0%,,,,,
player,201709170nor,nwe,BranAl99,defense,6,,,,,
player,201709170nor,nwe,BranAl99,def_pct,9%,,,,,
player,201709170nor,nwe,BranAl99,special_teams,13,,,,,
player,201709170nor,nwe,BranAl99,st_pct,42%,,,,,
player,201709170nor,nwe,LangHa00,pos,LB,,,,,
player,201709170nor,nwe,LangHa00,offense,0,,,,,
player,201709170nor,nwe,LangHa00,off_pct,0%,,,,,
player,201709170nor,nwe,LangHa00,defense,6,,,,,
player,201709170nor,nwe,LangHa00,def_pct,9%,,,,,
player,201709170nor,nwe,LangHa00,special_teams,12,,,,,
player,201709170nor,nwe,LangHa00,st_pct,39%,,,,,
player,201709170nor,nwe,HarrDa99,pos,LB,,,,,
player,201709170nor,nwe,HarrDa99,offense,0,,,,,
player,201709170nor,nwe,HarrDa99,off_pct,0%,,,,,
player,201709170nor,nwe,HarrDa99,defense,1,,,,,
player,201709170nor,nwe,HarrDa99,def_pct,2%,,,,,
player,201709170nor,nwe,HarrDa99,special_teams,0,,,,,
player,201709170nor,nwe,HarrDa99,st_pct,0%,,,,,
player,201709170nor,nwe,FlowMa00,pos,LB,,,,,
player,201709170nor,nwe,FlowMa00,offense,0,,,,,
player,201709170nor,nwe,FlowMa00,off_pct,0%,,,,,
player,201709170nor,nwe,FlowMa00,defense,0,,,,,
player,201709170nor,nwe,FlowMa00,def_pct,0%,,,,,
player,201709170nor,nwe,FlowMa00,special_teams,21,,,,,
player,201709170nor,nwe,FlowMa00,st_pct,68%,,,,,
player,201709170nor,nwe,BoldBr00,pos,RB,,,,,
player,201709170nor,nwe,BoldBr00,offense,0,,,,,
player,201709170nor,nwe,BoldBr00,off_pct,0%,,,,,
player,201709170nor,nwe,BoldBr00,defense,0,,,,,
player,201709170nor,nwe,BoldBr00,def_pct,0%,,,,,
player,201709170nor,nwe,BoldBr00,special_teams,18,,,,,
player,201709170nor,nwe,BoldBr00,st_pct,58%,,,,,
player,201709170nor,nwe,BadeJo00,pos,CB,,,,,
player,201709170nor,nwe,BadeJo00,offense,0,,,,,
player,201709170nor,nwe,BadeJo00,off_pct,0%,,,,,
player,201709170nor,nwe,BadeJo00,defense,0,,,,,
player,201709170nor,nwe,BadeJo00,def_pct,0%,,,,,
player,201709170nor,nwe,BadeJo00,special_teams,17,,,,,
player,201709170nor,nwe,BadeJo00,st_pct,55%,,,,,
player,201709170nor,nwe,KingBr02,pos,FS,,,,,
player,201709170nor,nwe,KingBr02,offense,0,,,,,
player,201709170nor,nwe,KingBr02,off_pct,0%,,,,,
player,201709170nor,nwe,KingBr02,defense,0,,,,,
player,201709170nor,nwe,KingBr02,def_pct,0%,,,,,
player,201709170nor,nwe,KingBr02,special_teams,17,,,,,
player,201709170nor,nwe,KingBr02,st_pct,55%,,,,,
player,201709170nor,nwe,GostSt20,pos,K,,,,,
player,201709170nor,nwe,GostSt20,offense,0,,,,,
player,201709170nor,nwe,GostSt20,off_pct,0%,,,,,
player,201709170nor,nwe,GostSt20,defense,0,,,,,
player,201709170nor,nwe,GostSt20,def_pct,0%,,,,,
player,201709170nor,nwe,GostSt20,special_teams,14,,,,,
player,201709170nor,nwe,GostSt20,st_pct,45%,,,,,
player,201709170nor,nwe,CardJo00,pos,LS,,,,,
player,201709170nor,nwe,CardJo00,offense,0,,,,,
player,201709170nor,nwe,CardJo00,off_pct,0%,,,,,
player,201709170nor,nwe,CardJo00,defense,0,,,,,
player,201709170nor,nwe,CardJo00,def_pct,0%,,,,,
player,201709170nor,nwe,CardJo00,special_teams,10,,,,,
player,201709170nor,nwe,CardJo00,st_pct,32%,,,,,
player,201709170nor,nwe,AlleRy01,pos,P,,,,,
player,201709170nor,nwe,AlleRy01,offense,0,,,,,
player,201709170nor,nwe,AlleRy01,off_pct,0%,,,,,
player,201709170nor,nwe,AlleRy01,defense,0,,,,,
player,201709170nor,nwe,AlleRy01,def_pct,0%,,,,,
player,201709170nor,nwe,AlleRy01,special_teams,10,,,,,
player,201709170nor,nwe,AlleRy01,st_pct,32%,,,,,
player,201709170nor,nwe,KarrTe00,pos,C,,,,,
player,201709170nor,nwe,KarrTe00,offense,0,,,,,
player,201709170nor,nwe,KarrTe00,off_pct,0%,,,,,
player,201709170nor,nwe,KarrTe00,defense,0,,,,,
player,201709170nor,nwe,KarrTe00,def_pct,0%,,,,,
player,201709170nor,nwe,KarrTe00,special_teams,7,,,,,
player,201709170nor,nwe,KarrTe00,st_pct,23%,,,,,
