game,2011,4,20111002,201110020kan,min,"Minnesota Vikings",17,kan,"Kansas City Chiefs",22
player,201110020kan,min,HarvPe00,punt_ret,0,,,,,
player,201110020kan,min,HarvPe00,punt_ret_yds,0,,,,,
player,201110020kan,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201110020kan,min,HarvPe00,punt_ret_td,0,,,,,
player,201110020kan,min,HarvPe00,punt_ret_long,0,,,,,
player,201110020kan,kan,ArenJa99,kick_ret,2,,,,,
player,201110020kan,kan,ArenJa99,kick_ret_yds,37,,,,,
player,201110020kan,kan,ArenJa99,kick_ret_yds_per_ret,18.5,,,,,
player,201110020kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201110020kan,kan,ArenJa99,kick_ret_long,21,,,,,
player,201110020kan,kan,ArenJa99,punt_ret,3,,,,,
player,201110020kan,kan,ArenJa99,punt_ret_yds,71,,,,,
player,201110020kan,kan,ArenJa99,punt_ret_yds_per_ret,23.7,,,,,
player,201110020kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201110020kan,kan,ArenJa99,punt_ret_long,33,,,,,
player,201110020kan,min,longwrya01,xpm,2,,,,,
player,201110020kan,min,longwrya01,xpa,2,,,,,
player,201110020kan,min,longwrya01,fgm,1,,,,,
player,201110020kan,min,longwrya01,fga,1,,,,,
player,201110020kan,min,longwrya01,punt,0,,,,,
player,201110020kan,min,longwrya01,punt_yds,0,,,,,
player,201110020kan,min,longwrya01,punt_yds_per_punt,,,,,,
player,201110020kan,min,longwrya01,punt_long,0,,,,,
player,201110020kan,min,KluwCh20,xpm,,,,,,
player,201110020kan,min,KluwCh20,xpa,,,,,,
player,201110020kan,min,KluwCh20,fgm,,,,,,
player,201110020kan,min,KluwCh20,fga,,,,,,
player,201110020kan,min,KluwCh20,punt,4,,,,,
player,201110020kan,min,KluwCh20,punt_yds,213,,,,,
player,201110020kan,min,KluwCh20,punt_yds_per_punt,53.3,,,,,
player,201110020kan,min,KluwCh20,punt_long,58,,,,,
player,201110020kan,kan,SuccRy44,xpm,1,,,,,
player,201110020kan,kan,SuccRy44,xpa,1,,,,,
player,201110020kan,kan,SuccRy44,fgm,5,,,,,
player,201110020kan,kan,SuccRy44,fga,5,,,,,
player,201110020kan,kan,SuccRy44,punt,0,,,,,
player,201110020kan,kan,SuccRy44,punt_yds,0,,,,,
player,201110020kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201110020kan,kan,SuccRy44,punt_long,0,,,,,
player,201110020kan,kan,ColqDu20,xpm,,,,,,
player,201110020kan,kan,ColqDu20,xpa,,,,,,
player,201110020kan,kan,ColqDu20,fgm,,,,,,
player,201110020kan,kan,ColqDu20,fga,,,,,,
player,201110020kan,kan,ColqDu20,punt,3,,,,,
player,201110020kan,kan,ColqDu20,punt_yds,146,,,,,
player,201110020kan,kan,ColqDu20,punt_yds_per_punt,48.7,,,,,
player,201110020kan,kan,ColqDu20,punt_long,61,,,,,
