game,2011,15,20111218,201112180rai,det,"Detroit Lions",28,rai,"Oakland Raiders",27
player,201112180rai,rai,VanDDe00,pass_defended,0,,,,,
player,201112180rai,rai,VanDDe00,sacks,0.0,,,,,
player,201112180rai,rai,VanDDe00,tackles_combined,1,,,,,
player,201112180rai,rai,VanDDe00,tackles_solo,0,,,,,
player,201112180rai,rai,VanDDe00,tackles_assists,1,,,,,
player,201112180rai,rai,VanDDe00,tackles_loss,0,,,,,
player,201112180rai,rai,VanDDe00,qb_hits,0,,,,,
player,201112180rai,rai,VanDDe00,fumbles_rec,0,,,,,
player,201112180rai,rai,VanDDe00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,VanDDe00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,VanDDe00,fumbles_forced,0,,,,,
player,201112180rai,det,LogaSt00,kick_ret,2,,,,,
player,201112180rai,det,LogaSt00,kick_ret_yds,35,,,,,
player,201112180rai,det,LogaSt00,kick_ret_yds_per_ret,17.5,,,,,
player,201112180rai,det,LogaSt00,kick_ret_td,0,,,,,
player,201112180rai,det,LogaSt00,kick_ret_long,24,,,,,
player,201112180rai,det,LogaSt00,punt_ret,3,,,,,
player,201112180rai,det,LogaSt00,punt_ret_yds,33,,,,,
player,201112180rai,det,LogaSt00,punt_ret_yds_per_ret,11.0,,,,,
player,201112180rai,det,LogaSt00,punt_ret_td,0,,,,,
player,201112180rai,det,LogaSt00,punt_ret_long,15,,,,,
player,201112180rai,rai,McCaBr01,kick_ret,2,,,,,
player,201112180rai,rai,McCaBr01,kick_ret_yds,38,,,,,
player,201112180rai,rai,McCaBr01,kick_ret_yds_per_ret,19.0,,,,,
player,201112180rai,rai,McCaBr01,kick_ret_td,0,,,,,
player,201112180rai,rai,McCaBr01,kick_ret_long,26,,,,,
player,201112180rai,rai,McCaBr01,punt_ret,1,,,,,
player,201112180rai,rai,McCaBr01,punt_ret_yds,17,,,,,
player,201112180rai,rai,McCaBr01,punt_ret_yds_per_ret,17.0,,,,,
player,201112180rai,rai,McCaBr01,punt_ret_td,0,,,,,
player,201112180rai,rai,McCaBr01,punt_ret_long,17,,,,,
player,201112180rai,rai,HousTJ00,kick_ret,0,,,,,
player,201112180rai,rai,HousTJ00,kick_ret_yds,0,,,,,
player,201112180rai,rai,HousTJ00,kick_ret_yds_per_ret,,,,,,
player,201112180rai,rai,HousTJ00,kick_ret_td,0,,,,,
player,201112180rai,rai,HousTJ00,kick_ret_long,0,,,,,
player,201112180rai,rai,HousTJ00,punt_ret,1,,,,,
player,201112180rai,rai,HousTJ00,punt_ret_yds,0,,,,,
player,201112180rai,rai,HousTJ00,punt_ret_yds_per_ret,0.0,,,,,
player,201112180rai,rai,HousTJ00,punt_ret_td,0,,,,,
player,201112180rai,rai,HousTJ00,punt_ret_long,0,,,,,
player,201112180rai,rai,BranTy99,kick_ret,1,,,,,
player,201112180rai,rai,BranTy99,kick_ret_yds,15,,,,,
player,201112180rai,rai,BranTy99,kick_ret_yds_per_ret,15.0,,,,,
player,201112180rai,rai,BranTy99,kick_ret_td,0,,,,,
player,201112180rai,rai,BranTy99,kick_ret_long,15,,,,,
player,201112180rai,rai,BranTy99,punt_ret,0,,,,,
player,201112180rai,rai,BranTy99,punt_ret_yds,0,,,,,
player,201112180rai,rai,BranTy99,punt_ret_yds_per_ret,,,,,,
player,201112180rai,rai,BranTy99,punt_ret_td,0,,,,,
player,201112180rai,rai,BranTy99,punt_ret_long,0,,,,,
player,201112180rai,rai,CartRo01,kick_ret,1,,,,,
player,201112180rai,rai,CartRo01,kick_ret_yds,14,,,,,
player,201112180rai,rai,CartRo01,kick_ret_yds_per_ret,14.0,,,,,
player,201112180rai,rai,CartRo01,kick_ret_td,0,,,,,
player,201112180rai,rai,CartRo01,kick_ret_long,14,,,,,
player,201112180rai,rai,CartRo01,punt_ret,0,,,,,
player,201112180rai,rai,CartRo01,punt_ret_yds,0,,,,,
player,201112180rai,rai,CartRo01,punt_ret_yds_per_ret,,,,,,
player,201112180rai,rai,CartRo01,punt_ret_td,0,,,,,
player,201112180rai,rai,CartRo01,punt_ret_long,0,,,,,
player,201112180rai,rai,MoorDe02,kick_ret,1,,,,,
player,201112180rai,rai,MoorDe02,kick_ret_yds,17,,,,,
player,201112180rai,rai,MoorDe02,kick_ret_yds_per_ret,17.0,,,,,
player,201112180rai,rai,MoorDe02,kick_ret_td,0,,,,,
player,201112180rai,rai,MoorDe02,kick_ret_long,17,,,,,
player,201112180rai,rai,MoorDe02,punt_ret,0,,,,,
player,201112180rai,rai,MoorDe02,punt_ret_yds,0,,,,,
player,201112180rai,rai,MoorDe02,punt_ret_yds_per_ret,,,,,,
player,201112180rai,rai,MoorDe02,punt_ret_td,0,,,,,
player,201112180rai,rai,MoorDe02,punt_ret_long,0,,,,,
player,201112180rai,det,hansojas01,xpm,4,,,,,
player,201112180rai,det,hansojas01,xpa,4,,,,,
player,201112180rai,det,hansojas01,fgm,,,,,,
player,201112180rai,det,hansojas01,fga,,,,,,
player,201112180rai,det,hansojas01,punt,0,,,,,
player,201112180rai,det,hansojas01,punt_yds,0,,,,,
player,201112180rai,det,hansojas01,punt_yds_per_punt,,,,,,
player,201112180rai,det,hansojas01,punt_long,0,,,,,
player,201112180rai,det,GrahBe20,xpm,,,,,,
player,201112180rai,det,GrahBe20,xpa,,,,,,
player,201112180rai,det,GrahBe20,fgm,,,,,,
player,201112180rai,det,GrahBe20,fga,,,,,,
player,201112180rai,det,GrahBe20,punt,6,,,,,
player,201112180rai,det,GrahBe20,punt_yds,257,,,,,
player,201112180rai,det,GrahBe20,punt_yds_per_punt,42.8,,,,,
player,201112180rai,det,GrahBe20,punt_long,52,,,,,
player,201112180rai,rai,janikseb01,xpm,3,,,,,
player,201112180rai,rai,janikseb01,xpa,3,,,,,
player,201112180rai,rai,janikseb01,fgm,2,,,,,
player,201112180rai,rai,janikseb01,fga,3,,,,,
player,201112180rai,rai,janikseb01,punt,0,,,,,
player,201112180rai,rai,janikseb01,punt_yds,0,,,,,
player,201112180rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201112180rai,rai,janikseb01,punt_long,0,,,,,
player,201112180rai,rai,LechSh20,xpm,,,,,,
player,201112180rai,rai,LechSh20,xpa,,,,,,
player,201112180rai,rai,LechSh20,fgm,,,,,,
player,201112180rai,rai,LechSh20,fga,,,,,,
player,201112180rai,rai,LechSh20,punt,5,,,,,
player,201112180rai,rai,LechSh20,punt_yds,235,,,,,
player,201112180rai,rai,LechSh20,punt_yds_per_punt,47.0,,,,,
player,201112180rai,rai,LechSh20,punt_long,55,,,,,
