game,2011,16,20111224,201112240det,sdg,"San Diego Chargers",10,det,"Detroit Lions",38
player,201112240det,det,YounWi99,def_int_td,0,,,,,
player,201112240det,det,YounWi99,def_int_long,0,,,,,
player,201112240det,det,YounWi99,pass_defended,0,,,,,
player,201112240det,det,YounWi99,sacks,0.0,,,,,
player,201112240det,det,YounWi99,tackles_combined,0,,,,,
player,201112240det,det,YounWi99,tackles_solo,0,,,,,
player,201112240det,det,YounWi99,tackles_assists,0,,,,,
player,201112240det,det,YounWi99,tackles_loss,0,,,,,
player,201112240det,det,YounWi99,qb_hits,1,,,,,
player,201112240det,det,YounWi99,fumbles_rec,0,,,,,
player,201112240det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201112240det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201112240det,det,YounWi99,fumbles_forced,0,,,,,
player,201112240det,det,McDoBr99,def_int,,,,,,
player,201112240det,det,McDoBr99,def_int_yds,,,,,,
player,201112240det,det,McDoBr99,def_int_td,,,,,,
player,201112240det,det,McDoBr99,def_int_long,,,,,,
player,201112240det,det,McDoBr99,pass_defended,,,,,,
player,201112240det,det,McDoBr99,sacks,0.0,,,,,
player,201112240det,det,McDoBr99,tackles_combined,,,,,,
player,201112240det,det,McDoBr99,tackles_solo,,,,,,
player,201112240det,det,McDoBr99,tackles_assists,,,,,,
player,201112240det,det,McDoBr99,tackles_loss,0,,,,,
player,201112240det,det,McDoBr99,qb_hits,1,,,,,
player,201112240det,det,McDoBr99,fumbles_rec,,,,,,
player,201112240det,det,McDoBr99,fumbles_rec_yds,,,,,,
player,201112240det,det,McDoBr99,fumbles_rec_td,,,,,,
player,201112240det,det,McDoBr99,fumbles_forced,,,,,,
player,201112240det,sdg,CasoAn99,kick_ret,0,,,,,
player,201112240det,sdg,CasoAn99,kick_ret_yds,0,,,,,
player,201112240det,sdg,CasoAn99,kick_ret_yds_per_ret,,,,,,
player,201112240det,sdg,CasoAn99,kick_ret_td,0,,,,,
player,201112240det,sdg,CasoAn99,kick_ret_long,0,,,,,
player,201112240det,sdg,CasoAn99,punt_ret,1,,,,,
player,201112240det,sdg,CasoAn99,punt_ret_yds,17,,,,,
player,201112240det,sdg,CasoAn99,punt_ret_yds_per_ret,17.0,,,,,
player,201112240det,sdg,CasoAn99,punt_ret_td,0,,,,,
player,201112240det,sdg,CasoAn99,punt_ret_long,17,,,,,
player,201112240det,sdg,GoodRi00,kick_ret,3,,,,,
player,201112240det,sdg,GoodRi00,kick_ret_yds,69,,,,,
player,201112240det,sdg,GoodRi00,kick_ret_yds_per_ret,23.0,,,,,
player,201112240det,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201112240det,sdg,GoodRi00,kick_ret_long,26,,,,,
player,201112240det,sdg,GoodRi00,punt_ret,0,,,,,
player,201112240det,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201112240det,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201112240det,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201112240det,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201112240det,det,LogaSt00,kick_ret,1,,,,,
player,201112240det,det,LogaSt00,kick_ret_yds,29,,,,,
player,201112240det,det,LogaSt00,kick_ret_yds_per_ret,29.0,,,,,
player,201112240det,det,LogaSt00,kick_ret_td,0,,,,,
player,201112240det,det,LogaSt00,kick_ret_long,29,,,,,
player,201112240det,det,LogaSt00,punt_ret,2,,,,,
player,201112240det,det,LogaSt00,punt_ret_yds,7,,,,,
player,201112240det,det,LogaSt00,punt_ret_yds_per_ret,3.5,,,,,
player,201112240det,det,LogaSt00,punt_ret_td,0,,,,,
player,201112240det,det,LogaSt00,punt_ret_long,7,,,,,
player,201112240det,sdg,novaknic01,xpm,1,,,,,
player,201112240det,sdg,novaknic01,xpa,1,,,,,
player,201112240det,sdg,novaknic01,fgm,1,,,,,
player,201112240det,sdg,novaknic01,fga,1,,,,,
player,201112240det,sdg,novaknic01,punt,0,,,,,
player,201112240det,sdg,novaknic01,punt_yds,0,,,,,
player,201112240det,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201112240det,sdg,novaknic01,punt_long,0,,,,,
player,201112240det,sdg,ScifMi20,xpm,,,,,,
player,201112240det,sdg,ScifMi20,xpa,,,,,,
player,201112240det,sdg,ScifMi20,fgm,,,,,,
player,201112240det,sdg,ScifMi20,fga,,,,,,
player,201112240det,sdg,ScifMi20,punt,4,,,,,
player,201112240det,sdg,ScifMi20,punt_yds,166,,,,,
player,201112240det,sdg,ScifMi20,punt_yds_per_punt,41.5,,,,,
player,201112240det,sdg,ScifMi20,punt_long,47,,,,,
player,201112240det,det,hansojas01,xpm,5,,,,,
player,201112240det,det,hansojas01,xpa,5,,,,,
player,201112240det,det,hansojas01,fgm,1,,,,,
player,201112240det,det,hansojas01,fga,1,,,,,
player,201112240det,det,hansojas01,punt,0,,,,,
player,201112240det,det,hansojas01,punt_yds,0,,,,,
player,201112240det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201112240det,det,hansojas01,punt_long,0,,,,,
player,201112240det,det,GrahBe20,xpm,,,,,,
player,201112240det,det,GrahBe20,xpa,,,,,,
player,201112240det,det,GrahBe20,fgm,,,,,,
player,201112240det,det,GrahBe20,fga,,,,,,
player,201112240det,det,GrahBe20,punt,3,,,,,
player,201112240det,det,GrahBe20,punt_yds,124,,,,,
player,201112240det,det,GrahBe20,punt_yds_per_punt,41.3,,,,,
player,201112240det,det,GrahBe20,punt_long,47,,,,,
