game,2011,10,20111113,201111130mia,was,"Washington Redskins",9,mia,"Miami Dolphins",20
player,201111130mia,mia,BessDa00,def_int_td,0,,,,,
player,201111130mia,mia,BessDa00,def_int_long,0,,,,,
player,201111130mia,mia,BessDa00,pass_defended,0,,,,,
player,201111130mia,mia,BessDa00,sacks,0.0,,,,,
player,201111130mia,mia,BessDa00,tackles_combined,0,,,,,
player,201111130mia,mia,BessDa00,tackles_solo,0,,,,,
player,201111130mia,mia,BessDa00,tackles_assists,0,,,,,
player,201111130mia,mia,BessDa00,tackles_loss,0,,,,,
player,201111130mia,mia,BessDa00,qb_hits,0,,,,,
player,201111130mia,mia,BessDa00,fumbles_rec,1,,,,,
player,201111130mia,mia,BessDa00,fumbles_rec_yds,0,,,,,
player,201111130mia,mia,BessDa00,fumbles_rec_td,0,,,,,
player,201111130mia,mia,BessDa00,fumbles_forced,0,,,,,
player,201111130mia,was,BankBr00,kick_ret,2,,,,,
player,201111130mia,was,BankBr00,kick_ret_yds,38,,,,,
player,201111130mia,was,BankBr00,kick_ret_yds_per_ret,19.0,,,,,
player,201111130mia,was,BankBr00,kick_ret_td,0,,,,,
player,201111130mia,was,BankBr00,kick_ret_long,20,,,,,
player,201111130mia,was,BankBr00,punt_ret,1,,,,,
player,201111130mia,was,BankBr00,punt_ret_yds,22,,,,,
player,201111130mia,was,BankBr00,punt_ret_yds_per_ret,22.0,,,,,
player,201111130mia,was,BankBr00,punt_ret_td,0,,,,,
player,201111130mia,was,BankBr00,punt_ret_long,22,,,,,
player,201111130mia,mia,BessDa00,kick_ret,0,,,,,
player,201111130mia,mia,BessDa00,kick_ret_yds,0,,,,,
player,201111130mia,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201111130mia,mia,BessDa00,kick_ret_td,0,,,,,
player,201111130mia,mia,BessDa00,kick_ret_long,0,,,,,
player,201111130mia,mia,BessDa00,punt_ret,2,,,,,
player,201111130mia,mia,BessDa00,punt_ret_yds,22,,,,,
player,201111130mia,mia,BessDa00,punt_ret_yds_per_ret,11.0,,,,,
player,201111130mia,mia,BessDa00,punt_ret_td,0,,,,,
player,201111130mia,mia,BessDa00,punt_ret_long,19,,,,,
player,201111130mia,mia,GateCl00,kick_ret,2,,,,,
player,201111130mia,mia,GateCl00,kick_ret_yds,42,,,,,
player,201111130mia,mia,GateCl00,kick_ret_yds_per_ret,21.0,,,,,
player,201111130mia,mia,GateCl00,kick_ret_td,0,,,,,
player,201111130mia,mia,GateCl00,kick_ret_long,30,,,,,
player,201111130mia,mia,GateCl00,punt_ret,0,,,,,
player,201111130mia,mia,GateCl00,punt_ret_yds,0,,,,,
player,201111130mia,mia,GateCl00,punt_ret_yds_per_ret,,,,,,
player,201111130mia,mia,GateCl00,punt_ret_td,0,,,,,
player,201111130mia,mia,GateCl00,punt_ret_long,0,,,,,
player,201111130mia,was,RoccSa20,xpm,,,,,,
player,201111130mia,was,RoccSa20,xpa,,,,,,
player,201111130mia,was,RoccSa20,fgm,,,,,,
player,201111130mia,was,RoccSa20,fga,,,,,,
player,201111130mia,was,RoccSa20,punt,2,,,,,
player,201111130mia,was,RoccSa20,punt_yds,93,,,,,
player,201111130mia,was,RoccSa20,punt_yds_per_punt,46.5,,,,,
player,201111130mia,was,RoccSa20,punt_long,49,,,,,
player,201111130mia,was,GanoGr44,xpm,,,,,,
player,201111130mia,was,GanoGr44,xpa,,,,,,
player,201111130mia,was,GanoGr44,fgm,3,,,,,
player,201111130mia,was,GanoGr44,fga,5,,,,,
player,201111130mia,was,GanoGr44,punt,0,,,,,
player,201111130mia,was,GanoGr44,punt_yds,0,,,,,
player,201111130mia,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201111130mia,was,GanoGr44,punt_long,0,,,,,
player,201111130mia,mia,CarpDa44,xpm,2,,,,,
player,201111130mia,mia,CarpDa44,xpa,2,,,,,
player,201111130mia,mia,CarpDa44,fgm,2,,,,,
player,201111130mia,mia,CarpDa44,fga,3,,,,,
player,201111130mia,mia,CarpDa44,punt,0,,,,,
player,201111130mia,mia,CarpDa44,punt_yds,0,,,,,
player,201111130mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201111130mia,mia,CarpDa44,punt_long,0,,,,,
player,201111130mia,mia,FielBr20,xpm,,,,,,
player,201111130mia,mia,FielBr20,xpa,,,,,,
player,201111130mia,mia,FielBr20,fgm,,,,,,
player,201111130mia,mia,FielBr20,fga,,,,,,
player,201111130mia,mia,FielBr20,punt,1,,,,,
player,201111130mia,mia,FielBr20,punt_yds,49,,,,,
player,201111130mia,mia,FielBr20,punt_yds_per_punt,49.0,,,,,
player,201111130mia,mia,FielBr20,punt_long,49,,,,,
