game,2011,11,20111120,201111200rav,cin,"Cincinnati Bengals",24,rav,"Baltimore Ravens",31
player,201111200rav,rav,WillCh01,def_int_yds,0,,,,,
player,201111200rav,rav,WillCh01,def_int_td,0,,,,,
player,201111200rav,rav,WillCh01,def_int_long,0,,,,,
player,201111200rav,rav,WillCh01,pass_defended,0,,,,,
player,201111200rav,rav,WillCh01,sacks,0.0,,,,,
player,201111200rav,rav,WillCh01,tackles_combined,1,,,,,
player,201111200rav,rav,WillCh01,tackles_solo,1,,,,,
player,201111200rav,rav,WillCh01,tackles_assists,0,,,,,
player,201111200rav,rav,WillCh01,tackles_loss,0,,,,,
player,201111200rav,rav,WillCh01,qb_hits,0,,,,,
player,201111200rav,rav,WillCh01,fumbles_rec,0,,,,,
player,201111200rav,rav,WillCh01,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,WillCh01,fumbles_rec_td,0,,,,,
player,201111200rav,rav,WillCh01,fumbles_forced,0,,,,,
player,201111200rav,rav,ZbikTo99,def_int,0,,,,,
player,201111200rav,rav,ZbikTo99,def_int_yds,0,,,,,
player,201111200rav,rav,ZbikTo99,def_int_td,0,,,,,
player,201111200rav,rav,ZbikTo99,def_int_long,0,,,,,
player,201111200rav,rav,ZbikTo99,pass_defended,0,,,,,
player,201111200rav,rav,ZbikTo99,sacks,0.0,,,,,
player,201111200rav,rav,ZbikTo99,tackles_combined,1,,,,,
player,201111200rav,rav,ZbikTo99,tackles_solo,1,,,,,
player,201111200rav,rav,ZbikTo99,tackles_assists,0,,,,,
player,201111200rav,rav,ZbikTo99,tackles_loss,0,,,,,
player,201111200rav,rav,ZbikTo99,qb_hits,0,,,,,
player,201111200rav,rav,ZbikTo99,fumbles_rec,0,,,,,
player,201111200rav,rav,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,ZbikTo99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,ZbikTo99,fumbles_forced,0,,,,,
player,201111200rav,rav,KrugPa99,def_int,0,,,,,
player,201111200rav,rav,KrugPa99,def_int_yds,0,,,,,
player,201111200rav,rav,KrugPa99,def_int_td,0,,,,,
player,201111200rav,rav,KrugPa99,def_int_long,0,,,,,
player,201111200rav,rav,KrugPa99,pass_defended,0,,,,,
player,201111200rav,rav,KrugPa99,sacks,0.0,,,,,
player,201111200rav,rav,KrugPa99,tackles_combined,0,,,,,
player,201111200rav,rav,KrugPa99,tackles_solo,0,,,,,
player,201111200rav,rav,KrugPa99,tackles_assists,0,,,,,
player,201111200rav,rav,KrugPa99,tackles_loss,0,,,,,
player,201111200rav,rav,KrugPa99,qb_hits,1,,,,,
player,201111200rav,rav,KrugPa99,fumbles_rec,0,,,,,
player,201111200rav,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,KrugPa99,fumbles_forced,0,,,,,
player,201111200rav,cin,TateBr00,kick_ret,0,,,,,
player,201111200rav,cin,TateBr00,kick_ret_yds,0,,,,,
player,201111200rav,cin,TateBr00,kick_ret_yds_per_ret,,,,,,
player,201111200rav,cin,TateBr00,kick_ret_td,0,,,,,
player,201111200rav,cin,TateBr00,kick_ret_long,0,,,,,
player,201111200rav,cin,TateBr00,punt_ret,4,,,,,
player,201111200rav,cin,TateBr00,punt_ret_yds,24,,,,,
player,201111200rav,cin,TateBr00,punt_ret_yds_per_ret,6.0,,,,,
player,201111200rav,cin,TateBr00,punt_ret_td,0,,,,,
player,201111200rav,cin,TateBr00,punt_ret_long,12,,,,,
player,201111200rav,rav,WebbLa99,kick_ret,0,,,,,
player,201111200rav,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201111200rav,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201111200rav,rav,WebbLa99,kick_ret_td,0,,,,,
player,201111200rav,rav,WebbLa99,kick_ret_long,0,,,,,
player,201111200rav,rav,WebbLa99,punt_ret,3,,,,,
player,201111200rav,rav,WebbLa99,punt_ret_yds,6,,,,,
player,201111200rav,rav,WebbLa99,punt_ret_yds_per_ret,2.0,,,,,
player,201111200rav,rav,WebbLa99,punt_ret_td,0,,,,,
player,201111200rav,rav,WebbLa99,punt_ret_long,4,,,,,
player,201111200rav,rav,ZbikTo99,kick_ret,1,,,,,
player,201111200rav,rav,ZbikTo99,kick_ret_yds,26,,,,,
player,201111200rav,rav,ZbikTo99,kick_ret_yds_per_ret,26.0,,,,,
player,201111200rav,rav,ZbikTo99,kick_ret_td,0,,,,,
player,201111200rav,rav,ZbikTo99,kick_ret_long,26,,,,,
player,201111200rav,rav,ZbikTo99,punt_ret,0,,,,,
player,201111200rav,rav,ZbikTo99,punt_ret_yds,0,,,,,
player,201111200rav,rav,ZbikTo99,punt_ret_yds_per_ret,,,,,,
player,201111200rav,rav,ZbikTo99,punt_ret_td,0,,,,,
player,201111200rav,rav,ZbikTo99,punt_ret_long,0,,,,,
player,201111200rav,cin,nugenmik01,xpm,3,,,,,
player,201111200rav,cin,nugenmik01,xpa,3,,,,,
player,201111200rav,cin,nugenmik01,fgm,1,,,,,
player,201111200rav,cin,nugenmik01,fga,1,,,,,
player,201111200rav,cin,nugenmik01,punt,0,,,,,
player,201111200rav,cin,nugenmik01,punt_yds,0,,,,,
player,201111200rav,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201111200rav,cin,nugenmik01,punt_long,0,,,,,
player,201111200rav,cin,HubeKe20,xpm,,,,,,
player,201111200rav,cin,HubeKe20,xpa,,,,,,
player,201111200rav,cin,HubeKe20,fgm,,,,,,
player,201111200rav,cin,HubeKe20,fga,,,,,,
player,201111200rav,cin,HubeKe20,punt,7,,,,,
player,201111200rav,cin,HubeKe20,punt_yds,270,,,,,
player,201111200rav,cin,HubeKe20,punt_yds_per_punt,38.6,,,,,
player,201111200rav,cin,HubeKe20,punt_long,56,,,,,
player,201111200rav,rav,cundibil01,xpm,4,,,,,
player,201111200rav,rav,cundibil01,xpa,4,,,,,
player,201111200rav,rav,cundibil01,fgm,1,,,,,
player,201111200rav,rav,cundibil01,fga,1,,,,,
player,201111200rav,rav,cundibil01,punt,0,,,,,
player,201111200rav,rav,cundibil01,punt_yds,0,,,,,
player,201111200rav,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201111200rav,rav,cundibil01,punt_long,0,,,,,
player,201111200rav,rav,KochSa20,xpm,,,,,,
player,201111200rav,rav,KochSa20,xpa,,,,,,
player,201111200rav,rav,KochSa20,fgm,,,,,,
player,201111200rav,rav,KochSa20,fga,,,,,,
player,201111200rav,rav,KochSa20,punt,8,,,,,
player,201111200rav,rav,KochSa20,punt_yds,391,,,,,
player,201111200rav,rav,KochSa20,punt_yds_per_punt,48.9,,,,,
player,201111200rav,rav,KochSa20,punt_long,61,,,,,
