game,2011,12,20111124,201111240rav,sfo,"San Francisco 49ers",6,rav,"Baltimore Ravens",16
player,201111240rav,rav,ReedDa00,def_int_td,0,,,,,
player,201111240rav,rav,ReedDa00,def_int_long,0,,,,,
player,201111240rav,rav,ReedDa00,pass_defended,0,,,,,
player,201111240rav,rav,ReedDa00,sacks,0.0,,,,,
player,201111240rav,rav,ReedDa00,tackles_combined,1,,,,,
player,201111240rav,rav,ReedDa00,tackles_solo,1,,,,,
player,201111240rav,rav,ReedDa00,tackles_assists,0,,,,,
player,201111240rav,rav,ReedDa00,tackles_loss,0,,,,,
player,201111240rav,rav,ReedDa00,qb_hits,0,,,,,
player,201111240rav,rav,ReedDa00,fumbles_rec,0,,,,,
player,201111240rav,rav,ReedDa00,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,ReedDa00,fumbles_rec_td,0,,,,,
player,201111240rav,rav,ReedDa00,fumbles_forced,0,,,,,
player,201111240rav,rav,SmitJi03,def_int,0,,,,,
player,201111240rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201111240rav,rav,SmitJi03,def_int_td,0,,,,,
player,201111240rav,rav,SmitJi03,def_int_long,0,,,,,
player,201111240rav,rav,SmitJi03,pass_defended,1,,,,,
player,201111240rav,rav,SmitJi03,sacks,0.0,,,,,
player,201111240rav,rav,SmitJi03,tackles_combined,1,,,,,
player,201111240rav,rav,SmitJi03,tackles_solo,1,,,,,
player,201111240rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201111240rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201111240rav,rav,SmitJi03,qb_hits,0,,,,,
player,201111240rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201111240rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201111240rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201111240rav,sfo,GinnTe00,kick_ret,3,,,,,
player,201111240rav,sfo,GinnTe00,kick_ret_yds,93,,,,,
player,201111240rav,sfo,GinnTe00,kick_ret_yds_per_ret,31.0,,,,,
player,201111240rav,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201111240rav,sfo,GinnTe00,kick_ret_long,36,,,,,
player,201111240rav,sfo,GinnTe00,punt_ret,0,,,,,
player,201111240rav,sfo,GinnTe00,punt_ret_yds,0,,,,,
player,201111240rav,sfo,GinnTe00,punt_ret_yds_per_ret,,,,,,
player,201111240rav,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201111240rav,sfo,GinnTe00,punt_ret_long,0,,,,,
player,201111240rav,rav,WebbLa99,kick_ret,0,,,,,
player,201111240rav,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201111240rav,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201111240rav,rav,WebbLa99,kick_ret_td,0,,,,,
player,201111240rav,rav,WebbLa99,kick_ret_long,0,,,,,
player,201111240rav,rav,WebbLa99,punt_ret,5,,,,,
player,201111240rav,rav,WebbLa99,punt_ret_yds,48,,,,,
player,201111240rav,rav,WebbLa99,punt_ret_yds_per_ret,9.6,,,,,
player,201111240rav,rav,WebbLa99,punt_ret_td,0,,,,,
player,201111240rav,rav,WebbLa99,punt_ret_long,18,,,,,
player,201111240rav,rav,ZbikTo99,kick_ret,1,,,,,
player,201111240rav,rav,ZbikTo99,kick_ret_yds,16,,,,,
player,201111240rav,rav,ZbikTo99,kick_ret_yds_per_ret,16.0,,,,,
player,201111240rav,rav,ZbikTo99,kick_ret_td,0,,,,,
player,201111240rav,rav,ZbikTo99,kick_ret_long,16,,,,,
player,201111240rav,rav,ZbikTo99,punt_ret,0,,,,,
player,201111240rav,rav,ZbikTo99,punt_ret_yds,0,,,,,
player,201111240rav,rav,ZbikTo99,punt_ret_yds_per_ret,,,,,,
player,201111240rav,rav,ZbikTo99,punt_ret_td,0,,,,,
player,201111240rav,rav,ZbikTo99,punt_ret_long,0,,,,,
player,201111240rav,sfo,LeexAn20,xpm,,,,,,
player,201111240rav,sfo,LeexAn20,xpa,,,,,,
player,201111240rav,sfo,LeexAn20,fgm,,,,,,
player,201111240rav,sfo,LeexAn20,fga,,,,,,
player,201111240rav,sfo,LeexAn20,punt,5,,,,,
player,201111240rav,sfo,LeexAn20,punt_yds,288,,,,,
player,201111240rav,sfo,LeexAn20,punt_yds_per_punt,57.6,,,,,
player,201111240rav,sfo,LeexAn20,punt_long,61,,,,,
player,201111240rav,sfo,akersdav01,xpm,,,,,,
player,201111240rav,sfo,akersdav01,xpa,,,,,,
player,201111240rav,sfo,akersdav01,fgm,2,,,,,
player,201111240rav,sfo,akersdav01,fga,2,,,,,
player,201111240rav,sfo,akersdav01,punt,0,,,,,
player,201111240rav,sfo,akersdav01,punt_yds,0,,,,,
player,201111240rav,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201111240rav,sfo,akersdav01,punt_long,0,,,,,
player,201111240rav,rav,cundibil01,xpm,1,,,,,
player,201111240rav,rav,cundibil01,xpa,1,,,,,
player,201111240rav,rav,cundibil01,fgm,3,,,,,
player,201111240rav,rav,cundibil01,fga,3,,,,,
player,201111240rav,rav,cundibil01,punt,0,,,,,
player,201111240rav,rav,cundibil01,punt_yds,0,,,,,
player,201111240rav,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201111240rav,rav,cundibil01,punt_long,0,,,,,
player,201111240rav,rav,KochSa20,xpm,,,,,,
player,201111240rav,rav,KochSa20,xpa,,,,,,
player,201111240rav,rav,KochSa20,fgm,,,,,,
player,201111240rav,rav,KochSa20,fga,,,,,,
player,201111240rav,rav,KochSa20,punt,4,,,,,
player,201111240rav,rav,KochSa20,punt_yds,170,,,,,
player,201111240rav,rav,KochSa20,punt_yds_per_punt,42.5,,,,,
player,201111240rav,rav,KochSa20,punt_long,50,,,,,
