game,2011,7,20111023,201110230nyj,sdg,"San Diego Chargers",21,nyj,"New York Jets",27
player,201110230nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201110230nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201110230nyj,nyj,MaugJo00,tackles_combined,2,,,,,
player,201110230nyj,nyj,MaugJo00,tackles_solo,0,,,,,
player,201110230nyj,nyj,MaugJo00,tackles_assists,2,,,,,
player,201110230nyj,nyj,MaugJo00,tackles_loss,0,,,,,
player,201110230nyj,nyj,MaugJo00,qb_hits,0,,,,,
player,201110230nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201110230nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201110230nyj,nyj,PaceCa20,def_int,0,,,,,
player,201110230nyj,nyj,PaceCa20,def_int_yds,0,,,,,
player,201110230nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201110230nyj,nyj,PaceCa20,def_int_long,0,,,,,
player,201110230nyj,nyj,PaceCa20,pass_defended,0,,,,,
player,201110230nyj,nyj,PaceCa20,sacks,0.0,,,,,
player,201110230nyj,nyj,PaceCa20,tackles_combined,2,,,,,
player,201110230nyj,nyj,PaceCa20,tackles_solo,2,,,,,
player,201110230nyj,nyj,PaceCa20,tackles_assists,0,,,,,
player,201110230nyj,nyj,PaceCa20,tackles_loss,0,,,,,
player,201110230nyj,nyj,PaceCa20,qb_hits,0,,,,,
player,201110230nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,PouhSi20,def_int,0,,,,,
player,201110230nyj,nyj,PouhSi20,def_int_yds,0,,,,,
player,201110230nyj,nyj,PouhSi20,def_int_td,0,,,,,
player,201110230nyj,nyj,PouhSi20,def_int_long,0,,,,,
player,201110230nyj,nyj,PouhSi20,pass_defended,0,,,,,
player,201110230nyj,nyj,PouhSi20,sacks,0.0,,,,,
player,201110230nyj,nyj,PouhSi20,tackles_combined,2,,,,,
player,201110230nyj,nyj,PouhSi20,tackles_solo,0,,,,,
player,201110230nyj,nyj,PouhSi20,tackles_assists,2,,,,,
player,201110230nyj,nyj,PouhSi20,tackles_loss,0,,,,,
player,201110230nyj,nyj,PouhSi20,qb_hits,1,,,,,
player,201110230nyj,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,StriDo20,def_int,0,,,,,
player,201110230nyj,nyj,StriDo20,def_int_yds,0,,,,,
player,201110230nyj,nyj,StriDo20,def_int_td,0,,,,,
player,201110230nyj,nyj,StriDo20,def_int_long,0,,,,,
player,201110230nyj,nyj,StriDo20,pass_defended,1,,,,,
player,201110230nyj,nyj,StriDo20,sacks,0.0,,,,,
player,201110230nyj,nyj,StriDo20,tackles_combined,2,,,,,
player,201110230nyj,nyj,StriDo20,tackles_solo,2,,,,,
player,201110230nyj,nyj,StriDo20,tackles_assists,0,,,,,
player,201110230nyj,nyj,StriDo20,tackles_loss,0,,,,,
player,201110230nyj,nyj,StriDo20,qb_hits,0,,,,,
player,201110230nyj,nyj,StriDo20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,StriDo20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,CookEm99,def_int,0,,,,,
player,201110230nyj,nyj,CookEm99,def_int_yds,0,,,,,
player,201110230nyj,nyj,CookEm99,def_int_td,0,,,,,
player,201110230nyj,nyj,CookEm99,def_int_long,0,,,,,
player,201110230nyj,nyj,CookEm99,pass_defended,0,,,,,
player,201110230nyj,nyj,CookEm99,sacks,0.0,,,,,
player,201110230nyj,nyj,CookEm99,tackles_combined,1,,,,,
player,201110230nyj,nyj,CookEm99,tackles_solo,1,,,,,
player,201110230nyj,nyj,CookEm99,tackles_assists,0,,,,,
player,201110230nyj,nyj,CookEm99,tackles_loss,0,,,,,
player,201110230nyj,nyj,CookEm99,qb_hits,0,,,,,
player,201110230nyj,nyj,CookEm99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,CookEm99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,CookEm99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,CookEm99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,DixoMa00,def_int,0,,,,,
player,201110230nyj,nyj,DixoMa00,def_int_yds,0,,,,,
player,201110230nyj,nyj,DixoMa00,def_int_td,0,,,,,
player,201110230nyj,nyj,DixoMa00,def_int_long,0,,,,,
player,201110230nyj,nyj,DixoMa00,pass_defended,0,,,,,
player,201110230nyj,nyj,DixoMa00,sacks,0.0,,,,,
player,201110230nyj,nyj,DixoMa00,tackles_combined,1,,,,,
player,201110230nyj,nyj,DixoMa00,tackles_solo,1,,,,,
player,201110230nyj,nyj,DixoMa00,tackles_assists,0,,,,,
player,201110230nyj,nyj,DixoMa00,tackles_loss,0,,,,,
player,201110230nyj,nyj,DixoMa00,qb_hits,0,,,,,
player,201110230nyj,nyj,DixoMa00,fumbles_rec,0,,,,,
player,201110230nyj,nyj,DixoMa00,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,DixoMa00,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,DixoMa00,fumbles_forced,0,,,,,
player,201110230nyj,nyj,ElliKe01,def_int,0,,,,,
player,201110230nyj,nyj,ElliKe01,def_int_yds,0,,,,,
player,201110230nyj,nyj,ElliKe01,def_int_td,0,,,,,
player,201110230nyj,nyj,ElliKe01,def_int_long,0,,,,,
player,201110230nyj,nyj,ElliKe01,pass_defended,0,,,,,
player,201110230nyj,nyj,ElliKe01,sacks,0.0,,,,,
player,201110230nyj,nyj,ElliKe01,tackles_combined,1,,,,,
player,201110230nyj,nyj,ElliKe01,tackles_solo,0,,,,,
player,201110230nyj,nyj,ElliKe01,tackles_assists,1,,,,,
player,201110230nyj,nyj,ElliKe01,tackles_loss,0,,,,,
player,201110230nyj,nyj,ElliKe01,qb_hits,0,,,,,
player,201110230nyj,nyj,ElliKe01,fumbles_rec,0,,,,,
player,201110230nyj,nyj,ElliKe01,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,ElliKe01,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,ElliKe01,fumbles_forced,0,,,,,
player,201110230nyj,nyj,PitoRo00,def_int,0,,,,,
player,201110230nyj,nyj,PitoRo00,def_int_yds,0,,,,,
player,201110230nyj,nyj,PitoRo00,def_int_td,0,,,,,
player,201110230nyj,nyj,PitoRo00,def_int_long,0,,,,,
player,201110230nyj,nyj,PitoRo00,pass_defended,0,,,,,
player,201110230nyj,nyj,PitoRo00,sacks,0.0,,,,,
player,201110230nyj,nyj,PitoRo00,tackles_combined,1,,,,,
player,201110230nyj,nyj,PitoRo00,tackles_solo,1,,,,,
player,201110230nyj,nyj,PitoRo00,tackles_assists,0,,,,,
player,201110230nyj,nyj,PitoRo00,tackles_loss,0,,,,,
player,201110230nyj,nyj,PitoRo00,qb_hits,0,,,,,
player,201110230nyj,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201110230nyj,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201110230nyj,sdg,CrayPa00,kick_ret,0,,,,,
player,201110230nyj,sdg,CrayPa00,kick_ret_yds,0,,,,,
player,201110230nyj,sdg,CrayPa00,kick_ret_yds_per_ret,,,,,,
player,201110230nyj,sdg,CrayPa00,kick_ret_td,0,,,,,
player,201110230nyj,sdg,CrayPa00,kick_ret_long,0,,,,,
player,201110230nyj,sdg,CrayPa00,punt_ret,1,,,,,
player,201110230nyj,sdg,CrayPa00,punt_ret_yds,0,,,,,
player,201110230nyj,sdg,CrayPa00,punt_ret_yds_per_ret,0.0,,,,,
player,201110230nyj,sdg,CrayPa00,punt_ret_td,0,,,,,
player,201110230nyj,sdg,CrayPa00,punt_ret_long,0,,,,,
player,201110230nyj,sdg,GoodRi00,kick_ret,6,,,,,
player,201110230nyj,sdg,GoodRi00,kick_ret_yds,139,,,,,
player,201110230nyj,sdg,GoodRi00,kick_ret_yds_per_ret,23.2,,,,,
player,201110230nyj,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201110230nyj,sdg,GoodRi00,kick_ret_long,31,,,,,
player,201110230nyj,sdg,GoodRi00,punt_ret,0,,,,,
player,201110230nyj,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201110230nyj,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201110230nyj,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201110230nyj,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201110230nyj,nyj,McKnJo00,kick_ret,3,,,,,
player,201110230nyj,nyj,McKnJo00,kick_ret_yds,79,,,,,
player,201110230nyj,nyj,McKnJo00,kick_ret_yds_per_ret,26.3,,,,,
player,201110230nyj,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201110230nyj,nyj,McKnJo00,kick_ret_long,34,,,,,
player,201110230nyj,nyj,McKnJo00,punt_ret,1,,,,,
player,201110230nyj,nyj,McKnJo00,punt_ret_yds,7,,,,,
player,201110230nyj,nyj,McKnJo00,punt_ret_yds_per_ret,7.0,,,,,
player,201110230nyj,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201110230nyj,nyj,McKnJo00,punt_ret_long,7,,,,,
player,201110230nyj,nyj,KerlJe00,kick_ret,0,,,,,
player,201110230nyj,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201110230nyj,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201110230nyj,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201110230nyj,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201110230nyj,nyj,KerlJe00,punt_ret,1,,,,,
player,201110230nyj,nyj,KerlJe00,punt_ret_yds,7,,,,,
player,201110230nyj,nyj,KerlJe00,punt_ret_yds_per_ret,7.0,,,,,
player,201110230nyj,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201110230nyj,nyj,KerlJe00,punt_ret_long,7,,,,,
player,201110230nyj,sdg,novaknic01,xpm,3,,,,,
player,201110230nyj,sdg,novaknic01,xpa,3,,,,,
player,201110230nyj,sdg,novaknic01,fgm,,,,,,
player,201110230nyj,sdg,novaknic01,fga,,,,,,
player,201110230nyj,sdg,novaknic01,punt,0,,,,,
player,201110230nyj,sdg,novaknic01,punt_yds,0,,,,,
player,201110230nyj,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201110230nyj,sdg,novaknic01,punt_long,0,,,,,
player,201110230nyj,sdg,ScifMi20,xpm,,,,,,
player,201110230nyj,sdg,ScifMi20,xpa,,,,,,
player,201110230nyj,sdg,ScifMi20,fgm,,,,,,
player,201110230nyj,sdg,ScifMi20,fga,,,,,,
player,201110230nyj,sdg,ScifMi20,punt,4,,,,,
player,201110230nyj,sdg,ScifMi20,punt_yds,201,,,,,
player,201110230nyj,sdg,ScifMi20,punt_yds_per_punt,50.3,,,,,
player,201110230nyj,sdg,ScifMi20,punt_long,58,,,,,
player,201110230nyj,nyj,FolkNi20,xpm,3,,,,,
player,201110230nyj,nyj,FolkNi20,xpa,3,,,,,
player,201110230nyj,nyj,FolkNi20,fgm,2,,,,,
player,201110230nyj,nyj,FolkNi20,fga,2,,,,,
player,201110230nyj,nyj,FolkNi20,punt,0,,,,,
player,201110230nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201110230nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201110230nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201110230nyj,nyj,ConlT.00,xpm,,,,,,
player,201110230nyj,nyj,ConlT.00,xpa,,,,,,
player,201110230nyj,nyj,ConlT.00,fgm,,,,,,
player,201110230nyj,nyj,ConlT.00,fga,,,,,,
player,201110230nyj,nyj,ConlT.00,punt,3,,,,,
player,201110230nyj,nyj,ConlT.00,punt_yds,110,,,,,
player,201110230nyj,nyj,ConlT.00,punt_yds_per_punt,36.7,,,,,
player,201110230nyj,nyj,ConlT.00,punt_long,42,,,,,
