game,2011,9,20111106,201111060was,sfo,"San Francisco 49ers",19,was,"Washington Redskins",11
player,201111060was,was,ArmsAn00,fumbles_rec_yds,0,,,,,
player,201111060was,was,ArmsAn00,fumbles_rec_td,0,,,,,
player,201111060was,was,ArmsAn00,fumbles_forced,0,,,,,
player,201111060was,was,CofiBa20,def_int,0,,,,,
player,201111060was,was,CofiBa20,def_int_yds,0,,,,,
player,201111060was,was,CofiBa20,def_int_td,0,,,,,
player,201111060was,was,CofiBa20,def_int_long,0,,,,,
player,201111060was,was,CofiBa20,pass_defended,0,,,,,
player,201111060was,was,CofiBa20,sacks,0.0,,,,,
player,201111060was,was,CofiBa20,tackles_combined,1,,,,,
player,201111060was,was,CofiBa20,tackles_solo,1,,,,,
player,201111060was,was,CofiBa20,tackles_assists,0,,,,,
player,201111060was,was,CofiBa20,tackles_loss,0,,,,,
player,201111060was,was,CofiBa20,qb_hits,0,,,,,
player,201111060was,was,CofiBa20,fumbles_rec,0,,,,,
player,201111060was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201111060was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201111060was,was,CofiBa20,fumbles_forced,0,,,,,
player,201111060was,was,GolsKe20,def_int,0,,,,,
player,201111060was,was,GolsKe20,def_int_yds,0,,,,,
player,201111060was,was,GolsKe20,def_int_td,0,,,,,
player,201111060was,was,GolsKe20,def_int_long,0,,,,,
player,201111060was,was,GolsKe20,pass_defended,0,,,,,
player,201111060was,was,GolsKe20,sacks,0.0,,,,,
player,201111060was,was,GolsKe20,tackles_combined,1,,,,,
player,201111060was,was,GolsKe20,tackles_solo,0,,,,,
player,201111060was,was,GolsKe20,tackles_assists,1,,,,,
player,201111060was,was,GolsKe20,tackles_loss,0,,,,,
player,201111060was,was,GolsKe20,qb_hits,0,,,,,
player,201111060was,was,GolsKe20,fumbles_rec,0,,,,,
player,201111060was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201111060was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201111060was,was,GolsKe20,fumbles_forced,0,,,,,
player,201111060was,was,NeilCh00,def_int,0,,,,,
player,201111060was,was,NeilCh00,def_int_yds,0,,,,,
player,201111060was,was,NeilCh00,def_int_td,0,,,,,
player,201111060was,was,NeilCh00,def_int_long,0,,,,,
player,201111060was,was,NeilCh00,pass_defended,0,,,,,
player,201111060was,was,NeilCh00,sacks,0.0,,,,,
player,201111060was,was,NeilCh00,tackles_combined,1,,,,,
player,201111060was,was,NeilCh00,tackles_solo,0,,,,,
player,201111060was,was,NeilCh00,tackles_assists,1,,,,,
player,201111060was,was,NeilCh00,tackles_loss,0,,,,,
player,201111060was,was,NeilCh00,qb_hits,0,,,,,
player,201111060was,was,NeilCh00,fumbles_rec,0,,,,,
player,201111060was,was,NeilCh00,fumbles_rec_yds,0,,,,,
player,201111060was,was,NeilCh00,fumbles_rec_td,0,,,,,
player,201111060was,was,NeilCh00,fumbles_forced,0,,,,,
player,201111060was,was,SellMi00,def_int,0,,,,,
player,201111060was,was,SellMi00,def_int_yds,0,,,,,
player,201111060was,was,SellMi00,def_int_td,0,,,,,
player,201111060was,was,SellMi00,def_int_long,0,,,,,
player,201111060was,was,SellMi00,pass_defended,0,,,,,
player,201111060was,was,SellMi00,sacks,0.0,,,,,
player,201111060was,was,SellMi00,tackles_combined,1,,,,,
player,201111060was,was,SellMi00,tackles_solo,0,,,,,
player,201111060was,was,SellMi00,tackles_assists,1,,,,,
player,201111060was,was,SellMi00,tackles_loss,0,,,,,
player,201111060was,was,SellMi00,qb_hits,0,,,,,
player,201111060was,was,SellMi00,fumbles_rec,0,,,,,
player,201111060was,was,SellMi00,fumbles_rec_yds,0,,,,,
player,201111060was,was,SellMi00,fumbles_rec_td,0,,,,,
player,201111060was,was,SellMi00,fumbles_forced,0,,,,,
player,201111060was,was,WestBy00,def_int,0,,,,,
player,201111060was,was,WestBy00,def_int_yds,0,,,,,
player,201111060was,was,WestBy00,def_int_td,0,,,,,
player,201111060was,was,WestBy00,def_int_long,0,,,,,
player,201111060was,was,WestBy00,pass_defended,0,,,,,
player,201111060was,was,WestBy00,sacks,0.0,,,,,
player,201111060was,was,WestBy00,tackles_combined,1,,,,,
player,201111060was,was,WestBy00,tackles_solo,1,,,,,
player,201111060was,was,WestBy00,tackles_assists,0,,,,,
player,201111060was,was,WestBy00,tackles_loss,0,,,,,
player,201111060was,was,WestBy00,qb_hits,0,,,,,
player,201111060was,was,WestBy00,fumbles_rec,0,,,,,
player,201111060was,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201111060was,was,WestBy00,fumbles_rec_td,0,,,,,
player,201111060was,was,WestBy00,fumbles_forced,0,,,,,
player,201111060was,was,BankBr00,def_int,0,,,,,
player,201111060was,was,BankBr00,def_int_yds,0,,,,,
player,201111060was,was,BankBr00,def_int_td,0,,,,,
player,201111060was,was,BankBr00,def_int_long,0,,,,,
player,201111060was,was,BankBr00,pass_defended,0,,,,,
player,201111060was,was,BankBr00,sacks,0.0,,,,,
player,201111060was,was,BankBr00,tackles_combined,0,,,,,
player,201111060was,was,BankBr00,tackles_solo,0,,,,,
player,201111060was,was,BankBr00,tackles_assists,0,,,,,
player,201111060was,was,BankBr00,tackles_loss,0,,,,,
player,201111060was,was,BankBr00,qb_hits,0,,,,,
player,201111060was,was,BankBr00,fumbles_rec,2,,,,,
player,201111060was,was,BankBr00,fumbles_rec_yds,0,,,,,
player,201111060was,was,BankBr00,fumbles_rec_td,0,,,,,
player,201111060was,was,BankBr00,fumbles_forced,0,,,,,
player,201111060was,was,BarnKe99,def_int,0,,,,,
player,201111060was,was,BarnKe99,def_int_yds,0,,,,,
player,201111060was,was,BarnKe99,def_int_td,0,,,,,
player,201111060was,was,BarnKe99,def_int_long,0,,,,,
player,201111060was,was,BarnKe99,pass_defended,1,,,,,
player,201111060was,was,BarnKe99,sacks,0.0,,,,,
player,201111060was,was,BarnKe99,tackles_combined,0,,,,,
player,201111060was,was,BarnKe99,tackles_solo,0,,,,,
player,201111060was,was,BarnKe99,tackles_assists,0,,,,,
player,201111060was,was,BarnKe99,tackles_loss,0,,,,,
player,201111060was,was,BarnKe99,qb_hits,0,,,,,
player,201111060was,was,BarnKe99,fumbles_rec,0,,,,,
player,201111060was,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201111060was,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201111060was,was,BarnKe99,fumbles_forced,0,,,,,
player,201111060was,was,GomeDe00,def_int,,,,,,
player,201111060was,was,GomeDe00,def_int_yds,,,,,,
player,201111060was,was,GomeDe00,def_int_td,,,,,,
player,201111060was,was,GomeDe00,def_int_long,,,,,,
player,201111060was,was,GomeDe00,pass_defended,,,,,,
player,201111060was,was,GomeDe00,sacks,0.0,,,,,
player,201111060was,was,GomeDe00,tackles_combined,,,,,,
player,201111060was,was,GomeDe00,tackles_solo,,,,,,
player,201111060was,was,GomeDe00,tackles_assists,,,,,,
player,201111060was,was,GomeDe00,tackles_loss,0,,,,,
player,201111060was,was,GomeDe00,qb_hits,1,,,,,
player,201111060was,was,GomeDe00,fumbles_rec,,,,,,
player,201111060was,was,GomeDe00,fumbles_rec_yds,,,,,,
player,201111060was,was,GomeDe00,fumbles_rec_td,,,,,,
player,201111060was,was,GomeDe00,fumbles_forced,,,,,,
player,201111060was,sfo,GinnTe00,kick_ret,1,,,,,
player,201111060was,sfo,GinnTe00,kick_ret_yds,20,,,,,
player,201111060was,sfo,GinnTe00,kick_ret_yds_per_ret,20.0,,,,,
player,201111060was,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201111060was,sfo,GinnTe00,kick_ret_long,20,,,,,
player,201111060was,sfo,GinnTe00,punt_ret,5,,,,,
player,201111060was,sfo,GinnTe00,punt_ret_yds,47,,,,,
player,201111060was,sfo,GinnTe00,punt_ret_yds_per_ret,9.4,,,,,
player,201111060was,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201111060was,sfo,GinnTe00,punt_ret_long,19,,,,,
player,201111060was,was,BankBr00,kick_ret,4,,,,,
player,201111060was,was,BankBr00,kick_ret_yds,93,,,,,
player,201111060was,was,BankBr00,kick_ret_yds_per_ret,23.3,,,,,
player,201111060was,was,BankBr00,kick_ret_td,0,,,,,
player,201111060was,was,BankBr00,kick_ret_long,34,,,,,
player,201111060was,was,BankBr00,punt_ret,2,,,,,
player,201111060was,was,BankBr00,punt_ret_yds,0,,,,,
player,201111060was,was,BankBr00,punt_ret_yds_per_ret,0.0,,,,,
player,201111060was,was,BankBr00,punt_ret_td,0,,,,,
player,201111060was,was,BankBr00,punt_ret_long,0,,,,,
player,201111060was,was,PaulNi00,kick_ret,1,,,,,
player,201111060was,was,PaulNi00,kick_ret_yds,15,,,,,
player,201111060was,was,PaulNi00,kick_ret_yds_per_ret,15.0,,,,,
player,201111060was,was,PaulNi00,kick_ret_td,0,,,,,
player,201111060was,was,PaulNi00,kick_ret_long,15,,,,,
player,201111060was,was,PaulNi00,punt_ret,0,,,,,
player,201111060was,was,PaulNi00,punt_ret_yds,0,,,,,
player,201111060was,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201111060was,was,PaulNi00,punt_ret_td,0,,,,,
player,201111060was,was,PaulNi00,punt_ret_long,0,,,,,
player,201111060was,sfo,akersdav01,xpm,1,,,,,
player,201111060was,sfo,akersdav01,xpa,1,,,,,
player,201111060was,sfo,akersdav01,fgm,4,,,,,
player,201111060was,sfo,akersdav01,fga,4,,,,,
player,201111060was,sfo,akersdav01,punt,0,,,,,
player,201111060was,sfo,akersdav01,punt_yds,0,,,,,
player,201111060was,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201111060was,sfo,akersdav01,punt_long,0,,,,,
player,201111060was,sfo,LeexAn20,xpm,,,,,,
player,201111060was,sfo,LeexAn20,xpa,,,,,,
player,201111060was,sfo,LeexAn20,fgm,,,,,,
player,201111060was,sfo,LeexAn20,fga,,,,,,
player,201111060was,sfo,LeexAn20,punt,5,,,,,
player,201111060was,sfo,LeexAn20,punt_yds,223,,,,,
player,201111060was,sfo,LeexAn20,punt_yds_per_punt,44.6,,,,,
player,201111060was,sfo,LeexAn20,punt_long,61,,,,,
player,201111060was,was,RoccSa20,xpm,,,,,,
player,201111060was,was,RoccSa20,xpa,,,,,,
player,201111060was,was,RoccSa20,fgm,,,,,,
player,201111060was,was,RoccSa20,fga,,,,,,
player,201111060was,was,RoccSa20,punt,5,,,,,
player,201111060was,was,RoccSa20,punt_yds,244,,,,,
player,201111060was,was,RoccSa20,punt_yds_per_punt,48.8,,,,,
player,201111060was,was,RoccSa20,punt_long,54,,,,,
player,201111060was,was,GanoGr44,xpm,,,,,,
player,201111060was,was,GanoGr44,xpa,,,,,,
player,201111060was,was,GanoGr44,fgm,1,,,,,
player,201111060was,was,GanoGr44,fga,1,,,,,
player,201111060was,was,GanoGr44,punt,0,,,,,
player,201111060was,was,GanoGr44,punt_yds,0,,,,,
player,201111060was,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201111060was,was,GanoGr44,punt_long,0,,,,,
