game,2011,1,20110911,201109110cle,cin,"Cincinnati Bengals",27,cle,"Cleveland Browns",17
player,201109110cle,cle,MitcJa20,def_int_long,0,,,,,
player,201109110cle,cle,MitcJa20,pass_defended,0,,,,,
player,201109110cle,cle,MitcJa20,sacks,0.0,,,,,
player,201109110cle,cle,MitcJa20,tackles_combined,4,,,,,
player,201109110cle,cle,MitcJa20,tackles_solo,3,,,,,
player,201109110cle,cle,MitcJa20,tackles_assists,1,,,,,
player,201109110cle,cle,MitcJa20,tackles_loss,1,,,,,
player,201109110cle,cle,MitcJa20,qb_hits,0,,,,,
player,201109110cle,cle,MitcJa20,fumbles_rec,0,,,,,
player,201109110cle,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201109110cle,cle,MitcJa20,fumbles_forced,0,,,,,
player,201109110cle,cle,BrowSh20,def_int,0,,,,,
player,201109110cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201109110cle,cle,BrowSh20,def_int_td,0,,,,,
player,201109110cle,cle,BrowSh20,def_int_long,0,,,,,
player,201109110cle,cle,BrowSh20,pass_defended,0,,,,,
player,201109110cle,cle,BrowSh20,sacks,0.0,,,,,
player,201109110cle,cle,BrowSh20,tackles_combined,3,,,,,
player,201109110cle,cle,BrowSh20,tackles_solo,2,,,,,
player,201109110cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201109110cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201109110cle,cle,BrowSh20,qb_hits,0,,,,,
player,201109110cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201109110cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201109110cle,cle,BrowSh20,fumbles_forced,1,,,,,
player,201109110cle,cle,FujiSc20,def_int,0,,,,,
player,201109110cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201109110cle,cle,FujiSc20,def_int_td,0,,,,,
player,201109110cle,cle,FujiSc20,def_int_long,0,,,,,
player,201109110cle,cle,FujiSc20,pass_defended,0,,,,,
player,201109110cle,cle,FujiSc20,sacks,0.0,,,,,
player,201109110cle,cle,FujiSc20,tackles_combined,3,,,,,
player,201109110cle,cle,FujiSc20,tackles_solo,2,,,,,
player,201109110cle,cle,FujiSc20,tackles_assists,1,,,,,
player,201109110cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201109110cle,cle,FujiSc20,qb_hits,1,,,,,
player,201109110cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201109110cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201109110cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201109110cle,cle,RubiAh99,def_int,0,,,,,
player,201109110cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201109110cle,cle,RubiAh99,def_int_td,0,,,,,
player,201109110cle,cle,RubiAh99,def_int_long,0,,,,,
player,201109110cle,cle,RubiAh99,pass_defended,0,,,,,
player,201109110cle,cle,RubiAh99,sacks,0.0,,,,,
player,201109110cle,cle,RubiAh99,tackles_combined,3,,,,,
player,201109110cle,cle,RubiAh99,tackles_solo,1,,,,,
player,201109110cle,cle,RubiAh99,tackles_assists,2,,,,,
player,201109110cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201109110cle,cle,RubiAh99,qb_hits,1,,,,,
player,201109110cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201109110cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201109110cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201109110cle,cle,SheaJa00,def_int,0,,,,,
player,201109110cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201109110cle,cle,SheaJa00,def_int_td,0,,,,,
player,201109110cle,cle,SheaJa00,def_int_long,0,,,,,
player,201109110cle,cle,SheaJa00,pass_defended,0,,,,,
player,201109110cle,cle,SheaJa00,sacks,0.0,,,,,
player,201109110cle,cle,SheaJa00,tackles_combined,3,,,,,
player,201109110cle,cle,SheaJa00,tackles_solo,3,,,,,
player,201109110cle,cle,SheaJa00,tackles_assists,0,,,,,
player,201109110cle,cle,SheaJa00,tackles_loss,2,,,,,
player,201109110cle,cle,SheaJa00,qb_hits,0,,,,,
player,201109110cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201109110cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201109110cle,cle,GocoCh99,def_int,0,,,,,
player,201109110cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201109110cle,cle,GocoCh99,def_int_td,0,,,,,
player,201109110cle,cle,GocoCh99,def_int_long,0,,,,,
player,201109110cle,cle,GocoCh99,pass_defended,0,,,,,
player,201109110cle,cle,GocoCh99,sacks,0.0,,,,,
player,201109110cle,cle,GocoCh99,tackles_combined,2,,,,,
player,201109110cle,cle,GocoCh99,tackles_solo,1,,,,,
player,201109110cle,cle,GocoCh99,tackles_assists,1,,,,,
player,201109110cle,cle,GocoCh99,tackles_loss,0,,,,,
player,201109110cle,cle,GocoCh99,qb_hits,0,,,,,
player,201109110cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201109110cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201109110cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201109110cle,cle,SkriBu00,def_int,0,,,,,
player,201109110cle,cle,SkriBu00,def_int_yds,0,,,,,
player,201109110cle,cle,SkriBu00,def_int_td,0,,,,,
player,201109110cle,cle,SkriBu00,def_int_long,0,,,,,
player,201109110cle,cle,SkriBu00,pass_defended,0,,,,,
player,201109110cle,cle,SkriBu00,sacks,0.0,,,,,
player,201109110cle,cle,SkriBu00,tackles_combined,2,,,,,
player,201109110cle,cle,SkriBu00,tackles_solo,2,,,,,
player,201109110cle,cle,SkriBu00,tackles_assists,0,,,,,
player,201109110cle,cle,SkriBu00,tackles_loss,0,,,,,
player,201109110cle,cle,SkriBu00,qb_hits,0,,,,,
player,201109110cle,cle,SkriBu00,fumbles_rec,0,,,,,
player,201109110cle,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,SkriBu00,fumbles_forced,0,,,,,
player,201109110cle,cle,CribJo01,def_int,0,,,,,
player,201109110cle,cle,CribJo01,def_int_yds,0,,,,,
player,201109110cle,cle,CribJo01,def_int_td,0,,,,,
player,201109110cle,cle,CribJo01,def_int_long,0,,,,,
player,201109110cle,cle,CribJo01,pass_defended,0,,,,,
player,201109110cle,cle,CribJo01,sacks,0.0,,,,,
player,201109110cle,cle,CribJo01,tackles_combined,1,,,,,
player,201109110cle,cle,CribJo01,tackles_solo,1,,,,,
player,201109110cle,cle,CribJo01,tackles_assists,0,,,,,
player,201109110cle,cle,CribJo01,tackles_loss,0,,,,,
player,201109110cle,cle,CribJo01,qb_hits,0,,,,,
player,201109110cle,cle,CribJo01,fumbles_rec,0,,,,,
player,201109110cle,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201109110cle,cle,CribJo01,fumbles_forced,0,,,,,
player,201109110cle,cle,MareOw00,def_int,0,,,,,
player,201109110cle,cle,MareOw00,def_int_yds,0,,,,,
player,201109110cle,cle,MareOw00,def_int_td,0,,,,,
player,201109110cle,cle,MareOw00,def_int_long,0,,,,,
player,201109110cle,cle,MareOw00,pass_defended,0,,,,,
player,201109110cle,cle,MareOw00,sacks,0.0,,,,,
player,201109110cle,cle,MareOw00,tackles_combined,1,,,,,
player,201109110cle,cle,MareOw00,tackles_solo,1,,,,,
player,201109110cle,cle,MareOw00,tackles_assists,0,,,,,
player,201109110cle,cle,MareOw00,tackles_loss,0,,,,,
player,201109110cle,cle,MareOw00,qb_hits,0,,,,,
player,201109110cle,cle,MareOw00,fumbles_rec,0,,,,,
player,201109110cle,cle,MareOw00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,MareOw00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,MareOw00,fumbles_forced,0,,,,,
player,201109110cle,cle,PattDi20,def_int,0,,,,,
player,201109110cle,cle,PattDi20,def_int_yds,0,,,,,
player,201109110cle,cle,PattDi20,def_int_td,0,,,,,
player,201109110cle,cle,PattDi20,def_int_long,0,,,,,
player,201109110cle,cle,PattDi20,pass_defended,1,,,,,
player,201109110cle,cle,PattDi20,sacks,0.0,,,,,
player,201109110cle,cle,PattDi20,tackles_combined,0,,,,,
player,201109110cle,cle,PattDi20,tackles_solo,0,,,,,
player,201109110cle,cle,PattDi20,tackles_assists,0,,,,,
player,201109110cle,cle,PattDi20,tackles_loss,0,,,,,
player,201109110cle,cle,PattDi20,qb_hits,0,,,,,
player,201109110cle,cle,PattDi20,fumbles_rec,0,,,,,
player,201109110cle,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201109110cle,cle,PattDi20,fumbles_forced,0,,,,,
player,201109110cle,cin,TateBr00,kick_ret,4,,,,,
player,201109110cle,cin,TateBr00,kick_ret_yds,92,,,,,
player,201109110cle,cin,TateBr00,kick_ret_yds_per_ret,23.0,,,,,
player,201109110cle,cin,TateBr00,kick_ret_td,0,,,,,
player,201109110cle,cin,TateBr00,kick_ret_long,35,,,,,
player,201109110cle,cin,TateBr00,punt_ret,1,,,,,
player,201109110cle,cin,TateBr00,punt_ret_yds,15,,,,,
player,201109110cle,cin,TateBr00,punt_ret_yds_per_ret,15.0,,,,,
player,201109110cle,cin,TateBr00,punt_ret_td,0,,,,,
player,201109110cle,cin,TateBr00,punt_ret_long,15,,,,,
player,201109110cle,cle,CribJo01,kick_ret,3,,,,,
player,201109110cle,cle,CribJo01,kick_ret_yds,91,,,,,
player,201109110cle,cle,CribJo01,kick_ret_yds_per_ret,30.3,,,,,
player,201109110cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201109110cle,cle,CribJo01,kick_ret_long,51,,,,,
player,201109110cle,cle,CribJo01,punt_ret,6,,,,,
player,201109110cle,cle,CribJo01,punt_ret_yds,58,,,,,
player,201109110cle,cle,CribJo01,punt_ret_yds_per_ret,9.7,,,,,
player,201109110cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201109110cle,cle,CribJo01,punt_ret_long,21,,,,,
player,201109110cle,cin,nugenmik01,xpm,3,,,,,
player,201109110cle,cin,nugenmik01,xpa,3,,,,,
player,201109110cle,cin,nugenmik01,fgm,2,,,,,
player,201109110cle,cin,nugenmik01,fga,2,,,,,
player,201109110cle,cin,nugenmik01,punt,0,,,,,
player,201109110cle,cin,nugenmik01,punt_yds,0,,,,,
player,201109110cle,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201109110cle,cin,nugenmik01,punt_long,0,,,,,
player,201109110cle,cin,HubeKe20,xpm,,,,,,
player,201109110cle,cin,HubeKe20,xpa,,,,,,
player,201109110cle,cin,HubeKe20,fgm,,,,,,
player,201109110cle,cin,HubeKe20,fga,,,,,,
player,201109110cle,cin,HubeKe20,punt,8,,,,,
player,201109110cle,cin,HubeKe20,punt_yds,382,,,,,
player,201109110cle,cin,HubeKe20,punt_yds_per_punt,47.8,,,,,
player,201109110cle,cin,HubeKe20,punt_long,60,,,,,
player,201109110cle,cle,dawsophi01,xpm,2,,,,,
player,201109110cle,cle,dawsophi01,xpa,2,,,,,
player,201109110cle,cle,dawsophi01,fgm,1,,,,,
player,201109110cle,cle,dawsophi01,fga,1,,,,,
player,201109110cle,cle,dawsophi01,punt,0,,,,,
player,201109110cle,cle,dawsophi01,punt_yds,0,,,,,
player,201109110cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201109110cle,cle,dawsophi01,punt_long,0,,,,,
player,201109110cle,cle,McGeRi01,xpm,,,,,,
player,201109110cle,cle,McGeRi01,xpa,,,,,,
player,201109110cle,cle,McGeRi01,fgm,,,,,,
player,201109110cle,cle,McGeRi01,fga,,,,,,
player,201109110cle,cle,McGeRi01,punt,8,,,,,
player,201109110cle,cle,McGeRi01,punt_yds,288,,,,,
player,201109110cle,cle,McGeRi01,punt_yds_per_punt,36.0,,,,,
player,201109110cle,cle,McGeRi01,punt_long,48,,,,,
