game,2011,5,20111009,201110090nwe,nyj,"New York Jets",21,nwe,"New England Patriots",30
player,201110090nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201110090nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201110090nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201110090nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201110090nwe,nwe,McCoDe99,tackles_combined,2,,,,,
player,201110090nwe,nwe,McCoDe99,tackles_solo,2,,,,,
player,201110090nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201110090nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201110090nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201110090nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201110090nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,MoldAn99,def_int,0,,,,,
player,201110090nwe,nwe,MoldAn99,def_int_yds,0,,,,,
player,201110090nwe,nwe,MoldAn99,def_int_td,0,,,,,
player,201110090nwe,nwe,MoldAn99,def_int_long,0,,,,,
player,201110090nwe,nwe,MoldAn99,pass_defended,0,,,,,
player,201110090nwe,nwe,MoldAn99,sacks,0.0,,,,,
player,201110090nwe,nwe,MoldAn99,tackles_combined,2,,,,,
player,201110090nwe,nwe,MoldAn99,tackles_solo,1,,,,,
player,201110090nwe,nwe,MoldAn99,tackles_assists,1,,,,,
player,201110090nwe,nwe,MoldAn99,tackles_loss,0,,,,,
player,201110090nwe,nwe,MoldAn99,qb_hits,0,,,,,
player,201110090nwe,nwe,MoldAn99,fumbles_rec,1,,,,,
player,201110090nwe,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,WhitTr20,def_int,0,,,,,
player,201110090nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201110090nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201110090nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201110090nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201110090nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201110090nwe,nwe,WhitTr20,tackles_combined,2,,,,,
player,201110090nwe,nwe,WhitTr20,tackles_solo,2,,,,,
player,201110090nwe,nwe,WhitTr20,tackles_assists,0,,,,,
player,201110090nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201110090nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201110090nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,WilfVi20,def_int,0,,,,,
player,201110090nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201110090nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201110090nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201110090nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201110090nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201110090nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201110090nwe,nwe,WilfVi20,tackles_solo,0,,,,,
player,201110090nwe,nwe,WilfVi20,tackles_assists,2,,,,,
player,201110090nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201110090nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201110090nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,ArriKy00,def_int,0,,,,,
player,201110090nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201110090nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201110090nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201110090nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201110090nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201110090nwe,nwe,ArriKy00,tackles_combined,1,,,,,
player,201110090nwe,nwe,ArriKy00,tackles_solo,1,,,,,
player,201110090nwe,nwe,ArriKy00,tackles_assists,0,,,,,
player,201110090nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201110090nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201110090nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,BoddLe20,def_int,0,,,,,
player,201110090nwe,nwe,BoddLe20,def_int_yds,0,,,,,
player,201110090nwe,nwe,BoddLe20,def_int_td,0,,,,,
player,201110090nwe,nwe,BoddLe20,def_int_long,0,,,,,
player,201110090nwe,nwe,BoddLe20,pass_defended,1,,,,,
player,201110090nwe,nwe,BoddLe20,sacks,0.0,,,,,
player,201110090nwe,nwe,BoddLe20,tackles_combined,1,,,,,
player,201110090nwe,nwe,BoddLe20,tackles_solo,0,,,,,
player,201110090nwe,nwe,BoddLe20,tackles_assists,1,,,,,
player,201110090nwe,nwe,BoddLe20,tackles_loss,0,,,,,
player,201110090nwe,nwe,BoddLe20,qb_hits,0,,,,,
player,201110090nwe,nwe,BoddLe20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,BoddLe20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,BoddLe20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,BoddLe20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,CunnJe99,def_int,0,,,,,
player,201110090nwe,nwe,CunnJe99,def_int_yds,0,,,,,
player,201110090nwe,nwe,CunnJe99,def_int_td,0,,,,,
player,201110090nwe,nwe,CunnJe99,def_int_long,0,,,,,
player,201110090nwe,nwe,CunnJe99,pass_defended,0,,,,,
player,201110090nwe,nwe,CunnJe99,sacks,0.0,,,,,
player,201110090nwe,nwe,CunnJe99,tackles_combined,1,,,,,
player,201110090nwe,nwe,CunnJe99,tackles_solo,0,,,,,
player,201110090nwe,nwe,CunnJe99,tackles_assists,1,,,,,
player,201110090nwe,nwe,CunnJe99,tackles_loss,0,,,,,
player,201110090nwe,nwe,CunnJe99,qb_hits,0,,,,,
player,201110090nwe,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201110090nwe,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,ElliSh00,def_int,0,,,,,
player,201110090nwe,nwe,ElliSh00,def_int_yds,0,,,,,
player,201110090nwe,nwe,ElliSh00,def_int_td,0,,,,,
player,201110090nwe,nwe,ElliSh00,def_int_long,0,,,,,
player,201110090nwe,nwe,ElliSh00,pass_defended,0,,,,,
player,201110090nwe,nwe,ElliSh00,sacks,0.0,,,,,
player,201110090nwe,nwe,ElliSh00,tackles_combined,1,,,,,
player,201110090nwe,nwe,ElliSh00,tackles_solo,0,,,,,
player,201110090nwe,nwe,ElliSh00,tackles_assists,1,,,,,
player,201110090nwe,nwe,ElliSh00,tackles_loss,0,,,,,
player,201110090nwe,nwe,ElliSh00,qb_hits,0,,,,,
player,201110090nwe,nwe,ElliSh00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,ElliSh00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,ElliSh00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,ElliSh00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,GostSt20,def_int,0,,,,,
player,201110090nwe,nwe,GostSt20,def_int_yds,0,,,,,
player,201110090nwe,nwe,GostSt20,def_int_td,0,,,,,
player,201110090nwe,nwe,GostSt20,def_int_long,0,,,,,
player,201110090nwe,nwe,GostSt20,pass_defended,0,,,,,
player,201110090nwe,nwe,GostSt20,sacks,0.0,,,,,
player,201110090nwe,nwe,GostSt20,tackles_combined,1,,,,,
player,201110090nwe,nwe,GostSt20,tackles_solo,0,,,,,
player,201110090nwe,nwe,GostSt20,tackles_assists,1,,,,,
player,201110090nwe,nwe,GostSt20,tackles_loss,0,,,,,
player,201110090nwe,nwe,GostSt20,qb_hits,0,,,,,
player,201110090nwe,nwe,GostSt20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,GostSt20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,GostSt20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,GostSt20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,SlatMa00,def_int,0,,,,,
player,201110090nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201110090nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201110090nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201110090nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201110090nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201110090nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201110090nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201110090nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201110090nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201110090nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201110090nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,VentRo00,def_int,0,,,,,
player,201110090nwe,nwe,VentRo00,def_int_yds,0,,,,,
player,201110090nwe,nwe,VentRo00,def_int_td,0,,,,,
player,201110090nwe,nwe,VentRo00,def_int_long,0,,,,,
player,201110090nwe,nwe,VentRo00,pass_defended,0,,,,,
player,201110090nwe,nwe,VentRo00,sacks,0.0,,,,,
player,201110090nwe,nwe,VentRo00,tackles_combined,1,,,,,
player,201110090nwe,nwe,VentRo00,tackles_solo,1,,,,,
player,201110090nwe,nwe,VentRo00,tackles_assists,0,,,,,
player,201110090nwe,nwe,VentRo00,tackles_loss,0,,,,,
player,201110090nwe,nwe,VentRo00,qb_hits,0,,,,,
player,201110090nwe,nwe,VentRo00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,VentRo00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,VentRo00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,VentRo00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,VereSh00,def_int,0,,,,,
player,201110090nwe,nwe,VereSh00,def_int_yds,0,,,,,
player,201110090nwe,nwe,VereSh00,def_int_td,0,,,,,
player,201110090nwe,nwe,VereSh00,def_int_long,0,,,,,
player,201110090nwe,nwe,VereSh00,pass_defended,0,,,,,
player,201110090nwe,nwe,VereSh00,sacks,0.0,,,,,
player,201110090nwe,nwe,VereSh00,tackles_combined,1,,,,,
player,201110090nwe,nwe,VereSh00,tackles_solo,0,,,,,
player,201110090nwe,nwe,VereSh00,tackles_assists,1,,,,,
player,201110090nwe,nwe,VereSh00,tackles_loss,0,,,,,
player,201110090nwe,nwe,VereSh00,qb_hits,0,,,,,
player,201110090nwe,nwe,VereSh00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,VereSh00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,VereSh00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,VereSh00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,WarrGe20,def_int,0,,,,,
player,201110090nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201110090nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201110090nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201110090nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201110090nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201110090nwe,nwe,WarrGe20,tackles_combined,1,,,,,
player,201110090nwe,nwe,WarrGe20,tackles_solo,1,,,,,
player,201110090nwe,nwe,WarrGe20,tackles_assists,0,,,,,
player,201110090nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201110090nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201110090nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,HaynAl20,def_int,0,,,,,
player,201110090nwe,nwe,HaynAl20,def_int_yds,0,,,,,
player,201110090nwe,nwe,HaynAl20,def_int_td,0,,,,,
player,201110090nwe,nwe,HaynAl20,def_int_long,0,,,,,
player,201110090nwe,nwe,HaynAl20,pass_defended,0,,,,,
player,201110090nwe,nwe,HaynAl20,sacks,0.0,,,,,
player,201110090nwe,nwe,HaynAl20,tackles_combined,0,,,,,
player,201110090nwe,nwe,HaynAl20,tackles_solo,0,,,,,
player,201110090nwe,nwe,HaynAl20,tackles_assists,0,,,,,
player,201110090nwe,nwe,HaynAl20,tackles_loss,0,,,,,
player,201110090nwe,nwe,HaynAl20,qb_hits,1,,,,,
player,201110090nwe,nwe,HaynAl20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,HaynAl20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,HaynAl20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,HaynAl20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,KerlJe00,kick_ret,0,,,,,
player,201110090nwe,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201110090nwe,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201110090nwe,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201110090nwe,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201110090nwe,nyj,KerlJe00,punt_ret,2,,,,,
player,201110090nwe,nyj,KerlJe00,punt_ret_yds,20,,,,,
player,201110090nwe,nyj,KerlJe00,punt_ret_yds_per_ret,10.0,,,,,
player,201110090nwe,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201110090nwe,nyj,KerlJe00,punt_ret_long,13,,,,,
player,201110090nwe,nyj,McKnJo00,kick_ret,5,,,,,
player,201110090nwe,nyj,McKnJo00,kick_ret_yds,198,,,,,
player,201110090nwe,nyj,McKnJo00,kick_ret_yds_per_ret,39.6,,,,,
player,201110090nwe,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201110090nwe,nyj,McKnJo00,kick_ret_long,88,,,,,
player,201110090nwe,nyj,McKnJo00,punt_ret,0,,,,,
player,201110090nwe,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201110090nwe,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201110090nwe,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201110090nwe,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201110090nwe,nwe,WelkWe00,kick_ret,0,,,,,
player,201110090nwe,nwe,WelkWe00,kick_ret_yds,0,,,,,
player,201110090nwe,nwe,WelkWe00,kick_ret_yds_per_ret,,,,,,
player,201110090nwe,nwe,WelkWe00,kick_ret_td,0,,,,,
player,201110090nwe,nwe,WelkWe00,kick_ret_long,0,,,,,
player,201110090nwe,nwe,WelkWe00,punt_ret,4,,,,,
player,201110090nwe,nwe,WelkWe00,punt_ret_yds,54,,,,,
player,201110090nwe,nwe,WelkWe00,punt_ret_yds_per_ret,13.5,,,,,
player,201110090nwe,nwe,WelkWe00,punt_ret_td,0,,,,,
player,201110090nwe,nwe,WelkWe00,punt_ret_long,25,,,,,
player,201110090nwe,nwe,RidlSt00,kick_ret,3,,,,,
player,201110090nwe,nwe,RidlSt00,kick_ret_yds,71,,,,,
player,201110090nwe,nwe,RidlSt00,kick_ret_yds_per_ret,23.7,,,,,
player,201110090nwe,nwe,RidlSt00,kick_ret_td,0,,,,,
player,201110090nwe,nwe,RidlSt00,kick_ret_long,32,,,,,
player,201110090nwe,nwe,RidlSt00,punt_ret,0,,,,,
player,201110090nwe,nwe,RidlSt00,punt_ret_yds,0,,,,,
player,201110090nwe,nwe,RidlSt00,punt_ret_yds_per_ret,,,,,,
player,201110090nwe,nwe,RidlSt00,punt_ret_td,0,,,,,
player,201110090nwe,nwe,RidlSt00,punt_ret_long,0,,,,,
player,201110090nwe,nyj,FolkNi20,xpm,3,,,,,
player,201110090nwe,nyj,FolkNi20,xpa,3,,,,,
player,201110090nwe,nyj,FolkNi20,fgm,,,,,,
player,201110090nwe,nyj,FolkNi20,fga,,,,,,
player,201110090nwe,nyj,FolkNi20,punt,0,,,,,
player,201110090nwe,nyj,FolkNi20,punt_yds,0,,,,,
player,201110090nwe,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201110090nwe,nyj,FolkNi20,punt_long,0,,,,,
player,201110090nwe,nyj,ConlT.00,xpm,,,,,,
player,201110090nwe,nyj,ConlT.00,xpa,,,,,,
player,201110090nwe,nyj,ConlT.00,fgm,,,,,,
player,201110090nwe,nyj,ConlT.00,fga,,,,,,
player,201110090nwe,nyj,ConlT.00,punt,7,,,,,
player,201110090nwe,nyj,ConlT.00,punt_yds,319,,,,,
player,201110090nwe,nyj,ConlT.00,punt_yds_per_punt,45.6,,,,,
player,201110090nwe,nyj,ConlT.00,punt_long,59,,,,,
player,201110090nwe,nwe,GostSt20,xpm,3,,,,,
player,201110090nwe,nwe,GostSt20,xpa,3,,,,,
player,201110090nwe,nwe,GostSt20,fgm,3,,,,,
player,201110090nwe,nwe,GostSt20,fga,3,,,,,
player,201110090nwe,nwe,GostSt20,punt,0,,,,,
player,201110090nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201110090nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201110090nwe,nwe,GostSt20,punt_long,0,,,,,
player,201110090nwe,nwe,MeskZo99,xpm,,,,,,
player,201110090nwe,nwe,MeskZo99,xpa,,,,,,
player,201110090nwe,nwe,MeskZo99,fgm,,,,,,
player,201110090nwe,nwe,MeskZo99,fga,,,,,,
player,201110090nwe,nwe,MeskZo99,punt,4,,,,,
player,201110090nwe,nwe,MeskZo99,punt_yds,205,,,,,
player,201110090nwe,nwe,MeskZo99,punt_yds_per_punt,51.3,,,,,
player,201110090nwe,nwe,MeskZo99,punt_long,56,,,,,
