game,2011,14,20111208,201112080pit,cle,"Cleveland Browns",3,pit,"Pittsburgh Steelers",14
player,201112080pit,pit,BrowCu01,qb_hits,0,,,,,
player,201112080pit,pit,BrowCu01,fumbles_rec,0,,,,,
player,201112080pit,pit,BrowCu01,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,BrowCu01,fumbles_rec_td,0,,,,,
player,201112080pit,pit,BrowCu01,fumbles_forced,0,,,,,
player,201112080pit,pit,AlleWi21,def_int,0,,,,,
player,201112080pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201112080pit,pit,AlleWi21,def_int_td,0,,,,,
player,201112080pit,pit,AlleWi21,def_int_long,0,,,,,
player,201112080pit,pit,AlleWi21,pass_defended,0,,,,,
player,201112080pit,pit,AlleWi21,sacks,0.0,,,,,
player,201112080pit,pit,AlleWi21,tackles_combined,1,,,,,
player,201112080pit,pit,AlleWi21,tackles_solo,1,,,,,
player,201112080pit,pit,AlleWi21,tackles_assists,0,,,,,
player,201112080pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201112080pit,pit,AlleWi21,qb_hits,0,,,,,
player,201112080pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201112080pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201112080pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201112080pit,pit,CromDa00,def_int,0,,,,,
player,201112080pit,pit,CromDa00,def_int_yds,0,,,,,
player,201112080pit,pit,CromDa00,def_int_td,0,,,,,
player,201112080pit,pit,CromDa00,def_int_long,0,,,,,
player,201112080pit,pit,CromDa00,pass_defended,0,,,,,
player,201112080pit,pit,CromDa00,sacks,0.0,,,,,
player,201112080pit,pit,CromDa00,tackles_combined,1,,,,,
player,201112080pit,pit,CromDa00,tackles_solo,1,,,,,
player,201112080pit,pit,CromDa00,tackles_assists,0,,,,,
player,201112080pit,pit,CromDa00,tackles_loss,0,,,,,
player,201112080pit,pit,CromDa00,qb_hits,0,,,,,
player,201112080pit,pit,CromDa00,fumbles_rec,0,,,,,
player,201112080pit,pit,CromDa00,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,CromDa00,fumbles_rec_td,0,,,,,
player,201112080pit,pit,CromDa00,fumbles_forced,0,,,,,
player,201112080pit,pit,HoodEv99,def_int,0,,,,,
player,201112080pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201112080pit,pit,HoodEv99,def_int_td,0,,,,,
player,201112080pit,pit,HoodEv99,def_int_long,0,,,,,
player,201112080pit,pit,HoodEv99,pass_defended,0,,,,,
player,201112080pit,pit,HoodEv99,sacks,0.0,,,,,
player,201112080pit,pit,HoodEv99,tackles_combined,1,,,,,
player,201112080pit,pit,HoodEv99,tackles_solo,1,,,,,
player,201112080pit,pit,HoodEv99,tackles_assists,0,,,,,
player,201112080pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201112080pit,pit,HoodEv99,qb_hits,0,,,,,
player,201112080pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201112080pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201112080pit,pit,IvyxMo99,def_int,0,,,,,
player,201112080pit,pit,IvyxMo99,def_int_yds,0,,,,,
player,201112080pit,pit,IvyxMo99,def_int_td,0,,,,,
player,201112080pit,pit,IvyxMo99,def_int_long,0,,,,,
player,201112080pit,pit,IvyxMo99,pass_defended,0,,,,,
player,201112080pit,pit,IvyxMo99,sacks,0.0,,,,,
player,201112080pit,pit,IvyxMo99,tackles_combined,1,,,,,
player,201112080pit,pit,IvyxMo99,tackles_solo,1,,,,,
player,201112080pit,pit,IvyxMo99,tackles_assists,0,,,,,
player,201112080pit,pit,IvyxMo99,tackles_loss,0,,,,,
player,201112080pit,pit,IvyxMo99,qb_hits,0,,,,,
player,201112080pit,pit,IvyxMo99,fumbles_rec,0,,,,,
player,201112080pit,pit,IvyxMo99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,IvyxMo99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,IvyxMo99,fumbles_forced,0,,,,,
player,201112080pit,pit,LewiKe96,def_int,0,,,,,
player,201112080pit,pit,LewiKe96,def_int_yds,0,,,,,
player,201112080pit,pit,LewiKe96,def_int_td,0,,,,,
player,201112080pit,pit,LewiKe96,def_int_long,0,,,,,
player,201112080pit,pit,LewiKe96,pass_defended,0,,,,,
player,201112080pit,pit,LewiKe96,sacks,0.0,,,,,
player,201112080pit,pit,LewiKe96,tackles_combined,1,,,,,
player,201112080pit,pit,LewiKe96,tackles_solo,0,,,,,
player,201112080pit,pit,LewiKe96,tackles_assists,1,,,,,
player,201112080pit,pit,LewiKe96,tackles_loss,0,,,,,
player,201112080pit,pit,LewiKe96,qb_hits,0,,,,,
player,201112080pit,pit,LewiKe96,fumbles_rec,0,,,,,
player,201112080pit,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201112080pit,pit,LewiKe96,fumbles_forced,0,,,,,
player,201112080pit,pit,TaylIk20,def_int,0,,,,,
player,201112080pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201112080pit,pit,TaylIk20,def_int_td,0,,,,,
player,201112080pit,pit,TaylIk20,def_int_long,0,,,,,
player,201112080pit,pit,TaylIk20,pass_defended,0,,,,,
player,201112080pit,pit,TaylIk20,sacks,0.0,,,,,
player,201112080pit,pit,TaylIk20,tackles_combined,1,,,,,
player,201112080pit,pit,TaylIk20,tackles_solo,1,,,,,
player,201112080pit,pit,TaylIk20,tackles_assists,0,,,,,
player,201112080pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201112080pit,pit,TaylIk20,qb_hits,0,,,,,
player,201112080pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201112080pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201112080pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201112080pit,pit,HeywCa01,def_int,0,,,,,
player,201112080pit,pit,HeywCa01,def_int_yds,0,,,,,
player,201112080pit,pit,HeywCa01,def_int_td,0,,,,,
player,201112080pit,pit,HeywCa01,def_int_long,0,,,,,
player,201112080pit,pit,HeywCa01,pass_defended,0,,,,,
player,201112080pit,pit,HeywCa01,sacks,0.0,,,,,
player,201112080pit,pit,HeywCa01,tackles_combined,0,,,,,
player,201112080pit,pit,HeywCa01,tackles_solo,0,,,,,
player,201112080pit,pit,HeywCa01,tackles_assists,0,,,,,
player,201112080pit,pit,HeywCa01,tackles_loss,0,,,,,
player,201112080pit,pit,HeywCa01,qb_hits,1,,,,,
player,201112080pit,pit,HeywCa01,fumbles_rec,0,,,,,
player,201112080pit,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201112080pit,pit,HeywCa01,fumbles_forced,0,,,,,
player,201112080pit,cle,NorwJo00,kick_ret,0,,,,,
player,201112080pit,cle,NorwJo00,kick_ret_yds,0,,,,,
player,201112080pit,cle,NorwJo00,kick_ret_yds_per_ret,,,,,,
player,201112080pit,cle,NorwJo00,kick_ret_td,0,,,,,
player,201112080pit,cle,NorwJo00,kick_ret_long,0,,,,,
player,201112080pit,cle,NorwJo00,punt_ret,3,,,,,
player,201112080pit,cle,NorwJo00,punt_ret_yds,29,,,,,
player,201112080pit,cle,NorwJo00,punt_ret_yds_per_ret,9.7,,,,,
player,201112080pit,cle,NorwJo00,punt_ret_td,0,,,,,
player,201112080pit,cle,NorwJo00,punt_ret_long,14,,,,,
player,201112080pit,cle,CribJo01,kick_ret,1,,,,,
player,201112080pit,cle,CribJo01,kick_ret_yds,22,,,,,
player,201112080pit,cle,CribJo01,kick_ret_yds_per_ret,22.0,,,,,
player,201112080pit,cle,CribJo01,kick_ret_td,0,,,,,
player,201112080pit,cle,CribJo01,kick_ret_long,22,,,,,
player,201112080pit,cle,CribJo01,punt_ret,0,,,,,
player,201112080pit,cle,CribJo01,punt_ret_yds,0,,,,,
player,201112080pit,cle,CribJo01,punt_ret_yds_per_ret,,,,,,
player,201112080pit,cle,CribJo01,punt_ret_td,0,,,,,
player,201112080pit,cle,CribJo01,punt_ret_long,0,,,,,
player,201112080pit,cle,SkriBu00,kick_ret,1,,,,,
player,201112080pit,cle,SkriBu00,kick_ret_yds,17,,,,,
player,201112080pit,cle,SkriBu00,kick_ret_yds_per_ret,17.0,,,,,
player,201112080pit,cle,SkriBu00,kick_ret_td,0,,,,,
player,201112080pit,cle,SkriBu00,kick_ret_long,17,,,,,
player,201112080pit,cle,SkriBu00,punt_ret,0,,,,,
player,201112080pit,cle,SkriBu00,punt_ret_yds,0,,,,,
player,201112080pit,cle,SkriBu00,punt_ret_yds_per_ret,,,,,,
player,201112080pit,cle,SkriBu00,punt_ret_td,0,,,,,
player,201112080pit,cle,SkriBu00,punt_ret_long,0,,,,,
player,201112080pit,pit,BrowAn04,kick_ret,1,,,,,
player,201112080pit,pit,BrowAn04,kick_ret_yds,21,,,,,
player,201112080pit,pit,BrowAn04,kick_ret_yds_per_ret,21.0,,,,,
player,201112080pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201112080pit,pit,BrowAn04,kick_ret_long,22,,,,,
player,201112080pit,pit,BrowAn04,punt_ret,0,,,,,
player,201112080pit,pit,BrowAn04,punt_ret_yds,0,,,,,
player,201112080pit,pit,BrowAn04,punt_ret_yds_per_ret,,,,,,
player,201112080pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201112080pit,pit,BrowAn04,punt_ret_long,0,,,,,
player,201112080pit,pit,MoorMe00,kick_ret,1,,,,,
player,201112080pit,pit,MoorMe00,kick_ret_yds,10,,,,,
player,201112080pit,pit,MoorMe00,kick_ret_yds_per_ret,10.0,,,,,
player,201112080pit,pit,MoorMe00,kick_ret_td,0,,,,,
player,201112080pit,pit,MoorMe00,kick_ret_long,10,,,,,
player,201112080pit,pit,MoorMe00,punt_ret,0,,,,,
player,201112080pit,pit,MoorMe00,punt_ret_yds,0,,,,,
player,201112080pit,pit,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201112080pit,pit,MoorMe00,punt_ret_td,0,,,,,
player,201112080pit,pit,MoorMe00,punt_ret_long,0,,,,,
player,201112080pit,cle,MaynBr20,xpm,,,,,,
player,201112080pit,cle,MaynBr20,xpa,,,,,,
player,201112080pit,cle,MaynBr20,fgm,,,,,,
player,201112080pit,cle,MaynBr20,fga,,,,,,
player,201112080pit,cle,MaynBr20,punt,6,,,,,
player,201112080pit,cle,MaynBr20,punt_yds,205,,,,,
player,201112080pit,cle,MaynBr20,punt_yds_per_punt,34.2,,,,,
player,201112080pit,cle,MaynBr20,punt_long,49,,,,,
player,201112080pit,cle,dawsophi01,xpm,,,,,,
player,201112080pit,cle,dawsophi01,xpa,,,,,,
player,201112080pit,cle,dawsophi01,fgm,1,,,,,
player,201112080pit,cle,dawsophi01,fga,1,,,,,
player,201112080pit,cle,dawsophi01,punt,0,,,,,
player,201112080pit,cle,dawsophi01,punt_yds,0,,,,,
player,201112080pit,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201112080pit,cle,dawsophi01,punt_long,0,,,,,
player,201112080pit,pit,suishsha01,xpm,2,,,,,
player,201112080pit,pit,suishsha01,xpa,2,,,,,
player,201112080pit,pit,suishsha01,fgm,,,,,,
player,201112080pit,pit,suishsha01,fga,,,,,,
player,201112080pit,pit,suishsha01,punt,0,,,,,
player,201112080pit,pit,suishsha01,punt_yds,0,,,,,
player,201112080pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201112080pit,pit,suishsha01,punt_long,0,,,,,
player,201112080pit,pit,KapiJe20,xpm,,,,,,
player,201112080pit,pit,KapiJe20,xpa,,,,,,
player,201112080pit,pit,KapiJe20,fgm,,,,,,
player,201112080pit,pit,KapiJe20,fga,,,,,,
player,201112080pit,pit,KapiJe20,punt,4,,,,,
player,201112080pit,pit,KapiJe20,punt_yds,165,,,,,
player,201112080pit,pit,KapiJe20,punt_yds_per_punt,41.3,,,,,
player,201112080pit,pit,KapiJe20,punt_long,54,,,,,
