game,2011,4,20111002,201110020gnb,den,"Denver Broncos",23,gnb,"Green Bay Packers",49
player,201110020gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201110020gnb,gnb,WillTr99,tackles_combined,5,,,,,
player,201110020gnb,gnb,WillTr99,tackles_solo,5,,,,,
player,201110020gnb,gnb,WillTr99,tackles_assists,0,,,,,
player,201110020gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201110020gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201110020gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,PickRy20,def_int,0,,,,,
player,201110020gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201110020gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201110020gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201110020gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201110020gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201110020gnb,gnb,PickRy20,tackles_combined,4,,,,,
player,201110020gnb,gnb,PickRy20,tackles_solo,2,,,,,
player,201110020gnb,gnb,PickRy20,tackles_assists,2,,,,,
player,201110020gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201110020gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201110020gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201110020gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WilsC.98,def_int,0,,,,,
player,201110020gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201110020gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201110020gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201110020gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201110020gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201110020gnb,gnb,WilsC.98,tackles_combined,3,,,,,
player,201110020gnb,gnb,WilsC.98,tackles_solo,2,,,,,
player,201110020gnb,gnb,WilsC.98,tackles_assists,1,,,,,
player,201110020gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201110020gnb,gnb,WilsC.98,qb_hits,0,,,,,
player,201110020gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201110020gnb,gnb,MattCl99,def_int,0,,,,,
player,201110020gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201110020gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201110020gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201110020gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201110020gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201110020gnb,gnb,MattCl99,tackles_combined,2,,,,,
player,201110020gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201110020gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201110020gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201110020gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201110020gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201110020gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201110020gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201110020gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201110020gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201110020gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201110020gnb,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201110020gnb,gnb,RajiBJ99,tackles_solo,0,,,,,
player,201110020gnb,gnb,RajiBJ99,tackles_assists,2,,,,,
player,201110020gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201110020gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201110020gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WaldEr99,def_int,0,,,,,
player,201110020gnb,gnb,WaldEr99,def_int_yds,0,,,,,
player,201110020gnb,gnb,WaldEr99,def_int_td,0,,,,,
player,201110020gnb,gnb,WaldEr99,def_int_long,0,,,,,
player,201110020gnb,gnb,WaldEr99,pass_defended,0,,,,,
player,201110020gnb,gnb,WaldEr99,sacks,0.0,,,,,
player,201110020gnb,gnb,WaldEr99,tackles_combined,2,,,,,
player,201110020gnb,gnb,WaldEr99,tackles_solo,1,,,,,
player,201110020gnb,gnb,WaldEr99,tackles_assists,1,,,,,
player,201110020gnb,gnb,WaldEr99,tackles_loss,0,,,,,
player,201110020gnb,gnb,WaldEr99,qb_hits,0,,,,,
player,201110020gnb,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,CrabTo00,def_int,0,,,,,
player,201110020gnb,gnb,CrabTo00,def_int_yds,0,,,,,
player,201110020gnb,gnb,CrabTo00,def_int_td,0,,,,,
player,201110020gnb,gnb,CrabTo00,def_int_long,0,,,,,
player,201110020gnb,gnb,CrabTo00,pass_defended,0,,,,,
player,201110020gnb,gnb,CrabTo00,sacks,0.0,,,,,
player,201110020gnb,gnb,CrabTo00,tackles_combined,1,,,,,
player,201110020gnb,gnb,CrabTo00,tackles_solo,0,,,,,
player,201110020gnb,gnb,CrabTo00,tackles_assists,1,,,,,
player,201110020gnb,gnb,CrabTo00,tackles_loss,0,,,,,
player,201110020gnb,gnb,CrabTo00,qb_hits,0,,,,,
player,201110020gnb,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201110020gnb,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201110020gnb,gnb,FranRo99,def_int,0,,,,,
player,201110020gnb,gnb,FranRo99,def_int_yds,0,,,,,
player,201110020gnb,gnb,FranRo99,def_int_td,0,,,,,
player,201110020gnb,gnb,FranRo99,def_int_long,0,,,,,
player,201110020gnb,gnb,FranRo99,pass_defended,0,,,,,
player,201110020gnb,gnb,FranRo99,sacks,0.0,,,,,
player,201110020gnb,gnb,FranRo99,tackles_combined,1,,,,,
player,201110020gnb,gnb,FranRo99,tackles_solo,1,,,,,
player,201110020gnb,gnb,FranRo99,tackles_assists,0,,,,,
player,201110020gnb,gnb,FranRo99,tackles_loss,0,,,,,
player,201110020gnb,gnb,FranRo99,qb_hits,0,,,,,
player,201110020gnb,gnb,FranRo99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,FranRo99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,GreeHo20,def_int,0,,,,,
player,201110020gnb,gnb,GreeHo20,def_int_yds,0,,,,,
player,201110020gnb,gnb,GreeHo20,def_int_td,0,,,,,
player,201110020gnb,gnb,GreeHo20,def_int_long,0,,,,,
player,201110020gnb,gnb,GreeHo20,pass_defended,0,,,,,
player,201110020gnb,gnb,GreeHo20,sacks,0.0,,,,,
player,201110020gnb,gnb,GreeHo20,tackles_combined,1,,,,,
player,201110020gnb,gnb,GreeHo20,tackles_solo,0,,,,,
player,201110020gnb,gnb,GreeHo20,tackles_assists,1,,,,,
player,201110020gnb,gnb,GreeHo20,tackles_loss,0,,,,,
player,201110020gnb,gnb,GreeHo20,qb_hits,0,,,,,
player,201110020gnb,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201110020gnb,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201110020gnb,gnb,LeexPa99,def_int,0,,,,,
player,201110020gnb,gnb,LeexPa99,def_int_yds,0,,,,,
player,201110020gnb,gnb,LeexPa99,def_int_td,0,,,,,
player,201110020gnb,gnb,LeexPa99,def_int_long,0,,,,,
player,201110020gnb,gnb,LeexPa99,pass_defended,0,,,,,
player,201110020gnb,gnb,LeexPa99,sacks,0.0,,,,,
player,201110020gnb,gnb,LeexPa99,tackles_combined,1,,,,,
player,201110020gnb,gnb,LeexPa99,tackles_solo,1,,,,,
player,201110020gnb,gnb,LeexPa99,tackles_assists,0,,,,,
player,201110020gnb,gnb,LeexPa99,tackles_loss,0,,,,,
player,201110020gnb,gnb,LeexPa99,qb_hits,0,,,,,
player,201110020gnb,gnb,LeexPa99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,LeexPa99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,LeexPa99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,LeexPa99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,TaylRy00,def_int,0,,,,,
player,201110020gnb,gnb,TaylRy00,def_int_yds,0,,,,,
player,201110020gnb,gnb,TaylRy00,def_int_td,0,,,,,
player,201110020gnb,gnb,TaylRy00,def_int_long,0,,,,,
player,201110020gnb,gnb,TaylRy00,pass_defended,0,,,,,
player,201110020gnb,gnb,TaylRy00,sacks,0.0,,,,,
player,201110020gnb,gnb,TaylRy00,tackles_combined,1,,,,,
player,201110020gnb,gnb,TaylRy00,tackles_solo,0,,,,,
player,201110020gnb,gnb,TaylRy00,tackles_assists,1,,,,,
player,201110020gnb,gnb,TaylRy00,tackles_loss,0,,,,,
player,201110020gnb,gnb,TaylRy00,qb_hits,0,,,,,
player,201110020gnb,gnb,TaylRy00,fumbles_rec,0,,,,,
player,201110020gnb,gnb,TaylRy00,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,TaylRy00,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,TaylRy00,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WillD.00,def_int,0,,,,,
player,201110020gnb,gnb,WillD.00,def_int_yds,0,,,,,
player,201110020gnb,gnb,WillD.00,def_int_td,0,,,,,
player,201110020gnb,gnb,WillD.00,def_int_long,0,,,,,
player,201110020gnb,gnb,WillD.00,pass_defended,0,,,,,
player,201110020gnb,gnb,WillD.00,sacks,0.0,,,,,
player,201110020gnb,gnb,WillD.00,tackles_combined,1,,,,,
player,201110020gnb,gnb,WillD.00,tackles_solo,1,,,,,
player,201110020gnb,gnb,WillD.00,tackles_assists,0,,,,,
player,201110020gnb,gnb,WillD.00,tackles_loss,0,,,,,
player,201110020gnb,gnb,WillD.00,qb_hits,0,,,,,
player,201110020gnb,gnb,WillD.00,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WillD.00,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WillD.00,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WillD.00,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WynnJa99,def_int,0,,,,,
player,201110020gnb,gnb,WynnJa99,def_int_yds,0,,,,,
player,201110020gnb,gnb,WynnJa99,def_int_td,0,,,,,
player,201110020gnb,gnb,WynnJa99,def_int_long,0,,,,,
player,201110020gnb,gnb,WynnJa99,pass_defended,0,,,,,
player,201110020gnb,gnb,WynnJa99,sacks,0.0,,,,,
player,201110020gnb,gnb,WynnJa99,tackles_combined,1,,,,,
player,201110020gnb,gnb,WynnJa99,tackles_solo,1,,,,,
player,201110020gnb,gnb,WynnJa99,tackles_assists,0,,,,,
player,201110020gnb,gnb,WynnJa99,tackles_loss,1,,,,,
player,201110020gnb,gnb,WynnJa99,qb_hits,0,,,,,
player,201110020gnb,gnb,WynnJa99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WynnJa99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WynnJa99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WynnJa99,fumbles_forced,0,,,,,
player,201110020gnb,den,CosbQu00,kick_ret,4,,,,,
player,201110020gnb,den,CosbQu00,kick_ret_yds,115,,,,,
player,201110020gnb,den,CosbQu00,kick_ret_yds_per_ret,28.8,,,,,
player,201110020gnb,den,CosbQu00,kick_ret_td,0,,,,,
player,201110020gnb,den,CosbQu00,kick_ret_long,37,,,,,
player,201110020gnb,den,CosbQu00,punt_ret,0,,,,,
player,201110020gnb,den,CosbQu00,punt_ret_yds,0,,,,,
player,201110020gnb,den,CosbQu00,punt_ret_yds_per_ret,,,,,,
player,201110020gnb,den,CosbQu00,punt_ret_td,0,,,,,
player,201110020gnb,den,CosbQu00,punt_ret_long,0,,,,,
player,201110020gnb,den,VaugCa00,kick_ret,1,,,,,
player,201110020gnb,den,VaugCa00,kick_ret_yds,31,,,,,
player,201110020gnb,den,VaugCa00,kick_ret_yds_per_ret,31.0,,,,,
player,201110020gnb,den,VaugCa00,kick_ret_td,0,,,,,
player,201110020gnb,den,VaugCa00,kick_ret_long,31,,,,,
player,201110020gnb,den,VaugCa00,punt_ret,0,,,,,
player,201110020gnb,den,VaugCa00,punt_ret_yds,0,,,,,
player,201110020gnb,den,VaugCa00,punt_ret_yds_per_ret,,,,,,
player,201110020gnb,den,VaugCa00,punt_ret_td,0,,,,,
player,201110020gnb,den,VaugCa00,punt_ret_long,0,,,,,
player,201110020gnb,gnb,CobbRa00,kick_ret,2,,,,,
player,201110020gnb,gnb,CobbRa00,kick_ret_yds,59,,,,,
player,201110020gnb,gnb,CobbRa00,kick_ret_yds_per_ret,29.5,,,,,
player,201110020gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201110020gnb,gnb,CobbRa00,kick_ret_long,30,,,,,
player,201110020gnb,gnb,CobbRa00,punt_ret,2,,,,,
player,201110020gnb,gnb,CobbRa00,punt_ret_yds,7,,,,,
player,201110020gnb,gnb,CobbRa00,punt_ret_yds_per_ret,3.5,,,,,
player,201110020gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201110020gnb,gnb,CobbRa00,punt_ret_long,7,,,,,
player,201110020gnb,den,PratMa20,xpm,2,,,,,
player,201110020gnb,den,PratMa20,xpa,2,,,,,
player,201110020gnb,den,PratMa20,fgm,1,,,,,
player,201110020gnb,den,PratMa20,fga,1,,,,,
player,201110020gnb,den,PratMa20,punt,0,,,,,
player,201110020gnb,den,PratMa20,punt_yds,0,,,,,
player,201110020gnb,den,PratMa20,punt_yds_per_punt,,,,,,
player,201110020gnb,den,PratMa20,punt_long,0,,,,,
player,201110020gnb,den,ColqBr00,xpm,,,,,,
player,201110020gnb,den,ColqBr00,xpa,,,,,,
player,201110020gnb,den,ColqBr00,fgm,,,,,,
player,201110020gnb,den,ColqBr00,fga,,,,,,
player,201110020gnb,den,ColqBr00,punt,2,,,,,
player,201110020gnb,den,ColqBr00,punt_yds,98,,,,,
player,201110020gnb,den,ColqBr00,punt_yds_per_punt,49.0,,,,,
player,201110020gnb,den,ColqBr00,punt_long,53,,,,,
player,201110020gnb,gnb,CrosMa20,xpm,7,,,,,
player,201110020gnb,gnb,CrosMa20,xpa,7,,,,,
player,201110020gnb,gnb,CrosMa20,fgm,,,,,,
player,201110020gnb,gnb,CrosMa20,fga,,,,,,
player,201110020gnb,gnb,CrosMa20,punt,0,,,,,
player,201110020gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201110020gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201110020gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201110020gnb,gnb,MastTi99,xpm,,,,,,
player,201110020gnb,gnb,MastTi99,xpa,,,,,,
player,201110020gnb,gnb,MastTi99,fgm,,,,,,
player,201110020gnb,gnb,MastTi99,fga,,,,,,
player,201110020gnb,gnb,MastTi99,punt,1,,,,,
player,201110020gnb,gnb,MastTi99,punt_yds,49,,,,,
player,201110020gnb,gnb,MastTi99,punt_yds_per_punt,49.0,,,,,
player,201110020gnb,gnb,MastTi99,punt_long,49,,,,,
