game,2011,2,20110918,201109180was,crd,"Arizona Cardinals",21,was,"Washington Redskins",22
player,201109180was,was,GomeDe00,fumbles_rec,0,,,,,
player,201109180was,was,GomeDe00,fumbles_rec_yds,0,,,,,
player,201109180was,was,GomeDe00,fumbles_rec_td,0,,,,,
player,201109180was,was,GomeDe00,fumbles_forced,0,,,,,
player,201109180was,was,JackRo99,def_int,0,,,,,
player,201109180was,was,JackRo99,def_int_yds,0,,,,,
player,201109180was,was,JackRo99,def_int_td,0,,,,,
player,201109180was,was,JackRo99,def_int_long,0,,,,,
player,201109180was,was,JackRo99,pass_defended,0,,,,,
player,201109180was,was,JackRo99,sacks,0.0,,,,,
player,201109180was,was,JackRo99,tackles_combined,1,,,,,
player,201109180was,was,JackRo99,tackles_solo,1,,,,,
player,201109180was,was,JackRo99,tackles_assists,0,,,,,
player,201109180was,was,JackRo99,tackles_loss,0,,,,,
player,201109180was,was,JackRo99,qb_hits,0,,,,,
player,201109180was,was,JackRo99,fumbles_rec,0,,,,,
player,201109180was,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201109180was,was,JackRo99,fumbles_rec_td,0,,,,,
player,201109180was,was,JackRo99,fumbles_forced,0,,,,,
player,201109180was,was,PaulNi00,def_int,0,,,,,
player,201109180was,was,PaulNi00,def_int_yds,0,,,,,
player,201109180was,was,PaulNi00,def_int_td,0,,,,,
player,201109180was,was,PaulNi00,def_int_long,0,,,,,
player,201109180was,was,PaulNi00,pass_defended,0,,,,,
player,201109180was,was,PaulNi00,sacks,0.0,,,,,
player,201109180was,was,PaulNi00,tackles_combined,1,,,,,
player,201109180was,was,PaulNi00,tackles_solo,0,,,,,
player,201109180was,was,PaulNi00,tackles_assists,1,,,,,
player,201109180was,was,PaulNi00,tackles_loss,0,,,,,
player,201109180was,was,PaulNi00,qb_hits,0,,,,,
player,201109180was,was,PaulNi00,fumbles_rec,0,,,,,
player,201109180was,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201109180was,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201109180was,was,PaulNi00,fumbles_forced,0,,,,,
player,201109180was,was,RoccSa20,def_int,0,,,,,
player,201109180was,was,RoccSa20,def_int_yds,0,,,,,
player,201109180was,was,RoccSa20,def_int_td,0,,,,,
player,201109180was,was,RoccSa20,def_int_long,0,,,,,
player,201109180was,was,RoccSa20,pass_defended,0,,,,,
player,201109180was,was,RoccSa20,sacks,0.0,,,,,
player,201109180was,was,RoccSa20,tackles_combined,1,,,,,
player,201109180was,was,RoccSa20,tackles_solo,1,,,,,
player,201109180was,was,RoccSa20,tackles_assists,0,,,,,
player,201109180was,was,RoccSa20,tackles_loss,0,,,,,
player,201109180was,was,RoccSa20,qb_hits,0,,,,,
player,201109180was,was,RoccSa20,fumbles_rec,0,,,,,
player,201109180was,was,RoccSa20,fumbles_rec_yds,0,,,,,
player,201109180was,was,RoccSa20,fumbles_rec_td,0,,,,,
player,201109180was,was,RoccSa20,fumbles_forced,0,,,,,
player,201109180was,crd,PetePa00,kick_ret,0,,,,,
player,201109180was,crd,PetePa00,kick_ret_yds,0,,,,,
player,201109180was,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201109180was,crd,PetePa00,kick_ret_td,0,,,,,
player,201109180was,crd,PetePa00,kick_ret_long,0,,,,,
player,201109180was,crd,PetePa00,punt_ret,2,,,,,
player,201109180was,crd,PetePa00,punt_ret_yds,30,,,,,
player,201109180was,crd,PetePa00,punt_ret_yds_per_ret,15.0,,,,,
player,201109180was,crd,PetePa00,punt_ret_td,0,,,,,
player,201109180was,crd,PetePa00,punt_ret_long,29,,,,,
player,201109180was,crd,JeffA.00,kick_ret,2,,,,,
player,201109180was,crd,JeffA.00,kick_ret_yds,62,,,,,
player,201109180was,crd,JeffA.00,kick_ret_yds_per_ret,31.0,,,,,
player,201109180was,crd,JeffA.00,kick_ret_td,0,,,,,
player,201109180was,crd,JeffA.00,kick_ret_long,32,,,,,
player,201109180was,crd,JeffA.00,punt_ret,0,,,,,
player,201109180was,crd,JeffA.00,punt_ret_yds,0,,,,,
player,201109180was,crd,JeffA.00,punt_ret_yds_per_ret,,,,,,
player,201109180was,crd,JeffA.00,punt_ret_td,0,,,,,
player,201109180was,crd,JeffA.00,punt_ret_long,0,,,,,
player,201109180was,was,BankBr00,kick_ret,4,,,,,
player,201109180was,was,BankBr00,kick_ret_yds,105,,,,,
player,201109180was,was,BankBr00,kick_ret_yds_per_ret,26.3,,,,,
player,201109180was,was,BankBr00,kick_ret_td,0,,,,,
player,201109180was,was,BankBr00,kick_ret_long,31,,,,,
player,201109180was,was,BankBr00,punt_ret,4,,,,,
player,201109180was,was,BankBr00,punt_ret_yds,73,,,,,
player,201109180was,was,BankBr00,punt_ret_yds_per_ret,18.3,,,,,
player,201109180was,was,BankBr00,punt_ret_td,0,,,,,
player,201109180was,was,BankBr00,punt_ret_long,35,,,,,
player,201109180was,crd,feelyjay01,xpm,3,,,,,
player,201109180was,crd,feelyjay01,xpa,3,,,,,
player,201109180was,crd,feelyjay01,fgm,,,,,,
player,201109180was,crd,feelyjay01,fga,,,,,,
player,201109180was,crd,feelyjay01,punt,0,,,,,
player,201109180was,crd,feelyjay01,punt_yds,0,,,,,
player,201109180was,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201109180was,crd,feelyjay01,punt_long,0,,,,,
player,201109180was,crd,ZastDa20,xpm,,,,,,
player,201109180was,crd,ZastDa20,xpa,,,,,,
player,201109180was,crd,ZastDa20,fgm,,,,,,
player,201109180was,crd,ZastDa20,fga,,,,,,
player,201109180was,crd,ZastDa20,punt,6,,,,,
player,201109180was,crd,ZastDa20,punt_yds,294,,,,,
player,201109180was,crd,ZastDa20,punt_yds_per_punt,49.0,,,,,
player,201109180was,crd,ZastDa20,punt_long,53,,,,,
player,201109180was,was,GanoGr44,xpm,1,,,,,
player,201109180was,was,GanoGr44,xpa,1,,,,,
player,201109180was,was,GanoGr44,fgm,3,,,,,
player,201109180was,was,GanoGr44,fga,4,,,,,
player,201109180was,was,GanoGr44,punt,0,,,,,
player,201109180was,was,GanoGr44,punt_yds,0,,,,,
player,201109180was,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201109180was,was,GanoGr44,punt_long,0,,,,,
player,201109180was,was,RoccSa20,xpm,,,,,,
player,201109180was,was,RoccSa20,xpa,,,,,,
player,201109180was,was,RoccSa20,fgm,,,,,,
player,201109180was,was,RoccSa20,fga,,,,,,
player,201109180was,was,RoccSa20,punt,3,,,,,
player,201109180was,was,RoccSa20,punt_yds,118,,,,,
player,201109180was,was,RoccSa20,punt_yds_per_punt,39.3,,,,,
player,201109180was,was,RoccSa20,punt_long,43,,,,,
