game,2011,3,20110925,201109250buf,nwe,"New England Patriots",31,buf,"Buffalo Bills",34
player,201109250buf,buf,KelsCh21,fumbles_rec,0,,,,,
player,201109250buf,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201109250buf,buf,KelsCh21,fumbles_forced,0,,,,,
player,201109250buf,buf,WhitCh03,def_int,0,,,,,
player,201109250buf,buf,WhitCh03,def_int_yds,0,,,,,
player,201109250buf,buf,WhitCh03,def_int_td,0,,,,,
player,201109250buf,buf,WhitCh03,def_int_long,0,,,,,
player,201109250buf,buf,WhitCh03,pass_defended,0,,,,,
player,201109250buf,buf,WhitCh03,sacks,0.0,,,,,
player,201109250buf,buf,WhitCh03,tackles_combined,2,,,,,
player,201109250buf,buf,WhitCh03,tackles_solo,2,,,,,
player,201109250buf,buf,WhitCh03,tackles_assists,0,,,,,
player,201109250buf,buf,WhitCh03,tackles_loss,0,,,,,
player,201109250buf,buf,WhitCh03,qb_hits,0,,,,,
player,201109250buf,buf,WhitCh03,fumbles_rec,0,,,,,
player,201109250buf,buf,WhitCh03,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,WhitCh03,fumbles_rec_td,0,,,,,
player,201109250buf,buf,WhitCh03,fumbles_forced,0,,,,,
player,201109250buf,buf,WillKy20,def_int,0,,,,,
player,201109250buf,buf,WillKy20,def_int_yds,0,,,,,
player,201109250buf,buf,WillKy20,def_int_td,0,,,,,
player,201109250buf,buf,WillKy20,def_int_long,0,,,,,
player,201109250buf,buf,WillKy20,pass_defended,0,,,,,
player,201109250buf,buf,WillKy20,sacks,0.0,,,,,
player,201109250buf,buf,WillKy20,tackles_combined,2,,,,,
player,201109250buf,buf,WillKy20,tackles_solo,0,,,,,
player,201109250buf,buf,WillKy20,tackles_assists,2,,,,,
player,201109250buf,buf,WillKy20,tackles_loss,0,,,,,
player,201109250buf,buf,WillKy20,qb_hits,1,,,,,
player,201109250buf,buf,WillKy20,fumbles_rec,0,,,,,
player,201109250buf,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,WillKy20,fumbles_forced,0,,,,,
player,201109250buf,buf,BattDa99,def_int,0,,,,,
player,201109250buf,buf,BattDa99,def_int_yds,0,,,,,
player,201109250buf,buf,BattDa99,def_int_td,0,,,,,
player,201109250buf,buf,BattDa99,def_int_long,0,,,,,
player,201109250buf,buf,BattDa99,pass_defended,0,,,,,
player,201109250buf,buf,BattDa99,sacks,0.0,,,,,
player,201109250buf,buf,BattDa99,tackles_combined,1,,,,,
player,201109250buf,buf,BattDa99,tackles_solo,0,,,,,
player,201109250buf,buf,BattDa99,tackles_assists,1,,,,,
player,201109250buf,buf,BattDa99,tackles_loss,0,,,,,
player,201109250buf,buf,BattDa99,qb_hits,0,,,,,
player,201109250buf,buf,BattDa99,fumbles_rec,0,,,,,
player,201109250buf,buf,BattDa99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,BattDa99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,BattDa99,fumbles_forced,0,,,,,
player,201109250buf,buf,DareMa00,def_int,0,,,,,
player,201109250buf,buf,DareMa00,def_int_yds,0,,,,,
player,201109250buf,buf,DareMa00,def_int_td,0,,,,,
player,201109250buf,buf,DareMa00,def_int_long,0,,,,,
player,201109250buf,buf,DareMa00,pass_defended,1,,,,,
player,201109250buf,buf,DareMa00,sacks,0.0,,,,,
player,201109250buf,buf,DareMa00,tackles_combined,1,,,,,
player,201109250buf,buf,DareMa00,tackles_solo,0,,,,,
player,201109250buf,buf,DareMa00,tackles_assists,1,,,,,
player,201109250buf,buf,DareMa00,tackles_loss,0,,,,,
player,201109250buf,buf,DareMa00,qb_hits,1,,,,,
player,201109250buf,buf,DareMa00,fumbles_rec,0,,,,,
player,201109250buf,buf,DareMa00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,DareMa00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,DareMa00,fumbles_forced,0,,,,,
player,201109250buf,buf,MartRu00,def_int,0,,,,,
player,201109250buf,buf,MartRu00,def_int_yds,0,,,,,
player,201109250buf,buf,MartRu00,def_int_td,0,,,,,
player,201109250buf,buf,MartRu00,def_int_long,0,,,,,
player,201109250buf,buf,MartRu00,pass_defended,0,,,,,
player,201109250buf,buf,MartRu00,sacks,0.0,,,,,
player,201109250buf,buf,MartRu00,tackles_combined,1,,,,,
player,201109250buf,buf,MartRu00,tackles_solo,1,,,,,
player,201109250buf,buf,MartRu00,tackles_assists,0,,,,,
player,201109250buf,buf,MartRu00,tackles_loss,0,,,,,
player,201109250buf,buf,MartRu00,qb_hits,0,,,,,
player,201109250buf,buf,MartRu00,fumbles_rec,0,,,,,
player,201109250buf,buf,MartRu00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,MartRu00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,MartRu00,fumbles_forced,0,,,,,
player,201109250buf,buf,McInCo00,def_int,0,,,,,
player,201109250buf,buf,McInCo00,def_int_yds,0,,,,,
player,201109250buf,buf,McInCo00,def_int_td,0,,,,,
player,201109250buf,buf,McInCo00,def_int_long,0,,,,,
player,201109250buf,buf,McInCo00,pass_defended,0,,,,,
player,201109250buf,buf,McInCo00,sacks,0.0,,,,,
player,201109250buf,buf,McInCo00,tackles_combined,1,,,,,
player,201109250buf,buf,McInCo00,tackles_solo,0,,,,,
player,201109250buf,buf,McInCo00,tackles_assists,1,,,,,
player,201109250buf,buf,McInCo00,tackles_loss,0,,,,,
player,201109250buf,buf,McInCo00,qb_hits,0,,,,,
player,201109250buf,buf,McInCo00,fumbles_rec,0,,,,,
player,201109250buf,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,McInCo00,fumbles_forced,0,,,,,
player,201109250buf,buf,MoatAr00,def_int,0,,,,,
player,201109250buf,buf,MoatAr00,def_int_yds,0,,,,,
player,201109250buf,buf,MoatAr00,def_int_td,0,,,,,
player,201109250buf,buf,MoatAr00,def_int_long,0,,,,,
player,201109250buf,buf,MoatAr00,pass_defended,0,,,,,
player,201109250buf,buf,MoatAr00,sacks,0.0,,,,,
player,201109250buf,buf,MoatAr00,tackles_combined,1,,,,,
player,201109250buf,buf,MoatAr00,tackles_solo,0,,,,,
player,201109250buf,buf,MoatAr00,tackles_assists,1,,,,,
player,201109250buf,buf,MoatAr00,tackles_loss,0,,,,,
player,201109250buf,buf,MoatAr00,qb_hits,0,,,,,
player,201109250buf,buf,MoatAr00,fumbles_rec,0,,,,,
player,201109250buf,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,MoatAr00,fumbles_forced,0,,,,,
player,201109250buf,buf,SearDa00,def_int,0,,,,,
player,201109250buf,buf,SearDa00,def_int_yds,0,,,,,
player,201109250buf,buf,SearDa00,def_int_td,0,,,,,
player,201109250buf,buf,SearDa00,def_int_long,0,,,,,
player,201109250buf,buf,SearDa00,pass_defended,0,,,,,
player,201109250buf,buf,SearDa00,sacks,0.0,,,,,
player,201109250buf,buf,SearDa00,tackles_combined,1,,,,,
player,201109250buf,buf,SearDa00,tackles_solo,1,,,,,
player,201109250buf,buf,SearDa00,tackles_assists,0,,,,,
player,201109250buf,buf,SearDa00,tackles_loss,0,,,,,
player,201109250buf,buf,SearDa00,qb_hits,0,,,,,
player,201109250buf,buf,SearDa00,fumbles_rec,0,,,,,
player,201109250buf,buf,SearDa00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,SearDa00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,SearDa00,fumbles_forced,0,,,,,
player,201109250buf,buf,ShepKe00,def_int,0,,,,,
player,201109250buf,buf,ShepKe00,def_int_yds,0,,,,,
player,201109250buf,buf,ShepKe00,def_int_td,0,,,,,
player,201109250buf,buf,ShepKe00,def_int_long,0,,,,,
player,201109250buf,buf,ShepKe00,pass_defended,0,,,,,
player,201109250buf,buf,ShepKe00,sacks,0.0,,,,,
player,201109250buf,buf,ShepKe00,tackles_combined,1,,,,,
player,201109250buf,buf,ShepKe00,tackles_solo,0,,,,,
player,201109250buf,buf,ShepKe00,tackles_assists,1,,,,,
player,201109250buf,buf,ShepKe00,tackles_loss,0,,,,,
player,201109250buf,buf,ShepKe00,qb_hits,0,,,,,
player,201109250buf,buf,ShepKe00,fumbles_rec,0,,,,,
player,201109250buf,buf,ShepKe00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,ShepKe00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,ShepKe00,fumbles_forced,0,,,,,
player,201109250buf,buf,WhitJo01,def_int,0,,,,,
player,201109250buf,buf,WhitJo01,def_int_yds,0,,,,,
player,201109250buf,buf,WhitJo01,def_int_td,0,,,,,
player,201109250buf,buf,WhitJo01,def_int_long,0,,,,,
player,201109250buf,buf,WhitJo01,pass_defended,0,,,,,
player,201109250buf,buf,WhitJo01,sacks,0.0,,,,,
player,201109250buf,buf,WhitJo01,tackles_combined,1,,,,,
player,201109250buf,buf,WhitJo01,tackles_solo,1,,,,,
player,201109250buf,buf,WhitJo01,tackles_assists,0,,,,,
player,201109250buf,buf,WhitJo01,tackles_loss,0,,,,,
player,201109250buf,buf,WhitJo01,qb_hits,0,,,,,
player,201109250buf,buf,WhitJo01,fumbles_rec,0,,,,,
player,201109250buf,buf,WhitJo01,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,WhitJo01,fumbles_rec_td,0,,,,,
player,201109250buf,buf,WhitJo01,fumbles_forced,0,,,,,
player,201109250buf,buf,MerrSh99,def_int,0,,,,,
player,201109250buf,buf,MerrSh99,def_int_yds,0,,,,,
player,201109250buf,buf,MerrSh99,def_int_td,0,,,,,
player,201109250buf,buf,MerrSh99,def_int_long,0,,,,,
player,201109250buf,buf,MerrSh99,pass_defended,0,,,,,
player,201109250buf,buf,MerrSh99,sacks,0.0,,,,,
player,201109250buf,buf,MerrSh99,tackles_combined,0,,,,,
player,201109250buf,buf,MerrSh99,tackles_solo,0,,,,,
player,201109250buf,buf,MerrSh99,tackles_assists,0,,,,,
player,201109250buf,buf,MerrSh99,tackles_loss,0,,,,,
player,201109250buf,buf,MerrSh99,qb_hits,2,,,,,
player,201109250buf,buf,MerrSh99,fumbles_rec,0,,,,,
player,201109250buf,buf,MerrSh99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,MerrSh99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,MerrSh99,fumbles_forced,0,,,,,
player,201109250buf,nwe,EdelJu00,kick_ret,3,,,,,
player,201109250buf,nwe,EdelJu00,kick_ret_yds,63,,,,,
player,201109250buf,nwe,EdelJu00,kick_ret_yds_per_ret,21.0,,,,,
player,201109250buf,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201109250buf,nwe,EdelJu00,kick_ret_long,29,,,,,
player,201109250buf,nwe,EdelJu00,punt_ret,3,,,,,
player,201109250buf,nwe,EdelJu00,punt_ret_yds,31,,,,,
player,201109250buf,nwe,EdelJu00,punt_ret_yds_per_ret,10.3,,,,,
player,201109250buf,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201109250buf,nwe,EdelJu00,punt_ret_long,18,,,,,
player,201109250buf,nwe,NinkRo20,kick_ret,1,,,,,
player,201109250buf,nwe,NinkRo20,kick_ret_yds,10,,,,,
player,201109250buf,nwe,NinkRo20,kick_ret_yds_per_ret,10.0,,,,,
player,201109250buf,nwe,NinkRo20,kick_ret_td,0,,,,,
player,201109250buf,nwe,NinkRo20,kick_ret_long,10,,,,,
player,201109250buf,nwe,NinkRo20,punt_ret,0,,,,,
player,201109250buf,nwe,NinkRo20,punt_ret_yds,0,,,,,
player,201109250buf,nwe,NinkRo20,punt_ret_yds_per_ret,,,,,,
player,201109250buf,nwe,NinkRo20,punt_ret_td,0,,,,,
player,201109250buf,nwe,NinkRo20,punt_ret_long,0,,,,,
player,201109250buf,buf,SpilC.00,kick_ret,1,,,,,
player,201109250buf,buf,SpilC.00,kick_ret_yds,16,,,,,
player,201109250buf,buf,SpilC.00,kick_ret_yds_per_ret,16.0,,,,,
player,201109250buf,buf,SpilC.00,kick_ret_td,0,,,,,
player,201109250buf,buf,SpilC.00,kick_ret_long,16,,,,,
player,201109250buf,buf,SpilC.00,punt_ret,2,,,,,
player,201109250buf,buf,SpilC.00,punt_ret_yds,20,,,,,
player,201109250buf,buf,SpilC.00,punt_ret_yds_per_ret,10.0,,,,,
player,201109250buf,buf,SpilC.00,punt_ret_td,0,,,,,
player,201109250buf,buf,SpilC.00,punt_ret_long,10,,,,,
player,201109250buf,nwe,GostSt20,xpm,4,,,,,
player,201109250buf,nwe,GostSt20,xpa,4,,,,,
player,201109250buf,nwe,GostSt20,fgm,1,,,,,
player,201109250buf,nwe,GostSt20,fga,1,,,,,
player,201109250buf,nwe,GostSt20,punt,0,,,,,
player,201109250buf,nwe,GostSt20,punt_yds,0,,,,,
player,201109250buf,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201109250buf,nwe,GostSt20,punt_long,0,,,,,
player,201109250buf,nwe,MeskZo99,xpm,,,,,,
player,201109250buf,nwe,MeskZo99,xpa,,,,,,
player,201109250buf,nwe,MeskZo99,fgm,,,,,,
player,201109250buf,nwe,MeskZo99,fga,,,,,,
player,201109250buf,nwe,MeskZo99,punt,3,,,,,
player,201109250buf,nwe,MeskZo99,punt_yds,140,,,,,
player,201109250buf,nwe,MeskZo99,punt_yds_per_punt,46.7,,,,,
player,201109250buf,nwe,MeskZo99,punt_long,57,,,,,
player,201109250buf,buf,linderia01,xpm,4,,,,,
player,201109250buf,buf,linderia01,xpa,4,,,,,
player,201109250buf,buf,linderia01,fgm,2,,,,,
player,201109250buf,buf,linderia01,fga,2,,,,,
player,201109250buf,buf,linderia01,punt,0,,,,,
player,201109250buf,buf,linderia01,punt_yds,0,,,,,
player,201109250buf,buf,linderia01,punt_yds_per_punt,,,,,,
player,201109250buf,buf,linderia01,punt_long,0,,,,,
player,201109250buf,buf,MoorBr24,xpm,,,,,,
player,201109250buf,buf,MoorBr24,xpa,,,,,,
player,201109250buf,buf,MoorBr24,fgm,,,,,,
player,201109250buf,buf,MoorBr24,fga,,,,,,
player,201109250buf,buf,MoorBr24,punt,5,,,,,
player,201109250buf,buf,MoorBr24,punt_yds,253,,,,,
player,201109250buf,buf,MoorBr24,punt_yds_per_punt,50.6,,,,,
player,201109250buf,buf,MoorBr24,punt_long,63,,,,,
