game,2011,12,20111127,201111270phi,nwe,"New England Patriots",38,phi,"Philadelphia Eagles",20
player,201111270phi,phi,DoreJo20,qb_hits,0,,,,,
player,201111270phi,phi,DoreJo20,fumbles_rec,0,,,,,
player,201111270phi,phi,DoreJo20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,DoreJo20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,DoreJo20,fumbles_forced,0,,,,,
player,201111270phi,phi,JordAk99,def_int,0,,,,,
player,201111270phi,phi,JordAk99,def_int_yds,0,,,,,
player,201111270phi,phi,JordAk99,def_int_td,0,,,,,
player,201111270phi,phi,JordAk99,def_int_long,0,,,,,
player,201111270phi,phi,JordAk99,pass_defended,0,,,,,
player,201111270phi,phi,JordAk99,sacks,0.0,,,,,
player,201111270phi,phi,JordAk99,tackles_combined,1,,,,,
player,201111270phi,phi,JordAk99,tackles_solo,1,,,,,
player,201111270phi,phi,JordAk99,tackles_assists,0,,,,,
player,201111270phi,phi,JordAk99,tackles_loss,1,,,,,
player,201111270phi,phi,JordAk99,qb_hits,0,,,,,
player,201111270phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201111270phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201111270phi,phi,MarsCu01,def_int,0,,,,,
player,201111270phi,phi,MarsCu01,def_int_yds,0,,,,,
player,201111270phi,phi,MarsCu01,def_int_td,0,,,,,
player,201111270phi,phi,MarsCu01,def_int_long,0,,,,,
player,201111270phi,phi,MarsCu01,pass_defended,0,,,,,
player,201111270phi,phi,MarsCu01,sacks,0.0,,,,,
player,201111270phi,phi,MarsCu01,tackles_combined,1,,,,,
player,201111270phi,phi,MarsCu01,tackles_solo,1,,,,,
player,201111270phi,phi,MarsCu01,tackles_assists,0,,,,,
player,201111270phi,phi,MarsCu01,tackles_loss,0,,,,,
player,201111270phi,phi,MarsCu01,qb_hits,0,,,,,
player,201111270phi,phi,MarsCu01,fumbles_rec,0,,,,,
player,201111270phi,phi,MarsCu01,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,MarsCu01,fumbles_rec_td,0,,,,,
player,201111270phi,phi,MarsCu01,fumbles_forced,0,,,,,
player,201111270phi,phi,MattCa00,def_int,0,,,,,
player,201111270phi,phi,MattCa00,def_int_yds,0,,,,,
player,201111270phi,phi,MattCa00,def_int_td,0,,,,,
player,201111270phi,phi,MattCa00,def_int_long,0,,,,,
player,201111270phi,phi,MattCa00,pass_defended,0,,,,,
player,201111270phi,phi,MattCa00,sacks,0.0,,,,,
player,201111270phi,phi,MattCa00,tackles_combined,1,,,,,
player,201111270phi,phi,MattCa00,tackles_solo,1,,,,,
player,201111270phi,phi,MattCa00,tackles_assists,0,,,,,
player,201111270phi,phi,MattCa00,tackles_loss,0,,,,,
player,201111270phi,phi,MattCa00,qb_hits,0,,,,,
player,201111270phi,phi,MattCa00,fumbles_rec,0,,,,,
player,201111270phi,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201111270phi,phi,MattCa00,fumbles_forced,0,,,,,
player,201111270phi,phi,SamuAs20,def_int,0,,,,,
player,201111270phi,phi,SamuAs20,def_int_yds,0,,,,,
player,201111270phi,phi,SamuAs20,def_int_td,0,,,,,
player,201111270phi,phi,SamuAs20,def_int_long,0,,,,,
player,201111270phi,phi,SamuAs20,pass_defended,0,,,,,
player,201111270phi,phi,SamuAs20,sacks,0.0,,,,,
player,201111270phi,phi,SamuAs20,tackles_combined,1,,,,,
player,201111270phi,phi,SamuAs20,tackles_solo,1,,,,,
player,201111270phi,phi,SamuAs20,tackles_assists,0,,,,,
player,201111270phi,phi,SamuAs20,tackles_loss,0,,,,,
player,201111270phi,phi,SamuAs20,qb_hits,0,,,,,
player,201111270phi,phi,SamuAs20,fumbles_rec,0,,,,,
player,201111270phi,phi,SamuAs20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,SamuAs20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,SamuAs20,fumbles_forced,0,,,,,
player,201111270phi,phi,TappDa20,def_int,0,,,,,
player,201111270phi,phi,TappDa20,def_int_yds,0,,,,,
player,201111270phi,phi,TappDa20,def_int_td,0,,,,,
player,201111270phi,phi,TappDa20,def_int_long,0,,,,,
player,201111270phi,phi,TappDa20,pass_defended,0,,,,,
player,201111270phi,phi,TappDa20,sacks,0.0,,,,,
player,201111270phi,phi,TappDa20,tackles_combined,1,,,,,
player,201111270phi,phi,TappDa20,tackles_solo,1,,,,,
player,201111270phi,phi,TappDa20,tackles_assists,0,,,,,
player,201111270phi,phi,TappDa20,tackles_loss,0,,,,,
player,201111270phi,phi,TappDa20,qb_hits,0,,,,,
player,201111270phi,phi,TappDa20,fumbles_rec,0,,,,,
player,201111270phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201111270phi,phi,LawsTr99,def_int,0,,,,,
player,201111270phi,phi,LawsTr99,def_int_yds,0,,,,,
player,201111270phi,phi,LawsTr99,def_int_td,0,,,,,
player,201111270phi,phi,LawsTr99,def_int_long,0,,,,,
player,201111270phi,phi,LawsTr99,pass_defended,1,,,,,
player,201111270phi,phi,LawsTr99,sacks,0.0,,,,,
player,201111270phi,phi,LawsTr99,tackles_combined,0,,,,,
player,201111270phi,phi,LawsTr99,tackles_solo,0,,,,,
player,201111270phi,phi,LawsTr99,tackles_assists,0,,,,,
player,201111270phi,phi,LawsTr99,tackles_loss,0,,,,,
player,201111270phi,phi,LawsTr99,qb_hits,0,,,,,
player,201111270phi,phi,LawsTr99,fumbles_rec,0,,,,,
player,201111270phi,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,LawsTr99,fumbles_forced,0,,,,,
player,201111270phi,nwe,EdelJu00,kick_ret,0,,,,,
player,201111270phi,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201111270phi,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201111270phi,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201111270phi,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201111270phi,nwe,EdelJu00,punt_ret,2,,,,,
player,201111270phi,nwe,EdelJu00,punt_ret_yds,13,,,,,
player,201111270phi,nwe,EdelJu00,punt_ret_yds_per_ret,6.5,,,,,
player,201111270phi,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201111270phi,nwe,EdelJu00,punt_ret_long,14,,,,,
player,201111270phi,nwe,WoodDa02,kick_ret,3,,,,,
player,201111270phi,nwe,WoodDa02,kick_ret_yds,77,,,,,
player,201111270phi,nwe,WoodDa02,kick_ret_yds_per_ret,25.7,,,,,
player,201111270phi,nwe,WoodDa02,kick_ret_td,0,,,,,
player,201111270phi,nwe,WoodDa02,kick_ret_long,34,,,,,
player,201111270phi,nwe,WoodDa02,punt_ret,0,,,,,
player,201111270phi,nwe,WoodDa02,punt_ret_yds,0,,,,,
player,201111270phi,nwe,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201111270phi,nwe,WoodDa02,punt_ret_td,0,,,,,
player,201111270phi,nwe,WoodDa02,punt_ret_long,0,,,,,
player,201111270phi,phi,LewiDi00,kick_ret,2,,,,,
player,201111270phi,phi,LewiDi00,kick_ret_yds,39,,,,,
player,201111270phi,phi,LewiDi00,kick_ret_yds_per_ret,19.5,,,,,
player,201111270phi,phi,LewiDi00,kick_ret_td,0,,,,,
player,201111270phi,phi,LewiDi00,kick_ret_long,20,,,,,
player,201111270phi,phi,LewiDi00,punt_ret,0,,,,,
player,201111270phi,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201111270phi,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201111270phi,phi,LewiDi00,punt_ret_td,0,,,,,
player,201111270phi,phi,LewiDi00,punt_ret_long,0,,,,,
player,201111270phi,nwe,GostSt20,xpm,5,,,,,
player,201111270phi,nwe,GostSt20,xpa,5,,,,,
player,201111270phi,nwe,GostSt20,fgm,1,,,,,
player,201111270phi,nwe,GostSt20,fga,2,,,,,
player,201111270phi,nwe,GostSt20,punt,0,,,,,
player,201111270phi,nwe,GostSt20,punt_yds,0,,,,,
player,201111270phi,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201111270phi,nwe,GostSt20,punt_long,0,,,,,
player,201111270phi,nwe,MeskZo99,xpm,,,,,,
player,201111270phi,nwe,MeskZo99,xpa,,,,,,
player,201111270phi,nwe,MeskZo99,fgm,,,,,,
player,201111270phi,nwe,MeskZo99,fga,,,,,,
player,201111270phi,nwe,MeskZo99,punt,3,,,,,
player,201111270phi,nwe,MeskZo99,punt_yds,145,,,,,
player,201111270phi,nwe,MeskZo99,punt_yds_per_punt,48.3,,,,,
player,201111270phi,nwe,MeskZo99,punt_long,55,,,,,
player,201111270phi,phi,HeneAl00,xpm,2,,,,,
player,201111270phi,phi,HeneAl00,xpa,2,,,,,
player,201111270phi,phi,HeneAl00,fgm,2,,,,,
player,201111270phi,phi,HeneAl00,fga,2,,,,,
player,201111270phi,phi,HeneAl00,punt,0,,,,,
player,201111270phi,phi,HeneAl00,punt_yds,0,,,,,
player,201111270phi,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201111270phi,phi,HeneAl00,punt_long,0,,,,,
player,201111270phi,phi,HenrCh02,xpm,,,,,,
player,201111270phi,phi,HenrCh02,xpa,,,,,,
player,201111270phi,phi,HenrCh02,fgm,,,,,,
player,201111270phi,phi,HenrCh02,fga,,,,,,
player,201111270phi,phi,HenrCh02,punt,5,,,,,
player,201111270phi,phi,HenrCh02,punt_yds,199,,,,,
player,201111270phi,phi,HenrCh02,punt_yds_per_punt,39.8,,,,,
player,201111270phi,phi,HenrCh02,punt_long,51,,,,,
