game,2011,1,20110911,201109110jax,oti,"Tennessee Titans",14,jax,"Jacksonville Jaguars",16
player,201109110jax,jax,KnigTe99,def_int_yds,0,,,,,
player,201109110jax,jax,KnigTe99,def_int_td,0,,,,,
player,201109110jax,jax,KnigTe99,def_int_long,0,,,,,
player,201109110jax,jax,KnigTe99,pass_defended,0,,,,,
player,201109110jax,jax,KnigTe99,sacks,0.0,,,,,
player,201109110jax,jax,KnigTe99,tackles_combined,1,,,,,
player,201109110jax,jax,KnigTe99,tackles_solo,0,,,,,
player,201109110jax,jax,KnigTe99,tackles_assists,1,,,,,
player,201109110jax,jax,KnigTe99,tackles_loss,0,,,,,
player,201109110jax,jax,KnigTe99,qb_hits,0,,,,,
player,201109110jax,jax,KnigTe99,fumbles_rec,0,,,,,
player,201109110jax,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,KnigTe99,fumbles_forced,0,,,,,
player,201109110jax,jax,LaneAu99,def_int,0,,,,,
player,201109110jax,jax,LaneAu99,def_int_yds,0,,,,,
player,201109110jax,jax,LaneAu99,def_int_td,0,,,,,
player,201109110jax,jax,LaneAu99,def_int_long,0,,,,,
player,201109110jax,jax,LaneAu99,pass_defended,0,,,,,
player,201109110jax,jax,LaneAu99,sacks,0.0,,,,,
player,201109110jax,jax,LaneAu99,tackles_combined,1,,,,,
player,201109110jax,jax,LaneAu99,tackles_solo,1,,,,,
player,201109110jax,jax,LaneAu99,tackles_assists,0,,,,,
player,201109110jax,jax,LaneAu99,tackles_loss,0,,,,,
player,201109110jax,jax,LaneAu99,qb_hits,0,,,,,
player,201109110jax,jax,LaneAu99,fumbles_rec,0,,,,,
player,201109110jax,jax,LaneAu99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,LaneAu99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,LaneAu99,fumbles_forced,0,,,,,
player,201109110jax,jax,MincJe99,def_int,0,,,,,
player,201109110jax,jax,MincJe99,def_int_yds,0,,,,,
player,201109110jax,jax,MincJe99,def_int_td,0,,,,,
player,201109110jax,jax,MincJe99,def_int_long,0,,,,,
player,201109110jax,jax,MincJe99,pass_defended,0,,,,,
player,201109110jax,jax,MincJe99,sacks,0.0,,,,,
player,201109110jax,jax,MincJe99,tackles_combined,0,,,,,
player,201109110jax,jax,MincJe99,tackles_solo,0,,,,,
player,201109110jax,jax,MincJe99,tackles_assists,0,,,,,
player,201109110jax,jax,MincJe99,tackles_loss,0,,,,,
player,201109110jax,jax,MincJe99,qb_hits,3,,,,,
player,201109110jax,jax,MincJe99,fumbles_rec,0,,,,,
player,201109110jax,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,MincJe99,fumbles_forced,0,,,,,
player,201109110jax,oti,MariMa00,kick_ret,0,,,,,
player,201109110jax,oti,MariMa00,kick_ret_yds,0,,,,,
player,201109110jax,oti,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201109110jax,oti,MariMa00,kick_ret_td,0,,,,,
player,201109110jax,oti,MariMa00,kick_ret_long,0,,,,,
player,201109110jax,oti,MariMa00,punt_ret,1,,,,,
player,201109110jax,oti,MariMa00,punt_ret_yds,7,,,,,
player,201109110jax,oti,MariMa00,punt_ret_yds_per_ret,7.0,,,,,
player,201109110jax,oti,MariMa00,punt_ret_td,0,,,,,
player,201109110jax,oti,MariMa00,punt_ret_long,7,,,,,
player,201109110jax,jax,ShorCe00,kick_ret,0,,,,,
player,201109110jax,jax,ShorCe00,kick_ret_yds,0,,,,,
player,201109110jax,jax,ShorCe00,kick_ret_yds_per_ret,,,,,,
player,201109110jax,jax,ShorCe00,kick_ret_td,0,,,,,
player,201109110jax,jax,ShorCe00,kick_ret_long,0,,,,,
player,201109110jax,jax,ShorCe00,punt_ret,3,,,,,
player,201109110jax,jax,ShorCe00,punt_ret_yds,31,,,,,
player,201109110jax,jax,ShorCe00,punt_ret_yds_per_ret,10.3,,,,,
player,201109110jax,jax,ShorCe00,punt_ret_td,0,,,,,
player,201109110jax,jax,ShorCe00,punt_ret_long,27,,,,,
player,201109110jax,jax,KariDe00,kick_ret,1,,,,,
player,201109110jax,jax,KariDe00,kick_ret_yds,26,,,,,
player,201109110jax,jax,KariDe00,kick_ret_yds_per_ret,26.0,,,,,
player,201109110jax,jax,KariDe00,kick_ret_td,0,,,,,
player,201109110jax,jax,KariDe00,kick_ret_long,26,,,,,
player,201109110jax,jax,KariDe00,punt_ret,0,,,,,
player,201109110jax,jax,KariDe00,punt_ret_yds,0,,,,,
player,201109110jax,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201109110jax,jax,KariDe00,punt_ret_td,0,,,,,
player,201109110jax,jax,KariDe00,punt_ret_long,0,,,,,
player,201109110jax,oti,bironrob01,xpm,2,,,,,
player,201109110jax,oti,bironrob01,xpa,2,,,,,
player,201109110jax,oti,bironrob01,fgm,,,,,,
player,201109110jax,oti,bironrob01,fga,1,,,,,
player,201109110jax,oti,bironrob01,punt,0,,,,,
player,201109110jax,oti,bironrob01,punt_yds,0,,,,,
player,201109110jax,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201109110jax,oti,bironrob01,punt_long,0,,,,,
player,201109110jax,oti,KernBr20,xpm,,,,,,
player,201109110jax,oti,KernBr20,xpa,,,,,,
player,201109110jax,oti,KernBr20,fgm,,,,,,
player,201109110jax,oti,KernBr20,fga,,,,,,
player,201109110jax,oti,KernBr20,punt,7,,,,,
player,201109110jax,oti,KernBr20,punt_yds,291,,,,,
player,201109110jax,oti,KernBr20,punt_yds_per_punt,41.6,,,,,
player,201109110jax,oti,KernBr20,punt_long,48,,,,,
player,201109110jax,jax,scobejos01,xpm,1,,,,,
player,201109110jax,jax,scobejos01,xpa,1,,,,,
player,201109110jax,jax,scobejos01,fgm,3,,,,,
player,201109110jax,jax,scobejos01,fga,3,,,,,
player,201109110jax,jax,scobejos01,punt,0,,,,,
player,201109110jax,jax,scobejos01,punt_yds,0,,,,,
player,201109110jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201109110jax,jax,scobejos01,punt_long,0,,,,,
player,201109110jax,jax,TurkMa20,xpm,,,,,,
player,201109110jax,jax,TurkMa20,xpa,,,,,,
player,201109110jax,jax,TurkMa20,fgm,,,,,,
player,201109110jax,jax,TurkMa20,fga,,,,,,
player,201109110jax,jax,TurkMa20,punt,5,,,,,
player,201109110jax,jax,TurkMa20,punt_yds,218,,,,,
player,201109110jax,jax,TurkMa20,punt_yds_per_punt,43.6,,,,,
player,201109110jax,jax,TurkMa20,punt_long,65,,,,,
