game,2011,11,20111117,201111170den,nyj,"New York Jets",13,den,"Denver Broncos",17
player,201111170den,den,BallLa00,tackles_combined,1,,,,,
player,201111170den,den,BallLa00,tackles_solo,1,,,,,
player,201111170den,den,BallLa00,tackles_assists,0,,,,,
player,201111170den,den,BallLa00,tackles_loss,0,,,,,
player,201111170den,den,BallLa00,qb_hits,0,,,,,
player,201111170den,den,BallLa00,fumbles_rec,0,,,,,
player,201111170den,den,BallLa00,fumbles_rec_yds,0,,,,,
player,201111170den,den,BallLa00,fumbles_rec_td,0,,,,,
player,201111170den,den,BallLa00,fumbles_forced,0,,,,,
player,201111170den,den,BrutDa99,def_int,0,,,,,
player,201111170den,den,BrutDa99,def_int_yds,0,,,,,
player,201111170den,den,BrutDa99,def_int_td,0,,,,,
player,201111170den,den,BrutDa99,def_int_long,0,,,,,
player,201111170den,den,BrutDa99,pass_defended,0,,,,,
player,201111170den,den,BrutDa99,sacks,0.0,,,,,
player,201111170den,den,BrutDa99,tackles_combined,1,,,,,
player,201111170den,den,BrutDa99,tackles_solo,1,,,,,
player,201111170den,den,BrutDa99,tackles_assists,0,,,,,
player,201111170den,den,BrutDa99,tackles_loss,0,,,,,
player,201111170den,den,BrutDa99,qb_hits,0,,,,,
player,201111170den,den,BrutDa99,fumbles_rec,0,,,,,
player,201111170den,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201111170den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201111170den,den,BrutDa99,fumbles_forced,0,,,,,
player,201111170den,den,DawkBr00,def_int,0,,,,,
player,201111170den,den,DawkBr00,def_int_yds,0,,,,,
player,201111170den,den,DawkBr00,def_int_td,0,,,,,
player,201111170den,den,DawkBr00,def_int_long,0,,,,,
player,201111170den,den,DawkBr00,pass_defended,0,,,,,
player,201111170den,den,DawkBr00,sacks,0.0,,,,,
player,201111170den,den,DawkBr00,tackles_combined,1,,,,,
player,201111170den,den,DawkBr00,tackles_solo,1,,,,,
player,201111170den,den,DawkBr00,tackles_assists,0,,,,,
player,201111170den,den,DawkBr00,tackles_loss,0,,,,,
player,201111170den,den,DawkBr00,qb_hits,0,,,,,
player,201111170den,den,DawkBr00,fumbles_rec,0,,,,,
player,201111170den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201111170den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201111170den,den,DawkBr00,fumbles_forced,0,,,,,
player,201111170den,den,IrviNa00,def_int,0,,,,,
player,201111170den,den,IrviNa00,def_int_yds,0,,,,,
player,201111170den,den,IrviNa00,def_int_td,0,,,,,
player,201111170den,den,IrviNa00,def_int_long,0,,,,,
player,201111170den,den,IrviNa00,pass_defended,0,,,,,
player,201111170den,den,IrviNa00,sacks,0.0,,,,,
player,201111170den,den,IrviNa00,tackles_combined,1,,,,,
player,201111170den,den,IrviNa00,tackles_solo,1,,,,,
player,201111170den,den,IrviNa00,tackles_assists,0,,,,,
player,201111170den,den,IrviNa00,tackles_loss,0,,,,,
player,201111170den,den,IrviNa00,qb_hits,0,,,,,
player,201111170den,den,IrviNa00,fumbles_rec,0,,,,,
player,201111170den,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201111170den,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201111170den,den,IrviNa00,fumbles_forced,0,,,,,
player,201111170den,den,LarsSp99,def_int,0,,,,,
player,201111170den,den,LarsSp99,def_int_yds,0,,,,,
player,201111170den,den,LarsSp99,def_int_td,0,,,,,
player,201111170den,den,LarsSp99,def_int_long,0,,,,,
player,201111170den,den,LarsSp99,pass_defended,0,,,,,
player,201111170den,den,LarsSp99,sacks,0.0,,,,,
player,201111170den,den,LarsSp99,tackles_combined,1,,,,,
player,201111170den,den,LarsSp99,tackles_solo,1,,,,,
player,201111170den,den,LarsSp99,tackles_assists,0,,,,,
player,201111170den,den,LarsSp99,tackles_loss,0,,,,,
player,201111170den,den,LarsSp99,qb_hits,0,,,,,
player,201111170den,den,LarsSp99,fumbles_rec,0,,,,,
player,201111170den,den,LarsSp99,fumbles_rec_yds,0,,,,,
player,201111170den,den,LarsSp99,fumbles_rec_td,0,,,,,
player,201111170den,den,LarsSp99,fumbles_forced,0,,,,,
player,201111170den,den,VaugCa00,def_int,0,,,,,
player,201111170den,den,VaugCa00,def_int_yds,0,,,,,
player,201111170den,den,VaugCa00,def_int_td,0,,,,,
player,201111170den,den,VaugCa00,def_int_long,0,,,,,
player,201111170den,den,VaugCa00,pass_defended,0,,,,,
player,201111170den,den,VaugCa00,sacks,0.0,,,,,
player,201111170den,den,VaugCa00,tackles_combined,0,,,,,
player,201111170den,den,VaugCa00,tackles_solo,0,,,,,
player,201111170den,den,VaugCa00,tackles_assists,0,,,,,
player,201111170den,den,VaugCa00,tackles_loss,0,,,,,
player,201111170den,den,VaugCa00,qb_hits,0,,,,,
player,201111170den,den,VaugCa00,fumbles_rec,1,,,,,
player,201111170den,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201111170den,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201111170den,den,VaugCa00,fumbles_forced,0,,,,,
player,201111170den,den,HuntJa24,def_int,,,,,,
player,201111170den,den,HuntJa24,def_int_yds,,,,,,
player,201111170den,den,HuntJa24,def_int_td,,,,,,
player,201111170den,den,HuntJa24,def_int_long,,,,,,
player,201111170den,den,HuntJa24,pass_defended,0,,,,,
player,201111170den,den,HuntJa24,sacks,0.0,,,,,
player,201111170den,den,HuntJa24,tackles_combined,0,,,,,
player,201111170den,den,HuntJa24,tackles_solo,0,,,,,
player,201111170den,den,HuntJa24,tackles_assists,0,,,,,
player,201111170den,den,HuntJa24,tackles_loss,0,,,,,
player,201111170den,den,HuntJa24,qb_hits,1,,,,,
player,201111170den,den,HuntJa24,fumbles_rec,0,,,,,
player,201111170den,den,HuntJa24,fumbles_rec_yds,,,,,,
player,201111170den,den,HuntJa24,fumbles_rec_td,,,,,,
player,201111170den,den,HuntJa24,fumbles_forced,0,,,,,
player,201111170den,nyj,LeonJi23,kick_ret,0,,,,,
player,201111170den,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201111170den,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201111170den,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201111170den,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201111170den,nyj,LeonJi23,punt_ret,3,,,,,
player,201111170den,nyj,LeonJi23,punt_ret_yds,35,,,,,
player,201111170den,nyj,LeonJi23,punt_ret_yds_per_ret,11.7,,,,,
player,201111170den,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201111170den,nyj,LeonJi23,punt_ret_long,15,,,,,
player,201111170den,nyj,CromAn20,kick_ret,1,,,,,
player,201111170den,nyj,CromAn20,kick_ret_yds,23,,,,,
player,201111170den,nyj,CromAn20,kick_ret_yds_per_ret,23.0,,,,,
player,201111170den,nyj,CromAn20,kick_ret_td,0,,,,,
player,201111170den,nyj,CromAn20,kick_ret_long,23,,,,,
player,201111170den,nyj,CromAn20,punt_ret,0,,,,,
player,201111170den,nyj,CromAn20,punt_ret_yds,0,,,,,
player,201111170den,nyj,CromAn20,punt_ret_yds_per_ret,,,,,,
player,201111170den,nyj,CromAn20,punt_ret_td,0,,,,,
player,201111170den,nyj,CromAn20,punt_ret_long,0,,,,,
player,201111170den,nyj,McKnJo00,kick_ret,1,,,,,
player,201111170den,nyj,McKnJo00,kick_ret_yds,39,,,,,
player,201111170den,nyj,McKnJo00,kick_ret_yds_per_ret,39.0,,,,,
player,201111170den,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201111170den,nyj,McKnJo00,kick_ret_long,39,,,,,
player,201111170den,nyj,McKnJo00,punt_ret,0,,,,,
player,201111170den,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201111170den,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201111170den,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201111170den,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201111170den,den,DeckEr00,kick_ret,0,,,,,
player,201111170den,den,DeckEr00,kick_ret_yds,0,,,,,
player,201111170den,den,DeckEr00,kick_ret_yds_per_ret,,,,,,
player,201111170den,den,DeckEr00,kick_ret_td,0,,,,,
player,201111170den,den,DeckEr00,kick_ret_long,0,,,,,
player,201111170den,den,DeckEr00,punt_ret,1,,,,,
player,201111170den,den,DeckEr00,punt_ret_yds,5,,,,,
player,201111170den,den,DeckEr00,punt_ret_yds_per_ret,5.0,,,,,
player,201111170den,den,DeckEr00,punt_ret_td,0,,,,,
player,201111170den,den,DeckEr00,punt_ret_long,5,,,,,
player,201111170den,den,RoyaEd00,kick_ret,0,,,,,
player,201111170den,den,RoyaEd00,kick_ret_yds,0,,,,,
player,201111170den,den,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201111170den,den,RoyaEd00,kick_ret_td,0,,,,,
player,201111170den,den,RoyaEd00,kick_ret_long,0,,,,,
player,201111170den,den,RoyaEd00,punt_ret,1,,,,,
player,201111170den,den,RoyaEd00,punt_ret_yds,7,,,,,
player,201111170den,den,RoyaEd00,punt_ret_yds_per_ret,7.0,,,,,
player,201111170den,den,RoyaEd00,punt_ret_td,0,,,,,
player,201111170den,den,RoyaEd00,punt_ret_long,7,,,,,
player,201111170den,den,VaugCa00,kick_ret,3,,,,,
player,201111170den,den,VaugCa00,kick_ret_yds,99,,,,,
player,201111170den,den,VaugCa00,kick_ret_yds_per_ret,33.0,,,,,
player,201111170den,den,VaugCa00,kick_ret_td,0,,,,,
player,201111170den,den,VaugCa00,kick_ret_long,67,,,,,
player,201111170den,den,VaugCa00,punt_ret,0,,,,,
player,201111170den,den,VaugCa00,punt_ret_yds,0,,,,,
player,201111170den,den,VaugCa00,punt_ret_yds_per_ret,,,,,,
player,201111170den,den,VaugCa00,punt_ret_td,0,,,,,
player,201111170den,den,VaugCa00,punt_ret_long,0,,,,,
player,201111170den,nyj,FolkNi20,xpm,1,,,,,
player,201111170den,nyj,FolkNi20,xpa,1,,,,,
player,201111170den,nyj,FolkNi20,fgm,2,,,,,
player,201111170den,nyj,FolkNi20,fga,4,,,,,
player,201111170den,nyj,FolkNi20,punt,0,,,,,
player,201111170den,nyj,FolkNi20,punt_yds,0,,,,,
player,201111170den,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201111170den,nyj,FolkNi20,punt_long,0,,,,,
player,201111170den,nyj,ConlT.00,xpm,,,,,,
player,201111170den,nyj,ConlT.00,xpa,,,,,,
player,201111170den,nyj,ConlT.00,fgm,,,,,,
player,201111170den,nyj,ConlT.00,fga,,,,,,
player,201111170den,nyj,ConlT.00,punt,6,,,,,
player,201111170den,nyj,ConlT.00,punt_yds,230,,,,,
player,201111170den,nyj,ConlT.00,punt_yds_per_punt,38.3,,,,,
player,201111170den,nyj,ConlT.00,punt_long,48,,,,,
player,201111170den,den,PratMa20,xpm,2,,,,,
player,201111170den,den,PratMa20,xpa,2,,,,,
player,201111170den,den,PratMa20,fgm,1,,,,,
player,201111170den,den,PratMa20,fga,1,,,,,
player,201111170den,den,PratMa20,punt,0,,,,,
player,201111170den,den,PratMa20,punt_yds,0,,,,,
player,201111170den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201111170den,den,PratMa20,punt_long,0,,,,,
player,201111170den,den,ColqBr00,xpm,,,,,,
player,201111170den,den,ColqBr00,xpa,,,,,,
player,201111170den,den,ColqBr00,fgm,,,,,,
player,201111170den,den,ColqBr00,fga,,,,,,
player,201111170den,den,ColqBr00,punt,8,,,,,
player,201111170den,den,ColqBr00,punt_yds,350,,,,,
player,201111170den,den,ColqBr00,punt_yds_per_punt,43.8,,,,,
player,201111170den,den,ColqBr00,punt_long,56,,,,,
