game,2011,10,20111113,201111130nyj,nwe,"New England Patriots",37,nyj,"New York Jets",16
player,201111130nyj,nyj,DeViMi99,tackles_solo,2,,,,,
player,201111130nyj,nyj,DeViMi99,tackles_assists,1,,,,,
player,201111130nyj,nyj,DeViMi99,tackles_loss,0,,,,,
player,201111130nyj,nyj,DeViMi99,qb_hits,0,,,,,
player,201111130nyj,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201111130nyj,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201111130nyj,nyj,ReviDa99,def_int,0,,,,,
player,201111130nyj,nyj,ReviDa99,def_int_yds,0,,,,,
player,201111130nyj,nyj,ReviDa99,def_int_td,0,,,,,
player,201111130nyj,nyj,ReviDa99,def_int_long,0,,,,,
player,201111130nyj,nyj,ReviDa99,pass_defended,0,,,,,
player,201111130nyj,nyj,ReviDa99,sacks,0.0,,,,,
player,201111130nyj,nyj,ReviDa99,tackles_combined,3,,,,,
player,201111130nyj,nyj,ReviDa99,tackles_solo,3,,,,,
player,201111130nyj,nyj,ReviDa99,tackles_assists,0,,,,,
player,201111130nyj,nyj,ReviDa99,tackles_loss,1,,,,,
player,201111130nyj,nyj,ReviDa99,qb_hits,0,,,,,
player,201111130nyj,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201111130nyj,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201111130nyj,nyj,WilsKy99,def_int,0,,,,,
player,201111130nyj,nyj,WilsKy99,def_int_yds,0,,,,,
player,201111130nyj,nyj,WilsKy99,def_int_td,0,,,,,
player,201111130nyj,nyj,WilsKy99,def_int_long,0,,,,,
player,201111130nyj,nyj,WilsKy99,pass_defended,1,,,,,
player,201111130nyj,nyj,WilsKy99,sacks,0.0,,,,,
player,201111130nyj,nyj,WilsKy99,tackles_combined,3,,,,,
player,201111130nyj,nyj,WilsKy99,tackles_solo,3,,,,,
player,201111130nyj,nyj,WilsKy99,tackles_assists,0,,,,,
player,201111130nyj,nyj,WilsKy99,tackles_loss,1,,,,,
player,201111130nyj,nyj,WilsKy99,qb_hits,0,,,,,
player,201111130nyj,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201111130nyj,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201111130nyj,nyj,PitoRo00,def_int,0,,,,,
player,201111130nyj,nyj,PitoRo00,def_int_yds,0,,,,,
player,201111130nyj,nyj,PitoRo00,def_int_td,0,,,,,
player,201111130nyj,nyj,PitoRo00,def_int_long,0,,,,,
player,201111130nyj,nyj,PitoRo00,pass_defended,0,,,,,
player,201111130nyj,nyj,PitoRo00,sacks,0.0,,,,,
player,201111130nyj,nyj,PitoRo00,tackles_combined,2,,,,,
player,201111130nyj,nyj,PitoRo00,tackles_solo,1,,,,,
player,201111130nyj,nyj,PitoRo00,tackles_assists,1,,,,,
player,201111130nyj,nyj,PitoRo00,tackles_loss,0,,,,,
player,201111130nyj,nyj,PitoRo00,qb_hits,0,,,,,
player,201111130nyj,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201111130nyj,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,ColeMa01,def_int,0,,,,,
player,201111130nyj,nyj,ColeMa01,def_int_yds,0,,,,,
player,201111130nyj,nyj,ColeMa01,def_int_td,0,,,,,
player,201111130nyj,nyj,ColeMa01,def_int_long,0,,,,,
player,201111130nyj,nyj,ColeMa01,pass_defended,0,,,,,
player,201111130nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201111130nyj,nyj,ColeMa01,tackles_combined,1,,,,,
player,201111130nyj,nyj,ColeMa01,tackles_solo,0,,,,,
player,201111130nyj,nyj,ColeMa01,tackles_assists,1,,,,,
player,201111130nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201111130nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201111130nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201111130nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201111130nyj,nyj,MaugJo00,def_int,0,,,,,
player,201111130nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201111130nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201111130nyj,nyj,MaugJo00,def_int_long,0,,,,,
player,201111130nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201111130nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201111130nyj,nyj,MaugJo00,tackles_combined,1,,,,,
player,201111130nyj,nyj,MaugJo00,tackles_solo,1,,,,,
player,201111130nyj,nyj,MaugJo00,tackles_assists,0,,,,,
player,201111130nyj,nyj,MaugJo00,tackles_loss,0,,,,,
player,201111130nyj,nyj,MaugJo00,qb_hits,0,,,,,
player,201111130nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201111130nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,McInGa00,def_int,0,,,,,
player,201111130nyj,nyj,McInGa00,def_int_yds,0,,,,,
player,201111130nyj,nyj,McInGa00,def_int_td,0,,,,,
player,201111130nyj,nyj,McInGa00,def_int_long,0,,,,,
player,201111130nyj,nyj,McInGa00,pass_defended,0,,,,,
player,201111130nyj,nyj,McInGa00,sacks,0.0,,,,,
player,201111130nyj,nyj,McInGa00,tackles_combined,1,,,,,
player,201111130nyj,nyj,McInGa00,tackles_solo,0,,,,,
player,201111130nyj,nyj,McInGa00,tackles_assists,1,,,,,
player,201111130nyj,nyj,McInGa00,tackles_loss,0,,,,,
player,201111130nyj,nyj,McInGa00,qb_hits,0,,,,,
player,201111130nyj,nyj,McInGa00,fumbles_rec,0,,,,,
player,201111130nyj,nyj,McInGa00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,McInGa00,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,McInGa00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,PurdTa00,def_int,0,,,,,
player,201111130nyj,nyj,PurdTa00,def_int_yds,0,,,,,
player,201111130nyj,nyj,PurdTa00,def_int_td,0,,,,,
player,201111130nyj,nyj,PurdTa00,def_int_long,0,,,,,
player,201111130nyj,nyj,PurdTa00,pass_defended,0,,,,,
player,201111130nyj,nyj,PurdTa00,sacks,0.0,,,,,
player,201111130nyj,nyj,PurdTa00,tackles_combined,1,,,,,
player,201111130nyj,nyj,PurdTa00,tackles_solo,0,,,,,
player,201111130nyj,nyj,PurdTa00,tackles_assists,1,,,,,
player,201111130nyj,nyj,PurdTa00,tackles_loss,0,,,,,
player,201111130nyj,nyj,PurdTa00,qb_hits,0,,,,,
player,201111130nyj,nyj,PurdTa00,fumbles_rec,0,,,,,
player,201111130nyj,nyj,PurdTa00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,PurdTa00,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,PurdTa00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,ScotBa20,def_int,0,,,,,
player,201111130nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201111130nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201111130nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201111130nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201111130nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201111130nyj,nyj,ScotBa20,tackles_combined,1,,,,,
player,201111130nyj,nyj,ScotBa20,tackles_solo,1,,,,,
player,201111130nyj,nyj,ScotBa20,tackles_assists,0,,,,,
player,201111130nyj,nyj,ScotBa20,tackles_loss,0,,,,,
player,201111130nyj,nyj,ScotBa20,qb_hits,0,,,,,
player,201111130nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201111130nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201111130nyj,nyj,WestJa99,def_int,0,,,,,
player,201111130nyj,nyj,WestJa99,def_int_yds,0,,,,,
player,201111130nyj,nyj,WestJa99,def_int_td,0,,,,,
player,201111130nyj,nyj,WestJa99,def_int_long,0,,,,,
player,201111130nyj,nyj,WestJa99,pass_defended,0,,,,,
player,201111130nyj,nyj,WestJa99,sacks,0.0,,,,,
player,201111130nyj,nyj,WestJa99,tackles_combined,1,,,,,
player,201111130nyj,nyj,WestJa99,tackles_solo,1,,,,,
player,201111130nyj,nyj,WestJa99,tackles_assists,0,,,,,
player,201111130nyj,nyj,WestJa99,tackles_loss,0,,,,,
player,201111130nyj,nyj,WestJa99,qb_hits,1,,,,,
player,201111130nyj,nyj,WestJa99,fumbles_rec,0,,,,,
player,201111130nyj,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,WestJa99,fumbles_forced,0,,,,,
player,201111130nyj,nwe,EdelJu00,kick_ret,0,,,,,
player,201111130nyj,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201111130nyj,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201111130nyj,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201111130nyj,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201111130nyj,nwe,EdelJu00,punt_ret,1,,,,,
player,201111130nyj,nwe,EdelJu00,punt_ret_yds,16,,,,,
player,201111130nyj,nwe,EdelJu00,punt_ret_yds_per_ret,16.0,,,,,
player,201111130nyj,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201111130nyj,nwe,EdelJu00,punt_ret_long,16,,,,,
player,201111130nyj,nwe,WoodDa02,kick_ret,2,,,,,
player,201111130nyj,nwe,WoodDa02,kick_ret_yds,42,,,,,
player,201111130nyj,nwe,WoodDa02,kick_ret_yds_per_ret,21.0,,,,,
player,201111130nyj,nwe,WoodDa02,kick_ret_td,0,,,,,
player,201111130nyj,nwe,WoodDa02,kick_ret_long,22,,,,,
player,201111130nyj,nwe,WoodDa02,punt_ret,0,,,,,
player,201111130nyj,nwe,WoodDa02,punt_ret_yds,0,,,,,
player,201111130nyj,nwe,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201111130nyj,nwe,WoodDa02,punt_ret_td,0,,,,,
player,201111130nyj,nwe,WoodDa02,punt_ret_long,0,,,,,
player,201111130nyj,nyj,McKnJo00,kick_ret,6,,,,,
player,201111130nyj,nyj,McKnJo00,kick_ret_yds,153,,,,,
player,201111130nyj,nyj,McKnJo00,kick_ret_yds_per_ret,25.5,,,,,
player,201111130nyj,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201111130nyj,nyj,McKnJo00,kick_ret_long,38,,,,,
player,201111130nyj,nyj,McKnJo00,punt_ret,1,,,,,
player,201111130nyj,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201111130nyj,nyj,McKnJo00,punt_ret_yds_per_ret,0.0,,,,,
player,201111130nyj,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201111130nyj,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201111130nyj,nyj,KerlJe00,kick_ret,0,,,,,
player,201111130nyj,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201111130nyj,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201111130nyj,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201111130nyj,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201111130nyj,nyj,KerlJe00,punt_ret,1,,,,,
player,201111130nyj,nyj,KerlJe00,punt_ret_yds,0,,,,,
player,201111130nyj,nyj,KerlJe00,punt_ret_yds_per_ret,0.0,,,,,
player,201111130nyj,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201111130nyj,nyj,KerlJe00,punt_ret_long,0,,,,,
player,201111130nyj,nyj,LeonJi23,kick_ret,0,,,,,
player,201111130nyj,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201111130nyj,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201111130nyj,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201111130nyj,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201111130nyj,nyj,LeonJi23,punt_ret,1,,,,,
player,201111130nyj,nyj,LeonJi23,punt_ret_yds,12,,,,,
player,201111130nyj,nyj,LeonJi23,punt_ret_yds_per_ret,12.0,,,,,
player,201111130nyj,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201111130nyj,nyj,LeonJi23,punt_ret_long,12,,,,,
player,201111130nyj,nyj,BakeJo01,kick_ret,1,,,,,
player,201111130nyj,nyj,BakeJo01,kick_ret_yds,15,,,,,
player,201111130nyj,nyj,BakeJo01,kick_ret_yds_per_ret,15.0,,,,,
player,201111130nyj,nyj,BakeJo01,kick_ret_td,0,,,,,
player,201111130nyj,nyj,BakeJo01,kick_ret_long,15,,,,,
player,201111130nyj,nyj,BakeJo01,punt_ret,0,,,,,
player,201111130nyj,nyj,BakeJo01,punt_ret_yds,0,,,,,
player,201111130nyj,nyj,BakeJo01,punt_ret_yds_per_ret,,,,,,
player,201111130nyj,nyj,BakeJo01,punt_ret_td,0,,,,,
player,201111130nyj,nyj,BakeJo01,punt_ret_long,0,,,,,
player,201111130nyj,nwe,GostSt20,xpm,4,,,,,
player,201111130nyj,nwe,GostSt20,xpa,4,,,,,
player,201111130nyj,nwe,GostSt20,fgm,3,,,,,
player,201111130nyj,nwe,GostSt20,fga,3,,,,,
player,201111130nyj,nwe,GostSt20,punt,0,,,,,
player,201111130nyj,nwe,GostSt20,punt_yds,0,,,,,
player,201111130nyj,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201111130nyj,nwe,GostSt20,punt_long,0,,,,,
player,201111130nyj,nwe,MeskZo99,xpm,,,,,,
player,201111130nyj,nwe,MeskZo99,xpa,,,,,,
player,201111130nyj,nwe,MeskZo99,fgm,,,,,,
player,201111130nyj,nwe,MeskZo99,fga,,,,,,
player,201111130nyj,nwe,MeskZo99,punt,4,,,,,
player,201111130nyj,nwe,MeskZo99,punt_yds,187,,,,,
player,201111130nyj,nwe,MeskZo99,punt_yds_per_punt,46.8,,,,,
player,201111130nyj,nwe,MeskZo99,punt_long,58,,,,,
player,201111130nyj,nyj,FolkNi20,xpm,2,,,,,
player,201111130nyj,nyj,FolkNi20,xpa,2,,,,,
player,201111130nyj,nyj,FolkNi20,fgm,,,,,,
player,201111130nyj,nyj,FolkNi20,fga,1,,,,,
player,201111130nyj,nyj,FolkNi20,punt,0,,,,,
player,201111130nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201111130nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201111130nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201111130nyj,nyj,ConlT.00,xpm,,,,,,
player,201111130nyj,nyj,ConlT.00,xpa,,,,,,
player,201111130nyj,nyj,ConlT.00,fgm,,,,,,
player,201111130nyj,nyj,ConlT.00,fga,,,,,,
player,201111130nyj,nyj,ConlT.00,punt,5,,,,,
player,201111130nyj,nyj,ConlT.00,punt_yds,242,,,,,
player,201111130nyj,nyj,ConlT.00,punt_yds_per_punt,48.4,,,,,
player,201111130nyj,nyj,ConlT.00,punt_long,55,,,,,
