game,2011,4,20111002,201110020chi,car,"Carolina Panthers",29,chi,"Chicago Bears",34
player,201110020chi,chi,KnoxJo00,kick_ret_yds_per_ret,32.0,,,,,
player,201110020chi,chi,KnoxJo00,kick_ret_td,0,,,,,
player,201110020chi,chi,KnoxJo00,kick_ret_long,32,,,,,
player,201110020chi,chi,KnoxJo00,punt_ret,0,,,,,
player,201110020chi,chi,KnoxJo00,punt_ret_yds,0,,,,,
player,201110020chi,chi,KnoxJo00,punt_ret_yds_per_ret,,,,,,
player,201110020chi,chi,KnoxJo00,punt_ret_td,0,,,,,
player,201110020chi,chi,KnoxJo00,punt_ret_long,0,,,,,
player,201110020chi,car,marexoli01,xpm,2,,,,,
player,201110020chi,car,marexoli01,xpa,2,,,,,
player,201110020chi,car,marexoli01,fgm,3,,,,,
player,201110020chi,car,marexoli01,fga,5,,,,,
player,201110020chi,car,marexoli01,punt,0,,,,,
player,201110020chi,car,marexoli01,punt_yds,0,,,,,
player,201110020chi,car,marexoli01,punt_yds_per_punt,,,,,,
player,201110020chi,car,marexoli01,punt_long,0,,,,,
player,201110020chi,car,BakeJa20,xpm,,,,,,
player,201110020chi,car,BakeJa20,xpa,,,,,,
player,201110020chi,car,BakeJa20,fgm,,,,,,
player,201110020chi,car,BakeJa20,fga,,,,,,
player,201110020chi,car,BakeJa20,punt,2,,,,,
player,201110020chi,car,BakeJa20,punt_yds,79,,,,,
player,201110020chi,car,BakeJa20,punt_yds_per_punt,39.5,,,,,
player,201110020chi,car,BakeJa20,punt_long,44,,,,,
player,201110020chi,chi,gouldrob01,xpm,4,,,,,
player,201110020chi,chi,gouldrob01,xpa,4,,,,,
player,201110020chi,chi,gouldrob01,fgm,2,,,,,
player,201110020chi,chi,gouldrob01,fga,2,,,,,
player,201110020chi,chi,gouldrob01,punt,0,,,,,
player,201110020chi,chi,gouldrob01,punt_yds,0,,,,,
player,201110020chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201110020chi,chi,gouldrob01,punt_long,0,,,,,
player,201110020chi,chi,PodlAd20,xpm,,,,,,
player,201110020chi,chi,PodlAd20,xpa,,,,,,
player,201110020chi,chi,PodlAd20,fgm,,,,,,
player,201110020chi,chi,PodlAd20,fga,,,,,,
player,201110020chi,chi,PodlAd20,punt,4,,,,,
player,201110020chi,chi,PodlAd20,punt_yds,157,,,,,
player,201110020chi,chi,PodlAd20,punt_yds_per_punt,39.3,,,,,
player,201110020chi,chi,PodlAd20,punt_long,51,,,,,
