game,2011,13,20111204,201112040htx,atl,"Atlanta Falcons",10,htx,"Houston Texans",17
player,201112040htx,atl,WeemEr00,kick_ret_yds,47,,,,,
player,201112040htx,atl,WeemEr00,kick_ret_yds_per_ret,23.5,,,,,
player,201112040htx,atl,WeemEr00,kick_ret_td,0,,,,,
player,201112040htx,atl,WeemEr00,kick_ret_long,30,,,,,
player,201112040htx,atl,WeemEr00,punt_ret,2,,,,,
player,201112040htx,atl,WeemEr00,punt_ret_yds,22,,,,,
player,201112040htx,atl,WeemEr00,punt_ret_yds_per_ret,11.0,,,,,
player,201112040htx,atl,WeemEr00,punt_ret_td,0,,,,,
player,201112040htx,atl,WeemEr00,punt_ret_long,11,,,,,
player,201112040htx,htx,JoneJa03,kick_ret,0,,,,,
player,201112040htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201112040htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201112040htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201112040htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201112040htx,htx,JoneJa03,punt_ret,3,,,,,
player,201112040htx,htx,JoneJa03,punt_ret_yds,10,,,,,
player,201112040htx,htx,JoneJa03,punt_ret_yds_per_ret,3.3,,,,,
player,201112040htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201112040htx,htx,JoneJa03,punt_ret_long,8,,,,,
player,201112040htx,htx,McMaSh99,kick_ret,3,,,,,
player,201112040htx,htx,McMaSh99,kick_ret_yds,54,,,,,
player,201112040htx,htx,McMaSh99,kick_ret_yds_per_ret,18.0,,,,,
player,201112040htx,htx,McMaSh99,kick_ret_td,0,,,,,
player,201112040htx,htx,McMaSh99,kick_ret_long,21,,,,,
player,201112040htx,htx,McMaSh99,punt_ret,0,,,,,
player,201112040htx,htx,McMaSh99,punt_ret_yds,0,,,,,
player,201112040htx,htx,McMaSh99,punt_ret_yds_per_ret,,,,,,
player,201112040htx,htx,McMaSh99,punt_ret_td,0,,,,,
player,201112040htx,htx,McMaSh99,punt_ret_long,0,,,,,
player,201112040htx,atl,bryanmat01,xpm,1,,,,,
player,201112040htx,atl,bryanmat01,xpa,1,,,,,
player,201112040htx,atl,bryanmat01,fgm,1,,,,,
player,201112040htx,atl,bryanmat01,fga,1,,,,,
player,201112040htx,atl,bryanmat01,punt,0,,,,,
player,201112040htx,atl,bryanmat01,punt_yds,0,,,,,
player,201112040htx,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201112040htx,atl,bryanmat01,punt_long,0,,,,,
player,201112040htx,atl,BoshMa00,xpm,,,,,,
player,201112040htx,atl,BoshMa00,xpa,,,,,,
player,201112040htx,atl,BoshMa00,fgm,,,,,,
player,201112040htx,atl,BoshMa00,fga,,,,,,
player,201112040htx,atl,BoshMa00,punt,4,,,,,
player,201112040htx,atl,BoshMa00,punt_yds,202,,,,,
player,201112040htx,atl,BoshMa00,punt_yds_per_punt,50.5,,,,,
player,201112040htx,atl,BoshMa00,punt_long,52,,,,,
player,201112040htx,htx,rackenei01,xpm,2,,,,,
player,201112040htx,htx,rackenei01,xpa,2,,,,,
player,201112040htx,htx,rackenei01,fgm,1,,,,,
player,201112040htx,htx,rackenei01,fga,2,,,,,
player,201112040htx,htx,rackenei01,punt,0,,,,,
player,201112040htx,htx,rackenei01,punt_yds,0,,,,,
player,201112040htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201112040htx,htx,rackenei01,punt_long,0,,,,,
player,201112040htx,htx,HartBr01,xpm,,,,,,
player,201112040htx,htx,HartBr01,xpa,,,,,,
player,201112040htx,htx,HartBr01,fgm,,,,,,
player,201112040htx,htx,HartBr01,fga,,,,,,
player,201112040htx,htx,HartBr01,punt,5,,,,,
player,201112040htx,htx,HartBr01,punt_yds,264,,,,,
player,201112040htx,htx,HartBr01,punt_yds_per_punt,52.8,,,,,
player,201112040htx,htx,HartBr01,punt_long,66,,,,,
