game,2011,1,20110911,201109110tam,det,"Detroit Lions",27,tam,"Tampa Bay Buccaneers",20
player,201109110tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201109110tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201109110tam,tam,McCoGe99,qb_hits,0,,,,,
player,201109110tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201109110tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201109110tam,tam,PricBr99,def_int,0,,,,,
player,201109110tam,tam,PricBr99,def_int_yds,0,,,,,
player,201109110tam,tam,PricBr99,def_int_td,0,,,,,
player,201109110tam,tam,PricBr99,def_int_long,0,,,,,
player,201109110tam,tam,PricBr99,pass_defended,0,,,,,
player,201109110tam,tam,PricBr99,sacks,0.0,,,,,
player,201109110tam,tam,PricBr99,tackles_combined,2,,,,,
player,201109110tam,tam,PricBr99,tackles_solo,2,,,,,
player,201109110tam,tam,PricBr99,tackles_assists,0,,,,,
player,201109110tam,tam,PricBr99,tackles_loss,1,,,,,
player,201109110tam,tam,PricBr99,qb_hits,0,,,,,
player,201109110tam,tam,PricBr99,fumbles_rec,0,,,,,
player,201109110tam,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,PricBr99,fumbles_forced,0,,,,,
player,201109110tam,tam,WatsDe99,def_int,0,,,,,
player,201109110tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201109110tam,tam,WatsDe99,def_int_td,0,,,,,
player,201109110tam,tam,WatsDe99,def_int_long,0,,,,,
player,201109110tam,tam,WatsDe99,pass_defended,0,,,,,
player,201109110tam,tam,WatsDe99,sacks,0.0,,,,,
player,201109110tam,tam,WatsDe99,tackles_combined,2,,,,,
player,201109110tam,tam,WatsDe99,tackles_solo,2,,,,,
player,201109110tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201109110tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201109110tam,tam,WatsDe99,qb_hits,0,,,,,
player,201109110tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201109110tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201109110tam,tam,BennAr00,def_int,0,,,,,
player,201109110tam,tam,BennAr00,def_int_yds,0,,,,,
player,201109110tam,tam,BennAr00,def_int_td,0,,,,,
player,201109110tam,tam,BennAr00,def_int_long,0,,,,,
player,201109110tam,tam,BennAr00,pass_defended,0,,,,,
player,201109110tam,tam,BennAr00,sacks,0.0,,,,,
player,201109110tam,tam,BennAr00,tackles_combined,1,,,,,
player,201109110tam,tam,BennAr00,tackles_solo,1,,,,,
player,201109110tam,tam,BennAr00,tackles_assists,0,,,,,
player,201109110tam,tam,BennAr00,tackles_loss,,,,,,
player,201109110tam,tam,BennAr00,qb_hits,,,,,,
player,201109110tam,tam,BennAr00,fumbles_rec,0,,,,,
player,201109110tam,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BennAr00,fumbles_forced,0,,,,,
player,201109110tam,tam,BoweDa00,def_int,0,,,,,
player,201109110tam,tam,BoweDa00,def_int_yds,0,,,,,
player,201109110tam,tam,BoweDa00,def_int_td,0,,,,,
player,201109110tam,tam,BoweDa00,def_int_long,0,,,,,
player,201109110tam,tam,BoweDa00,pass_defended,0,,,,,
player,201109110tam,tam,BoweDa00,sacks,0.0,,,,,
player,201109110tam,tam,BoweDa00,tackles_combined,1,,,,,
player,201109110tam,tam,BoweDa00,tackles_solo,1,,,,,
player,201109110tam,tam,BoweDa00,tackles_assists,0,,,,,
player,201109110tam,tam,BoweDa00,tackles_loss,1,,,,,
player,201109110tam,tam,BoweDa00,qb_hits,0,,,,,
player,201109110tam,tam,BoweDa00,fumbles_rec,0,,,,,
player,201109110tam,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BoweDa00,fumbles_forced,0,,,,,
player,201109110tam,tam,GrahEa00,def_int,0,,,,,
player,201109110tam,tam,GrahEa00,def_int_yds,0,,,,,
player,201109110tam,tam,GrahEa00,def_int_td,0,,,,,
player,201109110tam,tam,GrahEa00,def_int_long,0,,,,,
player,201109110tam,tam,GrahEa00,pass_defended,0,,,,,
player,201109110tam,tam,GrahEa00,sacks,0.0,,,,,
player,201109110tam,tam,GrahEa00,tackles_combined,1,,,,,
player,201109110tam,tam,GrahEa00,tackles_solo,1,,,,,
player,201109110tam,tam,GrahEa00,tackles_assists,0,,,,,
player,201109110tam,tam,GrahEa00,tackles_loss,0,,,,,
player,201109110tam,tam,GrahEa00,qb_hits,0,,,,,
player,201109110tam,tam,GrahEa00,fumbles_rec,0,,,,,
player,201109110tam,tam,GrahEa00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,GrahEa00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,GrahEa00,fumbles_forced,0,,,,,
player,201109110tam,tam,HaywAd98,def_int,0,,,,,
player,201109110tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201109110tam,tam,HaywAd98,def_int_td,0,,,,,
player,201109110tam,tam,HaywAd98,def_int_long,0,,,,,
player,201109110tam,tam,HaywAd98,pass_defended,0,,,,,
player,201109110tam,tam,HaywAd98,sacks,0.0,,,,,
player,201109110tam,tam,HaywAd98,tackles_combined,1,,,,,
player,201109110tam,tam,HaywAd98,tackles_solo,1,,,,,
player,201109110tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201109110tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201109110tam,tam,HaywAd98,qb_hits,0,,,,,
player,201109110tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201109110tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201109110tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201109110tam,tam,HollDe00,def_int,0,,,,,
player,201109110tam,tam,HollDe00,def_int_yds,0,,,,,
player,201109110tam,tam,HollDe00,def_int_td,0,,,,,
player,201109110tam,tam,HollDe00,def_int_long,0,,,,,
player,201109110tam,tam,HollDe00,pass_defended,0,,,,,
player,201109110tam,tam,HollDe00,sacks,0.0,,,,,
player,201109110tam,tam,HollDe00,tackles_combined,1,,,,,
player,201109110tam,tam,HollDe00,tackles_solo,1,,,,,
player,201109110tam,tam,HollDe00,tackles_assists,0,,,,,
player,201109110tam,tam,HollDe00,tackles_loss,0,,,,,
player,201109110tam,tam,HollDe00,qb_hits,0,,,,,
player,201109110tam,tam,HollDe00,fumbles_rec,0,,,,,
player,201109110tam,tam,HollDe00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,HollDe00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,HollDe00,fumbles_forced,0,,,,,
player,201109110tam,tam,LumpKr00,def_int,0,,,,,
player,201109110tam,tam,LumpKr00,def_int_yds,0,,,,,
player,201109110tam,tam,LumpKr00,def_int_td,0,,,,,
player,201109110tam,tam,LumpKr00,def_int_long,0,,,,,
player,201109110tam,tam,LumpKr00,pass_defended,0,,,,,
player,201109110tam,tam,LumpKr00,sacks,0.0,,,,,
player,201109110tam,tam,LumpKr00,tackles_combined,1,,,,,
player,201109110tam,tam,LumpKr00,tackles_solo,1,,,,,
player,201109110tam,tam,LumpKr00,tackles_assists,0,,,,,
player,201109110tam,tam,LumpKr00,tackles_loss,0,,,,,
player,201109110tam,tam,LumpKr00,qb_hits,0,,,,,
player,201109110tam,tam,LumpKr00,fumbles_rec,0,,,,,
player,201109110tam,tam,LumpKr00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,LumpKr00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,LumpKr00,fumbles_forced,0,,,,,
player,201109110tam,tam,MillRo99,def_int,0,,,,,
player,201109110tam,tam,MillRo99,def_int_yds,0,,,,,
player,201109110tam,tam,MillRo99,def_int_td,0,,,,,
player,201109110tam,tam,MillRo99,def_int_long,0,,,,,
player,201109110tam,tam,MillRo99,pass_defended,0,,,,,
player,201109110tam,tam,MillRo99,sacks,0.0,,,,,
player,201109110tam,tam,MillRo99,tackles_combined,1,,,,,
player,201109110tam,tam,MillRo99,tackles_solo,1,,,,,
player,201109110tam,tam,MillRo99,tackles_assists,0,,,,,
player,201109110tam,tam,MillRo99,tackles_loss,0,,,,,
player,201109110tam,tam,MillRo99,qb_hits,0,,,,,
player,201109110tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201109110tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201109110tam,tam,OkamFr99,def_int,0,,,,,
player,201109110tam,tam,OkamFr99,def_int_yds,0,,,,,
player,201109110tam,tam,OkamFr99,def_int_td,0,,,,,
player,201109110tam,tam,OkamFr99,def_int_long,0,,,,,
player,201109110tam,tam,OkamFr99,pass_defended,0,,,,,
player,201109110tam,tam,OkamFr99,sacks,0.0,,,,,
player,201109110tam,tam,OkamFr99,tackles_combined,1,,,,,
player,201109110tam,tam,OkamFr99,tackles_solo,1,,,,,
player,201109110tam,tam,OkamFr99,tackles_assists,0,,,,,
player,201109110tam,tam,OkamFr99,tackles_loss,1,,,,,
player,201109110tam,tam,OkamFr99,qb_hits,0,,,,,
player,201109110tam,tam,OkamFr99,fumbles_rec,0,,,,,
player,201109110tam,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,OkamFr99,fumbles_forced,0,,,,,
player,201109110tam,tam,ParkPr00,def_int,0,,,,,
player,201109110tam,tam,ParkPr00,def_int_yds,0,,,,,
player,201109110tam,tam,ParkPr00,def_int_td,0,,,,,
player,201109110tam,tam,ParkPr00,def_int_long,0,,,,,
player,201109110tam,tam,ParkPr00,pass_defended,0,,,,,
player,201109110tam,tam,ParkPr00,sacks,0.0,,,,,
player,201109110tam,tam,ParkPr00,tackles_combined,1,,,,,
player,201109110tam,tam,ParkPr00,tackles_solo,1,,,,,
player,201109110tam,tam,ParkPr00,tackles_assists,0,,,,,
player,201109110tam,tam,ParkPr00,tackles_loss,0,,,,,
player,201109110tam,tam,ParkPr00,qb_hits,0,,,,,
player,201109110tam,tam,ParkPr00,fumbles_rec,0,,,,,
player,201109110tam,tam,ParkPr00,fumbles_rec_yds,-8,,,,,
player,201109110tam,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,ParkPr00,fumbles_forced,0,,,,,
player,201109110tam,det,LogaSt00,kick_ret,0,,,,,
player,201109110tam,det,LogaSt00,kick_ret_yds,0,,,,,
player,201109110tam,det,LogaSt00,kick_ret_yds_per_ret,,,,,,
player,201109110tam,det,LogaSt00,kick_ret_td,0,,,,,
player,201109110tam,det,LogaSt00,kick_ret_long,0,,,,,
player,201109110tam,det,LogaSt00,punt_ret,5,,,,,
player,201109110tam,det,LogaSt00,punt_ret_yds,34,,,,,
player,201109110tam,det,LogaSt00,punt_ret_yds_per_ret,6.8,,,,,
player,201109110tam,det,LogaSt00,punt_ret_td,0,,,,,
player,201109110tam,det,LogaSt00,punt_ret_long,13,,,,,
player,201109110tam,tam,SpurMi00,kick_ret,0,,,,,
player,201109110tam,tam,SpurMi00,kick_ret_yds,0,,,,,
player,201109110tam,tam,SpurMi00,kick_ret_yds_per_ret,,,,,,
player,201109110tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201109110tam,tam,SpurMi00,kick_ret_long,0,,,,,
player,201109110tam,tam,SpurMi00,punt_ret,1,,,,,
player,201109110tam,tam,SpurMi00,punt_ret_yds,-2,,,,,
player,201109110tam,tam,SpurMi00,punt_ret_yds_per_ret,-2.0,,,,,
player,201109110tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201109110tam,tam,SpurMi00,punt_ret_long,-2,,,,,
player,201109110tam,tam,StroSa00,kick_ret,1,,,,,
player,201109110tam,tam,StroSa00,kick_ret_yds,78,,,,,
player,201109110tam,tam,StroSa00,kick_ret_yds_per_ret,78.0,,,,,
player,201109110tam,tam,StroSa00,kick_ret_td,0,,,,,
player,201109110tam,tam,StroSa00,kick_ret_long,78,,,,,
player,201109110tam,tam,StroSa00,punt_ret,0,,,,,
player,201109110tam,tam,StroSa00,punt_ret_yds,0,,,,,
player,201109110tam,tam,StroSa00,punt_ret_yds_per_ret,,,,,,
player,201109110tam,tam,StroSa00,punt_ret_td,0,,,,,
player,201109110tam,tam,StroSa00,punt_ret_long,0,,,,,
player,201109110tam,det,hansojas01,xpm,3,,,,,
player,201109110tam,det,hansojas01,xpa,3,,,,,
player,201109110tam,det,hansojas01,fgm,2,,,,,
player,201109110tam,det,hansojas01,fga,2,,,,,
player,201109110tam,det,hansojas01,punt,0,,,,,
player,201109110tam,det,hansojas01,punt_yds,0,,,,,
player,201109110tam,det,hansojas01,punt_yds_per_punt,,,,,,
player,201109110tam,det,hansojas01,punt_long,0,,,,,
player,201109110tam,det,DonaRy00,xpm,,,,,,
player,201109110tam,det,DonaRy00,xpa,,,,,,
player,201109110tam,det,DonaRy00,fgm,,,,,,
player,201109110tam,det,DonaRy00,fga,,,,,,
player,201109110tam,det,DonaRy00,punt,5,,,,,
player,201109110tam,det,DonaRy00,punt_yds,241,,,,,
player,201109110tam,det,DonaRy00,punt_yds_per_punt,48.2,,,,,
player,201109110tam,det,DonaRy00,punt_long,60,,,,,
player,201109110tam,tam,barthco01,xpm,2,,,,,
player,201109110tam,tam,barthco01,xpa,2,,,,,
player,201109110tam,tam,barthco01,fgm,2,,,,,
player,201109110tam,tam,barthco01,fga,2,,,,,
player,201109110tam,tam,barthco01,punt,0,,,,,
player,201109110tam,tam,barthco01,punt_yds,0,,,,,
player,201109110tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201109110tam,tam,barthco01,punt_long,0,,,,,
player,201109110tam,tam,koenemic01,xpm,,,,,,
player,201109110tam,tam,koenemic01,xpa,,,,,,
player,201109110tam,tam,koenemic01,fgm,,,,,,
player,201109110tam,tam,koenemic01,fga,,,,,,
player,201109110tam,tam,koenemic01,punt,5,,,,,
player,201109110tam,tam,koenemic01,punt_yds,261,,,,,
player,201109110tam,tam,koenemic01,punt_yds_per_punt,52.2,,,,,
player,201109110tam,tam,koenemic01,punt_long,58,,,,,
