game,2011,8,20111030,201110300htx,jax,"Jacksonville Jaguars",14,htx,"Houston Texans",24
player,201110300htx,htx,BarwCo99,tackles_loss,0,,,,,
player,201110300htx,htx,BarwCo99,qb_hits,1,,,,,
player,201110300htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201110300htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201110300htx,htx,BramBr00,def_int,0,,,,,
player,201110300htx,htx,BramBr00,def_int_yds,0,,,,,
player,201110300htx,htx,BramBr00,def_int_td,0,,,,,
player,201110300htx,htx,BramBr00,def_int_long,0,,,,,
player,201110300htx,htx,BramBr00,pass_defended,0,,,,,
player,201110300htx,htx,BramBr00,sacks,0.0,,,,,
player,201110300htx,htx,BramBr00,tackles_combined,1,,,,,
player,201110300htx,htx,BramBr00,tackles_solo,1,,,,,
player,201110300htx,htx,BramBr00,tackles_assists,0,,,,,
player,201110300htx,htx,BramBr00,tackles_loss,0,,,,,
player,201110300htx,htx,BramBr00,qb_hits,0,,,,,
player,201110300htx,htx,BramBr00,fumbles_rec,0,,,,,
player,201110300htx,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201110300htx,htx,BramBr00,fumbles_forced,0,,,,,
player,201110300htx,htx,DempQu99,def_int,0,,,,,
player,201110300htx,htx,DempQu99,def_int_yds,0,,,,,
player,201110300htx,htx,DempQu99,def_int_td,0,,,,,
player,201110300htx,htx,DempQu99,def_int_long,0,,,,,
player,201110300htx,htx,DempQu99,pass_defended,1,,,,,
player,201110300htx,htx,DempQu99,sacks,0.0,,,,,
player,201110300htx,htx,DempQu99,tackles_combined,1,,,,,
player,201110300htx,htx,DempQu99,tackles_solo,0,,,,,
player,201110300htx,htx,DempQu99,tackles_assists,1,,,,,
player,201110300htx,htx,DempQu99,tackles_loss,0,,,,,
player,201110300htx,htx,DempQu99,qb_hits,0,,,,,
player,201110300htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201110300htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201110300htx,htx,DobbTi20,def_int,0,,,,,
player,201110300htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201110300htx,htx,DobbTi20,def_int_td,0,,,,,
player,201110300htx,htx,DobbTi20,def_int_long,0,,,,,
player,201110300htx,htx,DobbTi20,pass_defended,0,,,,,
player,201110300htx,htx,DobbTi20,sacks,0.0,,,,,
player,201110300htx,htx,DobbTi20,tackles_combined,1,,,,,
player,201110300htx,htx,DobbTi20,tackles_solo,1,,,,,
player,201110300htx,htx,DobbTi20,tackles_assists,0,,,,,
player,201110300htx,htx,DobbTi20,tackles_loss,0,,,,,
player,201110300htx,htx,DobbTi20,qb_hits,0,,,,,
player,201110300htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201110300htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201110300htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201110300htx,htx,DreeJo00,def_int,0,,,,,
player,201110300htx,htx,DreeJo00,def_int_yds,0,,,,,
player,201110300htx,htx,DreeJo00,def_int_td,0,,,,,
player,201110300htx,htx,DreeJo00,def_int_long,0,,,,,
player,201110300htx,htx,DreeJo00,pass_defended,0,,,,,
player,201110300htx,htx,DreeJo00,sacks,0.0,,,,,
player,201110300htx,htx,DreeJo00,tackles_combined,1,,,,,
player,201110300htx,htx,DreeJo00,tackles_solo,1,,,,,
player,201110300htx,htx,DreeJo00,tackles_assists,0,,,,,
player,201110300htx,htx,DreeJo00,tackles_loss,0,,,,,
player,201110300htx,htx,DreeJo00,qb_hits,0,,,,,
player,201110300htx,htx,DreeJo00,fumbles_rec,0,,,,,
player,201110300htx,htx,DreeJo00,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,DreeJo00,fumbles_rec_td,0,,,,,
player,201110300htx,htx,DreeJo00,fumbles_forced,0,,,,,
player,201110300htx,htx,JamiTi99,def_int,0,,,,,
player,201110300htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201110300htx,htx,JamiTi99,def_int_td,0,,,,,
player,201110300htx,htx,JamiTi99,def_int_long,0,,,,,
player,201110300htx,htx,JamiTi99,pass_defended,0,,,,,
player,201110300htx,htx,JamiTi99,sacks,0.0,,,,,
player,201110300htx,htx,JamiTi99,tackles_combined,1,,,,,
player,201110300htx,htx,JamiTi99,tackles_solo,0,,,,,
player,201110300htx,htx,JamiTi99,tackles_assists,1,,,,,
player,201110300htx,htx,JamiTi99,tackles_loss,0,,,,,
player,201110300htx,htx,JamiTi99,qb_hits,0,,,,,
player,201110300htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201110300htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201110300htx,htx,JoseJo20,def_int,0,,,,,
player,201110300htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201110300htx,htx,JoseJo20,def_int_td,0,,,,,
player,201110300htx,htx,JoseJo20,def_int_long,0,,,,,
player,201110300htx,htx,JoseJo20,pass_defended,1,,,,,
player,201110300htx,htx,JoseJo20,sacks,0.0,,,,,
player,201110300htx,htx,JoseJo20,tackles_combined,1,,,,,
player,201110300htx,htx,JoseJo20,tackles_solo,1,,,,,
player,201110300htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201110300htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201110300htx,htx,JoseJo20,qb_hits,0,,,,,
player,201110300htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201110300htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201110300htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201110300htx,htx,MitcEa99,def_int,0,,,,,
player,201110300htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201110300htx,htx,MitcEa99,def_int_td,0,,,,,
player,201110300htx,htx,MitcEa99,def_int_long,0,,,,,
player,201110300htx,htx,MitcEa99,pass_defended,0,,,,,
player,201110300htx,htx,MitcEa99,sacks,0.0,,,,,
player,201110300htx,htx,MitcEa99,tackles_combined,1,,,,,
player,201110300htx,htx,MitcEa99,tackles_solo,0,,,,,
player,201110300htx,htx,MitcEa99,tackles_assists,1,,,,,
player,201110300htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201110300htx,htx,MitcEa99,qb_hits,0,,,,,
player,201110300htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201110300htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201110300htx,htx,SmitAn22,def_int,0,,,,,
player,201110300htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201110300htx,htx,SmitAn22,def_int_td,0,,,,,
player,201110300htx,htx,SmitAn22,def_int_long,0,,,,,
player,201110300htx,htx,SmitAn22,pass_defended,0,,,,,
player,201110300htx,htx,SmitAn22,sacks,0.0,,,,,
player,201110300htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201110300htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201110300htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201110300htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201110300htx,htx,SmitAn22,qb_hits,2,,,,,
player,201110300htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201110300htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201110300htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201110300htx,htx,JackKa99,def_int,0,,,,,
player,201110300htx,htx,JackKa99,def_int_yds,0,,,,,
player,201110300htx,htx,JackKa99,def_int_td,0,,,,,
player,201110300htx,htx,JackKa99,def_int_long,0,,,,,
player,201110300htx,htx,JackKa99,pass_defended,1,,,,,
player,201110300htx,htx,JackKa99,sacks,0.0,,,,,
player,201110300htx,htx,JackKa99,tackles_combined,0,,,,,
player,201110300htx,htx,JackKa99,tackles_solo,0,,,,,
player,201110300htx,htx,JackKa99,tackles_assists,0,,,,,
player,201110300htx,htx,JackKa99,tackles_loss,0,,,,,
player,201110300htx,htx,JackKa99,qb_hits,0,,,,,
player,201110300htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201110300htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201110300htx,jax,ThomMi01,kick_ret,0,,,,,
player,201110300htx,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201110300htx,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201110300htx,jax,ThomMi01,kick_ret_td,0,,,,,
player,201110300htx,jax,ThomMi01,kick_ret_long,0,,,,,
player,201110300htx,jax,ThomMi01,punt_ret,2,,,,,
player,201110300htx,jax,ThomMi01,punt_ret_yds,12,,,,,
player,201110300htx,jax,ThomMi01,punt_ret_yds_per_ret,6.0,,,,,
player,201110300htx,jax,ThomMi01,punt_ret_td,0,,,,,
player,201110300htx,jax,ThomMi01,punt_ret_long,8,,,,,
player,201110300htx,jax,KariDe00,kick_ret,3,,,,,
player,201110300htx,jax,KariDe00,kick_ret_yds,57,,,,,
player,201110300htx,jax,KariDe00,kick_ret_yds_per_ret,19.0,,,,,
player,201110300htx,jax,KariDe00,kick_ret_td,0,,,,,
player,201110300htx,jax,KariDe00,kick_ret_long,24,,,,,
player,201110300htx,jax,KariDe00,punt_ret,0,,,,,
player,201110300htx,jax,KariDe00,punt_ret_yds,0,,,,,
player,201110300htx,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201110300htx,jax,KariDe00,punt_ret_td,0,,,,,
player,201110300htx,jax,KariDe00,punt_ret_long,0,,,,,
player,201110300htx,jax,PottZa99,kick_ret,1,,,,,
player,201110300htx,jax,PottZa99,kick_ret_yds,0,,,,,
player,201110300htx,jax,PottZa99,kick_ret_yds_per_ret,0.0,,,,,
player,201110300htx,jax,PottZa99,kick_ret_td,0,,,,,
player,201110300htx,jax,PottZa99,kick_ret_long,0,,,,,
player,201110300htx,jax,PottZa99,punt_ret,0,,,,,
player,201110300htx,jax,PottZa99,punt_ret_yds,0,,,,,
player,201110300htx,jax,PottZa99,punt_ret_yds_per_ret,,,,,,
player,201110300htx,jax,PottZa99,punt_ret_td,0,,,,,
player,201110300htx,jax,PottZa99,punt_ret_long,0,,,,,
player,201110300htx,htx,JoneJa03,kick_ret,0,,,,,
player,201110300htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201110300htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201110300htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201110300htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201110300htx,htx,JoneJa03,punt_ret,5,,,,,
player,201110300htx,htx,JoneJa03,punt_ret_yds,56,,,,,
player,201110300htx,htx,JoneJa03,punt_ret_yds_per_ret,11.2,,,,,
player,201110300htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201110300htx,htx,JoneJa03,punt_ret_long,33,,,,,
player,201110300htx,jax,scobejos01,xpm,2,,,,,
player,201110300htx,jax,scobejos01,xpa,2,,,,,
player,201110300htx,jax,scobejos01,fgm,,,,,,
player,201110300htx,jax,scobejos01,fga,,,,,,
player,201110300htx,jax,scobejos01,punt,0,,,,,
player,201110300htx,jax,scobejos01,punt_yds,0,,,,,
player,201110300htx,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201110300htx,jax,scobejos01,punt_long,0,,,,,
player,201110300htx,jax,HarrNi20,xpm,,,,,,
player,201110300htx,jax,HarrNi20,xpa,,,,,,
player,201110300htx,jax,HarrNi20,fgm,,,,,,
player,201110300htx,jax,HarrNi20,fga,,,,,,
player,201110300htx,jax,HarrNi20,punt,8,,,,,
player,201110300htx,jax,HarrNi20,punt_yds,374,,,,,
player,201110300htx,jax,HarrNi20,punt_yds_per_punt,46.8,,,,,
player,201110300htx,jax,HarrNi20,punt_long,55,,,,,
player,201110300htx,htx,rackenei01,xpm,3,,,,,
player,201110300htx,htx,rackenei01,xpa,3,,,,,
player,201110300htx,htx,rackenei01,fgm,1,,,,,
player,201110300htx,htx,rackenei01,fga,2,,,,,
player,201110300htx,htx,rackenei01,punt,0,,,,,
player,201110300htx,htx,rackenei01,punt_yds,0,,,,,
player,201110300htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201110300htx,htx,rackenei01,punt_long,0,,,,,
player,201110300htx,htx,HartBr01,xpm,,,,,,
player,201110300htx,htx,HartBr01,xpa,,,,,,
player,201110300htx,htx,HartBr01,fgm,,,,,,
player,201110300htx,htx,HartBr01,fga,,,,,,
player,201110300htx,htx,HartBr01,punt,6,,,,,
player,201110300htx,htx,HartBr01,punt_yds,272,,,,,
player,201110300htx,htx,HartBr01,punt_yds_per_punt,45.3,,,,,
player,201110300htx,htx,HartBr01,punt_long,61,,,,,
