game,2011,6,20111016,201110160cin,clt,"Indianapolis Colts",17,cin,"Cincinnati Bengals",27
player,201110160cin,cin,DunlCa99,fumbles_rec_td,1,,,,,
player,201110160cin,cin,DunlCa99,fumbles_forced,0,,,,,
player,201110160cin,cin,HawkAn00,def_int,0,,,,,
player,201110160cin,cin,HawkAn00,def_int_yds,0,,,,,
player,201110160cin,cin,HawkAn00,def_int_td,0,,,,,
player,201110160cin,cin,HawkAn00,def_int_long,0,,,,,
player,201110160cin,cin,HawkAn00,pass_defended,0,,,,,
player,201110160cin,cin,HawkAn00,sacks,0.0,,,,,
player,201110160cin,cin,HawkAn00,tackles_combined,1,,,,,
player,201110160cin,cin,HawkAn00,tackles_solo,1,,,,,
player,201110160cin,cin,HawkAn00,tackles_assists,0,,,,,
player,201110160cin,cin,HawkAn00,tackles_loss,0,,,,,
player,201110160cin,cin,HawkAn00,qb_hits,0,,,,,
player,201110160cin,cin,HawkAn00,fumbles_rec,0,,,,,
player,201110160cin,cin,HawkAn00,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,HawkAn00,fumbles_rec_td,0,,,,,
player,201110160cin,cin,HawkAn00,fumbles_forced,0,,,,,
player,201110160cin,cin,LawsMa20,def_int,0,,,,,
player,201110160cin,cin,LawsMa20,def_int_yds,0,,,,,
player,201110160cin,cin,LawsMa20,def_int_td,0,,,,,
player,201110160cin,cin,LawsMa20,def_int_long,0,,,,,
player,201110160cin,cin,LawsMa20,pass_defended,1,,,,,
player,201110160cin,cin,LawsMa20,sacks,0.0,,,,,
player,201110160cin,cin,LawsMa20,tackles_combined,1,,,,,
player,201110160cin,cin,LawsMa20,tackles_solo,1,,,,,
player,201110160cin,cin,LawsMa20,tackles_assists,0,,,,,
player,201110160cin,cin,LawsMa20,tackles_loss,0,,,,,
player,201110160cin,cin,LawsMa20,qb_hits,0,,,,,
player,201110160cin,cin,LawsMa20,fumbles_rec,0,,,,,
player,201110160cin,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,LawsMa20,fumbles_forced,0,,,,,
player,201110160cin,cin,MaysTa99,def_int,0,,,,,
player,201110160cin,cin,MaysTa99,def_int_yds,0,,,,,
player,201110160cin,cin,MaysTa99,def_int_td,0,,,,,
player,201110160cin,cin,MaysTa99,def_int_long,0,,,,,
player,201110160cin,cin,MaysTa99,pass_defended,0,,,,,
player,201110160cin,cin,MaysTa99,sacks,0.0,,,,,
player,201110160cin,cin,MaysTa99,tackles_combined,1,,,,,
player,201110160cin,cin,MaysTa99,tackles_solo,1,,,,,
player,201110160cin,cin,MaysTa99,tackles_assists,0,,,,,
player,201110160cin,cin,MaysTa99,tackles_loss,0,,,,,
player,201110160cin,cin,MaysTa99,qb_hits,0,,,,,
player,201110160cin,cin,MaysTa99,fumbles_rec,0,,,,,
player,201110160cin,cin,MaysTa99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,MaysTa99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,MaysTa99,fumbles_forced,0,,,,,
player,201110160cin,cin,PekoDo20,def_int,0,,,,,
player,201110160cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201110160cin,cin,PekoDo20,def_int_td,0,,,,,
player,201110160cin,cin,PekoDo20,def_int_long,0,,,,,
player,201110160cin,cin,PekoDo20,pass_defended,0,,,,,
player,201110160cin,cin,PekoDo20,sacks,0.0,,,,,
player,201110160cin,cin,PekoDo20,tackles_combined,1,,,,,
player,201110160cin,cin,PekoDo20,tackles_solo,0,,,,,
player,201110160cin,cin,PekoDo20,tackles_assists,1,,,,,
player,201110160cin,cin,PekoDo20,tackles_loss,0,,,,,
player,201110160cin,cin,PekoDo20,qb_hits,0,,,,,
player,201110160cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201110160cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201110160cin,cin,ReyxVi00,def_int,0,,,,,
player,201110160cin,cin,ReyxVi00,def_int_yds,0,,,,,
player,201110160cin,cin,ReyxVi00,def_int_td,0,,,,,
player,201110160cin,cin,ReyxVi00,def_int_long,0,,,,,
player,201110160cin,cin,ReyxVi00,pass_defended,0,,,,,
player,201110160cin,cin,ReyxVi00,sacks,0.0,,,,,
player,201110160cin,cin,ReyxVi00,tackles_combined,1,,,,,
player,201110160cin,cin,ReyxVi00,tackles_solo,1,,,,,
player,201110160cin,cin,ReyxVi00,tackles_assists,0,,,,,
player,201110160cin,cin,ReyxVi00,tackles_loss,0,,,,,
player,201110160cin,cin,ReyxVi00,qb_hits,0,,,,,
player,201110160cin,cin,ReyxVi00,fumbles_rec,0,,,,,
player,201110160cin,cin,ReyxVi00,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,ReyxVi00,fumbles_rec_td,0,,,,,
player,201110160cin,cin,ReyxVi00,fumbles_forced,0,,,,,
player,201110160cin,clt,LefeJo00,kick_ret,3,,,,,
player,201110160cin,clt,LefeJo00,kick_ret_yds,29,,,,,
player,201110160cin,clt,LefeJo00,kick_ret_yds_per_ret,9.7,,,,,
player,201110160cin,clt,LefeJo00,kick_ret_td,0,,,,,
player,201110160cin,clt,LefeJo00,kick_ret_long,15,,,,,
player,201110160cin,clt,LefeJo00,punt_ret,1,,,,,
player,201110160cin,clt,LefeJo00,punt_ret_yds,2,,,,,
player,201110160cin,clt,LefeJo00,punt_ret_yds_per_ret,2.0,,,,,
player,201110160cin,clt,LefeJo00,punt_ret_td,0,,,,,
player,201110160cin,clt,LefeJo00,punt_ret_long,2,,,,,
player,201110160cin,clt,WhitBl00,kick_ret,0,,,,,
player,201110160cin,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201110160cin,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201110160cin,clt,WhitBl00,kick_ret_td,0,,,,,
player,201110160cin,clt,WhitBl00,kick_ret_long,0,,,,,
player,201110160cin,clt,WhitBl00,punt_ret,1,,,,,
player,201110160cin,clt,WhitBl00,punt_ret_yds,3,,,,,
player,201110160cin,clt,WhitBl00,punt_ret_yds_per_ret,3.0,,,,,
player,201110160cin,clt,WhitBl00,punt_ret_td,0,,,,,
player,201110160cin,clt,WhitBl00,punt_ret_long,3,,,,,
player,201110160cin,cin,TateBr00,kick_ret,2,,,,,
player,201110160cin,cin,TateBr00,kick_ret_yds,55,,,,,
player,201110160cin,cin,TateBr00,kick_ret_yds_per_ret,27.5,,,,,
player,201110160cin,cin,TateBr00,kick_ret_td,0,,,,,
player,201110160cin,cin,TateBr00,kick_ret_long,31,,,,,
player,201110160cin,cin,TateBr00,punt_ret,2,,,,,
player,201110160cin,cin,TateBr00,punt_ret_yds,35,,,,,
player,201110160cin,cin,TateBr00,punt_ret_yds_per_ret,17.5,,,,,
player,201110160cin,cin,TateBr00,punt_ret_td,0,,,,,
player,201110160cin,cin,TateBr00,punt_ret_long,33,,,,,
player,201110160cin,clt,vinatada01,xpm,2,,,,,
player,201110160cin,clt,vinatada01,xpa,2,,,,,
player,201110160cin,clt,vinatada01,fgm,1,,,,,
player,201110160cin,clt,vinatada01,fga,2,,,,,
player,201110160cin,clt,vinatada01,punt,0,,,,,
player,201110160cin,clt,vinatada01,punt_yds,0,,,,,
player,201110160cin,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201110160cin,clt,vinatada01,punt_long,0,,,,,
player,201110160cin,clt,McAfPa44,xpm,,,,,,
player,201110160cin,clt,McAfPa44,xpa,,,,,,
player,201110160cin,clt,McAfPa44,fgm,,,,,,
player,201110160cin,clt,McAfPa44,fga,,,,,,
player,201110160cin,clt,McAfPa44,punt,4,,,,,
player,201110160cin,clt,McAfPa44,punt_yds,208,,,,,
player,201110160cin,clt,McAfPa44,punt_yds_per_punt,52.0,,,,,
player,201110160cin,clt,McAfPa44,punt_long,62,,,,,
player,201110160cin,cin,nugenmik01,xpm,3,,,,,
player,201110160cin,cin,nugenmik01,xpa,3,,,,,
player,201110160cin,cin,nugenmik01,fgm,2,,,,,
player,201110160cin,cin,nugenmik01,fga,3,,,,,
player,201110160cin,cin,nugenmik01,punt,0,,,,,
player,201110160cin,cin,nugenmik01,punt_yds,0,,,,,
player,201110160cin,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201110160cin,cin,nugenmik01,punt_long,0,,,,,
player,201110160cin,cin,HubeKe20,xpm,,,,,,
player,201110160cin,cin,HubeKe20,xpa,,,,,,
player,201110160cin,cin,HubeKe20,fgm,,,,,,
player,201110160cin,cin,HubeKe20,fga,,,,,,
player,201110160cin,cin,HubeKe20,punt,5,,,,,
player,201110160cin,cin,HubeKe20,punt_yds,221,,,,,
player,201110160cin,cin,HubeKe20,punt_yds_per_punt,44.2,,,,,
player,201110160cin,cin,HubeKe20,punt_long,53,,,,,
