game,2011,2,20110918,201109180clt,cle,"Cleveland Browns",27,clt,"Indianapolis Colts",19
player,201109180clt,clt,JohnTe01,def_int_td,0,,,,,
player,201109180clt,clt,JohnTe01,def_int_long,0,,,,,
player,201109180clt,clt,JohnTe01,pass_defended,0,,,,,
player,201109180clt,clt,JohnTe01,sacks,0.0,,,,,
player,201109180clt,clt,JohnTe01,tackles_combined,1,,,,,
player,201109180clt,clt,JohnTe01,tackles_solo,1,,,,,
player,201109180clt,clt,JohnTe01,tackles_assists,0,,,,,
player,201109180clt,clt,JohnTe01,tackles_loss,0,,,,,
player,201109180clt,clt,JohnTe01,qb_hits,0,,,,,
player,201109180clt,clt,JohnTe01,fumbles_rec,0,,,,,
player,201109180clt,clt,JohnTe01,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,JohnTe01,fumbles_rec_td,0,,,,,
player,201109180clt,clt,JohnTe01,fumbles_forced,0,,,,,
player,201109180clt,clt,MathRo20,def_int,0,,,,,
player,201109180clt,clt,MathRo20,def_int_yds,0,,,,,
player,201109180clt,clt,MathRo20,def_int_td,0,,,,,
player,201109180clt,clt,MathRo20,def_int_long,0,,,,,
player,201109180clt,clt,MathRo20,pass_defended,0,,,,,
player,201109180clt,clt,MathRo20,sacks,0.0,,,,,
player,201109180clt,clt,MathRo20,tackles_combined,1,,,,,
player,201109180clt,clt,MathRo20,tackles_solo,0,,,,,
player,201109180clt,clt,MathRo20,tackles_assists,1,,,,,
player,201109180clt,clt,MathRo20,tackles_loss,0,,,,,
player,201109180clt,clt,MathRo20,qb_hits,1,,,,,
player,201109180clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201109180clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201109180clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201109180clt,clt,McAfPa44,def_int,0,,,,,
player,201109180clt,clt,McAfPa44,def_int_yds,0,,,,,
player,201109180clt,clt,McAfPa44,def_int_td,0,,,,,
player,201109180clt,clt,McAfPa44,def_int_long,0,,,,,
player,201109180clt,clt,McAfPa44,pass_defended,0,,,,,
player,201109180clt,clt,McAfPa44,sacks,0.0,,,,,
player,201109180clt,clt,McAfPa44,tackles_combined,1,,,,,
player,201109180clt,clt,McAfPa44,tackles_solo,1,,,,,
player,201109180clt,clt,McAfPa44,tackles_assists,0,,,,,
player,201109180clt,clt,McAfPa44,tackles_loss,0,,,,,
player,201109180clt,clt,McAfPa44,qb_hits,0,,,,,
player,201109180clt,clt,McAfPa44,fumbles_rec,0,,,,,
player,201109180clt,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201109180clt,clt,McAfPa44,fumbles_forced,0,,,,,
player,201109180clt,clt,TammJa00,def_int,0,,,,,
player,201109180clt,clt,TammJa00,def_int_yds,0,,,,,
player,201109180clt,clt,TammJa00,def_int_td,0,,,,,
player,201109180clt,clt,TammJa00,def_int_long,0,,,,,
player,201109180clt,clt,TammJa00,pass_defended,0,,,,,
player,201109180clt,clt,TammJa00,sacks,0.0,,,,,
player,201109180clt,clt,TammJa00,tackles_combined,1,,,,,
player,201109180clt,clt,TammJa00,tackles_solo,1,,,,,
player,201109180clt,clt,TammJa00,tackles_assists,0,,,,,
player,201109180clt,clt,TammJa00,tackles_loss,0,,,,,
player,201109180clt,clt,TammJa00,qb_hits,0,,,,,
player,201109180clt,clt,TammJa00,fumbles_rec,0,,,,,
player,201109180clt,clt,TammJa00,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,TammJa00,fumbles_rec_td,0,,,,,
player,201109180clt,clt,TammJa00,fumbles_forced,0,,,,,
player,201109180clt,cle,CribJo01,kick_ret,2,,,,,
player,201109180clt,cle,CribJo01,kick_ret_yds,80,,,,,
player,201109180clt,cle,CribJo01,kick_ret_yds_per_ret,40.0,,,,,
player,201109180clt,cle,CribJo01,kick_ret_td,0,,,,,
player,201109180clt,cle,CribJo01,kick_ret_long,52,,,,,
player,201109180clt,cle,CribJo01,punt_ret,2,,,,,
player,201109180clt,cle,CribJo01,punt_ret_yds,52,,,,,
player,201109180clt,cle,CribJo01,punt_ret_yds_per_ret,26.0,,,,,
player,201109180clt,cle,CribJo01,punt_ret_td,0,,,,,
player,201109180clt,cle,CribJo01,punt_ret_long,43,,,,,
player,201109180clt,clt,LefeJo00,kick_ret,3,,,,,
player,201109180clt,clt,LefeJo00,kick_ret_yds,66,,,,,
player,201109180clt,clt,LefeJo00,kick_ret_yds_per_ret,22.0,,,,,
player,201109180clt,clt,LefeJo00,kick_ret_td,0,,,,,
player,201109180clt,clt,LefeJo00,kick_ret_long,32,,,,,
player,201109180clt,clt,LefeJo00,punt_ret,0,,,,,
player,201109180clt,clt,LefeJo00,punt_ret_yds,0,,,,,
player,201109180clt,clt,LefeJo00,punt_ret_yds_per_ret,,,,,,
player,201109180clt,clt,LefeJo00,punt_ret_td,0,,,,,
player,201109180clt,clt,LefeJo00,punt_ret_long,0,,,,,
player,201109180clt,cle,dawsophi01,xpm,3,,,,,
player,201109180clt,cle,dawsophi01,xpa,3,,,,,
player,201109180clt,cle,dawsophi01,fgm,2,,,,,
player,201109180clt,cle,dawsophi01,fga,2,,,,,
player,201109180clt,cle,dawsophi01,punt,0,,,,,
player,201109180clt,cle,dawsophi01,punt_yds,0,,,,,
player,201109180clt,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201109180clt,cle,dawsophi01,punt_long,0,,,,,
player,201109180clt,cle,MaynBr20,xpm,,,,,,
player,201109180clt,cle,MaynBr20,xpa,,,,,,
player,201109180clt,cle,MaynBr20,fgm,,,,,,
player,201109180clt,cle,MaynBr20,fga,,,,,,
player,201109180clt,cle,MaynBr20,punt,5,,,,,
player,201109180clt,cle,MaynBr20,punt_yds,201,,,,,
player,201109180clt,cle,MaynBr20,punt_yds_per_punt,40.2,,,,,
player,201109180clt,cle,MaynBr20,punt_long,48,,,,,
player,201109180clt,clt,vinatada01,xpm,1,,,,,
player,201109180clt,clt,vinatada01,xpa,1,,,,,
player,201109180clt,clt,vinatada01,fgm,4,,,,,
player,201109180clt,clt,vinatada01,fga,4,,,,,
player,201109180clt,clt,vinatada01,punt,0,,,,,
player,201109180clt,clt,vinatada01,punt_yds,0,,,,,
player,201109180clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201109180clt,clt,vinatada01,punt_long,0,,,,,
player,201109180clt,clt,McAfPa44,xpm,,,,,,
player,201109180clt,clt,McAfPa44,xpa,,,,,,
player,201109180clt,clt,McAfPa44,fgm,,,,,,
player,201109180clt,clt,McAfPa44,fga,,,,,,
player,201109180clt,clt,McAfPa44,punt,4,,,,,
player,201109180clt,clt,McAfPa44,punt_yds,208,,,,,
player,201109180clt,clt,McAfPa44,punt_yds_per_punt,52.0,,,,,
player,201109180clt,clt,McAfPa44,punt_long,58,,,,,
