game,2011,14,20111211,201112110gnb,rai,"Oakland Raiders",16,gnb,"Green Bay Packers",46
player,201112110gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201112110gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201112110gnb,gnb,WillTr99,pass_defended,1,,,,,
player,201112110gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201112110gnb,gnb,WillTr99,tackles_combined,6,,,,,
player,201112110gnb,gnb,WillTr99,tackles_solo,5,,,,,
player,201112110gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201112110gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201112110gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201112110gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201112110gnb,gnb,PickRy20,def_int,0,,,,,
player,201112110gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201112110gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201112110gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201112110gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201112110gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201112110gnb,gnb,PickRy20,tackles_combined,4,,,,,
player,201112110gnb,gnb,PickRy20,tackles_solo,3,,,,,
player,201112110gnb,gnb,PickRy20,tackles_assists,1,,,,,
player,201112110gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201112110gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201112110gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201112110gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201112110gnb,gnb,WynnJa99,def_int,0,,,,,
player,201112110gnb,gnb,WynnJa99,def_int_yds,0,,,,,
player,201112110gnb,gnb,WynnJa99,def_int_td,0,,,,,
player,201112110gnb,gnb,WynnJa99,def_int_long,0,,,,,
player,201112110gnb,gnb,WynnJa99,pass_defended,0,,,,,
player,201112110gnb,gnb,WynnJa99,sacks,0.0,,,,,
player,201112110gnb,gnb,WynnJa99,tackles_combined,3,,,,,
player,201112110gnb,gnb,WynnJa99,tackles_solo,0,,,,,
player,201112110gnb,gnb,WynnJa99,tackles_assists,3,,,,,
player,201112110gnb,gnb,WynnJa99,tackles_loss,0,,,,,
player,201112110gnb,gnb,WynnJa99,qb_hits,0,,,,,
player,201112110gnb,gnb,WynnJa99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,WynnJa99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,WynnJa99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,WynnJa99,fumbles_forced,0,,,,,
player,201112110gnb,gnb,MattCl99,def_int,0,,,,,
player,201112110gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201112110gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201112110gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201112110gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201112110gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201112110gnb,gnb,MattCl99,tackles_combined,2,,,,,
player,201112110gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201112110gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201112110gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201112110gnb,gnb,MattCl99,qb_hits,0,,,,,
player,201112110gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201112110gnb,gnb,WaldEr99,def_int,0,,,,,
player,201112110gnb,gnb,WaldEr99,def_int_yds,0,,,,,
player,201112110gnb,gnb,WaldEr99,def_int_td,0,,,,,
player,201112110gnb,gnb,WaldEr99,def_int_long,0,,,,,
player,201112110gnb,gnb,WaldEr99,pass_defended,0,,,,,
player,201112110gnb,gnb,WaldEr99,sacks,0.0,,,,,
player,201112110gnb,gnb,WaldEr99,tackles_combined,2,,,,,
player,201112110gnb,gnb,WaldEr99,tackles_solo,2,,,,,
player,201112110gnb,gnb,WaldEr99,tackles_assists,0,,,,,
player,201112110gnb,gnb,WaldEr99,tackles_loss,0,,,,,
player,201112110gnb,gnb,WaldEr99,qb_hits,0,,,,,
player,201112110gnb,gnb,WaldEr99,fumbles_rec,1,,,,,
player,201112110gnb,gnb,WaldEr99,fumbles_rec_yds,5,,,,,
player,201112110gnb,gnb,WaldEr99,fumbles_rec_td,1,,,,,
player,201112110gnb,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201112110gnb,gnb,BushJa20,def_int,0,,,,,
player,201112110gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201112110gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201112110gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201112110gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201112110gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201112110gnb,gnb,BushJa20,tackles_combined,1,,,,,
player,201112110gnb,gnb,BushJa20,tackles_solo,1,,,,,
player,201112110gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201112110gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201112110gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201112110gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201112110gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201112110gnb,gnb,GreeHo20,def_int,0,,,,,
player,201112110gnb,gnb,GreeHo20,def_int_yds,0,,,,,
player,201112110gnb,gnb,GreeHo20,def_int_td,0,,,,,
player,201112110gnb,gnb,GreeHo20,def_int_long,0,,,,,
player,201112110gnb,gnb,GreeHo20,pass_defended,0,,,,,
player,201112110gnb,gnb,GreeHo20,sacks,0.0,,,,,
player,201112110gnb,gnb,GreeHo20,tackles_combined,1,,,,,
player,201112110gnb,gnb,GreeHo20,tackles_solo,0,,,,,
player,201112110gnb,gnb,GreeHo20,tackles_assists,1,,,,,
player,201112110gnb,gnb,GreeHo20,tackles_loss,0,,,,,
player,201112110gnb,gnb,GreeHo20,qb_hits,0,,,,,
player,201112110gnb,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201112110gnb,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201112110gnb,gnb,JennM.00,def_int,0,,,,,
player,201112110gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201112110gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201112110gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201112110gnb,gnb,JennM.00,pass_defended,0,,,,,
player,201112110gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201112110gnb,gnb,JennM.00,tackles_combined,1,,,,,
player,201112110gnb,gnb,JennM.00,tackles_solo,1,,,,,
player,201112110gnb,gnb,JennM.00,tackles_assists,0,,,,,
player,201112110gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201112110gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201112110gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201112110gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,WilsC.98,def_int,0,,,,,
player,201112110gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201112110gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201112110gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201112110gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201112110gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201112110gnb,gnb,WilsC.98,tackles_combined,1,,,,,
player,201112110gnb,gnb,WilsC.98,tackles_solo,1,,,,,
player,201112110gnb,gnb,WilsC.98,tackles_assists,0,,,,,
player,201112110gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201112110gnb,gnb,WilsC.98,qb_hits,0,,,,,
player,201112110gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201112110gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201112110gnb,gnb,JoneBr99,def_int,0,,,,,
player,201112110gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201112110gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201112110gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201112110gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201112110gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201112110gnb,gnb,JoneBr99,tackles_combined,0,,,,,
player,201112110gnb,gnb,JoneBr99,tackles_solo,0,,,,,
player,201112110gnb,gnb,JoneBr99,tackles_assists,0,,,,,
player,201112110gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201112110gnb,gnb,JoneBr99,qb_hits,1,,,,,
player,201112110gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201112110gnb,rai,McCaBr01,kick_ret,3,,,,,
player,201112110gnb,rai,McCaBr01,kick_ret_yds,41,,,,,
player,201112110gnb,rai,McCaBr01,kick_ret_yds_per_ret,13.7,,,,,
player,201112110gnb,rai,McCaBr01,kick_ret_td,0,,,,,
player,201112110gnb,rai,McCaBr01,kick_ret_long,21,,,,,
player,201112110gnb,rai,McCaBr01,punt_ret,0,,,,,
player,201112110gnb,rai,McCaBr01,punt_ret_yds,0,,,,,
player,201112110gnb,rai,McCaBr01,punt_ret_yds_per_ret,,,,,,
player,201112110gnb,rai,McCaBr01,punt_ret_td,0,,,,,
player,201112110gnb,rai,McCaBr01,punt_ret_long,0,,,,,
player,201112110gnb,rai,CartRo01,kick_ret,1,,,,,
player,201112110gnb,rai,CartRo01,kick_ret_yds,0,,,,,
player,201112110gnb,rai,CartRo01,kick_ret_yds_per_ret,0.0,,,,,
player,201112110gnb,rai,CartRo01,kick_ret_td,0,,,,,
player,201112110gnb,rai,CartRo01,kick_ret_long,0,,,,,
player,201112110gnb,rai,CartRo01,punt_ret,0,,,,,
player,201112110gnb,rai,CartRo01,punt_ret_yds,0,,,,,
player,201112110gnb,rai,CartRo01,punt_ret_yds_per_ret,,,,,,
player,201112110gnb,rai,CartRo01,punt_ret_td,0,,,,,
player,201112110gnb,rai,CartRo01,punt_ret_long,0,,,,,
player,201112110gnb,gnb,CobbRa00,kick_ret,2,,,,,
player,201112110gnb,gnb,CobbRa00,kick_ret_yds,67,,,,,
player,201112110gnb,gnb,CobbRa00,kick_ret_yds_per_ret,33.5,,,,,
player,201112110gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201112110gnb,gnb,CobbRa00,kick_ret_long,50,,,,,
player,201112110gnb,gnb,CobbRa00,punt_ret,2,,,,,
player,201112110gnb,gnb,CobbRa00,punt_ret_yds,26,,,,,
player,201112110gnb,gnb,CobbRa00,punt_ret_yds_per_ret,13.0,,,,,
player,201112110gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201112110gnb,gnb,CobbRa00,punt_ret_long,16,,,,,
player,201112110gnb,rai,janikseb01,xpm,2,,,,,
player,201112110gnb,rai,janikseb01,xpa,2,,,,,
player,201112110gnb,rai,janikseb01,fgm,,,,,,
player,201112110gnb,rai,janikseb01,fga,,,,,,
player,201112110gnb,rai,janikseb01,punt,0,,,,,
player,201112110gnb,rai,janikseb01,punt_yds,0,,,,,
player,201112110gnb,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201112110gnb,rai,janikseb01,punt_long,0,,,,,
player,201112110gnb,rai,LechSh20,xpm,,,,,,
player,201112110gnb,rai,LechSh20,xpa,,,,,,
player,201112110gnb,rai,LechSh20,fgm,,,,,,
player,201112110gnb,rai,LechSh20,fga,,,,,,
player,201112110gnb,rai,LechSh20,punt,5,,,,,
player,201112110gnb,rai,LechSh20,punt_yds,247,,,,,
player,201112110gnb,rai,LechSh20,punt_yds_per_punt,49.4,,,,,
player,201112110gnb,rai,LechSh20,punt_long,71,,,,,
player,201112110gnb,gnb,CrosMa20,xpm,4,,,,,
player,201112110gnb,gnb,CrosMa20,xpa,5,,,,,
player,201112110gnb,gnb,CrosMa20,fgm,4,,,,,
player,201112110gnb,gnb,CrosMa20,fga,4,,,,,
player,201112110gnb,gnb,CrosMa20,punt,0,,,,,
player,201112110gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201112110gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201112110gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201112110gnb,gnb,MastTi99,xpm,,,,,,
player,201112110gnb,gnb,MastTi99,xpa,,,,,,
player,201112110gnb,gnb,MastTi99,fgm,,,,,,
player,201112110gnb,gnb,MastTi99,fga,,,,,,
player,201112110gnb,gnb,MastTi99,punt,1,,,,,
player,201112110gnb,gnb,MastTi99,punt_yds,40,,,,,
player,201112110gnb,gnb,MastTi99,punt_yds_per_punt,40.0,,,,,
player,201112110gnb,gnb,MastTi99,punt_long,40,,,,,
