game,2011,14,20111211,201112110cin,htx,"Houston Texans",20,cin,"Cincinnati Bengals",19
player,201112110cin,cin,AtkiGe99,def_int,0,,,,,
player,201112110cin,cin,AtkiGe99,def_int_yds,0,,,,,
player,201112110cin,cin,AtkiGe99,def_int_td,0,,,,,
player,201112110cin,cin,AtkiGe99,def_int_long,0,,,,,
player,201112110cin,cin,AtkiGe99,pass_defended,0,,,,,
player,201112110cin,cin,AtkiGe99,sacks,0.0,,,,,
player,201112110cin,cin,AtkiGe99,tackles_combined,2,,,,,
player,201112110cin,cin,AtkiGe99,tackles_solo,1,,,,,
player,201112110cin,cin,AtkiGe99,tackles_assists,1,,,,,
player,201112110cin,cin,AtkiGe99,tackles_loss,0,,,,,
player,201112110cin,cin,AtkiGe99,qb_hits,1,,,,,
player,201112110cin,cin,AtkiGe99,fumbles_rec,1,,,,,
player,201112110cin,cin,AtkiGe99,fumbles_rec_yds,9,,,,,
player,201112110cin,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,AtkiGe99,fumbles_forced,1,,,,,
player,201112110cin,cin,ClemNa99,def_int,0,,,,,
player,201112110cin,cin,ClemNa99,def_int_yds,0,,,,,
player,201112110cin,cin,ClemNa99,def_int_td,0,,,,,
player,201112110cin,cin,ClemNa99,def_int_long,0,,,,,
player,201112110cin,cin,ClemNa99,pass_defended,0,,,,,
player,201112110cin,cin,ClemNa99,sacks,0.0,,,,,
player,201112110cin,cin,ClemNa99,tackles_combined,2,,,,,
player,201112110cin,cin,ClemNa99,tackles_solo,1,,,,,
player,201112110cin,cin,ClemNa99,tackles_assists,1,,,,,
player,201112110cin,cin,ClemNa99,tackles_loss,0,,,,,
player,201112110cin,cin,ClemNa99,qb_hits,2,,,,,
player,201112110cin,cin,ClemNa99,fumbles_rec,0,,,,,
player,201112110cin,cin,ClemNa99,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,ClemNa99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,ClemNa99,fumbles_forced,0,,,,,
player,201112110cin,cin,SkutDa00,def_int,0,,,,,
player,201112110cin,cin,SkutDa00,def_int_yds,0,,,,,
player,201112110cin,cin,SkutDa00,def_int_td,0,,,,,
player,201112110cin,cin,SkutDa00,def_int_long,0,,,,,
player,201112110cin,cin,SkutDa00,pass_defended,0,,,,,
player,201112110cin,cin,SkutDa00,sacks,0.0,,,,,
player,201112110cin,cin,SkutDa00,tackles_combined,2,,,,,
player,201112110cin,cin,SkutDa00,tackles_solo,0,,,,,
player,201112110cin,cin,SkutDa00,tackles_assists,2,,,,,
player,201112110cin,cin,SkutDa00,tackles_loss,0,,,,,
player,201112110cin,cin,SkutDa00,qb_hits,0,,,,,
player,201112110cin,cin,SkutDa00,fumbles_rec,0,,,,,
player,201112110cin,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201112110cin,cin,SkutDa00,fumbles_forced,0,,,,,
player,201112110cin,cin,GeatRo21,def_int,0,,,,,
player,201112110cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201112110cin,cin,GeatRo21,def_int_td,0,,,,,
player,201112110cin,cin,GeatRo21,def_int_long,0,,,,,
player,201112110cin,cin,GeatRo21,pass_defended,0,,,,,
player,201112110cin,cin,GeatRo21,sacks,0.0,,,,,
player,201112110cin,cin,GeatRo21,tackles_combined,1,,,,,
player,201112110cin,cin,GeatRo21,tackles_solo,0,,,,,
player,201112110cin,cin,GeatRo21,tackles_assists,1,,,,,
player,201112110cin,cin,GeatRo21,tackles_loss,0,,,,,
player,201112110cin,cin,GeatRo21,qb_hits,0,,,,,
player,201112110cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201112110cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201112110cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201112110cin,cin,HarrCl20,def_int,0,,,,,
player,201112110cin,cin,HarrCl20,def_int_yds,0,,,,,
player,201112110cin,cin,HarrCl20,def_int_td,0,,,,,
player,201112110cin,cin,HarrCl20,def_int_long,0,,,,,
player,201112110cin,cin,HarrCl20,pass_defended,0,,,,,
player,201112110cin,cin,HarrCl20,sacks,0.0,,,,,
player,201112110cin,cin,HarrCl20,tackles_combined,1,,,,,
player,201112110cin,cin,HarrCl20,tackles_solo,0,,,,,
player,201112110cin,cin,HarrCl20,tackles_assists,1,,,,,
player,201112110cin,cin,HarrCl20,tackles_loss,0,,,,,
player,201112110cin,cin,HarrCl20,qb_hits,0,,,,,
player,201112110cin,cin,HarrCl20,fumbles_rec,0,,,,,
player,201112110cin,cin,HarrCl20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,HarrCl20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,HarrCl20,fumbles_forced,0,,,,,
player,201112110cin,cin,HawkAn00,def_int,0,,,,,
player,201112110cin,cin,HawkAn00,def_int_yds,0,,,,,
player,201112110cin,cin,HawkAn00,def_int_td,0,,,,,
player,201112110cin,cin,HawkAn00,def_int_long,0,,,,,
player,201112110cin,cin,HawkAn00,pass_defended,0,,,,,
player,201112110cin,cin,HawkAn00,sacks,0.0,,,,,
player,201112110cin,cin,HawkAn00,tackles_combined,1,,,,,
player,201112110cin,cin,HawkAn00,tackles_solo,0,,,,,
player,201112110cin,cin,HawkAn00,tackles_assists,1,,,,,
player,201112110cin,cin,HawkAn00,tackles_loss,0,,,,,
player,201112110cin,cin,HawkAn00,qb_hits,0,,,,,
player,201112110cin,cin,HawkAn00,fumbles_rec,0,,,,,
player,201112110cin,cin,HawkAn00,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,HawkAn00,fumbles_rec_td,0,,,,,
player,201112110cin,cin,HawkAn00,fumbles_forced,0,,,,,
player,201112110cin,cin,MileJe00,def_int,0,,,,,
player,201112110cin,cin,MileJe00,def_int_yds,0,,,,,
player,201112110cin,cin,MileJe00,def_int_td,0,,,,,
player,201112110cin,cin,MileJe00,def_int_long,0,,,,,
player,201112110cin,cin,MileJe00,pass_defended,0,,,,,
player,201112110cin,cin,MileJe00,sacks,0.0,,,,,
player,201112110cin,cin,MileJe00,tackles_combined,1,,,,,
player,201112110cin,cin,MileJe00,tackles_solo,1,,,,,
player,201112110cin,cin,MileJe00,tackles_assists,0,,,,,
player,201112110cin,cin,MileJe00,tackles_loss,0,,,,,
player,201112110cin,cin,MileJe00,qb_hits,0,,,,,
player,201112110cin,cin,MileJe00,fumbles_rec,0,,,,,
player,201112110cin,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201112110cin,cin,MileJe00,fumbles_forced,0,,,,,
player,201112110cin,cin,PeerCe00,def_int,0,,,,,
player,201112110cin,cin,PeerCe00,def_int_yds,0,,,,,
player,201112110cin,cin,PeerCe00,def_int_td,0,,,,,
player,201112110cin,cin,PeerCe00,def_int_long,0,,,,,
player,201112110cin,cin,PeerCe00,pass_defended,0,,,,,
player,201112110cin,cin,PeerCe00,sacks,0.0,,,,,
player,201112110cin,cin,PeerCe00,tackles_combined,1,,,,,
player,201112110cin,cin,PeerCe00,tackles_solo,0,,,,,
player,201112110cin,cin,PeerCe00,tackles_assists,1,,,,,
player,201112110cin,cin,PeerCe00,tackles_loss,0,,,,,
player,201112110cin,cin,PeerCe00,qb_hits,0,,,,,
player,201112110cin,cin,PeerCe00,fumbles_rec,0,,,,,
player,201112110cin,cin,PeerCe00,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,PeerCe00,fumbles_rec_td,0,,,,,
player,201112110cin,cin,PeerCe00,fumbles_forced,0,,,,,
player,201112110cin,cin,ReyxVi00,def_int,0,,,,,
player,201112110cin,cin,ReyxVi00,def_int_yds,0,,,,,
player,201112110cin,cin,ReyxVi00,def_int_td,0,,,,,
player,201112110cin,cin,ReyxVi00,def_int_long,0,,,,,
player,201112110cin,cin,ReyxVi00,pass_defended,0,,,,,
player,201112110cin,cin,ReyxVi00,sacks,0.0,,,,,
player,201112110cin,cin,ReyxVi00,tackles_combined,1,,,,,
player,201112110cin,cin,ReyxVi00,tackles_solo,1,,,,,
player,201112110cin,cin,ReyxVi00,tackles_assists,0,,,,,
player,201112110cin,cin,ReyxVi00,tackles_loss,0,,,,,
player,201112110cin,cin,ReyxVi00,qb_hits,0,,,,,
player,201112110cin,cin,ReyxVi00,fumbles_rec,0,,,,,
player,201112110cin,cin,ReyxVi00,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,ReyxVi00,fumbles_rec_td,0,,,,,
player,201112110cin,cin,ReyxVi00,fumbles_forced,0,,,,,
player,201112110cin,htx,JoneJa03,kick_ret,0,,,,,
player,201112110cin,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201112110cin,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201112110cin,htx,JoneJa03,kick_ret_td,0,,,,,
player,201112110cin,htx,JoneJa03,kick_ret_long,0,,,,,
player,201112110cin,htx,JoneJa03,punt_ret,4,,,,,
player,201112110cin,htx,JoneJa03,punt_ret_yds,30,,,,,
player,201112110cin,htx,JoneJa03,punt_ret_yds_per_ret,7.5,,,,,
player,201112110cin,htx,JoneJa03,punt_ret_td,0,,,,,
player,201112110cin,htx,JoneJa03,punt_ret_long,12,,,,,
player,201112110cin,htx,McMaSh99,kick_ret,3,,,,,
player,201112110cin,htx,McMaSh99,kick_ret_yds,39,,,,,
player,201112110cin,htx,McMaSh99,kick_ret_yds_per_ret,13.0,,,,,
player,201112110cin,htx,McMaSh99,kick_ret_td,0,,,,,
player,201112110cin,htx,McMaSh99,kick_ret_long,17,,,,,
player,201112110cin,htx,McMaSh99,punt_ret,0,,,,,
player,201112110cin,htx,McMaSh99,punt_ret_yds,0,,,,,
player,201112110cin,htx,McMaSh99,punt_ret_yds_per_ret,,,,,,
player,201112110cin,htx,McMaSh99,punt_ret_td,0,,,,,
player,201112110cin,htx,McMaSh99,punt_ret_long,0,,,,,
player,201112110cin,htx,CaseJa00,kick_ret,1,,,,,
player,201112110cin,htx,CaseJa00,kick_ret_yds,0,,,,,
player,201112110cin,htx,CaseJa00,kick_ret_yds_per_ret,0.0,,,,,
player,201112110cin,htx,CaseJa00,kick_ret_td,0,,,,,
player,201112110cin,htx,CaseJa00,kick_ret_long,0,,,,,
player,201112110cin,htx,CaseJa00,punt_ret,0,,,,,
player,201112110cin,htx,CaseJa00,punt_ret_yds,0,,,,,
player,201112110cin,htx,CaseJa00,punt_ret_yds_per_ret,,,,,,
player,201112110cin,htx,CaseJa00,punt_ret_td,0,,,,,
player,201112110cin,htx,CaseJa00,punt_ret_long,0,,,,,
player,201112110cin,htx,DempQu99,kick_ret,1,,,,,
player,201112110cin,htx,DempQu99,kick_ret_yds,20,,,,,
player,201112110cin,htx,DempQu99,kick_ret_yds_per_ret,20.0,,,,,
player,201112110cin,htx,DempQu99,kick_ret_td,0,,,,,
player,201112110cin,htx,DempQu99,kick_ret_long,20,,,,,
player,201112110cin,htx,DempQu99,punt_ret,0,,,,,
player,201112110cin,htx,DempQu99,punt_ret_yds,0,,,,,
player,201112110cin,htx,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201112110cin,htx,DempQu99,punt_ret_td,0,,,,,
player,201112110cin,htx,DempQu99,punt_ret_long,0,,,,,
player,201112110cin,cin,TateBr00,kick_ret,2,,,,,
player,201112110cin,cin,TateBr00,kick_ret_yds,33,,,,,
player,201112110cin,cin,TateBr00,kick_ret_yds_per_ret,16.5,,,,,
player,201112110cin,cin,TateBr00,kick_ret_td,0,,,,,
player,201112110cin,cin,TateBr00,kick_ret_long,19,,,,,
player,201112110cin,cin,TateBr00,punt_ret,0,,,,,
player,201112110cin,cin,TateBr00,punt_ret_yds,0,,,,,
player,201112110cin,cin,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201112110cin,cin,TateBr00,punt_ret_td,0,,,,,
player,201112110cin,cin,TateBr00,punt_ret_long,0,,,,,
player,201112110cin,cin,ScotBe00,kick_ret,1,,,,,
player,201112110cin,cin,ScotBe00,kick_ret_yds,26,,,,,
player,201112110cin,cin,ScotBe00,kick_ret_yds_per_ret,26.0,,,,,
player,201112110cin,cin,ScotBe00,kick_ret_td,0,,,,,
player,201112110cin,cin,ScotBe00,kick_ret_long,26,,,,,
player,201112110cin,cin,ScotBe00,punt_ret,0,,,,,
player,201112110cin,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201112110cin,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201112110cin,cin,ScotBe00,punt_ret_td,0,,,,,
player,201112110cin,cin,ScotBe00,punt_ret_long,0,,,,,
player,201112110cin,htx,rackenei01,xpm,2,,,,,
player,201112110cin,htx,rackenei01,xpa,2,,,,,
player,201112110cin,htx,rackenei01,fgm,2,,,,,
player,201112110cin,htx,rackenei01,fga,3,,,,,
player,201112110cin,htx,rackenei01,punt,0,,,,,
player,201112110cin,htx,rackenei01,punt_yds,0,,,,,
player,201112110cin,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201112110cin,htx,rackenei01,punt_long,0,,,,,
player,201112110cin,htx,TurkMa20,xpm,,,,,,
player,201112110cin,htx,TurkMa20,xpa,,,,,,
player,201112110cin,htx,TurkMa20,fgm,,,,,,
player,201112110cin,htx,TurkMa20,fga,,,,,,
player,201112110cin,htx,TurkMa20,punt,2,,,,,
player,201112110cin,htx,TurkMa20,punt_yds,103,,,,,
player,201112110cin,htx,TurkMa20,punt_yds_per_punt,51.5,,,,,
player,201112110cin,htx,TurkMa20,punt_long,53,,,,,
player,201112110cin,cin,nugenmik01,xpm,1,,,,,
player,201112110cin,cin,nugenmik01,xpa,1,,,,,
player,201112110cin,cin,nugenmik01,fgm,4,,,,,
player,201112110cin,cin,nugenmik01,fga,4,,,,,
player,201112110cin,cin,nugenmik01,punt,0,,,,,
player,201112110cin,cin,nugenmik01,punt_yds,0,,,,,
player,201112110cin,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201112110cin,cin,nugenmik01,punt_long,0,,,,,
player,201112110cin,cin,HubeKe20,xpm,,,,,,
player,201112110cin,cin,HubeKe20,xpa,,,,,,
player,201112110cin,cin,HubeKe20,fgm,,,,,,
player,201112110cin,cin,HubeKe20,fga,,,,,,
player,201112110cin,cin,HubeKe20,punt,4,,,,,
player,201112110cin,cin,HubeKe20,punt_yds,186,,,,,
player,201112110cin,cin,HubeKe20,punt_yds_per_punt,46.5,,,,,
player,201112110cin,cin,HubeKe20,punt_long,56,,,,,
