game,2011,5,20111009,201110090sfo,tam,"Tampa Bay Buccaneers",3,sfo,"San Francisco 49ers",48
player,201110090sfo,sfo,SmitAl04,tackles_loss,2,,,,,
player,201110090sfo,sfo,SmitAl04,qb_hits,2,,,,,
player,201110090sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201110090sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201110090sfo,sfo,SmitJu20,def_int,0,,,,,
player,201110090sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201110090sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201110090sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201110090sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201110090sfo,sfo,SmitJu20,sacks,1.0,,,,,
player,201110090sfo,sfo,SmitJu20,tackles_combined,4,,,,,
player,201110090sfo,sfo,SmitJu20,tackles_solo,4,,,,,
player,201110090sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201110090sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201110090sfo,sfo,SmitJu20,qb_hits,1,,,,,
player,201110090sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201110090sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201110090sfo,sfo,WillPa98,def_int,0,,,,,
player,201110090sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201110090sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201110090sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201110090sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201110090sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201110090sfo,sfo,WillPa98,tackles_combined,12,,,,,
player,201110090sfo,sfo,WillPa98,tackles_solo,10,,,,,
player,201110090sfo,sfo,WillPa98,tackles_assists,2,,,,,
player,201110090sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201110090sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201110090sfo,sfo,WillPa98,fumbles_rec,1,,,,,
player,201110090sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201110090sfo,sfo,BowmNa99,def_int,0,,,,,
player,201110090sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201110090sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201110090sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201110090sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201110090sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201110090sfo,sfo,BowmNa99,tackles_combined,6,,,,,
player,201110090sfo,sfo,BowmNa99,tackles_solo,5,,,,,
player,201110090sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201110090sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201110090sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201110090sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,GoldDa99,def_int,0,,,,,
player,201110090sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201110090sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201110090sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201110090sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201110090sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201110090sfo,sfo,GoldDa99,tackles_combined,4,,,,,
player,201110090sfo,sfo,GoldDa99,tackles_solo,4,,,,,
player,201110090sfo,sfo,GoldDa99,tackles_assists,0,,,,,
player,201110090sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201110090sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201110090sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,GoldDa99,fumbles_forced,1,,,,,
player,201110090sfo,sfo,HaraPa20,def_int,0,,,,,
player,201110090sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201110090sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201110090sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201110090sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201110090sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201110090sfo,sfo,HaraPa20,tackles_combined,4,,,,,
player,201110090sfo,sfo,HaraPa20,tackles_solo,4,,,,,
player,201110090sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201110090sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201110090sfo,sfo,HaraPa20,qb_hits,1,,,,,
player,201110090sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201110090sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201110090sfo,sfo,WhitDo20,def_int,0,,,,,
player,201110090sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201110090sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201110090sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201110090sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201110090sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201110090sfo,sfo,WhitDo20,tackles_combined,4,,,,,
player,201110090sfo,sfo,WhitDo20,tackles_solo,4,,,,,
player,201110090sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201110090sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201110090sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201110090sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201110090sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201110090sfo,sfo,JeanRi99,def_int,0,,,,,
player,201110090sfo,sfo,JeanRi99,def_int_yds,0,,,,,
player,201110090sfo,sfo,JeanRi99,def_int_td,0,,,,,
player,201110090sfo,sfo,JeanRi99,def_int_long,0,,,,,
player,201110090sfo,sfo,JeanRi99,pass_defended,0,,,,,
player,201110090sfo,sfo,JeanRi99,sacks,0.0,,,,,
player,201110090sfo,sfo,JeanRi99,tackles_combined,3,,,,,
player,201110090sfo,sfo,JeanRi99,tackles_solo,2,,,,,
player,201110090sfo,sfo,JeanRi99,tackles_assists,1,,,,,
player,201110090sfo,sfo,JeanRi99,tackles_loss,0,,,,,
player,201110090sfo,sfo,JeanRi99,qb_hits,0,,,,,
player,201110090sfo,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,SmitRe99,def_int,0,,,,,
player,201110090sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201110090sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201110090sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201110090sfo,sfo,SmitRe99,pass_defended,1,,,,,
player,201110090sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201110090sfo,sfo,SmitRe99,tackles_combined,3,,,,,
player,201110090sfo,sfo,SmitRe99,tackles_solo,3,,,,,
player,201110090sfo,sfo,SmitRe99,tackles_assists,0,,,,,
player,201110090sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201110090sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201110090sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,CostBl20,def_int,0,,,,,
player,201110090sfo,sfo,CostBl20,def_int_yds,0,,,,,
player,201110090sfo,sfo,CostBl20,def_int_td,0,,,,,
player,201110090sfo,sfo,CostBl20,def_int_long,0,,,,,
player,201110090sfo,sfo,CostBl20,pass_defended,0,,,,,
player,201110090sfo,sfo,CostBl20,sacks,0.0,,,,,
player,201110090sfo,sfo,CostBl20,tackles_combined,2,,,,,
player,201110090sfo,sfo,CostBl20,tackles_solo,1,,,,,
player,201110090sfo,sfo,CostBl20,tackles_assists,1,,,,,
player,201110090sfo,sfo,CostBl20,tackles_loss,0,,,,,
player,201110090sfo,sfo,CostBl20,qb_hits,0,,,,,
player,201110090sfo,sfo,CostBl20,fumbles_rec,0,,,,,
player,201110090sfo,sfo,CostBl20,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,CostBl20,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,CostBl20,fumbles_forced,0,,,,,
player,201110090sfo,sfo,akersdav01,def_int,0,,,,,
player,201110090sfo,sfo,akersdav01,def_int_yds,0,,,,,
player,201110090sfo,sfo,akersdav01,def_int_td,0,,,,,
player,201110090sfo,sfo,akersdav01,def_int_long,0,,,,,
player,201110090sfo,sfo,akersdav01,pass_defended,0,,,,,
player,201110090sfo,sfo,akersdav01,sacks,0.0,,,,,
player,201110090sfo,sfo,akersdav01,tackles_combined,1,,,,,
player,201110090sfo,sfo,akersdav01,tackles_solo,1,,,,,
player,201110090sfo,sfo,akersdav01,tackles_assists,0,,,,,
player,201110090sfo,sfo,akersdav01,tackles_loss,0,,,,,
player,201110090sfo,sfo,akersdav01,qb_hits,0,,,,,
player,201110090sfo,sfo,akersdav01,fumbles_rec,0,,,,,
player,201110090sfo,sfo,akersdav01,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,akersdav01,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,akersdav01,fumbles_forced,0,,,,,
player,201110090sfo,sfo,BrooAh21,def_int,0,,,,,
player,201110090sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201110090sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201110090sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201110090sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201110090sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201110090sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201110090sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201110090sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201110090sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201110090sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201110090sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201110090sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201110090sfo,sfo,BrowTa99,def_int,0,,,,,
player,201110090sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201110090sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201110090sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201110090sfo,sfo,BrowTa99,pass_defended,3,,,,,
player,201110090sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201110090sfo,sfo,BrowTa99,tackles_combined,1,,,,,
player,201110090sfo,sfo,BrowTa99,tackles_solo,1,,,,,
player,201110090sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201110090sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201110090sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201110090sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,DobbDe00,def_int,0,,,,,
player,201110090sfo,sfo,DobbDe00,def_int_yds,0,,,,,
player,201110090sfo,sfo,DobbDe00,def_int_td,0,,,,,
player,201110090sfo,sfo,DobbDe00,def_int_long,0,,,,,
player,201110090sfo,sfo,DobbDe00,pass_defended,0,,,,,
player,201110090sfo,sfo,DobbDe00,sacks,0.0,,,,,
player,201110090sfo,sfo,DobbDe00,tackles_combined,1,,,,,
player,201110090sfo,sfo,DobbDe00,tackles_solo,1,,,,,
player,201110090sfo,sfo,DobbDe00,tackles_assists,0,,,,,
player,201110090sfo,sfo,DobbDe00,tackles_loss,0,,,,,
player,201110090sfo,sfo,DobbDe00,qb_hits,0,,,,,
player,201110090sfo,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201110090sfo,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201110090sfo,sfo,GranLa99,def_int,0,,,,,
player,201110090sfo,sfo,GranLa99,def_int_yds,0,,,,,
player,201110090sfo,sfo,GranLa99,def_int_td,0,,,,,
player,201110090sfo,sfo,GranLa99,def_int_long,0,,,,,
player,201110090sfo,sfo,GranLa99,pass_defended,0,,,,,
player,201110090sfo,sfo,GranLa99,sacks,0.0,,,,,
player,201110090sfo,sfo,GranLa99,tackles_combined,1,,,,,
player,201110090sfo,sfo,GranLa99,tackles_solo,1,,,,,
player,201110090sfo,sfo,GranLa99,tackles_assists,0,,,,,
player,201110090sfo,sfo,GranLa99,tackles_loss,0,,,,,
player,201110090sfo,sfo,GranLa99,qb_hits,0,,,,,
player,201110090sfo,sfo,GranLa99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,GranLa99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,JoneCo01,def_int,0,,,,,
player,201110090sfo,sfo,JoneCo01,def_int_yds,0,,,,,
player,201110090sfo,sfo,JoneCo01,def_int_td,0,,,,,
player,201110090sfo,sfo,JoneCo01,def_int_long,0,,,,,
player,201110090sfo,sfo,JoneCo01,pass_defended,0,,,,,
player,201110090sfo,sfo,JoneCo01,sacks,0.0,,,,,
player,201110090sfo,sfo,JoneCo01,tackles_combined,1,,,,,
player,201110090sfo,sfo,JoneCo01,tackles_solo,1,,,,,
player,201110090sfo,sfo,JoneCo01,tackles_assists,0,,,,,
player,201110090sfo,sfo,JoneCo01,tackles_loss,0,,,,,
player,201110090sfo,sfo,JoneCo01,qb_hits,0,,,,,
player,201110090sfo,sfo,JoneCo01,fumbles_rec,0,,,,,
player,201110090sfo,sfo,JoneCo01,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,JoneCo01,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,JoneCo01,fumbles_forced,0,,,,,
player,201110090sfo,sfo,McDoRa99,def_int,0,,,,,
player,201110090sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201110090sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201110090sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201110090sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201110090sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201110090sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201110090sfo,sfo,McDoRa99,tackles_solo,0,,,,,
player,201110090sfo,sfo,McDoRa99,tackles_assists,1,,,,,
player,201110090sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201110090sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201110090sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,SpilCJ99,def_int,0,,,,,
player,201110090sfo,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201110090sfo,sfo,SpilCJ99,def_int_td,0,,,,,
player,201110090sfo,sfo,SpilCJ99,def_int_long,0,,,,,
player,201110090sfo,sfo,SpilCJ99,pass_defended,0,,,,,
player,201110090sfo,sfo,SpilCJ99,sacks,0.0,,,,,
player,201110090sfo,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201110090sfo,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201110090sfo,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201110090sfo,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201110090sfo,sfo,SpilCJ99,qb_hits,0,,,,,
player,201110090sfo,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201110090sfo,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201110090sfo,tam,ParkPr00,kick_ret,4,,,,,
player,201110090sfo,tam,ParkPr00,kick_ret_yds,86,,,,,
player,201110090sfo,tam,ParkPr00,kick_ret_yds_per_ret,21.5,,,,,
player,201110090sfo,tam,ParkPr00,kick_ret_td,0,,,,,
player,201110090sfo,tam,ParkPr00,kick_ret_long,39,,,,,
player,201110090sfo,tam,ParkPr00,punt_ret,0,,,,,
player,201110090sfo,tam,ParkPr00,punt_ret_yds,0,,,,,
player,201110090sfo,tam,ParkPr00,punt_ret_yds_per_ret,,,,,,
player,201110090sfo,tam,ParkPr00,punt_ret_td,0,,,,,
player,201110090sfo,tam,ParkPr00,punt_ret_long,0,,,,,
player,201110090sfo,sfo,GinnTe00,kick_ret,0,,,,,
player,201110090sfo,sfo,GinnTe00,kick_ret_yds,0,,,,,
player,201110090sfo,sfo,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201110090sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201110090sfo,sfo,GinnTe00,kick_ret_long,0,,,,,
player,201110090sfo,sfo,GinnTe00,punt_ret,3,,,,,
player,201110090sfo,sfo,GinnTe00,punt_ret_yds,51,,,,,
player,201110090sfo,sfo,GinnTe00,punt_ret_yds_per_ret,17.0,,,,,
player,201110090sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201110090sfo,sfo,GinnTe00,punt_ret_long,29,,,,,
player,201110090sfo,sfo,HuntKe00,kick_ret,1,,,,,
player,201110090sfo,sfo,HuntKe00,kick_ret_yds,22,,,,,
player,201110090sfo,sfo,HuntKe00,kick_ret_yds_per_ret,22.0,,,,,
player,201110090sfo,sfo,HuntKe00,kick_ret_td,0,,,,,
player,201110090sfo,sfo,HuntKe00,kick_ret_long,22,,,,,
player,201110090sfo,sfo,HuntKe00,punt_ret,0,,,,,
player,201110090sfo,sfo,HuntKe00,punt_ret_yds,0,,,,,
player,201110090sfo,sfo,HuntKe00,punt_ret_yds_per_ret,,,,,,
player,201110090sfo,sfo,HuntKe00,punt_ret_td,0,,,,,
player,201110090sfo,sfo,HuntKe00,punt_ret_long,0,,,,,
player,201110090sfo,tam,koenemic01,xpm,,,,,,
player,201110090sfo,tam,koenemic01,xpa,,,,,,
player,201110090sfo,tam,koenemic01,fgm,,,,,,
player,201110090sfo,tam,koenemic01,fga,,,,,,
player,201110090sfo,tam,koenemic01,punt,6,,,,,
player,201110090sfo,tam,koenemic01,punt_yds,259,,,,,
player,201110090sfo,tam,koenemic01,punt_yds_per_punt,43.2,,,,,
player,201110090sfo,tam,koenemic01,punt_long,58,,,,,
player,201110090sfo,tam,barthco01,xpm,,,,,,
player,201110090sfo,tam,barthco01,xpa,,,,,,
player,201110090sfo,tam,barthco01,fgm,1,,,,,
player,201110090sfo,tam,barthco01,fga,1,,,,,
player,201110090sfo,tam,barthco01,punt,0,,,,,
player,201110090sfo,tam,barthco01,punt_yds,0,,,,,
player,201110090sfo,tam,barthco01,punt_yds_per_punt,,,,,,
player,201110090sfo,tam,barthco01,punt_long,0,,,,,
player,201110090sfo,sfo,akersdav01,xpm,6,,,,,
player,201110090sfo,sfo,akersdav01,xpa,6,,,,,
player,201110090sfo,sfo,akersdav01,fgm,2,,,,,
player,201110090sfo,sfo,akersdav01,fga,2,,,,,
player,201110090sfo,sfo,akersdav01,punt,0,,,,,
player,201110090sfo,sfo,akersdav01,punt_yds,0,,,,,
player,201110090sfo,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201110090sfo,sfo,akersdav01,punt_long,0,,,,,
player,201110090sfo,sfo,LeexAn20,xpm,,,,,,
player,201110090sfo,sfo,LeexAn20,xpa,,,,,,
player,201110090sfo,sfo,LeexAn20,fgm,,,,,,
player,201110090sfo,sfo,LeexAn20,fga,,,,,,
player,201110090sfo,sfo,LeexAn20,punt,1,,,,,
player,201110090sfo,sfo,LeexAn20,punt_yds,38,,,,,
player,201110090sfo,sfo,LeexAn20,punt_yds_per_punt,38.0,,,,,
player,201110090sfo,sfo,LeexAn20,punt_long,38,,,,,
