game,2011,6,20111016,201110160gnb,ram,"St. Louis Rams",3,gnb,"Green Bay Packers",24
player,201110160gnb,gnb,MastTi99,sacks,0.0,,,,,
player,201110160gnb,gnb,MastTi99,tackles_combined,1,,,,,
player,201110160gnb,gnb,MastTi99,tackles_solo,1,,,,,
player,201110160gnb,gnb,MastTi99,tackles_assists,0,,,,,
player,201110160gnb,gnb,MastTi99,tackles_loss,0,,,,,
player,201110160gnb,gnb,MastTi99,qb_hits,0,,,,,
player,201110160gnb,gnb,MastTi99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,MastTi99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,MastTi99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,MastTi99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,PickRy20,def_int,0,,,,,
player,201110160gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201110160gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201110160gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201110160gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201110160gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201110160gnb,gnb,PickRy20,tackles_combined,1,,,,,
player,201110160gnb,gnb,PickRy20,tackles_solo,1,,,,,
player,201110160gnb,gnb,PickRy20,tackles_assists,0,,,,,
player,201110160gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201110160gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201110160gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201110160gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201110160gnb,gnb,SmitD.00,def_int,0,,,,,
player,201110160gnb,gnb,SmitD.00,def_int_yds,0,,,,,
player,201110160gnb,gnb,SmitD.00,def_int_td,0,,,,,
player,201110160gnb,gnb,SmitD.00,def_int_long,0,,,,,
player,201110160gnb,gnb,SmitD.00,pass_defended,0,,,,,
player,201110160gnb,gnb,SmitD.00,sacks,0.0,,,,,
player,201110160gnb,gnb,SmitD.00,tackles_combined,1,,,,,
player,201110160gnb,gnb,SmitD.00,tackles_solo,0,,,,,
player,201110160gnb,gnb,SmitD.00,tackles_assists,1,,,,,
player,201110160gnb,gnb,SmitD.00,tackles_loss,0,,,,,
player,201110160gnb,gnb,SmitD.00,qb_hits,0,,,,,
player,201110160gnb,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,WaldEr99,def_int,0,,,,,
player,201110160gnb,gnb,WaldEr99,def_int_yds,0,,,,,
player,201110160gnb,gnb,WaldEr99,def_int_td,0,,,,,
player,201110160gnb,gnb,WaldEr99,def_int_long,0,,,,,
player,201110160gnb,gnb,WaldEr99,pass_defended,0,,,,,
player,201110160gnb,gnb,WaldEr99,sacks,0.0,,,,,
player,201110160gnb,gnb,WaldEr99,tackles_combined,1,,,,,
player,201110160gnb,gnb,WaldEr99,tackles_solo,1,,,,,
player,201110160gnb,gnb,WaldEr99,tackles_assists,0,,,,,
player,201110160gnb,gnb,WaldEr99,tackles_loss,0,,,,,
player,201110160gnb,gnb,WaldEr99,qb_hits,0,,,,,
player,201110160gnb,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,WilsC.98,def_int,0,,,,,
player,201110160gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201110160gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201110160gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201110160gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201110160gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201110160gnb,gnb,WilsC.98,tackles_combined,1,,,,,
player,201110160gnb,gnb,WilsC.98,tackles_solo,1,,,,,
player,201110160gnb,gnb,WilsC.98,tackles_assists,0,,,,,
player,201110160gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201110160gnb,gnb,WilsC.98,qb_hits,0,,,,,
player,201110160gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201110160gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201110160gnb,gnb,WynnJa99,def_int,0,,,,,
player,201110160gnb,gnb,WynnJa99,def_int_yds,0,,,,,
player,201110160gnb,gnb,WynnJa99,def_int_td,0,,,,,
player,201110160gnb,gnb,WynnJa99,def_int_long,0,,,,,
player,201110160gnb,gnb,WynnJa99,pass_defended,0,,,,,
player,201110160gnb,gnb,WynnJa99,sacks,0.0,,,,,
player,201110160gnb,gnb,WynnJa99,tackles_combined,1,,,,,
player,201110160gnb,gnb,WynnJa99,tackles_solo,0,,,,,
player,201110160gnb,gnb,WynnJa99,tackles_assists,1,,,,,
player,201110160gnb,gnb,WynnJa99,tackles_loss,0,,,,,
player,201110160gnb,gnb,WynnJa99,qb_hits,0,,,,,
player,201110160gnb,gnb,WynnJa99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,WynnJa99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,WynnJa99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,WynnJa99,fumbles_forced,0,,,,,
player,201110160gnb,ram,PettAu00,kick_ret,0,,,,,
player,201110160gnb,ram,PettAu00,kick_ret_yds,0,,,,,
player,201110160gnb,ram,PettAu00,kick_ret_yds_per_ret,,,,,,
player,201110160gnb,ram,PettAu00,kick_ret_td,0,,,,,
player,201110160gnb,ram,PettAu00,kick_ret_long,0,,,,,
player,201110160gnb,ram,PettAu00,punt_ret,2,,,,,
player,201110160gnb,ram,PettAu00,punt_ret_yds,56,,,,,
player,201110160gnb,ram,PettAu00,punt_ret_yds_per_ret,28.0,,,,,
player,201110160gnb,ram,PettAu00,punt_ret_td,0,,,,,
player,201110160gnb,ram,PettAu00,punt_ret_long,39,,,,,
player,201110160gnb,ram,PortQu00,kick_ret,2,,,,,
player,201110160gnb,ram,PortQu00,kick_ret_yds,40,,,,,
player,201110160gnb,ram,PortQu00,kick_ret_yds_per_ret,20.0,,,,,
player,201110160gnb,ram,PortQu00,kick_ret_td,0,,,,,
player,201110160gnb,ram,PortQu00,kick_ret_long,26,,,,,
player,201110160gnb,ram,PortQu00,punt_ret,0,,,,,
player,201110160gnb,ram,PortQu00,punt_ret_yds,0,,,,,
player,201110160gnb,ram,PortQu00,punt_ret_yds_per_ret,,,,,,
player,201110160gnb,ram,PortQu00,punt_ret_td,0,,,,,
player,201110160gnb,ram,PortQu00,punt_ret_long,0,,,,,
player,201110160gnb,gnb,CobbRa00,kick_ret,1,,,,,
player,201110160gnb,gnb,CobbRa00,kick_ret_yds,16,,,,,
player,201110160gnb,gnb,CobbRa00,kick_ret_yds_per_ret,16.0,,,,,
player,201110160gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201110160gnb,gnb,CobbRa00,kick_ret_long,16,,,,,
player,201110160gnb,gnb,CobbRa00,punt_ret,0,,,,,
player,201110160gnb,gnb,CobbRa00,punt_ret_yds,0,,,,,
player,201110160gnb,gnb,CobbRa00,punt_ret_yds_per_ret,,,,,,
player,201110160gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201110160gnb,gnb,CobbRa00,punt_ret_long,0,,,,,
player,201110160gnb,gnb,CrabTo00,kick_ret,1,,,,,
player,201110160gnb,gnb,CrabTo00,kick_ret_yds,11,,,,,
player,201110160gnb,gnb,CrabTo00,kick_ret_yds_per_ret,11.0,,,,,
player,201110160gnb,gnb,CrabTo00,kick_ret_td,0,,,,,
player,201110160gnb,gnb,CrabTo00,kick_ret_long,11,,,,,
player,201110160gnb,gnb,CrabTo00,punt_ret,0,,,,,
player,201110160gnb,gnb,CrabTo00,punt_ret_yds,0,,,,,
player,201110160gnb,gnb,CrabTo00,punt_ret_yds_per_ret,,,,,,
player,201110160gnb,gnb,CrabTo00,punt_ret_td,0,,,,,
player,201110160gnb,gnb,CrabTo00,punt_ret_long,0,,,,,
player,201110160gnb,ram,JoneDo21,xpm,,,,,,
player,201110160gnb,ram,JoneDo21,xpa,,,,,,
player,201110160gnb,ram,JoneDo21,fgm,,,,,,
player,201110160gnb,ram,JoneDo21,fga,,,,,,
player,201110160gnb,ram,JoneDo21,punt,5,,,,,
player,201110160gnb,ram,JoneDo21,punt_yds,162,,,,,
player,201110160gnb,ram,JoneDo21,punt_yds_per_punt,32.4,,,,,
player,201110160gnb,ram,JoneDo21,punt_long,42,,,,,
player,201110160gnb,ram,brownjos01,xpm,,,,,,
player,201110160gnb,ram,brownjos01,xpa,,,,,,
player,201110160gnb,ram,brownjos01,fgm,1,,,,,
player,201110160gnb,ram,brownjos01,fga,2,,,,,
player,201110160gnb,ram,brownjos01,punt,0,,,,,
player,201110160gnb,ram,brownjos01,punt_yds,0,,,,,
player,201110160gnb,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201110160gnb,ram,brownjos01,punt_long,0,,,,,
player,201110160gnb,gnb,CrosMa20,xpm,3,,,,,
player,201110160gnb,gnb,CrosMa20,xpa,3,,,,,
player,201110160gnb,gnb,CrosMa20,fgm,1,,,,,
player,201110160gnb,gnb,CrosMa20,fga,1,,,,,
player,201110160gnb,gnb,CrosMa20,punt,0,,,,,
player,201110160gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201110160gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201110160gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201110160gnb,gnb,MastTi99,xpm,,,,,,
player,201110160gnb,gnb,MastTi99,xpa,,,,,,
player,201110160gnb,gnb,MastTi99,fgm,,,,,,
player,201110160gnb,gnb,MastTi99,fga,,,,,,
player,201110160gnb,gnb,MastTi99,punt,5,,,,,
player,201110160gnb,gnb,MastTi99,punt_yds,222,,,,,
player,201110160gnb,gnb,MastTi99,punt_yds_per_punt,44.4,,,,,
player,201110160gnb,gnb,MastTi99,punt_long,67,,,,,
