game,2011,2,20110918,201109180nwe,sdg,"San Diego Chargers",21,nwe,"New England Patriots",35
player,201109180nwe,nwe,CartAn20,sacks,0.0,,,,,
player,201109180nwe,nwe,CartAn20,tackles_combined,2,,,,,
player,201109180nwe,nwe,CartAn20,tackles_solo,1,,,,,
player,201109180nwe,nwe,CartAn20,tackles_assists,1,,,,,
player,201109180nwe,nwe,CartAn20,tackles_loss,0,,,,,
player,201109180nwe,nwe,CartAn20,qb_hits,0,,,,,
player,201109180nwe,nwe,CartAn20,fumbles_rec,0,,,,,
player,201109180nwe,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,CartAn20,fumbles_forced,0,,,,,
player,201109180nwe,nwe,IhedJa00,def_int,0,,,,,
player,201109180nwe,nwe,IhedJa00,def_int_yds,0,,,,,
player,201109180nwe,nwe,IhedJa00,def_int_td,0,,,,,
player,201109180nwe,nwe,IhedJa00,def_int_long,0,,,,,
player,201109180nwe,nwe,IhedJa00,pass_defended,0,,,,,
player,201109180nwe,nwe,IhedJa00,sacks,0.0,,,,,
player,201109180nwe,nwe,IhedJa00,tackles_combined,2,,,,,
player,201109180nwe,nwe,IhedJa00,tackles_solo,0,,,,,
player,201109180nwe,nwe,IhedJa00,tackles_assists,2,,,,,
player,201109180nwe,nwe,IhedJa00,tackles_loss,0,,,,,
player,201109180nwe,nwe,IhedJa00,qb_hits,0,,,,,
player,201109180nwe,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,McCoDe99,def_int,0,,,,,
player,201109180nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201109180nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201109180nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201109180nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201109180nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201109180nwe,nwe,McCoDe99,tackles_combined,2,,,,,
player,201109180nwe,nwe,McCoDe99,tackles_solo,2,,,,,
player,201109180nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201109180nwe,nwe,McCoDe99,tackles_loss,1,,,,,
player,201109180nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201109180nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,SpikBr99,def_int,0,,,,,
player,201109180nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201109180nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201109180nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201109180nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201109180nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201109180nwe,nwe,SpikBr99,tackles_combined,2,,,,,
player,201109180nwe,nwe,SpikBr99,tackles_solo,2,,,,,
player,201109180nwe,nwe,SpikBr99,tackles_assists,0,,,,,
player,201109180nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201109180nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201109180nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,WhitTr20,def_int,0,,,,,
player,201109180nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201109180nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201109180nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201109180nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201109180nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201109180nwe,nwe,WhitTr20,tackles_combined,2,,,,,
player,201109180nwe,nwe,WhitTr20,tackles_solo,2,,,,,
player,201109180nwe,nwe,WhitTr20,tackles_assists,0,,,,,
player,201109180nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201109180nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201109180nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201109180nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201109180nwe,nwe,DowlRa00,def_int,0,,,,,
player,201109180nwe,nwe,DowlRa00,def_int_yds,0,,,,,
player,201109180nwe,nwe,DowlRa00,def_int_td,0,,,,,
player,201109180nwe,nwe,DowlRa00,def_int_long,0,,,,,
player,201109180nwe,nwe,DowlRa00,pass_defended,0,,,,,
player,201109180nwe,nwe,DowlRa00,sacks,0.0,,,,,
player,201109180nwe,nwe,DowlRa00,tackles_combined,1,,,,,
player,201109180nwe,nwe,DowlRa00,tackles_solo,0,,,,,
player,201109180nwe,nwe,DowlRa00,tackles_assists,1,,,,,
player,201109180nwe,nwe,DowlRa00,tackles_loss,0,,,,,
player,201109180nwe,nwe,DowlRa00,qb_hits,0,,,,,
player,201109180nwe,nwe,DowlRa00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,DowlRa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,DowlRa00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,DowlRa00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,EddsA.99,def_int,0,,,,,
player,201109180nwe,nwe,EddsA.99,def_int_yds,0,,,,,
player,201109180nwe,nwe,EddsA.99,def_int_td,0,,,,,
player,201109180nwe,nwe,EddsA.99,def_int_long,0,,,,,
player,201109180nwe,nwe,EddsA.99,pass_defended,0,,,,,
player,201109180nwe,nwe,EddsA.99,sacks,0.0,,,,,
player,201109180nwe,nwe,EddsA.99,tackles_combined,1,,,,,
player,201109180nwe,nwe,EddsA.99,tackles_solo,1,,,,,
player,201109180nwe,nwe,EddsA.99,tackles_assists,0,,,,,
player,201109180nwe,nwe,EddsA.99,tackles_loss,0,,,,,
player,201109180nwe,nwe,EddsA.99,qb_hits,0,,,,,
player,201109180nwe,nwe,EddsA.99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,EddsA.99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,EddsA.99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,EddsA.99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,ElliSh00,def_int,0,,,,,
player,201109180nwe,nwe,ElliSh00,def_int_yds,0,,,,,
player,201109180nwe,nwe,ElliSh00,def_int_td,0,,,,,
player,201109180nwe,nwe,ElliSh00,def_int_long,0,,,,,
player,201109180nwe,nwe,ElliSh00,pass_defended,0,,,,,
player,201109180nwe,nwe,ElliSh00,sacks,0.0,,,,,
player,201109180nwe,nwe,ElliSh00,tackles_combined,1,,,,,
player,201109180nwe,nwe,ElliSh00,tackles_solo,1,,,,,
player,201109180nwe,nwe,ElliSh00,tackles_assists,0,,,,,
player,201109180nwe,nwe,ElliSh00,tackles_loss,0,,,,,
player,201109180nwe,nwe,ElliSh00,qb_hits,0,,,,,
player,201109180nwe,nwe,ElliSh00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,ElliSh00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,ElliSh00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,ElliSh00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,LoveKy00,def_int,0,,,,,
player,201109180nwe,nwe,LoveKy00,def_int_yds,0,,,,,
player,201109180nwe,nwe,LoveKy00,def_int_td,0,,,,,
player,201109180nwe,nwe,LoveKy00,def_int_long,0,,,,,
player,201109180nwe,nwe,LoveKy00,pass_defended,0,,,,,
player,201109180nwe,nwe,LoveKy00,sacks,0.0,,,,,
player,201109180nwe,nwe,LoveKy00,tackles_combined,1,,,,,
player,201109180nwe,nwe,LoveKy00,tackles_solo,1,,,,,
player,201109180nwe,nwe,LoveKy00,tackles_assists,0,,,,,
player,201109180nwe,nwe,LoveKy00,tackles_loss,0,,,,,
player,201109180nwe,nwe,LoveKy00,qb_hits,0,,,,,
player,201109180nwe,nwe,LoveKy00,fumbles_rec,1,,,,,
player,201109180nwe,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,SlatMa00,def_int,0,,,,,
player,201109180nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201109180nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201109180nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201109180nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201109180nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201109180nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201109180nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201109180nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201109180nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201109180nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201109180nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201109180nwe,sdg,WaltBr00,kick_ret,0,,,,,
player,201109180nwe,sdg,WaltBr00,kick_ret_yds,0,,,,,
player,201109180nwe,sdg,WaltBr00,kick_ret_yds_per_ret,,,,,,
player,201109180nwe,sdg,WaltBr00,kick_ret_td,0,,,,,
player,201109180nwe,sdg,WaltBr00,kick_ret_long,0,,,,,
player,201109180nwe,sdg,WaltBr00,punt_ret,1,,,,,
player,201109180nwe,sdg,WaltBr00,punt_ret_yds,-2,,,,,
player,201109180nwe,sdg,WaltBr00,punt_ret_yds_per_ret,-2.0,,,,,
player,201109180nwe,sdg,WaltBr00,punt_ret_td,0,,,,,
player,201109180nwe,sdg,WaltBr00,punt_ret_long,-2,,,,,
player,201109180nwe,sdg,GoodRi00,kick_ret,3,,,,,
player,201109180nwe,sdg,GoodRi00,kick_ret_yds,63,,,,,
player,201109180nwe,sdg,GoodRi00,kick_ret_yds_per_ret,21.0,,,,,
player,201109180nwe,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201109180nwe,sdg,GoodRi00,kick_ret_long,27,,,,,
player,201109180nwe,sdg,GoodRi00,punt_ret,0,,,,,
player,201109180nwe,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201109180nwe,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201109180nwe,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201109180nwe,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201109180nwe,nwe,EdelJu00,kick_ret,2,,,,,
player,201109180nwe,nwe,EdelJu00,kick_ret_yds,39,,,,,
player,201109180nwe,nwe,EdelJu00,kick_ret_yds_per_ret,19.5,,,,,
player,201109180nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201109180nwe,nwe,EdelJu00,kick_ret_long,20,,,,,
player,201109180nwe,nwe,EdelJu00,punt_ret,0,,,,,
player,201109180nwe,nwe,EdelJu00,punt_ret_yds,0,,,,,
player,201109180nwe,nwe,EdelJu00,punt_ret_yds_per_ret,,,,,,
player,201109180nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201109180nwe,nwe,EdelJu00,punt_ret_long,0,,,,,
player,201109180nwe,sdg,novaknic01,xpm,3,,,,,
player,201109180nwe,sdg,novaknic01,xpa,3,,,,,
player,201109180nwe,sdg,novaknic01,fgm,,,,,,
player,201109180nwe,sdg,novaknic01,fga,,,,,,
player,201109180nwe,sdg,novaknic01,punt,0,,,,,
player,201109180nwe,sdg,novaknic01,punt_yds,0,,,,,
player,201109180nwe,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201109180nwe,sdg,novaknic01,punt_long,0,,,,,
player,201109180nwe,sdg,ScifMi20,xpm,,,,,,
player,201109180nwe,sdg,ScifMi20,xpa,,,,,,
player,201109180nwe,sdg,ScifMi20,fgm,,,,,,
player,201109180nwe,sdg,ScifMi20,fga,,,,,,
player,201109180nwe,sdg,ScifMi20,punt,1,,,,,
player,201109180nwe,sdg,ScifMi20,punt_yds,35,,,,,
player,201109180nwe,sdg,ScifMi20,punt_yds_per_punt,35.0,,,,,
player,201109180nwe,sdg,ScifMi20,punt_long,35,,,,,
player,201109180nwe,nwe,GostSt20,xpm,3,,,,,
player,201109180nwe,nwe,GostSt20,xpa,3,,,,,
player,201109180nwe,nwe,GostSt20,fgm,2,,,,,
player,201109180nwe,nwe,GostSt20,fga,2,,,,,
player,201109180nwe,nwe,GostSt20,punt,0,,,,,
player,201109180nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201109180nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201109180nwe,nwe,GostSt20,punt_long,0,,,,,
player,201109180nwe,nwe,MeskZo99,xpm,,,,,,
player,201109180nwe,nwe,MeskZo99,xpa,,,,,,
player,201109180nwe,nwe,MeskZo99,fgm,,,,,,
player,201109180nwe,nwe,MeskZo99,fga,,,,,,
player,201109180nwe,nwe,MeskZo99,punt,2,,,,,
player,201109180nwe,nwe,MeskZo99,punt_yds,85,,,,,
player,201109180nwe,nwe,MeskZo99,punt_yds_per_punt,42.5,,,,,
player,201109180nwe,nwe,MeskZo99,punt_long,54,,,,,
