game,2011,11,20111120,201111200gnb,tam,"Tampa Bay Buccaneers",26,gnb,"Green Bay Packers",35
player,201111200gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201111200gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201111200gnb,gnb,BishDe99,pass_defended,0,,,,,
player,201111200gnb,gnb,BishDe99,sacks,0.0,,,,,
player,201111200gnb,gnb,BishDe99,tackles_combined,9,,,,,
player,201111200gnb,gnb,BishDe99,tackles_solo,7,,,,,
player,201111200gnb,gnb,BishDe99,tackles_assists,2,,,,,
player,201111200gnb,gnb,BishDe99,tackles_loss,2,,,,,
player,201111200gnb,gnb,BishDe99,qb_hits,0,,,,,
player,201111200gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,BishDe99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,BurnMo99,def_int,0,,,,,
player,201111200gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201111200gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201111200gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201111200gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201111200gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201111200gnb,gnb,BurnMo99,tackles_combined,8,,,,,
player,201111200gnb,gnb,BurnMo99,tackles_solo,3,,,,,
player,201111200gnb,gnb,BurnMo99,tackles_assists,5,,,,,
player,201111200gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201111200gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201111200gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,HawkA.20,def_int,0,,,,,
player,201111200gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201111200gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201111200gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201111200gnb,gnb,HawkA.20,pass_defended,1,,,,,
player,201111200gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201111200gnb,gnb,HawkA.20,tackles_combined,6,,,,,
player,201111200gnb,gnb,HawkA.20,tackles_solo,5,,,,,
player,201111200gnb,gnb,HawkA.20,tackles_assists,1,,,,,
player,201111200gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201111200gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201111200gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201111200gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201111200gnb,gnb,PickRy20,def_int,0,,,,,
player,201111200gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201111200gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201111200gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201111200gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201111200gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201111200gnb,gnb,PickRy20,tackles_combined,5,,,,,
player,201111200gnb,gnb,PickRy20,tackles_solo,4,,,,,
player,201111200gnb,gnb,PickRy20,tackles_assists,1,,,,,
player,201111200gnb,gnb,PickRy20,tackles_loss,1,,,,,
player,201111200gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201111200gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201111200gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201111200gnb,gnb,PeprCh20,def_int,0,,,,,
player,201111200gnb,gnb,PeprCh20,def_int_yds,0,,,,,
player,201111200gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201111200gnb,gnb,PeprCh20,def_int_long,0,,,,,
player,201111200gnb,gnb,PeprCh20,pass_defended,1,,,,,
player,201111200gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201111200gnb,gnb,PeprCh20,tackles_combined,3,,,,,
player,201111200gnb,gnb,PeprCh20,tackles_solo,3,,,,,
player,201111200gnb,gnb,PeprCh20,tackles_assists,0,,,,,
player,201111200gnb,gnb,PeprCh20,tackles_loss,1,,,,,
player,201111200gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201111200gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201111200gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201111200gnb,gnb,JennM.00,def_int,0,,,,,
player,201111200gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201111200gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201111200gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201111200gnb,gnb,JennM.00,pass_defended,0,,,,,
player,201111200gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201111200gnb,gnb,JennM.00,tackles_combined,2,,,,,
player,201111200gnb,gnb,JennM.00,tackles_solo,1,,,,,
player,201111200gnb,gnb,JennM.00,tackles_assists,1,,,,,
player,201111200gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201111200gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201111200gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,JoneBr99,def_int,0,,,,,
player,201111200gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201111200gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201111200gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201111200gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201111200gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201111200gnb,gnb,JoneBr99,tackles_combined,2,,,,,
player,201111200gnb,gnb,JoneBr99,tackles_solo,2,,,,,
player,201111200gnb,gnb,JoneBr99,tackles_assists,0,,,,,
player,201111200gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201111200gnb,gnb,JoneBr99,qb_hits,0,,,,,
player,201111200gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,LeexPa99,def_int,0,,,,,
player,201111200gnb,gnb,LeexPa99,def_int_yds,0,,,,,
player,201111200gnb,gnb,LeexPa99,def_int_td,0,,,,,
player,201111200gnb,gnb,LeexPa99,def_int_long,0,,,,,
player,201111200gnb,gnb,LeexPa99,pass_defended,0,,,,,
player,201111200gnb,gnb,LeexPa99,sacks,0.0,,,,,
player,201111200gnb,gnb,LeexPa99,tackles_combined,2,,,,,
player,201111200gnb,gnb,LeexPa99,tackles_solo,1,,,,,
player,201111200gnb,gnb,LeexPa99,tackles_assists,1,,,,,
player,201111200gnb,gnb,LeexPa99,tackles_loss,0,,,,,
player,201111200gnb,gnb,LeexPa99,qb_hits,0,,,,,
player,201111200gnb,gnb,LeexPa99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,LeexPa99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,LeexPa99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,LeexPa99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,MattCl99,def_int,0,,,,,
player,201111200gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201111200gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201111200gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201111200gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201111200gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201111200gnb,gnb,MattCl99,tackles_combined,2,,,,,
player,201111200gnb,gnb,MattCl99,tackles_solo,2,,,,,
player,201111200gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201111200gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201111200gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201111200gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,ShieSa00,def_int,0,,,,,
player,201111200gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201111200gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201111200gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201111200gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201111200gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201111200gnb,gnb,ShieSa00,tackles_combined,2,,,,,
player,201111200gnb,gnb,ShieSa00,tackles_solo,1,,,,,
player,201111200gnb,gnb,ShieSa00,tackles_assists,1,,,,,
player,201111200gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201111200gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201111200gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,GreeHo20,def_int,0,,,,,
player,201111200gnb,gnb,GreeHo20,def_int_yds,0,,,,,
player,201111200gnb,gnb,GreeHo20,def_int_td,0,,,,,
player,201111200gnb,gnb,GreeHo20,def_int_long,0,,,,,
player,201111200gnb,gnb,GreeHo20,pass_defended,0,,,,,
player,201111200gnb,gnb,GreeHo20,sacks,0.0,,,,,
player,201111200gnb,gnb,GreeHo20,tackles_combined,1,,,,,
player,201111200gnb,gnb,GreeHo20,tackles_solo,0,,,,,
player,201111200gnb,gnb,GreeHo20,tackles_assists,1,,,,,
player,201111200gnb,gnb,GreeHo20,tackles_loss,0,,,,,
player,201111200gnb,gnb,GreeHo20,qb_hits,0,,,,,
player,201111200gnb,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201111200gnb,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201111200gnb,gnb,QuarAn00,def_int,0,,,,,
player,201111200gnb,gnb,QuarAn00,def_int_yds,0,,,,,
player,201111200gnb,gnb,QuarAn00,def_int_td,0,,,,,
player,201111200gnb,gnb,QuarAn00,def_int_long,0,,,,,
player,201111200gnb,gnb,QuarAn00,pass_defended,0,,,,,
player,201111200gnb,gnb,QuarAn00,sacks,0.0,,,,,
player,201111200gnb,gnb,QuarAn00,tackles_combined,1,,,,,
player,201111200gnb,gnb,QuarAn00,tackles_solo,1,,,,,
player,201111200gnb,gnb,QuarAn00,tackles_assists,0,,,,,
player,201111200gnb,gnb,QuarAn00,tackles_loss,0,,,,,
player,201111200gnb,gnb,QuarAn00,qb_hits,0,,,,,
player,201111200gnb,gnb,QuarAn00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,QuarAn00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,QuarAn00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,QuarAn00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,SainBr00,def_int,0,,,,,
player,201111200gnb,gnb,SainBr00,def_int_yds,0,,,,,
player,201111200gnb,gnb,SainBr00,def_int_td,0,,,,,
player,201111200gnb,gnb,SainBr00,def_int_long,0,,,,,
player,201111200gnb,gnb,SainBr00,pass_defended,0,,,,,
player,201111200gnb,gnb,SainBr00,sacks,0.0,,,,,
player,201111200gnb,gnb,SainBr00,tackles_combined,1,,,,,
player,201111200gnb,gnb,SainBr00,tackles_solo,1,,,,,
player,201111200gnb,gnb,SainBr00,tackles_assists,0,,,,,
player,201111200gnb,gnb,SainBr00,tackles_loss,0,,,,,
player,201111200gnb,gnb,SainBr00,qb_hits,0,,,,,
player,201111200gnb,gnb,SainBr00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,SainBr00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,SainBr00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,SainBr00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,SmitD.00,def_int,0,,,,,
player,201111200gnb,gnb,SmitD.00,def_int_yds,0,,,,,
player,201111200gnb,gnb,SmitD.00,def_int_td,0,,,,,
player,201111200gnb,gnb,SmitD.00,def_int_long,0,,,,,
player,201111200gnb,gnb,SmitD.00,pass_defended,0,,,,,
player,201111200gnb,gnb,SmitD.00,sacks,0.0,,,,,
player,201111200gnb,gnb,SmitD.00,tackles_combined,1,,,,,
player,201111200gnb,gnb,SmitD.00,tackles_solo,0,,,,,
player,201111200gnb,gnb,SmitD.00,tackles_assists,1,,,,,
player,201111200gnb,gnb,SmitD.00,tackles_loss,0,,,,,
player,201111200gnb,gnb,SmitD.00,qb_hits,0,,,,,
player,201111200gnb,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,SootVi00,def_int,0,,,,,
player,201111200gnb,gnb,SootVi00,def_int_yds,0,,,,,
player,201111200gnb,gnb,SootVi00,def_int_td,0,,,,,
player,201111200gnb,gnb,SootVi00,def_int_long,0,,,,,
player,201111200gnb,gnb,SootVi00,pass_defended,0,,,,,
player,201111200gnb,gnb,SootVi00,sacks,0.0,,,,,
player,201111200gnb,gnb,SootVi00,tackles_combined,1,,,,,
player,201111200gnb,gnb,SootVi00,tackles_solo,1,,,,,
player,201111200gnb,gnb,SootVi00,tackles_assists,0,,,,,
player,201111200gnb,gnb,SootVi00,tackles_loss,0,,,,,
player,201111200gnb,gnb,SootVi00,qb_hits,0,,,,,
player,201111200gnb,gnb,SootVi00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,SootVi00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,SootVi00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,SootVi00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201111200gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201111200gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201111200gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201111200gnb,gnb,RajiBJ99,pass_defended,1,,,,,
player,201111200gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201111200gnb,gnb,RajiBJ99,tackles_combined,0,,,,,
player,201111200gnb,gnb,RajiBJ99,tackles_solo,0,,,,,
player,201111200gnb,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201111200gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201111200gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201111200gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201111200gnb,tam,ParkPr00,kick_ret,0,,,,,
player,201111200gnb,tam,ParkPr00,kick_ret_yds,0,,,,,
player,201111200gnb,tam,ParkPr00,kick_ret_yds_per_ret,,,,,,
player,201111200gnb,tam,ParkPr00,kick_ret_td,0,,,,,
player,201111200gnb,tam,ParkPr00,kick_ret_long,0,,,,,
player,201111200gnb,tam,ParkPr00,punt_ret,1,,,,,
player,201111200gnb,tam,ParkPr00,punt_ret_yds,16,,,,,
player,201111200gnb,tam,ParkPr00,punt_ret_yds_per_ret,16.0,,,,,
player,201111200gnb,tam,ParkPr00,punt_ret_td,0,,,,,
player,201111200gnb,tam,ParkPr00,punt_ret_long,16,,,,,
player,201111200gnb,tam,StroSa00,kick_ret,6,,,,,
player,201111200gnb,tam,StroSa00,kick_ret_yds,152,,,,,
player,201111200gnb,tam,StroSa00,kick_ret_yds_per_ret,25.3,,,,,
player,201111200gnb,tam,StroSa00,kick_ret_td,0,,,,,
player,201111200gnb,tam,StroSa00,kick_ret_long,31,,,,,
player,201111200gnb,tam,StroSa00,punt_ret,0,,,,,
player,201111200gnb,tam,StroSa00,punt_ret_yds,0,,,,,
player,201111200gnb,tam,StroSa00,punt_ret_yds_per_ret,,,,,,
player,201111200gnb,tam,StroSa00,punt_ret_td,0,,,,,
player,201111200gnb,tam,StroSa00,punt_ret_long,0,,,,,
player,201111200gnb,gnb,CobbRa00,kick_ret,3,,,,,
player,201111200gnb,gnb,CobbRa00,kick_ret_yds,51,,,,,
player,201111200gnb,gnb,CobbRa00,kick_ret_yds_per_ret,17.0,,,,,
player,201111200gnb,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201111200gnb,gnb,CobbRa00,kick_ret_long,21,,,,,
player,201111200gnb,gnb,CobbRa00,punt_ret,2,,,,,
player,201111200gnb,gnb,CobbRa00,punt_ret_yds,69,,,,,
player,201111200gnb,gnb,CobbRa00,punt_ret_yds_per_ret,34.5,,,,,
player,201111200gnb,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201111200gnb,gnb,CobbRa00,punt_ret_long,55,,,,,
player,201111200gnb,tam,barthco01,xpm,2,,,,,
player,201111200gnb,tam,barthco01,xpa,2,,,,,
player,201111200gnb,tam,barthco01,fgm,2,,,,,
player,201111200gnb,tam,barthco01,fga,2,,,,,
player,201111200gnb,tam,barthco01,punt,0,,,,,
player,201111200gnb,tam,barthco01,punt_yds,0,,,,,
player,201111200gnb,tam,barthco01,punt_yds_per_punt,,,,,,
player,201111200gnb,tam,barthco01,punt_long,0,,,,,
player,201111200gnb,tam,koenemic01,xpm,,,,,,
player,201111200gnb,tam,koenemic01,xpa,,,,,,
player,201111200gnb,tam,koenemic01,fgm,,,,,,
player,201111200gnb,tam,koenemic01,fga,,,,,,
player,201111200gnb,tam,koenemic01,punt,3,,,,,
player,201111200gnb,tam,koenemic01,punt_yds,140,,,,,
player,201111200gnb,tam,koenemic01,punt_yds_per_punt,46.7,,,,,
player,201111200gnb,tam,koenemic01,punt_long,53,,,,,
player,201111200gnb,gnb,CrosMa20,xpm,5,,,,,
player,201111200gnb,gnb,CrosMa20,xpa,5,,,,,
player,201111200gnb,gnb,CrosMa20,fgm,,,,,,
player,201111200gnb,gnb,CrosMa20,fga,1,,,,,
player,201111200gnb,gnb,CrosMa20,punt,0,,,,,
player,201111200gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201111200gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201111200gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201111200gnb,gnb,MastTi99,xpm,,,,,,
player,201111200gnb,gnb,MastTi99,xpa,,,,,,
player,201111200gnb,gnb,MastTi99,fgm,,,,,,
player,201111200gnb,gnb,MastTi99,fga,,,,,,
player,201111200gnb,gnb,MastTi99,punt,3,,,,,
player,201111200gnb,gnb,MastTi99,punt_yds,163,,,,,
player,201111200gnb,gnb,MastTi99,punt_yds_per_punt,54.3,,,,,
player,201111200gnb,gnb,MastTi99,punt_long,63,,,,,
