game,2011,4,20111002,201110020sdg,mia,"Miami Dolphins",16,sdg,"San Diego Chargers",26
player,201110020sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201110020sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,GregSt20,def_int,0,,,,,
player,201110020sdg,sdg,GregSt20,def_int_yds,0,,,,,
player,201110020sdg,sdg,GregSt20,def_int_td,0,,,,,
player,201110020sdg,sdg,GregSt20,def_int_long,0,,,,,
player,201110020sdg,sdg,GregSt20,pass_defended,0,,,,,
player,201110020sdg,sdg,GregSt20,sacks,0.0,,,,,
player,201110020sdg,sdg,GregSt20,tackles_combined,5,,,,,
player,201110020sdg,sdg,GregSt20,tackles_solo,5,,,,,
player,201110020sdg,sdg,GregSt20,tackles_assists,0,,,,,
player,201110020sdg,sdg,GregSt20,tackles_loss,0,,,,,
player,201110020sdg,sdg,GregSt20,qb_hits,0,,,,,
player,201110020sdg,sdg,GregSt20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,GregSt20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,GregSt20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,GregSt20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,HughDa99,def_int,0,,,,,
player,201110020sdg,sdg,HughDa99,def_int_yds,0,,,,,
player,201110020sdg,sdg,HughDa99,def_int_td,0,,,,,
player,201110020sdg,sdg,HughDa99,def_int_long,0,,,,,
player,201110020sdg,sdg,HughDa99,pass_defended,0,,,,,
player,201110020sdg,sdg,HughDa99,sacks,0.0,,,,,
player,201110020sdg,sdg,HughDa99,tackles_combined,4,,,,,
player,201110020sdg,sdg,HughDa99,tackles_solo,0,,,,,
player,201110020sdg,sdg,HughDa99,tackles_assists,4,,,,,
player,201110020sdg,sdg,HughDa99,tackles_loss,0,,,,,
player,201110020sdg,sdg,HughDa99,qb_hits,0,,,,,
player,201110020sdg,sdg,HughDa99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,HughDa99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,PhilSh20,def_int,0,,,,,
player,201110020sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201110020sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201110020sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201110020sdg,sdg,PhilSh20,pass_defended,0,,,,,
player,201110020sdg,sdg,PhilSh20,sacks,0.0,,,,,
player,201110020sdg,sdg,PhilSh20,tackles_combined,4,,,,,
player,201110020sdg,sdg,PhilSh20,tackles_solo,3,,,,,
player,201110020sdg,sdg,PhilSh20,tackles_assists,1,,,,,
player,201110020sdg,sdg,PhilSh20,tackles_loss,0,,,,,
player,201110020sdg,sdg,PhilSh20,qb_hits,1,,,,,
player,201110020sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,DiggNa20,def_int,0,,,,,
player,201110020sdg,sdg,DiggNa20,def_int_yds,0,,,,,
player,201110020sdg,sdg,DiggNa20,def_int_td,0,,,,,
player,201110020sdg,sdg,DiggNa20,def_int_long,0,,,,,
player,201110020sdg,sdg,DiggNa20,pass_defended,0,,,,,
player,201110020sdg,sdg,DiggNa20,sacks,0.0,,,,,
player,201110020sdg,sdg,DiggNa20,tackles_combined,3,,,,,
player,201110020sdg,sdg,DiggNa20,tackles_solo,0,,,,,
player,201110020sdg,sdg,DiggNa20,tackles_assists,3,,,,,
player,201110020sdg,sdg,DiggNa20,tackles_loss,0,,,,,
player,201110020sdg,sdg,DiggNa20,qb_hits,0,,,,,
player,201110020sdg,sdg,DiggNa20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,DiggNa20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,DiggNa20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,DiggNa20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,GaraAn20,def_int,0,,,,,
player,201110020sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201110020sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201110020sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201110020sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201110020sdg,sdg,GaraAn20,sacks,0.0,,,,,
player,201110020sdg,sdg,GaraAn20,tackles_combined,3,,,,,
player,201110020sdg,sdg,GaraAn20,tackles_solo,2,,,,,
player,201110020sdg,sdg,GaraAn20,tackles_assists,1,,,,,
player,201110020sdg,sdg,GaraAn20,tackles_loss,0,,,,,
player,201110020sdg,sdg,GaraAn20,qb_hits,0,,,,,
player,201110020sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,LaBoTr20,def_int,0,,,,,
player,201110020sdg,sdg,LaBoTr20,def_int_yds,0,,,,,
player,201110020sdg,sdg,LaBoTr20,def_int_td,0,,,,,
player,201110020sdg,sdg,LaBoTr20,def_int_long,0,,,,,
player,201110020sdg,sdg,LaBoTr20,pass_defended,0,,,,,
player,201110020sdg,sdg,LaBoTr20,sacks,0.0,,,,,
player,201110020sdg,sdg,LaBoTr20,tackles_combined,3,,,,,
player,201110020sdg,sdg,LaBoTr20,tackles_solo,2,,,,,
player,201110020sdg,sdg,LaBoTr20,tackles_assists,1,,,,,
player,201110020sdg,sdg,LaBoTr20,tackles_loss,1,,,,,
player,201110020sdg,sdg,LaBoTr20,qb_hits,0,,,,,
player,201110020sdg,sdg,LaBoTr20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,LaBoTr20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,LaBoTr20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,MartVa99,def_int,0,,,,,
player,201110020sdg,sdg,MartVa99,def_int_yds,0,,,,,
player,201110020sdg,sdg,MartVa99,def_int_td,0,,,,,
player,201110020sdg,sdg,MartVa99,def_int_long,0,,,,,
player,201110020sdg,sdg,MartVa99,pass_defended,0,,,,,
player,201110020sdg,sdg,MartVa99,sacks,0.0,,,,,
player,201110020sdg,sdg,MartVa99,tackles_combined,2,,,,,
player,201110020sdg,sdg,MartVa99,tackles_solo,1,,,,,
player,201110020sdg,sdg,MartVa99,tackles_assists,1,,,,,
player,201110020sdg,sdg,MartVa99,tackles_loss,0,,,,,
player,201110020sdg,sdg,MartVa99,qb_hits,0,,,,,
player,201110020sdg,sdg,MartVa99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,MartVa99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,HestJa00,def_int,0,,,,,
player,201110020sdg,sdg,HestJa00,def_int_yds,0,,,,,
player,201110020sdg,sdg,HestJa00,def_int_td,0,,,,,
player,201110020sdg,sdg,HestJa00,def_int_long,0,,,,,
player,201110020sdg,sdg,HestJa00,pass_defended,0,,,,,
player,201110020sdg,sdg,HestJa00,sacks,0.0,,,,,
player,201110020sdg,sdg,HestJa00,tackles_combined,1,,,,,
player,201110020sdg,sdg,HestJa00,tackles_solo,1,,,,,
player,201110020sdg,sdg,HestJa00,tackles_assists,0,,,,,
player,201110020sdg,sdg,HestJa00,tackles_loss,0,,,,,
player,201110020sdg,sdg,HestJa00,qb_hits,0,,,,,
player,201110020sdg,sdg,HestJa00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,HestJa00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,HestJa00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,HestJa00,fumbles_forced,0,,,,,
player,201110020sdg,sdg,NwagOg00,def_int,0,,,,,
player,201110020sdg,sdg,NwagOg00,def_int_yds,0,,,,,
player,201110020sdg,sdg,NwagOg00,def_int_td,0,,,,,
player,201110020sdg,sdg,NwagOg00,def_int_long,0,,,,,
player,201110020sdg,sdg,NwagOg00,pass_defended,0,,,,,
player,201110020sdg,sdg,NwagOg00,sacks,0.0,,,,,
player,201110020sdg,sdg,NwagOg00,tackles_combined,1,,,,,
player,201110020sdg,sdg,NwagOg00,tackles_solo,1,,,,,
player,201110020sdg,sdg,NwagOg00,tackles_assists,0,,,,,
player,201110020sdg,sdg,NwagOg00,tackles_loss,1,,,,,
player,201110020sdg,sdg,NwagOg00,qb_hits,0,,,,,
player,201110020sdg,sdg,NwagOg00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,NwagOg00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,NwagOg00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,NwagOg00,fumbles_forced,0,,,,,
player,201110020sdg,sdg,StucDa20,def_int,0,,,,,
player,201110020sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201110020sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201110020sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201110020sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201110020sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201110020sdg,sdg,StucDa20,tackles_combined,1,,,,,
player,201110020sdg,sdg,StucDa20,tackles_solo,1,,,,,
player,201110020sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201110020sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201110020sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201110020sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201110020sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201110020sdg,sdg,ThomCa99,def_int,0,,,,,
player,201110020sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201110020sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201110020sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201110020sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201110020sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201110020sdg,sdg,ThomCa99,tackles_combined,1,,,,,
player,201110020sdg,sdg,ThomCa99,tackles_solo,1,,,,,
player,201110020sdg,sdg,ThomCa99,tackles_assists,0,,,,,
player,201110020sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201110020sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201110020sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,TolbMi00,def_int,0,,,,,
player,201110020sdg,sdg,TolbMi00,def_int_yds,0,,,,,
player,201110020sdg,sdg,TolbMi00,def_int_td,0,,,,,
player,201110020sdg,sdg,TolbMi00,def_int_long,0,,,,,
player,201110020sdg,sdg,TolbMi00,pass_defended,0,,,,,
player,201110020sdg,sdg,TolbMi00,sacks,0.0,,,,,
player,201110020sdg,sdg,TolbMi00,tackles_combined,1,,,,,
player,201110020sdg,sdg,TolbMi00,tackles_solo,1,,,,,
player,201110020sdg,sdg,TolbMi00,tackles_assists,0,,,,,
player,201110020sdg,sdg,TolbMi00,tackles_loss,0,,,,,
player,201110020sdg,sdg,TolbMi00,qb_hits,0,,,,,
player,201110020sdg,sdg,TolbMi00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,TolbMi00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,TolbMi00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,TolbMi00,fumbles_forced,0,,,,,
player,201110020sdg,sdg,WindMi00,def_int,0,,,,,
player,201110020sdg,sdg,WindMi00,def_int_yds,0,,,,,
player,201110020sdg,sdg,WindMi00,def_int_td,0,,,,,
player,201110020sdg,sdg,WindMi00,def_int_long,0,,,,,
player,201110020sdg,sdg,WindMi00,pass_defended,0,,,,,
player,201110020sdg,sdg,WindMi00,sacks,0.0,,,,,
player,201110020sdg,sdg,WindMi00,tackles_combined,1,,,,,
player,201110020sdg,sdg,WindMi00,tackles_solo,1,,,,,
player,201110020sdg,sdg,WindMi00,tackles_assists,0,,,,,
player,201110020sdg,sdg,WindMi00,tackles_loss,0,,,,,
player,201110020sdg,sdg,WindMi00,qb_hits,0,,,,,
player,201110020sdg,sdg,WindMi00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,WindMi00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,WindMi00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,WindMi00,fumbles_forced,0,,,,,
player,201110020sdg,mia,BessDa00,kick_ret,0,,,,,
player,201110020sdg,mia,BessDa00,kick_ret_yds,0,,,,,
player,201110020sdg,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201110020sdg,mia,BessDa00,kick_ret_td,0,,,,,
player,201110020sdg,mia,BessDa00,kick_ret_long,0,,,,,
player,201110020sdg,mia,BessDa00,punt_ret,1,,,,,
player,201110020sdg,mia,BessDa00,punt_ret_yds,22,,,,,
player,201110020sdg,mia,BessDa00,punt_ret_yds_per_ret,22.0,,,,,
player,201110020sdg,mia,BessDa00,punt_ret_td,0,,,,,
player,201110020sdg,mia,BessDa00,punt_ret_long,22,,,,,
player,201110020sdg,mia,GateCl00,kick_ret,3,,,,,
player,201110020sdg,mia,GateCl00,kick_ret_yds,66,,,,,
player,201110020sdg,mia,GateCl00,kick_ret_yds_per_ret,22.0,,,,,
player,201110020sdg,mia,GateCl00,kick_ret_td,0,,,,,
player,201110020sdg,mia,GateCl00,kick_ret_long,28,,,,,
player,201110020sdg,mia,GateCl00,punt_ret,0,,,,,
player,201110020sdg,mia,GateCl00,punt_ret_yds,0,,,,,
player,201110020sdg,mia,GateCl00,punt_ret_yds_per_ret,,,,,,
player,201110020sdg,mia,GateCl00,punt_ret_td,0,,,,,
player,201110020sdg,mia,GateCl00,punt_ret_long,0,,,,,
player,201110020sdg,sdg,CrayPa00,kick_ret,0,,,,,
player,201110020sdg,sdg,CrayPa00,kick_ret_yds,0,,,,,
player,201110020sdg,sdg,CrayPa00,kick_ret_yds_per_ret,,,,,,
player,201110020sdg,sdg,CrayPa00,kick_ret_td,0,,,,,
player,201110020sdg,sdg,CrayPa00,kick_ret_long,0,,,,,
player,201110020sdg,sdg,CrayPa00,punt_ret,3,,,,,
player,201110020sdg,sdg,CrayPa00,punt_ret_yds,22,,,,,
player,201110020sdg,sdg,CrayPa00,punt_ret_yds_per_ret,7.3,,,,,
player,201110020sdg,sdg,CrayPa00,punt_ret_td,0,,,,,
player,201110020sdg,sdg,CrayPa00,punt_ret_long,14,,,,,
player,201110020sdg,sdg,GoodRi00,kick_ret,1,,,,,
player,201110020sdg,sdg,GoodRi00,kick_ret_yds,21,,,,,
player,201110020sdg,sdg,GoodRi00,kick_ret_yds_per_ret,21.0,,,,,
player,201110020sdg,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201110020sdg,sdg,GoodRi00,kick_ret_long,21,,,,,
player,201110020sdg,sdg,GoodRi00,punt_ret,0,,,,,
player,201110020sdg,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201110020sdg,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201110020sdg,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201110020sdg,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201110020sdg,mia,CarpDa44,xpm,1,,,,,
player,201110020sdg,mia,CarpDa44,xpa,1,,,,,
player,201110020sdg,mia,CarpDa44,fgm,3,,,,,
player,201110020sdg,mia,CarpDa44,fga,3,,,,,
player,201110020sdg,mia,CarpDa44,punt,0,,,,,
player,201110020sdg,mia,CarpDa44,punt_yds,0,,,,,
player,201110020sdg,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201110020sdg,mia,CarpDa44,punt_long,0,,,,,
player,201110020sdg,mia,FielBr20,xpm,,,,,,
player,201110020sdg,mia,FielBr20,xpa,,,,,,
player,201110020sdg,mia,FielBr20,fgm,,,,,,
player,201110020sdg,mia,FielBr20,fga,,,,,,
player,201110020sdg,mia,FielBr20,punt,3,,,,,
player,201110020sdg,mia,FielBr20,punt_yds,135,,,,,
player,201110020sdg,mia,FielBr20,punt_yds_per_punt,45.0,,,,,
player,201110020sdg,mia,FielBr20,punt_long,50,,,,,
player,201110020sdg,sdg,novaknic01,xpm,2,,,,,
player,201110020sdg,sdg,novaknic01,xpa,2,,,,,
player,201110020sdg,sdg,novaknic01,fgm,4,,,,,
player,201110020sdg,sdg,novaknic01,fga,4,,,,,
player,201110020sdg,sdg,novaknic01,punt,0,,,,,
player,201110020sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201110020sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201110020sdg,sdg,novaknic01,punt_long,0,,,,,
player,201110020sdg,sdg,ScifMi20,xpm,,,,,,
player,201110020sdg,sdg,ScifMi20,xpa,,,,,,
player,201110020sdg,sdg,ScifMi20,fgm,,,,,,
player,201110020sdg,sdg,ScifMi20,fga,,,,,,
player,201110020sdg,sdg,ScifMi20,punt,3,,,,,
player,201110020sdg,sdg,ScifMi20,punt_yds,151,,,,,
player,201110020sdg,sdg,ScifMi20,punt_yds_per_punt,50.3,,,,,
player,201110020sdg,sdg,ScifMi20,punt_long,53,,,,,
