game,2011,13,20111201,201112010sea,phi,"Philadelphia Eagles",14,sea,"Seattle Seahawks",31
player,201112010sea,sea,BrocRa20,fumbles_forced,0,,,,,
player,201112010sea,sea,BryaRe99,def_int,0,,,,,
player,201112010sea,sea,BryaRe99,def_int_yds,0,,,,,
player,201112010sea,sea,BryaRe99,def_int_td,0,,,,,
player,201112010sea,sea,BryaRe99,def_int_long,0,,,,,
player,201112010sea,sea,BryaRe99,pass_defended,0,,,,,
player,201112010sea,sea,BryaRe99,sacks,0.0,,,,,
player,201112010sea,sea,BryaRe99,tackles_combined,1,,,,,
player,201112010sea,sea,BryaRe99,tackles_solo,1,,,,,
player,201112010sea,sea,BryaRe99,tackles_assists,0,,,,,
player,201112010sea,sea,BryaRe99,tackles_loss,0,,,,,
player,201112010sea,sea,BryaRe99,qb_hits,0,,,,,
player,201112010sea,sea,BryaRe99,fumbles_rec,0,,,,,
player,201112010sea,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,BryaRe99,fumbles_forced,0,,,,,
player,201112010sea,sea,LewiRo22,def_int,0,,,,,
player,201112010sea,sea,LewiRo22,def_int_yds,0,,,,,
player,201112010sea,sea,LewiRo22,def_int_td,0,,,,,
player,201112010sea,sea,LewiRo22,def_int_long,0,,,,,
player,201112010sea,sea,LewiRo22,pass_defended,0,,,,,
player,201112010sea,sea,LewiRo22,sacks,0.0,,,,,
player,201112010sea,sea,LewiRo22,tackles_combined,1,,,,,
player,201112010sea,sea,LewiRo22,tackles_solo,0,,,,,
player,201112010sea,sea,LewiRo22,tackles_assists,1,,,,,
player,201112010sea,sea,LewiRo22,tackles_loss,0,,,,,
player,201112010sea,sea,LewiRo22,qb_hits,0,,,,,
player,201112010sea,sea,LewiRo22,fumbles_rec,0,,,,,
player,201112010sea,sea,LewiRo22,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,LewiRo22,fumbles_rec_td,0,,,,,
player,201112010sea,sea,LewiRo22,fumbles_forced,0,,,,,
player,201112010sea,sea,MaraCh99,def_int,0,,,,,
player,201112010sea,sea,MaraCh99,def_int_yds,0,,,,,
player,201112010sea,sea,MaraCh99,def_int_td,0,,,,,
player,201112010sea,sea,MaraCh99,def_int_long,0,,,,,
player,201112010sea,sea,MaraCh99,pass_defended,0,,,,,
player,201112010sea,sea,MaraCh99,sacks,0.0,,,,,
player,201112010sea,sea,MaraCh99,tackles_combined,1,,,,,
player,201112010sea,sea,MaraCh99,tackles_solo,0,,,,,
player,201112010sea,sea,MaraCh99,tackles_assists,1,,,,,
player,201112010sea,sea,MaraCh99,tackles_loss,0,,,,,
player,201112010sea,sea,MaraCh99,qb_hits,0,,,,,
player,201112010sea,sea,MaraCh99,fumbles_rec,0,,,,,
player,201112010sea,sea,MaraCh99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,MaraCh99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,MaraCh99,fumbles_forced,0,,,,,
player,201112010sea,sea,SmitMa02,def_int,0,,,,,
player,201112010sea,sea,SmitMa02,def_int_yds,0,,,,,
player,201112010sea,sea,SmitMa02,def_int_td,0,,,,,
player,201112010sea,sea,SmitMa02,def_int_long,0,,,,,
player,201112010sea,sea,SmitMa02,pass_defended,0,,,,,
player,201112010sea,sea,SmitMa02,sacks,0.0,,,,,
player,201112010sea,sea,SmitMa02,tackles_combined,1,,,,,
player,201112010sea,sea,SmitMa02,tackles_solo,0,,,,,
player,201112010sea,sea,SmitMa02,tackles_assists,1,,,,,
player,201112010sea,sea,SmitMa02,tackles_loss,0,,,,,
player,201112010sea,sea,SmitMa02,qb_hits,0,,,,,
player,201112010sea,sea,SmitMa02,fumbles_rec,0,,,,,
player,201112010sea,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201112010sea,sea,SmitMa02,fumbles_forced,0,,,,,
player,201112010sea,sea,WashLe00,def_int,0,,,,,
player,201112010sea,sea,WashLe00,def_int_yds,0,,,,,
player,201112010sea,sea,WashLe00,def_int_td,0,,,,,
player,201112010sea,sea,WashLe00,def_int_long,0,,,,,
player,201112010sea,sea,WashLe00,pass_defended,0,,,,,
player,201112010sea,sea,WashLe00,sacks,0.0,,,,,
player,201112010sea,sea,WashLe00,tackles_combined,0,,,,,
player,201112010sea,sea,WashLe00,tackles_solo,0,,,,,
player,201112010sea,sea,WashLe00,tackles_assists,0,,,,,
player,201112010sea,sea,WashLe00,tackles_loss,0,,,,,
player,201112010sea,sea,WashLe00,qb_hits,0,,,,,
player,201112010sea,sea,WashLe00,fumbles_rec,1,,,,,
player,201112010sea,sea,WashLe00,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,WashLe00,fumbles_rec_td,0,,,,,
player,201112010sea,sea,WashLe00,fumbles_forced,0,,,,,
player,201112010sea,phi,LewiDi00,kick_ret,4,,,,,
player,201112010sea,phi,LewiDi00,kick_ret_yds,92,,,,,
player,201112010sea,phi,LewiDi00,kick_ret_yds_per_ret,23.0,,,,,
player,201112010sea,phi,LewiDi00,kick_ret_td,0,,,,,
player,201112010sea,phi,LewiDi00,kick_ret_long,30,,,,,
player,201112010sea,phi,LewiDi00,punt_ret,0,,,,,
player,201112010sea,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201112010sea,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201112010sea,phi,LewiDi00,punt_ret_td,0,,,,,
player,201112010sea,phi,LewiDi00,punt_ret_long,0,,,,,
player,201112010sea,sea,WashLe00,kick_ret,1,,,,,
player,201112010sea,sea,WashLe00,kick_ret_yds,24,,,,,
player,201112010sea,sea,WashLe00,kick_ret_yds_per_ret,24.0,,,,,
player,201112010sea,sea,WashLe00,kick_ret_td,0,,,,,
player,201112010sea,sea,WashLe00,kick_ret_long,24,,,,,
player,201112010sea,sea,WashLe00,punt_ret,3,,,,,
player,201112010sea,sea,WashLe00,punt_ret_yds,0,,,,,
player,201112010sea,sea,WashLe00,punt_ret_yds_per_ret,0.0,,,,,
player,201112010sea,sea,WashLe00,punt_ret_td,0,,,,,
player,201112010sea,sea,WashLe00,punt_ret_long,0,,,,,
player,201112010sea,phi,HeneAl00,xpm,2,,,,,
player,201112010sea,phi,HeneAl00,xpa,2,,,,,
player,201112010sea,phi,HeneAl00,fgm,,,,,,
player,201112010sea,phi,HeneAl00,fga,,,,,,
player,201112010sea,phi,HeneAl00,punt,0,,,,,
player,201112010sea,phi,HeneAl00,punt_yds,0,,,,,
player,201112010sea,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201112010sea,phi,HeneAl00,punt_long,0,,,,,
player,201112010sea,phi,HenrCh02,xpm,,,,,,
player,201112010sea,phi,HenrCh02,xpa,,,,,,
player,201112010sea,phi,HenrCh02,fgm,,,,,,
player,201112010sea,phi,HenrCh02,fga,,,,,,
player,201112010sea,phi,HenrCh02,punt,4,,,,,
player,201112010sea,phi,HenrCh02,punt_yds,185,,,,,
player,201112010sea,phi,HenrCh02,punt_yds_per_punt,46.3,,,,,
player,201112010sea,phi,HenrCh02,punt_long,54,,,,,
player,201112010sea,sea,HausSt00,xpm,4,,,,,
player,201112010sea,sea,HausSt00,xpa,4,,,,,
player,201112010sea,sea,HausSt00,fgm,1,,,,,
player,201112010sea,sea,HausSt00,fga,1,,,,,
player,201112010sea,sea,HausSt00,punt,0,,,,,
player,201112010sea,sea,HausSt00,punt_yds,0,,,,,
player,201112010sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201112010sea,sea,HausSt00,punt_long,0,,,,,
player,201112010sea,sea,RyanJo21,xpm,,,,,,
player,201112010sea,sea,RyanJo21,xpa,,,,,,
player,201112010sea,sea,RyanJo21,fgm,,,,,,
player,201112010sea,sea,RyanJo21,fga,,,,,,
player,201112010sea,sea,RyanJo21,punt,5,,,,,
player,201112010sea,sea,RyanJo21,punt_yds,199,,,,,
player,201112010sea,sea,RyanJo21,punt_yds_per_punt,39.8,,,,,
player,201112010sea,sea,RyanJo21,punt_long,46,,,,,
