game,2011,6,20111016,201110160rai,cle,"Cleveland Browns",17,rai,"Oakland Raiders",24
player,201110160rai,rai,HuffMi20,def_int_td,0,,,,,
player,201110160rai,rai,HuffMi20,def_int_long,0,,,,,
player,201110160rai,rai,HuffMi20,pass_defended,1,,,,,
player,201110160rai,rai,HuffMi20,sacks,0.0,,,,,
player,201110160rai,rai,HuffMi20,tackles_combined,2,,,,,
player,201110160rai,rai,HuffMi20,tackles_solo,2,,,,,
player,201110160rai,rai,HuffMi20,tackles_assists,0,,,,,
player,201110160rai,rai,HuffMi20,tackles_loss,0,,,,,
player,201110160rai,rai,HuffMi20,qb_hits,0,,,,,
player,201110160rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201110160rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201110160rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201110160rai,rai,VanDDe00,def_int,0,,,,,
player,201110160rai,rai,VanDDe00,def_int_yds,0,,,,,
player,201110160rai,rai,VanDDe00,def_int_td,0,,,,,
player,201110160rai,rai,VanDDe00,def_int_long,0,,,,,
player,201110160rai,rai,VanDDe00,pass_defended,2,,,,,
player,201110160rai,rai,VanDDe00,sacks,0.0,,,,,
player,201110160rai,rai,VanDDe00,tackles_combined,2,,,,,
player,201110160rai,rai,VanDDe00,tackles_solo,2,,,,,
player,201110160rai,rai,VanDDe00,tackles_assists,0,,,,,
player,201110160rai,rai,VanDDe00,tackles_loss,0,,,,,
player,201110160rai,rai,VanDDe00,qb_hits,0,,,,,
player,201110160rai,rai,VanDDe00,fumbles_rec,0,,,,,
player,201110160rai,rai,VanDDe00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,VanDDe00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,VanDDe00,fumbles_forced,0,,,,,
player,201110160rai,rai,AusbDa00,def_int,0,,,,,
player,201110160rai,rai,AusbDa00,def_int_yds,0,,,,,
player,201110160rai,rai,AusbDa00,def_int_td,0,,,,,
player,201110160rai,rai,AusbDa00,def_int_long,0,,,,,
player,201110160rai,rai,AusbDa00,pass_defended,0,,,,,
player,201110160rai,rai,AusbDa00,sacks,0.0,,,,,
player,201110160rai,rai,AusbDa00,tackles_combined,1,,,,,
player,201110160rai,rai,AusbDa00,tackles_solo,1,,,,,
player,201110160rai,rai,AusbDa00,tackles_assists,0,,,,,
player,201110160rai,rai,AusbDa00,tackles_loss,0,,,,,
player,201110160rai,rai,AusbDa00,qb_hits,0,,,,,
player,201110160rai,rai,AusbDa00,fumbles_rec,0,,,,,
player,201110160rai,rai,AusbDa00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,AusbDa00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,AusbDa00,fumbles_forced,0,,,,,
player,201110160rai,rai,BoydJe00,def_int,0,,,,,
player,201110160rai,rai,BoydJe00,def_int_yds,0,,,,,
player,201110160rai,rai,BoydJe00,def_int_td,0,,,,,
player,201110160rai,rai,BoydJe00,def_int_long,0,,,,,
player,201110160rai,rai,BoydJe00,pass_defended,0,,,,,
player,201110160rai,rai,BoydJe00,sacks,0.0,,,,,
player,201110160rai,rai,BoydJe00,tackles_combined,1,,,,,
player,201110160rai,rai,BoydJe00,tackles_solo,1,,,,,
player,201110160rai,rai,BoydJe00,tackles_assists,0,,,,,
player,201110160rai,rai,BoydJe00,tackles_loss,0,,,,,
player,201110160rai,rai,BoydJe00,qb_hits,0,,,,,
player,201110160rai,rai,BoydJe00,fumbles_rec,0,,,,,
player,201110160rai,rai,BoydJe00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,BoydJe00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,BoydJe00,fumbles_forced,0,,,,,
player,201110160rai,rai,HendJo99,def_int,0,,,,,
player,201110160rai,rai,HendJo99,def_int_yds,0,,,,,
player,201110160rai,rai,HendJo99,def_int_td,0,,,,,
player,201110160rai,rai,HendJo99,def_int_long,0,,,,,
player,201110160rai,rai,HendJo99,pass_defended,0,,,,,
player,201110160rai,rai,HendJo99,sacks,0.0,,,,,
player,201110160rai,rai,HendJo99,tackles_combined,1,,,,,
player,201110160rai,rai,HendJo99,tackles_solo,1,,,,,
player,201110160rai,rai,HendJo99,tackles_assists,0,,,,,
player,201110160rai,rai,HendJo99,tackles_loss,0,,,,,
player,201110160rai,rai,HendJo99,qb_hits,0,,,,,
player,201110160rai,rai,HendJo99,fumbles_rec,0,,,,,
player,201110160rai,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,HendJo99,fumbles_forced,0,,,,,
player,201110160rai,rai,KellTo21,def_int,0,,,,,
player,201110160rai,rai,KellTo21,def_int_yds,0,,,,,
player,201110160rai,rai,KellTo21,def_int_td,0,,,,,
player,201110160rai,rai,KellTo21,def_int_long,0,,,,,
player,201110160rai,rai,KellTo21,pass_defended,0,,,,,
player,201110160rai,rai,KellTo21,sacks,0.0,,,,,
player,201110160rai,rai,KellTo21,tackles_combined,1,,,,,
player,201110160rai,rai,KellTo21,tackles_solo,1,,,,,
player,201110160rai,rai,KellTo21,tackles_assists,0,,,,,
player,201110160rai,rai,KellTo21,tackles_loss,0,,,,,
player,201110160rai,rai,KellTo21,qb_hits,0,,,,,
player,201110160rai,rai,KellTo21,fumbles_rec,1,,,,,
player,201110160rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201110160rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201110160rai,rai,MossJa99,def_int,0,,,,,
player,201110160rai,rai,MossJa99,def_int_yds,0,,,,,
player,201110160rai,rai,MossJa99,def_int_td,0,,,,,
player,201110160rai,rai,MossJa99,def_int_long,0,,,,,
player,201110160rai,rai,MossJa99,pass_defended,0,,,,,
player,201110160rai,rai,MossJa99,sacks,0.0,,,,,
player,201110160rai,rai,MossJa99,tackles_combined,1,,,,,
player,201110160rai,rai,MossJa99,tackles_solo,0,,,,,
player,201110160rai,rai,MossJa99,tackles_assists,1,,,,,
player,201110160rai,rai,MossJa99,tackles_loss,0,,,,,
player,201110160rai,rai,MossJa99,qb_hits,0,,,,,
player,201110160rai,rai,MossJa99,fumbles_rec,0,,,,,
player,201110160rai,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,MossJa99,fumbles_forced,0,,,,,
player,201110160rai,rai,ScotTr99,def_int,0,,,,,
player,201110160rai,rai,ScotTr99,def_int_yds,0,,,,,
player,201110160rai,rai,ScotTr99,def_int_td,0,,,,,
player,201110160rai,rai,ScotTr99,def_int_long,0,,,,,
player,201110160rai,rai,ScotTr99,pass_defended,0,,,,,
player,201110160rai,rai,ScotTr99,sacks,0.0,,,,,
player,201110160rai,rai,ScotTr99,tackles_combined,1,,,,,
player,201110160rai,rai,ScotTr99,tackles_solo,1,,,,,
player,201110160rai,rai,ScotTr99,tackles_assists,0,,,,,
player,201110160rai,rai,ScotTr99,tackles_loss,0,,,,,
player,201110160rai,rai,ScotTr99,qb_hits,0,,,,,
player,201110160rai,rai,ScotTr99,fumbles_rec,0,,,,,
player,201110160rai,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,ScotTr99,fumbles_forced,0,,,,,
player,201110160rai,rai,SeymRi00,def_int,0,,,,,
player,201110160rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201110160rai,rai,SeymRi00,def_int_td,0,,,,,
player,201110160rai,rai,SeymRi00,def_int_long,0,,,,,
player,201110160rai,rai,SeymRi00,pass_defended,0,,,,,
player,201110160rai,rai,SeymRi00,sacks,0.0,,,,,
player,201110160rai,rai,SeymRi00,tackles_combined,1,,,,,
player,201110160rai,rai,SeymRi00,tackles_solo,1,,,,,
player,201110160rai,rai,SeymRi00,tackles_assists,0,,,,,
player,201110160rai,rai,SeymRi00,tackles_loss,0,,,,,
player,201110160rai,rai,SeymRi00,qb_hits,1,,,,,
player,201110160rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201110160rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201110160rai,cle,CribJo01,kick_ret,3,,,,,
player,201110160rai,cle,CribJo01,kick_ret_yds,53,,,,,
player,201110160rai,cle,CribJo01,kick_ret_yds_per_ret,17.7,,,,,
player,201110160rai,cle,CribJo01,kick_ret_td,0,,,,,
player,201110160rai,cle,CribJo01,kick_ret_long,21,,,,,
player,201110160rai,cle,CribJo01,punt_ret,2,,,,,
player,201110160rai,cle,CribJo01,punt_ret_yds,30,,,,,
player,201110160rai,cle,CribJo01,punt_ret_yds_per_ret,15.0,,,,,
player,201110160rai,cle,CribJo01,punt_ret_td,0,,,,,
player,201110160rai,cle,CribJo01,punt_ret_long,31,,,,,
player,201110160rai,cle,AdamMi21,kick_ret,1,,,,,
player,201110160rai,cle,AdamMi21,kick_ret_yds,30,,,,,
player,201110160rai,cle,AdamMi21,kick_ret_yds_per_ret,30.0,,,,,
player,201110160rai,cle,AdamMi21,kick_ret_td,0,,,,,
player,201110160rai,cle,AdamMi21,kick_ret_long,30,,,,,
player,201110160rai,cle,AdamMi21,punt_ret,0,,,,,
player,201110160rai,cle,AdamMi21,punt_ret_yds,0,,,,,
player,201110160rai,cle,AdamMi21,punt_ret_yds_per_ret,,,,,,
player,201110160rai,cle,AdamMi21,punt_ret_td,0,,,,,
player,201110160rai,cle,AdamMi21,punt_ret_long,0,,,,,
player,201110160rai,rai,MoorDe02,kick_ret,0,,,,,
player,201110160rai,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201110160rai,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201110160rai,rai,MoorDe02,kick_ret_td,0,,,,,
player,201110160rai,rai,MoorDe02,kick_ret_long,0,,,,,
player,201110160rai,rai,MoorDe02,punt_ret,2,,,,,
player,201110160rai,rai,MoorDe02,punt_ret_yds,-6,,,,,
player,201110160rai,rai,MoorDe02,punt_ret_yds_per_ret,-3.0,,,,,
player,201110160rai,rai,MoorDe02,punt_ret_td,0,,,,,
player,201110160rai,rai,MoorDe02,punt_ret_long,-2,,,,,
player,201110160rai,rai,FordJa01,kick_ret,2,,,,,
player,201110160rai,rai,FordJa01,kick_ret_yds,138,,,,,
player,201110160rai,rai,FordJa01,kick_ret_yds_per_ret,69.0,,,,,
player,201110160rai,rai,FordJa01,kick_ret_td,1,,,,,
player,201110160rai,rai,FordJa01,kick_ret_long,101,,,,,
player,201110160rai,rai,FordJa01,punt_ret,0,,,,,
player,201110160rai,rai,FordJa01,punt_ret_yds,0,,,,,
player,201110160rai,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201110160rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201110160rai,rai,FordJa01,punt_ret_long,0,,,,,
player,201110160rai,rai,JoneTa00,kick_ret,1,,,,,
player,201110160rai,rai,JoneTa00,kick_ret_yds,13,,,,,
player,201110160rai,rai,JoneTa00,kick_ret_yds_per_ret,13.0,,,,,
player,201110160rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201110160rai,rai,JoneTa00,kick_ret_long,13,,,,,
player,201110160rai,rai,JoneTa00,punt_ret,0,,,,,
player,201110160rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201110160rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201110160rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201110160rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201110160rai,cle,dawsophi01,xpm,2,,,,,
player,201110160rai,cle,dawsophi01,xpa,2,,,,,
player,201110160rai,cle,dawsophi01,fgm,1,,,,,
player,201110160rai,cle,dawsophi01,fga,1,,,,,
player,201110160rai,cle,dawsophi01,punt,0,,,,,
player,201110160rai,cle,dawsophi01,punt_yds,0,,,,,
player,201110160rai,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201110160rai,cle,dawsophi01,punt_long,0,,,,,
player,201110160rai,cle,MaynBr20,xpm,,,,,,
player,201110160rai,cle,MaynBr20,xpa,,,,,,
player,201110160rai,cle,MaynBr20,fgm,,,,,,
player,201110160rai,cle,MaynBr20,fga,,,,,,
player,201110160rai,cle,MaynBr20,punt,6,,,,,
player,201110160rai,cle,MaynBr20,punt_yds,271,,,,,
player,201110160rai,cle,MaynBr20,punt_yds_per_punt,45.2,,,,,
player,201110160rai,cle,MaynBr20,punt_long,54,,,,,
player,201110160rai,rai,janikseb01,xpm,3,,,,,
player,201110160rai,rai,janikseb01,xpa,3,,,,,
player,201110160rai,rai,janikseb01,fgm,1,,,,,
player,201110160rai,rai,janikseb01,fga,1,,,,,
player,201110160rai,rai,janikseb01,punt,0,,,,,
player,201110160rai,rai,janikseb01,punt_yds,0,,,,,
player,201110160rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201110160rai,rai,janikseb01,punt_long,0,,,,,
player,201110160rai,rai,LechSh20,xpm,,,,,,
player,201110160rai,rai,LechSh20,xpa,,,,,,
player,201110160rai,rai,LechSh20,fgm,,,,,,
player,201110160rai,rai,LechSh20,fga,,,,,,
player,201110160rai,rai,LechSh20,punt,4,,,,,
player,201110160rai,rai,LechSh20,punt_yds,194,,,,,
player,201110160rai,rai,LechSh20,punt_yds_per_punt,48.5,,,,,
player,201110160rai,rai,LechSh20,punt_long,59,,,,,
