game,2011,15,20111218,201112180den,nwe,"New England Patriots",41,den,"Denver Broncos",23
player,201112180den,den,MillVo00,sacks,0.0,,,,,
player,201112180den,den,MillVo00,tackles_combined,1,,,,,
player,201112180den,den,MillVo00,tackles_solo,1,,,,,
player,201112180den,den,MillVo00,tackles_assists,0,,,,,
player,201112180den,den,MillVo00,tackles_loss,1,,,,,
player,201112180den,den,MillVo00,qb_hits,0,,,,,
player,201112180den,den,MillVo00,fumbles_rec,0,,,,,
player,201112180den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201112180den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201112180den,den,MillVo00,fumbles_forced,0,,,,,
player,201112180den,den,TeboTi00,def_int,0,,,,,
player,201112180den,den,TeboTi00,def_int_yds,0,,,,,
player,201112180den,den,TeboTi00,def_int_td,0,,,,,
player,201112180den,den,TeboTi00,def_int_long,0,,,,,
player,201112180den,den,TeboTi00,pass_defended,0,,,,,
player,201112180den,den,TeboTi00,sacks,0.0,,,,,
player,201112180den,den,TeboTi00,tackles_combined,0,,,,,
player,201112180den,den,TeboTi00,tackles_solo,0,,,,,
player,201112180den,den,TeboTi00,tackles_assists,0,,,,,
player,201112180den,den,TeboTi00,tackles_loss,,,,,,
player,201112180den,den,TeboTi00,qb_hits,,,,,,
player,201112180den,den,TeboTi00,fumbles_rec,1,,,,,
player,201112180den,den,TeboTi00,fumbles_rec_yds,0,,,,,
player,201112180den,den,TeboTi00,fumbles_rec_td,0,,,,,
player,201112180den,den,TeboTi00,fumbles_forced,0,,,,,
player,201112180den,nwe,EdelJu00,kick_ret,0,,,,,
player,201112180den,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201112180den,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201112180den,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201112180den,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201112180den,nwe,EdelJu00,punt_ret,3,,,,,
player,201112180den,nwe,EdelJu00,punt_ret_yds,23,,,,,
player,201112180den,nwe,EdelJu00,punt_ret_yds_per_ret,7.7,,,,,
player,201112180den,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201112180den,nwe,EdelJu00,punt_ret_long,14,,,,,
player,201112180den,den,CosbQu00,kick_ret,4,,,,,
player,201112180den,den,CosbQu00,kick_ret_yds,71,,,,,
player,201112180den,den,CosbQu00,kick_ret_yds_per_ret,17.8,,,,,
player,201112180den,den,CosbQu00,kick_ret_td,0,,,,,
player,201112180den,den,CosbQu00,kick_ret_long,26,,,,,
player,201112180den,den,CosbQu00,punt_ret,1,,,,,
player,201112180den,den,CosbQu00,punt_ret_yds,0,,,,,
player,201112180den,den,CosbQu00,punt_ret_yds_per_ret,0.0,,,,,
player,201112180den,den,CosbQu00,punt_ret_td,0,,,,,
player,201112180den,den,CosbQu00,punt_ret_long,0,,,,,
player,201112180den,den,RoyaEd00,kick_ret,0,,,,,
player,201112180den,den,RoyaEd00,kick_ret_yds,0,,,,,
player,201112180den,den,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201112180den,den,RoyaEd00,kick_ret_td,0,,,,,
player,201112180den,den,RoyaEd00,kick_ret_long,0,,,,,
player,201112180den,den,RoyaEd00,punt_ret,1,,,,,
player,201112180den,den,RoyaEd00,punt_ret_yds,4,,,,,
player,201112180den,den,RoyaEd00,punt_ret_yds_per_ret,4.0,,,,,
player,201112180den,den,RoyaEd00,punt_ret_td,0,,,,,
player,201112180den,den,RoyaEd00,punt_ret_long,4,,,,,
player,201112180den,nwe,GostSt20,xpm,5,,,,,
player,201112180den,nwe,GostSt20,xpa,5,,,,,
player,201112180den,nwe,GostSt20,fgm,2,,,,,
player,201112180den,nwe,GostSt20,fga,2,,,,,
player,201112180den,nwe,GostSt20,punt,0,,,,,
player,201112180den,nwe,GostSt20,punt_yds,0,,,,,
player,201112180den,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201112180den,nwe,GostSt20,punt_long,0,,,,,
player,201112180den,nwe,MeskZo99,xpm,,,,,,
player,201112180den,nwe,MeskZo99,xpa,,,,,,
player,201112180den,nwe,MeskZo99,fgm,,,,,,
player,201112180den,nwe,MeskZo99,fga,,,,,,
player,201112180den,nwe,MeskZo99,punt,4,,,,,
player,201112180den,nwe,MeskZo99,punt_yds,162,,,,,
player,201112180den,nwe,MeskZo99,punt_yds_per_punt,40.5,,,,,
player,201112180den,nwe,MeskZo99,punt_long,43,,,,,
player,201112180den,den,PratMa20,xpm,2,,,,,
player,201112180den,den,PratMa20,xpa,2,,,,,
player,201112180den,den,PratMa20,fgm,1,,,,,
player,201112180den,den,PratMa20,fga,1,,,,,
player,201112180den,den,PratMa20,punt,0,,,,,
player,201112180den,den,PratMa20,punt_yds,0,,,,,
player,201112180den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201112180den,den,PratMa20,punt_long,0,,,,,
player,201112180den,den,ColqBr00,xpm,,,,,,
player,201112180den,den,ColqBr00,xpa,,,,,,
player,201112180den,den,ColqBr00,fgm,,,,,,
player,201112180den,den,ColqBr00,fga,,,,,,
player,201112180den,den,ColqBr00,punt,3,,,,,
player,201112180den,den,ColqBr00,punt_yds,165,,,,,
player,201112180den,den,ColqBr00,punt_yds_per_punt,55.0,,,,,
player,201112180den,den,ColqBr00,punt_long,60,,,,,
